Date,broad_stock_bull_diagnostic,narrow_bull_warning_diagnostic,neutral_stock_risk_on_diagnostic,neutral_stock_chop_warning_diagnostic,recovery_stock_confirmed_diagnostic,fake_recovery_warning_diagnostic,diagnostic_aggression_score_high,diagnostic_aggression_score,diagnostic_label
2014-04-11,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-04-18,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-04-25,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-05-02,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-05-09,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-05-16,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-05-23,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-05-30,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-06-06,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-06-13,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-06-20,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-06-27,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-07-04,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-07-11,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-07-18,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-07-25,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-08-01,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-08-08,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-08-15,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-08-22,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-08-29,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-09-05,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-09-12,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-09-19,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-09-26,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-10-03,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-10-10,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-10-17,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-10-24,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-10-31,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-11-07,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-11-14,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-11-21,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-11-28,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-12-05,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-12-12,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-12-19,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2014-12-26,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-01-02,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-01-09,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-01-16,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-01-23,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-01-30,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-02-06,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-02-13,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-02-20,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-02-27,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-03-06,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-03-13,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-03-20,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-03-27,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-04-03,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-04-10,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-04-17,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-04-24,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-05-01,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-05-08,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-05-15,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-05-22,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-05-29,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-06-05,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-06-12,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-06-19,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-06-26,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-07-03,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-07-10,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-07-17,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-07-24,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-07-31,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-08-07,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-08-14,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-08-21,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-08-28,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-09-04,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-09-11,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-09-18,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-09-25,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-10-02,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-10-09,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-10-16,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-10-23,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-10-30,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-11-06,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-11-13,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-11-20,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-11-27,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-12-04,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-12-11,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-12-18,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2015-12-25,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-01-01,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-01-08,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-01-15,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-01-22,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-01-29,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-02-05,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-02-12,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-02-19,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-02-26,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-03-04,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-03-11,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-03-18,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-03-25,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-04-01,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-04-08,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-04-15,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-04-22,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-04-29,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-05-06,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-05-13,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-05-20,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-05-27,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-06-03,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-06-10,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-06-17,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-06-24,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-07-01,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-07-08,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-07-15,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-07-22,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-07-29,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-08-05,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-08-12,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-08-19,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-08-26,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-09-02,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-09-09,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-09-16,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-09-23,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-09-30,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-10-07,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-10-14,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-10-21,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-10-28,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-11-04,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-11-11,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-11-18,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-11-25,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-12-02,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-12-09,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-12-16,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-12-23,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2016-12-30,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-01-06,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-01-13,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-01-20,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-01-27,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-02-03,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-02-10,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-02-17,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-02-24,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-03-03,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-03-10,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-03-17,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-03-24,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-03-31,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-04-07,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-04-14,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-04-21,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-04-28,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-05-05,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-05-12,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-05-19,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-05-26,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-06-02,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-06-09,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-06-16,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-06-23,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-06-30,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-07-07,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-07-14,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-07-21,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-07-28,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-08-04,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-08-11,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-08-18,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-08-25,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-09-01,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-09-08,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-09-15,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-09-22,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-09-29,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-10-06,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-10-13,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-10-20,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-10-27,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-11-03,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-11-10,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-11-17,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-11-24,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-12-01,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-12-08,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-12-15,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-12-22,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2017-12-29,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-01-05,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-01-12,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-01-19,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-01-26,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-02-02,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-02-09,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-02-16,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-02-23,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-03-02,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-03-09,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-03-16,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-03-23,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-03-30,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-04-06,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-04-13,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-04-20,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-04-27,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-05-04,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-05-11,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-05-18,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-05-25,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-06-01,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-06-08,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-06-15,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-06-22,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-06-29,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-07-06,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-07-13,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-07-20,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-07-27,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-08-03,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-08-10,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-08-17,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-08-24,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-08-31,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-09-07,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-09-14,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-09-21,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-09-28,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-10-05,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-10-12,False,False,False,True,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-10-19,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-10-26,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-11-02,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-11-09,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-11-16,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-11-23,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-11-30,False,False,False,False,False,False,False,0.075,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
