kind,cik10,path,sha256,source
price,0000005272,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260821T233202Z-broad-v2-acquire_price_and_facts-o40-n40/histories/AIG.csv.gz,df579bb2dd5d540dfb7dee1d3b5ba79a3d112413739d8a25494d1f29e71b9244,yahoo_adjusted
price,0000005513,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_multi_symbol_data_vintages/20260822T020634Z-sec-broad-multi-primary-v2-o0-n200/histories/UNM.csv.gz,aa0adf2462d3d57ff69586b244d7c214544cf407332640dc4036f2fd4a801c3e,yahoo_adjusted
price,0000005981,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T003359Z-broad-v2-acquire_price_and_facts-o160-n40/histories/AVD.csv.gz,ac7194959ff989008cc803e4beadd454acab8971ba27dd4ed643661e0407e347,yahoo_adjusted
price,0000006201,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T013207Z-broad-v2-acquire_price_and_facts-o1000-n200/histories/AAL.csv.gz,124f1f1c93af8ae34d57e1606378145d15c03f3508e616189797bc7841d216cf,yahoo_adjusted
price,0000006281,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/ADI.csv.gz,8e03000492a14f5c1426bff37fccdade45853ccc2a7e1dba2ea2ada9648d812b,yahoo_adjusted
price,0000006845,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T003359Z-broad-v2-acquire_price_and_facts-o160-n40/histories/APOG.csv.gz,d6dbcd46484379f926286525747cb963cf64c4e4a2aed8e86d4cc155e9bca953,yahoo_adjusted
price,0000006951,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/AMAT.csv.gz,399473d03fb69fbe72d5e683cd16e0764943e251f6b4f06927c46f9a9344ffb8,yahoo_adjusted
price,0000006955,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T003359Z-broad-v2-acquire_price_and_facts-o160-n40/histories/EPAC.csv.gz,920819a300a755efc1b5be311986f27b3973fa7838ef6268303a286bc84b1a3e,yahoo_adjusted
price,0000007084,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T003359Z-broad-v2-acquire_price_and_facts-o160-n40/histories/ADM.csv.gz,e6bb9d205ba04ea811a5133b77f84d5831444f52c21219f8f69af8d6acf564b1,yahoo_adjusted
price,0000007332,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/SWN/prices.csv.gz,1d4d0cc31567a095b1401b36d0a4e9e5570a95bd424d276913a4d3dbcfdd1f58,tiingo_adjusted
price,0000007431,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T003359Z-broad-v2-acquire_price_and_facts-o160-n40/histories/AWI.csv.gz,c4908331222e06be1a4de12278d20b7752da834655a1de3916ed36d1415cec14,yahoo_adjusted
price,0000007536,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T013304Z-broad-v2-acquire_price_and_facts-o1200-n197/histories/ARW.csv.gz,4b306e49df9935fe7743c65b35b4dbc28bdd51d998a5187cb4f4ca466432f961,yahoo_adjusted
price,0000007789,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_multi_symbol_data_vintages/20260822T020634Z-sec-broad-multi-primary-v2-o0-n200/histories/ASB.csv.gz,89c30c4f93c86ee51d9f7238ca13d118f8ea9472b69a690f0bfed2e15e14760d,yahoo_adjusted
price,0000008063,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_recovered_data_vintages/20260822T014344Z-sec-broad-recovered-data-v2-o200-n40/histories/ATRO.csv.gz,ae8aec18af326ec83f903583e2219dea78c69897bc2589477fcc496c2fbb3e5d,yahoo_adjusted
price,0000008146,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/ALOT.csv.gz,8cb01f6f9aeac6fb03cda3717fe32dedc2b16e3216670e74c7816c15fff8027e,yahoo_adjusted
price,0000008670,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/ADP.csv.gz,591316551cf7c7e32d29b258975c9e32795dbb4c53f59642fb305fb219d2102e,yahoo_adjusted
price,0000008818,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T003359Z-broad-v2-acquire_price_and_facts-o160-n40/histories/AVY.csv.gz,a5aa440b907d18616f87690ef903908ef31e1e1c17c6dc890031d28cad77f984,yahoo_adjusted
price,0000008858,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T013304Z-broad-v2-acquire_price_and_facts-o1200-n197/histories/AVT.csv.gz,5b9ba17efdfcb346b442bd1a33d3d4a84ff0b76d8ff00b6f1427d73d9aa9840c,yahoo_adjusted
price,0000008947,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T003359Z-broad-v2-acquire_price_and_facts-o160-n40/histories/AZZ.csv.gz,c214db85df207138faddec2dbba9b7ad5b302030844220935229e1e861f9f32f,yahoo_adjusted
price,0000009092,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/BMI.csv.gz,1f775de53be9fc23cc6743a409186b3e2a8d81a78c2ff3f2eb9957284b94f592,yahoo_adjusted
price,0000009326,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T003359Z-broad-v2-acquire_price_and_facts-o160-n40/histories/BCPC.csv.gz,1e6af37ccdbada2e98a721837669bba95a8584cfc7ce773c89f6861f770dedbd,yahoo_adjusted
price,0000009389,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T003359Z-broad-v2-acquire_price_and_facts-o160-n40/histories/BALL.csv.gz,26b310fcf73bba63197698f71220c826cc01689c77b0d8ebbf74a39dd1529fed,yahoo_adjusted
price,0000009984,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_recovered_data_vintages/20260822T014344Z-sec-broad-recovered-data-v2-o200-n40/histories/B.csv.gz,69420a219a331c4b8759308e42a7fdc7e162902ea26b7111b7374736682d7985,yahoo_adjusted
price,0000010254,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/ESTE/prices.csv.gz,ba694ec91c4230be667a299e3632ff8777e2ae17e0eff9db347137a687cc1240,tiingo_adjusted
price,0000010329,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T003359Z-broad-v2-acquire_price_and_facts-o160-n40/histories/BSET.csv.gz,d2e87a0a1a54e1d791b24fd5e01b8feaa9e98b958c1aa34f9bd853251e4ec3c7,yahoo_adjusted
price,0000010456,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T003359Z-broad-v2-acquire_price_and_facts-o160-n40/histories/BAX.csv.gz,74877fb99322eab0ae6829b2a950b41fe82f0a56099ae83690a1859848116e16,yahoo_adjusted
price,0000010795,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T003359Z-broad-v2-acquire_price_and_facts-o160-n40/histories/BDX.csv.gz,507026e176132df1c6907d40adf490e11b3a58b17345dbcd89a58fa53fbad423,yahoo_adjusted
price,0000011544,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_multi_symbol_data_vintages/20260822T020634Z-sec-broad-multi-primary-v2-o0-n200/histories/WRB.csv.gz,748c963807ae55cc07808440fbd0d7c95eeee0f40f3700f5cbef1ac87e59f9cc,yahoo_adjusted
price,0000012208,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_multi_symbol_data_vintages/20260822T020701Z-sec-broad-multi-primary-v2-o200-n72/histories/BIO.csv.gz,93f00051ebbde6e84614101d5c8c155695b6c422d7f3db97612dd85362a8fa8b,yahoo_adjusted
price,0000012659,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T013058Z-broad-v2-acquire_price_and_facts-o800-n200/histories/HRB.csv.gz,831a2e9fba6ee41e5021020ab00d26f5a843e30d05008c477f09bc0fff7d815e,yahoo_adjusted
price,0000012927,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_multi_symbol_data_vintages/20260822T020634Z-sec-broad-multi-primary-v2-o0-n200/histories/BA.csv.gz,e51edf0edc88e636242b0c3a6849769e3c25ea3e7206577f7b9932b40b3059e7,yahoo_adjusted
price,0000014272,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_multi_symbol_data_vintages/20260822T020634Z-sec-broad-multi-primary-v2-o0-n200/histories/BMY.csv.gz,39fc74785750b6d18c4d74961615d4327102e3b865d38a99e147663cc285455d,yahoo_adjusted
price,0000014707,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T003359Z-broad-v2-acquire_price_and_facts-o160-n40/histories/CAL.csv.gz,6dc2478d397e68e2276f2ba7af8c7f630e3b7b63ae52f36905f03b52f9273b92,yahoo_adjusted
price,0000014930,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_multi_symbol_data_vintages/20260822T020634Z-sec-broad-multi-primary-v2-o0-n200/histories/BC.csv.gz,17aa70f8cf4ee524aa9b6ea8e5280b4abb167182c404b2c95bbe6452b70026c4,yahoo_adjusted
price,0000015615,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260821T233109Z-broad-v2-acquire_price_and_facts-o0-n40/histories/MTZ.csv.gz,48fb9be03ebecab1b9862ee4f8054bd30ec1bd756ee994434f0819ba94664e1e,yahoo_adjusted
price,0000016040,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T003359Z-broad-v2-acquire_price_and_facts-o160-n40/histories/CBT.csv.gz,4a1eef818b638b333391f2f0e2b0ef0742600b9f467b9388c9e3ae15ab540e96,yahoo_adjusted
price,0000016058,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CACI.csv.gz,eab34b4a15c0288d906675a61fb5e9beabb1d42159558be314a0c39e98ed25c5,yahoo_adjusted
price,0000016160,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260821T233109Z-broad-v2-acquire_price_and_facts-o0-n40/histories/CALM.csv.gz,98f7e4bb8fc13951ce13c6f27c599c52701c4a41163cebf2daa7929018cd9bc5,yahoo_adjusted
price,0000016732,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T003359Z-broad-v2-acquire_price_and_facts-o160-n40/histories/CPB.csv.gz,225481ddc9e7c8bd6ded73202c5770319a0f38fa7d47f70b8938cef4285a4d74,yahoo_adjusted
price,0000016875,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T013207Z-broad-v2-acquire_price_and_facts-o1000-n200/histories/CP.csv.gz,4ede088bca973377fcaaa085c87dd335f5e0551990265f836809cbaf30a32f3e,yahoo_adjusted
price,0000016918,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T003359Z-broad-v2-acquire_price_and_facts-o160-n40/histories/STZ.csv.gz,31c0694dd603b43a501bc5225ac74ab18fe131818c7f071cac0063757b8bb2d3,yahoo_adjusted
price,0000017843,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T003359Z-broad-v2-acquire_price_and_facts-o160-n40/histories/CRS.csv.gz,0f26689282ae2e67e8f9c4a32cedd3fe5a08204148830e3882770f676aac194e,yahoo_adjusted
price,0000018230,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T003359Z-broad-v2-acquire_price_and_facts-o160-n40/histories/CAT.csv.gz,6e8735ff9b2f5ddfad1bb1898ccf0f9a2331dcc4c1baf608a4f582460466e4dd,yahoo_adjusted
price,0000018255,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T013000Z-broad-v2-acquire_price_and_facts-o600-n200/histories/CATO.csv.gz,685bd898c79f922f24cb68e2bce96f46b34b41b1c998525fcc4e41774ebb20f9,yahoo_adjusted
price,0000018349,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/SNV/prices.csv.gz,14304c6131182aef58e4713e0ea75f6fff61c3fb83c25cc34cf94faba410158b,tiingo_adjusted
price,0000018498,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T013000Z-broad-v2-acquire_price_and_facts-o600-n200/histories/GCO.csv.gz,fa03218079a5c63829c84a751c8c340542a4048ecb7ef590c752336f70cbe57f,yahoo_adjusted
price,0000018926,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T013207Z-broad-v2-acquire_price_and_facts-o1000-n200/histories/LUMN.csv.gz,623489cd04a4428cc2aca729d497ef572eac601069ab213c5308ea383633f758,yahoo_adjusted
price,0000019584,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T013058Z-broad-v2-acquire_price_and_facts-o800-n200/histories/CHE.csv.gz,189c730898b98ca629db889c0fbc579bd48984cc19757d490a95591b1ccddc7b,yahoo_adjusted
price,0000019617,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_multi_symbol_data_vintages/20260822T020634Z-sec-broad-multi-primary-v2-o0-n200/histories/JPM.csv.gz,193e0451ff5f87871c492e02def9d62ec7e7bc55c706c6fecfc2dc292485f21a,yahoo_adjusted
price,0000019745,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T013207Z-broad-v2-acquire_price_and_facts-o1000-n200/histories/CPK.csv.gz,a87fe833d319f75a268d4766923f84b36ec6ffb28d7b886d3be7a14b86b06fa3,yahoo_adjusted
price,0000020212,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T013058Z-broad-v2-acquire_price_and_facts-o800-n200/histories/CHDN.csv.gz,d7ae3e0b7430c2357c5d0c51c977cb29e17a84ba6476dfaffc833cd1a70df756,yahoo_adjusted
price,0000020286,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260821T233202Z-broad-v2-acquire_price_and_facts-o40-n40/histories/CINF.csv.gz,722672b33ef7d98fa00bc0a39a21d194f1c6bcda94056f32974d7097f413569a,yahoo_adjusted
price,0000020520,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/FYBR/prices.csv.gz,988dffd90d07a6acaef40bc692f3aa57fd32ed4d7f4ffddccb4af26dfbaeef04,tiingo_adjusted
price,0000021076,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T003359Z-broad-v2-acquire_price_and_facts-o160-n40/histories/CLX.csv.gz,b7f2d9257978fa397e540a1da83ee26b8448a60ab77736bce0f520c6a3f6fc13,yahoo_adjusted
price,0000021175,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260821T233202Z-broad-v2-acquire_price_and_facts-o40-n40/histories/CNA.csv.gz,153efe2a4694bc2e216a3973f0ea7c5d443181cde47b4a69c7fdb9a4aa3f1dea,yahoo_adjusted
price,0000021344,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T012649Z-broad-v2-acquire_price_and_facts-o0-n200/histories/KO.csv.gz,6d1421afaeff4ee1369947f74b0a9ac26eafd3b38f3796f26ee199b018605f6e,yahoo_adjusted
price,0000021535,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/COHU.csv.gz,25d3f9fd259988ac37aa70c99ace9ab4978fdd9be52d21728a7cfe696fc23c22,yahoo_adjusted
price,0000021665,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T012649Z-broad-v2-acquire_price_and_facts-o0-n200/histories/CL.csv.gz,11b6628c778eef404ef243ae4d9fca1ad769f42365e7c9add3f1664420f0f01d,yahoo_adjusted
price,0000022356,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260821T233202Z-broad-v2-acquire_price_and_facts-o40-n40/histories/CBSH.csv.gz,6bc287e441c92c098f460d03f59c1ec0d543bfeb04ddf16f500cc544c4c81ceb,yahoo_adjusted
price,0000022444,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T012649Z-broad-v2-acquire_price_and_facts-o0-n200/histories/CMC.csv.gz,ad20b50fc8bea280f001ebe6723300b1eb4f022e6a45a9bb5ada875527aadfdc,yahoo_adjusted
price,0000023111,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/CTG/prices.csv.gz,01b040983cfb497fc42ec3aadc21cd017b287cf5e45391ec13dcec1a1f901656,tiingo_adjusted
price,0000023194,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CRK.csv.gz,fc05da882b511ca97ee1f2da7669c8ade9eb40830159dbfe94c9edc3cb8e83ec,yahoo_adjusted
price,0000023197,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CMTL.csv.gz,f701610314bf8f2079e7cd123d5bd303783d9398445101545bb02128c22fbf98,yahoo_adjusted
price,0000023217,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T012649Z-broad-v2-acquire_price_and_facts-o0-n200/histories/CAG.csv.gz,0ba18aa46ebe09afa591ed6e5a211a52331a260556c287b2280fcb6bca69b2a3,yahoo_adjusted
price,0000023795,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_recovered_data_vintages/20260822T014239Z-sec-broad-recovered-data-v2-o0-n200/histories/CTO.csv.gz,a97127f205fdb29208a24e2857b51a28440a35f9c049757f37a1bae451706d00,yahoo_adjusted
price,0000024090,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260821T233202Z-broad-v2-acquire_price_and_facts-o40-n40/histories/CIA.csv.gz,1e2169b121128386d1f5d0aaf7594516a5e40449b97c601960d05c6ea084da31,yahoo_adjusted
price,0000024545,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_multi_symbol_data_vintages/20260822T020634Z-sec-broad-multi-primary-v2-o0-n200/histories/TAP-A.csv.gz,de6e16d27ef8296a768c6b229f8daca9cbd575eb7376f65add1e39764f84b9ac,yahoo_adjusted
price,0000024741,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T012649Z-broad-v2-acquire_price_and_facts-o0-n200/histories/GLW.csv.gz,3ee40a939d5bbafbee4e2e01c26a9d6bfeeb2fd9d58dcee3d89df8d3828fac4f,yahoo_adjusted
price,0000025232,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260821T233202Z-broad-v2-acquire_price_and_facts-o40-n40/histories/CUZ.csv.gz,1db8eb2f580effd3ee53a6d7db97868856f1f7f9670f71eb2e6a1bda9323d0d7,yahoo_adjusted
price,0000025445,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T012649Z-broad-v2-acquire_price_and_facts-o0-n200/histories/CXT.csv.gz,ed8b5c6e17c8abf5b8840ea19cbf27d97b76c7727d71ec14f821ffde23b83ec3,yahoo_adjusted
price,0000025475,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/CRD-A/prices.csv.gz,ebefd93659f56f46f799eea0afb27ede734b212736eca0c6852e6f2ee24d3b4f,tiingo_adjusted
price,0000026058,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CTS.csv.gz,0ec3e2fb977b1677fea2516b8636eb51fbb067d32ed660be4f5716dd02daa1d1,yahoo_adjusted
price,0000026172,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T012649Z-broad-v2-acquire_price_and_facts-o0-n200/histories/CMI.csv.gz,0b9e660c1fb7deb44e3e02d112ef80fec0f6d58d9366316050b716cb97c692f9,yahoo_adjusted
price,0000026324,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T012649Z-broad-v2-acquire_price_and_facts-o0-n200/histories/CW.csv.gz,f337b347e994b45827104033036d138b59bac05fca2d43a3e3f9a78a90ff360c,yahoo_adjusted
price,0000026780,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_broad_current_data_vintages/20260822T012649Z-broad-v2-acquire_price_and_facts-o0-n200/histories/DAN.csv.gz,978f18042572888b4a444b30f5922c2bf0c5fc4d9813aab6a69dd1044b9a6050,yahoo_adjusted
