decision_at,adsh,cik10,company_name_as_filed,sic,sector,form,afs,filing_date,available_at,period,fy,fp,source_quarter,filing_age_days,current_tickers,current_exchanges,identity_status,candidate_symbols,symbol_source,symbol_count,collision_flag,single_symbol_usable_for_price_probe,tiingo_symbol,tiingo_inventory_covers_execution,tradable_member,execution_price_available,panel_status,price_source,ticker_used
2012-04-01 00:00:00+00:00,0001193125-12-089591,0000895126,CHESAPEAKE ENERGY CORP,1311,energy,10-K,1-LAF,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,EXE,Nasdaq,current_ticker_available,EXE,current_sec_mapping,1,False,True,EXE,False,True,False,missing_validated_execution_price,yahoo_current_sec,EXE
2012-04-01 00:00:00+00:00,0001193125-12-076931,0000943861,GOODRICH PETROLEUM CORP,1311,energy,10-K,2-ACC,2012-02-24,2012-02-25 00:00:00+00:00,20111231,2011,FY,2012Q1,36.0,,,former_or_unmapped,GDP,last_filing_instance_xbrl,1,False,True,GDP,False,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001193125-12-075073,0000949039,DIAMOND OFFSHORE DRILLING INC,1381,energy,10-K,1-LAF,2012-02-23,2012-02-24 00:00:00+00:00,20111231,2011,FY,2012Q1,37.0,,,former_or_unmapped,DO,last_filing_inline_xbrl,1,False,True,DO,True,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001047469-12-001909,0001037676,ARCH COAL INC,1221,energy,10-K,1-LAF,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,,,former_or_unmapped,ARCH,last_filing_inline_xbrl,1,False,True,ARCH,False,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001064728-12-000020,0001064728,PEABODY ENERGY CORP,1221,energy,10-K,1-LAF,2012-02-27,2012-02-28 00:00:00+00:00,20111231,2011,FY,2012Q1,33.0,BTU,NYSE,current_ticker_available,BTU,current_sec_mapping,1,False,True,BTU,True,True,False,missing_validated_execution_price,yahoo_current_sec,BTU
2012-04-01 00:00:00+00:00,0001193125-12-077986,0001109189,BASIC ENERGY SERVICES INC,1389,energy,10-K,1-LAF,2012-02-24,2012-02-25 00:00:00+00:00,20111231,2011,FY,2012Q1,36.0,,,former_or_unmapped,BAS,last_filing_inline_xbrl,1,False,True,BAS,False,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001193125-12-077008,0001144945,PENN VIRGINIA RESOURCE PARTNERS L P,1221,energy,10-K,1-LAF,2012-02-24,2012-02-25 00:00:00+00:00,20111231,2011,FY,2012Q1,36.0,,,former_or_unmapped,PVR,last_filing_instance_xbrl,1,False,True,PVR,False,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001255474-12-000005,0001255474,WHITING PETROLEUM CORP,1311,energy,10-K,1-LAF,2012-02-23,2012-02-24 00:00:00+00:00,20111231,2011,FY,2012Q1,37.0,,,former_or_unmapped,WLL,last_filing_inline_xbrl,1,False,True,WLL,True,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001193125-12-096917,0001282648,HALCON RESOURCES CORP,1311,energy,10-K,2-ACC,2012-03-05,2012-03-06 00:00:00+00:00,20111231,2011,FY,2012Q1,26.0,BATL,NYSE,current_ticker_available,BATL,current_sec_mapping,1,False,True,BATL,False,True,False,missing_validated_execution_price,yahoo_current_sec,BATL
2012-04-01 00:00:00+00:00,0001193125-12-092018,0001330849,"HERCULES OFFSHORE, INC.",1381,energy,10-K,2-ACC,2012-03-01,2012-03-02 00:00:00+00:00,20111231,2011,FY,2012Q1,30.0,,,former_or_unmapped,HEROQ,last_filing_instance_xbrl,1,False,True,HEROQ,False,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001193125-12-081879,0001340282,ROSETTA RESOURCES INC.,1311,energy,10-K,1-LAF,2012-02-27,2012-02-28 00:00:00+00:00,20111231,2011,FY,2012Q1,33.0,,,former_or_unmapped,ROSE,last_filing_instance_xbrl,1,False,True,ROSE,False,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001193125-12-079901,0001349436,SANDRIDGE ENERGY INC,1311,energy,10-K,1-LAF,2012-02-27,2012-02-28 00:00:00+00:00,20111231,2011,FY,2012Q1,33.0,SD,NYSE,current_ticker_available,SD,current_sec_mapping,1,False,True,SD,False,True,False,missing_validated_execution_price,yahoo_current_sec,SD
2012-04-01 00:00:00+00:00,0001193125-12-117053,0001402281,CAMAC ENERGY INC.,1381,energy,10-K,2-ACC,2012-03-15,2012-03-16 00:00:00+00:00,20111231,2011,FY,2012Q1,16.0,,,former_or_unmapped,ERN,last_filing_instance_xbrl,1,False,True,ERN,True,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001193125-12-103864,0001403853,HECKMANN CORP,1389,energy,10-K,2-ACC,2012-03-08,2012-03-09 00:00:00+00:00,20111231,2011,FY,2012Q1,23.0,,,former_or_unmapped,NESC,last_filing_instance_xbrl,1,False,True,NESC,False,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001193125-12-108873,0001405073,APPROACH RESOURCES INC,1311,energy,10-K,2-ACC,2012-03-12,2012-03-13 00:00:00+00:00,20111231,2011,FY,2012Q1,19.0,,,former_or_unmapped,AREX,last_filing_instance_xbrl,1,False,True,AREX,False,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001079973-12-000005,0001413507,SYNERGY RESOURCES CORP,1382,energy,10-Q,2-ACC,2012-01-09,2012-01-10 00:00:00+00:00,20111130,2012,Q1,2012Q1,82.0,,,former_or_unmapped,SRCI,last_filing_inline_xbrl,1,False,True,SRCI,True,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001193125-12-117368,0001419428,VANTAGE DRILLING CO,1381,energy,10-K,2-ACC,2012-03-15,2012-03-16 00:00:00+00:00,20111231,2011,FY,2012Q1,16.0,,,former_or_unmapped,VTG,last_filing_instance_xbrl,1,False,True,VTG,True,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0000950123-12-003293,0001458891,NOBLE CORP / SWITZERLAND,1381,energy,10-K,1-LAF,2012-02-27,2012-02-28 00:00:00+00:00,20111231,2011,FY,2012Q1,33.0,,,former_or_unmapped,NE,last_filing_inline_xbrl,1,False,True,NE,False,True,False,missing_validated_execution_price,yahoo_recovered_former,NE
2012-04-01 00:00:00+00:00,0001193125-12-140727,0001489136,SEMGROUP CORP,1389,energy,10-K/A,1-LAF,2012-03-30,2012-03-31 00:00:00+00:00,20111231,2011,FY,2012Q1,1.0,,,former_or_unmapped,SEMG,last_filing_inline_xbrl,1,False,True,SEMG,False,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001140361-12-015704,0001502012,"QR ENERGY, LP",1311,energy,10-K,2-ACC,2012-03-15,2012-03-16 00:00:00+00:00,20111231,2011,FY,2012Q1,16.0,,,former_or_unmapped,QRE,last_filing_instance_xbrl,1,False,True,QRE,True,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001104659-12-006258,0000026076,CUBIC CORP /DE/,3829,technology,10-Q,1-LAF,2012-02-02,2012-02-03 00:00:00+00:00,20111231,2012,Q1,2012Q1,58.0,,,former_or_unmapped,CUB,last_filing_inline_xbrl,1,False,True,CUB,True,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0000028823-12-000006,0000028823,DIEBOLD INC,3578,technology,10-K,1-LAF,2012-02-17,2012-02-18 00:00:00+00:00,20111231,2011,FY,2012Q1,43.0,DBD,NYSE,current_ticker_available,DBD,current_sec_mapping,1,False,True,DBD,False,True,False,missing_validated_execution_price,yahoo_current_sec,DBD
2012-04-01 00:00:00+00:00,0000031235-12-000036,0000031235,EASTMAN KODAK CO,3861,technology,10-K,1-LAF,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,KODK,NYSE,current_ticker_available,KODK,current_sec_mapping,1,False,True,KODK,False,True,False,missing_validated_execution_price,yahoo_current_sec,KODK
2012-04-01 00:00:00+00:00,0001193125-12-117554,0000701811,MENTOR GRAPHICS CORP,7373,technology,10-K,1-LAF,2012-03-15,2012-03-16 00:00:00+00:00,20120131,2011,FY,2012Q1,16.0,,,former_or_unmapped,MENT,last_filing_instance_xbrl,1,False,True,MENT,False,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001193125-12-088626,0000703360,LSI CORP,3674,technology,10-K,1-LAF,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,,,former_or_unmapped,LSI,last_filing_instance_xbrl,1,False,True,LSI,True,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0000704532-12-000006,0000704532,NANOMETRICS INC,3829,technology,10-K,2-ACC,2012-03-14,2012-03-15 00:00:00+00:00,20111231,2011,FY,2012Q1,17.0,ONTO,NYSE,current_ticker_available,ONTO,current_sec_mapping,1,False,True,ONTO,True,True,False,missing_validated_execution_price,yahoo_current_sec,ONTO
2012-04-01 00:00:00+00:00,0001193125-12-041653,0000712515,ELECTRONIC ARTS INC.,7372,technology,10-Q,1-LAF,2012-02-07,2012-02-08 00:00:00+00:00,20111231,2011,Q3,2012Q1,53.0,EA,Nasdaq,current_ticker_available,EA,current_sec_mapping,1,False,True,EA,True,True,False,missing_validated_execution_price,yahoo_current_sec,EA
2012-04-01 00:00:00+00:00,0000730000-12-000006,0000730000,SUPERTEX INC,3674,technology,10-Q,2-ACC,2012-02-09,2012-02-10 00:00:00+00:00,20111231,2012,Q3,2012Q1,51.0,,,former_or_unmapped,SUPX,last_filing_instance_xbrl,1,False,True,SUPX,True,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001193125-12-085894,0000767920,PMC SIERRA INC,3674,technology,10-K,1-LAF,2012-02-28,2012-02-29 00:00:00+00:00,20111231,2011,FY,2012Q1,32.0,,,former_or_unmapped,PMCS,last_filing_instance_xbrl,1,False,True,PMCS,False,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001171843-12-000266,0000772897,HUTCHINSON TECHNOLOGY INC,3679,technology,10-Q,2-ACC,2012-01-27,2012-01-28 00:00:00+00:00,20111231,2012,Q1,2012Q1,64.0,,,former_or_unmapped,HTCH,last_filing_instance_xbrl,1,False,True,HTCH,False,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001144204-12-005383,0000778734,MEASUREMENT SPECIALTIES INC,3829,technology,10-Q,2-ACC,2012-02-02,2012-02-03 00:00:00+00:00,20111231,2011,Q3,2012Q1,58.0,,,former_or_unmapped,MEAS,last_filing_instance_xbrl,1,False,True,MEAS,True,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001193125-12-078278,0000790070,EMC CORP,3572,technology,10-K,1-LAF,2012-02-24,2012-02-25 00:00:00+00:00,20111231,2011,FY,2012Q1,36.0,,,former_or_unmapped,EMC,last_filing_instance_xbrl,1,False,True,EMC,False,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001193125-12-042945,0000800459,HARMAN INTERNATIONAL INDUSTRIES INC /DE/,3651,technology,10-Q,1-LAF,2012-02-07,2012-02-08 00:00:00+00:00,20111231,2012,Q2,2012Q1,53.0,,,former_or_unmapped,HAR,last_filing_instance_xbrl,1,False,True,HAR,False,True,False,missing_validated_execution_price,yahoo_recovered_former,HAR
2012-04-01 00:00:00+00:00,0000814549-12-000006,0000814549,EBIX INC,7373,technology,10-K,2-ACC,2012-03-15,2012-03-16 00:00:00+00:00,20111231,2011,FY,2012Q1,16.0,,,former_or_unmapped,EBIX,last_filing_inline_xbrl,1,False,True,EBIX,False,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001193125-12-036860,0000830916,MULTI FINELINE ELECTRONIX INC,3672,technology,10-Q,2-ACC,2012-02-02,2012-02-03 00:00:00+00:00,20111231,2012,Q1,2012Q1,58.0,,,former_or_unmapped,MFLX,last_filing_instance_xbrl,1,False,True,MFLX,False,True,False,missing_validated_execution_price,yahoo_recovered_former,MFLX
2012-04-01 00:00:00+00:00,0000859163-12-000007,0000859163,AVX CORP,3670,technology,10-Q,2-ACC,2012-02-08,2012-02-09 00:00:00+00:00,20111231,2011,Q3,2012Q1,52.0,,,former_or_unmapped,AVX,last_filing_inline_xbrl,1,False,True,AVX,True,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0000867773-12-000008,0000867773,SUNPOWER CORP,3674,technology,10-K,1-LAF,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,,,former_or_unmapped,SPWR,last_filing_inline_xbrl,1,False,True,SPWR,False,True,False,missing_validated_execution_price,yahoo_recovered_former,SPWR
2012-04-01 00:00:00+00:00,0001104659-12-006365,0000887730,KEMET CORP,3670,technology,10-Q,2-ACC,2012-02-03,2012-02-04 00:00:00+00:00,20111231,2011,Q3,2012Q1,57.0,,,former_or_unmapped,KEM,last_filing_inline_xbrl,1,False,True,KEM,True,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0000895419-12-000006,0000895419,CREE INC,3674,technology,10-Q,1-LAF,2012-01-19,2012-01-20 00:00:00+00:00,20111231,2012,Q2,2012Q1,72.0,WOLF,NYSE,current_ticker_available,WOLF,current_sec_mapping,1,False,True,WOLF,True,True,False,missing_validated_execution_price,yahoo_current_sec,WOLF
2012-04-01 00:00:00+00:00,0000914025-12-000013,0000914025,PLANTRONICS INC /CA/,3661,technology,10-Q,1-LAF,2012-02-02,2012-02-03 00:00:00+00:00,20111231,2011,Q3,2012Q1,58.0,,,former_or_unmapped,POLY,last_filing_inline_xbrl,1,False,True,POLY,True,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001193125-12-036821,0000918386,QLOGIC CORP,3576,technology,10-Q,1-LAF,2012-02-02,2012-02-03 00:00:00+00:00,20111231,2011,Q3,2012Q1,58.0,,,former_or_unmapped,QLGC,last_filing_instance_xbrl,1,False,True,QLGC,False,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0000940332-12-000006,0000940332,ANADIGICS INC,3674,technology,10-K,2-ACC,2012-03-15,2012-03-16 00:00:00+00:00,20111231,2011,FY,2012Q1,16.0,,,former_or_unmapped,ANAD,last_filing_instance_xbrl,1,False,True,ANAD,False,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001193125-12-046644,0000943580,LECROY CORP,3825,technology,10-Q,2-ACC,2012-02-08,2012-02-09 00:00:00+00:00,20111231,2012,Q2,2012Q1,52.0,,,former_or_unmapped,LCRY,last_filing_instance_xbrl,1,False,True,LCRY,False,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001144204-12-014381,0000944739,TRANSWITCH CORP /DE,3674,technology,10-K,2-ACC,2012-03-13,2012-03-14 00:00:00+00:00,20111231,2011,FY,2012Q1,18.0,,,former_or_unmapped,TXCC,last_filing_instance_xbrl,1,False,True,TXCC,False,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001047469-12-002480,0000946454,"BALLANTYNE STRONG, INC.",3861,technology,10-K,2-ACC,2012-03-12,2012-03-13 00:00:00+00:00,20111231,2011,FY,2012Q1,19.0,,,former_or_unmapped,BTN,last_filing_instance_xbrl,1,False,True,BTN,False,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001193125-12-088874,0001018003,INGRAM MICRO INC,5045,technology,10-K,1-LAF,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,,,former_or_unmapped,IM,last_filing_instance_xbrl,1,False,True,IM,False,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001193125-12-085516,0001023362,POWERWAVE TECHNOLOGIES INC,3663,technology,10-K,2-ACC,2012-02-28,2012-02-29 00:00:00+00:00,20111231,2011,FY,2012Q1,32.0,,,former_or_unmapped,PWAV,last_filing_instance_xbrl,1,False,True,PWAV,False,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001193125-12-049212,0001031028,GLOBECOMM SYSTEMS INC,3663,technology,10-Q,2-ACC,2012-02-09,2012-02-10 00:00:00+00:00,20111231,2012,Q2,2012Q1,51.0,,,former_or_unmapped,GCOM,last_filing_instance_xbrl,1,False,True,GCOM,False,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001193125-12-074413,0001036960,FAIRCHILD SEMICONDUCTOR INTERNATIONAL INC,3674,technology,10-K,1-LAF,2012-02-23,2012-02-24 00:00:00+00:00,20111231,2011,FY,2012Q1,37.0,,,former_or_unmapped,FCS,last_filing_instance_xbrl,1,False,True,FCS,False,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001043961-12-000002,0001043961,TRANSGENOMIC INC,3826,technology,10-K,2-ACC,2012-03-14,2012-03-15 00:00:00+00:00,20111231,2011,FY,2012Q1,17.0,PRPO,Nasdaq,current_ticker_available,PRPO,current_sec_mapping,1,False,True,PRPO,True,True,False,missing_validated_execution_price,yahoo_current_sec,PRPO
2012-04-01 00:00:00+00:00,0001193125-12-088634,0001056239,L 3 COMMUNICATIONS HOLDINGS INC,3663,technology,10-K,1-LAF,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,,,former_or_unmapped,LLL,last_filing_instance_xbrl,1,False,True,LLL,False,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001193125-12-106687,0001062478,ACTUATE CORP,7372,technology,10-K,2-ACC,2012-03-09,2012-03-10 00:00:00+00:00,20111231,2011,FY,2012Q1,22.0,,,former_or_unmapped,BIRT,last_filing_instance_xbrl,1,False,True,BIRT,True,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001193125-12-107334,0001068875,INFOSPACE INC,7374,technology,10-K,2-ACC,2012-03-09,2012-03-10 00:00:00+00:00,20111231,2011,FY,2012Q1,22.0,,,former_or_unmapped,BCOR,last_filing_instance_xbrl,1,False,True,BCOR,False,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001193125-12-109619,0001076682,MAJESCO ENTERTAINMENT CO,7372,technology,10-Q,2-ACC,2012-03-12,2012-03-13 00:00:00+00:00,20120131,2012,Q1,2012Q1,19.0,,,former_or_unmapped,COOL,last_filing_instance_xbrl,1,False,True,COOL,True,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001080099-12-000006,0001080099,INFORMATICA CORP,7372,technology,10-K,1-LAF,2012-02-24,2012-02-25 00:00:00+00:00,20111231,2011,FY,2012Q1,36.0,,,former_or_unmapped,INFA,last_filing_instance_xbrl,1,False,True,INFA,True,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001193125-12-046800,0001082506,OPENWAVE SYSTEMS INC,7372,technology,10-Q,2-ACC,2012-02-08,2012-02-09 00:00:00+00:00,20111231,2012,Q2,2012Q1,52.0,,,former_or_unmapped,GEC,last_filing_instance_xbrl,1,False,True,GEC,True,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001193125-12-043564,0001084755,ARIBA INC,7372,technology,10-Q,1-LAF,2012-02-07,2012-02-08 00:00:00+00:00,20111231,2012,Q1,2012Q1,53.0,,,former_or_unmapped,ARBA,last_filing_instance_xbrl,1,False,True,ARBA,False,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001193125-12-078202,0001092367,SYCAMORE NETWORKS INC,3661,technology,10-Q,2-ACC,2012-02-24,2012-02-25 00:00:00+00:00,20120131,2012,Q2,2012Q1,36.0,,,former_or_unmapped,SCMR,last_filing_instance_xbrl,1,False,True,SCMR,False,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001193125-12-085620,0001100969,"ASIAINFO-LINKAGE, INC",7372,technology,10-K,1-LAF,2012-02-28,2012-02-29 00:00:00+00:00,20111231,2011,FY,2012Q1,32.0,,,former_or_unmapped,ASIA,last_filing_instance_xbrl,1,False,True,ASIA,False,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001193125-12-085652,0001102741,"STEC, INC.",3572,technology,10-K,1-LAF,2012-02-28,2012-02-29 00:00:00+00:00,20111231,2011,FY,2012Q1,32.0,,,former_or_unmapped,STEC,last_filing_instance_xbrl,1,False,True,STEC,True,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001114714-12-000007,0001114714,KENEXA CORP,7372,technology,10-K,2-ACC,2012-03-15,2012-03-16 00:00:00+00:00,20111231,2011,FY,2012Q1,16.0,,,former_or_unmapped,KNXA,last_filing_instance_xbrl,1,False,True,KNXA,True,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001117106-12-000007,0001117106,NETSUITE INC,7372,technology,10-K,1-LAF,2012-02-28,2012-02-29 00:00:00+00:00,20111231,2011,FY,2012Q1,32.0,,,former_or_unmapped,N,last_filing_instance_xbrl,1,False,True,N,False,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001193125-12-089437,0001134203,TALEO CORP,7372,technology,10-K,1-LAF,2012-02-29,2012-03-01 00:00:00+00:00,20111231,2011,FY,2012Q1,31.0,,,former_or_unmapped,TLEO,last_filing_instance_xbrl,1,False,True,TLEO,False,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001193125-12-109797,0001169445,COMPUTER PROGRAMS & SYSTEMS INC,7371,technology,10-K,2-ACC,2012-03-12,2012-03-13 00:00:00+00:00,20111231,2011,FY,2012Q1,19.0,,,former_or_unmapped,TBRG,last_filing_inline_xbrl,1,False,True,TBRG,True,True,False,missing_validated_execution_price,yahoo_recovered_former,TBRG
2012-04-01 00:00:00+00:00,0001193125-12-094910,0001227930,ENTROPIC COMMUNICATIONS INC,3674,technology,10-K/A,1-LAF,2012-03-05,2012-03-06 00:00:00+00:00,20111231,2011,FY,2012Q1,26.0,,,former_or_unmapped,ENTR,last_filing_instance_xbrl,1,False,True,ENTR,False,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001193125-12-066200,0001261694,TESSERA TECHNOLOGIES INC,3674,technology,10-K,1-LAF,2012-02-17,2012-02-18 00:00:00+00:00,20111231,2011,FY,2012Q1,43.0,,,former_or_unmapped,TSRA,last_filing_instance_xbrl,1,False,True,TSRA,False,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001312073-12-000017,0001312073,"VERIFONE SYSTEMS, INC.",3578,technology,10-Q,1-LAF,2012-03-12,2012-03-13 00:00:00+00:00,20120131,2012,Q1,2012Q1,19.0,,,former_or_unmapped,PAY,last_filing_instance_xbrl,1,False,True,PAY,True,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001204459-12-000463,0001350684,"CHINA INFORMATION TECHNOLOGY, INC.",7372,technology,10-K,2-ACC,2012-03-07,2012-03-08 00:00:00+00:00,20111231,2011,FY,2012Q1,24.0,,,former_or_unmapped,CNIT,last_filing_instance_xbrl,1,False,True,CNIT,True,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001193125-12-081986,0001428669,"SOLARWINDS, INC.",7372,technology,10-K,1-LAF,2012-02-27,2012-02-28 00:00:00+00:00,20111231,2011,FY,2012Q1,33.0,,,former_or_unmapped,SWI,last_filing_instance_xbrl,1,False,True,SWI,False,True,False,missing_validated_execution_price,,
2012-04-01 00:00:00+00:00,0001193125-12-067710,0001469433,ANCESTRY.COM INC.,7374,technology,10-K,1-LAF,2012-02-17,2012-02-18 00:00:00+00:00,20111231,2011,FY,2012Q1,43.0,,,former_or_unmapped,ACOM,last_filing_instance_xbrl,1,False,True,ACOM,True,True,False,missing_validated_execution_price,,
2012-07-01 00:00:00+00:00,0000048039-12-000012,0000048039,HOLLYFRONTIER CORP,2911,energy,10-Q,1-LAF,2012-05-08,2012-05-09 00:00:00+00:00,20120331,2012,Q1,2012Q2,53.0,,,former_or_unmapped,HFC,last_filing_inline_xbrl,1,False,True,HFC,False,True,False,missing_validated_execution_price,,
