decision_at,adsh,cik10,company_name_as_filed,sic,sector,form,afs,filing_date,available_at,period,fy,fp,source_quarter,filing_age_days,current_tickers,current_exchanges,identity_status,candidate_symbols,symbol_source,symbol_count,collision_flag,single_symbol_usable_for_price_probe,tiingo_symbol,tiingo_inventory_covers_execution,tradable_member,execution_price_available,panel_status,price_source,ticker_used
2023-01-01 00:00:00+00:00,0000858470-22-000042,0000858470,COTERRA ENERGY INC.,1311,energy,10-Q,1-LAF,2022-11-04,2022-11-05 00:00:00+00:00,20220930,2022,Q3,2022Q4,57.0,,,former_or_unmapped,CTRA,last_filing_inline_xbrl,1,False,True,CTRA,True,True,True,execution_price_available,tiingo_identity_validated,CTRA
2023-01-01 00:00:00+00:00,0000866829-22-000032,0000866829,HELIX ENERGY SOLUTIONS GROUP INC,1389,energy,10-Q,1-LAF,2022-10-26,2022-10-27 00:00:00+00:00,20220930,2022,Q3,2022Q4,66.0,HLX,NYSE,current_ticker_available,HLX,current_sec_mapping,1,False,True,HLX,True,True,True,execution_price_available,yahoo_current_sec,HLX
2023-01-01 00:00:00+00:00,0001628280-22-027718,0000874499,GULFPORT ENERGY CORP,1311,energy,10-Q,1-LAF,2022-11-02,2022-11-03 00:00:00+00:00,20220930,2022,Q3,2022Q4,59.0,GPOR,NYSE,current_ticker_available,GPOR,current_sec_mapping,1,False,True,GPOR,True,True,True,execution_price_available,yahoo_current_sec,GPOR
2023-01-01 00:00:00+00:00,0000950170-22-020633,0000889900,PATTERSON UTI ENERGY INC,1381,energy,10-Q,1-LAF,2022-10-31,2022-11-01 00:00:00+00:00,20220930,2022,Q3,2022Q4,61.0,PTEN,Nasdaq,current_ticker_available,PTEN,current_sec_mapping,1,False,True,PTEN,True,True,True,execution_price_available,yahoo_current_sec,PTEN
2023-01-01 00:00:00+00:00,0001628280-22-028702,0000890447,VERTEX ENERGY INC.,2911,energy,10-Q,2-ACC,2022-11-08,2022-11-09 00:00:00+00:00,20220930,2022,Q3,2022Q4,53.0,,,former_or_unmapped,VTNR,last_filing_inline_xbrl,1,False,True,VTNR,False,True,False,missing_validated_execution_price,,
2023-01-01 00:00:00+00:00,0000893538-22-000149,0000893538,SM ENERGY CO,1311,energy,10-Q,1-LAF,2022-11-04,2022-11-05 00:00:00+00:00,20220930,2022,Q3,2022Q4,57.0,SM,NYSE,current_ticker_available,SM,current_sec_mapping,1,False,True,SM,True,True,True,execution_price_available,yahoo_current_sec,SM
2023-01-01 00:00:00+00:00,0000895126-22-000184,0000895126,CHESAPEAKE ENERGY CORP,1311,energy,10-Q,1-LAF,2022-11-01,2022-11-02 00:00:00+00:00,20220930,2022,Q3,2022Q4,60.0,EXE,Nasdaq,current_ticker_available,EXE,current_sec_mapping,1,False,True,EXE,True,True,True,execution_price_available,yahoo_current_sec,EXE
2023-01-01 00:00:00+00:00,0000928022-22-000138,0000928022,CALLON PETROLEUM CO,1311,energy,10-Q,1-LAF,2022-11-03,2022-11-04 00:00:00+00:00,20220930,2022,Q3,2022Q4,58.0,,,former_or_unmapped,CPE,last_filing_inline_xbrl,1,False,True,CPE,True,True,True,execution_price_available,tiingo_identity_validated,CPE
2023-01-01 00:00:00+00:00,0001035002-22-000049,0001035002,VALERO ENERGY CORP/TX,2911,energy,10-Q,1-LAF,2022-10-26,2022-10-27 00:00:00+00:00,20220930,2022,Q3,2022Q4,66.0,VLO,NYSE,current_ticker_available,VLO,current_sec_mapping,1,False,True,VLO,True,True,True,execution_price_available,yahoo_current_sec,VLO
2023-01-01 00:00:00+00:00,0001558370-22-015484,0001037676,"ARCH RESOURCES, INC.",1221,energy,10-Q,1-LAF,2022-10-27,2022-10-28 00:00:00+00:00,20220930,2022,Q3,2022Q4,65.0,,,former_or_unmapped,ARCH,last_filing_inline_xbrl,1,False,True,ARCH,True,True,False,missing_validated_execution_price,,
2023-01-01 00:00:00+00:00,0001038357-22-000136,0001038357,PIONEER NATURAL RESOURCES CO,1311,energy,10-Q,1-LAF,2022-10-28,2022-10-29 00:00:00+00:00,20220930,2022,Q3,2022Q4,64.0,,,former_or_unmapped,PXD,last_filing_inline_xbrl,1,False,True,PXD,True,True,True,execution_price_available,tiingo_identity_validated,PXD
2023-01-01 00:00:00+00:00,0001064728-22-000067,0001064728,PEABODY ENERGY CORP,1221,energy,10-Q,2-ACC,2022-11-03,2022-11-04 00:00:00+00:00,20220930,2022,Q3,2022Q4,58.0,BTU,NYSE,current_ticker_available,BTU,current_sec_mapping,1,False,True,BTU,True,True,True,execution_price_available,yahoo_current_sec,BTU
2023-01-01 00:00:00+00:00,0001070412-22-000054,0001070412,CNX RESOURCES CORP,1311,energy,10-Q,1-LAF,2022-10-27,2022-10-28 00:00:00+00:00,20220930,2022,Q3,2022Q4,65.0,CNX,NYSE,current_ticker_available,CNX,current_sec_mapping,1,False,True,CNX,True,True,True,execution_price_available,yahoo_current_sec,CNX
2023-01-01 00:00:00+00:00,0001558370-22-016549,0001086600,ALLIANCE RESOURCE PARTNERS LP,1221,energy,10-Q,1-LAF,2022-11-07,2022-11-08 00:00:00+00:00,20220930,2022,Q3,2022Q4,54.0,ARLP,Nasdaq,current_ticker_available,ARLP,current_sec_mapping,1,False,True,ARLP,True,True,True,execution_price_available,yahoo_current_sec,ARLP
2023-01-01 00:00:00+00:00,0000950170-22-021074,0001090012,DEVON ENERGY CORP/DE,1311,energy,10-Q,1-LAF,2022-11-02,2022-11-03 00:00:00+00:00,20220930,2022,Q3,2022Q4,59.0,DVN,NYSE,current_ticker_available,DVN,current_sec_mapping,1,False,True,DVN,True,True,True,execution_price_available,yahoo_current_sec,DVN
2023-01-01 00:00:00+00:00,0001104485-22-000196,0001104485,"NORTHERN OIL & GAS, INC.",1311,energy,10-Q,1-LAF,2022-11-09,2022-11-10 00:00:00+00:00,20220930,2022,Q3,2022Q4,52.0,NOG,NYSE,current_ticker_available,NOG,current_sec_mapping,1,False,True,NOG,True,True,True,execution_price_available,yahoo_current_sec,NOG
2023-01-01 00:00:00+00:00,0001163165-22-000017,0001163165,CONOCOPHILLIPS,2911,energy,10-Q,1-LAF,2022-11-03,2022-11-04 00:00:00+00:00,20220930,2022,Q3,2022Q4,58.0,COP,NYSE,current_ticker_available,COP,current_sec_mapping,1,False,True,COP,True,True,True,execution_price_available,yahoo_current_sec,COP
2023-01-01 00:00:00+00:00,0001558370-22-015510,0001163739,NABORS INDUSTRIES LTD,1381,energy,10-Q,1-LAF,2022-10-27,2022-10-28 00:00:00+00:00,20220930,2022,Q3,2022Q4,65.0,NBR,NYSE,current_ticker_available,NBR,current_sec_mapping,1,False,True,NBR,True,True,True,execution_price_available,yahoo_current_sec,NBR
2023-01-01 00:00:00+00:00,0001437749-22-025730,0001171486,NATURAL RESOURCE PARTNERS LP,1221,energy,10-Q,2-ACC,2022-11-03,2022-11-04 00:00:00+00:00,20220930,2022,Q3,2022Q4,58.0,NRP,NYSE,current_ticker_available,NRP,current_sec_mapping,1,False,True,NRP,True,True,True,execution_price_available,yahoo_current_sec,NRP
2023-01-01 00:00:00+00:00,0001176334-22-000197,0001176334,MARTIN MIDSTREAM PARTNERS L.P.,5171,energy,10-Q,2-ACC,2022-11-03,2022-11-04 00:00:00+00:00,20220930,2022,Q3,2022Q4,58.0,MMLP,Nasdaq,current_ticker_available,MMLP,current_sec_mapping,1,False,True,MMLP,True,True,True,execution_price_available,yahoo_current_sec,MMLP
2023-01-01 00:00:00+00:00,0001255474-22-000024,0001255474,WHITING PETROLEUM CORP,1311,energy,10-Q,1-LAF,2022-05-04,2022-05-05 00:00:00+00:00,20220331,2022,Q1,2022Q2,241.0,,,former_or_unmapped,WLL,last_filing_inline_xbrl,1,False,True,WLL,False,False,False,removed_after_sec_confirmed_acquisition,,
2023-01-01 00:00:00+00:00,0001273441-22-000034,0001273441,GRAN TIERRA ENERGY INC.,1311,energy,10-Q,2-ACC,2022-11-02,2022-11-03 00:00:00+00:00,20220930,2022,Q3,2022Q4,59.0,GTE,NYSE,current_ticker_available,GTE,current_sec_mapping,1,False,True,GTE,True,True,True,execution_price_available,yahoo_current_sec,GTE
2023-01-01 00:00:00+00:00,0001558370-22-017011,0001288403,W&T OFFSHORE INC,1311,energy,10-Q,2-ACC,2022-11-09,2022-11-10 00:00:00+00:00,20220930,2022,Q3,2022Q4,52.0,WTI,NYSE,current_ticker_available,WTI,current_sec_mapping,1,False,True,WTI,True,True,True,execution_price_available,yahoo_current_sec,WTI
2023-01-01 00:00:00+00:00,0001558370-22-016388,0001323468,GLOBAL PARTNERS LP,5171,energy,10-Q,1-LAF,2022-11-04,2022-11-05 00:00:00+00:00,20220930,2022,Q3,2022Q4,57.0,GLP,NYSE,current_ticker_available,GLP,current_sec_mapping,1,False,True,GLP,True,True,False,missing_validated_execution_price,,
2023-01-01 00:00:00+00:00,0001628280-22-028243,0001349436,SANDRIDGE ENERGY INC,1311,energy,10-Q,2-ACC,2022-11-03,2022-11-04 00:00:00+00:00,20220930,2022,Q3,2022Q4,58.0,SD,NYSE,current_ticker_available,SD,current_sec_mapping,1,False,True,SD,True,True,True,execution_price_available,yahoo_current_sec,SD
2023-01-01 00:00:00+00:00,0001376139-22-000067,0001376139,CVR ENERGY INC,2911,energy,10-Q,2-ACC,2022-11-01,2022-11-02 00:00:00+00:00,20220930,2022,Q3,2022Q4,60.0,CVI,NYSE,current_ticker_available,CVI,current_sec_mapping,1,False,True,CVI,True,True,True,execution_price_available,yahoo_current_sec,CVI
2023-01-01 00:00:00+00:00,0001104659-22-116659,0001384195,"RING ENERGY, INC.",1311,energy,10-Q,2-ACC,2022-11-10,2022-11-11 00:00:00+00:00,20220930,2022,Q3,2022Q4,51.0,REI,NYSE,current_ticker_available,REI,current_sec_mapping,1,False,True,REI,True,True,True,execution_price_available,yahoo_current_sec,REI
2023-01-01 00:00:00+00:00,0001558370-22-015411,0001433270,ANTERO RESOURCES CORP,1311,energy,10-Q,1-LAF,2022-10-26,2022-10-27 00:00:00+00:00,20220930,2022,Q3,2022Q4,66.0,AR,NYSE,current_ticker_available,AR,current_sec_mapping,1,False,True,AR,True,True,True,execution_price_available,yahoo_current_sec,AR
2023-01-01 00:00:00+00:00,0001451505-22-000101,0001451505,TRANSOCEAN LTD.,1381,energy,10-Q,1-LAF,2022-11-04,2022-11-05 00:00:00+00:00,20220930,2022,Q3,2022Q4,57.0,RIG,NYSE,current_ticker_available,RIG,current_sec_mapping,1,False,True,RIG,True,True,True,execution_price_available,yahoo_current_sec,RIG
2023-01-01 00:00:00+00:00,0001628280-22-021784,0001458891,NOBLE CORP,1381,energy,10-Q,1-LAF,2022-08-09,2022-08-10 00:00:00+00:00,20220630,2022,Q2,2022Q3,144.0,,,former_or_unmapped,NE,last_filing_inline_xbrl,1,False,True,NE,True,False,False,removed_after_sec_confirmed_acquisition,yahoo_recovered_former,NE
2023-01-01 00:00:00+00:00,0001486159-22-000041,0001486159,CHORD ENERGY CORP,1311,energy,10-Q,1-LAF,2022-11-03,2022-11-04 00:00:00+00:00,20220930,2022,Q3,2022Q4,58.0,CHRD,Nasdaq,current_ticker_available,CHRD,current_sec_mapping,1,False,True,CHRD,True,True,True,execution_price_available,yahoo_current_sec,CHRD
2023-01-01 00:00:00+00:00,0001509589-22-000131,0001509589,"CIVITAS RESOURCES, INC.",1311,energy,10-Q,1-LAF,2022-10-31,2022-11-01 00:00:00+00:00,20220930,2022,Q3,2022Q4,61.0,,,former_or_unmapped,CIVI,last_filing_inline_xbrl,1,False,True,CIVI,True,True,True,execution_price_available,tiingo_identity_validated,CIVI
2023-01-01 00:00:00+00:00,0001509991-22-000064,0001509991,KOSMOS ENERGY LTD.,1311,energy,10-Q,1-LAF,2022-11-07,2022-11-08 00:00:00+00:00,20220930,2022,Q3,2022Q4,54.0,KOS,NYSE,current_ticker_available,KOS,current_sec_mapping,1,False,True,KOS,True,True,True,execution_price_available,yahoo_current_sec,KOS
2023-01-01 00:00:00+00:00,0001510295-22-000077,0001510295,MARATHON PETROLEUM CORP,2911,energy,10-Q,1-LAF,2022-11-01,2022-11-02 00:00:00+00:00,20220930,2022,Q3,2022Q4,60.0,MPC,NYSE,current_ticker_available,MPC,current_sec_mapping,1,False,True,MPC,True,True,True,execution_price_available,yahoo_current_sec,MPC
2023-01-01 00:00:00+00:00,0001520006-22-000206,0001520006,MATADOR RESOURCES CO,1311,energy,10-Q,1-LAF,2022-10-28,2022-10-29 00:00:00+00:00,20220930,2022,Q3,2022Q4,64.0,MTDR,NYSE,current_ticker_available,MTDR,current_sec_mapping,1,False,True,MTDR,True,True,True,execution_price_available,yahoo_current_sec,MTDR
2023-01-01 00:00:00+00:00,0001525287-22-000035,0001525287,SPRAGUE RESOURCES LP,5171,energy,10-Q,2-ACC,2022-08-04,2022-08-05 00:00:00+00:00,20220630,2022,Q2,2022Q3,149.0,,,former_or_unmapped,SRLP,last_filing_inline_xbrl,1,False,True,SRLP,False,False,False,removed_after_sec_confirmed_acquisition,tiingo_identity_validated,SRLP
2023-01-01 00:00:00+00:00,0001528129-22-000191,0001528129,"LAREDO PETROLEUM, INC.",1311,energy,10-Q,1-LAF,2022-11-03,2022-11-04 00:00:00+00:00,20220930,2022,Q3,2022Q4,58.0,,,former_or_unmapped,VTLE,last_filing_inline_xbrl,1,False,True,VTLE,True,True,True,execution_price_available,tiingo_identity_validated,VTLE
2023-01-01 00:00:00+00:00,0001534504-22-000069,0001534504,PBF ENERGY INC.,2911,energy,10-Q,1-LAF,2022-10-27,2022-10-28 00:00:00+00:00,20220930,2022,Q3,2022Q4,65.0,PBF,NYSE,current_ticker_available,PBF,current_sec_mapping,1,False,True,PBF,True,True,True,execution_price_available,yahoo_current_sec,PBF
2023-01-01 00:00:00+00:00,0001534701-22-000185,0001534701,PHILLIPS 66,2911,energy,10-Q,1-LAF,2022-11-09,2022-11-10 00:00:00+00:00,20220930,2022,Q3,2022Q4,52.0,PSX,NYSE,current_ticker_available,PSX,current_sec_mapping,1,False,True,PSX,True,True,True,execution_price_available,yahoo_current_sec,PSX
2023-01-01 00:00:00+00:00,0000950170-22-022772,0001538849,CROSSAMERICA PARTNERS LP,5172,energy,10-Q,2-ACC,2022-11-08,2022-11-09 00:00:00+00:00,20220930,2022,Q3,2022Q4,53.0,CAPL,NYSE,current_ticker_available,CAPL,current_sec_mapping,1,False,True,CAPL,True,True,True,execution_price_available,yahoo_current_sec,CAPL
2023-01-01 00:00:00+00:00,0001539838-22-000167,0001539838,"DIAMONDBACK ENERGY, INC.",1311,energy,10-Q,1-LAF,2022-11-08,2022-11-09 00:00:00+00:00,20220930,2022,Q3,2022Q4,53.0,FANG,Nasdaq,current_ticker_available,FANG,current_sec_mapping,1,False,True,FANG,True,True,True,execution_price_available,yahoo_current_sec,FANG
2023-01-01 00:00:00+00:00,0001552275-22-000071,0001552275,SUNOCO LP,2911,energy,10-Q,1-LAF,2022-11-03,2022-11-04 00:00:00+00:00,20220930,2022,Q3,2022Q4,58.0,SUN,NYSE,current_ticker_available,SUN,current_sec_mapping,1,False,True,SUN,True,True,True,execution_price_available,yahoo_current_sec,SUN
2023-01-01 00:00:00+00:00,0001437749-22-025773,0001575828,EXPRO GROUP HOLDINGS N.V.,1389,energy,10-Q,2-ACC,2022-11-03,2022-11-04 00:00:00+00:00,20220930,2022,Q3,2022Q4,58.0,,,former_or_unmapped,XPRO,last_filing_inline_xbrl,1,False,True,XPRO,True,True,True,execution_price_available,yahoo_recovered_former,XPRO
2023-01-01 00:00:00+00:00,0001609253-22-000055,0001609253,CALIFORNIA RESOURCES CORP,1311,energy,10-Q,1-LAF,2022-11-07,2022-11-08 00:00:00+00:00,20220930,2022,Q3,2022Q4,54.0,CRC,NYSE,current_ticker_available,CRC,current_sec_mapping,1,False,True,CRC,True,True,True,execution_price_available,yahoo_current_sec,CRC
2023-01-01 00:00:00+00:00,0001628280-22-027563,0001621434,"BLACK STONE MINERALS, L.P.",1311,energy,10-Q,1-LAF,2022-11-01,2022-11-02 00:00:00+00:00,20220930,2022,Q3,2022Q4,60.0,BSM,NYSE,current_ticker_available,BSM,current_sec_mapping,1,False,True,BSM,True,True,True,execution_price_available,yahoo_current_sec,BSM
2023-01-01 00:00:00+00:00,0001652133-21-000047,0001652133,OASIS MIDSTREAM PARTNERS LP,1381,energy,10-Q,2-ACC,2021-11-04,2021-11-05 00:00:00+00:00,20210930,2021,Q3,2021Q4,422.0,,,former_or_unmapped,OMP,last_filing_inline_xbrl,1,False,True,OMP,False,False,False,removed_after_sec_confirmed_acquisition,tiingo_identity_validated,OMP
2023-01-01 00:00:00+00:00,0001558370-22-016145,0001657788,"KIMBELL ROYALTY PARTNERS, LP",1311,energy,10-Q,2-ACC,2022-11-03,2022-11-04 00:00:00+00:00,20220930,2022,Q3,2022Q4,58.0,KRP,NYSE,current_ticker_available,KRP,current_sec_mapping,1,False,True,KRP,True,True,True,execution_price_available,yahoo_current_sec,KRP
2023-01-01 00:00:00+00:00,0001658566-22-000123,0001658566,PERMIAN RESOURCES CORP,1311,energy,10-Q,1-LAF,2022-11-09,2022-11-10 00:00:00+00:00,20220930,2022,Q3,2022Q4,52.0,PR,NYSE,current_ticker_available,PR,current_sec_mapping,1,False,True,PR,True,True,True,execution_price_available,yahoo_current_sec,PR
2023-01-01 00:00:00+00:00,0001679268-22-000045,0001679268,"MAMMOTH ENERGY SERVICES, INC.",1389,energy,10-Q,2-ACC,2022-10-28,2022-10-29 00:00:00+00:00,20220930,2022,Q3,2022Q4,64.0,TUSK,Nasdaq,current_ticker_available,TUSK,current_sec_mapping,1,False,True,TUSK,True,True,True,execution_price_available,yahoo_current_sec,TUSK
2023-01-01 00:00:00+00:00,0001680247-22-000032,0001680247,PROPETRO HOLDING CORP.,1389,energy,10-Q,1-LAF,2022-11-03,2022-11-04 00:00:00+00:00,20220930,2022,Q3,2022Q4,58.0,PUMP,NYSE,current_ticker_available,PUMP,current_sec_mapping,1,False,True,PUMP,True,True,True,execution_price_available,yahoo_current_sec,PUMP
2023-01-01 00:00:00+00:00,0001688476-22-000143,0001688476,NEXTIER OILFIELD SOLUTIONS INC.,1389,energy,10-Q,1-LAF,2022-10-26,2022-10-27 00:00:00+00:00,20220930,2022,Q3,2022Q4,66.0,,,former_or_unmapped,NEX,last_filing_inline_xbrl,1,False,True,NEX,True,True,True,execution_price_available,tiingo_identity_validated,NEX
