decision_at,cik10,company_name_as_filed,sector,cash_score,decision_naive,acceleration_score,earnings_score,acceleration_event_time,earnings_response_date,acceleration_available,earnings_available
2024-01-01 00:00:00+00:00,0001013237,FACTSET RESEARCH SYSTEMS INC,technology,0.5544747081712063,2024-01-01,0.4806463177349949,0.7691873589164786,2023-07-04 00:00:00,2023-12-22,True,True
2024-01-01 00:00:00+00:00,0001013462,ANSYS INC,technology,0.9630350194552529,2024-01-01,0.36317787594875695,0.21670428893905191,2023-11-02 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001013857,PEGASYSTEMS INC,technology,0.7840466926070039,2024-01-01,0.5833291253377209,0.5118510158013544,2023-10-26 00:00:00,2023-10-27,True,True
2024-01-01 00:00:00+00:00,0001014473,VERISIGN INC/CA,technology,0.9357976653696498,2024-01-01,,0.22799097065462756,2023-10-27 00:00:00,2023-10-27,False,True
2024-01-01 00:00:00+00:00,0001022408,EPLUS INC,technology,0.11673151750972763,2024-01-01,0.34461963343215113,0.5965011286681716,2023-11-09 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001022652,INSEEGO CORP.,technology,0.8132295719844358,2024-01-01,0.493689420935386,0.9102708803611739,2023-11-04 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001023459,"SIMULATIONS PLUS, INC.",technology,0.7665369649805448,2024-01-01,0.6193606020800122,0.18623024830699775,2023-07-08 00:00:00,2023-10-27,True,True
2024-01-01 00:00:00+00:00,0001023731,8X8 INC /DE/,technology,0.6867704280155642,2024-01-01,0.5802485452608501,0.6619638826185101,2023-11-04 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001024478,"ROCKWELL AUTOMATION, INC",technology,0.22178988326848248,2024-01-01,0.31504889690901683,0.16591422121896163,2023-08-02 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001031308,BENTLEY SYSTEMS INC,technology,0.9708171206225681,2024-01-01,0.6834796079363731,0.47686230248306993,2023-11-08 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001032975,LOGITECH INTERNATIONAL S.A.,technology,0.7568093385214008,2024-01-01,0.7369114738247479,0.9034988713318284,2023-10-27 00:00:00,2023-10-27,True,True
2024-01-01 00:00:00+00:00,0001036044,"IDENTIV, INC.",technology,0.06809338521400778,2024-01-01,0.3089025407176175,0.4791196388261851,2023-11-09 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001037646,METTLER TOLEDO INTERNATIONAL INC/,technology,0.519455252918288,2024-01-01,,0.4610609480812641,2023-11-10 00:00:00,2023-11-10,False,True
2024-01-01 00:00:00+00:00,0001037676,"ARCH RESOURCES, INC.",energy,0.377431906614786,2024-01-01,0.6428505693274323,,2023-10-27 00:00:00,,True,False
2024-01-01 00:00:00+00:00,0001037868,AMETEK INC/,technology,0.6945525291828794,2024-01-01,0.4496258156790384,0.47234762979683975,2023-11-01 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001038074,SILICON LABORATORIES INC.,technology,0.38910505836575876,2024-01-01,0.3298646708611032,0.1455981941309255,2023-11-02 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001038357,PIONEER NATURAL RESOURCES CO,energy,0.632295719844358,2024-01-01,0.5998678122934566,0.651685393258427,2023-11-03 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001039065,OSI SYSTEMS INC,technology,0.40077821011673154,2024-01-01,,0.6258465011286681,2023-10-28 00:00:00,2023-10-27,False,True
2024-01-01 00:00:00+00:00,0001039399,FORMFACTOR INC,technology,0.36186770428015563,2024-01-01,0.7624302553949427,0.20654627539503387,2023-11-08 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001043604,JUNIPER NETWORKS INC,technology,0.5642023346303502,2024-01-01,0.27592672336706975,0.4983069977426636,2023-10-28 00:00:00,2023-10-27,True,True
2024-01-01 00:00:00+00:00,0001044777,ONESPAN INC.,technology,0.9085603112840467,2024-01-01,0.529846032947203,0.551354401805869,2023-11-09 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001045810,NVIDIA CORP,technology,0.4377431906614786,2024-01-01,0.8080523619596262,0.5197516930022573,2023-11-22 00:00:00,2023-11-24,True,True
2024-01-01 00:00:00+00:00,0001047127,"AMKOR TECHNOLOGY, INC.",technology,0.4357976653696498,2024-01-01,0.40824214256174823,0.5761851015801354,2023-11-02 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001048695,"F5, INC.",technology,0.7470817120622568,2024-01-01,0.3326021122735309,0.7974040632054176,2023-08-05 00:00:00,2023-10-27,True,True
2024-01-01 00:00:00+00:00,0001049502,MKS INSTRUMENTS INC,technology,0.33852140077821014,2024-01-01,0.5019055791242273,0.19413092550790068,2023-11-09 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001049521,MERCURY SYSTEMS INC,technology,0.08754863813229571,2024-01-01,0.330797595177263,0.458803611738149,2023-11-08 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001051627,AXT INC,technology,0.31906614785992216,2024-01-01,0.5397965223721594,0.5276523702031602,2023-11-10 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001056696,MANHATTAN ASSOCIATES INC,technology,0.7295719844357976,2024-01-01,0.5621120374156268,0.4734762979683973,2023-10-27 00:00:00,2023-10-27,True,True
2024-01-01 00:00:00+00:00,0001058290,COGNIZANT TECHNOLOGY SOLUTIONS CORP,technology,0.5836575875486382,2024-01-01,0.6026924976815112,0.6010158013544018,2023-11-03 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001064728,PEABODY ENERGY CORP,energy,0.7178988326848249,2024-01-01,0.33557829332842504,0.4719101123595506,2023-11-04 00:00:00,2023-10-27,True,True
2024-01-01 00:00:00+00:00,0001070235,BLACKBERRY LTD,technology,0.9902723735408561,2024-01-01,0.8001199161860786,0.09480812641083522,2023-12-22 00:00:00,2023-12-22,True,True
2024-01-01 00:00:00+00:00,0001070412,CNX RESOURCES CORP,energy,0.8735408560311284,2024-01-01,0.752808988764045,0.5561797752808989,2023-10-26 00:00:00,2023-10-27,True,True
2024-01-01 00:00:00+00:00,0001078075,NETSCOUT SYSTEMS INC,technology,0.07976653696498054,2024-01-01,0.4839971913967062,0.11963882618510158,2023-11-03 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001078271,EXTREME NETWORKS INC,technology,0.7626459143968871,2024-01-01,0.8223888276781378,0.3797968397291196,2023-11-03 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001081745,"INTELLINETICS, INC.",technology,0.14785992217898833,2024-01-01,0.5104878796868596,0.18510158013544017,2023-11-14 23:59:59,2023-11-17,True,True
2024-01-01 00:00:00+00:00,0001085869,PERFICIENT INC,technology,0.6653696498054474,2024-01-01,0.45141627105663473,0.32562076749435664,2023-11-01 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001086600,ALLIANCE RESOURCE PARTNERS LP,energy,0.5233463035019456,2024-01-01,0.3756875015686833,0.8735955056179775,2023-11-09 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001090012,DEVON ENERGY CORP/DE,energy,0.7159533073929961,2024-01-01,0.6630950886968355,0.4606741573033708,2023-11-09 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001090872,"AGILENT TECHNOLOGIES, INC.",technology,0.6400778210116731,2024-01-01,0.29660322411948276,0.5987584650112867,2023-09-01 00:00:00,2023-11-24,True,True
2024-01-01 00:00:00+00:00,0001092699,SPS COMMERCE INC,technology,0.5778210116731517,2024-01-01,0.4988805913449479,0.45090293453724606,2023-10-27 00:00:00,2023-10-27,True,True
2024-01-01 00:00:00+00:00,0001094285,TELEDYNE TECHNOLOGIES INC,technology,0.5350194552529183,2024-01-01,0.46937641713018907,0.20316027088036118,2023-10-28 00:00:00,2023-10-27,True,True
2024-01-01 00:00:00+00:00,0001095565,HEALTHSTREAM INC,technology,0.896887159533074,2024-01-01,0.6056925647756636,0.623589164785553,2023-10-27 00:00:00,2023-10-27,True,True
2024-01-01 00:00:00+00:00,0001097864,ON SEMICONDUCTOR CORP,technology,0.4260700389105058,2024-01-01,0.5912577371597105,0.1072234762979684,2023-10-31 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001101680,DZS INC.,technology,0.14007782101167315,2024-01-01,,,,,False,False
2024-01-01 00:00:00+00:00,0001102993,LIVEPERSON INC,technology,0.4066147859922179,2024-01-01,0.7084175458455277,0.6845372460496614,2023-11-10 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001104485,"NORTHERN OIL & GAS, INC.",energy,0.9727626459143969,2024-01-01,0.23515635240015506,0.31179775280898875,2023-11-03 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001107843,"QUALYS, INC.",technology,0.8929961089494164,2024-01-01,0.5053829731873533,0.8414221218961625,2023-11-03 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001108524,"SALESFORCE, INC.",technology,0.6089494163424124,2024-01-01,0.52348010120697,0.8583521444695259,2023-12-01 00:00:00,2023-12-01,True,True
2024-01-01 00:00:00+00:00,0001110611,ON24 INC.,technology,0.2840466926070039,2024-01-01,0.4272432064833056,0.4272009029345372,2023-11-09 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001110803,"ILLUMINA, INC.",technology,0.5369649805447471,2024-01-01,0.5277655823830861,0.14785553047404063,2023-11-14 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001111928,IPG PHOTONICS CORP,technology,0.35992217898832685,2024-01-01,0.3684399744621422,0.15124153498871332,2023-11-01 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001114925,LANTRONIX INC,technology,0.8521400778210116,2024-01-01,0.41460628005940753,0.9283295711060948,2023-11-09 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001114995,IMPINJ INC,technology,0.021400778210116732,2024-01-01,0.49312391308057774,0.585214446952596,2023-10-26 00:00:00,2023-10-27,True,True
2024-01-01 00:00:00+00:00,0001116942,TTM TECHNOLOGIES INC,technology,0.5603112840466926,2024-01-01,0.37295253544593415,0.9080135440180587,2023-11-08 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001118417,"MODEL N, INC.",technology,0.033073929961089495,2024-01-01,0.3042366216715047,0.11399548532731377,2023-08-09 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001120914,PDF SOLUTIONS INC,technology,0.29766536964980544,2024-01-01,0.5387728573061674,0.37189616252821667,2023-11-09 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001121788,GARMIN LTD,technology,0.6381322957198443,2024-01-01,0.6704518405422143,0.840293453724605,2023-11-02 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001122904,"NETGEAR, INC.",technology,0.6284046692607004,2024-01-01,0.43957127771812554,0.6653498871331829,2023-11-04 00:00:00,2023-10-27,True,True
2024-01-01 00:00:00+00:00,0001123494,HARVARD BIOSCIENCE INC,technology,0.5175097276264592,2024-01-01,0.4609091351142974,0.15914221218961624,2023-11-08 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001124796,"NLIGHT, INC.",technology,0.4805447470817121,2024-01-01,0.4133278793034645,0.9351015801354401,2023-11-04 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001124804,"ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.",technology,0.9494163424124513,2024-01-01,,0.5750564334085779,,2023-09-22,False,True
2024-01-01 00:00:00+00:00,0001131554,SYNCHRONOSS TECHNOLOGIES INC,technology,0.3638132295719844,2024-01-01,0.434790340125272,0.6360045146726863,2023-11-09 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001133421,NORTHROP GRUMMAN CORP /DE/,technology,0.08949416342412451,2024-01-01,0.5949134099702845,0.49153498871331824,2023-10-27 00:00:00,2023-10-27,True,True
2024-01-01 00:00:00+00:00,0001137789,SEAGATE TECHNOLOGY HOLDINGS PLC,technology,0.5972762645914397,2024-01-01,0.6759118668047824,0.8233634311512416,2023-10-28 00:00:00,2023-10-27,True,True
2024-01-01 00:00:00+00:00,0001138639,INFINERA CORP,technology,0.2529182879377432,2024-01-01,0.43643127139210547,0.912528216704289,2023-08-10 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001158114,"APPLIED OPTOELECTRONICS, INC.",technology,0.1264591439688716,2024-01-01,0.5591177212488115,0.7488713318284423,2023-11-09 23:59:59,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001162194,STANDARD BIOTOOLS INC.,technology,0.3035019455252918,2024-01-01,0.4224335142537669,0.8809255079006773,2023-11-08 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001163165,CONOCOPHILLIPS,energy,0.5525291828793775,2024-01-01,0.5469266358228685,0.25,2023-11-03 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001163739,NABORS INDUSTRIES LTD,energy,0.48249027237354086,2024-01-01,0.2725849947431682,0.38764044943820225,2023-10-28 00:00:00,2023-10-27,True,True
2024-01-01 00:00:00+00:00,0001166388,VERINT SYSTEMS INC,technology,0.8618677042801557,2024-01-01,0.7333401479484501,,2023-12-07 00:00:00,,True,False
2024-01-01 00:00:00+00:00,0001167419,"RIOT BLOCKCHAIN, INC.",technology,0.7412451361867705,2024-01-01,0.7466420428790078,0.14672686230248308,2023-11-08 23:59:59,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001169445,COMPUTER PROGRAMS & SYSTEMS INC,technology,0.622568093385214,2024-01-01,0.37222600162568903,,2023-11-10 00:00:00,,True,False
2024-01-01 00:00:00+00:00,0001169561,COMMVAULT SYSTEMS INC,technology,0.72568093385214,2024-01-01,0.5289790280512001,0.2110609480812641,2023-11-02 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001171486,NATURAL RESOURCE PARTNERS LP,energy,0.8365758754863813,2024-01-01,0.5880863737900224,0.9353932584269663,2023-11-04 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001173489,CEVA INC,technology,0.09727626459143969,2024-01-01,0.3564435400370911,0.3809255079006772,2023-11-10 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001176334,MARTIN MIDSTREAM PARTNERS L.P.,energy,0.669260700389105,2024-01-01,0.35915734520233916,0.2106741573033708,2023-10-25 00:00:00,2023-10-20,True,True
2024-01-01 00:00:00+00:00,0001177394,TD SYNNEX CORP,technology,0.23151750972762647,2024-01-01,0.5013515731240931,0.20428893905191875,2023-10-04 00:00:00,2023-09-29,True,True
2024-01-01 00:00:00+00:00,0001210618,"SPI ENERGY CO., LTD.",technology,0.1245136186770428,2024-01-01,0.5409045343724277,,2023-11-20 23:59:59,,True,False
2024-01-01 00:00:00+00:00,0001261333,"DOCUSIGN, INC.",technology,0.9221789883268483,2024-01-01,0.38900912457093056,0.7985327313769752,2023-12-09 00:00:00,2023-12-08,True,True
2024-01-01 00:00:00+00:00,0001262039,"FORTINET, INC.",technology,0.9455252918287937,2024-01-01,0.34236335294025516,0.07787810383747179,2023-11-08 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001273441,GRAN TIERRA ENERGY INC.,energy,0.5875486381322957,2024-01-01,0.6998678122934567,0.7247191011235955,2023-11-02 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001274494,"FIRST SOLAR, INC.",technology,0.06031128404669261,2024-01-01,0.3008550763973292,0.5569977426636569,2023-11-01 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001275014,"ULTRA CLEAN HOLDINGS, INC.",technology,0.42023346303501946,2024-01-01,0.5506972999396152,0.487020316027088,2023-11-08 00:00:00,2023-07-28,True,True
2024-01-01 00:00:00+00:00,0001280058,BLACKBAUD INC,technology,0.47470817120622566,2024-01-01,0.4344452844850501,0.7759593679458239,2023-11-02 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001280263,AMBARELLA INC,technology,0.9766536964980544,2024-01-01,0.455112200358568,0.38318284424379234,2023-12-09 00:00:00,2023-12-01,True,True
2024-01-01 00:00:00+00:00,0001280452,MONOLITHIC POWER SYSTEMS INC,technology,0.9280155642023347,2024-01-01,0.5788414850390561,0.8594808126410836,2023-11-09 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001282631,NETLIST INC,technology,0.2587548638132296,2024-01-01,0.407849162527051,0.8312641083521445,2023-11-10 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001286139,"LEGALZOOM.COM, INC.",technology,0.6439688715953308,2024-01-01,0.5114386996732491,0.36173814898419865,2023-11-08 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001288403,W&T OFFSHORE INC,energy,0.3472762645914397,2024-01-01,0.5348833317995098,0.17134831460674158,2023-11-09 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001288469,"MAXLINEAR, INC",technology,0.9416342412451362,2024-01-01,0.31462663039374444,0.06884875846501129,2023-10-26 00:00:00,2023-10-27,True,True
2024-01-01 00:00:00+00:00,0001288847,"FIVE9, INC.",technology,0.6789883268482491,2024-01-01,0.506216857651223,0.44977426636568846,2023-11-03 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001299130,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",technology,0.007782101167315175,2024-01-01,0.6884043187126526,0.17720090293453725,2023-11-04 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001313275,BRIGHTCOVE INC,technology,0.04669260700389105,2024-01-01,0.7055804216925914,0.44187358916478553,2023-11-02 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001314727,SONOS INC,technology,0.9941634241245136,2024-01-01,0.45842281752892,0.6551918735891648,2023-11-21 00:00:00,2023-11-17,True,True
2024-01-01 00:00:00+00:00,0001315098,ROBLOX CORP,technology,0.8404669260700389,2024-01-01,0.5463276588512499,0.41027088036117376,2023-11-09 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001321655,PALANTIR TECHNOLOGIES INC.,technology,0.8910505836575876,2024-01-01,0.5227833623334365,0.5806997742663657,2023-11-04 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001325702,MAGNACHIP SEMICONDUCTOR CORP,technology,0.6809338521400778,2024-01-01,0.8065379510942075,0.17607223476297967,2023-11-09 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001326801,"META PLATFORMS, INC.",technology,0.7723735408560312,2024-01-01,0.7713422757915649,0.6190744920993227,2023-10-27 00:00:00,2023-10-27,True,True
2024-01-01 00:00:00+00:00,0001327318,"TRUECAR, INC.",technology,0.048638132295719845,2024-01-01,0.519928985398489,0.8696388261851016,2023-11-08 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001327567,PALO ALTO NETWORKS INC,technology,0.9961089494163424,2024-01-01,0.44248654201181,0.5163656884875847,2023-11-18 00:00:00,2023-11-17,True,True
2024-01-01 00:00:00+00:00,0001327688,OOMA INC,technology,0.2723735408560311,2024-01-01,,0.1489841986455982,2023-12-09 00:00:00,2023-12-08,False,True
2024-01-01 00:00:00+00:00,0001327811,"WORKDAY, INC.",technology,0.7782101167315175,2024-01-01,0.23910223816273302,0.8730248306997743,2023-11-29 00:00:00,2023-12-01,True,True
2024-01-01 00:00:00+00:00,0001333835,CASA SYSTEMS INC,technology,0.3346303501945525,2024-01-01,0.5761845566093468,,2023-11-09 00:00:00,,True,False
2024-01-01 00:00:00+00:00,0001336920,"LEIDOS HOLDINGS, INC.",technology,0.29377431906614787,2024-01-01,0.437046620617168,0.8493227990970654,2023-11-01 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001340476,DIRTT ENVIRONMENTAL SOLUTIONS LTD,technology,0.49416342412451364,2024-01-01,0.8485434140076226,0.7511286681715575,2023-11-10 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001349436,SANDRIDGE ENERGY INC,energy,0.9513618677042801,2024-01-01,0.481222373745402,0.18258426966292135,2023-11-08 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001352010,"EPAM SYSTEMS, INC.",technology,0.41050583657587547,2024-01-01,0.32912855216196296,0.868510158013544,2023-11-04 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001353283,SPLUNK INC,technology,0.980544747081712,2024-01-01,0.39475238400484763,0.6664785553047403,2023-11-29 00:00:00,2023-12-01,True,True
2024-01-01 00:00:00+00:00,0001361113,VARONIS SYSTEMS INC,technology,0.9922178988326849,2024-01-01,0.5604596042941192,0.8199774266365689,2023-11-01 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001366561,SMARTSHEET INC,technology,0.7509727626459144,2024-01-01,0.5385754088009292,0.5637697516930023,2023-12-09 00:00:00,2023-12-08,True,True
2024-01-01 00:00:00+00:00,0001373715,"SERVICENOW, INC.",technology,0.9299610894941635,2024-01-01,0.438607038901283,0.5378103837471784,2023-10-27 00:00:00,2023-10-27,True,True
2024-01-01 00:00:00+00:00,0001376139,CVR ENERGY INC,energy,0.10505836575875487,2024-01-01,0.7468465981186956,0.5842696629213483,2023-11-01 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001377789,"AVIAT NETWORKS, INC.",technology,0.7431906614785992,2024-01-01,0.7821218630853819,0.904627539503386,2023-11-02 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001384195,"RING ENERGY, INC.",energy,0.877431906614786,2024-01-01,,0.08146067415730338,2023-11-03 00:00:00,2023-11-10,False,True
2024-01-01 00:00:00+00:00,0001384905,"RINGCENTRAL, INC.",technology,0.7957198443579766,2024-01-01,0.46198647550210153,0.1275395033860045,2023-11-09 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001387467,ALPHA & OMEGA SEMICONDUCTOR LTD,technology,0.39883268482490275,2024-01-01,0.6188427497755152,0.1399548532731377,2023-11-08 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001392972,"PROS HOLDINGS, INC.",technology,0.23735408560311283,2024-01-01,0.45073382767930675,0.8143340857787811,2023-11-01 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001393052,VEEVA SYSTEMS INC,technology,0.46108949416342415,2024-01-01,,0.14108352144469527,2023-12-08 00:00:00,2023-12-08,False,True
2024-01-01 00:00:00+00:00,0001402436,SS&C TECHNOLOGIES HOLDINGS INC,technology,0.6478599221789884,2024-01-01,0.50880094100133,0.4193002257336343,2023-11-02 00:00:00,2023-10-27,True,True
2024-01-01 00:00:00+00:00,0001404655,HUBSPOT INC,technology,0.6595330739299611,2024-01-01,0.4029532063874568,0.386568848758465,2023-11-09 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001408710,FABRINET,technology,0.7392996108949417,2024-01-01,0.5046850186706427,0.9181715575620768,2023-11-08 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001410384,"Q2 HOLDINGS, INC.",technology,0.4591439688715953,2024-01-01,0.4253454004620847,0.577313769751693,2023-11-02 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001411690,"BIONANO GENOMICS, INC.",technology,0.28599221789883267,2024-01-01,0.632175585162701,0.08465011286681716,2023-11-08 23:59:59,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001413447,NXP SEMICONDUCTORS N.V.,technology,0.5038910505836576,2024-01-01,0.5435307911896728,0.7770880361173815,2023-11-08 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001418100,AVAYA HOLDINGS CORP.,technology,0.2821011673151751,2024-01-01,0.6689135960572017,,2023-09-09 00:00:00,,True,False
2024-01-01 00:00:00+00:00,0001418819,IRIDIUM COMMUNICATIONS INC.,technology,0.9202334630350194,2024-01-01,0.5932015505996276,0.13882618510158012,2023-10-20 00:00:00,2023-10-20,True,True
2024-01-01 00:00:00+00:00,0001419612,"SOLAREDGE TECHNOLOGIES, INC.",technology,0.33073929961089493,2024-01-01,0.1903203360037741,0.08126410835214447,2023-11-07 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001422930,"PUBMATIC, INC.",technology,0.7607003891050583,2024-01-01,0.5913650878033351,0.43171557562076746,2023-11-09 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001423774,ZUORA INC,technology,0.6536964980544747,2024-01-01,0.43616097780726487,0.4475169300225733,2023-12-08 00:00:00,2023-12-01,True,True
2024-01-01 00:00:00+00:00,0001431959,META MATERIALS INC.,technology,0.0038910505836575876,2024-01-01,0.49567924179399947,,2023-11-13 23:59:59,,True,False
2024-01-01 00:00:00+00:00,0001432133,KALTURA INC,technology,0.16536964980544747,2024-01-01,0.5568480219264624,0.6021444695259593,2023-11-09 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001433195,APPFOLIO INC,technology,0.1926070038910506,2024-01-01,0.6333660271214668,0.5784424379232506,2023-10-28 00:00:00,2023-10-27,True,True
2024-01-01 00:00:00+00:00,0001433270,ANTERO RESOURCES CORP,energy,0.5097276264591439,2024-01-01,0.5704752901018181,0.9410112359550562,2023-10-26 00:00:00,2023-10-27,True,True
2024-01-01 00:00:00+00:00,0001437352,"EVERBRIDGE, INC.",technology,0.6984435797665369,2024-01-01,0.4987444860646381,0.12189616252821671,2023-11-10 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001441683,APPIAN CORP,technology,0.09533073929961089,2024-01-01,0.4495012122534027,0.4441309255079007,2023-11-03 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001441816,"MONGODB, INC.",technology,0.6575875486381323,2024-01-01,0.44841812093826144,0.40349887133182843,2023-12-08 00:00:00,2023-12-08,True,True
2024-01-01 00:00:00+00:00,0001442145,"VERISK ANALYTICS, INC.",technology,0.8151750972762646,2024-01-01,0.35961226593316625,0.468961625282167,2023-11-02 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001445305,WORKIVA INC,technology,0.7101167315175098,2024-01-01,0.6499259743438507,0.4339729119638826,2023-10-31 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001447669,TWILIO INC,technology,0.19455252918287938,2024-01-01,0.3742388261936505,0.8301354401805869,2023-11-10 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001449488,CSI COMPRESSCO LP,energy,0.5447470817120622,2024-01-01,,0.5393258426966292,,2023-11-03,False,True
2024-01-01 00:00:00+00:00,0001451505,TRANSOCEAN LTD.,energy,0.16926070038910507,2024-01-01,0.527288395090649,0.5449438202247191,2023-11-01 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001451809,SITIME CORP,technology,0.8599221789883269,2024-01-01,0.4949987153924505,0.876410835214447,2023-11-03 00:00:00,2023-11-03,True,True
2024-01-01 00:00:00+00:00,0001454938,OUTBRAIN INC.,technology,0.10311284046692606,2024-01-01,0.4194679527236369,0.5220090293453725,2023-11-08 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001459200,"ALARM.COM HOLDINGS, INC.",technology,0.15953307392996108,2024-01-01,0.387510049511744,0.9091422121896162,2023-11-10 00:00:00,2023-11-10,True,True
2024-01-01 00:00:00+00:00,0001459417,"2U, INC.",technology,0.7276264591439688,2024-01-01,0.4791644954578194,,2023-11-10 00:00:00,,True,False
