date,market_state,breadth_quality_score,path_clarity_r2,state_persistence_score,credit_confirmation,leadership_quality_score,credit_relative_momentum,deployment_quality_composite,r2a,r2b,r2c,r2d
2011-02-25,neutral_mixed,0.875,0.9245645144919972,0.0833333333333333,0.0,0.875,0.42980591091259296,0.6638647924070354,-0.714345668455384,0.556662328357289,0.42980591091259296,0.0
2011-03-04,neutral_mixed,0.875,0.9191276562582096,0.1666666666666666,0.0,0.75,0.21606383680499694,0.5812889884729073,-0.6263527954005311,0.48239887618003924,0.21606383680499694,0.0
2011-03-11,neutral_mixed,1.0,0.8846278233057605,0.25,0.0,0.75,-0.17334220708466472,0.7280887281602255,-0.782743468750628,0.6151631275634537,-0.17334220708466472,0.0
2011-03-18,neutral_mixed,0.375,0.7654246259638166,0.3333333333333333,-2.0,0.625,-0.42202168544151225,-0.7376017554485649,0.037086264123775935,-0.07918778303271934,-0.42202168544151225,0.0
2011-03-25,neutral_mixed,0.0,0.4451829642049118,0.4166666666666667,-2.0,0.375,-0.5825293293563957,-1.6828382849233343,1.059314172808387,-0.9452236734611439,-0.5825293293563957,0.0
2011-04-01,neutral_mixed,0.75,0.3547515397476172,0.5,0.0,0.625,0.03568896314260291,-0.0417851531434812,0.048966257113732155,-0.08905175766867464,0.03568896314260291,0.0
2011-04-08,neutral_mixed,0.875,0.3090703666488484,0.5833333333333334,-2.0,0.75,-0.18542483846609223,-0.4370547574403391,-0.2675950706475246,0.1792666453498873,-0.18542483846609223,0.0
2011-04-15,neutral_mixed,0.75,0.2521494216400937,0.6666666666666666,2.0,0.625,0.429222595525966,0.6920080011718788,0.004194607618848389,-0.050968178396726425,0.429222595525966,0.0
2011-04-22,calm_trend,0.75,0.206048009422894,0.75,2.0,0.625,0.34568956668488515,0.711226017837944,-0.02656665661107396,-0.024829830148934882,0.34568956668488515,0.0
2011-04-29,calm_trend,1.0,0.1744471906502739,0.0833333333333333,0.0,0.625,0.03400235544018039,-0.4957098115345089,0.5281159444333644,-0.49478540940125687,0.03400235544018039,0.0
2011-05-06,neutral_mixed,1.0,0.1733105776519268,0.1666666666666666,0.0,0.625,-0.09536091649741546,-0.4082722332850453,0.4343864365799314,-0.41528295415961736,-0.09536091649741546,0.0
2011-05-13,neutral_mixed,1.0,0.1798093249243738,0.0833333333333333,0.0,0.5,-0.5387734194483776,-0.6456438604463847,0.6884625789242645,-0.6305640900242246,-0.5387734194483776,0.0
2011-05-20,calm_trend,0.75,0.2657096316840087,0.1666666666666666,0.0,0.25,-0.279889795513827,-0.9860480790448504,1.0526937649674148,-0.9394330566860019,-0.279889795513827,0.0
2011-05-27,calm_trend,0.5,0.4613612867433747,0.0833333333333333,0.0,0.25,-0.28788061796138914,-1.038352266329989,1.1083732655963499,-0.9868609659052723,-0.28788061796138914,0.0
2011-06-03,calm_trend,0.5,0.4643740047819223,0.1666666666666666,-2.0,0.375,-0.37743870812794056,-1.470156540219976,0.8339595919683405,-0.7541424890969398,-0.37743870812794056,0.0
2011-06-10,calm_trend,0.0,0.2219267567234008,0.25,-2.0,0.125,-0.3552813789105014,-2.419942251137699,1.8735248934396536,-1.6377417313608968,-0.3552813789105014,0.0
2011-06-17,calm_trend,0.0,0.0005371070524447,0.3333333333333333,-2.0,0.125,-0.6575707649783052,-2.571138851088233,2.058217581609552,-1.7969729265266854,-0.6575707649783052,0.0
2011-06-24,neutral_mixed,0.0,0.2330150315869484,0.4166666666666667,-2.0,0.375,-0.9506741293929931,-1.8560752207957871,1.2998726142522248,-1.1523197697047853,-0.9506741293929931,0.0
2011-07-01,calm_trend,0.0,0.4899756058211096,0.0833333333333333,-2.0,0.125,-0.6756614708351032,-2.164640726867384,1.6508419868071416,-1.4521150929165692,-0.6756614708351032,0.0
2011-07-08,calm_trend,1.0,0.2684844098431197,0.0833333333333333,2.0,0.25,0.4184674160623127,-0.0959006227494416,0.8412057331563652,-0.7624157966518548,0.4184674160623127,0.0
2011-07-15,calm_trend,1.0,0.1191846023608383,0.1666666666666666,0.0,0.5,0.5017437334949214,-0.5441511576048706,0.6074388329314188,-0.5631845285389864,0.5017437334949214,0.0
2011-07-22,calm_trend,0.625,0.12944742339309,0.25,0.0,0.375,0.5624393147798517,-0.9215202352774646,1.0165408058823648,-0.9119236496698402,0.5624393147798517,0.0
2011-07-29,calm_trend,1.0,0.027208644947177,0.3333333333333333,0.0,0.375,0.7205111755745273,-0.6369110791219394,0.7075340807501798,-0.6485108997028245,0.7205111755745273,0.0
2011-08-05,neutral_mixed,0.5,0.0069356412946327,0.4166666666666667,-2.0,0.25,-0.6870354923350636,-1.8144384177940884,1.2720483256539472,-1.1301352915963923,-0.6870354923350636,0.0
2011-08-12,stressed_panic,0.0,0.1042197525255635,0.0833333333333333,-2.0,0.125,-1.6232052971162125,-2.582662778253838,0.027663460416993756,-1.846062403849018,-1.6232052971162125,0.0
2011-08-19,stressed_panic,0.0,0.2177045199489842,0.0833333333333333,-2.0,0.125,-1.788526850168922,-2.4081107505401507,0.3326032525321952,-1.3175893287206635,-1.788526850168922,0.0
2011-08-26,stressed_panic,0.0,0.3439147652478181,0.1666666666666666,-2.0,0.0,-2.1923249911120752,-2.29198746696471,0.6705028690580834,-0.7367018699792434,-2.1923249911120752,0.0
2011-09-02,stressed_panic,0.0,0.3904993937679346,0.25,0.0,0.125,-1.0808335857737863,-1.3460234827491817,0.7925393381559915,-0.5213262759737245,-1.0808335857737863,0.0
2011-09-09,stressed_panic,0.0,0.4631674574698244,0.3333333333333333,0.0,0.125,0.11392762117345318,-1.1666316790533349,0.984442421518887,-0.1866342289157407,0.11392762117345318,0.0
2011-09-16,neutral_mixed,0.0,0.5946729469183896,0.4166666666666667,0.0,0.125,-0.010805963539929315,-0.9175572470923422,1.0780024191337239,-0.9531294658782944,-0.010805963539929315,0.0
2011-09-23,stressed_panic,0.125,0.5879029084378017,0.0833333333333333,2.0,0.375,0.7812963846028016,-0.2083950051446178,1.0769333257079419,0.3891555328699591,0.7812963846028016,0.0
2011-09-30,stressed_panic,0.0,0.7019611024703788,0.0833333333333333,-2.0,0.375,-0.5427874317241492,-1.4479661114250122,1.6103184909123867,0.9126314740607645,-0.5427874317241492,0.0
2011-10-07,stressed_panic,0.0,0.6734049101893163,0.1666666666666666,0.0,0.25,-1.1266681185769678,-0.9067914332644474,1.5216299716938615,0.7765058082598356,-1.1266681185769678,0.0
2011-10-14,stressed_panic,0.0,0.5645246075873983,0.25,0.0,0.25,-0.07216242287171858,-0.9513066589848796,1.2183491040790235,0.2699380224083604,-0.07216242287171858,0.0
2011-10-21,stressed_panic,0.375,0.2685017384119926,0.3333333333333333,2.0,0.375,0.12487868734799777,-0.1235790807843549,-0.28633320371163834,-1.1025018929716237,0.12487868734799777,0.0
2011-10-28,stressed_panic,0.375,0.0079156539388856,0.4166666666666667,0.0,0.375,0.9143061166729991,-0.994097849507088,-0.9878980399204307,-2.285152801394385,0.9143061166729991,0.0
2011-11-04,stressed_panic,0.5,0.2611888756043044,0.5,0.0,0.375,1.8891621942736498,-0.4929290666556997,-0.5311261292546221,-1.1094754377980296,1.8891621942736498,0.0
2011-11-11,stressed_panic,0.375,0.4666578413666322,0.5833333333333334,0.0,0.75,0.6980107410771209,0.1976736934083467,0.26333245524261906,-0.15958293720068842,0.6980107410771209,0.0
2011-11-18,neutral_mixed,0.5,0.6071048324122579,0.6666666666666666,0.0,0.75,0.18816555746775832,0.5585365433442258,-0.5684528773018258,0.4407980298923577,0.18816555746775832,0.0
2011-11-25,stressed_panic,0.0,0.4789529822275976,0.0833333333333333,0.0,0.75,-0.3408350252139597,-0.6133575739494695,1.0016479276567698,-0.10562444007190895,-0.3408350252139597,0.0
2011-12-02,neutral_mixed,0.0,0.2562430724858084,0.0833333333333333,0.0,0.625,-1.1347210848577212,-1.036985916783316,1.2013395780842802,-1.0641250642358506,-1.1347210848577212,0.0
2011-12-09,neutral_mixed,0.375,0.2816976999976891,0.0833333333333333,0.0,0.75,0.4649889452963664,-0.5293036168594482,0.6377691048681209,-0.5852259577612257,0.4649889452963664,0.0
2011-12-16,neutral_mixed,0.5,0.2639114972193065,0.1666666666666666,2.0,0.875,0.3859775257364872,0.441167559498857,0.27782447418937445,-0.27928848945240575,0.3859775257364872,0.0
2011-12-23,neutral_mixed,0.0,0.2822186647462913,0.25,0.0,0.625,0.3714138265738767,-0.8362461042151932,0.9723582047558453,-0.8695987078062364,0.3714138265738767,0.0
2011-12-30,neutral_mixed,0.5,0.2231447546830647,0.3333333333333333,0.0,0.625,1.5657968250868084,-0.3958589074000185,0.48371129844348537,-0.4541937857718404,1.5657968250868084,0.0
2012-01-06,neutral_mixed,0.25,0.1099285188163329,0.4166666666666667,0.0,0.75,0.3002684815220356,-0.5083593291835894,0.6082079125890317,-0.5599824486756392,0.3002684815220356,0.0
2012-01-13,neutral_mixed,0.625,0.0478690072041215,0.5,0.0,0.875,-0.0582236758060574,-0.0218443059283184,0.06860311376231787,-0.10120652745337956,-0.0582236758060574,0.0
2012-01-20,neutral_mixed,0.75,0.0886747043174026,0.5833333333333334,0.0,0.5,0.19072903283771558,-0.2448638700661803,0.3157132447800645,-0.3112095478855387,0.19072903283771558,0.0
2012-01-27,recovery_fragile,0.75,0.202645391502786,0.6666666666666666,0.0,0.875,-0.17255709119378132,0.449917007535402,0.6546602256353625,0.3438925449668512,-0.17255709119378132,0.0
2012-02-03,recovery_confirmed,0.875,0.4897948821621449,0.0833333333333333,0.0,0.625,-0.11113611786877804,0.0031990519178866,0.15939423759861523,-0.0770144859306618,-0.11113611786877804,0.0
2012-02-10,recovery_confirmed,1.0,0.6689764116767696,0.0833333333333333,0.0,1.0,-0.0036816455004592364,0.8011631508749625,1.042941620443494,0.6755966378469573,-0.0036816455004592364,0.0
2012-02-17,recovery_fragile,1.0,0.8606508153935417,0.1666666666666666,0.0,0.875,0.0735087896698514,0.9636356995429668,1.221666190803869,0.8293408760478022,0.0735087896698514,0.0
2012-02-24,recovery_confirmed,1.0,0.8927209315752968,0.0833333333333333,0.0,1.0,-0.03535258303099103,1.066385010034221,1.333882850597059,0.9269036291978805,-0.03535258303099103,0.0
2012-03-02,neutral_mixed,1.0,0.9223731921186884,0.0833333333333333,0.0,1.0,0.18266665674364765,1.0946549369773146,-1.1882993168626,0.9542555782846497,0.18266665674364765,0.0
2012-03-09,recovery_confirmed,1.0,0.9364417613451032,0.0833333333333333,0.0,1.0,0.09603829462291529,1.1032673653419272,1.3790972542797384,0.9630684052788264,0.09603829462291529,0.0
2012-03-16,neutral_mixed,1.0,0.9453385656044196,0.0833333333333333,0.0,1.0,0.0832116181187097,1.105359571626299,-1.2058298324369032,0.9657255747928238,0.0832116181187097,0.0
2012-03-23,neutral_mixed,1.0,0.9604271482101115,0.0833333333333333,2.0,1.0,0.37660897689047,1.7749700607534111,-1.216130863569942,0.9754408561911062,0.37660897689047,0.0
2012-03-30,neutral_mixed,0.875,0.955160430824912,0.1666666666666666,0.0,1.0,0.1501134390207381,1.0701511301519349,-1.1746443766188257,0.940751186569021,0.1501134390207381,0.0
2012-04-06,neutral_mixed,0.875,0.958263740100018,0.25,0.0,1.0,0.13875623255223102,1.1497685263388628,-1.2623811917408194,1.016889676578269,0.13875623255223102,0.0
2012-04-13,neutral_mixed,0.5,0.9321793143923216,0.3333333333333333,0.0,1.0,0.1753903113581951,0.8740395350721477,-0.9573493859586304,0.7559022738381109,0.1753903113581951,0.0
2012-04-20,neutral_mixed,0.375,0.77998412090918,0.4166666666666667,-2.0,0.875,-0.4547665201865295,-0.1567721003167968,-0.5533216404189423,0.40956652477283356,-0.4547665201865295,0.0
2012-04-27,neutral_mixed,0.375,0.6372539549784716,0.5,0.0,0.75,-0.3137296486524625,0.2681183732088859,-0.28287701812527566,0.17767555535556956,-0.3137296486524625,0.0
2012-05-04,neutral_mixed,0.75,0.5932754420184393,0.5833333333333334,0.0,0.875,-0.050906188005333496,0.7743310915579888,-0.8423812718048985,0.6580469646472261,-0.050906188005333496,0.0
2012-05-11,neutral_mixed,0.125,0.3174008149416698,0.6666666666666666,0.0,0.5,0.039930351863772896,-0.481843043732777,0.5457094645345792,-0.5331002105518354,0.039930351863772896,0.0
2012-05-18,neutral_mixed,0.0,0.023842283308514,0.75,0.0,0.5,0.15697998475382544,-0.8616450590141396,0.9650554352487296,-0.8929790725708906,0.15697998475382544,0.0
2012-05-25,neutral_mixed,0.0,0.1419789743631972,0.8333333333333334,0.0,0.375,-0.5903147619718964,-0.7809754971167864,0.8756460096054829,-0.8161926661610265,-0.5903147619718964,0.0
2012-06-01,neutral_mixed,0.0,0.3654893769310986,0.9166666666666666,0.0,0.375,-0.6370211519046713,-0.4178594451211478,0.474436294742858,-0.4716660610990253,-0.6370211519046713,0.0
2012-06-08,neutral_mixed,0.0,0.608102569551733,1.0,-2.0,0.25,-1.4255021736111573,-0.860614233326784,0.21894850924637907,-0.252244884597003,-1.4255021736111573,0.0
2012-06-15,neutral_mixed,0.0,0.7252802420351409,1.0,-2.0,0.5,-0.4589383885457224,-0.4007631548843001,-0.2832311187031259,0.17895388135392123,-0.4589383885457224,0.0
2012-06-22,neutral_mixed,0.0,0.6150559894294902,1.0,0.0,0.25,0.2888934561579218,-0.1721955422593356,0.2119733092300019,-0.24609195122943384,0.2888934561579218,0.0
2012-06-29,neutral_mixed,0.0,0.5253667583046859,1.0,0.0,0.375,0.4891786383190196,-0.1279828513423019,0.16297333976784956,-0.2039377909493565,0.4891786383190196,0.0
2012-07-06,neutral_mixed,0.875,0.2683713234062045,1.0,0.0,0.25,1.4516541215055032,0.155680047000806,-0.1507452006382285,0.0654665330700996,1.4516541215055032,0.0
2012-07-13,neutral_mixed,0.75,0.0971574515016626,1.0,0.0,0.25,0.3326989488867797,-0.1665699713597452,0.20539411515832892,-0.24018741039342031,0.3326989488867797,0.0
2012-07-20,neutral_mixed,0.75,0.0232032389116664,1.0,0.0,0.25,0.031068395693346743,-0.2575166265274863,0.3058090593639613,-0.3262972931093819,0.031068395693346743,0.0
2012-07-27,calm_trend,0.75,0.0063197134092137,1.0,0.0,0.125,-0.4682872675473373,-0.4325228062060366,0.49911550053488785,-0.49214714036407764,-0.4682872675473373,0.0
2012-08-03,neutral_mixed,0.875,0.2882762237991593,0.0833333333333333,0.0,0.125,-0.38020001948759413,-0.91651967273588,1.0336864409627327,-0.9510919051725507,-0.38020001948759413,0.0
2012-08-10,neutral_mixed,1.0,0.6287675388291367,0.0833333333333333,0.0,0.375,-0.21164767296766027,-0.0681143890052926,0.09602055868849844,-0.14588282171300587,-0.21164767296766027,0.0
2012-08-17,neutral_mixed,1.0,0.8907990234310513,0.1666666666666666,0.0,0.75,0.04745516677755108,0.8128053645943077,-0.8774655145963478,0.6903841046089065,0.04745516677755108,0.0
2012-08-24,neutral_mixed,1.0,0.894738950616864,0.25,2.0,1.0,0.6407764059513676,1.8901245995045384,-1.3154560864005185,1.0676095715901557,0.6407764059513676,0.0
2012-08-31,calm_trend,1.0,0.9100620009927493,0.3333333333333333,2.0,0.625,0.24604156777952904,1.5102089711050364,-0.9063407275458711,0.7163576493829635,0.24604156777952904,0.0
2012-09-07,calm_trend,0.875,0.932476067065146,0.0833333333333333,0.0,0.875,0.13153083806578733,0.7947448916822598,-0.8713118264117148,0.6866210677287289,0.13153083806578733,0.0
2012-09-14,calm_trend,1.0,0.9308863274459152,0.1666666666666666,0.0,0.75,0.41305791472143627,0.8264023293910499,-0.906369936508221,0.7171970855883094,0.41305791472143627,0.0
2012-09-21,calm_trend,1.0,0.9243627955246196,0.25,0.0,0.875,0.4876286721650688,1.0539933190935025,-1.158570576804288,0.9349609536647489,0.4876286721650688,0.0
2012-09-28,calm_trend,1.0,0.9250328773276626,0.3333333333333333,0.0,0.75,0.15834679921442552,0.9783002585140192,-1.0744731710726685,0.863153976715337,0.15834679921442552,0.0
2012-10-05,calm_trend,1.0,0.9071791592330468,0.4166666666666667,0.0,0.75,-0.1577316294517406,1.0361325149921528,-1.138368512462581,0.9188924412877678,-0.1577316294517406,0.0
2012-10-12,calm_trend,1.0,0.8997311937241924,0.5,0.0,0.75,-0.3321341185621918,1.1065356357387632,-1.2161097884240928,0.9867126120653706,-0.3321341185621918,0.0
2012-10-19,calm_trend,0.5,0.7535193374668898,0.5833333333333334,-2.0,0.75,-1.0503922893861326,-0.1101500348009377,-0.6279239186792391,0.479588456572125,-1.0503922893861326,0.0
2012-10-26,calm_trend,0.625,0.6058350562814879,0.6666666666666666,0.0,0.75,-0.4504312843875625,0.5911162708852136,-0.6405548652898907,0.490694962507569,-0.4504312843875625,0.0
2012-11-02,calm_trend,0.25,0.3040001068817548,0.75,0.0,0.625,-0.07624010482689968,-0.179730890767727,0.21291239827774186,-0.2456648003689667,-0.07624010482689968,0.0
2012-11-09,calm_trend,0.5,0.0788575166011616,0.8333333333333334,-2.0,0.75,-0.16544600503888096,-0.6823753718843725,0.0077380529104919505,-0.06855032597567821,-0.16544600503888096,0.0
2012-11-16,neutral_mixed,0.0,0.0277097962986345,0.9166666666666666,0.0,0.375,-0.05233177774517215,-0.8746114367066551,0.9867469028041386,-0.9133084722905529,-0.05233177774517215,0.0
2012-11-23,calm_trend,0.0,0.2233151882748499,0.0833333333333333,0.0,0.375,-0.33968674791772197,-1.494470508205529,1.6720250247325659,-1.5054011575549933,-0.33968674791772197,0.0
2012-11-30,calm_trend,0.5,0.3603155992078928,0.0833333333333333,0.0,0.5,0.1698794873125806,-0.7265934454332582,0.8218219383191355,-0.771141853733315,0.1698794873125806,0.0
2012-12-07,calm_trend,0.625,0.5272287503672167,0.1666666666666666,2.0,0.625,0.23017590466863028,0.5232816900798862,0.19982208542815086,-0.2338672446699256,0.23017590466863028,0.0
2012-12-14,calm_trend,0.75,0.4690601050491935,0.25,0.0,0.5,0.5406497002045003,-0.2023219313101,0.23672663077428233,-0.2656567721541314,0.5406497002045003,0.0
2012-12-21,calm_trend,0.75,0.2968112946198074,0.3333333333333333,2.0,0.375,0.9148568072087602,0.2005038195848432,0.5515962675697311,-0.5374997953746684,0.9148568072087602,0.0
2012-12-28,calm_trend,0.875,0.0755095951201799,0.4166666666666667,2.0,0.5,0.5814848740003657,0.2768990987252435,0.4596538508755003,-0.4580066089762757,0.5814848740003657,0.0
2013-01-04,neutral_mixed,0.625,0.0436959135635871,0.5,0.0,0.5,0.21993549285088357,-0.5826098806661403,0.647714814267174,-0.6203460730405749,0.21993549285088357,0.0
2013-01-11,calm_trend,1.0,0.1104836999994066,0.0833333333333333,2.0,0.75,0.6330239454598495,0.3996337179543603,0.31841251657771724,-0.33585022103111195,0.6330239454598495,0.0
2013-01-18,calm_trend,1.0,0.3390718936911954,0.0833333333333333,0.0,0.75,0.4592159361013969,-0.0047697534976569,0.0037048466866539415,-0.06397506031051545,0.4592159361013969,0.0
2013-01-25,calm_trend,1.0,0.6171956422679734,0.1666666666666666,2.0,0.75,0.5312498182092397,1.1112479181835313,-0.47545145893717466,0.34998574105038,0.5312498182092397,0.0
2013-02-01,calm_trend,1.0,0.7609885486998986,0.25,2.0,0.75,0.928942960656268,1.3664952087532671,-0.7678648140701664,0.6028397187531148,0.928942960656268,0.0
2013-02-08,calm_trend,1.0,0.8846170699707997,0.3333333333333333,0.0,0.75,0.3258347750991295,0.9192007477570044,-1.030278553755511,0.8300802248293646,0.3258347750991295,0.0
2013-02-15,calm_trend,1.0,0.8965832991369107,0.4166666666666667,0.0,0.75,-0.02839042382185486,1.0160237698261831,-1.1373375912418227,0.9232665216248873,-0.02839042382185486,0.0
2013-02-22,calm_trend,1.0,0.8914664256501147,0.5,0.0,0.75,-0.018757121879512225,1.0912356438074142,-1.2203200713783402,0.9957954755319351,-0.018757121879512225,0.0
2013-03-01,calm_trend,0.875,0.8909945695756377,0.5833333333333334,-2.0,0.75,-0.19607583777498946,0.3818192157119058,-1.1882506805542175,0.9687560298621845,-0.19607583777498946,0.0
2013-03-08,neutral_mixed,0.875,0.8768224858229595,0.6666666666666666,0.0,0.75,-0.22562731740874048,1.1321274812429185,-1.259225977867916,1.0310247597410362,-0.22562731740874048,0.0
2013-03-15,calm_trend,1.0,0.8851276095724543,0.0833333333333333,2.0,0.75,0.5759661476011367,1.310296994007855,-0.70579359559028,0.5517830375053753,0.5759661476011367,0.0
2013-03-22,calm_trend,0.875,0.8825600157072039,0.0833333333333333,0.0,0.75,0.3837278295715267,0.5112330031604199,-0.5775360529130323,0.4408053484804438,0.3837278295715267,0.0
2013-03-29,calm_trend,0.875,0.8690824737026531,0.1666666666666666,0.0,0.75,0.3000815857146275,0.5799375954712693,-0.6536083964627749,0.5069369827248623,0.3000815857146275,0.0
2013-04-05,calm_trend,0.875,0.947673138867588,0.25,2.0,0.75,0.26114281406969836,1.439182141863689,-0.8544557876898442,0.6813763442419637,0.26114281406969836,0.0
2013-04-12,calm_trend,0.625,0.9065651936236474,0.3333333333333333,0.0,0.625,-0.47550226904305204,0.4087758648490924,-0.46909304009946773,0.3473376374092424,-0.47550226904305204,0.0
2013-04-19,calm_trend,0.875,0.9062897724354912,0.4166666666666667,0.0,0.875,-0.37330134710546065,1.0356909711803777,-1.164212510318595,0.9508319664955814,-0.37330134710546065,0.0
2013-04-26,neutral_mixed,0.375,0.8183686724961475,0.5,0.0,0.5,-0.44410357720699606,0.0866663948518751,-0.1117314971055886,0.03767130753896887,-0.44410357720699606,0.0
2013-05-03,neutral_mixed,0.875,0.8155934322810903,0.0833333333333333,0.0,0.75,-0.2175183661223353,0.4064244180390894,-0.4663427978684556,0.3454910587372918,-0.2175183661223353,0.0
2013-05-10,neutral_mixed,1.0,0.8226443000438962,0.1666666666666666,0.0,0.875,0.5705253652803914,0.7732165004150435,-0.8729469052100122,0.6986829797915711,0.5705253652803914,0.0
2013-05-17,calm_trend,1.0,0.8303663410133922,0.25,2.0,0.875,0.5567328508466655,1.5484373340936244,-0.9765039804994073,0.7890106281031105,0.5567328508466655,0.0
2013-05-24,calm_trend,1.0,0.8206831495840213,0.0833333333333333,2.0,0.875,0.7415436589424276,1.3478403909552246,-0.7626623824413169,0.6035661536147551,0.7415436589424276,0.0
2013-05-31,neutral_mixed,0.875,0.8279646324085964,0.1666666666666666,0.0,0.75,0.5158112749706155,0.4868086160562418,-0.5655702201711412,0.43252172352124485,0.5158112749706155,0.0
2013-06-07,neutral_mixed,0.75,0.785101123105454,0.0833333333333333,0.0,0.875,-0.13942082299215236,0.3950554553897344,-0.4635022008791948,0.34396880340433716,-0.13942082299215236,0.0
2013-06-14,neutral_mixed,0.75,0.7886066311286598,0.1666666666666666,0.0,0.75,-0.029120645030227536,0.3245358716232865,-0.38506618120228964,0.2759188573821802,-0.029120645030227536,0.0
2013-06-21,neutral_mixed,0.75,0.7347801742926827,0.25,0.0,0.75,0.043381588871824396,0.3453046571927202,-0.40813746910087484,0.2960699570990778,0.043381588871824396,0.0
2013-06-28,neutral_mixed,0.125,0.4883396837613197,0.3333333333333333,0.0,0.75,0.41775244452928684,-0.4273215716700233,0.4509205670969365,-0.4503708714175993,0.41775244452928684,0.0
2013-07-05,neutral_mixed,0.375,0.3310487938284359,0.4166666666666667,0.0,0.75,0.44503317238563717,-0.3102303561151981,0.3207298842254298,-0.3371584477739872,0.44503317238563717,0.0
2013-07-12,neutral_mixed,0.75,0.2216762798273326,0.5,0.0,0.875,0.36379381238154224,0.1405232679777557,-0.1804374215915958,0.09842054720058994,0.36379381238154224,0.0
2013-07-19,neutral_mixed,0.875,0.279715863533383,0.5833333333333334,2.0,0.875,0.6918866887466056,1.1014722741690743,-0.48262183809457987,0.3611444422977599,0.6918866887466056,0.0
2013-07-26,neutral_mixed,0.875,0.2647313237658789,0.6666666666666666,0.0,0.875,0.48538026421562874,0.4767863251710625,-0.5590353064511271,0.42770406033675823,0.48538026421562874,0.0
2013-08-02,neutral_mixed,0.875,0.2571612116762548,0.75,0.0,0.875,0.38693321236137596,0.5545730911046283,-0.6455133991073354,0.5030583188615048,0.38693321236137596,0.0
2013-08-09,neutral_mixed,0.875,0.3209261688363486,0.8333333333333334,0.0,0.875,0.3672503173236216,0.7207623492000915,-0.8302709119593538,0.663979700581741,0.3672503173236216,0.0
2013-08-16,neutral_mixed,0.875,0.3791633012715644,0.9166666666666666,-2.0,0.875,-0.3100125988990232,0.1868778731373779,-1.0061816086479705,0.8174021669913276,-0.3100125988990232,0.0
2013-08-23,neutral_mixed,0.75,0.4496242960765671,1.0,0.0,0.75,-0.09645083929071574,0.7817162528886099,-0.8929004375462589,0.7191903613003583,-0.09645083929071574,0.0
2013-08-30,neutral_mixed,0.875,0.4709153210246186,1.0,0.0,0.875,0.19845163423742843,1.07909907643203,-1.2228607071028843,1.0070346155925007,0.19845163423742843,0.0
2013-09-06,neutral_mixed,0.125,0.2749357887956401,1.0,0.0,0.75,-0.09264245823985993,-0.0078574048579365,-0.015524705302740088,-0.044139786727954336,-0.09264245823985993,0.0
2013-09-13,neutral_mixed,0.5,0.2367581213258118,1.0,0.0,0.875,0.4666589447789542,0.4438288563643421,-0.5171917951927841,0.3927950445267834,0.4666589447789542,0.0
2013-09-20,neutral_mixed,0.875,0.2335219091728885,1.0,0.0,0.875,0.2553319204623621,0.7745974261656778,-0.8843726856084217,0.7128703076824358,0.2553319204623621,0.0
2013-09-27,neutral_mixed,1.0,0.1842494525171795,1.0,0.0,0.875,0.21693739328028155,0.8210095118018506,-0.9356868419860038,0.7579384448397299,0.21693739328028155,0.0
2013-10-04,neutral_mixed,0.875,0.0780180344682345,1.0,0.0,0.75,0.005677089829463788,0.4078305705311302,-0.47694298565748416,0.3583198222049142,0.005677089829463788,0.0
2013-10-11,neutral_mixed,1.0,0.0133768233778779,1.0,0.0,1.0,-0.180120815216991,0.7648704781358344,-0.8731167934173333,0.7038866597453378,-0.180120815216991,0.0
2013-10-18,neutral_mixed,1.0,0.0425478139488657,1.0,0.0,1.0,-0.1970165173868617,0.7974045972911277,-0.9090220516464018,0.7355292715887167,-0.1970165173868617,0.0
2013-10-25,neutral_mixed,1.0,0.2242042515432208,1.0,0.0,1.0,-0.22692159341228796,1.019992706099722,-1.1556238942594,0.9511560017477392,-0.22692159341228796,0.0
2013-11-01,neutral_mixed,1.0,0.429169585166867,1.0,0.0,1.0,0.2018436267964757,1.2701671903405698,-1.4324200185577598,1.193638253786865,0.2018436267964757,0.0
2013-11-08,neutral_mixed,1.0,0.7108881929198766,1.0,0.0,1.0,0.046314637881389425,1.6140133159245205,-1.8122607310518153,1.5270883394379553,0.046314637881389425,0.0
2013-11-15,neutral_mixed,0.875,0.8804411616638274,1.0,0.0,1.0,0.33228831838552214,1.701990576299658,-1.9081141931014414,1.6129652081141517,0.33228831838552214,0.0
2013-11-22,neutral_mixed,1.0,0.9100626509566876,1.0,2.0,1.0,0.20918901850765959,2.5307636732777112,-2.0554095118095055,1.7443941502361024,0.20918901850765959,0.0
2013-11-29,neutral_mixed,0.875,0.9411486537565198,1.0,0.0,0.875,0.13783711245727373,1.5813614143959578,-1.781318750005637,1.5060142985845428,0.13783711245727373,0.0
2013-12-06,neutral_mixed,1.0,0.9379691211903414,1.0,0.0,1.0,0.1282676152045532,1.8355070652435344,-2.0610678605896138,1.7538633248543976,0.1282676152045532,0.0
2013-12-13,neutral_mixed,0.875,0.9233519226656296,1.0,0.0,1.0,-0.08945310608515111,1.693186451360329,-1.9017664297659906,1.6160273563944523,-0.08945310608515111,0.0
2013-12-20,neutral_mixed,0.75,0.8291368152641037,1.0,0.0,0.875,-0.07650718669009497,1.2979083609134638,-1.4634407066902584,1.2317745674188023,-0.07650718669009497,0.0
2013-12-27,neutral_mixed,0.875,0.8466222900995318,1.0,0.0,0.875,-0.150292540732403,1.4221563406605244,-1.599919740746998,1.3530820278352977,-0.150292540732403,0.0
