decision_at,family,breadth,cik10,company_name,sector,score,market_cap,intended_weight
2024-04-01 00:00:00+00:00,quality_at_reasonable_price,30,0001111928,IPG PHOTONICS CORP,technology,0.44588786838909666,4180639794.3142695,0.03333333333333333
2024-04-01 00:00:00+00:00,quality_at_reasonable_price,30,0001045810,NVIDIA CORP,technology,0.4419786451350043,225890007019.043,0.03333333333333333
2024-04-01 00:00:00+00:00,quality_at_reasonable_price,30,0001710366,CONSOL ENERGY INC.,energy,0.4406515719634987,2479585872.839813,0.03333333333333333
2024-04-01 00:00:00+00:00,quality_at_reasonable_price,30,0000026058,CTS CORP,technology,0.4388144910781587,1440621970.398262,0.03333333333333333
2024-04-01 00:00:00+00:00,quality_at_reasonable_price,30,0001002047,"NETAPP, INC.",technology,0.4384957185805738,21623820251.464844,0.03333333333333333
2024-07-01 00:00:00+00:00,earnings_yield,10,0001313275,BRIGHTCOVE INC,technology,1.0,104239.71,0.1
2024-07-01 00:00:00+00:00,earnings_yield,10,0001865187,"ARIS WATER SOLUTIONS, INC.",energy,1.0,114131092.35052156,0.1
2024-07-01 00:00:00+00:00,earnings_yield,10,0001640428,"EVERQUOTE, INC.",technology,0.9950738916256157,717312.8409881591,0.1
2024-07-01 00:00:00+00:00,earnings_yield,10,0001866633,"CONSENSUS CLOUD SOLUTIONS, INC.",technology,0.9901477832512315,330202509.2855301,0.1
2024-07-01 00:00:00+00:00,earnings_yield,10,0000031235,EASTMAN KODAK CO,technology,0.9852216748768472,430938009.1667175,0.1
2024-07-01 00:00:00+00:00,earnings_yield,10,0000898293,JABIL INC,technology,0.9802955665024631,13119782118.05014,0.1
2024-07-01 00:00:00+00:00,earnings_yield,10,0001507605,"MARATHON DIGITAL HOLDINGS, INC.",technology,0.9753694581280787,5613329303.124819,0.1
2024-07-01 00:00:00+00:00,earnings_yield,10,0001086600,ALLIANCE RESOURCE PARTNERS LP,energy,0.9753086419753085,3132395938.0157547,0.1
2024-07-01 00:00:00+00:00,earnings_yield,10,0000319201,KLA CORP,technology,0.9704433497536946,11101198115.052544,0.1
2024-07-01 00:00:00+00:00,earnings_yield,10,0001131554,SYNCHRONOSS TECHNOLOGIES INC,technology,0.9655172413793103,100367236.80000001,0.1
2024-07-01 00:00:00+00:00,earnings_yield,20,0001313275,BRIGHTCOVE INC,technology,1.0,104239.71,0.05
2024-07-01 00:00:00+00:00,earnings_yield,20,0001865187,"ARIS WATER SOLUTIONS, INC.",energy,1.0,114131092.35052156,0.05
2024-07-01 00:00:00+00:00,earnings_yield,20,0001640428,"EVERQUOTE, INC.",technology,0.9950738916256157,717312.8409881591,0.05
2024-07-01 00:00:00+00:00,earnings_yield,20,0001866633,"CONSENSUS CLOUD SOLUTIONS, INC.",technology,0.9901477832512315,330202509.2855301,0.05
2024-07-01 00:00:00+00:00,earnings_yield,20,0000031235,EASTMAN KODAK CO,technology,0.9852216748768472,430938009.1667175,0.05
2024-07-01 00:00:00+00:00,earnings_yield,20,0000898293,JABIL INC,technology,0.9802955665024631,13119782118.05014,0.05
2024-07-01 00:00:00+00:00,earnings_yield,20,0001507605,"MARATHON DIGITAL HOLDINGS, INC.",technology,0.9753694581280787,5613329303.124819,0.05
2024-07-01 00:00:00+00:00,earnings_yield,20,0001086600,ALLIANCE RESOURCE PARTNERS LP,energy,0.9753086419753085,3132395938.0157547,0.05
2024-07-01 00:00:00+00:00,earnings_yield,20,0000319201,KLA CORP,technology,0.9704433497536946,11101198115.052544,0.05
2024-07-01 00:00:00+00:00,earnings_yield,20,0001131554,SYNCHRONOSS TECHNOLOGIES INC,technology,0.9655172413793103,100367236.80000001,0.05
2024-07-01 00:00:00+00:00,earnings_yield,20,0001688568,DXC TECHNOLOGY CO,technology,0.9605911330049262,3415448739.1399536,0.05
2024-07-01 00:00:00+00:00,earnings_yield,20,0000945983,"CLIMB GLOBAL SOLUTIONS, INC.",technology,0.9556650246305418,71998021.1016798,0.05
2024-07-01 00:00:00+00:00,earnings_yield,20,0001720420,IBEX LTD,technology,0.9507389162561577,278529741.533432,0.05
2024-07-01 00:00:00+00:00,earnings_yield,20,0001171486,NATURAL RESOURCE PARTNERS LP,energy,0.9506172839506173,1161740129.0498047,0.05
2024-07-01 00:00:00+00:00,earnings_yield,20,0001340476,DIRTT ENVIRONMENTAL SOLUTIONS LTD,technology,0.9458128078817734,84427298.98252189,0.05
2024-07-01 00:00:00+00:00,earnings_yield,20,0000810136,PHOTRONICS INC,technology,0.9408866995073892,1563015961.3337517,0.05
2024-07-01 00:00:00+00:00,earnings_yield,20,0000866374,FLEX LTD.,technology,0.9359605911330049,11844387306.501715,0.05
2024-07-01 00:00:00+00:00,earnings_yield,20,0000023197,COMTECH TELECOMMUNICATIONS CORP /DE/,technology,0.9310344827586208,86334234.59480453,0.05
2024-07-01 00:00:00+00:00,earnings_yield,20,0001590955,"PAYCOM SOFTWARE, INC.",technology,0.9261083743842364,8312056727.61705,0.05
2024-07-01 00:00:00+00:00,earnings_yield,20,0001691303,"WARRIOR MET COAL, INC.",energy,0.9259259259259258,3282915402.3313637,0.05
2024-07-01 00:00:00+00:00,earnings_yield,30,0001313275,BRIGHTCOVE INC,technology,1.0,104239.71,0.03333333333333333
2024-07-01 00:00:00+00:00,earnings_yield,30,0001865187,"ARIS WATER SOLUTIONS, INC.",energy,1.0,114131092.35052156,0.03333333333333333
2024-07-01 00:00:00+00:00,earnings_yield,30,0001640428,"EVERQUOTE, INC.",technology,0.9950738916256157,717312.8409881591,0.03333333333333333
2024-07-01 00:00:00+00:00,earnings_yield,30,0001866633,"CONSENSUS CLOUD SOLUTIONS, INC.",technology,0.9901477832512315,330202509.2855301,0.03333333333333333
2024-07-01 00:00:00+00:00,earnings_yield,30,0000031235,EASTMAN KODAK CO,technology,0.9852216748768472,430938009.1667175,0.03333333333333333
2024-07-01 00:00:00+00:00,earnings_yield,30,0000898293,JABIL INC,technology,0.9802955665024631,13119782118.05014,0.03333333333333333
2024-07-01 00:00:00+00:00,earnings_yield,30,0001507605,"MARATHON DIGITAL HOLDINGS, INC.",technology,0.9753694581280787,5613329303.124819,0.03333333333333333
2024-07-01 00:00:00+00:00,earnings_yield,30,0001086600,ALLIANCE RESOURCE PARTNERS LP,energy,0.9753086419753085,3132395938.0157547,0.03333333333333333
2024-07-01 00:00:00+00:00,earnings_yield,30,0000319201,KLA CORP,technology,0.9704433497536946,11101198115.052544,0.03333333333333333
2024-07-01 00:00:00+00:00,earnings_yield,30,0001131554,SYNCHRONOSS TECHNOLOGIES INC,technology,0.9655172413793103,100367236.80000001,0.03333333333333333
2024-07-01 00:00:00+00:00,earnings_yield,30,0001688568,DXC TECHNOLOGY CO,technology,0.9605911330049262,3415448739.1399536,0.03333333333333333
2024-07-01 00:00:00+00:00,earnings_yield,30,0000945983,"CLIMB GLOBAL SOLUTIONS, INC.",technology,0.9556650246305418,71998021.1016798,0.03333333333333333
2024-07-01 00:00:00+00:00,earnings_yield,30,0001720420,IBEX LTD,technology,0.9507389162561577,278529741.533432,0.03333333333333333
2024-07-01 00:00:00+00:00,earnings_yield,30,0001171486,NATURAL RESOURCE PARTNERS LP,energy,0.9506172839506173,1161740129.0498047,0.03333333333333333
2024-07-01 00:00:00+00:00,earnings_yield,30,0001340476,DIRTT ENVIRONMENTAL SOLUTIONS LTD,technology,0.9458128078817734,84427298.98252189,0.03333333333333333
2024-07-01 00:00:00+00:00,earnings_yield,30,0000810136,PHOTRONICS INC,technology,0.9408866995073892,1563015961.3337517,0.03333333333333333
2024-07-01 00:00:00+00:00,earnings_yield,30,0000866374,FLEX LTD.,technology,0.9359605911330049,11844387306.501715,0.03333333333333333
2024-07-01 00:00:00+00:00,earnings_yield,30,0000023197,COMTECH TELECOMMUNICATIONS CORP /DE/,technology,0.9310344827586208,86334234.59480453,0.03333333333333333
2024-07-01 00:00:00+00:00,earnings_yield,30,0001590955,"PAYCOM SOFTWARE, INC.",technology,0.9261083743842364,8312056727.61705,0.03333333333333333
2024-07-01 00:00:00+00:00,earnings_yield,30,0001691303,"WARRIOR MET COAL, INC.",energy,0.9259259259259258,3282915402.3313637,0.03333333333333333
2024-07-01 00:00:00+00:00,earnings_yield,30,0001730168,BROADCOM INC.,technology,0.9211822660098523,74735552012.88412,0.03333333333333333
2024-07-01 00:00:00+00:00,earnings_yield,30,0001044777,ONESPAN INC.,technology,0.916256157635468,485179413.8304673,0.03333333333333333
2024-07-01 00:00:00+00:00,earnings_yield,30,0000078749,AGILYSYS INC,technology,0.9113300492610839,2859081725.063278,0.03333333333333333
2024-07-01 00:00:00+00:00,earnings_yield,30,0001830043,BUMBLE INC.,technology,0.9064039408866995,1352988977.8347569,0.03333333333333333
2024-07-01 00:00:00+00:00,earnings_yield,30,0001596532,"ARISTA NETWORKS, INC.",technology,0.9014778325123152,27456875419.81745,0.03333333333333333
2024-07-01 00:00:00+00:00,earnings_yield,30,0001509991,KOSMOS ENERGY LTD.,energy,0.9012345679012346,2612378716.331852,0.03333333333333333
2024-07-01 00:00:00+00:00,earnings_yield,30,0001786842,VONTIER CORP,technology,0.896551724137931,5898080117.797852,0.03333333333333333
2024-07-01 00:00:00+00:00,earnings_yield,30,0001609711,GODADDY INC.,technology,0.8916256157635467,19690848776.27823,0.03333333333333333
2024-07-01 00:00:00+00:00,earnings_yield,30,0000772406,"CIRRUS LOGIC, INC.",technology,0.8866995073891626,6838607629.7552185,0.03333333333333333
2024-07-01 00:00:00+00:00,earnings_yield,30,0001852131,NEXTRACKER INC.,technology,0.8817733990147782,6401108936.083042,0.03333333333333333
2024-07-01 00:00:00+00:00,free_cash_flow_yield,10,0000817720,SYNAPTICS INC,technology,1.0,3466.2598800659175,0.1
2024-07-01 00:00:00+00:00,free_cash_flow_yield,10,0001679268,"MAMMOTH ENERGY SERVICES, INC.",energy,1.0,157467284.94647098,0.1
2024-07-01 00:00:00+00:00,free_cash_flow_yield,10,0001313275,BRIGHTCOVE INC,technology,0.9946236559139785,104239.71,0.1
2024-07-01 00:00:00+00:00,free_cash_flow_yield,10,0001615165,"VERITONE, INC.",technology,0.989247311827957,85289409.66009593,0.1
2024-07-01 00:00:00+00:00,free_cash_flow_yield,10,0001314727,SONOS INC,technology,0.9838709677419355,1814016264.1697674,0.1
2024-07-01 00:00:00+00:00,free_cash_flow_yield,10,0001475115,"EVENTBRITE, INC.",technology,0.978494623655914,480206025.64,0.1
2024-07-01 00:00:00+00:00,free_cash_flow_yield,10,0001774675,SKILLSOFT CORP.,technology,0.9731182795698925,113168247.84570123,0.1
2024-07-01 00:00:00+00:00,free_cash_flow_yield,10,0000719733,KEY TRONIC CORP,technology,0.967741935483871,43585579.602663994,0.1
2024-07-01 00:00:00+00:00,free_cash_flow_yield,10,0001866633,"CONSENSUS CLOUD SOLUTIONS, INC.",technology,0.9623655913978495,330202509.2855301,0.1
2024-07-01 00:00:00+00:00,free_cash_flow_yield,10,0001865187,"ARIS WATER SOLUTIONS, INC.",energy,0.9607843137254901,114131092.35052156,0.1
2024-07-01 00:00:00+00:00,free_cash_flow_yield,20,0000817720,SYNAPTICS INC,technology,1.0,3466.2598800659175,0.05
2024-07-01 00:00:00+00:00,free_cash_flow_yield,20,0001679268,"MAMMOTH ENERGY SERVICES, INC.",energy,1.0,157467284.94647098,0.05
2024-07-01 00:00:00+00:00,free_cash_flow_yield,20,0001313275,BRIGHTCOVE INC,technology,0.9946236559139785,104239.71,0.05
2024-07-01 00:00:00+00:00,free_cash_flow_yield,20,0001615165,"VERITONE, INC.",technology,0.989247311827957,85289409.66009593,0.05
2024-07-01 00:00:00+00:00,free_cash_flow_yield,20,0001314727,SONOS INC,technology,0.9838709677419355,1814016264.1697674,0.05
2024-07-01 00:00:00+00:00,free_cash_flow_yield,20,0001475115,"EVENTBRITE, INC.",technology,0.978494623655914,480206025.64,0.05
2024-07-01 00:00:00+00:00,free_cash_flow_yield,20,0001774675,SKILLSOFT CORP.,technology,0.9731182795698925,113168247.84570123,0.05
2024-07-01 00:00:00+00:00,free_cash_flow_yield,20,0000719733,KEY TRONIC CORP,technology,0.967741935483871,43585579.602663994,0.05
2024-07-01 00:00:00+00:00,free_cash_flow_yield,20,0001866633,"CONSENSUS CLOUD SOLUTIONS, INC.",technology,0.9623655913978495,330202509.2855301,0.05
2024-07-01 00:00:00+00:00,free_cash_flow_yield,20,0001865187,"ARIS WATER SOLUTIONS, INC.",energy,0.9607843137254901,114131092.35052156,0.05
2024-07-01 00:00:00+00:00,free_cash_flow_yield,20,0001023731,8X8 INC /DE/,technology,0.956989247311828,278335103.207041,0.05
2024-07-01 00:00:00+00:00,free_cash_flow_yield,20,0001493761,TURTLE BEACH CORP,technology,0.9516129032258065,308636152.2441101,0.05
2024-07-01 00:00:00+00:00,free_cash_flow_yield,20,0000746838,UNISYS CORP,technology,0.946236559139785,285913774.8725748,0.05
2024-07-01 00:00:00+00:00,free_cash_flow_yield,20,0000319201,KLA CORP,technology,0.9408602150537635,11101198115.052544,0.05
2024-07-01 00:00:00+00:00,free_cash_flow_yield,20,0001013857,PEGASYSTEMS INC,technology,0.935483870967742,2573468156.826096,0.05
2024-07-01 00:00:00+00:00,free_cash_flow_yield,20,0001730168,BROADCOM INC.,technology,0.9301075268817205,74735552012.88412,0.05
2024-07-01 00:00:00+00:00,free_cash_flow_yield,20,0001526520,"TRIPADVISOR, INC.",technology,0.924731182795699,2250180054.06522,0.05
2024-07-01 00:00:00+00:00,free_cash_flow_yield,20,0000002178,"ADAMS RESOURCES & ENERGY, INC.",energy,0.9215686274509804,71878912.0,0.05
2024-07-01 00:00:00+00:00,free_cash_flow_yield,20,0001784535,"PORCH GROUP, INC.",technology,0.9193548387096775,149772017.22408128,0.05
2024-07-01 00:00:00+00:00,free_cash_flow_yield,20,0001614178,"YEXT, INC.",technology,0.913978494623656,674844039.2204404,0.05
2024-07-01 00:00:00+00:00,free_cash_flow_yield,30,0000817720,SYNAPTICS INC,technology,1.0,3466.2598800659175,0.03333333333333333
2024-07-01 00:00:00+00:00,free_cash_flow_yield,30,0001679268,"MAMMOTH ENERGY SERVICES, INC.",energy,1.0,157467284.94647098,0.03333333333333333
2024-07-01 00:00:00+00:00,free_cash_flow_yield,30,0001313275,BRIGHTCOVE INC,technology,0.9946236559139785,104239.71,0.03333333333333333
2024-07-01 00:00:00+00:00,free_cash_flow_yield,30,0001615165,"VERITONE, INC.",technology,0.989247311827957,85289409.66009593,0.03333333333333333
2024-07-01 00:00:00+00:00,free_cash_flow_yield,30,0001314727,SONOS INC,technology,0.9838709677419355,1814016264.1697674,0.03333333333333333
2024-07-01 00:00:00+00:00,free_cash_flow_yield,30,0001475115,"EVENTBRITE, INC.",technology,0.978494623655914,480206025.64,0.03333333333333333
2024-07-01 00:00:00+00:00,free_cash_flow_yield,30,0001774675,SKILLSOFT CORP.,technology,0.9731182795698925,113168247.84570123,0.03333333333333333
2024-07-01 00:00:00+00:00,free_cash_flow_yield,30,0000719733,KEY TRONIC CORP,technology,0.967741935483871,43585579.602663994,0.03333333333333333
2024-07-01 00:00:00+00:00,free_cash_flow_yield,30,0001866633,"CONSENSUS CLOUD SOLUTIONS, INC.",technology,0.9623655913978495,330202509.2855301,0.03333333333333333
2024-07-01 00:00:00+00:00,free_cash_flow_yield,30,0001865187,"ARIS WATER SOLUTIONS, INC.",energy,0.9607843137254901,114131092.35052156,0.03333333333333333
2024-07-01 00:00:00+00:00,free_cash_flow_yield,30,0001023731,8X8 INC /DE/,technology,0.956989247311828,278335103.207041,0.03333333333333333
2024-07-01 00:00:00+00:00,free_cash_flow_yield,30,0001493761,TURTLE BEACH CORP,technology,0.9516129032258065,308636152.2441101,0.03333333333333333
2024-07-01 00:00:00+00:00,free_cash_flow_yield,30,0000746838,UNISYS CORP,technology,0.946236559139785,285913774.8725748,0.03333333333333333
2024-07-01 00:00:00+00:00,free_cash_flow_yield,30,0000319201,KLA CORP,technology,0.9408602150537635,11101198115.052544,0.03333333333333333
2024-07-01 00:00:00+00:00,free_cash_flow_yield,30,0001013857,PEGASYSTEMS INC,technology,0.935483870967742,2573468156.826096,0.03333333333333333
2024-07-01 00:00:00+00:00,free_cash_flow_yield,30,0001730168,BROADCOM INC.,technology,0.9301075268817205,74735552012.88412,0.03333333333333333
2024-07-01 00:00:00+00:00,free_cash_flow_yield,30,0001526520,"TRIPADVISOR, INC.",technology,0.924731182795699,2250180054.06522,0.03333333333333333
2024-07-01 00:00:00+00:00,free_cash_flow_yield,30,0000002178,"ADAMS RESOURCES & ENERGY, INC.",energy,0.9215686274509804,71878912.0,0.03333333333333333
2024-07-01 00:00:00+00:00,free_cash_flow_yield,30,0001784535,"PORCH GROUP, INC.",technology,0.9193548387096775,149772017.22408128,0.03333333333333333
2024-07-01 00:00:00+00:00,free_cash_flow_yield,30,0001614178,"YEXT, INC.",technology,0.913978494623656,674844039.2204404,0.03333333333333333
2024-07-01 00:00:00+00:00,free_cash_flow_yield,30,0000926282,"ADTRAN HOLDINGS, INC.",technology,0.9086021505376345,416152992.2083378,0.03333333333333333
2024-07-01 00:00:00+00:00,free_cash_flow_yield,30,0000008146,"ASTRONOVA, INC.",technology,0.903225806451613,116009425.00718307,0.03333333333333333
2024-07-01 00:00:00+00:00,free_cash_flow_yield,30,0001114925,LANTRONIX INC,technology,0.8978494623655915,133409644.30803728,0.03333333333333333
2024-07-01 00:00:00+00:00,free_cash_flow_yield,30,0001044777,ONESPAN INC.,technology,0.89247311827957,485179413.8304673,0.03333333333333333
2024-07-01 00:00:00+00:00,free_cash_flow_yield,30,0001856314,"CLEAR SECURE, INC.",technology,0.8870967741935485,1642005067.6625595,0.03333333333333333
2024-07-01 00:00:00+00:00,free_cash_flow_yield,30,0001384195,"RING ENERGY, INC.",energy,0.8823529411764706,334514301.82607174,0.03333333333333333
2024-07-01 00:00:00+00:00,free_cash_flow_yield,30,0000004127,SKYWORKS SOLUTIONS INC,technology,0.881720430107527,17100399134.9465,0.03333333333333333
2024-07-01 00:00:00+00:00,free_cash_flow_yield,30,0001597033,SABRE CORP,technology,0.8763440860215055,1019759443.689127,0.03333333333333333
2024-07-01 00:00:00+00:00,free_cash_flow_yield,30,0001779474,"WM TECHNOLOGY, INC.",technology,0.8709677419354838,98492326.94732283,0.03333333333333333
2024-07-01 00:00:00+00:00,free_cash_flow_yield,30,0001078271,EXTREME NETWORKS INC,technology,0.8655913978494623,1747795195.2144623,0.03333333333333333
2024-07-01 00:00:00+00:00,sales_yield,10,0000002178,"ADAMS RESOURCES & ENERGY, INC.",energy,1.0,71878912.0,0.1
2024-07-01 00:00:00+00:00,sales_yield,10,0000817720,SYNAPTICS INC,technology,1.0,3466.2598800659175,0.1
2024-07-01 00:00:00+00:00,sales_yield,10,0001313275,BRIGHTCOVE INC,technology,0.9950372208436724,104239.71,0.1
2024-07-01 00:00:00+00:00,sales_yield,10,0001774170,"POWERFLEET, INC.",technology,0.9900744416873448,162934.21612024307,0.1
2024-07-01 00:00:00+00:00,sales_yield,10,0001640428,"EVERQUOTE, INC.",technology,0.9851116625310175,717312.8409881591,0.1
2024-07-01 00:00:00+00:00,sales_yield,10,0001841804,"INSTRUCTURE HOLDINGS, INC.",technology,0.9801488833746899,3405101.55,0.1
2024-07-01 00:00:00+00:00,sales_yield,10,0001517228,"COMMSCOPE HOLDING COMPANY, INC.",technology,0.9751861042183623,261100293.38885593,0.1
2024-07-01 00:00:00+00:00,sales_yield,10,0000789460,WORLD KINECT CORP,energy,0.9743589743589745,1546408120.0707054,0.1
2024-07-01 00:00:00+00:00,sales_yield,10,0000719733,KEY TRONIC CORP,technology,0.9702233250620347,43585579.602663994,0.1
2024-07-01 00:00:00+00:00,sales_yield,10,0000867773,SUNPOWER CORP,technology,0.9652605459057071,196404419.39618683,0.1
2024-07-01 00:00:00+00:00,sales_yield,20,0000002178,"ADAMS RESOURCES & ENERGY, INC.",energy,1.0,71878912.0,0.05
2024-07-01 00:00:00+00:00,sales_yield,20,0000817720,SYNAPTICS INC,technology,1.0,3466.2598800659175,0.05
2024-07-01 00:00:00+00:00,sales_yield,20,0001313275,BRIGHTCOVE INC,technology,0.9950372208436724,104239.71,0.05
2024-07-01 00:00:00+00:00,sales_yield,20,0001774170,"POWERFLEET, INC.",technology,0.9900744416873448,162934.21612024307,0.05
2024-07-01 00:00:00+00:00,sales_yield,20,0001640428,"EVERQUOTE, INC.",technology,0.9851116625310175,717312.8409881591,0.05
2024-07-01 00:00:00+00:00,sales_yield,20,0001841804,"INSTRUCTURE HOLDINGS, INC.",technology,0.9801488833746899,3405101.55,0.05
2024-07-01 00:00:00+00:00,sales_yield,20,0001517228,"COMMSCOPE HOLDING COMPANY, INC.",technology,0.9751861042183623,261100293.38885593,0.05
2024-07-01 00:00:00+00:00,sales_yield,20,0000789460,WORLD KINECT CORP,energy,0.9743589743589745,1546408120.0707054,0.05
2024-07-01 00:00:00+00:00,sales_yield,20,0000719733,KEY TRONIC CORP,technology,0.9702233250620347,43585579.602663994,0.05
2024-07-01 00:00:00+00:00,sales_yield,20,0000867773,SUNPOWER CORP,technology,0.9652605459057071,196404419.39618683,0.05
2024-07-01 00:00:00+00:00,sales_yield,20,0001596961,"RUMBLEON, INC.",technology,0.9602977667493797,144046994.04941654,0.05
2024-07-01 00:00:00+00:00,sales_yield,20,0000808326,EMCORE CORP,technology,0.9553349875930521,9755259.42,0.05
2024-07-01 00:00:00+00:00,sales_yield,20,0000746838,UNISYS CORP,technology,0.9503722084367245,285913774.8725748,0.05
2024-07-01 00:00:00+00:00,sales_yield,20,0001770561,CORONADO GLOBAL RESOURCES INC.,energy,0.9487179487179487,117351759.10151142,0.05
2024-07-01 00:00:00+00:00,sales_yield,20,0000023197,COMTECH TELECOMMUNICATIONS CORP /DE/,technology,0.945409429280397,86334234.59480453,0.05
2024-07-01 00:00:00+00:00,sales_yield,20,0001177394,TD SYNNEX CORP,technology,0.9404466501240696,10115783878.956161,0.05
2024-07-01 00:00:00+00:00,sales_yield,20,0000945983,"CLIMB GLOBAL SOLUTIONS, INC.",technology,0.935483870967742,71998021.1016798,0.05
2024-07-01 00:00:00+00:00,sales_yield,20,0001774675,SKILLSOFT CORP.,technology,0.9305210918114144,113168247.84570123,0.05
2024-07-01 00:00:00+00:00,sales_yield,20,0001810019,"RACKSPACE TECHNOLOGY, INC.",technology,0.9255583126550868,667074634.3296103,0.05
2024-07-01 00:00:00+00:00,sales_yield,20,0001323468,GLOBAL PARTNERS LP,energy,0.9230769230769231,1551217576.0011787,0.05
2024-07-01 00:00:00+00:00,sales_yield,30,0000002178,"ADAMS RESOURCES & ENERGY, INC.",energy,1.0,71878912.0,0.03333333333333333
2024-07-01 00:00:00+00:00,sales_yield,30,0000817720,SYNAPTICS INC,technology,1.0,3466.2598800659175,0.03333333333333333
2024-07-01 00:00:00+00:00,sales_yield,30,0001313275,BRIGHTCOVE INC,technology,0.9950372208436724,104239.71,0.03333333333333333
2024-07-01 00:00:00+00:00,sales_yield,30,0001774170,"POWERFLEET, INC.",technology,0.9900744416873448,162934.21612024307,0.03333333333333333
2024-07-01 00:00:00+00:00,sales_yield,30,0001640428,"EVERQUOTE, INC.",technology,0.9851116625310175,717312.8409881591,0.03333333333333333
2024-07-01 00:00:00+00:00,sales_yield,30,0001841804,"INSTRUCTURE HOLDINGS, INC.",technology,0.9801488833746899,3405101.55,0.03333333333333333
2024-07-01 00:00:00+00:00,sales_yield,30,0001517228,"COMMSCOPE HOLDING COMPANY, INC.",technology,0.9751861042183623,261100293.38885593,0.03333333333333333
2024-07-01 00:00:00+00:00,sales_yield,30,0000789460,WORLD KINECT CORP,energy,0.9743589743589745,1546408120.0707054,0.03333333333333333
2024-07-01 00:00:00+00:00,sales_yield,30,0000719733,KEY TRONIC CORP,technology,0.9702233250620347,43585579.602663994,0.03333333333333333
2024-07-01 00:00:00+00:00,sales_yield,30,0000867773,SUNPOWER CORP,technology,0.9652605459057071,196404419.39618683,0.03333333333333333
2024-07-01 00:00:00+00:00,sales_yield,30,0001596961,"RUMBLEON, INC.",technology,0.9602977667493797,144046994.04941654,0.03333333333333333
2024-07-01 00:00:00+00:00,sales_yield,30,0000808326,EMCORE CORP,technology,0.9553349875930521,9755259.42,0.03333333333333333
2024-07-01 00:00:00+00:00,sales_yield,30,0000746838,UNISYS CORP,technology,0.9503722084367245,285913774.8725748,0.03333333333333333
2024-07-01 00:00:00+00:00,sales_yield,30,0001770561,CORONADO GLOBAL RESOURCES INC.,energy,0.9487179487179487,117351759.10151142,0.03333333333333333
2024-07-01 00:00:00+00:00,sales_yield,30,0000023197,COMTECH TELECOMMUNICATIONS CORP /DE/,technology,0.945409429280397,86334234.59480453,0.03333333333333333
2024-07-01 00:00:00+00:00,sales_yield,30,0001177394,TD SYNNEX CORP,technology,0.9404466501240696,10115783878.956161,0.03333333333333333
2024-07-01 00:00:00+00:00,sales_yield,30,0000945983,"CLIMB GLOBAL SOLUTIONS, INC.",technology,0.935483870967742,71998021.1016798,0.03333333333333333
2024-07-01 00:00:00+00:00,sales_yield,30,0001774675,SKILLSOFT CORP.,technology,0.9305210918114144,113168247.84570123,0.03333333333333333
2024-07-01 00:00:00+00:00,sales_yield,30,0001810019,"RACKSPACE TECHNOLOGY, INC.",technology,0.9255583126550868,667074634.3296103,0.03333333333333333
2024-07-01 00:00:00+00:00,sales_yield,30,0001323468,GLOBAL PARTNERS LP,energy,0.9230769230769231,1551217576.0011787,0.03333333333333333
2024-07-01 00:00:00+00:00,sales_yield,30,0001688568,DXC TECHNOLOGY CO,technology,0.9205955334987592,3415448739.1399536,0.03333333333333333
2024-07-01 00:00:00+00:00,sales_yield,30,0001454938,OUTBRAIN INC.,technology,0.9156327543424319,243236960.67160177,0.03333333333333333
2024-07-01 00:00:00+00:00,sales_yield,30,0001606757,"KIMBALL ELECTRONICS, INC.",technology,0.9106699751861043,546625136.495781,0.03333333333333333
2024-07-01 00:00:00+00:00,sales_yield,30,0001784535,"PORCH GROUP, INC.",technology,0.9057071960297767,149772017.22408128,0.03333333333333333
2024-07-01 00:00:00+00:00,sales_yield,30,0001597033,SABRE CORP,technology,0.9007444168734491,1019759443.689127,0.03333333333333333
2024-07-01 00:00:00+00:00,sales_yield,30,0001738827,"KLX ENERGY SERVICES HOLDINGS, INC.",energy,0.8974358974358974,83492849.63282871,0.03333333333333333
2024-07-01 00:00:00+00:00,sales_yield,30,0001500435,"GOPRO, INC.",technology,0.8957816377171215,214549213.51587772,0.03333333333333333
2024-07-01 00:00:00+00:00,sales_yield,30,0000065270,METHODE ELECTRONICS INC,technology,0.8908188585607941,366291688.5004044,0.03333333333333333
2024-07-01 00:00:00+00:00,sales_yield,30,0000797721,VIASAT INC,technology,0.8858560794044665,1598433723.4939337,0.03333333333333333
2024-07-01 00:00:00+00:00,sales_yield,30,0000918965,"SCANSOURCE, INC.",technology,0.8808933002481389,1094864863.1729279,0.03333333333333333
2024-07-01 00:00:00+00:00,composite_value,10,0001313275,BRIGHTCOVE INC,technology,0.9965536255858837,104239.71,0.1
2024-07-01 00:00:00+00:00,composite_value,10,0001640428,"EVERQUOTE, INC.",technology,0.9900927770783166,717312.8409881591,0.1
2024-07-01 00:00:00+00:00,composite_value,10,0000945983,"CLIMB GLOBAL SOLUTIONS, INC.",technology,0.9455744477991419,71998021.1016798,0.1
2024-07-01 00:00:00+00:00,composite_value,10,0001865187,"ARIS WATER SOLUTIONS, INC.",energy,0.901458019105078,114131092.35052156,0.1
2024-07-01 00:00:00+00:00,composite_value,10,0001177394,TD SYNNEX CORP,technology,0.8735401293799514,10115783878.956161,0.1
2024-07-01 00:00:00+00:00,composite_value,10,0001866633,"CONSENSUS CLOUD SOLUTIONS, INC.",technology,0.8733357237250452,330202509.2855301,0.1
