Date,b8_asymmetric_breadth_gate,b8_calm_neutral_confirmation,b8_recovery_safe_sector_gate,b8_soft_etf_breadth_95_103,b8_soft_etf_breadth_90_105,b8_sector_soft_95_103,b8_sector_soft_90_105,b8_market_quality_composite_mild,b8_market_quality_composite_medium
2011-04-08,-0.0005430439808846865,-0.0005430439808846865,-0.0005430439808846865,-0.0005806537030311847,-0.0006057268511288501,-0.0006009773624603923,-0.0006395996168441967,-0.0005957101325922491,-0.0005957101325922491
2011-04-15,0.001248092015108705,0.001248092015108705,0.001248092015108705,0.0012550358331465286,0.0012596650451717451,0.0012683691105823992,0.0012818871742315287,0.0012645521075244706,0.0012645521075244706
2011-04-22,0.010124019440755036,0.010124019440755036,0.010124019440755036,0.010165199810428597,0.0101922948086989,0.010290892573352441,0.01040214132841738,0.010253299314803085,0.010253299314803085
2011-04-29,0.013277561730037756,0.013277561730037756,0.013277561730037756,0.013431161229216847,0.01353331893778724,0.013509634829483908,0.013663974486735266,0.013416566250971691,0.013416566250971691
2011-05-06,-0.026920293733205855,-0.026920293733205855,-0.026920293733205855,-0.026835989032926198,-0.02678051590363695,-0.026778786894707838,-0.026686521741082603,-0.02679241880079009,-0.02679241880079009
2011-05-13,-0.003265600062171273,-0.003265600062171273,-0.003265600062171273,-0.0032874133174947825,-0.0033016929887747285,-0.0032942259470368136,-0.0033128573682981825,-0.003295060060075218,-0.003295060060075218
2011-05-20,0.005674515921025703,0.005674515921025703,0.005674515921025703,0.005625286276151696,0.005593145171723068,0.005627190753414807,0.005596278315787973,0.005643953790111722,0.005643953790111722
2011-05-27,0.007294195255905307,0.007294195255905307,0.007294195255905307,0.0072747904491297245,0.007261824225158767,0.007265911735795947,0.007247249370022514,0.007279236925725412,0.007279236925725412
2011-06-03,-0.00352787567447219,-0.00352787567447219,-0.00352787567447219,-0.0035679992156092033,-0.003594748243033878,-0.0035937528977155442,-0.003637671046544448,-0.003555146732906489,-0.003555146732906489
2011-06-10,-0.017299482197643806,-0.017299482197643806,-0.017299482197643806,-0.017510929157383847,-0.017651893797210536,-0.01761528569963817,-0.017825821367634418,-0.017460741570995152,-0.017460741570995152
2011-06-17,-0.0020884224097296265,-0.0020884224097296265,-0.0020884224097296265,-0.002094565385489186,-0.0020986607026622253,-0.002104099725886081,-0.0021145512699903843,-0.002093739876479107,-0.002093739876479107
2011-06-24,-0.00139851825082165,-0.001396236036442853,-0.001396236036442853,-0.001393147670424517,-0.0013895672834930946,-0.0013966700800203326,-0.0013954379661527882,-0.0014111318285522398,-0.0014267849490506488
2011-07-01,0.02895629995410329,0.027443120481425286,0.02739887034910647,0.028717128464250466,0.028557680804348593,0.028750004175133573,0.028612473655820432,0.026535212797818484,0.025929941008747286
2011-07-08,0.006569991132472068,0.006350532214585806,0.006569991132472068,0.006509250655985128,0.006468757004993834,0.006518159473510965,0.0064836050342035635,0.006206081026781314,0.0061116101441771814
2011-07-15,-0.010078977165279793,-0.010078977165279793,-0.010078977165279793,-0.010157485683829454,-0.010210811020548388,-0.010358535281190302,-0.010544907358463973,-0.010191250911542474,-0.010191250911542474
2011-07-22,0.01455706241331604,0.01455706241331604,0.01455706241331604,0.014727758156411912,0.014841555318475828,0.014724006478069429,0.014834371508910406,0.014689090082618192,0.014666955379467128
2011-07-29,-0.01737731643466996,-0.01737731643466996,-0.01737731643466996,-0.01743937572559523,-0.01748074858621208,-0.017355973874440496,-0.01734174550095419,-0.01600024399319246,-0.015654340211677022
2011-08-05,-0.03420832155481241,-0.03420832155481241,-0.03420832155481241,-0.03504977063120549,-0.035616548932895696,-0.03472519331401353,-0.03506977448681428,-0.034687180623265916,-0.03470448211466246
2011-08-12,0.017308826593123237,0.017308826593123237,0.017308826593123237,0.01731407420984231,0.017317572620988365,0.01731357443682145,0.017316739665953585,0.01731739071792717,0.01731388395340815
2011-08-19,0.006793155206272805,0.006793155206272805,0.006793155206272805,0.006793155206272805,0.006793155206272805,0.006793155206272805,0.006793155206272805,0.006793155206272805,0.006793155206272805
2011-08-26,0.008454528483910767,0.008454528483910767,0.008454528483910767,0.008454528483910767,0.008454528483910767,0.008454528483910767,0.008454528483910767,0.008454528483910767,0.008454528483910767
2011-09-02,0.007679079763642472,0.007679079763642472,0.007679079763642472,0.007679079763642472,0.007679079763642472,0.007679079763642472,0.007679079763642472,0.007679079763642472,0.007679079763642472
2011-09-09,-0.004760565152288686,-0.004760565152288686,-0.004760565152288686,-0.004760565152288686,-0.004760565152288686,-0.004760565152288686,-0.004760565152288686,-0.004760565152288686,-0.004760565152288686
2011-09-16,0.002239150761420226,0.002239150761420226,0.002239150761420226,0.0022525958904912285,0.0022479307190007053,0.0022528317699486147,0.002248323851429682,0.002226885029636154,0.0022187078751134386
2011-09-23,-0.021729857800048852,-0.021729857800048852,-0.021729857800048852,-0.022104909768624604,-0.021974774777578827,-0.02211148962772243,-0.021985741209408532,-0.021387705126962198,-0.021159603344904427
2011-09-30,-0.005304877971441562,-0.005304877971441562,-0.005304877971441562,-0.005304877971441562,-0.005304877971441562,-0.005304877971441562,-0.005304877971441562,-0.005304877971441561,-0.005304877971441561
2011-10-07,-0.00042399072981088963,-0.00042399072981088963,-0.00042399072981088963,-0.00042399072981088963,-0.00042399072981088963,-0.00042399072981088963,-0.00042399072981088963,-0.00043929537675133225,-0.00043929537675133225
2011-10-14,0.006005073659597198,0.006005073659597198,0.006005073659597198,0.006005073659597198,0.006005073659597198,0.006005073659597198,0.006005073659597198,0.005918576727550726,0.005918576727550726
2011-10-21,-0.0014011162798241866,-0.0014011162798241866,-0.0014011162798241866,-0.0014011162798241866,-0.0014011162798241866,-0.0014011162798241866,-0.0014011162798241866,-0.0013746063629843088,-0.0013746063629843088
2011-10-28,0.010013593005621714,0.010013593005621714,0.010013593005621714,0.010013593005621714,0.010013593005621714,0.010013593005621714,0.010013593005621714,0.010013593005621714,0.010013593005621714
2011-11-04,0.006003330799247374,0.006003330799247374,0.006003330799247374,0.006003330799247374,0.006003330799247374,0.006003330799247374,0.006003330799247374,0.006003330799247374,0.006003330799247374
2011-11-11,-0.001995723633404376,-0.001995723633404376,-0.001995723633404376,-0.001995723633404376,-0.001995723633404376,-0.001995723633404376,-0.001995723633404376,-0.001995723633404376,-0.001995723633404376
2011-11-18,-0.003644876065583337,-0.003646315900918983,-0.003644876065583337,-0.003644876065583337,-0.003644876065583337,-0.003645020548157864,-0.0036451168698742155,-0.0036489289635548198,-0.003650671005312044
2011-11-25,-0.006798951096112688,-0.006700753919304555,-0.006798951096112688,-0.006785732245388518,-0.00677691967823907,-0.006801720760073945,-0.006803567202714781,-0.006641835613219675,-0.006602556742496421
2011-12-02,0.01731631403396775,0.01731631403396775,0.01731631403396775,0.01732357209495874,0.01731993899147728,0.01732426450257292,0.01732109300416758,0.01730868940423984,0.017302851528549632
2011-12-09,-0.007534753256834033,-0.007534753256834033,-0.007534753256834033,-0.007486885153709339,-0.007510410869327199,-0.0074833197603170675,-0.007504468547006745,-0.007572716143438725,-0.007602996034227768
2011-12-16,-0.006000888454062137,-0.006000888454062137,-0.006000888454062137,-0.005993603690320537,-0.005988747181159469,-0.006012543338433123,-0.006020313261347113,-0.005766502495306991,-0.005707906005618207
2011-12-23,-0.002736298025762556,-0.002736298025762556,-0.002736298025762556,-0.002736994125848686,-0.002747071707226362,-0.0027102610199359364,-0.002702516530705112,-0.003047855022616531,-0.003129349339825121
2011-12-30,0.0012223276587173973,0.0012223276587173973,0.0012223276587173973,0.0012128964176799225,0.0012158709545132722,0.001211640700034707,0.0012137780917712451,0.0012306634864898956,0.0012362207050048968
2012-01-06,0.0007375370661560557,0.0007237186768156746,0.0007237186768156746,0.0007397097103950556,0.0007411581398877217,0.0007331934163687697,0.0007302976498439122,0.0007683100633843075,0.0007760033126913709
2012-01-13,0.007999457129714447,0.00793847870266982,0.00793847870266982,0.007993920569858176,0.007990229529953995,0.00798862660315901,0.00798061269246718,0.007935180359450011,0.007919111166883904
2012-01-20,-0.0014804825020287658,-0.0014804825020287658,-0.0014804825020287658,-0.0014933112829662758,-0.0015018638035912812,-0.001475217314774214,-0.0014717071899378468,-0.0016884769059095394,-0.0017404755068797333
2012-01-27,0.014508964666724642,0.014508964666724642,0.01449495522393868,0.014504940350844658,0.014502257473591334,0.014530422887598513,0.014544728368181093,0.014221190614541872,0.014146912194365188
2012-02-03,-9.572919012033226e-05,-9.572919012033226e-05,-1.4515657022734211e-05,-8.957726567610691e-05,-8.547598271328917e-05,-7.164690843515053e-05,-5.5592053978363573e-05,-0.0001625161260573951,-0.0001625161260573951
2012-02-10,-0.0024453835947032634,-0.0024453835947032634,-0.0025124966374516144,-0.0024571492664491766,-0.002464993047613119,-0.0024887796427987587,-0.002517710341529089,-0.0024730063915985446,-0.0024730063915985446
2012-02-17,0.0006427468572993214,0.0006427468572993214,0.0006838897698184961,0.0006659749042483681,0.0006805545830709255,0.0006812034205154381,0.0007059354435160422,0.0006694069807981502,0.0006694069807981502
2012-02-24,0.009997910629349214,0.009997910629349214,0.010042540670788018,0.010015152946778303,0.010026647825064364,0.010033027018709383,0.010056437944949495,0.01002059292630747,0.01002059292630747
2012-03-02,-0.0034591062104833855,-0.0034591062104833855,-0.00345559604691172,-0.003456707706842318,-0.0034551087044149384,-0.003450059303453473,-0.003444028032100197,-0.0034542035192022,-0.0034542035192022
2012-03-09,-0.00275591385469568,-0.00275591385469568,-0.002763519736611587,-0.002773201460808094,-0.0027847265315497035,-0.0027819963219267107,-0.002799384633414065,-0.002774925786060916,-0.002774925786060916
2012-03-16,-0.008670272301971841,-0.008670272301971841,-0.008575092932265344,-0.0086209616253139,-0.008588087840875275,-0.00859697902006938,-0.008548116832134401,-0.008611070298757689,-0.008611070298757689
2012-03-23,0.0022862919852928132,0.0022862919852928132,0.0022862919852928132,0.0022682180395439478,0.002256168742378037,0.0022664376935099713,0.002253201498988076,0.0022718233459275653,0.0022718233459275653
2012-03-30,0.0012683150887196231,0.0012683150887196231,0.0012683150887196231,0.0012718255628449532,0.0012741658789285073,0.0013243318759338695,0.0013616764007433676,0.0012956489301600002,0.0012956489301600002
2012-04-06,-0.004342666402534595,-0.004342666402534595,-0.004342666402534595,-0.004334641639579563,-0.0043292917976095425,-0.004395798273390694,-0.004431219520628093,-0.004373628397898782,-0.004373628397898782
2012-04-13,0.0032020252487800216,0.0032020252487800216,0.0032020252487800216,0.0032248943346983895,0.003240140391977301,0.0030693271694577024,0.0029808617832428217,0.003125284179630409,0.003125284179630409
2012-04-20,0.004083470881673428,0.004083470881673428,0.004083470881673428,0.00407403010621949,0.004067736255916863,0.0041510880677321366,0.004196166191771274,0.004122140337105703,0.004122140337105703
2012-04-27,0.012226526870807186,0.012226526870807186,0.012226526870807186,0.012187897865643697,0.012161998439143142,0.012277897328151292,0.012312144299714028,0.012268377117703285,0.012268377117703285
2012-05-04,-0.011167022006019565,-0.01122494634470162,-0.011167022006019565,-0.011218694979314162,-0.011253143628177234,-0.011235728389363684,-0.011282106011326074,-0.01126892057400571,-0.01126892057400571
2012-05-11,-0.0016155557522473203,-0.0014475259645452716,-0.0016312208948339251,-0.0015892892390958033,-0.0015717782303281264,-0.0016556077108802537,-0.001682366687977848,-0.0016791508942180515,-0.0016994968919985974
2012-05-18,-0.026260503773901853,-0.024637134140104877,-0.024637134140104877,-0.025868389418392167,-0.02563761423403573,-0.026024419951747455,-0.025897665122961204,-0.023690683307211698,-0.023059716085282914
2012-05-25,0.007109681878373703,0.007109681878373703,0.007109681878373703,0.007407400064254008,0.007318025512958272,0.007483157189874098,0.007444287388991758,0.006850613870679362,0.006677901865549801
2012-06-01,0.004813264500466576,0.004813264500466576,0.004779949919809367,0.004498781808784755,0.004647717132799433,0.004395950565448992,0.004474728655650573,0.005135995907088876,0.00535115017817041
2012-06-08,0.005156591777609276,0.005156591777609276,0.00591319413859747,0.005698625790126146,0.0055335812565837006,0.005947885564064264,0.005949014213147231,0.00468283128991095,0.004366990964778731
2012-06-15,0.005228134715878967,0.005228134715878967,0.005228134715878967,0.005302812994529731,0.0052640237619186025,0.005322869474026075,0.005297451227745844,0.005148417439338493,0.005095272588311512
2012-06-22,-0.0022730271493805326,-0.002265337059963423,-0.0022730271493805326,-0.0022585078380828083,-0.0022628759792538903,-0.0022563883944404653,-0.002259343573183318,-0.002273365920145765,-0.0022787184936006602
2012-06-29,0.008947225880414961,0.008532127661679881,0.008947225880414961,0.008839967217647092,0.008800285321059576,0.00894232492854148,0.008970881505883552,0.00831171022117079,0.008164765260831396
2012-07-06,0.009983072633508179,0.009983072633508179,0.009983072633508179,0.010148612126150073,0.01010063815181859,0.010184805509151634,0.010158668117577829,0.009824547546675158,0.009716885882293167
2012-07-13,0.007118337852461792,0.007118337852461792,0.007118337852461792,0.007110787635111787,0.007105754156878452,0.007133207953869539,0.007143121354808037,0.007074953663420667,0.007057300805413154
2012-07-20,0.0014230263541507055,0.0014230263541507055,0.0014230263541507055,0.0014263131896816968,0.0014285044133690245,0.001402339149276148,0.0013883421181945933,0.0015934223769975867,0.001636021382709308
2012-07-27,0.0002206691873900214,0.00026197044532331993,0.0002206691873900214,0.00020361992084018778,0.0001922537431402997,0.00024483796916499514,0.0002609362345283978,-4.825529839254275e-05,-0.00011548641983818406
2012-08-03,0.0029055098959668625,0.0026843317797485226,0.0029055098959668625,0.002881144262775925,0.0028645702645805665,0.00293571006722583,0.0029555642274370986,0.0026250787182849353,0.002554970923864453
2012-08-10,-0.0042533109747940594,-0.0042533109747940594,-0.0042533109747940594,-0.004254968429029281,-0.004256073398459891,-0.004213578827852033,-0.004187466348155604,-0.004280317659250077,-0.004287069330364081
2012-08-17,-0.006043369520493403,-0.006043369520493403,-0.006043369520493403,-0.006041315030618912,-0.0060399403252535755,-0.005908429657982296,-0.005819801331972545,-0.006439311642790801,-0.006538297173365151
2012-08-24,0.01010930246170775,0.01010930246170775,0.01010930246170775,0.01007495976514283,0.010052232661290935,0.01003342369726954,0.009983633909372895,0.009942888981387068,0.009898368028905782
2012-08-31,0.007503675243297097,0.007503675243297097,0.007503675243297097,0.00749296415256363,0.007485871006130316,0.007466190436606081,0.007441436173901359,0.00746352214292603,0.00746352214292603
2012-09-07,0.0022374980502981668,0.0022374980502981668,0.0022374980502981668,0.002349073281365158,0.002422276719605487,0.00230318140174818,0.002346595817753478,0.0023439000602142553,0.0023439000602142553
2012-09-14,-0.0005961375649889592,-0.0005961375649889592,-0.0005961375649889592,-0.0005064147450690883,-0.0004471114472098659,-0.0005023077697500835,-0.0004403152104065981,-0.00047123849387773544,-0.00047123849387773544
2012-09-21,-0.0024384169275510014,-0.0024384169275510014,-0.0024384169275510014,-0.002533273558324882,-0.002595832109394976,-0.0025503922229246525,-0.00262409963441027,-0.0025770239511962354,-0.0025770239511962354
2012-09-28,-0.002695495331316216,-0.002695495331316216,-0.002695495331316216,-0.00279274426048632,-0.0028566753680490517,-0.0027864894033826125,-0.002846364246755776,-0.002814889814060451,-0.002814889814060451
2012-10-05,0.004278042840128135,0.004278042840128135,0.004278042840128135,0.00431320001338416,0.004336253993597345,0.004331628845324737,0.0043664812127487485,0.004212299983544044,0.00418572616647918
2012-10-12,-0.002493184034948874,-0.002493184034948874,-0.002493184034948874,-0.0025231250806647633,-0.002542930599537268,-0.002545331224443491,-0.002579585058987811,-0.002008195467831664,-0.0018869483260523607
2012-10-19,0.002320633057850181,0.002320633057850181,0.002320633057850181,0.0023386366976185695,0.0023505290140001145,0.0023856547832415975,0.002427609752672835,0.0020095525420876785,0.001931782413147053
2012-10-26,-0.009035640972612597,-0.009035640972612597,-0.009035640972612597,-0.009045063616877427,-0.009051322189303764,-0.009086427857909751,-0.009119617507670265,-0.008313420977483426,-0.008132865978701132
2012-11-02,0.0013135006968393293,0.0012582017586517022,0.0013135006968393293,0.001309920751293404,0.0013075288896650006,0.001345419638416433,0.0013647698865707255,0.0010714341479562644,0.0010109175107354987
2012-11-09,-0.010750326712645518,-0.01022908327714507,-0.010750326712645518,-0.010650592749716574,-0.010585728620800134,-0.010658309595452012,-0.010599110182373249,-0.00982023819810245,-0.009587716069466682
2012-11-16,-0.008870565227608219,-0.008870565227608219,-0.008870565227608219,-0.008848284517182548,-0.008856661350020422,-0.008858979242462456,-0.00887519119606371,-0.008151040680972629,-0.00797924661152879
2012-11-23,0.016235531882913632,0.016290043937125732,0.016235531882913632,0.016895069083749846,0.016741333640801874,0.016886884158765412,0.01672769209916115,0.01578866695049809,0.015454415626079661
2012-11-30,0.004527491491958695,0.004281895815766088,0.004527491491958695,0.004467133847834524,0.004426895418418411,0.004467433811440045,0.0044273953577609465,0.004175117332896147,0.00408702379313051
2012-12-07,0.005502452815863534,0.005502452815863534,0.005502452815863534,0.005488511034622681,0.0054792208362327574,0.005465841975054142,0.005441427785883047,0.005082702888820933,0.004977765407060283
2012-12-14,-0.001972349850042314,-0.001972349850042314,-0.001972349850042314,-0.001967760424873207,-0.001964714174740702,-0.0019703894181163127,-0.0019690995794772043,-0.0019786589899255993,-0.0019802362748964214
2012-12-21,0.007245814245027021,0.007245814245027021,0.007245814245027021,0.007243154665935136,0.007241381323545323,0.007214102578321518,0.007192961467184517,0.006608706178018,0.006449429161265745
2012-12-28,-0.0028787565235838036,-0.0028787565235838036,-0.0028787565235838036,-0.0028663328731722212,-0.002858050437990445,-0.0028699779543236398,-0.002864101381623942,-0.0024694817760463885,-0.0023671630891620348
2013-01-04,0.011483580138521188,0.011483580138521188,0.011443328527479422,0.011482904142837686,0.011482453425689269,0.011571790805918993,0.011629777784216717,0.01027249611048599,0.009969725103477193
2013-01-11,0.0056970032783174316,0.0056970032783174316,0.005409660433773984,0.005670466269388147,0.005652026251922992,0.00564843835341052,0.005615451591951943,0.005234286845316082,0.005118900218785084
2013-01-18,0.0024430888340949506,0.0024430888340949506,0.0024430888340949506,0.002444867845975668,0.002446051442307952,0.002478430302561373,0.002501401089175038,0.0024525986163305533,0.0024525986163305533
2013-01-25,0.0037958007205990065,0.0037958007205990065,0.0037958007205990065,0.0037793298771994195,0.003768053805962443,0.0038531517144833926,0.0038903897418167727,0.003813406812577868,0.003813406812577868
2013-02-01,-0.0019252856455250576,-0.0019252856455250576,-0.0019252856455250576,-0.0019209775595006061,-0.0019181293178612779,-0.0018948831913247585,-0.0018751503225980337,-0.002012976487627983,-0.0020418016990796997
2013-02-08,-0.004155142619287259,-0.004155142619287259,-0.004155142619287259,-0.0041439578918426295,-0.004136501406879543,-0.004217058034118076,-0.004257255597037751,-0.0037550321027909742,-0.0036658599163720013
2013-02-15,-0.00012555757006734635,-0.00012555757006734635,-0.00012555757006734635,-0.00012756936236310893,-0.0001289105035380326,-0.00010033875875956416,-8.397688672795752e-05,-0.00021526474910756312,-0.0002448981254077089
2013-02-22,0.0009609401999723765,0.0009609401999723765,0.0009609401999723765,0.0009592083818319244,0.0009580538022967977,0.0009756999225006063,0.000985490860176664,0.0009436979360820292,0.0009354026702368132
2013-03-01,0.00023440845297071454,0.00023440845297071454,0.00023440845297071454,0.00023712943534708004,0.00023644909687586094,0.00022474258133483248,0.00021306221752645895,9.850964674421419e-05,6.553420209868491e-05
2013-03-08,0.01001824794094013,0.01001824794094013,0.01001824794094013,0.009945209519991739,0.0098965118922382,0.010183983934178267,0.010294474596337028,0.009103652193366975,0.008881002793988868
2013-03-15,0.002932036736104772,0.002932036736104772,0.002932036736104772,0.002925563018185614,0.00292124720623951,0.002961326304141782,0.0029800049584192308,0.0027168069621258287,0.002668043963826537
2013-03-22,-0.0036072609662727356,-0.0036072609662727356,-0.0036072609662727356,-0.003590331425733227,-0.003579045065373555,-0.0036937002573859136,-0.003751326451461367,-0.0031959198183312775,-0.003122644439761588
2013-03-29,0.0005474455139103933,0.0005474455139103933,0.0005474455139103933,0.000537496222672885,0.0005308633618478793,0.000553438520238794,0.0005574338577910612,0.0005742156510892014,0.0005677649506581328
2013-04-05,0.0007237847738183445,0.0007237847738183445,0.0007237847738183445,0.0007266028651899004,0.0007257508700632946,0.0007281703356106105,0.0007310940434721206,0.0007810273030688349,0.0007757472396539244
2013-04-12,0.015011957647869155,0.015011957647869155,0.015011957647869155,0.015065273439053886,0.015100817299843706,0.015348841602139878,0.01556840182109512,0.013550509040141726,0.013261168292146745
2013-04-19,-0.008699535892929305,-0.008699535892929305,-0.008699535892929305,-0.008717517306092463,-0.008734206154410371,-0.00880036052660743,-0.008872278188601984,-0.008123449674875868,-0.007980289018748952
2013-04-26,0.01352824627773269,0.01352824627773269,0.01352824627773269,0.013615062939673012,0.013672570513509823,0.01379420391350924,0.013971138803236872,0.013634388004710342,0.013607950544467515
2013-05-03,0.014840737403902345,0.014840737403902345,0.014840737403902345,0.014870305359740627,0.014890017330299479,0.014937980682361353,0.015002113470977699,0.013594787281342934,0.013283299750703083
2013-05-10,0.0012294215845482786,0.0012294215845482786,0.0012294215845482786,0.0012488556687214783,0.0012589302695392482,0.0012718811670179824,0.0012958066691146687,0.001069398377987425,0.0010293925763472116
2013-05-17,0.00647093986582107,0.00647093986582107,0.00647093986582107,0.006547668753240969,0.006593471313935192,0.006671373918235627,0.0068049966198453285,0.005936449059382259,0.005802826357772555
2013-05-24,-0.0171670031161439,-0.0171670031161439,-0.0171670031161439,-0.017218569901190462,-0.01725294775788817,-0.017673631806856098,-0.018011384267330895,-0.015822848466722172,-0.015484946980323955
2013-05-31,-0.021803274570388425,-0.021803274570388425,-0.021803274570388425,-0.021874329869044955,-0.021921700068149304,-0.02237741318387882,-0.02276022280319419,-0.019903562364917863,-0.019506811672963708
2013-06-07,4.643011086166151e-05,4.643011086166151e-05,9.770269952543998e-05,7.861741931374292e-05,6.548458396756836e-05,0.00014957704175310458,0.00018333120058206936,-0.00010378829936357259,-0.00015416104908582578
2013-06-14,-0.005185640047281691,-0.005139101014158903,-0.0054273130129439484,-0.0053566954885021865,-0.005309617138874346,-0.005467908443390263,-0.005494405945332668,-0.004966173814887879,-0.00485088901537386
2013-06-21,-0.03180145300476915,-0.03078702947510017,-0.0317545382442876,-0.03152558519367768,-0.031373075568304,-0.03170748246795719,-0.03167676816068151,-0.030206524213587705,-0.02981952070591274
2013-06-28,0.014290981834393372,0.014290981834393372,0.014867484142921427,0.01469728739943078,0.01458382290377035,0.014893284936465622,0.014910194816584569,0.013945080449276538,0.013714479525865316
2013-07-05,0.004539301008360552,0.004539301008360552,0.00479299379835963,0.00468677915301442,0.004615969389450948,0.0048475004463880405,0.00488371419202417,0.004387085334361108,0.004285608218361478
2013-07-12,0.023581376748349963,0.023581376748349963,0.02480535941741228,0.0242964802975247,0.023956986151535724,0.025143234159123295,0.025368242587533372,0.022831796812257894,0.022342533969299378
2013-07-19,0.010184849176720294,0.010184849176720294,0.010680065678848447,0.010526619443072703,0.010424321952555538,0.010831518958450338,0.010932487811518269,0.009724366688363378,0.009529831230709508
2013-07-26,-0.005900398822282976,-0.005824771849653728,-0.006108919724711161,-0.006038350167528642,-0.00599130379607363,-0.00627940844974562,-0.006393067599768595,-0.005791466089874153,-0.00570805772890288
2013-08-02,0.005139967350825062,0.004882164253673053,0.005139967350825062,0.005082709063513552,0.005044472203228243,0.005294649209116268,0.005397770447977071,0.005185607202507205,0.005185607202507205
2013-08-09,-0.004983981652285852,-0.004731867448932103,-0.004983981652285852,-0.0049382503535973605,-0.004907762821138367,-0.005135250174298102,-0.0052360958556396005,-0.005010214354166964,-0.005010214354166964
2013-08-16,-0.013716698905782478,-0.013085689874006184,-0.013716698905782478,-0.013583077627268224,-0.013493996774925387,-0.014095304324848252,-0.014347707937558768,-0.013902962995996748,-0.013938157370402604
2013-08-23,0.005454193420636621,0.005264435535399453,0.005525646804162658,0.0054700146379205545,0.005432075736217311,0.005663037538461361,0.005753568817452303,0.005107708774141532,0.005003224266636249
2013-08-30,-0.014710979390172954,-0.014710979390172954,-0.015504369504726143,-0.015212349505679335,-0.0150176695063148,-0.01575105647273975,-0.015915514451415484,-0.014234945321441043,-0.01391758927561977
2013-09-06,0.008740428072075224,0.008740428072075224,0.009232564281788768,0.009066386813053745,0.008955601833897065,0.009392898798290033,0.009499788475957546,0.008445146346247103,0.008248291862361685
2013-09-13,0.01227632376849266,0.01227632376849266,0.012916242147226708,0.012675852341092614,0.012515456741172767,0.013053821772003382,0.013144949171220123,0.011892372741252235,0.011636405389758615
2013-09-20,0.013230321026979497,0.013230321026979497,0.013908891039495533,0.01367868618402702,0.01352521628038135,0.013841376232578726,0.013796366361300855,0.012823179019469876,0.012551751014463463
2013-09-27,-0.003144883653918543,-0.003144883653918543,-0.0033625299038344174,-0.0033008597626762505,-0.0032597463352374728,-0.0033334692500448676,-0.0033140954808518345,-0.003004226206123066,-0.002917167706156715
2013-10-04,0.00025627567101429484,0.00025627567101429484,0.00025627567101429484,0.0002528530041820939,0.0002505712262939599,0.00024951058634140066,0.00024491769875856787,0.0001713363230387799,0.0001502370324303564
2013-10-11,0.004033542370937824,0.004033542370937824,0.004033542370937824,0.004022240704546776,0.004014706260286077,0.004062161871285299,0.004079905571218704,0.0036677887863719753,0.003576350390230513
2013-10-18,0.013212623646808877,0.013212623646808877,0.013212623646808877,0.013236226182426775,0.013251961206172043,0.013151017799531367,0.013106883715230276,0.012232218775483911,0.01198711755765267
2013-10-25,0.0022891564820852147,0.0022891564820852147,0.0022891564820852147,0.002287706976240527,0.002286740639010735,0.00233520679884927,0.002365907010025308,0.0019958836550713578,0.00192720515968622
2013-11-01,-0.00654338793230052,-0.00654338793230052,-0.00654338793230052,-0.006566965015481727,-0.0065836816078270405,-0.0066755652449640825,-0.006763683453406459,-0.006640907273117555,-0.006640907273117555
2013-11-08,-0.00369854530093002,-0.00369854530093002,-0.00369854530093002,-0.003741665903082019,-0.003771346431769173,-0.003775985202502913,-0.0038276118035515086,-0.003767480688793571,-0.003767480688793571
2013-11-15,0.0105454613856675,0.010479722956993225,0.0105454613856675,0.010562786548291406,0.01057137511155964,0.010767186471212305,0.010915003194908844,0.010685591883687518,0.010685591883687518
2013-11-22,-0.0003161092857582064,-0.0003710308223050723,-0.0003161092857582064,-0.0003254340947589991,-0.00033165063409286086,-0.0003229370374096223,-0.0003274888718438994,-0.000325066925867241,-0.000325066925867241
2013-11-29,0.0026592712761038684,0.0026592712761038684,0.0026592712761038684,0.0026617963309141807,0.0026634797007877224,0.002707981680308276,0.002740455283111214,0.002697876129229937,0.002697876129229937
2013-12-06,-0.0037336189517979262,-0.0037336189517979262,-0.0037336189517979262,-0.003728220575190081,-0.0037246216574515177,-0.003862378029309937,-0.0039512918075155674,-0.0039143569233177095,-0.003943260683184708
2013-12-13,-0.012060723632415981,-0.012060723632415981,-0.012060723632415981,-0.012052027355257582,-0.012046229837151985,-0.01233041228735695,-0.012510204723984264,-0.011095865741822702,-0.010854651269174382
2013-12-20,0.015192183315655566,0.015127956221586615,0.015192183315655566,0.015160847309930267,0.015137814610934034,0.015628426453707957,0.01591518594890259,0.013959341561230514,0.01365113112262425
2013-12-27,0.009848029458431388,0.009285245700765325,0.009848029458431388,0.009743432129091094,0.00967370057619756,0.009890912759308947,0.009919501626560656,0.009070898286768533,0.008876615493852819
2014-01-03,-0.002786091388961888,-0.002786091388961888,-0.002786091388961888,-0.0027720585715956523,-0.002762703360018162,-0.0028459142910382262,-0.002885796225755786,-0.0027275459257880127,-0.002709708313458832
2014-01-10,0.007057523558573475,0.006970712713559592,0.007057523558573475,0.007028119900569848,0.0070083716379806815,0.007185712388759855,0.007267748346299888,0.006974017039952285,0.006937238744396199
2014-01-17,0.0013171304433729912,0.001174930271572493,0.0013171304433729912,0.0013078222843322907,0.0012971061503627126,0.0013157040339241252,0.0013067242950773228,0.001055033962337738,0.0009897093863812513
