path,data_type,tickers_or_count,start_date,end_date,coverage,missingness,usable_for_phase5,survivorship_bias_risk
data/05_layer3_portfolio_construction/portfolio_version_sleeve_weights_improved_phaseaa_prod90_z1_10_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1110.0,,,1.0,0.0,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/portfolio_version_sleeve_weights_improved_phaseaa_prod95_z1_05_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1110.0,,,1.0,0.0,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/portfolio_version_sleeve_weights_improved_phaseaa_state_conditional_prod_z1_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1110.0,,,1.0,0.0,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phase3_balanced_breadth_aggressive.csv,other_breadth_named_artifact,1110.0,,,1.0,0.0,not true stock breadth,UNKNOWN_OR_NOT_RELEVANT
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phase3_breadth_credit_risk_on_offense.csv,other_breadth_named_artifact,1110.0,,,1.0,0.0,not true stock breadth,UNKNOWN_OR_NOT_RELEVANT
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phase3_breadth_neutral_cash_unlock.csv,other_breadth_named_artifact,1110.0,,,1.0,0.0,not true stock breadth,UNKNOWN_OR_NOT_RELEVANT
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phase3_high_breadth_calm_us_offense.csv,other_breadth_named_artifact,1110.0,,,1.0,0.0,not true stock breadth,UNKNOWN_OR_NOT_RELEVANT
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phase3_stretch_breadth_aggressive.csv,other_breadth_named_artifact,1110.0,,,1.0,0.0,not true stock breadth,UNKNOWN_OR_NOT_RELEVANT
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phase4_balanced_sector_breadth.csv,other_breadth_named_artifact,1110.0,,,1.0,0.0,not true stock breadth,UNKNOWN_OR_NOT_RELEVANT
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phaseaa_prod90_z1_10_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1110.0,,,1.0,0.0,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phaseaa_prod95_z1_05_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1110.0,,,1.0,0.0,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phaseaa_state_conditional_prod_z1_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1110.0,,,1.0,0.0,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phaseu_conditional_prod_r2_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1109.0,,,1.0,0.0,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phaseu_prod70_r2_30_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1109.0,,,1.0,0.0,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phaseu_prod70_r3_30_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1109.0,,,1.0,0.0,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phaseu_prod80_r2_20_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1109.0,,,1.0,0.0,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phaseu_prod80_r3_20_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1109.0,,,1.0,0.0,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phaseu_prod90_r2_10_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1109.0,,,1.0,0.0,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phaseu_prod90_r3_10_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1109.0,,,1.0,0.0,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phasev_conditional95_80_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1109.0,,,1.0,0.0,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phasev_prod90_phasen_10_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1109.0,,,1.0,0.0,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/portfolio_version_weights_improved_phasev_prod90_phaseo_10_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1109.0,,,1.0,0.0,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/research/allocator_benchmark/improved_phase3_high_breadth_calm_us_offense_allocator_comparison.csv,other_breadth_named_artifact,5.0,,,1.0,0.0,not true stock breadth,UNKNOWN_OR_NOT_RELEVANT
data/research/allocator_benchmark/improved_phase3_high_breadth_calm_us_offense_risk_contribution.csv,other_breadth_named_artifact,2.0,,,1.0,0.0,not true stock breadth,UNKNOWN_OR_NOT_RELEVANT
data/research/backtest_realism/improved_phase3_high_breadth_calm_us_offense_cost_sensitivity.csv,other_breadth_named_artifact,3.0,,,1.0,0.0,not true stock breadth,UNKNOWN_OR_NOT_RELEVANT
data/research/backtest_realism/improved_phase3_high_breadth_calm_us_offense_rebalance_delay_sensitivity.csv,other_breadth_named_artifact,2.0,,,1.0,0.0,not true stock breadth,UNKNOWN_OR_NOT_RELEVANT
data/research/backtest_realism/improved_phase3_high_breadth_calm_us_offense_turnover_threshold_sensitivity.csv,other_breadth_named_artifact,2.0,,,1.0,0.0,not true stock breadth,UNKNOWN_OR_NOT_RELEVANT
data/research/phase_3_breadth_confirmed_us_offense/phase3_breadth_confirmed_signal_definitions.csv,etf_breadth_or_prior_phase_breadth,10.0,,,1.0,0.0,ETF breadth baseline only; not true stock breadth,LOW_ETF_BREADTH_BUT_NOT_STOCK_BREADTH
data/research/phase_3_breadth_confirmed_us_offense/phase3_breadth_signal_inventory.csv,etf_breadth_or_prior_phase_breadth,12.0,,,1.0,0.0,ETF breadth baseline only; not true stock breadth,LOW_ETF_BREADTH_BUT_NOT_STOCK_BREADTH
data/research/phase_3_breadth_confirmed_us_offense/phase3_breadth_signal_summary.csv,etf_breadth_or_prior_phase_breadth,2.0,,,1.0,0.0,ETF breadth baseline only; not true stock breadth,LOW_ETF_BREADTH_BUT_NOT_STOCK_BREADTH
data/research/phase_4_sector_breadth_rotation/phase4_build_sleeve_weights_phase4_balanced_sector_breadth_sleeve.csv,etf_breadth_or_prior_phase_breadth,1110.0,2005-01-07,2026-04-10,1.0,0.0,ETF breadth baseline only; not true stock breadth,LOW_ETF_BREADTH_BUT_NOT_STOCK_BREADTH
data/research/phase_4_sector_breadth_rotation/phase4_sector_breadth_panel.csv,etf_breadth_or_prior_phase_breadth,1110.0,2005-01-07,2026-04-10,0.9903550609432962,0.009644939056703763,ETF breadth baseline only; not true stock breadth,LOW_ETF_BREADTH_BUT_NOT_STOCK_BREADTH
docs/research/2026-04-24_phase_u_holdings_blend_report.md,portfolio_or_etf_holdings_artifact,,,,,,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
docs/research/2026-04-24_phase_v_final_holdings_blend_report.md,portfolio_or_etf_holdings_artifact,,,,,,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
docs/research/2026-04-26_phase_aa_prod_z1_holdings_blend_report.md,portfolio_or_etf_holdings_artifact,,,,,,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
docs/research/2026-05-07_phase_3_breadth_confirmed_us_offense_report.md,etf_breadth_or_prior_phase_breadth,,,,,,ETF breadth baseline only; not true stock breadth,LOW_ETF_BREADTH_BUT_NOT_STOCK_BREADTH
docs/research/2026-05-07_phase_4_sector_breadth_rotation_report.md,etf_breadth_or_prior_phase_breadth,,,,,,ETF breadth baseline only; not true stock breadth,LOW_ETF_BREADTH_BUT_NOT_STOCK_BREADTH
scripts/phase_3_breadth_confirmed_us_offense.py,etf_breadth_or_prior_phase_breadth,,,,,,ETF breadth baseline only; not true stock breadth,LOW_ETF_BREADTH_BUT_NOT_STOCK_BREADTH
scripts/phase_4_sector_breadth_rotation.py,etf_breadth_or_prior_phase_breadth,,,,,,ETF breadth baseline only; not true stock breadth,LOW_ETF_BREADTH_BUT_NOT_STOCK_BREADTH
scripts/phase_5_true_stock_breadth_data_upgrade.py,possible_stock_data,,,,,,requires manual review,UNKNOWN
scripts/phase_u_holdings_blend.py,portfolio_or_etf_holdings_artifact,,,,,,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
scripts/phase_v_final_holdings_blend.py,portfolio_or_etf_holdings_artifact,,,,,,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
