Date,baseline_equity,v1_overlay_equity,v2_main_overlay_equity,baseline_return,v2_main_overlay_return
2010-10-22,1.506227014474142,1.506227014474142,1.506227014474142,0.0009259725105039696,0.0009259725105039696
2010-10-29,1.5272818111483966,1.5272818111483966,1.5272818111483966,0.01397850156180147,0.01397850156180147
2010-11-05,1.48726547521572,1.48726547521572,1.48726547521572,-0.026201016499101448,-0.026201016499101448
2010-11-12,1.4824748501608425,1.4824748501608425,1.4824748501608425,-0.003221096122185352,-0.003221096122185352
2010-11-19,1.4839888710922826,1.4839888710922826,1.4839888710922826,0.0010212793365607098,0.0010212793365607098
2010-11-26,1.5135484794710443,1.5135484794710443,1.5135484794710443,0.019919022948605036,0.019919022948605036
2010-12-03,1.4964382009732367,1.4964382009732369,1.4964382009732367,-0.011304744268110456,-0.011304744268110456
2010-12-10,1.4949959525190575,1.4949959525190577,1.4949959525190575,-0.0009637875144066221,-0.0009637875144066221
2010-12-17,1.5083411552636565,1.5083411552636563,1.5083411552636565,0.00892658118713463,0.00892658118713463
2010-12-24,1.534923542383529,1.534923542383529,1.534923542383529,0.017623590675828193,0.017623590675828193
2010-12-31,1.50854123529819,1.50854123529819,1.50854123529819,-0.01718802686703924,-0.01718802686703924
2011-01-07,1.5146581173490612,1.5146581173490612,1.5146581173490612,0.004054832514844842,0.004054832514844842
2011-01-14,1.5049164817457867,1.5049164817457867,1.5049164817457867,-0.006431573892281439,-0.006431573892281439
2011-01-21,1.5084456737517802,1.5084456737517802,1.5084456737517802,0.0023451082161711767,0.0023451082161711767
2011-01-28,1.5266502881380613,1.5266502881380613,1.5266502881380613,0.012068458747342747,0.012068458747342747
2011-02-04,1.5370886816536726,1.5370886816536726,1.5370886816536726,0.006837449019409858,0.006837449019409858
2011-02-11,1.5572198999042923,1.5572198999042923,1.5572198999042923,0.013096979042849677,0.013096979042849677
2011-02-18,1.5569192922676314,1.5613086867594728,1.5620653273974519,-0.000193041224736068,0.003111588474728144
2011-02-25,1.5688593785050076,1.5585375340873426,1.5556147970701955,0.007669046363980581,-0.004129488193687525
2011-03-04,1.549835147119484,1.537631216842769,1.5338648373705879,-0.01212615461026978,-0.013981584477449571
2011-03-11,1.5385591189030885,1.518297525308847,1.5118601758973989,-0.0072756307258569075,-0.014345893417121558
2011-03-18,1.5618151486443204,1.535306960435513,1.532621074132414,0.015115460599143038,0.013732022687013457
2011-03-25,1.576852500434337,1.5551021809983503,1.549319792758674,0.009628125199751869,0.010895529826713934
2011-04-01,1.5760800198887954,1.5577524573657962,1.5524939632291797,-0.0004898876371307592,0.002048750997270865
2011-04-08,1.5781344305838745,1.555701401725305,1.5476149637883598,0.0013034939020570846,-0.00314268496778658
2011-04-15,1.5942813916335465,1.5673036460015917,1.562888763252657,0.010231676552230118,0.009869250312047217
2011-04-22,1.617092347126453,1.5909632954685773,1.617092347126453,0.014307985787586519,0.03468166458692079
2011-04-29,1.5742506016713618,1.5531388222001192,1.6299604759729671,-0.026493072910288795,0.007957572039333893
2011-05-06,1.5691474745895362,1.5381024505969008,1.5456587314695385,-0.003241623078566791,-0.05172011576115465
2011-05-13,1.5779314278654217,1.5464331917397585,1.5526776480105766,0.0055979144204933995,0.004541051914069616
2011-05-20,1.590693978220667,1.590693978220667,1.5660692396619007,0.008088152710482577,0.008624837015257292
2011-05-27,1.5840950762687909,1.5840950762687909,1.5647726004599276,-0.004148442153064313,-0.0008279577742380528
2011-06-03,1.555434742465992,1.555434742465992,1.5327984814384317,-0.018092559109713302,-0.020433716063342322
2011-06-10,1.5522111066887365,1.5522111066887363,1.5227400039906582,-0.0020724982471104214,-0.00656216558769962
2011-06-17,1.5505879561931835,1.5505879561931837,1.5198719514217507,-0.0010457021525993593,-0.0018834814619641538
2011-06-24,1.600422123733916,1.600422123733916,1.5697369587570125,0.03213888469963311,0.03280868976403961
2011-07-01,1.6116499522538135,1.6116499522538137,1.5963265739515453,0.007015541933213187,0.01693889861368092
2011-07-08,1.5943682287637921,1.6099651134751247,1.5943682287637921,-0.010723000652749448,-0.001226782301133711
2011-07-15,1.619022472463253,1.642726942416822,1.619022472463253,0.015463331026469795,0.015463331026469795
2011-07-22,1.5901867007223796,1.607839855121447,1.5901867007223796,-0.017810606233896964,-0.017810606233896964
2011-07-29,1.535451742045775,1.5830523649933306,1.535451742045775,-0.0344204605985825,-0.0344204605985825
2011-08-05,1.5627702993699844,1.7391473846988628,1.5627702993699844,0.01779186969940927,0.01779186969940927
2011-08-12,1.5748293158057438,1.850552770497559,1.5748293158057438,0.007716435640363173,0.007716435640363173
2011-08-19,1.5903491294407837,1.9646051054079596,1.5903491294407837,0.009854917913500572,0.009854917913500572
2011-08-26,1.6019443284521717,1.9515410974983696,1.6019443284521717,0.007290977054494441,0.007290977054494441
2011-09-02,1.594467637446267,1.9818468634131283,1.594467637446267,-0.004667260199440859,-0.004667260199440859
2011-09-09,1.598340634421779,1.98824131216471,1.598340634421779,0.0024290220036795596,0.0024290220036795596
2011-09-16,1.563075901740393,1.9536223575117164,1.563075901740393,-0.02206333989259024,-0.02206333989259024
2011-09-23,1.5552872766188794,1.9435949939075647,1.5552872766188794,-0.00498288350094922,-0.00498288350094922
2011-09-30,1.554460947172442,1.942944097401632,1.554460947172442,-0.0005313034182559129,-0.0005313034182559129
2011-10-07,1.5641386316375183,1.5641386316375183,1.5641386316375183,0.006225749500288202,0.006225749500288202
2011-10-14,1.5620652808274593,1.562065280827459,1.5620652808274593,-0.0013255543774201017,-0.0013255543774201017
2011-10-21,1.5783075896517809,1.5783075896517809,1.5783075896517809,0.010397970573750692,0.010397970573750692
2011-10-28,1.587930568344853,1.587930568344853,1.587930568344853,0.00609702364492537,0.00609702364492537
2011-11-04,1.5848455165323359,1.584845516532336,1.5848455165323359,-0.0019428127866653044,-0.0019428127866653044
2011-11-11,1.5793414125517022,1.5793414125517022,1.5793414125517022,-0.0034729593031103123,-0.0034729593031103123
2011-11-18,1.570316864629388,1.570316864629388,1.570316864629388,-0.005714120994100735,-0.005714120994100735
2011-11-25,1.5977046132624628,1.5977046132624628,1.5977046132624628,0.017440905877005086,0.017440905877005086
2011-12-02,1.5859864725480415,1.5859864725480417,1.5859864725480415,-0.007334359941850166,-0.007334359941850166
2011-12-09,1.5779425632924053,1.5779425632924051,1.5779425632924053,-0.00507186498426615,-0.00507186498426615
2011-12-16,1.5740114567802157,1.5740114567802157,1.5740114567802157,-0.0024912861872407044,-0.0024912861872407044
2011-12-23,1.57676479129378,1.57676479129378,1.57676479129378,0.0017492468061170996,0.0017492468061170996
2011-12-30,1.5778681458232042,1.5778681458232042,1.5778681458232042,0.0006997584773051901,0.0006997584773051901
2012-01-06,1.590660647135542,1.590660647135542,1.590660647135542,0.008107459008029894,0.008107459008029894
2012-01-13,1.5885542664559427,1.5885542664559429,1.5885542664559427,-0.001324217508864911,-0.001324217508864911
2012-01-20,1.6123605269561316,1.6123605269561316,1.6123605269561316,0.014986117253205755,0.014986117253205755
2012-01-27,1.6121559764689166,1.6121559764689166,1.6121559764689166,-0.0001268639884165479,-0.0001268639884165479
2012-02-03,1.6082666241988604,1.6082666241988604,1.6082666241988604,-0.0024125161130965633,-0.0024125161130965633
2012-02-10,1.6093204969340813,1.6093204969340813,1.6093204969340813,0.0006552848385732446,0.0006552848385732446
2012-02-17,1.6265016664291565,1.628276074505577,1.6265016664291565,0.010676039687437688,0.010676039687437688
2012-02-24,1.6206738226556778,1.622579728876512,1.6206738226556778,-0.003583054289930887,-0.003583054289930887
2012-03-02,1.6163932251851143,1.6180550329854897,1.6163932251851143,-0.0026412455182062144,-0.0026412455182062144
2012-03-09,1.6027741887713463,1.6038040378414449,1.6027741887713463,-0.00842557132854127,-0.00842557132854127
2012-03-16,1.6065924582478173,1.615473877921909,1.6065924582478173,0.00238228785016692,0.00238228785016692
2012-03-23,1.6096504891532655,1.6152658585671138,1.6096504891532655,0.0019034266529442956,0.0019034266529442956
2012-03-30,1.6026343214222905,1.6104064873419666,1.6026343214222905,-0.004358814399929578,-0.004358814399929578
2012-04-06,1.6091327331210636,1.6115225793572845,1.6091327331210636,0.004054831231248057,0.004054831231248057
2012-04-13,1.6154539167388906,1.6063418261921445,1.6154539167388906,0.003928317091385303,0.003928317091385303
2012-04-20,1.635036044691201,1.62466379898574,1.635036044691201,0.012121749651541114,0.012121749651541114
2012-04-27,1.617445864530922,1.6114341441481803,1.617445864530922,-0.01075828280201685,-0.01075828280201685
2012-05-04,1.6153217377920133,1.589872384255349,1.6153217377920133,-0.001313259865748151,-0.001313259865748151
2012-05-11,1.5746044111774218,1.5419761853891665,1.5746044111774218,-0.025206945255530355,-0.025206945255530355
2012-05-18,1.588383445745561,1.588383445745561,1.588383445745561,0.008750791291023852,0.008750791291023852
2012-05-25,1.5943620512101704,1.5943620512101704,1.5943620512101704,0.00376395604010038,0.00376395604010038
2012-06-01,1.6056071827832101,1.60560718278321,1.6056071827832101,0.00705306022838692,0.00705306022838692
2012-06-08,1.61430813950779,1.61430813950779,1.61430813950779,0.0054191067515638736,0.0054191067515638736
2012-06-15,1.6107861600849225,1.6107861600849225,1.6107861600849225,-0.0021817268566467485,-0.0021817268566467485
2012-06-22,1.6264264924884166,1.6264264924884166,1.6264264924884166,0.00970975092228854,0.00970975092228854
2012-06-29,1.6428982592510566,1.6428982592510566,1.6428982592510566,0.01012758144233028,0.01012758144233028
2012-07-06,1.6546356447708408,1.6546356447708408,1.6546356447708408,0.007144316730322009,0.007144316730322009
2012-07-13,1.6569412744959215,1.6569412744959215,1.6569412744959215,0.0013934365141758942,0.0013934365141758942
2012-07-20,1.6583449898386493,1.6583449898386493,1.6583449898386493,0.0008471726574346139,0.0008471726574346139
2012-07-27,1.662941763402116,1.662941763402116,1.662941763402116,0.002771904273014991,0.002771904273014991
2012-08-03,1.6563806654142559,1.6491360461027218,1.6563806654142559,-0.003945476704149353,-0.003945476704149353
2012-08-10,1.6467768139604193,1.6310773960314005,1.6467768139604193,-0.005798094396033515,-0.005798094396033515
2012-08-17,1.6634831234636644,1.6374011507271953,1.6634831234636644,0.010144853486895533,0.010144853486895533
2012-08-24,1.6765989831428723,1.6545368857669704,1.6765989831428723,0.007884576341176341,0.007884576341176341
2012-08-31,1.679280685592973,1.6635950980265402,1.679280685592973,0.0015994894885797972,0.0015994894885797972
2012-09-07,1.6777182404458433,1.6511204118931888,1.698276332017164,-0.0009304252472706054,0.011311775682981473
2012-09-14,1.675220994655896,1.644843271758433,1.7229895345787463,-0.0014884774628686204,0.014551932506901677
2012-09-21,1.6726740135614124,1.6419695050642094,1.7081944533337683,-0.0015203851328324802,-0.0085868665758293
2012-09-28,1.6788650513768018,1.6481526002582498,1.673113022013041,0.0037012817591441927,-0.020537141572062323
2012-10-05,1.675666434209053,1.6442056585295264,1.6788640710753788,-0.0019052258936033128,0.003437334469740927
2012-10-12,1.6791268177359726,1.646961052501658,1.6402553583710768,0.0020650789776981426,-0.022996925939079538
2012-10-19,1.6651387488868135,1.633424464443714,1.6196184433172645,-0.008330561278283799,-0.012581525765784862
2012-10-26,1.6671340658271068,1.635185260688615,1.618123681769514,0.001198288696138583,-0.0009229096852521046
2012-11-02,1.6493062619194994,1.6462887185322497,1.6003974877948248,-0.010693683413374844,-0.01095478310737319
2012-11-09,1.634975240994837,1.616457039625986,1.618630660706778,-0.008689120544527307,0.011392902732605847
2012-11-16,1.6640942234567428,1.639700702846242,1.6478926594307668,0.017810044905749,0.018078243193052845
2012-11-23,1.67213540145318,1.6600412860766232,1.6555694407337678,0.00483216508001183,0.004658544510813378
2012-11-30,1.6814071181933603,1.669860594565059,1.6651888653633824,0.005544836101264661,0.005810341984417766
2012-12-07,1.6782401564907,1.6645947306557063,1.6782401564907,-0.001883518672184059,0.007837724235844723
2012-12-14,1.6906388640616643,1.672286744471099,1.6906388640616643,0.007387922117708667,0.007387922117708667
2012-12-21,1.6860392152824615,1.6713568458511208,1.6860392152824615,-0.0027206571888169773,-0.0027206571888169773
2012-12-28,1.7060838359247348,1.6783637739060189,1.7060838359247348,0.011888585070018776,0.011888585070018776
2013-01-04,1.715863045570545,1.7142253553536788,1.715863045570545,0.005731963130938267,0.005731963130938267
2013-01-11,1.7202113772367293,1.7171872962558217,1.7202113772367293,0.0025341950672632674,0.0025341950672632674
2013-01-18,1.7271951608812421,1.7282181667569183,1.7271951608812421,0.004059840399225356,0.004059840399225356
2013-01-25,1.7237574819032928,1.748767038112854,1.7237574819032928,-0.001990324576983782,-0.001990324576983782
2013-02-01,1.7173944965517485,1.7186420045340487,1.7173944965517485,-0.0036913460381436947,-0.0036913460381436947
2013-02-08,1.7169917440892513,1.7185680572588558,1.7169917440892513,-0.00023451365618432085,-0.00023451365618432085
2013-02-15,1.719314039622603,1.7194575543799462,1.719314039622603,0.0013525373906695393,0.0013525373906695393
2013-02-22,1.7194234687005465,1.7145540832966792,1.7194234687005465,6.364694024574291e-05,6.364694024574291e-05
2013-03-01,1.7352932366419351,1.7279738901024224,1.7352932366419351,0.009229702996541134,0.009229702996541134
2013-03-08,1.7401324783385257,1.7538788878753198,1.7401324783385257,0.0027887169697931036,0.0027887169697931036
2013-03-15,1.7342694021378227,1.7536535394271535,1.7342694021378227,-0.0033693274929855743,-0.0033693274929855743
2013-03-22,1.735550182564141,1.7464931567607496,1.735550182564141,0.0007385129581019001,0.0007385129581019001
2013-03-29,1.736776353817134,1.7529305407175404,1.736952912604211,0.0007065029091704034,0.000808233639201017
2013-04-05,1.761367089675576,1.7539989137218006,1.7404153695188933,0.014158838473586899,0.001993408623548243
2013-04-12,1.746764424263717,1.7764285274386908,1.74186615476707,-0.008290529269823321,0.0008335856333983038
2013-04-19,1.769120428739172,1.7454674358162334,1.7408159431758927,0.012798522894624575,-0.0006029232431568055
2013-04-26,1.7951344345373421,1.788092539686039,1.772692369341656,0.01470448555992876,0.01831119843009299
2013-05-03,1.797288781279395,1.797288781279395,1.7900665003436256,0.0012001032906530096,0.009800984819730463
2013-05-10,1.8081601787150035,1.8081601787150037,1.8192378397270204,0.006048776105902043,0.01629623222254306
2013-05-17,1.779965462011752,1.779965462011752,1.8684106524191597,-0.01559304149883911,0.02702934801505541
2013-05-24,1.745274205141238,1.731938246544853,1.767459170336225,-0.019489848320598968,-0.054030671443788814
2013-05-31,1.7445896249768569,1.7219815724343477,1.7161983350922194,-0.0003922479128863898,-0.02900255694973375
2013-06-07,1.735591069048268,1.714783916999436,1.7263179153978034,-0.0051579785869173556,0.0058965098023127105
2013-06-14,1.682712237314655,1.6553568391185824,1.6682853956596841,-0.030467333392427354,-0.033616357230902394
2013-06-21,1.7088435273506273,1.67652433487627,1.6921786180625553,0.015529268437290078,0.01432202335705468
2013-06-28,1.7165301404111748,1.684085730932766,1.6996706464366762,0.00449813744647809,0.004427445361943505
2013-07-05,1.7597335706929633,1.7282392500065749,1.7427064575634255,0.025169048456929355,0.025320088463593127
2013-07-12,1.778401583198428,1.7545517382595015,1.7626044677904888,0.010608431194566226,0.0114178782896599
2013-07-19,1.7686734309602745,1.7475242613793849,1.7514238731916187,-0.005470166204338045,-0.006343223793643049
2013-07-26,1.7771766222343524,1.7504081503106863,1.7592282216955049,0.004807666087606188,0.004456002126809189
2013-08-02,1.7688515677059884,1.7441640479494271,1.7688515677059884,-0.004684427211234299,0.005470208976757318
2013-08-09,1.7463502937583206,1.711018557855755,1.7463502937583206,-0.012720837835392573,-0.012720837835392573
2013-08-16,1.755330590234457,1.7197808703989448,1.755330590234457,0.005142322538744359,0.005142322538744359
2013-08-23,1.7310446941451263,1.7310446941451263,1.7310446941451263,-0.01383551122759552,-0.01383551122759552
2013-08-30,1.7456683570353946,1.7456683570353946,1.7456683570353946,0.008447882911243987,0.008447882911243987
2013-09-06,1.7683295692522567,1.7683295692522567,1.7683295692522567,0.012981395993994393,0.012981395993994393
2013-09-13,1.7921134677715493,1.7921134677715491,1.7921134677715493,0.013449924116435863,0.013449924116435863
2013-09-20,1.7876148115189376,1.7876148115189376,1.7876148115189376,-0.0025102519084384545,-0.0025102519084384545
2013-09-27,1.7876090625451102,1.7876090625451102,1.7876090625451102,-3.216002569694787e-06,-3.216002569694787e-06
2013-10-04,1.7945262964390531,1.7945262964390531,1.7945262964390531,0.0038695451029402417,0.0038695451029402417
2013-10-11,1.8169457911679554,1.8169457911679552,1.8169457911679554,0.012493266202557196,0.012493266202557196
2013-10-18,1.821453341310564,1.821453341310564,1.821453341310564,0.0024808390897073096,0.0024808390897073096
2013-10-25,1.810270931930319,1.810270931930319,1.810270931930319,-0.006139278523708547,-0.006139278523708547
2013-11-01,1.804248755749289,1.804248755749289,1.804248755749289,-0.0033266712041872815,-0.0033266712041872815
2013-11-08,1.8219055737640228,1.8219055737640228,1.8219055737640228,0.009786243697533337,0.009786243697533337
2013-11-15,1.8214188546198116,1.8214188546198116,1.8214188546198116,-0.0002671483918926798,-0.0002671483918926798
2013-11-22,1.8260266888756256,1.8260266888756256,1.8260266888756256,0.0025298048519299954,0.0025298048519299954
2013-11-29,1.819821624632231,1.819821624632231,1.819821624632231,-0.003398123522069363,-0.003398123522069363
2013-12-06,1.799876709581752,1.799876709581752,1.799876709581752,-0.010959818688004441,-0.010959818688004441
2013-12-13,1.8253227621917572,1.8253227621917572,1.8253227621917572,0.014137664249190829,0.014137664249190829
2013-12-20,1.8433089100862559,1.843308910086256,1.8433089100862559,0.009853680821304112,0.009853680821304112
2013-12-27,1.8379691125135167,1.8379691125135167,1.8379691125135167,-0.0028968544249532435,-0.0028968544249532435
2014-01-03,1.8499817117993902,1.8499817117993904,1.8499817117993902,0.006535800413667303,0.006535800413667303
2014-01-10,1.8522376092341075,1.8522376092341075,1.8522376092341075,0.001219416073320545,0.001219416073320545
2014-01-17,1.824689359505009,1.824689359505009,1.824689359505009,-0.014872956683181449,-0.014872956683181449
2014-01-24,1.8179465014177667,1.8179465014177667,1.8179465014177667,-0.003695345759604507,-0.003695345759604507
2014-01-31,1.8305455366671675,1.8305455366671677,1.8305455366671675,0.00693036634443045,0.00693036634443045
2014-02-07,1.8616047470997819,1.861604747099782,1.8616047470997819,0.0169671880925526,0.0169671880925526
2014-02-14,1.8676029827285578,1.8676029827285576,1.8676029827285578,0.0032220779615654838,0.0032220779615654838
2014-02-21,1.885580953698141,1.885580953698141,1.885580953698141,0.009626227381216435,0.009626227381216435
2014-02-28,1.886604753406121,1.886604753406121,1.886604753406121,0.0005429624784722975,0.0005429624784722975
2014-03-07,1.8666157052339185,1.8666157052339185,1.8666157052339185,-0.01059524955405411,-0.01059524955405411
2014-03-14,1.872644446366172,1.872644446366172,1.872644446366172,0.0032297709246467132,0.0032297709246467132
2014-03-21,1.8719545974437644,1.8719545974437644,1.8719545974437644,-0.00036838222212776106,-0.00036838222212776106
2014-03-28,1.8760805216593934,1.8760805216593937,1.8760805216593934,0.0022040728024403933,0.0022040728024403933
2014-04-04,1.851121036714096,1.851121036714096,1.851121036714096,-0.013304058465049673,-0.013304058465049673
2014-04-11,1.8740853271945994,1.8740853271945992,1.8740853271945994,0.01240561261259665,0.01240561261259665
2014-04-18,1.8759878781242625,1.8759878781242625,1.8759878781242625,0.0010151890642626782,0.0010151890642626782
2014-04-25,1.8861326994614236,1.8861326994614236,1.8861326994614236,0.005407722222227074,0.005407722222227074
2014-05-02,1.8803463835838023,1.8803463835838023,1.8803463835838023,-0.003067820137614641,-0.003067820137614641
2014-05-09,1.8868998367353242,1.886899836735324,1.8868998367353242,0.0034852371928577597,0.0034852371928577597
2014-05-16,1.893854762849038,1.893854762849038,1.893854762849038,0.003685901062849828,0.003685901062849828
2014-05-23,1.9012235646562188,1.9012235646562188,1.9012235646562188,0.0038909012199517257,0.0038909012199517257
2014-05-30,1.9118873252747473,1.9118873252747473,1.9118873252747473,0.005608893565579587,0.005608893565579587
2014-06-06,1.9067096514195898,1.92047349417851,1.9067096514195898,-0.002708148009932243,-0.002708148009932243
2014-06-13,1.9185711134165668,1.918080452802263,1.9185711134165668,0.006220906254995828,0.006220906254995828
2014-06-20,1.9200777382178347,1.9371214347383456,1.9200777382178347,0.0007852848355383024,0.0007852848355383024
2014-06-27,1.9099583410141692,1.9202438059838631,1.9099583410141692,-0.0052703059893075554,-0.0052703059893075554
2014-07-04,1.9153766062828301,1.9443456297251016,1.9153766062828301,0.002836849973274269,0.002836849973274269
2014-07-11,1.9264689216131707,1.9317644692026417,1.9264689216131707,0.005791192861996697,0.005791192861996697
2014-07-18,1.9335108379701405,1.942588669500017,1.9335108379701405,0.003655349057524848,0.003655349057524848
2014-07-25,1.906091896912169,1.9075187613916424,1.906091896912169,-0.014180908903906997,-0.014180908903906997
2014-08-01,1.9101168232686505,1.877148340185778,1.9101168232686505,0.0021116119128368194,0.0021116119128368194
2014-08-08,1.939093960813866,1.9043443351464648,1.939093960813866,0.015170348322271154,0.015170348322271154
2014-08-15,1.9436886479061064,1.9100661722652,1.9436886479061064,0.002369502038112703,0.002369502038112703
2014-08-22,1.9622592621577415,1.9354696130951228,1.9622592621577415,0.009554315333189178,0.009554315333189178
2014-08-29,1.9572004709274986,1.9171782825435055,1.9572004709274986,-0.0025780442614296017,-0.0025780442614296017
2014-09-05,1.904132502390284,1.90069347766101,1.904132502390284,-0.027114222240129715,-0.027114222240129715
2014-09-12,1.9102673762760802,1.8918954654448128,1.9102673762760802,0.0032218734137960947,0.0032218734137960947
2014-09-19,1.8997412496557382,1.890797413001951,1.9013953599755884,-0.005510289685657477,-0.004644384556149017
2014-09-26,1.9049480552899212,1.8789363214180104,1.8931987510041985,0.0027407972718003215,-0.004310838841794062
2014-10-03,1.9098199326738912,1.8777900104271008,1.8937493047531992,0.0025574856859960082,0.0002908061019524233
2014-10-10,1.921554437314835,1.884617244212384,1.9033887069053173,0.00614429896776425,0.0050901152163718155
2014-10-17,1.9446951592269446,1.9078230364557005,1.9267944024477255,0.012042709518261807,0.01229685531783109
2014-10-24,1.964986370711195,1.9279964138826908,1.9462365988526142,0.010434134824666597,0.010090436416148041
2014-10-31,1.9670613230810017,1.9352745569071832,1.9503209728945243,0.0010559627286654827,0.0020986009842369757
2014-11-07,1.9661661760871865,1.935027200804199,1.946737066239562,-0.0004550681685984159,-0.001837598377278038
2014-11-14,1.9813721206673873,1.947411008474824,1.9615041183340305,0.007733804377848541,0.007585540107372335
2014-11-21,1.9981843989005301,1.9654446689412988,1.9981843989005301,0.008485169473102294,0.0187000782836253
2014-11-28,1.9883027540371574,1.947704136609667,1.9883027540371574,-0.0049453117884464826,-0.0049453117884464826
2014-12-05,1.9857279342794618,1.9857279342794616,1.9857279342794618,-0.0012949837505719097,-0.0012949837505719097
2014-12-12,2.0125856180194033,2.0125856180194033,2.0125856180194033,0.013525359278227178,0.013525359278227178
2014-12-19,2.019958567259887,2.019958567259887,2.019958567259887,0.003663421408993006,0.003663421408993006
2014-12-26,2.028114803454362,2.028114803454362,2.028114803454362,0.0040378235111719896,0.0040378235111719896
2015-01-02,2.0616947519681172,2.0616947519681172,2.0616947519681172,0.016557222725538168,0.016557222725538168
2015-01-09,2.078379146929119,2.078379146929119,2.078379146929119,0.008092563142567455,0.008092563142567455
2015-01-16,2.0953020727142273,2.0953020727142273,2.0953020727142273,0.008142367002725415,0.008142367002725415
2015-01-23,2.095659857030532,2.095659857030532,2.095659857030532,0.00017075548244993577,0.00017075548244993577
2015-01-30,2.0624850005786075,2.0624850005786075,2.0624850005786075,-0.01583026765561646,-0.01583026765561646
2015-02-06,2.054370716974259,2.054370716974259,2.054370716974259,-0.003934226722653533,-0.003934226722653533
2015-02-13,2.0440595678218565,2.0440595678218565,2.0440595678218565,-0.005019127787992073,-0.005019127787992073
2015-02-20,2.0564263185993457,2.0564263185993457,2.0564263185993457,0.006050093144138291,0.006050093144138291
2015-02-27,2.000879641673876,2.000879641673876,2.000879641673876,-0.027011265331063794,-0.027011265331063794
2015-03-06,2.0226987340257123,2.0226987340257123,2.0226987340257123,0.010904750039629096,0.010904750039629096
2015-03-13,2.0928574849702075,2.0928574849702075,2.0928574849702075,0.03468571456751768,0.03468571456751768
2015-03-20,2.0571495116053056,2.0571495116053056,2.0571495116053056,-0.017061827487699355,-0.017061827487699355
2015-03-27,2.07839786480295,2.07839786480295,2.07839786480295,0.010329027169767135,0.010329027169767135
2015-04-03,2.0786254939788784,2.0786254939788784,2.0786254939788784,0.0001095214635191688,0.0001095214635191688
2015-04-10,2.076312713270331,2.076312713270331,2.076312713270331,-0.0011126490631654384,-0.0011126490631654384
2015-04-17,2.0908594644210523,2.0908594644210523,2.0908594644210523,0.007006050224394711,0.007006050224394711
2015-04-24,2.0436893081622256,2.0436893081622256,2.0436893081622256,-0.02256017540226596,-0.02256017540226596
2015-05-01,2.0420539789409715,2.0420539789409715,2.0420539789409715,-0.0008001848493911501,-0.0008001848493911501
2015-05-08,2.0461006660921606,2.046100666092161,2.0461006660921606,0.0019816749179606408,0.0019816749179606408
2015-05-15,2.036187933826285,2.036187933826285,2.036187933826285,-0.004844694315459863,-0.004844694315459863
2015-05-22,2.0350393657508454,2.0350393657508454,2.0350393657508454,-0.0005640776356440336,-0.0005640776356440336
2015-05-29,1.9931773725118025,1.9931773725118025,1.9931773725118025,-0.020570606123679336,-0.020570606123679336
2015-06-05,1.9970354546992222,1.9970354546992224,1.9970354546992222,0.0019356441833160432,0.0019356441833160432
2015-06-12,2.0128108012430803,2.0128108012430803,2.0128108012430803,0.007899382310282643,0.007899382310282643
2015-06-19,1.9852614604751484,1.9852614604751484,1.9852614604751484,-0.013686999667786859,-0.013686999667786859
2015-06-26,1.9770365029346342,1.9770365029346344,1.9770365029346342,-0.004143009726560454,-0.004143009726560454
2015-07-03,1.9781121880390338,1.9781121880390335,1.9781121880390338,0.000544089652772195,0.000544089652772195
2015-07-10,2.0014544147008624,2.0014544147008624,2.0014544147008624,0.011800254203462757,0.011800254203462757
2015-07-17,1.9871879617123236,1.9871879617123236,1.9871879617123236,-0.007128042929057221,-0.007128042929057221
2015-07-24,2.000584626642474,2.000584626642474,2.000584626642474,0.006741518763331511,0.006741518763331511
2015-07-31,1.9867319512315942,1.9867319512315944,1.9867319512315942,-0.006924313636323509,-0.006924313636323509
2015-08-07,1.9859231745578945,1.9859231745578945,1.9859231745578945,-0.00040708897503682895,-0.00040708897503682895
2015-08-14,1.9292044985527754,1.9292044985527752,1.9292044985527754,-0.028560357586715712,-0.028560357586715712
2015-08-21,1.9381065706977723,1.9381065706977725,1.9381065706977723,0.004614374552658784,0.004614374552658784
2015-08-28,1.9310525993629084,1.9310525993629084,1.9310525993629084,-0.0036396199473820445,-0.0036396199473820445
2015-09-04,1.9348010180036166,1.9348010180036168,1.9348010180036166,0.001941127156217748,0.001941127156217748
2015-09-11,1.9350883620585215,1.9350883620585215,1.9350883620585215,0.00014851349168787387,0.00014851349168787387
2015-09-18,1.9245783369811362,1.924578336981136,1.9245783369811362,-0.005431289487062396,-0.005431289487062396
2015-09-25,1.9360211961078773,1.9360211961078773,1.9360211961078773,0.0059456447715660055,0.0059456447715660055
2015-10-02,1.9359291690101283,1.9359291690101283,1.9359291690101283,-4.7534137505245155e-05,-4.7534137505245155e-05
2015-10-09,1.9426934879267652,1.9426934879267652,1.9426934879267652,0.0034940942183827595,0.0034940942183827595
2015-10-16,1.9436640577591442,1.943664057759144,1.9436640577591442,0.000499600085350993,0.000499600085350993
2015-10-23,1.9403615352434374,1.9403615352434376,1.9403615352434374,-0.0016991220795193884,-0.0016991220795193884
2015-10-30,1.9245909876990313,1.9245909876990313,1.9245909876990313,-0.008127633566199055,-0.008127633566199055
2015-11-06,1.901913693255969,1.901913693255969,1.901913693255969,-0.011782916260131837,-0.011782916260131837
2015-11-13,1.9284107558377508,1.9284107558377508,1.9284107558377508,0.013931790215159667,0.013931790215159667
