Date,Ticker,value_gap_5y_ma_over_price,value_price_vs_ma_z_observed,value_gap_score_observed,value_z_score_observed,value_score_observed,value_score_tradable,value_score_asset_class_neutral_observed,value_score_asset_class_neutral_tradable,asset_class
2018-05-18,GLD,-0.022566688125541745,0.38757749543959197,0.588235294117647,0.7058823529411764,0.6470588235294117,0.47058823529411775,-0.19999999999999996,-0.19999999999999996,Commodities
2018-05-18,LQD,-0.046121428531300857,0.7824243095729915,0.2941176470588236,0.2941176470588236,0.2941176470588236,0.26470588235294124,-0.4285714285714286,-0.4285714285714286,Bonds
2018-05-18,SHY,-0.004000590436225915,0.5000093450814944,0.7647058823529411,0.47058823529411775,0.6176470588235294,0.7058823529411764,0.7142857142857142,0.7142857142857142,Bonds
2018-05-18,IWM,-0.26067978094228816,2.4062398857762854,-0.6470588235294117,-0.9705882352941176,-0.8088235294117647,-0.7058823529411764,-0.8888888888888888,-0.6666666666666667,Equities
2018-05-18,IAU,-0.02659116038775644,0.45943073786486405,0.41176470588235303,0.588235294117647,0.5,0.3823529411764707,-0.6,-0.6,Commodities
2018-05-18,VWO,-0.1619720482699627,1.604022958776266,-0.11764705882352944,-0.11764705882352944,-0.11764705882352944,-0.1470588235294118,0.6666666666666667,0.5555555555555556,Equities
2018-05-18,USO,0.3684551103236293,-0.4859398065495485,0.9705882352941178,0.8823529411764706,0.9264705882352942,0.9264705882352942,0.3999999999999999,0.3999999999999999,Commodities
2018-05-18,SLV,0.088431755805078,-0.6414401041512968,0.8823529411764706,0.9705882352941178,0.9264705882352942,0.9264705882352942,0.3999999999999999,0.3999999999999999,Commodities
2018-05-18,DBA,0.18053473584371638,-1.1810753039433661,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.9705882352941178,1.0,1.0,Commodities
2018-05-18,UUP,-0.026135885233318223,0.4117198063921301,0.47058823529411775,0.6470588235294117,0.5588235294117647,0.7058823529411764,,,FX
2018-05-18,MBB,-0.01720965180552092,0.5056279948733373,0.6470588235294117,0.41176470588235303,0.5294117647058824,0.5588235294117646,0.1428571428571428,0.1428571428571428,Bonds
2018-05-18,HYG,-0.09007522427594161,1.5721272279837488,0.11764705882352944,-0.05882352941176472,0.02941176470588236,0.02941176470588236,-0.7142857142857143,-0.7142857142857143,Bonds
2018-05-18,BIL,-0.010796151071973403,3.7437157505493923,0.7058823529411764,-0.9705882352941176,-0.13235294117647062,-0.13235294117647062,-1.0,-1.0,Bonds
2018-05-18,VEA,-0.17886986983752573,2.2078525468658405,-0.2941176470588235,-0.7647058823529411,-0.5294117647058822,-0.5,-0.11111111111111116,0.0,Equities
2018-05-18,PDBC,-0.1309932015249451,1.3816518700538627,-0.05882352941176472,0.05882352941176472,0.0,0.02941176470588236,-1.0,-1.0,Commodities
2018-05-25,TIP,-0.027902823691675738,1.1260295264526665,0.588235294117647,0.17647058823529416,0.38235294117647056,0.38235294117647056,-0.1428571428571429,-0.1428571428571429,Bonds
2018-05-25,SPY,-0.25036817957264423,2.031221688106721,-0.5882352941176471,-0.5882352941176471,-0.5882352941176471,-0.5294117647058824,-0.33333333333333337,-0.2222222222222222,Equities
2018-05-25,XLV,-0.19111864451751226,1.4852627521054498,-0.3529411764705882,0.0,-0.1764705882352941,-0.1764705882352941,0.5555555555555556,0.5555555555555556,Equities
2018-05-25,XLU,-0.15255328441077975,1.1518479898677452,-0.11764705882352944,0.11764705882352944,0.0,0.08823529411764708,0.7777777777777777,0.8333333333333333,Equities
2018-05-25,XLP,-0.06417691441641593,0.5182487161940907,0.17647058823529416,0.588235294117647,0.38235294117647056,0.38235294117647056,0.9444444444444444,1.0,Equities
2018-05-25,XLK,-0.3664450878929312,2.337429807799208,-0.9705882352941176,-0.8823529411764706,-0.9264705882352942,-0.9264705882352942,-1.0,-1.0,Equities
2018-05-25,XLI,-0.2628793732642808,1.991664516251437,-0.7058823529411764,-0.47058823529411764,-0.588235294117647,-0.49999999999999994,-0.2222222222222222,0.0,Equities
2018-05-25,XLF,-0.2828785138731412,1.9773830574978122,-0.8235294117647058,-0.4117647058823529,-0.6176470588235294,-0.6470588235294117,-0.4444444444444444,-0.4444444444444444,Equities
2018-05-25,XLE,-0.060803734197498405,0.5580504523498652,0.23529411764705888,0.5294117647058822,0.38235294117647056,0.08823529411764708,0.9444444444444444,0.8333333333333333,Equities
2018-05-25,XLB,-0.2034958292751835,1.8613785575639146,-0.47058823529411764,-0.23529411764705888,-0.35294117647058826,-0.4117647058823529,0.22222222222222232,0.11111111111111116,Equities
2018-05-25,VUG,-0.2799475841723399,2.2111690765538783,-0.7647058823529411,-0.7058823529411764,-0.7352941176470588,-0.7352941176470588,-0.5555555555555556,-0.6111111111111112,Equities
2018-05-25,VTV,-0.2238785615704938,1.8655130459862341,-0.5294117647058824,-0.2941176470588235,-0.4117647058823529,-0.3823529411764706,0.0,0.22222222222222232,Equities
2018-05-25,VNQ,-0.08871005239191243,0.7816066208751522,0.11764705882352944,0.2941176470588236,0.20588235294117652,0.26470588235294124,,,REITs
2018-05-25,TLT,-0.04738192867356772,0.4967528332062711,0.3529411764705883,0.7647058823529411,0.5588235294117647,0.5588235294117647,0.4285714285714286,0.4285714285714286,Bonds
2018-05-25,XLY,-0.2872659546528995,2.251876858621154,-0.8823529411764706,-0.8235294117647058,-0.8529411764705882,-0.7352941176470588,-0.7777777777777778,-0.6111111111111112,Equities
2018-05-25,IEF,-0.008625953489264204,0.184796690127064,0.7647058823529411,0.8235294117647058,0.7941176470588235,0.8235294117647058,1.0,1.0,Bonds
2018-05-25,EEM,-0.17991684444548628,1.6973821022273092,-0.2941176470588235,-0.17647058823529416,-0.23529411764705882,-0.20588235294117652,0.33333333333333326,0.4444444444444444,Equities
2018-05-25,QQQ,-0.3443120168335332,2.234896076238998,-0.9705882352941176,-0.7647058823529411,-0.8676470588235294,-0.7794117647058824,-0.8888888888888888,-0.7777777777777778,Equities
2018-05-25,EFA,-0.15010914253556706,1.9221569707308925,-0.05882352941176472,-0.3529411764705882,-0.20588235294117646,-0.35294117647058826,0.4444444444444444,0.33333333333333326,Equities
2018-05-25,EWJ,-0.19397139863835422,2.0706769218387966,-0.4117647058823529,-0.6470588235294117,-0.5294117647058822,-0.6176470588235294,-0.11111111111111116,-0.33333333333333337,Equities
2018-05-25,GLD,-0.029247432265241513,0.5093197739410055,0.5294117647058822,0.6470588235294117,0.588235294117647,0.6470588235294117,-0.19999999999999996,-0.19999999999999996,Commodities
2018-05-25,LQD,-0.0546880848766661,0.9386709319602027,0.2941176470588236,0.23529411764705888,0.26470588235294124,0.2941176470588236,-0.4285714285714286,-0.4285714285714286,Bonds
2018-05-25,SHY,-0.0061946826911501995,0.7793591627309198,0.8235294117647058,0.3529411764705883,0.5882352941176471,0.6176470588235294,0.7142857142857142,0.7142857142857142,Bonds
2018-05-25,IWM,-0.25840951123440536,2.3693858392048543,-0.6470588235294117,-0.9705882352941176,-0.8088235294117647,-0.8088235294117647,-0.6666666666666667,-0.8888888888888888,Equities
2018-05-25,IAU,-0.03313297677998106,0.5800050383121381,0.41176470588235303,0.47058823529411775,0.4411764705882354,0.5,-0.6,-0.6,Commodities
2018-05-25,VWO,-0.16529673952717605,1.6366936139878352,-0.17647058823529416,-0.11764705882352944,-0.1470588235294118,-0.11764705882352944,0.6666666666666667,0.6666666666666667,Equities
2018-05-25,USO,0.4381578601766767,-0.5489855053682586,0.9705882352941178,0.8823529411764706,0.9264705882352942,0.9264705882352942,0.3999999999999999,0.3999999999999999,Commodities
2018-05-25,SLV,0.0834637861315044,-0.612436302957764,0.8823529411764706,0.9705882352941178,0.9264705882352942,0.9264705882352942,0.3999999999999999,0.3999999999999999,Commodities
2018-05-25,DBA,0.1494376160373596,-1.0034785843234644,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.9705882352941178,1.0,1.0,Commodities
2018-05-25,UUP,-0.032075891884319696,0.5091178988614177,0.47058823529411775,0.7058823529411764,0.5882352941176471,0.5588235294117647,,,FX
2018-05-25,MBB,-0.023808290694588674,0.7075115907693321,0.6470588235294117,0.41176470588235303,0.5294117647058824,0.5294117647058824,0.1428571428571428,0.1428571428571428,Bonds
2018-05-25,HYG,-0.09111541139830337,1.5914906191465137,0.05882352941176472,-0.05882352941176472,0.0,0.02941176470588236,-0.7142857142857143,-0.7142857142857143,Bonds
2018-05-25,BIL,-0.011186146374497885,3.7721945498295564,0.7058823529411764,-0.9705882352941176,-0.13235294117647062,-0.13235294117647062,-1.0,-1.0,Bonds
2018-05-25,VEA,-0.16730368320496503,2.0304988998226268,-0.23529411764705888,-0.5294117647058824,-0.3823529411764706,-0.5294117647058822,0.11111111111111116,-0.11111111111111116,Equities
2018-05-25,PDBC,-0.12525040737656978,1.3108240164393818,0.0,0.05882352941176472,0.02941176470588236,0.0,-1.0,-1.0,Commodities
2018-06-01,TIP,-0.03082996255766912,1.2446036002662944,0.47058823529411775,0.05882352941176472,0.26470588235294124,0.38235294117647056,-0.4285714285714286,-0.1428571428571429,Bonds
2018-06-01,SPY,-0.2525916428148769,2.053944199418461,-0.5882352941176471,-0.6470588235294117,-0.6176470588235294,-0.5882352941176471,-0.4444444444444444,-0.33333333333333337,Equities
2018-06-01,XLV,-0.1934224947420532,1.5167227407736832,-0.4117647058823529,0.0,-0.20588235294117646,-0.1764705882352941,0.5555555555555556,0.5555555555555556,Equities
2018-06-01,XLU,-0.14625220880950118,1.1010754000299676,-0.05882352941176472,0.17647058823529416,0.05882352941176472,0.0,0.7777777777777777,0.7777777777777777,Equities
2018-06-01,XLP,-0.058954947555315274,0.4766632188817975,0.23529411764705888,0.7058823529411764,0.47058823529411764,0.38235294117647056,1.0,0.9444444444444444,Equities
2018-06-01,XLK,-0.3761131239085115,2.426155583482425,-0.9705882352941176,-0.8823529411764706,-0.9264705882352942,-0.9264705882352942,-1.0,-1.0,Equities
2018-06-01,XLI,-0.2568458187382642,1.930714378370098,-0.6470588235294117,-0.47058823529411764,-0.5588235294117647,-0.588235294117647,-0.2222222222222222,-0.2222222222222222,Equities
2018-06-01,XLF,-0.2714569470209365,1.8656188505356446,-0.7647058823529411,-0.4117647058823529,-0.588235294117647,-0.6176470588235294,-0.33333333333333337,-0.4444444444444444,Equities
2018-06-01,XLE,-0.08268868704838495,0.7763609849844642,0.17647058823529416,0.41176470588235303,0.2941176470588236,0.38235294117647056,0.8888888888888888,0.9444444444444444,Equities
2018-06-01,XLB,-0.20282158443800458,1.854616425690803,-0.47058823529411764,-0.2941176470588235,-0.38235294117647056,-0.35294117647058826,0.11111111111111116,0.22222222222222232,Equities
2018-06-01,VUG,-0.2858876077643613,2.2725340280785966,-0.8235294117647058,-0.7647058823529411,-0.7941176470588235,-0.7352941176470588,-0.6111111111111112,-0.5555555555555556,Equities
2018-06-01,VTV,-0.22279042912271807,1.8545664774320085,-0.5294117647058824,-0.23529411764705888,-0.3823529411764706,-0.4117647058823529,0.0,0.0,Equities
2018-06-01,VNQ,-0.10500637032488414,0.9459105629822704,0.05882352941176472,0.23529411764705888,0.1470588235294118,0.20588235294117652,,,REITs
2018-06-01,TLT,-0.054283747105272284,0.5751521455592558,0.2941176470588236,0.5294117647058822,0.4117647058823529,0.5588235294117647,0.1428571428571428,0.4285714285714286,Bonds
2018-06-01,XLY,-0.28807288443075585,2.2568020172220584,-0.8823529411764706,-0.7058823529411764,-0.7941176470588235,-0.8529411764705882,-0.6111111111111112,-0.7777777777777778,Equities
2018-06-01,IEF,-0.010625194740530808,0.2286928748259819,0.7647058823529411,0.8235294117647058,0.7941176470588235,0.7941176470588235,1.0,1.0,Bonds
2018-06-01,EEM,-0.17733893895596253,1.6608000320119094,-0.2941176470588235,-0.17647058823529416,-0.23529411764705882,-0.23529411764705882,0.38888888888888884,0.33333333333333326,Equities
2018-06-01,QQQ,-0.3534739752073498,2.322252769456076,-0.9705882352941176,-0.8235294117647058,-0.8970588235294117,-0.8676470588235294,-0.8888888888888888,-0.8888888888888888,Equities
2018-06-01,EFA,-0.14645659671273215,1.863724781127239,-0.11764705882352944,-0.3529411764705882,-0.23529411764705882,-0.20588235294117646,0.38888888888888884,0.4444444444444444,Equities
2018-06-01,EWJ,-0.19301813247086896,2.0512147551593047,-0.3529411764705882,-0.5882352941176471,-0.47058823529411764,-0.5294117647058822,-0.11111111111111116,-0.11111111111111116,Equities
2018-06-01,GLD,-0.02388011214348207,0.4163075939990356,0.6470588235294117,0.7647058823529411,0.7058823529411764,0.588235294117647,-0.19999999999999996,-0.19999999999999996,Commodities
2018-06-01,LQD,-0.053222636206777696,0.9153048273405499,0.3529411764705883,0.2941176470588236,0.32352941176470595,0.26470588235294124,-0.1428571428571429,-0.4285714285714286,Bonds
2018-06-01,SHY,-0.006545978395535168,0.8273051544290503,0.8235294117647058,0.3529411764705883,0.5882352941176471,0.5882352941176471,0.7142857142857142,0.7142857142857142,Bonds
2018-06-01,IWM,-0.26621945970879834,2.455911144345715,-0.7058823529411764,-0.9705882352941176,-0.838235294117647,-0.8088235294117647,-0.7777777777777778,-0.6666666666666667,Equities
2018-06-01,IAU,-0.027986102813907343,0.4902677240195157,0.5294117647058822,0.6470588235294117,0.588235294117647,0.4411764705882354,-0.6,-0.6,Commodities
2018-06-01,VWO,-0.16340206910263733,1.6081499672994224,-0.23529411764705888,-0.11764705882352944,-0.17647058823529416,-0.1470588235294118,0.6666666666666667,0.6666666666666667,Equities
2018-06-01,USO,0.4787605199827685,-0.5826115864906043,0.9705882352941178,0.8823529411764706,0.9264705882352942,0.9264705882352942,0.3999999999999999,0.3999999999999999,Commodities
2018-06-01,SLV,0.088429184470318,-0.6491698996017804,0.8823529411764706,0.9705882352941178,0.9264705882352942,0.9264705882352942,0.3999999999999999,0.3999999999999999,Commodities
2018-06-01,DBA,0.16130755806094,-1.0716738489590691,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.9705882352941178,1.0,1.0,Commodities
2018-06-01,UUP,-0.03166322735338323,0.5037140686779753,0.41176470588235303,0.588235294117647,0.5,0.5882352941176471,,,FX
2018-06-01,MBB,-0.025240245622865864,0.7551633584755572,0.588235294117647,0.47058823529411775,0.5294117647058824,0.5294117647058824,0.4285714285714286,0.1428571428571428,Bonds
2018-06-01,HYG,-0.09060829168666773,1.5814728047828501,0.11764705882352944,-0.05882352941176472,0.02941176470588236,0.0,-0.7142857142857143,-0.7142857142857143,Bonds
2018-06-01,BIL,-0.01131603831141792,3.7133270446960958,0.7058823529411764,-0.9705882352941176,-0.13235294117647062,-0.13235294117647062,-1.0,-1.0,Bonds
2018-06-01,VEA,-0.16286498202645472,1.9612062166256685,-0.17647058823529416,-0.5294117647058824,-0.35294117647058826,-0.3823529411764706,0.22222222222222232,0.11111111111111116,Equities
2018-06-01,PDBC,-0.11667096284629219,1.2085019823555905,0.0,0.11764705882352944,0.05882352941176472,0.02941176470588236,-1.0,-1.0,Commodities
2018-06-08,TIP,-0.03004523040618512,1.2097237363698754,0.47058823529411775,0.05882352941176472,0.26470588235294124,0.26470588235294124,-0.4285714285714286,-0.4285714285714286,Bonds
2018-06-08,SPY,-0.26311884353167214,2.1675504640939334,-0.5882352941176471,-0.6470588235294117,-0.6176470588235294,-0.6176470588235294,-0.4444444444444444,-0.4444444444444444,Equities
2018-06-08,XLV,-0.2075453923126077,1.6655078320019123,-0.4117647058823529,-0.17647058823529416,-0.29411764705882354,-0.20588235294117646,0.33333333333333326,0.5555555555555556,Equities
2018-06-08,XLU,-0.11827190525373132,0.8667816443396681,-0.05882352941176472,0.23529411764705888,0.08823529411764708,0.05882352941176472,0.7777777777777777,0.7777777777777777,Equities
2018-06-08,XLP,-0.07947711033939886,0.6612556248918223,0.23529411764705888,0.47058823529411775,0.3529411764705883,0.47058823529411764,1.0,1.0,Equities
2018-06-08,XLK,-0.3789439779255791,2.4455010946545506,-0.9705882352941176,-0.8235294117647058,-0.8970588235294117,-0.9264705882352942,-1.0,-1.0,Equities
2018-06-08,XLI,-0.26644237051873,2.0290158173510107,-0.6470588235294117,-0.4117647058823529,-0.5294117647058822,-0.5588235294117647,-0.2222222222222222,-0.2222222222222222,Equities
2018-06-08,XLF,-0.2851708879243754,1.9944130634135733,-0.7647058823529411,-0.3529411764705882,-0.5588235294117647,-0.588235294117647,-0.33333333333333337,-0.33333333333333337,Equities
2018-06-08,XLE,-0.08855735844312629,0.8359884106433942,0.17647058823529416,0.41176470588235303,0.2941176470588236,0.2941176470588236,0.8888888888888888,0.8888888888888888,Equities
2018-06-08,XLB,-0.22432724421885375,2.1058425966994125,-0.47058823529411764,-0.5294117647058824,-0.5,-0.38235294117647056,-0.11111111111111116,0.11111111111111116,Equities
2018-06-08,VUG,-0.2951437854161628,2.371310437633284,-0.8235294117647058,-0.7647058823529411,-0.7941176470588235,-0.7941176470588235,-0.5555555555555556,-0.6111111111111112,Equities
2018-06-08,VTV,-0.23462898218880457,1.9829946987966134,-0.5294117647058824,-0.2941176470588235,-0.4117647058823529,-0.3823529411764706,0.11111111111111116,0.0,Equities
2018-06-08,VNQ,-0.11459493100013318,1.0478449173427624,0.0,0.17647058823529416,0.08823529411764708,0.1470588235294118,,,REITs
2018-06-08,TLT,-0.04755146505433505,0.5018610808506148,0.3529411764705883,0.6470588235294117,0.5,0.4117647058823529,0.1428571428571428,0.1428571428571428,Bonds
2018-06-08,XLY,-0.30795365032339683,2.4736216335333134,-0.8823529411764706,-0.8823529411764706,-0.8823529411764706,-0.7941176470588235,-0.8888888888888888,-0.6111111111111112,Equities
2018-06-08,IEF,-0.008263778669231225,0.17785617013356936,0.7647058823529411,0.8235294117647058,0.7941176470588235,0.7941176470588235,1.0,1.0,Bonds
2018-06-08,EEM,-0.1764281059883036,1.644576012202798,-0.2941176470588235,-0.05882352941176472,-0.1764705882352941,-0.23529411764705882,0.5555555555555556,0.38888888888888884,Equities
2018-06-08,QQQ,-0.35743455593870876,2.358150415722904,-0.9705882352941176,-0.7058823529411764,-0.838235294117647,-0.8970588235294117,-0.7222222222222222,-0.8888888888888888,Equities
2018-06-08,EFA,-0.15040520366697074,1.9193551123275516,-0.11764705882352944,-0.23529411764705888,-0.17647058823529416,-0.23529411764705882,0.4444444444444444,0.38888888888888884,Equities
2018-06-08,EWJ,-0.20088612952281015,2.1482783406008905,-0.3529411764705882,-0.5882352941176471,-0.47058823529411764,-0.47058823529411764,0.0,-0.11111111111111116,Equities
2018-06-08,GLD,-0.028363565058517892,0.5006886392034325,0.5294117647058822,0.7058823529411764,0.6176470588235293,0.7058823529411764,-0.19999999999999996,-0.19999999999999996,Commodities
2018-06-08,LQD,-0.049299497753105936,0.8474358323098143,0.2941176470588236,0.2941176470588236,0.2941176470588236,0.32352941176470595,-0.1428571428571429,-0.1428571428571429,Bonds
2018-06-08,SHY,-0.0065905283601185305,0.8361385666485307,0.8235294117647058,0.3529411764705883,0.5882352941176471,0.5882352941176471,0.7142857142857142,0.7142857142857142,Bonds
2018-06-08,IWM,-0.27628882810033206,2.5704730943327205,-0.7058823529411764,-0.9705882352941176,-0.838235294117647,-0.838235294117647,-0.7222222222222222,-0.7777777777777778,Equities
2018-06-08,IAU,-0.03221076913550769,0.5708284777433464,0.41176470588235303,0.588235294117647,0.5,0.588235294117647,-0.6,-0.6,Commodities
2018-06-08,VWO,-0.16233389932535303,1.5907385630360293,-0.17647058823529416,0.0,-0.08823529411764708,-0.17647058823529416,0.6666666666666667,0.6666666666666667,Equities
2018-06-08,USO,0.47030891401248986,-0.5749835951187497,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.9264705882352942,0.8,0.3999999999999999,Commodities
2018-06-08,SLV,0.06362485937499218,-0.4814870950466666,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.9264705882352942,0.19999999999999996,0.3999999999999999,Commodities
2018-06-08,DBA,0.18285314201128955,-1.1907504915786316,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.8,1.0,Commodities
2018-06-08,UUP,-0.024941337752467208,0.39556768655733754,0.588235294117647,0.7647058823529411,0.676470588235294,0.5,,,FX
2018-06-08,MBB,-0.02173747915598956,0.6512320241132712,0.6470588235294117,0.5294117647058822,0.588235294117647,0.5294117647058824,0.4285714285714286,0.4285714285714286,Bonds
2018-06-08,HYG,-0.09493165347117716,1.66312777968068,0.11764705882352944,-0.11764705882352944,0.0,0.02941176470588236,-0.7142857142857143,-0.7142857142857143,Bonds
2018-06-08,BIL,-0.011595104440118131,3.70359125905033,0.7058823529411764,-0.9705882352941176,-0.13235294117647062,-0.13235294117647062,-1.0,-1.0,Bonds
2018-06-08,VEA,-0.16828117476814553,2.0344410548403387,-0.23529411764705888,-0.47058823529411764,-0.35294117647058826,-0.35294117647058826,0.22222222222222232,0.22222222222222232,Equities
2018-06-08,PDBC,-0.11274888290655649,1.1623829703544988,0.05882352941176472,0.11764705882352944,0.08823529411764708,0.05882352941176472,-1.0,-1.0,Commodities
2018-06-15,TIP,-0.03120366921604978,1.2643168418222983,0.47058823529411775,0.05882352941176472,0.26470588235294124,0.26470588235294124,-0.4285714285714286,-0.4285714285714286,Bonds
2018-06-15,SPY,-0.2617606685939545,2.151670138303345,-0.6470588235294117,-0.6470588235294117,-0.6470588235294117,-0.6176470588235294,-0.4444444444444444,-0.4444444444444444,Equities
2018-06-15,XLV,-0.21247892628717902,1.7262359438906507,-0.47058823529411764,-0.11764705882352944,-0.29411764705882354,-0.29411764705882354,0.33333333333333326,0.33333333333333326,Equities
2018-06-15,XLU,-0.13962040205002513,1.0547964148325448,-0.05882352941176472,0.11764705882352944,0.02941176470588236,0.08823529411764708,0.7777777777777777,0.7777777777777777,Equities
2018-06-15,XLP,-0.09787119154680946,0.8371070461662644,0.11764705882352944,0.2941176470588236,0.20588235294117652,0.3529411764705883,0.8888888888888888,1.0,Equities
2018-06-15,XLK,-0.3791356891841138,2.4386642602186352,-0.9705882352941176,-0.8235294117647058,-0.8970588235294117,-0.8970588235294117,-0.8888888888888888,-1.0,Equities
2018-06-15,XLI,-0.2546487232739304,1.9112115411723984,-0.5882352941176471,-0.3529411764705882,-0.47058823529411764,-0.5294117647058822,0.0,-0.2222222222222222,Equities
2018-06-15,XLF,-0.2705945993826385,1.854423030654135,-0.7058823529411764,-0.2941176470588235,-0.49999999999999994,-0.5588235294117647,-0.2222222222222222,-0.33333333333333337,Equities
2018-06-15,XLE,-0.061058964506141344,0.5593734684690764,0.23529411764705888,0.6470588235294117,0.4411764705882353,0.2941176470588236,1.0,0.8888888888888888,Equities
2018-06-15,XLB,-0.21211899605607154,1.9624492121296866,-0.4117647058823529,-0.5294117647058824,-0.47058823529411764,-0.5,0.0,-0.11111111111111116,Equities
2018-06-15,VUG,-0.3000628047218714,2.422729362406986,-0.8235294117647058,-0.7058823529411764,-0.7647058823529411,-0.7941176470588235,-0.5555555555555556,-0.5555555555555556,Equities
2018-06-15,VTV,-0.22848171816952734,1.9176584122663283,-0.5294117647058824,-0.47058823529411764,-0.5,-0.4117647058823529,-0.33333333333333337,0.11111111111111116,Equities
2018-06-15,VNQ,-0.10768217769606714,0.9838471724610645,0.0,0.17647058823529416,0.08823529411764708,0.08823529411764708,,,REITs
2018-06-15,TLT,-0.05346204183989356,0.5710017339357538,0.2941176470588236,0.588235294117647,0.4411764705882353,0.5,0.1428571428571428,0.1428571428571428,Bonds
2018-06-15,XLY,-0.3211626003313187,2.6192685734573184,-0.8823529411764706,-0.9705882352941176,-0.9264705882352942,-0.8823529411764706,-1.0,-0.8888888888888888,Equities
2018-06-15,IEF,-0.009093027690671662,0.19702590087929522,0.7647058823529411,0.8235294117647058,0.7941176470588235,0.7941176470588235,1.0,1.0,Bonds
2018-06-15,EEM,-0.1554138932017063,1.4110781238745198,-0.23529411764705888,-0.05882352941176472,-0.1470588235294118,-0.1764705882352941,0.5555555555555556,0.5555555555555556,Equities
2018-06-15,QQQ,-0.3642617226353084,2.4240938745041247,-0.9705882352941176,-0.7647058823529411,-0.8676470588235294,-0.838235294117647,-0.7777777777777778,-0.7222222222222222,Equities
2018-06-15,EFA,-0.14433542630119423,1.8302901578309914,-0.17647058823529416,-0.23529411764705888,-0.20588235294117652,-0.17647058823529416,0.4444444444444444,0.4444444444444444,Equities
2018-06-15,EWJ,-0.19279942079789014,2.033843308406896,-0.3529411764705882,-0.5882352941176471,-0.47058823529411764,-0.47058823529411764,0.0,0.0,Equities
2018-06-15,GLD,-0.015108502653867761,0.26336860887706864,0.6470588235294117,0.7647058823529411,0.7058823529411764,0.6176470588235293,-0.19999999999999996,-0.19999999999999996,Commodities
2018-06-15,LQD,-0.049877141864595465,0.8647507109140377,0.3529411764705883,0.23529411764705888,0.2941176470588236,0.2941176470588236,-0.1428571428571429,-0.1428571428571429,Bonds
2018-06-15,SHY,-0.006032675220884909,0.7694909546062351,0.8235294117647058,0.41176470588235303,0.6176470588235294,0.5882352941176471,0.7142857142857142,0.7142857142857142,Bonds
2018-06-15,IWM,-0.28005835042007976,2.6060972914857388,-0.7647058823529411,-0.8823529411764706,-0.8235294117647058,-0.838235294117647,-0.6666666666666667,-0.7222222222222222,Equities
2018-06-15,IAU,-0.018914686212646692,0.3309090051296158,0.588235294117647,0.7058823529411764,0.6470588235294117,0.5,-0.6,-0.6,Commodities
2018-06-15,VWO,-0.14430805451402284,1.3835525811906442,-0.11764705882352944,0.0,-0.05882352941176472,-0.08823529411764708,0.6666666666666667,0.6666666666666667,Equities
2018-06-15,USO,0.48914822190391605,-0.5895332695306529,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.8,0.8,Commodities
2018-06-15,SLV,0.07496299151223274,-0.562179145933982,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.19999999999999996,0.19999999999999996,Commodities
2018-06-15,DBA,0.20129196017666873,-1.2879112869369644,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.9705882352941178,0.8,0.8,Commodities
2018-06-15,UUP,-0.03741922822513821,0.6024013003313582,0.41176470588235303,0.5294117647058822,0.47058823529411764,0.676470588235294,,,FX
2018-06-15,MBB,-0.023620526884626347,0.7156266347978153,0.5294117647058822,0.47058823529411775,0.5,0.588235294117647,0.4285714285714286,0.4285714285714286,Bonds
2018-06-15,HYG,-0.09899133901767232,1.7440983506833758,0.05882352941176472,-0.17647058823529416,-0.05882352941176472,0.0,-0.7142857142857143,-0.7142857142857143,Bonds
2018-06-15,BIL,-0.011874655990278371,3.692534570730617,0.7058823529411764,-0.9705882352941176,-0.13235294117647062,-0.13235294117647062,-1.0,-1.0,Bonds
2018-06-15,VEA,-0.15980372663015185,1.9129437491145127,-0.2941176470588235,-0.4117647058823529,-0.3529411764705882,-0.35294117647058826,0.22222222222222232,0.22222222222222232,Equities
2018-06-15,PDBC,-0.08177010445388189,0.8156739952982327,0.17647058823529416,0.3529411764705883,0.26470588235294124,0.08823529411764708,-1.0,-1.0,Commodities
2018-06-22,TIP,-0.03368892373062349,1.3699428956409425,0.47058823529411775,-0.05882352941176472,0.20588235294117652,0.26470588235294124,-0.4285714285714286,-0.4285714285714286,Bonds
2018-06-22,SPY,-0.25352653077395904,2.0613234736419304,-0.6470588235294117,-0.6470588235294117,-0.6470588235294117,-0.6470588235294117,-0.4444444444444444,-0.4444444444444444,Equities
2018-06-22,XLV,-0.20571862953234366,1.6676776926851937,-0.47058823529411764,-0.23529411764705888,-0.35294117647058826,-0.29411764705882354,0.16666666666666674,0.33333333333333326,Equities
2018-06-22,XLU,-0.15868341701986832,1.2312302363795178,-0.2941176470588235,0.0,-0.14705882352941174,0.02941176470588236,0.5555555555555556,0.7777777777777777,Equities
2018-06-22,XLP,-0.09819267347178473,0.8463177980269063,0.05882352941176472,0.3529411764705883,0.20588235294117652,0.20588235294117652,0.8888888888888888,0.8888888888888888,Equities
