Date,Ticker,signal_name,signal_value_observed,source,frequency,lag_periods,research_only,notes,signal_value_tradable
2022-06-10,IAU,r2_commodity_regime,0.33306191522188505,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,0.3421799179415723
2022-06-17,IAU,r2_commodity_regime,0.2371923720879199,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,0.33306191522188505
2022-06-24,IAU,r2_commodity_regime,-0.0015912813332561227,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,0.2371923720879199
2022-07-01,IAU,r2_commodity_regime,-0.03312853619522616,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.0015912813332561227
2022-07-08,IAU,r2_commodity_regime,-0.13295172052646714,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.03312853619522616
2022-07-15,IAU,r2_commodity_regime,-0.36470742496466696,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.13295172052646714
2022-07-22,IAU,r2_commodity_regime,-0.34672746932250903,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.36470742496466696
2022-07-29,IAU,r2_commodity_regime,-0.17027621747618826,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.34672746932250903
2022-08-05,IAU,r2_commodity_regime,-0.34939638361893754,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.17027621747618826
2022-08-12,IAU,r2_commodity_regime,-0.2285732316043714,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.34939638361893754
2022-08-19,IAU,r2_commodity_regime,-0.3299876648374501,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.2285732316043714
2022-08-26,IAU,r2_commodity_regime,-0.3238298420763851,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.3299876648374501
2022-09-02,IAU,r2_commodity_regime,-0.5857185056927998,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.3238298420763851
2022-09-09,IAU,r2_commodity_regime,-0.5335443144990072,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.5857185056927998
2022-09-16,IAU,r2_commodity_regime,-0.46008603837711204,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.5335443144990072
2022-09-23,IAU,r2_commodity_regime,-0.5530295185307766,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.46008603837711204
2022-09-30,IAU,r2_commodity_regime,-0.4584214735094065,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.5530295185307766
2022-10-07,IAU,r2_commodity_regime,-0.25445542418343636,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.4584214735094065
2022-10-14,IAU,r2_commodity_regime,-0.36555463300518143,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.25445542418343636
2022-10-21,IAU,r2_commodity_regime,-0.288183198247536,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.36555463300518143
2022-10-28,IAU,r2_commodity_regime,-0.3460195974292984,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.288183198247536
2022-11-04,IAU,r2_commodity_regime,-0.1539212090031116,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.3460195974292984
2022-11-11,IAU,r2_commodity_regime,-0.21530718507127256,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.1539212090031116
2022-11-18,IAU,r2_commodity_regime,-0.27599812940192314,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.21530718507127256
2022-11-25,IAU,r2_commodity_regime,-0.338884262372078,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.27599812940192314
2022-12-02,IAU,r2_commodity_regime,-0.18008767688118235,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.338884262372078
2022-12-09,IAU,r2_commodity_regime,-0.3045823682955127,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.18008767688118235
2022-12-16,IAU,r2_commodity_regime,-0.2427380870803512,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.3045823682955127
2022-12-23,IAU,r2_commodity_regime,-0.046004153771020004,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.2427380870803512
2022-12-30,IAU,r2_commodity_regime,0.01571694473770803,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.046004153771020004
2023-01-06,IAU,r2_commodity_regime,-0.18270892295243005,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,0.01571694473770803
2023-01-13,IAU,r2_commodity_regime,0.057883440322615026,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.18270892295243005
2023-01-20,IAU,r2_commodity_regime,0.04332198874375825,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,0.057883440322615026
2023-01-27,IAU,r2_commodity_regime,-0.06606820596126502,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,0.04332198874375825
2023-02-03,IAU,r2_commodity_regime,-0.22006554917729684,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.06606820596126502
2023-02-10,IAU,r2_commodity_regime,-0.205001220743868,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.22006554917729684
2023-02-17,IAU,r2_commodity_regime,-0.14062768739747084,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.205001220743868
2023-02-24,IAU,r2_commodity_regime,-0.2003787867877147,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.14062768739747084
2023-03-03,IAU,r2_commodity_regime,-0.12937108750652324,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.2003787867877147
2023-03-10,IAU,r2_commodity_regime,-0.17593455942170347,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.12937108750652324
2023-03-17,IAU,r2_commodity_regime,-0.2672902464058232,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.17593455942170347
2023-03-24,IAU,r2_commodity_regime,-0.2239614000342476,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.2672902464058232
2023-03-31,IAU,r2_commodity_regime,-0.10461660981011886,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.2239614000342476
2023-04-07,IAU,r2_commodity_regime,-0.04489050582946935,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.10461660981011886
2023-04-14,IAU,r2_commodity_regime,0.010232285218125388,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.04489050582946935
2023-04-21,IAU,r2_commodity_regime,-0.10170241021294499,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,0.010232285218125388
2023-04-28,IAU,r2_commodity_regime,-0.11909323196833974,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.10170241021294499
2023-05-05,IAU,r2_commodity_regime,-0.16092036843254479,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.11909323196833974
2023-05-12,IAU,r2_commodity_regime,-0.32268751432840215,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.16092036843254479
2023-05-19,IAU,r2_commodity_regime,-0.23795643350147766,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.32268751432840215
2023-05-26,IAU,r2_commodity_regime,-0.2170224381109287,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.23795643350147766
2023-06-02,IAU,r2_commodity_regime,-0.3150336384148557,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.2170224381109287
2023-06-09,IAU,r2_commodity_regime,-0.17331310661801322,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.3150336384148557
2023-06-16,IAU,r2_commodity_regime,-0.055735335863100456,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.17331310661801322
2023-06-23,IAU,r2_commodity_regime,-0.31206452608245333,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.055735335863100456
2023-06-30,IAU,r2_commodity_regime,-0.4308874408736131,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.31206452608245333
2023-07-07,IAU,r2_commodity_regime,-0.3760721750010046,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.4308874408736131
2023-07-14,IAU,r2_commodity_regime,-0.33486305815014095,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.3760721750010046
2023-07-21,IAU,r2_commodity_regime,-0.24247669458186627,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.33486305815014095
2023-07-28,IAU,r2_commodity_regime,-0.16665862469540918,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.24247669458186627
2023-08-04,IAU,r2_commodity_regime,-0.0737677988954503,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.16665862469540918
2023-08-11,IAU,r2_commodity_regime,-0.0952011260894469,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.0737677988954503
2023-08-18,IAU,r2_commodity_regime,-0.11988797170902508,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.0952011260894469
2023-08-25,IAU,r2_commodity_regime,0.007532380774786897,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.11988797170902508
2023-09-01,IAU,r2_commodity_regime,0.05270976673219706,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,0.007532380774786897
2023-09-08,IAU,r2_commodity_regime,0.0783588526364332,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,0.05270976673219706
2023-09-15,IAU,r2_commodity_regime,0.17669945940586115,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,0.0783588526364332
2023-09-22,IAU,r2_commodity_regime,0.2125877479205691,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,0.17669945940586115
2023-09-29,IAU,r2_commodity_regime,0.02160011182063371,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,0.2125877479205691
2023-10-06,IAU,r2_commodity_regime,-0.25736258079089863,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,0.02160011182063371
2023-10-13,IAU,r2_commodity_regime,-0.20620631003872403,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.25736258079089863
2023-10-20,IAU,r2_commodity_regime,-0.11349701928902502,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.20620631003872403
2023-10-27,IAU,r2_commodity_regime,-0.1866505656451424,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.11349701928902502
2023-11-03,IAU,r2_commodity_regime,-0.1860702929183827,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.1866505656451424
2023-11-10,IAU,r2_commodity_regime,-0.2472050351370722,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.1860702929183827
2023-11-17,IAU,r2_commodity_regime,-0.18175435977670384,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.2472050351370722
2023-11-24,IAU,r2_commodity_regime,-0.216308552990657,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.18175435977670384
2023-12-01,IAU,r2_commodity_regime,-0.24237431479471622,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.216308552990657
2023-12-08,IAU,r2_commodity_regime,-0.4257876891560063,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.24237431479471622
2023-12-15,IAU,r2_commodity_regime,-0.44569415969507326,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.4257876891560063
2023-12-22,IAU,r2_commodity_regime,-0.32454188484407465,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.44569415969507326
2023-12-29,IAU,r2_commodity_regime,-0.3280700860011238,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.32454188484407465
2024-01-05,IAU,r2_commodity_regime,-0.259738606614133,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.3280700860011238
2024-01-12,IAU,r2_commodity_regime,-0.44049884781196946,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.259738606614133
2024-01-19,IAU,r2_commodity_regime,-0.4989632934521368,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.44049884781196946
2024-01-26,IAU,r2_commodity_regime,-0.36940371160193,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.4989632934521368
2024-02-02,IAU,r2_commodity_regime,-0.4398281933673496,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.36940371160193
2024-02-09,IAU,r2_commodity_regime,-0.22898978793165584,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.4398281933673496
2024-02-16,IAU,r2_commodity_regime,-0.21592841356694314,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.22898978793165584
2024-02-23,IAU,r2_commodity_regime,-0.2870701432989584,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.21592841356694314
2024-03-01,IAU,r2_commodity_regime,-0.25880934054378135,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.2870701432989584
2024-03-08,IAU,r2_commodity_regime,-0.0653673747321734,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.25880934054378135
2024-03-15,IAU,r2_commodity_regime,0.04375339719934809,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.0653673747321734
2024-03-22,IAU,r2_commodity_regime,0.03480483850663834,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,0.04375339719934809
2024-03-29,IAU,r2_commodity_regime,0.22375637557936662,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,0.03480483850663834
2024-04-05,IAU,r2_commodity_regime,0.5379440715028934,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,0.22375637557936662
2024-04-12,IAU,r2_commodity_regime,0.5045478160687239,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,0.5379440715028934
2024-04-19,IAU,r2_commodity_regime,0.4979125798795827,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,0.5045478160687239
2024-04-26,IAU,r2_commodity_regime,0.36231821358596555,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,0.4979125798795827
2024-05-03,IAU,r2_commodity_regime,0.20154677049824637,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,0.36231821358596555
2024-05-10,IAU,r2_commodity_regime,0.3414061387784147,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,0.20154677049824637
2024-05-17,IAU,r2_commodity_regime,0.4386724387159904,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,0.3414061387784147
2024-05-24,IAU,r2_commodity_regime,0.42896842306637745,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,0.4386724387159904
2024-05-31,IAU,r2_commodity_regime,0.3668097313530849,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,0.42896842306637745
2024-06-07,IAU,r2_commodity_regime,0.3392534140841031,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,0.3668097313530849
2024-06-14,IAU,r2_commodity_regime,0.2913871099172403,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,0.3392534140841031
2024-06-21,IAU,r2_commodity_regime,0.2707374949728792,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,0.2913871099172403
2024-06-28,IAU,r2_commodity_regime,0.2130546298616257,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,0.2707374949728792
2024-07-05,IAU,r2_commodity_regime,0.2517064444504984,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,0.2130546298616257
2024-07-12,IAU,r2_commodity_regime,0.19265691196456905,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,0.2517064444504984
2024-07-19,IAU,r2_commodity_regime,-0.0003105459271365796,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,0.19265691196456905
2024-07-26,IAU,r2_commodity_regime,-0.14007609337293533,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.0003105459271365796
2024-08-02,IAU,r2_commodity_regime,-0.010217696274040186,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.14007609337293533
2024-08-09,IAU,r2_commodity_regime,-0.07846503224931245,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.010217696274040186
2024-08-16,IAU,r2_commodity_regime,-0.1062851908231941,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.07846503224931245
2024-08-23,IAU,r2_commodity_regime,-0.005029697762784425,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.1062851908231941
2024-08-30,IAU,r2_commodity_regime,-0.10552879665627765,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.005029697762784425
2024-09-06,IAU,r2_commodity_regime,-0.2994658414654409,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.10552879665627765
2024-09-13,IAU,r2_commodity_regime,-0.22241696440281847,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.2994658414654409
2024-09-20,IAU,r2_commodity_regime,-0.10282249179015812,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.22241696440281847
2024-09-27,IAU,r2_commodity_regime,-0.07468481448694225,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.10282249179015812
2024-10-04,IAU,r2_commodity_regime,-0.16714471494022695,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.07468481448694225
2024-10-11,IAU,r2_commodity_regime,-0.13169818182898194,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.16714471494022695
2024-10-18,IAU,r2_commodity_regime,-0.13119037878271592,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.13169818182898194
2024-10-25,IAU,r2_commodity_regime,-0.0022215933913838914,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.13119037878271592
2024-11-01,IAU,r2_commodity_regime,0.0620262456298368,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.0022215933913838914
2024-11-08,IAU,r2_commodity_regime,-0.047733235271732295,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,0.0620262456298368
2024-11-15,IAU,r2_commodity_regime,-0.2397278296010025,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.047733235271732295
2024-11-22,IAU,r2_commodity_regime,-0.09369970532092804,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.2397278296010025
2024-11-29,IAU,r2_commodity_regime,-0.1408771044136983,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.09369970532092804
2024-12-06,IAU,r2_commodity_regime,0.02949121743682464,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.1408771044136983
2024-12-13,IAU,r2_commodity_regime,-0.0458473970466364,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,0.02949121743682464
2024-12-20,IAU,r2_commodity_regime,-0.189143595774434,"weekly_prices.csv:PDBC,USO,DBA,SLV",weekly,1,True,13w/26w commodity basket momentum as an inflation/commodity regime proxy.,-0.0458473970466364
