Date,Ticker,quality_realized_vol_ann_observed,quality_downside_semivol_ann_observed,quality_drawdown_frequency_observed,quality_drawdown_severity_observed,quality_score_observed,quality_score_tradable,quality_score_asset_class_neutral_observed,quality_score_asset_class_neutral_tradable,asset_class
2017-03-24,VUG,0.09444772228741151,0.0475903381300045,0.038461538461538464,0.014208626798499439,0.3382352941176471,0.37500000000000006,0.6666666666666667,0.6666666666666667,Equities
2017-03-24,VTV,0.10029919426865797,0.03610173771185804,0.0,0.007595963141215768,0.6176470588235294,0.6911764705882353,0.8888888888888888,0.8888888888888888,Equities
2017-03-24,VNQ,0.15809764734957985,0.10823936566956932,0.5384615384615384,0.05648637348654927,-0.6470588235294117,-0.6323529411764706,,,REITs
2017-03-24,TLT,0.14251480092042026,0.11188751801311607,0.5192307692307693,0.07727346545509109,-0.713235294117647,-0.6911764705882353,-1.0,-1.0,Bonds
2017-03-24,XLY,0.11240956830042848,0.04774457939669645,0.038461538461538464,0.016377622993820107,0.22058823529411764,0.21323529411764708,0.33333333333333326,0.33333333333333326,Equities
2017-03-24,IEF,0.0636905823945251,0.04966977909897496,0.38461538461538464,0.033635849153293325,0.11764705882352938,0.16176470588235292,-0.7142857142857143,-0.7142857142857143,Bonds
2017-03-24,EEM,0.14301052703934505,0.07851610768443851,0.4230769230769231,0.0654250854809531,-0.5220588235294118,-0.5588235294117647,-1.0,-1.0,Equities
2017-03-24,QQQ,0.1066189515020237,0.05833077341055454,0.1346153846153846,0.02016524249535651,0.13235294117647062,0.11764705882352944,0.0,0.11111111111111116,Equities
2017-03-24,EFA,0.08797297009127016,0.04252409083226733,0.38461538461538464,0.055637670182816686,0.07352941176470593,-0.051470588235294074,-0.2222222222222222,-0.33333333333333337,Equities
2017-03-24,EWJ,0.09356257819611288,0.04708826535567928,0.34615384615384615,0.04309792586959927,0.08823529411764708,-0.04411764705882354,-0.11111111111111116,-0.2222222222222222,Equities
2017-03-24,GLD,0.15864758523682157,0.11020416532790295,0.4807692307692308,0.06600523438256597,-0.713235294117647,-0.6691176470588235,-0.19999999999999996,-0.19999999999999996,Commodities
2017-03-24,LQD,0.057483240979736325,0.042294883998657974,0.09615384615384616,0.020174528273285666,0.4705882352941177,0.4558823529411765,-0.4285714285714286,-0.4285714285714286,Bonds
2017-03-24,SHY,0.009761035087347297,0.006837199077974317,0.0,0.003259282967836544,0.9338235294117647,0.9338235294117647,0.8571428571428572,0.8571428571428572,Bonds
2017-03-24,IWM,0.19227994546157023,0.06940492354980803,0.3269230769230769,0.0378777635983438,-0.33088235294117646,-0.30882352941176466,-0.5555555555555556,-0.5555555555555556,Equities
2017-03-24,IAU,0.15854222604882934,0.10976940457019688,0.4807692307692308,0.06567424273918565,-0.6691176470588235,-0.625,0.19999999999999996,0.19999999999999996,Commodities
2017-03-24,VWO,0.13308818315250584,0.07261807722690863,0.4230769230769231,0.0651693776408994,-0.4191176470588235,-0.47058823529411764,-0.7777777777777778,-0.8333333333333334,Equities
2017-03-24,USO,0.29849777405630984,0.1825916430893135,0.75,0.2596401935746165,-0.9705882352941176,-0.9705882352941176,-1.0,-1.0,Commodities
2017-03-24,SLV,0.2322717472944536,0.17070494962289492,0.6923076923076923,0.1002465372152616,-0.9485294117647058,-0.9485294117647058,-0.6,-0.6,Commodities
2017-03-24,DBA,0.09711649238791288,0.0642489974214003,0.9423076923076923,0.09888639817051703,-0.4926470588235294,-0.5073529411764706,1.0,1.0,Commodities
2017-03-24,UUP,0.06853163037097627,0.02909040029609778,0.3269230769230769,0.035989173505806556,0.36029411764705876,0.3529411764705882,,,FX
2017-03-24,MBB,0.03356557004855954,0.024323511515339565,0.0,0.00913636267346478,0.838235294117647,0.838235294117647,0.4285714285714286,0.4285714285714286,Bonds
2017-03-24,HYG,0.06284776529321669,0.04063638685025954,0.038461538461538464,0.012016976256180725,0.588235294117647,0.5220588235294117,-0.1428571428571429,-0.1428571428571429,Bonds
2017-03-24,BIL,0.0019895186924833892,0.0013188240794209504,0.0,0.0001712711113749825,0.9338235294117647,0.9338235294117647,0.8571428571428572,0.8571428571428572,Bonds
2017-03-24,VEA,0.08290407400990085,0.03965426254118294,0.38461538461538464,0.047009207494491015,0.16176470588235287,0.0955882352941177,0.11111111111111116,0.0,Equities
2017-03-24,PDBC,0.12796895086485827,0.07992897464673565,0.5769230769230769,0.07998339375109897,-0.6029411764705883,-0.6029411764705883,0.6000000000000001,0.6000000000000001,Commodities
2017-03-31,TIP,0.048864002708200314,0.03281942220523182,0.0,0.01366589205510085,0.7352941176470588,0.7352941176470588,0.1428571428571428,0.1428571428571428,Bonds
2017-03-31,SPY,0.09109055789410658,0.036327646100214335,0.0,0.006951758788998356,0.6764705882352942,0.6764705882352942,1.0,1.0,Equities
2017-03-31,XLV,0.13788261540130997,0.06511730252111259,0.5,0.04959281654820683,-0.42647058823529405,-0.44852941176470584,-0.8333333333333334,-0.8888888888888888,Equities
2017-03-31,XLU,0.12350366494710209,0.07728011179009253,0.4423076923076923,0.04371970629005531,-0.35294117647058826,-0.4117647058823529,-0.6666666666666667,-0.6666666666666667,Equities
2017-03-31,XLP,0.08962427732194587,0.0471442316512731,0.28846153846153844,0.029996114785730284,0.2205882352941177,0.22794117647058826,0.4444444444444444,0.4444444444444444,Equities
2017-03-31,XLK,0.10247805317631198,0.05481243274038566,0.057692307692307696,0.011411984379867731,0.25,0.2647058823529412,0.5555555555555556,0.5555555555555556,Equities
2017-03-31,XLI,0.1369609850829686,0.043679952677163736,0.0,0.010215436457656595,0.36764705882352944,0.36764705882352944,0.7777777777777777,0.7777777777777777,Equities
2017-03-31,XLF,0.19071529736905926,0.06182344138625388,0.2692307692307692,0.03237396488177478,-0.19117647058823528,-0.18382352941176472,-0.33333333333333337,-0.33333333333333337,Equities
2017-03-31,XLE,0.11962986917536854,0.06320504470877986,0.36538461538461536,0.0533501848805756,-0.2647058823529412,-0.25,-0.4444444444444444,-0.4444444444444444,Equities
2017-03-31,XLB,0.11203201168633645,0.04393317854244316,0.17307692307692307,0.02635879729787534,0.17647058823529416,0.17647058823529416,0.22222222222222232,0.22222222222222232,Equities
2017-03-31,VUG,0.09474609763420185,0.04764524872909322,0.038461538461538464,0.01371112106809984,0.31617647058823534,0.3382352941176471,0.6666666666666667,0.6666666666666667,Equities
2017-03-31,VTV,0.10040445756588771,0.03610173771185804,0.0,0.007610820206121213,0.6176470588235294,0.6176470588235294,0.8888888888888888,0.8888888888888888,Equities
2017-03-31,VNQ,0.15635571923244473,0.10763763926382593,0.5576923076923077,0.05792641827738769,-0.6470588235294117,-0.6470588235294117,,,REITs
2017-03-31,TLT,0.1419289750029965,0.11166996049214648,0.5384615384615384,0.08003305835534438,-0.7352941176470587,-0.713235294117647,-1.0,-1.0,Bonds
2017-03-31,XLY,0.11376689330340048,0.04774457939669645,0.038461538461538464,0.016051137918148762,0.21323529411764708,0.22058823529411764,0.33333333333333326,0.33333333333333326,Equities
2017-03-31,IEF,0.06355351658316016,0.04966977909897496,0.40384615384615385,0.034798277855544506,0.10294117647058823,0.11764705882352938,-0.7142857142857143,-0.7142857142857143,Bonds
2017-03-31,EEM,0.14386933244905784,0.07864551106360435,0.40384615384615385,0.061720535569194025,-0.5294117647058824,-0.5220588235294118,-1.0,-1.0,Equities
2017-03-31,QQQ,0.1074190172286698,0.05833077341055454,0.1346153846153846,0.019478019175764562,0.13235294117647062,0.13235294117647062,0.0,0.0,Equities
2017-03-31,EFA,0.08773279445393514,0.04276432059342945,0.36538461538461536,0.05271169831320832,0.0882352941176471,0.07352941176470593,-0.11111111111111116,-0.2222222222222222,Equities
2017-03-31,EWJ,0.09340564199867393,0.04696221332529184,0.3269230769230769,0.04028544721032683,0.0735294117647059,0.08823529411764708,-0.2222222222222222,-0.11111111111111116,Equities
2017-03-31,GLD,0.15747520150994038,0.11055876008978839,0.5,0.06716790844337549,-0.7205882352941175,-0.713235294117647,-0.19999999999999996,-0.19999999999999996,Commodities
2017-03-31,LQD,0.05739144148128313,0.042294883998657974,0.09615384615384616,0.020785351882239265,0.4705882352941177,0.4705882352941177,-0.4285714285714286,-0.4285714285714286,Bonds
2017-03-31,SHY,0.009777903571487155,0.006837199077974317,0.0,0.0033411145637564665,0.9338235294117647,0.9338235294117647,0.8571428571428572,0.8571428571428572,Bonds
2017-03-31,IWM,0.19390014294585609,0.0697859005458041,0.3076923076923077,0.03577347555925261,-0.33088235294117646,-0.33088235294117646,-0.5555555555555556,-0.5555555555555556,Equities
2017-03-31,IAU,0.1572942869513878,0.1102558683468832,0.5,0.06681251120738607,-0.676470588235294,-0.6691176470588235,0.19999999999999996,0.19999999999999996,Commodities
2017-03-31,VWO,0.1346569357454383,0.07277802451806327,0.40384615384615385,0.0615494292683524,-0.42647058823529405,-0.4191176470588235,-0.8333333333333334,-0.7777777777777778,Equities
2017-03-31,USO,0.2910116961117571,0.1825916430893135,0.75,0.2513042584707349,-0.9705882352941176,-0.9705882352941176,-1.0,-1.0,Commodities
2017-03-31,SLV,0.23364382096887637,0.17091601878319862,0.6923076923076923,0.09956666339703885,-0.9485294117647058,-0.9485294117647058,-0.6,-0.6,Commodities
2017-03-31,DBA,0.09219628259100368,0.0589977711935307,0.9423076923076923,0.09912886626174978,-0.4338235294117647,-0.4926470588235294,1.0,1.0,Commodities
2017-03-31,UUP,0.06909382978888075,0.02909040029609778,0.3076923076923077,0.03527509667761089,0.36029411764705876,0.36029411764705876,,,FX
2017-03-31,MBB,0.033698173125883885,0.024323511515339565,0.0,0.009463588904074494,0.838235294117647,0.838235294117647,0.4285714285714286,0.4285714285714286,Bonds
2017-03-31,HYG,0.06406050231237975,0.04063638685025954,0.019230769230769232,0.010932718357646136,0.6029411764705881,0.588235294117647,-0.1428571428571429,-0.1428571428571429,Bonds
2017-03-31,BIL,0.002021959023644066,0.001331524952240566,0.0,0.0001628445985154889,0.9338235294117647,0.9338235294117647,0.8571428571428572,0.8571428571428572,Bonds
2017-03-31,VEA,0.08278464900855927,0.03976881137175126,0.36538461538461536,0.044296863376241384,0.17647058823529405,0.16176470588235287,0.11111111111111116,0.11111111111111116,Equities
2017-03-31,PDBC,0.1247771419228554,0.07992897464673565,0.5769230769230769,0.07540775188718424,-0.6323529411764706,-0.6029411764705883,0.6000000000000001,0.6000000000000001,Commodities
2017-04-07,TIP,0.04787893798318933,0.03226584610811239,0.0,0.013940020682581877,0.7132352941176471,0.7352941176470588,0.1428571428571428,0.1428571428571428,Bonds
2017-04-07,SPY,0.090453041597028,0.03609404898747616,0.0,0.006710188378058928,0.6691176470588236,0.6764705882352942,1.0,1.0,Equities
2017-04-07,XLV,0.1377074152053202,0.06557068313639552,0.4807692307692308,0.048217176713845525,-0.4411764705882353,-0.42647058823529405,-0.8888888888888888,-0.8333333333333334,Equities
2017-04-07,XLU,0.10753443971084177,0.06027417608656161,0.4423076923076923,0.04353066492980014,-0.25,-0.35294117647058826,-0.4444444444444444,-0.6666666666666667,Equities
2017-04-07,XLP,0.08556010000722139,0.04376101119977503,0.28846153846153844,0.0300224727529572,0.23529411764705888,0.2205882352941177,0.33333333333333326,0.4444444444444444,Equities
2017-04-07,XLK,0.10271084982340481,0.0548450250764991,0.057692307692307696,0.011164456389447186,0.25,0.25,0.5,0.5555555555555556,Equities
2017-04-07,XLI,0.13429900861826866,0.041347091596122765,0.0,0.010067069972415242,0.375,0.36764705882352944,0.7777777777777777,0.7777777777777777,Equities
2017-04-07,XLF,0.19181554277810586,0.061675040266917454,0.2692307692307692,0.031158150802902938,-0.20588235294117646,-0.19117647058823528,-0.33333333333333337,-0.33333333333333337,Equities
2017-04-07,XLE,0.11998392429053253,0.06320504470877986,0.36538461538461536,0.050474980231799645,-0.3088235294117647,-0.2647058823529412,-0.5555555555555556,-0.4444444444444444,Equities
2017-04-07,XLB,0.10692868106964776,0.03884225893466952,0.15384615384615385,0.02410258292881251,0.25,0.17647058823529416,0.5,0.22222222222222232,Equities
2017-04-07,VUG,0.09366097505238712,0.047301812979451865,0.038461538461538464,0.013076845171871077,0.33088235294117646,0.31617647058823534,0.6666666666666667,0.6666666666666667,Equities
2017-04-07,VTV,0.10015369881468997,0.03600857418881266,0.0,0.007431930029602318,0.6102941176470589,0.6176470588235294,0.8888888888888888,0.8888888888888888,Equities
2017-04-07,VNQ,0.1357610025396986,0.08565872615623618,0.5769230769230769,0.059046501173922177,-0.6470588235294117,-0.6470588235294117,,,REITs
2017-04-07,TLT,0.13905479332452053,0.11002335158807551,0.5576923076923077,0.08280187181518388,-0.7573529411764706,-0.7352941176470587,-1.0,-1.0,Bonds
2017-04-07,XLY,0.11449565438029902,0.047966863662241586,0.038461538461538464,0.015504240412780571,0.1985294117647059,0.21323529411764708,0.22222222222222232,0.33333333333333326,Equities
2017-04-07,IEF,0.06265076182666311,0.049295765112219045,0.4230769230769231,0.03595009881484683,0.05882352941176469,0.10294117647058823,-0.7142857142857143,-0.7142857142857143,Bonds
2017-04-07,EEM,0.14380022521069685,0.07855566699387266,0.38461538461538464,0.057680145975264926,-0.5514705882352942,-0.5294117647058824,-1.0,-1.0,Equities
2017-04-07,QQQ,0.10755302814411062,0.0582846091881908,0.1346153846153846,0.01862183637906478,0.10294117647058826,0.13235294117647062,0.0,0.0,Equities
2017-04-07,EFA,0.08727426879287441,0.04232149805213011,0.34615384615384615,0.04990488803270886,0.06617647058823534,0.0882352941176471,-0.11111111111111116,-0.11111111111111116,Equities
2017-04-07,EWJ,0.09364818066420398,0.04716403469168872,0.3076923076923077,0.03792494961908189,0.05882352941176472,0.0735294117647059,-0.2222222222222222,-0.2222222222222222,Equities
2017-04-07,GLD,0.1425593727105371,0.09649185033230649,0.5192307692307693,0.06846085922098472,-0.6985294117647058,-0.7205882352941175,-0.19999999999999996,-0.19999999999999996,Commodities
2017-04-07,LQD,0.057015927352901924,0.04238778555741449,0.09615384615384616,0.021366407489443615,0.42647058823529416,0.4705882352941177,-0.4285714285714286,-0.4285714285714286,Bonds
2017-04-07,SHY,0.009664764734090982,0.006778691436017889,0.0,0.003432477082253006,0.9264705882352942,0.9338235294117647,0.8571428571428572,0.8571428571428572,Bonds
2017-04-07,IWM,0.19447628069013836,0.07029390983863502,0.28846153846153844,0.03363421472063892,-0.33088235294117646,-0.33088235294117646,-0.6666666666666667,-0.5555555555555556,Equities
2017-04-07,IAU,0.1426171934232657,0.09647113261230707,0.5192307692307693,0.06808567015191573,-0.6838235294117646,-0.676470588235294,0.19999999999999996,0.19999999999999996,Commodities
2017-04-07,VWO,0.13450948951660344,0.07277802451806327,0.38461538461538464,0.05745077107919676,-0.4338235294117647,-0.42647058823529405,-0.7777777777777778,-0.8333333333333334,Equities
2017-04-07,USO,0.2894765678992495,0.1825916430893135,0.75,0.24311066739602738,-0.9705882352941176,-0.9705882352941176,-1.0,-1.0,Commodities
2017-04-07,SLV,0.193642342195286,0.13075464759292668,0.6923076923076923,0.09942690256540575,-0.9264705882352942,-0.9485294117647058,-0.6,-0.6,Commodities
2017-04-07,DBA,0.09301940385907924,0.05887877082087918,0.9423076923076923,0.0993748154702482,-0.4338235294117647,-0.4338235294117647,1.0,1.0,Commodities
2017-04-07,UUP,0.06826230005448136,0.02909040029609778,0.28846153846153844,0.03443920370938615,0.3676470588235294,0.36029411764705876,,,FX
2017-04-07,MBB,0.03371115495722095,0.024496767659528844,0.0,0.009780856666638176,0.8308823529411764,0.838235294117647,0.4285714285714286,0.4285714285714286,Bonds
2017-04-07,HYG,0.06402261549881931,0.040609230444234715,0.0,0.00988555762059179,0.6544117647058824,0.6029411764705881,-0.1428571428571429,-0.1428571428571429,Bonds
2017-04-07,BIL,0.0020231001259542482,0.001331524952240566,0.0,0.0001569520915956827,0.9264705882352942,0.9338235294117647,0.8571428571428572,0.8571428571428572,Bonds
2017-04-07,VEA,0.08162690116903193,0.038488056321920656,0.34615384615384615,0.041717115114654174,0.19852941176470582,0.17647058823529405,0.11111111111111116,0.11111111111111116,Equities
2017-04-07,PDBC,0.1250096090329625,0.07992897464673565,0.5576923076923077,0.07078899421266037,-0.6102941176470588,-0.6323529411764706,0.6000000000000001,0.6000000000000001,Commodities
2017-04-14,TIP,0.04910903063867219,0.03247116115029399,0.0,0.014021065500306611,0.7132352941176471,0.7132352941176471,0.1428571428571428,0.1428571428571428,Bonds
2017-04-14,SPY,0.09126666249204018,0.03713344443167609,0.0,0.0069882569878088885,0.6691176470588236,0.6691176470588236,1.0,1.0,Equities
2017-04-14,XLV,0.12921678883875334,0.05387627521279274,0.46153846153846156,0.04712009085828101,-0.3088235294117647,-0.4411764705882353,-0.6666666666666667,-0.8888888888888888,Equities
2017-04-14,XLU,0.10669578825868817,0.06027417608656161,0.4423076923076923,0.04325330008269917,-0.25,-0.25,-0.33333333333333337,-0.4444444444444444,Equities
2017-04-14,XLP,0.0855354679825854,0.04376101119977503,0.28846153846153844,0.029867165596312178,0.22794117647058829,0.23529411764705888,0.4444444444444444,0.33333333333333326,Equities
2017-04-14,XLK,0.10482911861634409,0.05646051313854527,0.057692307692307696,0.011359295854414801,0.23529411764705882,0.25,0.5555555555555556,0.5,Equities
2017-04-14,XLI,0.13717605767978236,0.04557573498814551,0.0,0.010649599961208569,0.30147058823529416,0.375,0.6666666666666667,0.7777777777777777,Equities
2017-04-14,XLF,0.196307277909109,0.068334394676013,0.2692307692307692,0.03107543249210663,-0.2647058823529411,-0.20588235294117646,-0.4444444444444444,-0.33333333333333337,Equities
2017-04-14,XLE,0.1208008277508999,0.06392612178988105,0.36538461538461536,0.04814509124232088,-0.32352941176470584,-0.3088235294117647,-0.7777777777777778,-0.5555555555555556,Equities
2017-04-14,XLB,0.11253767676091096,0.04757708649176871,0.1346153846153846,0.022889007670440848,0.11029411764705882,0.25,0.0,0.5,Equities
2017-04-14,VUG,0.09324844846002986,0.04691962802502817,0.038461538461538464,0.012841440030499526,0.375,0.33088235294117646,0.7777777777777777,0.6666666666666667,Equities
2017-04-14,VTV,0.1011427663260032,0.03746816438411464,0.0,0.007855227031425775,0.5808823529411764,0.6102941176470589,0.8888888888888888,0.8888888888888888,Equities
2017-04-14,VNQ,0.13547488089455087,0.08565872615623618,0.5961538461538461,0.06005341919150041,-0.6470588235294117,-0.6470588235294117,,,REITs
2017-04-14,TLT,0.14217919489739347,0.10971769491131643,0.5769230769230769,0.08517534504775831,-0.7794117647058822,-0.7573529411764706,-1.0,-1.0,Bonds
2017-04-14,XLY,0.11387851611048468,0.04743662222646208,0.038461538461538464,0.01549813774720513,0.21323529411764708,0.1985294117647059,0.22222222222222232,0.22222222222222232,Equities
2017-04-14,IEF,0.0655505705229174,0.04958359111131077,0.4230769230769231,0.03682048359250446,0.02941176470588233,0.05882352941176469,-0.7142857142857143,-0.7142857142857143,Bonds
2017-04-14,EEM,0.14003026609802202,0.07559173785770734,0.36538461538461536,0.054284817613361354,-0.5,-0.5514705882352942,-1.0,-1.0,Equities
2017-04-14,QQQ,0.10776218218645839,0.058466702569925144,0.1346153846153846,0.018269293829953556,0.09558823529411764,0.10294117647058826,-0.11111111111111116,0.0,Equities
2017-04-14,EFA,0.08367853933912714,0.03828398613108351,0.3269230769230769,0.047699599555314394,0.125,0.06617647058823534,0.11111111111111116,-0.11111111111111116,Equities
2017-04-14,EWJ,0.09368810301794822,0.047202107724592206,0.28846153846153844,0.03639326214536974,0.06617647058823531,0.05882352941176472,-0.2222222222222222,-0.2222222222222222,Equities
2017-04-14,GLD,0.14712374614077475,0.09690277195721883,0.5384615384615384,0.06920979867947356,-0.7352941176470588,-0.6985294117647058,-0.19999999999999996,-0.19999999999999996,Commodities
2017-04-14,LQD,0.05934242159206465,0.04261440439610518,0.09615384615384616,0.021732112307769228,0.4558823529411765,0.42647058823529416,-0.4285714285714286,-0.4285714285714286,Bonds
2017-04-14,SHY,0.010350081526307241,0.0068230894340249384,0.0,0.003471687120868705,0.9264705882352942,0.9264705882352942,0.8571428571428572,0.8571428571428572,Bonds
2017-04-14,IWM,0.19306103997736612,0.06856488017178383,0.2692307692307692,0.032254156452398576,-0.2794117647058823,-0.33088235294117646,-0.5555555555555556,-0.6666666666666667,Equities
2017-04-14,IAU,0.14723136372454934,0.0968909109004949,0.5384615384615384,0.06881291243701312,-0.7205882352941175,-0.6838235294117646,0.19999999999999996,0.19999999999999996,Commodities
2017-04-14,VWO,0.13220816991927128,0.0713498052239559,0.36538461538461536,0.05400712475432224,-0.42647058823529416,-0.4338235294117647,-0.8888888888888888,-0.7777777777777778,Equities
2017-04-14,USO,0.29003982060915773,0.1825916430893135,0.75,0.234850363556537,-0.9705882352941176,-0.9705882352941176,-1.0,-1.0,Commodities
2017-04-14,SLV,0.19753495853964073,0.1310948455124623,0.6923076923076923,0.09975463154278849,-0.9485294117647058,-0.9264705882352942,-0.6,-0.6,Commodities
2017-04-14,DBA,0.09296254584545491,0.05887877082087918,0.9423076923076923,0.09972610735371279,-0.44852941176470584,-0.4338235294117647,1.0,1.0,Commodities
2017-04-14,UUP,0.06594944018641889,0.029231129861027466,0.2692307692307692,0.033814766147871524,0.38235294117647056,0.3676470588235294,,,FX
2017-04-14,MBB,0.035183427117756114,0.024660342801397263,0.0,0.00997189261045698,0.8161764705882353,0.8308823529411764,0.4285714285714286,0.4285714285714286,Bonds
2017-04-14,HYG,0.0638536909402021,0.040620851601478686,0.0,0.009091476173850659,0.6838235294117647,0.6544117647058824,-0.1428571428571429,-0.1428571428571429,Bonds
2017-04-14,BIL,0.002004621589995568,0.0013189437737149495,0.0,0.00014431991520104062,0.9264705882352942,0.9264705882352942,0.8571428571428572,0.8571428571428572,Bonds
2017-04-14,VEA,0.07848404635154085,0.03505219117732901,0.3269230769230769,0.039698898960930304,0.22794117647058815,0.19852941176470582,0.33333333333333326,0.11111111111111116,Equities
2017-04-14,PDBC,0.1254593888325068,0.07992897464673565,0.5384615384615384,0.06630634972043893,-0.5588235294117646,-0.6102941176470588,0.6000000000000001,0.6000000000000001,Commodities
2017-04-21,TIP,0.048690550497661945,0.03233863973215795,0.0,0.014101076963318169,0.7132352941176471,0.7132352941176471,0.1428571428571428,0.1428571428571428,Bonds
2017-04-21,SPY,0.09155868745838355,0.03713344443167609,0.0,0.007207299182291573,0.6691176470588236,0.6691176470588236,1.0,1.0,Equities
2017-04-21,XLV,0.1295548458530942,0.05341272657824214,0.4423076923076923,0.046566736988456967,-0.3014705882352941,-0.3088235294117647,-0.6111111111111112,-0.6666666666666667,Equities
2017-04-21,XLU,0.10673951165882464,0.06027417608656161,0.4423076923076923,0.04236282949727462,-0.24264705882352944,-0.25,-0.33333333333333337,-0.33333333333333337,Equities
2017-04-21,XLP,0.08522913880412929,0.04402613442349065,0.28846153846153844,0.029271805890854874,0.2205882352941177,0.22794117647058829,0.33333333333333326,0.4444444444444444,Equities
2017-04-21,XLK,0.10596043738719962,0.05646051313854527,0.057692307692307696,0.010878514968150689,0.23529411764705882,0.23529411764705882,0.5555555555555556,0.5555555555555556,Equities
2017-04-21,XLI,0.1385027644641001,0.04588393585876845,0.0,0.01082723568913484,0.2867647058823529,0.30147058823529416,0.6666666666666667,0.6666666666666667,Equities
2017-04-21,XLF,0.19628219212856204,0.068334394676013,0.2692307692307692,0.03129179539496571,-0.3014705882352941,-0.2647058823529411,-0.6111111111111112,-0.4444444444444444,Equities
2017-04-21,XLE,0.1245315719741474,0.06648861420084166,0.36538461538461536,0.047036566762129306,-0.3382352941176471,-0.32352941176470584,-0.7777777777777778,-0.7777777777777778,Equities
2017-04-21,XLB,0.11284077034419009,0.04757708649176871,0.11538461538461539,0.021799700684032714,0.13235294117647062,0.11029411764705882,0.0,0.0,Equities
2017-04-21,VUG,0.09419753770466145,0.04691962802502817,0.038461538461538464,0.012375352012131304,0.375,0.375,0.7777777777777777,0.7777777777777777,Equities
2017-04-21,VTV,0.10108269142657739,0.03746816438411464,0.0,0.008374688907146674,0.5808823529411764,0.5808823529411764,0.8888888888888888,0.8888888888888888,Equities
2017-04-21,VNQ,0.135907671416469,0.08565872615623618,0.5961538461538461,0.06052078558201628,-0.6102941176470588,-0.6470588235294117,,,REITs
2017-04-21,TLT,0.1405389171844092,0.10971769491131643,0.5961538461538461,0.0870264963691883,-0.7867647058823528,-0.7794117647058822,-1.0,-1.0,Bonds
2017-04-21,XLY,0.11580764867083365,0.04743662222646208,0.038461538461538464,0.01517878991666129,0.21323529411764708,0.21323529411764708,0.22222222222222232,0.22222222222222232,Equities
2017-04-21,IEF,0.06503678132508914,0.049542425903646735,0.4230769230769231,0.037496526334006526,0.02941176470588233,0.02941176470588233,-0.7142857142857143,-0.7142857142857143,Bonds
2017-04-21,EEM,0.13790549777943725,0.07559173785770734,0.34615384615384615,0.051054988506989966,-0.4779411764705882,-0.5,-1.0,-1.0,Equities
2017-04-21,QQQ,0.10897230354732736,0.058466702569925144,0.1346153846153846,0.017350189122939168,0.08823529411764708,0.09558823529411764,-0.2222222222222222,-0.11111111111111116,Equities
2017-04-21,EFA,0.08334828165474856,0.03828398613108351,0.3076923076923077,0.04573451751348256,0.13970588235294118,0.125,0.11111111111111116,0.11111111111111116,Equities
2017-04-21,EWJ,0.09303468601148226,0.047202107724592206,0.2692307692307692,0.03521580295305217,0.11029411764705882,0.06617647058823531,-0.11111111111111116,-0.2222222222222222,Equities
2017-04-21,GLD,0.14625644122682924,0.0965768617735071,0.5576923076923077,0.06999668080593754,-0.7426470588235294,-0.7352941176470588,-0.19999999999999996,-0.19999999999999996,Commodities
2017-04-21,LQD,0.058319014417645046,0.04254451226542397,0.09615384615384616,0.022107317481619402,0.44117647058823534,0.4558823529411765,-0.4285714285714286,-0.4285714285714286,Bonds
2017-04-21,SHY,0.010299027615460931,0.0068230894340249384,0.0,0.003472428216623095,0.9264705882352942,0.9264705882352942,0.8571428571428572,0.8571428571428572,Bonds
2017-04-21,IWM,0.19543732248290835,0.06856488017178383,0.25,0.03064353882279083,-0.25735294117647056,-0.2794117647058823,-0.4444444444444444,-0.5555555555555556,Equities
2017-04-21,IAU,0.14635484547096614,0.0965616683367527,0.5576923076923077,0.0695839269473302,-0.7279411764705883,-0.7205882352941175,0.19999999999999996,0.19999999999999996,Commodities
2017-04-21,VWO,0.129841737738881,0.07114624820776233,0.34615384615384615,0.05065247385593692,-0.40441176470588236,-0.42647058823529416,-0.8888888888888888,-0.8888888888888888,Equities
2017-04-21,USO,0.3084248363276739,0.2003126173588321,0.75,0.22836826235535845,-0.9705882352941176,-0.9705882352941176,-1.0,-1.0,Commodities
2017-04-21,SLV,0.20246647089665873,0.13290204628053337,0.7115384615384616,0.1013699293021953,-0.9485294117647058,-0.9485294117647058,-0.6,-0.6,Commodities
2017-04-21,DBA,0.09673290770168863,0.062045196112513745,0.9423076923076923,0.10043163488711386,-0.4926470588235294,-0.44852941176470584,1.0,1.0,Commodities
2017-04-21,UUP,0.06641482120652274,0.029265561851217096,0.25,0.033394392991077826,0.3897058823529411,0.38235294117647056,,,FX
2017-04-21,MBB,0.03504857433955775,0.024660342801397263,0.0,0.010117156057950515,0.8161764705882353,0.8161764705882353,0.4285714285714286,0.4285714285714286,Bonds
2017-04-21,HYG,0.06365703056120409,0.040620851601478686,0.0,0.008416415372525984,0.6838235294117647,0.6838235294117647,-0.1428571428571429,-0.1428571428571429,Bonds
2017-04-21,BIL,0.0020171700088034337,0.0013189437737149495,0.0,0.00013590638288992464,0.9264705882352942,0.9264705882352942,0.8571428571428572,0.8571428571428572,Bonds
2017-04-21,VEA,0.07798323629405096,0.03505219117732901,0.3076923076923077,0.03788353483182662,0.22794117647058815,0.22794117647058815,0.4444444444444444,0.33333333333333326,Equities
2017-04-21,PDBC,0.13770554149405628,0.09191492923721543,0.5384615384615384,0.06306250392013453,-0.6029411764705882,-0.5588235294117646,0.6000000000000001,0.6000000000000001,Commodities
