Date,SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,HYG,LQD,GLD,PDBC,DBA,TLT
2010-07-02,-0.05899428547323727,0.05252797833776379,0.040768590206041976,-0.04996339250594469,-0.048523457981135665,-0.04493112651481645,-0.07503902788217406,0.03944617642435233,0.09571393923915329,0.23484112789296302,0.07219228397554961,0.0,-0.09062775415710872,0.09643085940975904
2010-07-09,-0.055600105596622436,0.050279068669857034,0.04013370675309742,-0.04753507437012352,-0.0461294088968283,-0.044058163927453924,-0.07632584364078021,0.03858726490534191,0.09577036843925733,0.24351619628289714,0.07633113883715198,0.0,-0.09080370748477957,0.09492995219580945
2010-07-16,-0.055798367476723724,0.05071252040236437,0.03998920593476018,-0.04775534212080955,-0.04634188962356838,-0.04415151592257125,-0.07985044119877255,0.03863852319437024,0.09663730553660177,0.23848874092455222,0.07594022198179429,0.0,-0.08954344679671206,0.09615247888639955
2010-07-23,-0.0558928437043656,0.05048181858917674,0.03845481051055443,-0.04843037364099073,-0.04702519103481715,-0.04407819215564752,-0.07917550982274006,0.038237823593981306,0.09801771710068018,0.2363856955919311,0.08016628940392782,0.0,-0.08911080069484295,0.09454293415634432
2010-07-30,-0.055875976029028315,0.051175463565459205,0.03853408939563749,-0.04860509905389758,-0.04717831918572177,-0.04432427567778522,-0.08241468376800695,0.03797353575173881,0.09760551107658662,0.2348381080110172,0.08008619643854115,0.0,-0.0876658827792047,0.09372285926737521
2010-08-06,-0.05528878873219486,-0.050588787265702505,-0.038472453203820166,-0.04772242214272542,-0.04670094323885159,0.044315072869630066,-0.07960301934169131,0.037834500925861936,0.09785581385021234,0.2407724688083003,0.07964656111956846,0.0,-0.08801948092750106,0.09317968757393989
2010-08-13,-0.053787333690981876,0.04891099048396772,0.03708902966544128,-0.04520891985205042,-0.04466334973228295,0.043818409309057595,-0.07350033851767034,0.03720329349610286,0.09777070292697644,0.25106570487452695,0.08127754988181067,0.0,-0.09007205528171001,0.0956323222874208
2010-08-20,-0.05484721629524196,0.04949982683921732,-0.037601526121186786,-0.04564053076443258,-0.04493249140726805,0.0441880561793073,-0.07345810779459398,0.03812638318122164,0.1060668714405972,0.24071960129878556,0.08278095081039938,0.0,0.09075613412730574,0.09138230374044257
2010-08-27,-0.054354496172576726,0.0487329249164485,0.03726472751738339,-0.04526169838372835,-0.04455282908966056,0.043773461986862224,-0.07400886832937058,0.03775415177775682,0.10429807150440712,0.24529268165935356,0.08206016731990261,0.0,-0.09117081394331912,0.09147510739923032
2010-09-03,-0.054483980672169266,0.04885003818704925,0.03851384163748765,-0.04620321118511796,-0.04557665205492129,0.04544680652135569,-0.0753631144698307,0.03744940356990027,0.10510985032748123,0.23848164214180215,0.08337660004270775,0.0,-0.08894537572927169,0.09219948346090515
2010-09-10,-0.05432020348868204,0.04880810877450343,-0.038418418777885356,0.04606445013316699,0.045380990170129185,0.0452195843981675,-0.07533214096635486,0.037363500419379116,0.10451545511851,0.23693575974601838,0.08723993899268764,0.0,-0.09053635018632579,0.08986509882818973
2010-09-17,-0.054555784164766925,-0.048288308226583074,-0.038458112445254974,-0.0462391255184152,-0.04562094544433739,0.045420008859964,-0.07587321552307116,0.03766290049103047,0.10513102537376695,0.2391663596378688,0.08627773674796786,0.0,0.08747947525736292,0.08982700230961023
2010-09-24,-0.05312414606467896,-0.046605218699476605,-0.037448583026714846,-0.04468987457288304,-0.04401621747703944,0.044232970713688376,-0.07422206034467971,0.03702861526512008,0.10327089102762203,0.24459574904420192,0.08420441691593752,0.0,0.09326871802177175,0.09329253882618566
2010-10-01,-0.053779900041798175,-0.046886042322356165,-0.03778458939780975,-0.04561588858955568,-0.044930359254530594,0.04554584953831069,-0.07665923154853654,0.03736229477588914,0.10394842485116498,0.2470488081094401,0.08482241557282426,0.0,0.08170765300699269,0.09390854299079128
2010-10-08,-0.05461113905349701,0.047755110929675014,-0.03853901454857584,-0.04593777318050544,-0.04524262554467317,0.04623935025254709,-0.07419330884523334,0.03829712566729269,0.10630150526270346,0.25288541766594064,0.08815126693898466,0.0,0.06682011835927476,0.09502624375109682
2010-10-15,-0.056638872211212936,-0.04876733915903358,-0.04009418013964537,-0.04772968419167119,-0.046989949030783636,0.04875069104453937,-0.07740243281930177,0.04034265251627602,0.11053007645130838,0.23026673168756212,0.09562228901933767,0.0,0.06907508986690927,0.08779001186241892
2010-10-22,-0.057392023841774616,0.0492432853605982,-0.040930134711041975,-0.04793584906152195,-0.04718795848594174,0.04875386926399741,-0.07775145828626805,0.042479192417036155,0.11198192756086149,0.22995499287734686,0.08951524911895462,0.0,0.06883974310107945,0.08803431591357745
2010-10-29,-0.05778438554409523,0.04946247467610386,-0.04115361546375387,-0.04872440637048147,-0.047822396815652285,0.04902136969913771,-0.07680134263208238,0.04198569484997049,-0.1111968193095414,0.23187961125222764,0.08836339587934763,0.0,0.06795027138224864,0.08785421612535733
2010-11-05,-0.05563273792149155,0.04954413057974636,0.039401239021619926,-0.051896779318615575,0.051140983532203095,0.04973495269718176,-0.07077274376216845,0.0382687817768101,-0.1309518030698043,0.24027747161006133,0.07756569557926751,0.0,-0.06317864553058099,0.08163403560044911
2010-11-12,-0.059458860668675756,0.05321218278319294,0.04418165535041457,0.05405534018125709,0.05341345013745672,0.05130263420983703,-0.07568008401291393,0.04000080740637262,-0.13130187307763463,-0.20870298058627526,0.08136982969584935,0.0,0.06208744038000074,0.08523286151011923
2010-11-19,-0.06035752245909596,0.053891310064217504,0.04555592872421595,0.0530728948451776,0.05281783164099037,0.05388944444866725,-0.07219887643932996,0.03942005685831738,-0.13574513377660052,-0.19819643224694997,0.08743003316329322,0.0,0.059266811380606986,-0.08815772395253746
2010-11-26,-0.059950852157549514,0.05413447839776069,0.045754491750425966,0.05053173937939251,0.050398519310971994,0.05188656195728451,-0.07295699822002676,0.039663169638234824,-0.1264049142547675,-0.20556112482100714,0.09205743171560594,0.0,0.05995956880972348,-0.09074014958724928
2010-12-03,-0.06059941669287305,0.0550128861535561,0.047586171748484285,0.051813690482209906,0.05167239235263256,0.05167540616040438,-0.07242600210814812,0.04280540072575465,-0.12660155188808958,-0.20147293417723522,0.08693721537148015,0.0,0.060213096387564065,-0.09118383575156795
2010-12-10,-0.06186567259855411,0.05546439936145536,0.04781380939277072,0.05375864333168588,0.05355115845382808,0.05281174864604662,-0.07272499849788665,0.0464953043760349,-0.12765955862607167,-0.19291122798391994,0.08449696486486259,0.0,0.060391983366127965,-0.09005453050075568
2010-12-17,-0.06165398747638442,0.05578084049368095,0.047545087226385084,0.05395026176747837,0.05371167827086866,0.052580291241756595,-0.07333582408709512,0.04610176851642102,-0.13345363371157323,-0.18986483416696867,0.08431483935879125,0.0,0.05885543535078199,-0.08885151833181472
2010-12-24,0.06403357123190598,0.057602519683889346,0.04824025574129212,0.05382142285210455,0.05358104552280324,0.05173418001970372,-0.07261012648707955,-0.045989644334744305,-0.13285590502950112,-0.1903833297709414,0.08300303683444638,0.0,0.05741416330459095,-0.08873079918699743
2010-12-31,0.07026774476471033,0.06421337153804076,0.05297840805174354,-0.05357623660195441,-0.05362089746074032,0.05199266820925188,-0.07236480286164026,0.05014476088742631,-0.12656094273359617,-0.18139597726635595,0.08336131848423718,0.0,0.05464261617048581,-0.08488025496981698
2011-01-07,0.07763535910558421,0.06622060565224325,0.05403192641188677,-0.05629793102763752,0.05694412186687535,0.05342472549232098,-0.07354586684656624,0.050827287480607435,-0.13008471105462335,-0.17534148917296669,0.07250183018898382,0.0,0.051412770462382275,-0.0817313752373221
2011-01-14,0.07782610874130001,0.06557930349562938,0.055520579873297254,-0.05432252384632072,-0.05513682007487049,0.05461130502702317,-0.07673053603141605,0.05063722340842383,-0.1278896561682314,-0.17681417169724833,0.0722894528782286,0.0,0.050345314464804024,-0.08229700429320665
2011-01-21,0.0790138516251904,0.0636111091125253,0.054964324162707336,-0.0548584170544569,-0.05580243356526187,0.05586901973896887,-0.07367158495352755,0.0539386813376342,-0.13594474495592546,-0.17270357716662632,0.0697391182067455,0.0,0.04922716806324779,-0.08065597005718243
2011-01-28,0.07855619439199069,0.06394204126672448,0.05497085224846704,-0.054593085682374996,-0.05539875550469321,0.054171695412668544,-0.07331661847835892,0.05404291724867943,-0.1364866353122199,-0.1741645706059572,0.06964419361220285,0.0,0.04985582470884415,-0.08085661552681861
2011-02-04,0.0785932302404559,0.06420858703993026,0.054967352144254654,-0.05600616911851847,-0.056541560499054774,0.05490144488105098,-0.07120923965911181,0.05508200214204406,-0.13617554159928563,-0.17090704112187957,0.07176068664080076,0.0,0.051520114444352075,-0.07812703046926091
2011-02-11,0.08418243549167995,0.06856198023780924,0.06220338889360692,-0.060762624462459454,-0.06114004872001579,0.051621133605264186,0.07676752554579992,-0.053458771608738694,-0.1346928127823146,-0.15738982864405682,0.06645828468577777,0.0,0.047671300405372326,-0.07508986491710443
2011-02-18,0.08447556569233214,0.0672187628298717,0.06128794164221563,0.060003790217104676,0.060127285073218406,0.05018503978603715,-0.07380592710614636,-0.052727689982263,-0.13236503118916382,-0.16241739333139174,-0.06398616035453518,0.0,0.046609669423675455,-0.08478974337204483
2011-02-25,0.08306941369835973,0.0687699774369379,0.06059357056212618,0.05980374709289615,0.059880252468157175,0.05070987564157271,-0.07277914616606669,0.05371252891903946,-0.13801591104124336,-0.1626363087079702,-0.06506060915645355,0.0,0.04752583000194595,-0.07744282910723096
2011-03-04,0.0867028255416417,0.07142039025759722,0.06140134797995191,0.060499044695961325,0.06070095209566596,0.049328502990729585,-0.0704705403006193,0.05823586477363953,-0.13912340146869095,-0.15849816912560058,-0.062449269098395065,0.0,0.046394456505224925,-0.07477523516628173
2011-03-11,0.08708221545071734,0.0691056339613925,0.06088010409987053,0.059170218168158865,0.05930442704277918,-0.05029350426398101,0.06002274337770617,0.06234335239205438,-0.1399591353320175,-0.16412188671511826,-0.06461272609706546,0.0,0.04558685963942473,-0.07751719345971404
2011-03-18,0.08431874203061203,0.06644872997395308,0.06181941210760099,0.058635066609202494,0.05864418076541769,-0.05114275515857674,0.05654649694032287,0.06342544113321157,-0.1434179025132481,-0.16587131538413893,-0.06708827975260075,0.0,0.046683417247832724,-0.07595826038328206
2011-03-25,0.08257294280412421,0.06442054261109635,0.06090359397211704,0.05966637583125773,0.0601736725319957,-0.04944677121830178,0.05673711476183702,0.06358096150886981,-0.14409247061617547,-0.16607089502835834,-0.06780850679141891,0.0,0.04670005004319061,-0.07782610228125707
2011-04-01,0.08198972968503787,0.06512222185963813,0.05953061935765413,0.05848874104705483,0.058849201211530255,-0.04805096102451282,0.05631357158165844,0.06210894060973543,-0.1462240348193438,-0.16596468662363048,-0.06805751980121183,0.0,0.05042865202885701,-0.0788711203501351
2011-04-08,0.08144233602391376,0.06393521272463988,0.05868493091621654,0.05888441023718789,0.05939384352340855,-0.04763819062196642,-0.05563939793474661,0.061312878773245795,-0.14351721724284405,-0.1692456617372143,-0.06545248538057517,0.0,0.059312605422312134,-0.07554082946172898
2011-04-15,0.07993526599705503,0.06615022822352598,0.05780973770755835,-0.058311509425500146,0.058891604761518786,-0.04673590347244382,-0.05520218757335069,0.059732442008095805,-0.14137611444625936,-0.17786247590954596,0.06518142903651276,0.0,0.05799131516191624,-0.074819786276717
2011-04-22,0.07923562042457563,0.06367142134673091,0.05769261119960656,-0.05767402865407238,-0.05823320355282782,-0.04642683937351832,-0.054289530013700696,0.05990595285317918,0.14055693167270822,-0.1794913480694361,0.0691562672421401,0.0,0.058133954912500695,-0.0755322906850035
2011-04-29,0.07931420637076804,0.0645807568804775,0.05821544421300614,-0.05796871453447215,-0.05800930308742331,0.047116817912777616,-0.05389295958384094,0.06047988803958952,-0.14288793258330698,-0.17613435386341936,0.06697649018551259,0.0,0.05881819245298492,-0.07560494029242089
2011-05-06,0.08166549590554062,0.06512045249001519,0.05747969413427331,-0.05768369764867343,-0.056868666455792784,0.04766621787122774,-0.05511986837173886,0.06406052895726744,-0.15179479691788683,-0.1745571920380221,0.05992592690192823,0.0,0.05280421634291092,-0.07525324596472258
2011-05-13,-0.07765862138179977,0.06085961824919491,0.0538119845503103,0.053630647817586856,0.05278009941972302,0.04426539130522017,-0.04847294208694676,-0.06961451458484624,-0.16633181404787434,-0.19407170410733238,0.05538807361451596,0.0,0.052624424314887785,-0.07049016451976159
2011-05-20,-0.07698707883551607,0.05988301903608458,0.0531266969973999,0.053373492213724665,0.052560059423967805,0.04404566843281929,-0.048408552748915555,-0.07379570069179843,-0.165760977096431,-0.1937337421187319,0.055555800621063064,0.0,0.052285778143282474,-0.07048343364026537
2011-05-27,-0.07506572212876024,0.056628448273793375,0.050518481350797693,0.05608137137866303,0.0547747805263005,0.043541129376587245,-0.046597008770398206,0.06968673938729485,-0.19468918116050063,-0.18380994858358324,0.05253940870576551,0.0,0.049662302335153896,-0.06640547802240152
2011-06-03,0.07360403410972852,0.05395236783184282,0.047349867285405314,0.057520725334894184,0.05557258813676492,0.0451428667840367,-0.04727910831072942,-0.06487886498928071,-0.19894535784948125,-0.1847820537569108,0.05339807145858947,0.0,-0.051681681863125495,-0.06589241228921043
2011-06-10,0.07231900153662536,0.052837527866262696,0.04713887014370534,0.05563765717222309,0.05361627331409538,0.045174895579904256,-0.0485402752165312,0.05832464352198809,-0.17512834395183619,-0.21203782815256253,-0.05613655445056178,0.0,-0.05323260554109267,-0.06987552355261141
2011-06-17,0.07280500386515214,0.052698591140563154,0.04743640884119971,-0.05572889962566762,0.05376951998226326,-0.04514066887778434,-0.049320551772961366,0.058279636891178425,-0.16702214808287438,-0.21539068462259825,0.057047544401059726,0.0,-0.05519091968359556,-0.07016942221310196
2011-06-24,0.07333573947269931,0.05240761436035123,0.046889826261420034,-0.055869707683102246,-0.053774032705891164,-0.045370985205180445,-0.04849774777164671,0.05975652684945085,-0.16772434199381311,-0.21428732292253116,0.054513711924480714,0.0,-0.0572328124954203,-0.07033963035401257
2011-07-01,0.06615367328498283,0.050132883432427784,0.048506179324216914,-0.052527924411209195,0.050939836785524585,-0.0473383462542257,-0.051771335592002164,0.06237952533319904,-0.1513098997530987,-0.2166095992035056,0.0636884636254073,0.0,-0.06474909353188923,-0.07389323946831106
2011-07-08,0.06714499609671004,0.05114713699320849,0.048794278426775924,0.05299295994789662,0.051253790267715725,-0.047948362935276774,-0.052347248662970816,0.06195423083051543,-0.1534379113797366,-0.2045429065628197,0.06632652390419586,0.0,-0.06672135582444413,-0.07538829816773379
2011-07-15,0.06617413289276433,0.05097944417464102,0.0483052358325951,-0.053862313915714166,-0.05201236793843821,-0.0472851219867375,-0.05281834447280572,0.05985178662536671,-0.1522710123848828,-0.2050018181376977,0.06409815166550015,0.0,0.07167083132899678,-0.07566943864385979
2011-07-22,0.06478098337986918,0.050578827999549665,0.05126503100471678,-0.05153602655245795,-0.04968504603386436,-0.04775223759126315,-0.05244019363245668,0.05828609481085633,-0.1490661972338193,-0.20891625963112564,0.06532195086573937,0.0,0.07471838737982334,-0.0756527638844581
2011-07-29,0.06108245190796488,-0.05044163807288755,0.04784142518757372,-0.05177312376797206,-0.0498781060106907,-0.05000054722669984,-0.05337658034610874,0.05641430273035104,-0.14854181619400886,-0.2105066201293618,0.06759201643747914,0.0,-0.07643085261122767,-0.0761205193776739
2011-08-05,0.056502194274628874,0.04890091587830283,0.041718144544938336,-0.04792606599294386,-0.04682632517266248,-0.04380085960329004,-0.05387376368433995,0.04108754947140657,-0.11974074347401135,-0.26096944718134113,0.07348178550171809,0.0,-0.08527578464337347,-0.0798964205770428
2011-08-12,0.05761572116950171,0.05013708910006344,0.04289791179952269,-0.04844895112644778,-0.04734248423499508,-0.04417195400613082,-0.05432431200591072,0.041744120154335804,-0.11688537832613684,-0.2624068347885079,0.06793545669504672,0.0,-0.08833338050946932,-0.07775640608393113
2011-08-19,0.05699864788656923,0.04757203389746216,0.04231700733135527,-0.04847615987008947,-0.047523787341649866,-0.045335898730395806,-0.05612332224214661,0.042818023759143974,-0.12198404818589458,-0.26740272065587006,0.06415868572847232,0.0,0.08701301693779762,-0.07227664743315304
2011-08-26,0.05783969292480369,0.0478961255377047,0.04321619116648312,-0.05163868598370566,-0.0507225088554179,-0.04923919902010324,-0.06057697394003432,0.04594972141451795,-0.13261649912371754,-0.22415131070823527,0.0686715193556921,0.0,-0.0904610699892381,-0.07702050198034643
2011-09-02,0.059476423220382615,0.04926426554769964,0.04446985052897629,-0.053129202164202936,-0.05219174951045455,0.05070190247743958,0.06228432918559788,0.04721766364664145,-0.12957276478159993,-0.21021419706499592,0.06934543351235906,0.0,-0.09506411299943546,-0.0770681053602146
2011-09-09,-0.05933850722268823,0.04977622647565958,-0.04473875977329624,-0.05090319836955572,-0.050256636463117496,-0.049841319862282074,-0.0649744797212318,-0.04718626124478813,0.12824202295077358,0.20840805702891604,0.06871250966074177,0.0,0.10055445178162421,0.07706756944532504
2011-09-16,-0.05743443639288247,0.048986887063395664,-0.0438908372700954,-0.05093751409458816,-0.05072941046182329,-0.05181176292484082,-0.06368984517028628,0.04803378910180661,-0.13099183660051608,0.20792127280558825,0.0685647665749142,0.0,0.09795825916003327,0.07904938237922965
2011-09-23,-0.05768770828582835,0.05252677536549962,-0.04435246991934873,-0.0513536913813633,-0.05074415160843985,-0.047930433929571796,-0.06569813218277232,0.04589728441390395,0.13586397971922284,0.2284801902138633,0.0569710307865135,0.0,0.08937771226939244,0.07311643992428006
2011-09-30,-0.05873266955273922,0.05249017914776718,-0.045564893890645,-0.0522646037012834,-0.05166284983726093,-0.05018905587772829,-0.06595313379076365,0.046879119310470875,0.1278407743601537,0.22714258114938596,0.057297843175928405,0.0,0.09031424459418128,0.07366805161169225
2011-10-07,-0.05833455864173657,0.05209867726085613,-0.045529112038760644,-0.05208064100532124,-0.051321399655788864,-0.04957734722721018,-0.06796591427580496,0.04725200621160129,0.12731410774486168,0.22389321068184925,0.05865237717654381,0.0,0.09061629568869811,0.07536435239096742
2011-10-14,-0.05736885628920687,0.05066196521181248,-0.043753235771632024,-0.05120587686385217,-0.05054160606117152,-0.04660173730431455,-0.07060066211193446,-0.047753495760926135,0.11909287868806964,0.2382271085975336,0.061496271555864665,0.0,0.08728646748689374,0.07540983829678813
2011-10-21,-0.05775399308883847,0.05135766055866893,-0.04411797497914791,-0.05188603028662761,-0.05122483020836052,-0.047380547053031574,-0.071791591557989,0.047240932323070244,-0.1174172820859768,0.23463847805864257,0.06095617879083167,0.0,0.08876355649010735,0.07547094451870735
2011-10-28,-0.058404206229316635,0.052426241950670666,-0.043427606341319744,-0.05093774678418426,-0.05066768403696845,-0.04403051739872347,-0.07244941706952053,-0.04677945748531165,0.11598304587946291,0.23719669079061448,0.06010709683800922,0.0,-0.09099980127809343,0.07659048791780457
2011-11-04,-0.05857119845814998,0.05264136982444777,-0.04411684035442497,-0.04962083042190241,-0.04959777965904093,-0.0445662190846854,-0.06709685799416025,-0.04721032298602269,0.11623186494782024,0.23241543997644973,0.0637537113026845,0.0,-0.10010085979384002,0.07407670519637098
2011-11-11,-0.05994338298538138,0.053981330670614516,-0.04525364676574818,-0.05094631450741611,-0.05091524473707829,-0.045919316683197126,-0.06963834361509899,-0.04838681131559745,0.11866237322680202,0.21403881438106254,0.06524352680351705,0.0,-0.10146896136922216,0.07560193293926423
2011-11-18,-0.059978388863318875,0.05390778381258723,-0.04584981698764554,-0.05099451894389479,-0.050891640569843,-0.045960768461774854,-0.07138174137476869,-0.04888859919770857,0.1170702000234188,0.21211167998613567,0.0643638930314732,0.0,-0.10236692562977272,0.076234043117658
2011-11-25,0.06018290153004224,0.05432239772744167,-0.04546221382938226,-0.05114557605180439,-0.05114606655497084,-0.046368953798345276,-0.07229864254684788,-0.04929261591228614,0.11290634410392546,0.2081618874532132,0.0655051650093001,0.0,-0.10450798173991148,0.07869925374252912
2011-12-02,0.05917842777889789,0.05443830064825626,-0.04418710816876148,-0.049076726706817855,-0.04896917224539319,-0.04488780124307534,-0.07140370353358348,0.05037323951427353,0.10260913050302221,0.21454775675886523,0.067924537072563,0.0,-0.11025622212142985,0.08214787370506066
2011-12-09,0.059506708492769525,0.055088730449614924,-0.04452191504974281,-0.04934254239883894,-0.04929078546281127,-0.04505991945168316,-0.07135038009944807,0.05111108243137533,0.10318331702246472,0.21494192775963172,0.06738665219049805,0.0,-0.1082709028469318,0.08094513634418966
2011-12-16,0.05984515961800296,0.05531520163900654,-0.044991143980775604,-0.04916411344546176,-0.04917182305105792,-0.045324847062509284,-0.07094659214867222,0.05217919410485061,0.1052749741223129,0.2142043394335444,0.06341970420534518,0.0,-0.11048025498036436,0.07968265220809626
2011-12-23,-0.05958955523001279,0.05595138842471879,-0.04537474187969461,-0.04919124996051231,-0.04918976097175012,-0.04554136023006281,-0.07232332250800773,-0.05218793722815375,0.1051250244208369,0.21771255685977645,0.06505944726696233,0.0,-0.10488853358227761,0.07786512143723383
2011-12-30,-0.06063638560877383,-0.05730591041739974,-0.04529249212561383,-0.050190288805629375,-0.05024928723698849,-0.04573726952005318,-0.07319114271009793,-0.051925924185356964,-0.10518717351199622,0.21672553722038995,0.062876656142754,0.0,-0.10228852135922514,0.07839341115572143
2012-01-06,-0.06020748430682396,0.0565525035068446,-0.045185045546700636,-0.05009638453556421,-0.05016009059796173,-0.045520651309857316,-0.0731481466632965,-0.05217050212836027,0.10473341973673536,0.21998147289587738,0.06285090143390294,0.0,-0.10274370636605218,0.07664969097202287
2012-01-13,-0.06045388102460885,-0.05681167578153699,-0.0451969531776403,-0.05022290247459809,-0.050272456798178974,-0.04527377959376576,-0.073092481881522,0.05234942997678237,0.10489837818414095,0.2189500573412461,0.06361629428988291,0.0,-0.10233266033181362,0.07652904914428312
2012-01-20,-0.060749196194767124,-0.05727478383704215,-0.04534495287792675,-0.050012851633483096,-0.05021697016960317,-0.044676667087816736,-0.07247227718694886,0.05279236724350798,0.10576813257776464,0.21981996642313734,0.06379267867928479,0.0,-0.10262015749150834,0.07445899859720902
2012-01-27,-0.06237136505341934,-0.058045063725728534,-0.046348612566059724,-0.050341021578296,-0.05054836091697754,-0.044670560822046124,-0.07268853714257953,0.05312531259899761,0.10597202656837217,0.2158439638692135,0.06273040989114952,0.0,-0.10234977820190634,0.07496498706525404
2012-02-03,-0.0643083150209805,-0.059114137524178524,-0.04825239516517429,-0.05086668761896122,-0.05108427651084435,-0.045124556673409026,-0.07513452190858745,0.061518007510252874,0.10903643206165087,0.2050714449141837,0.05985811135525699,0.0,-0.09728181263326718,0.07334930110325309
2012-02-10,0.06444711765668962,0.05892348280321299,-0.048042743182620244,-0.05067309272655869,-0.05090006783539735,-0.045066334356661894,-0.07527256973862463,0.060768314279251626,0.11031079661165868,0.20368778991143416,0.06176212782283913,0.0,-0.09607612117998972,0.07406944189506112
2012-02-17,-0.06588459502206424,-0.062327999691863006,-0.04924288072573564,-0.050688095870173734,-0.05091941141532854,-0.04439285225593455,-0.07409691270213825,0.06029777343686205,0.10745646935405938,0.1994576741164598,0.06370305289419419,0.0,-0.09532154178819184,0.0762107407269948
2012-02-24,0.06579793258595047,0.06342831994905523,0.04891478288201531,-0.04947694877344686,-0.049680432711929075,-0.04312911167533461,-0.07207812260007512,0.058781836625433105,0.10372006780233446,-0.21280301372336577,-0.06094280182150005,0.0,-0.09595630022287932,0.07529032862668059
2012-03-02,0.06495203513083157,0.06254796289282544,0.04770642265953142,-0.04874281673094661,-0.04892647029448739,-0.0427366020450482,-0.07074933733061853,0.05784597361671282,0.10350770544129818,-0.22135086039935573,0.06024279000429337,0.0,-0.09373943876774032,0.07695158468631044
2012-03-09,0.0651223369728185,0.06213989299753105,0.04753960044305813,-0.05047213585666489,-0.05053648646426722,-0.04288717837824457,-0.07305179113825191,0.05752004052414133,-0.10348656141083831,0.21946494048872794,0.05988736046325806,0.0,-0.09169355696790044,0.07619811789429773
2012-03-16,0.06743612035382089,0.06571181283159569,0.048702820918414026,-0.05104038667602761,-0.05087361123259971,-0.04271226515380885,-0.07800116241099583,0.05777133685583949,-0.1032405027221847,0.20842859555106488,0.05939489698541949,0.0,-0.09360906116723819,0.07307742714099066
2012-03-23,0.0702648665181636,0.06375711505263951,0.049878368891164294,-0.0505977934596247,-0.0507819173028783,-0.04474955805750589,-0.07521545676230924,0.06302472600733453,-0.09723320714277914,-0.19140029950385434,0.06413506621096628,0.0,-0.09958901051759146,0.07937261457318866
2012-03-30,0.06978448878485562,0.0655305040486584,0.04965148288676445,-0.05004522977586802,-0.05024212544414729,0.04485550888527764,-0.07401836524456423,0.0629084824279962,-0.1020181975671576,-0.1897850790770298,0.063626862500549,0.0,-0.09917588251306596,0.07835779084406579
2012-04-06,0.06973780649347806,0.0661795121974821,-0.04931195816949581,-0.04926998339985641,-0.049498720440297746,0.04508795757794569,-0.0712758219754158,0.06353067573835244,-0.10194441770724086,-0.19259217528116665,0.06287961556074141,0.0,-0.09972868082352547,0.0789626746350015
2012-04-13,0.07071945805847688,0.07007280523361314,0.05073759159937221,-0.049376714188762126,-0.04961783698662186,0.04639418768675032,-0.06861537912600361,0.06449352951900751,-0.10395373749877677,0.18154408959243773,0.060452691772395366,0.0,-0.10841747446623863,0.07560450427154367
2012-04-20,0.07029097414235098,0.0701135080024921,0.05038124032058011,-0.048718009480810814,-0.048963137822391804,-0.04629629053211629,-0.06814861073943326,0.06515595344125705,0.10466029922459931,-0.18320570463447106,-0.060719058007398186,0.0,-0.10806733850288974,0.07527987514920928
2012-04-27,0.06925923341081834,0.0674848442240364,0.051324638843217224,-0.049281705108642264,-0.049417761031626456,-0.050080182591261055,-0.06854924025906461,0.06864727058599257,-0.10375237003475078,0.18025369131597133,-0.06442044298603677,0.0,-0.10473508356651808,0.07279353604206419
2012-05-04,0.06765275656202607,0.06341410863323275,0.048876633069444085,-0.05066389864403811,-0.05073486867580562,-0.04918866908515781,-0.07422277120308607,0.0681549919911322,-0.10227072255484683,0.18229251340241,-0.0628883311103706,0.0,-0.10245865001355103,0.07718108505489889
2012-05-11,0.06599032190512072,0.06191700631904733,0.04793744673946475,-0.04922937425017296,-0.049279545810185975,-0.04730480668168208,-0.07172263119916847,0.06724545741159349,0.10114267078483138,-0.20162747185349245,-0.06050027077443165,0.0,-0.100473272517,0.0756297237538088
2012-05-18,0.06690396842882694,0.062022951509778934,-0.047887664522142534,-0.049531668575571314,-0.049693633755441745,-0.04771762932891001,-0.07049543035910756,0.06134555872243357,0.09898608232147367,0.20594154509496215,-0.06424836636041682,0.0,-0.09880128962059523,0.07642421140033942
2012-05-25,0.06776764501747158,0.062029909162631874,0.049612287765302555,-0.049540321808822736,-0.0495573396014007,-0.047633050840472556,-0.06859848374737329,0.06331714121370526,0.10455116009311531,-0.21435550763296948,-0.060665357939269915,0.0,-0.09101969453928854,0.07135210063817632
2012-06-01,0.07222271345670284,0.06304720570904604,0.05516245692785689,-0.05394387894290633,-0.05434979736235,-0.05354931077344665,-0.07017723391365302,0.060450756679977125,0.13285451868460502,0.18971920003562592,-0.05567037485651287,0.0,-0.08092068515210167,0.05793186750521554
2012-06-08,0.07092333783201349,0.06258917924889815,0.0551341384875016,-0.05352393488814814,-0.05402536659553628,-0.054404008508279866,-0.07131943469252876,0.06034891571869807,0.1274176497480434,0.1923818291573362,-0.05841081725640726,0.0,-0.08176963303719371,0.057751754829414886
2012-06-15,0.07152310115322323,0.06399694054662658,0.05469479722962376,-0.0551155104397669,-0.055343119931877696,-0.05451419427488567,-0.07117048647608651,0.057957544333116694,0.1223901879588599,0.1917038028195059,-0.06490190635064236,0.0,-0.07738985808665175,0.05929855039913325
