file_path,category,row_count,column_count,start_date,end_date,frequency,key_columns,useful_for_signal_discovery,leakage_risk_notes,recommended_use
data/05_layer3_portfolio_construction/phase_jjj4_protocol.json,layer3_portfolio,8.0,,,,unknown,phase|base|candidates|production_pipeline_build|selection_rule|best_candidate|best_decision|audits,True,use only lagged feature columns; targets are labels only,prior ML baseline or feature lineage reference
data/05_layer3_portfolio_construction/phase_jjj4_selection_table.csv,layer3_portfolio,3.0,15.0,,,unknown,candidate|sharpe_not_materially_worse|ann_return_not_materially_worse|drawdown_not_materially_worse|cvar_not_materially_worse|turnover_under_cap|guard_states_preserved|hidden_beta_not_higher|concentration_not_worse|guard_state_ann_return_deltas|risk_herfindahl|delta_risk_herfindahl_vs_ggg1,True,use only lagged feature columns; targets are labels only,prior ML baseline or feature lineage reference
data/05_layer3_portfolio_construction/phase_jjj4_sleeve_correlation_matrix.csv,layer3_portfolio,40.0,10.0,,,unknown,candidate|sleeve|dual_momentum_topn|cta_trend_long_only|composite_selective_signals|composite_regime_offense_component|composite_regime_defense_component|taa_10m_sma|cash::BIL|composite_regime_conditioned,True,use only lagged feature columns; targets are labels only,prior ML baseline or feature lineage reference
data/05_layer3_portfolio_construction/phase_jjj4_sleeve_return_quality_by_state.csv,layer3_portfolio,240.0,6.0,,,unknown,candidate|state|sleeve|ann_return|ann_vol|sharpe,True,use only lagged feature columns; targets are labels only,prior ML baseline or feature lineage reference
data/05_layer3_portfolio_construction/phase_jjj4_state_summary.csv,layer3_portfolio,25.0,7.0,,,unknown,candidate|state|n_weeks|ann_return|ann_vol|sharpe|cvar_5,True,use only lagged feature columns; targets are labels only,prior ML baseline or feature lineage reference
data/05_layer3_portfolio_construction/phase_k_allocator_state_summary.csv,layer3_portfolio,15.0,11.0,,,unknown,version_name|market_state|observations|ann_return_state|ann_vol_state|sharpe_state|avg_bil_state|avg_spy_state|avg_offense_state|avg_defense_state|avg_cash_state,True,,
data/05_layer3_portfolio_construction/phase_k_allocator_variant_summary.csv,layer3_portfolio,3.0,9.0,,,unknown,version_name|ann_return|ann_vol|sharpe|max_drawdown|turnover|avg_bil|avg_spy|avg_role_share_new,True,,
data/05_layer3_portfolio_construction/phase_k_candidate_metrics_dev.csv,layer3_portfolio,9.0,21.0,,,unknown,ann_return|ann_vol|sharpe|max_drawdown|calmar|cvar_5|turnover|upside_capture|downside_capture|avg_bil|avg_spy|avg_offense,True,,
data/05_layer3_portfolio_construction/phase_k_candidate_metrics_full.csv,layer3_portfolio,9.0,21.0,,,unknown,ann_return|ann_vol|sharpe|max_drawdown|calmar|cvar_5|turnover|upside_capture|downside_capture|avg_bil|avg_spy|avg_offense,True,,
data/05_layer3_portfolio_construction/phase_k_candidate_metrics_holdout.csv,layer3_portfolio,9.0,21.0,,,unknown,ann_return|ann_vol|sharpe|max_drawdown|calmar|cvar_5|turnover|upside_capture|downside_capture|avg_bil|avg_spy|avg_offense,True,,
data/05_layer3_portfolio_construction/phase_k_concentration_by_state.csv,layer3_portfolio,15.0,6.0,,,unknown,version_name|market_state|avg_top1_share|avg_top2_share|avg_hhi|avg_role_share_new,True,,
data/05_layer3_portfolio_construction/phase_k_concentration_summary.csv,layer3_portfolio,3.0,5.0,,,unknown,version_name|avg_top1_share|avg_top2_share|avg_hhi|avg_role_share_new,True,,
data/05_layer3_portfolio_construction/phase_k_framework_protocol.json,layer3_portfolio,10.0,,,,unknown,phase|purpose|current_refined_allocator_reference|active_panel_baseline|older_bounded_reference|candidate_versions|selection_window_weeks|selection_step_weeks|frameworks|design_principles,True,,
data/05_layer3_portfolio_construction/phase_k_framework_selection_by_state.csv,layer3_portfolio,45.0,5.0,,,unknown,version_name|selected_config|market_state|observations|selection_share_state,True,,
data/05_layer3_portfolio_construction/phase_k_framework_selection_summary.csv,layer3_portfolio,9.0,5.0,,,unknown,selected_config|observations|selection_share|version_name|avg_selection_score,True,,
data/05_layer3_portfolio_construction/phase_k_margin_usage_summary.csv,layer3_portfolio,9.0,6.0,,,unknown,version_name|margin_bucket|observations|avg_top1_share|avg_top2_share|avg_hhi,True,,
data/05_layer3_portfolio_construction/phase_k_pairwise_validation.csv,layer3_portfolio,9.0,17.0,,,unknown,version_name|full_raw_delta_vs_production|holdout_raw_delta_vs_production|holdout_sharpe_delta_vs_production|bootstrap_prob_vs_production|full_raw_delta_vs_current_refined_allocator|full_raw_delta_vs_refined_blend|bootstrap_prob_vs_current_refined_allocator|bootstrap_prob_vs_refined_blend|max_drawdown_delta_vs_production|cvar_delta_vs_production|rolling_raw_win_rate_vs_production,True,,
data/05_layer3_portfolio_construction/phase_k_rolling_origin_summary.csv,layer3_portfolio,9.0,6.0,,,unknown,version_name|rolling_windows|rolling_avg_raw_composite|rolling_median_raw_composite|rolling_avg_sharpe|rolling_avg_ann_return,True,,
data/05_layer3_portfolio_construction/phase_k_selection_path_improved_phasek_confidence_turnover_framework.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|selected_config|selection_score|margin_confidence|agreement|score_top_gap|score_top_median_gap,True,,
data/05_layer3_portfolio_construction/phase_k_selection_path_improved_phasek_robust_objective_framework.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|selected_config|selection_score|margin_confidence|agreement|score_top_gap|score_top_median_gap,True,,
data/05_layer3_portfolio_construction/phase_k_selection_path_improved_phasek_tail_aware_role_framework.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|selected_config|selection_score|margin_confidence|agreement|score_top_gap|score_top_median_gap,True,,
data/05_layer3_portfolio_construction/phase_k_sleeve_allocation_by_state.csv,layer3_portfolio,90.0,4.0,,,unknown,version_name|sleeve_name|market_state|avg_weight_state,True,,
data/05_layer3_portfolio_construction/phase_k_sleeve_allocation_summary.csv,layer3_portfolio,18.0,5.0,,,unknown,version_name|sleeve_name|avg_weight|avg_weight_when_active|active_share,True,,
data/05_layer3_portfolio_construction/phase_k_validation_protocol.json,layer3_portfolio,7.0,,,,unknown,phase|purpose|fixed_comparator_set|candidate_versions|holdout_weeks|rolling_origin|promotion_rule_reference,True,,
data/05_layer3_portfolio_construction/phase_kk_candidate_metrics_full.csv,layer3_portfolio,4.0,13.0,,,unknown,name|full_ann_return|full_ann_vol|full_sharpe|full_max_drawdown|full_cvar_5|full_calmar|holdout_ann_return|holdout_sharpe|holdout_max_drawdown|avg_BIL|avg_SPY,True,,
data/05_layer3_portfolio_construction/phase_kk_protocol.json,layer3_portfolio,11.0,,,,unknown,phase|model|validation|features_used|phase_cc_features_used|macro_features_used|target|metrics|candidates|best_candidate|rationale,True,,
data/05_layer3_portfolio_construction/phase_kk_selection_table.csv,layer3_portfolio,3.0,13.0,,,unknown,best_candidate|rationale|name|ann_imp_pp|sharpe_imp|mdd_imp_pp|cvar_imp_pp|turnover_ratio_vs_prod|bil_inc_pp|stressed_panic_delta_wkly|recovery_fragile_delta_wkly|passes_all_gates,True,,
data/05_layer3_portfolio_construction/phase_kk_state_summary.csv,layer3_portfolio,10.0,7.0,,,unknown,state|n_weeks|kk_mean_wkly|prod_mean_wkly|delta_mean_wkly|kk_minus_prod_cumulative|candidate,True,,
data/05_layer3_portfolio_construction/phase_l_allocator_state_summary.csv,layer3_portfolio,15.0,11.0,,,unknown,version_name|market_state|observations|ann_return_state|ann_vol_state|sharpe_state|avg_bil_state|avg_spy_state|avg_offense_state|avg_defense_state|avg_cash_state,True,,
data/05_layer3_portfolio_construction/phase_l_allocator_variant_summary.csv,layer3_portfolio,3.0,9.0,,,unknown,version_name|ann_return|ann_vol|sharpe|max_drawdown|turnover|avg_bil|avg_spy|avg_role_share_new,True,,
data/05_layer3_portfolio_construction/phase_l_candidate_metrics_dev.csv,layer3_portfolio,8.0,21.0,,,unknown,ann_return|ann_vol|sharpe|max_drawdown|calmar|cvar_5|turnover|upside_capture|downside_capture|avg_bil|avg_spy|avg_offense,True,,
data/05_layer3_portfolio_construction/phase_l_candidate_metrics_full.csv,layer3_portfolio,8.0,21.0,,,unknown,ann_return|ann_vol|sharpe|max_drawdown|calmar|cvar_5|turnover|upside_capture|downside_capture|avg_bil|avg_spy|avg_offense,True,,
data/05_layer3_portfolio_construction/phase_l_candidate_metrics_holdout.csv,layer3_portfolio,8.0,21.0,,,unknown,ann_return|ann_vol|sharpe|max_drawdown|calmar|cvar_5|turnover|upside_capture|downside_capture|avg_bil|avg_spy|avg_offense,True,,
data/05_layer3_portfolio_construction/phase_l_concentration_by_state.csv,layer3_portfolio,15.0,6.0,,,unknown,version_name|market_state|avg_top1_share|avg_top2_share|avg_hhi|avg_role_share_new,True,,
data/05_layer3_portfolio_construction/phase_l_concentration_summary.csv,layer3_portfolio,3.0,5.0,,,unknown,version_name|avg_top1_share|avg_top2_share|avg_hhi|avg_role_share_new,True,,
data/05_layer3_portfolio_construction/phase_l_feature_importance_summary.csv,layer3_portfolio,74.0,3.0,,,unknown,model_name|feature_name|importance,True,,
data/05_layer3_portfolio_construction/phase_l_learning_control_by_confidence.csv,layer3_portfolio,8.0,7.0,,,unknown,version_name|confidence_bucket|observations|avg_learned_confidence|avg_top1_share|avg_top2_share|avg_hhi,True,,
data/05_layer3_portfolio_construction/phase_l_learning_control_summary.csv,layer3_portfolio,3.0,9.0,,,unknown,version_name|avg_learned_confidence|avg_margin_confidence|avg_signal_top_gap|avg_top1_share|avg_top2_share|avg_hhi|avg_lambda_turn|avg_lambda_tail,True,,
data/05_layer3_portfolio_construction/phase_l_learning_controls_improved_phasel_decision_utility_allocator.csv,layer3_portfolio,1109.0,9.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|learned_confidence|margin_confidence|agreement|risk_guard|signal_top_gap|mu_scale|lambda_turn|lambda_tail,True,,
data/05_layer3_portfolio_construction/phase_l_learning_controls_improved_phasel_selective_concentration_allocator.csv,layer3_portfolio,1109.0,9.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|learned_confidence|margin_confidence|agreement|risk_guard|signal_top_gap|mu_scale|lambda_turn|lambda_tail,True,,
data/05_layer3_portfolio_construction/phase_l_learning_controls_improved_phasel_tail_turnover_learning_allocator.csv,layer3_portfolio,1109.0,9.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|learned_confidence|margin_confidence|agreement|risk_guard|signal_top_gap|mu_scale|lambda_turn|lambda_tail,True,,
data/05_layer3_portfolio_construction/phase_l_learning_protocol.json,layer3_portfolio,7.0,,,,unknown,phase|purpose|current_refined_allocator_reference|conditional_tail_aware_branch|active_panel_baseline|candidate_versions|training_design,True,,
data/05_layer3_portfolio_construction/phase_l_pairwise_validation.csv,layer3_portfolio,8.0,19.0,,,unknown,version_name|full_raw_delta_vs_production|holdout_raw_delta_vs_production|holdout_sharpe_delta_vs_production|bootstrap_prob_vs_production|full_raw_delta_vs_current_refined_allocator|full_raw_delta_vs_tail_aware_branch|full_raw_delta_vs_refined_blend|bootstrap_prob_vs_current_refined_allocator|bootstrap_prob_vs_tail_aware_branch|bootstrap_prob_vs_refined_blend|max_drawdown_delta_vs_production,True,,
data/05_layer3_portfolio_construction/phase_l_rolling_origin_summary.csv,layer3_portfolio,8.0,6.0,,,unknown,version_name|rolling_windows|rolling_avg_raw_composite|rolling_median_raw_composite|rolling_avg_sharpe|rolling_avg_ann_return,True,,
data/05_layer3_portfolio_construction/phase_l_sleeve_allocation_by_state.csv,layer3_portfolio,90.0,4.0,,,unknown,version_name|sleeve_name|market_state|avg_weight_state,True,,
data/05_layer3_portfolio_construction/phase_l_sleeve_allocation_summary.csv,layer3_portfolio,18.0,5.0,,,unknown,version_name|sleeve_name|avg_weight|avg_weight_when_active|active_share,True,,
data/05_layer3_portfolio_construction/phase_l_validation_protocol.json,layer3_portfolio,7.0,,,,unknown,phase|purpose|fixed_comparator_set|candidate_versions|holdout_weeks|rolling_origin|promotion_rule_reference,True,,
data/05_layer3_portfolio_construction/phase_ll_candidate_metrics_full.csv,layer3_portfolio,5.0,15.0,,,unknown,name|full_ann_return|full_ann_vol|full_sharpe|full_max_drawdown|full_cvar_5|full_calmar|holdout_ann_return|holdout_sharpe|holdout_max_drawdown|avg_BIL|avg_SPY,True,,
data/05_layer3_portfolio_construction/phase_ll_protocol.json,layer3_portfolio,8.0,,,,unknown,phase|architecture|limitations|candidates|w1_sleeve|w1_avg_holdings|best_candidate|rationale,True,,
data/05_layer3_portfolio_construction/phase_ll_selection_table.csv,layer3_portfolio,4.0,12.0,,,unknown,best_candidate|rationale|name|ann_imp_pp|sharpe_imp|mdd_imp_pp|cvar_imp_pp|turnover_ratio_vs_prod|bil_inc_pp|calm_trend_delta_wkly|passes_all_gates|fail_reasons,True,,
data/05_layer3_portfolio_construction/phase_ll_state_summary.csv,layer3_portfolio,15.0,9.0,,,unknown,state|n_weeks|ll_mean_wkly|prod_mean_wkly|delta_mean_wkly|ll_minus_prod_cumulative|avg_w_w1|max_w_w1|candidate,True,,
data/05_layer3_portfolio_construction/phase_m_allocator_state_summary.csv,layer3_portfolio,10.0,11.0,,,unknown,version_name|market_state|observations|ann_return_state|ann_vol_state|sharpe_state|avg_bil_state|avg_spy_state|avg_offense_state|avg_defense_state|avg_cash_state,True,,
data/05_layer3_portfolio_construction/phase_m_allocator_variant_summary.csv,layer3_portfolio,2.0,9.0,,,unknown,version_name|ann_return|ann_vol|sharpe|max_drawdown|turnover|avg_bil|avg_spy|avg_role_share_new,True,,
data/05_layer3_portfolio_construction/phase_m_candidate_metrics_dev.csv,layer3_portfolio,7.0,21.0,,,unknown,ann_return|ann_vol|sharpe|max_drawdown|calmar|cvar_5|turnover|upside_capture|downside_capture|avg_bil|avg_spy|avg_offense,True,,
data/05_layer3_portfolio_construction/phase_m_candidate_metrics_full.csv,layer3_portfolio,7.0,21.0,,,unknown,ann_return|ann_vol|sharpe|max_drawdown|calmar|cvar_5|turnover|upside_capture|downside_capture|avg_bil|avg_spy|avg_offense,True,,
data/05_layer3_portfolio_construction/phase_m_candidate_metrics_holdout.csv,layer3_portfolio,7.0,21.0,,,unknown,ann_return|ann_vol|sharpe|max_drawdown|calmar|cvar_5|turnover|upside_capture|downside_capture|avg_bil|avg_spy|avg_offense,True,,
data/05_layer3_portfolio_construction/phase_m_concentration_by_state.csv,layer3_portfolio,10.0,6.0,,,unknown,version_name|market_state|avg_top1_share|avg_top2_share|avg_hhi|avg_role_share_new,True,,
data/05_layer3_portfolio_construction/phase_m_concentration_summary.csv,layer3_portfolio,2.0,5.0,,,unknown,version_name|avg_top1_share|avg_top2_share|avg_hhi|avg_role_share_new,True,,
data/05_layer3_portfolio_construction/phase_m_control_by_confidence.csv,layer3_portfolio,6.0,7.0,,,unknown,version_name|confidence_bucket|observations|avg_learned_confidence|avg_top1_share|avg_top2_share|avg_hhi,True,,
data/05_layer3_portfolio_construction/phase_m_control_summary.csv,layer3_portfolio,2.0,7.0,,,unknown,version_name|avg_learned_confidence|avg_top1_share|avg_top2_share|avg_hhi|avg_lambda_turn|avg_lambda_tail,True,,
data/05_layer3_portfolio_construction/phase_m_controls_improved_phasem_production_proximity_allocator.csv,layer3_portfolio,1109.0,12.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|config_name|learned_confidence|margin_confidence|agreement|risk_guard|signal_top_gap|mu_scale|lambda_turn|lambda_tail|selection_score|selected_config,True,,
data/05_layer3_portfolio_construction/phase_m_controls_improved_phasem_validation_first_learning_allocator.csv,layer3_portfolio,1109.0,12.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|config_name|learned_confidence|margin_confidence|agreement|risk_guard|signal_top_gap|mu_scale|lambda_turn|lambda_tail|selection_score|selected_config,True,,
data/05_layer3_portfolio_construction/phase_m_feature_importance_summary.csv,layer3_portfolio,74.0,3.0,,,unknown,model_name|feature_name|importance,True,,
data/05_layer3_portfolio_construction/phase_m_pairwise_validation.csv,layer3_portfolio,7.0,19.0,,,unknown,version_name|full_raw_delta_vs_production|holdout_raw_delta_vs_production|holdout_sharpe_delta_vs_production|bootstrap_prob_vs_production|full_raw_delta_vs_current_refined_allocator|full_raw_delta_vs_current_learning_branch|full_raw_delta_vs_refined_blend|bootstrap_prob_vs_current_refined_allocator|bootstrap_prob_vs_current_learning_branch|bootstrap_prob_vs_refined_blend|max_drawdown_delta_vs_production,True,,
data/05_layer3_portfolio_construction/phase_m_protocol.json,layer3_portfolio,11.0,,,,unknown,phase|purpose|current_refined_allocator_reference|current_learning_branch|active_panel_baseline|candidate_versions|selection_window_weeks|pseudo_holdout_weeks|selection_step_weeks|config_sets|design_principles,True,,
data/05_layer3_portfolio_construction/phase_m_rolling_origin_summary.csv,layer3_portfolio,7.0,6.0,,,unknown,version_name|rolling_windows|rolling_avg_raw_composite|rolling_median_raw_composite|rolling_avg_sharpe|rolling_avg_ann_return,True,,
data/05_layer3_portfolio_construction/phase_m_selection_by_state.csv,layer3_portfolio,30.0,5.0,,,unknown,version_name|selected_config|market_state|observations|selection_share_state,True,,
data/05_layer3_portfolio_construction/phase_m_selection_path_improved_phasem_production_proximity_allocator.csv,layer3_portfolio,1109.0,3.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|selected_config|selection_score,True,,
data/05_layer3_portfolio_construction/phase_m_selection_path_improved_phasem_validation_first_learning_allocator.csv,layer3_portfolio,1109.0,3.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|selected_config|selection_score,True,,
data/05_layer3_portfolio_construction/phase_m_selection_summary.csv,layer3_portfolio,6.0,5.0,,,unknown,selected_config|observations|selection_share|version_name|avg_selection_score,True,,
data/05_layer3_portfolio_construction/phase_m_sleeve_allocation_by_state.csv,layer3_portfolio,60.0,4.0,,,unknown,version_name|sleeve_name|market_state|avg_weight_state,True,,
data/05_layer3_portfolio_construction/phase_m_sleeve_allocation_summary.csv,layer3_portfolio,12.0,5.0,,,unknown,version_name|sleeve_name|avg_weight|avg_weight_when_active|active_share,True,,
data/05_layer3_portfolio_construction/phase_m_validation_protocol.json,layer3_portfolio,7.0,,,,unknown,phase|purpose|fixed_comparator_set|candidate_versions|holdout_weeks|rolling_origin|promotion_rule_reference,True,,
data/05_layer3_portfolio_construction/phase_mm_candidate_metrics_full.csv,layer3_portfolio,5.0,28.0,,,unknown,name|missing|ann_return|ann_vol|sharpe|max_drawdown|calmar|cvar_5|avg_turnover|upside_capture|downside_capture|recovery_capture,True,,
data/05_layer3_portfolio_construction/phase_mm_protocol.json,layer3_portfolio,10.0,,,,unknown,phase|production_pin|shadow_pin|candidates|commands_executed|best_candidate|quick_committee_verdict|layer5_6_quick_audits_ran|checkpoint_files|notes,True,,
data/05_layer3_portfolio_construction/phase_mm_selection_table.csv,layer3_portfolio,3.0,14.0,,,unknown,name|ann_return_delta_pp_vs_prod|sharpe_delta_vs_prod|max_drawdown_delta_pp_vs_prod|cvar_delta_pp_vs_prod|turnover_ratio_vs_prod|avg_BIL_delta_pp_vs_prod|avg_SPY_delta_pp_vs_prod|recovery_fragile_delta_weekly_vs_prod|stressed_panic_delta_weekly_vs_prod|calm_trend_delta_weekly_vs_prod|recovery_confirmed_css_delta_pp,True,,
data/05_layer3_portfolio_construction/phase_mm_state_summary.csv,layer3_portfolio,30.0,27.0,,,unknown,name|state|n_weeks|ann_return|ann_vol|sharpe|max_drawdown|cvar_5|benchmark_ann_return|benchmark_sharpe|avg_BIL|avg_SPY,True,,
data/05_layer3_portfolio_construction/phase_n_allocator_state_summary.csv,layer3_portfolio,15.0,11.0,,,unknown,version_name|market_state|observations|ann_return_state|ann_vol_state|sharpe_state|avg_bil_state|avg_spy_state|avg_offense_state|avg_defense_state|avg_cash_state,True,,
data/05_layer3_portfolio_construction/phase_n_allocator_variant_summary.csv,layer3_portfolio,3.0,9.0,,,unknown,version_name|ann_return|ann_vol|sharpe|max_drawdown|turnover|avg_bil|avg_spy|avg_role_share_new,True,,
data/05_layer3_portfolio_construction/phase_n_candidate_classification.csv,layer3_portfolio,3.0,4.0,,,unknown,version_name|classification|best_non_production_candidate|production_rule_checks_passed,True,,
data/05_layer3_portfolio_construction/phase_n_candidate_metrics_dev.csv,layer3_portfolio,9.0,21.0,,,unknown,ann_return|ann_vol|sharpe|max_drawdown|calmar|cvar_5|turnover|upside_capture|downside_capture|avg_bil|avg_spy|avg_offense,True,,
data/05_layer3_portfolio_construction/phase_n_candidate_metrics_full.csv,layer3_portfolio,9.0,21.0,,,unknown,ann_return|ann_vol|sharpe|max_drawdown|calmar|cvar_5|turnover|upside_capture|downside_capture|avg_bil|avg_spy|avg_offense,True,,
data/05_layer3_portfolio_construction/phase_n_candidate_metrics_holdout.csv,layer3_portfolio,9.0,21.0,,,unknown,ann_return|ann_vol|sharpe|max_drawdown|calmar|cvar_5|turnover|upside_capture|downside_capture|avg_bil|avg_spy|avg_offense,True,,
data/05_layer3_portfolio_construction/phase_n_concentration_by_state.csv,layer3_portfolio,15.0,6.0,,,unknown,version_name|market_state|avg_top1_share|avg_top2_share|avg_hhi|avg_role_share_new,True,,
data/05_layer3_portfolio_construction/phase_n_concentration_summary.csv,layer3_portfolio,3.0,5.0,,,unknown,version_name|avg_top1_share|avg_top2_share|avg_hhi|avg_role_share_new,True,,
data/05_layer3_portfolio_construction/phase_n_controls_improved_phasen_distributional_tail_allocator.csv,layer3_portfolio,1109.0,18.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|model_confidence|model_uncertainty|spread_score|margin_confidence|agreement|signal_top_gap|risk_guard|cash_weight|mu_scale|lambda_turn|lambda_tail,True,,
data/05_layer3_portfolio_construction/phase_n_controls_improved_phasen_moe_role_gating_allocator.csv,layer3_portfolio,1109.0,18.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|model_confidence|model_uncertainty|spread_score|margin_confidence|agreement|signal_top_gap|risk_guard|cash_weight|mu_scale|lambda_turn|lambda_tail,True,,
data/05_layer3_portfolio_construction/phase_n_controls_improved_phasen_uncertainty_adjusted_allocator.csv,layer3_portfolio,1109.0,18.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|model_confidence|model_uncertainty|spread_score|margin_confidence|agreement|signal_top_gap|risk_guard|cash_weight|mu_scale|lambda_turn|lambda_tail,True,,
data/05_layer3_portfolio_construction/phase_n_decision_predictions.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|dual_momentum_topn|composite_calm_trend_specialist|composite_healthier_recovery_specialist|composite_anti_chop_clarity|composite_regime_conditioned|taa_10m_sma,True,,
data/05_layer3_portfolio_construction/phase_n_feature_importance_summary.csv,layer3_portfolio,1139.0,3.0,,,unknown,model_name|feature_name|importance,True,,
data/05_layer3_portfolio_construction/phase_n_gate_by_state.csv,layer3_portfolio,15.0,6.0,,,unknown,version_name|market_state|avg_gate_prob_calm|avg_gate_prob_recovery|avg_gate_prob_defense|top_expert,True,,
data/05_layer3_portfolio_construction/phase_n_gate_probabilities.csv,layer3_portfolio,1109.0,4.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|calm|recovery|defense,True,,
data/05_layer3_portfolio_construction/phase_n_gate_summary.csv,layer3_portfolio,3.0,8.0,,,unknown,version_name|avg_gate_prob_calm|avg_gate_prob_recovery|avg_gate_prob_defense|avg_gate_entropy|top_expert_share_calm|top_expert_share_recovery|top_expert_share_defense,True,,
data/05_layer3_portfolio_construction/phase_n_pairwise_validation.csv,layer3_portfolio,9.0,32.0,,,unknown,version_name|full_raw_delta_vs_production|holdout_raw_delta_vs_production|holdout_sharpe_delta_vs_production|bootstrap_prob_vs_production|full_raw_delta_vs_phaseh_reference|holdout_raw_delta_vs_phaseh_reference|holdout_sharpe_delta_vs_phaseh_reference|bootstrap_prob_vs_phaseh_reference|full_raw_delta_vs_phasel_branch|holdout_raw_delta_vs_phasel_branch|holdout_sharpe_delta_vs_phasel_branch,True,,
data/05_layer3_portfolio_construction/phase_n_prediction_uncertainty.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|dual_momentum_topn|composite_calm_trend_specialist|composite_healthier_recovery_specialist|composite_anti_chop_clarity|composite_regime_conditioned|taa_10m_sma,True,,
data/05_layer3_portfolio_construction/phase_n_protocol.json,layer3_portfolio,9.0,,,,unknown,phase|purpose|reference_panel_version|active_panel_version|current_refined_allocator_reference|current_learning_branch|current_tail_aware_branch|candidate_versions|training_design,True,,
data/05_layer3_portfolio_construction/phase_n_rolling_origin_summary.csv,layer3_portfolio,9.0,6.0,,,unknown,version_name|rolling_windows|rolling_avg_raw_composite|rolling_median_raw_composite|rolling_avg_sharpe|rolling_avg_ann_return,True,,
data/05_layer3_portfolio_construction/phase_n_sleeve_allocation_by_state.csv,layer3_portfolio,90.0,4.0,,,unknown,version_name|sleeve_name|market_state|avg_weight_state,True,,
data/05_layer3_portfolio_construction/phase_n_sleeve_allocation_summary.csv,layer3_portfolio,18.0,5.0,,,unknown,version_name|sleeve_name|avg_weight|avg_weight_when_active|active_share,True,,
data/05_layer3_portfolio_construction/phase_n_tail_predictions.csv,layer3_portfolio,1109.0,7.0,2005-01-14,2026-04-10,weekly,Unnamed: 0|dual_momentum_topn|composite_calm_trend_specialist|composite_healthier_recovery_specialist|composite_anti_chop_clarity|composite_regime_conditioned|taa_10m_sma,True,,
data/05_layer3_portfolio_construction/phase_n_uncertainty_by_bucket.csv,layer3_portfolio,13.0,10.0,,,unknown,version_name|confidence_bucket|uncertainty_bucket|observations|avg_model_confidence|avg_model_uncertainty|avg_cash_weight|avg_top1_share|avg_top2_share|avg_hhi,True,,
data/05_layer3_portfolio_construction/phase_n_uncertainty_summary.csv,layer3_portfolio,3.0,8.0,,,unknown,version_name|avg_model_confidence|avg_model_uncertainty|avg_cash_weight|avg_top1_share|avg_top2_share|avg_hhi|avg_gate_top_prob,True,,
data/05_layer3_portfolio_construction/phase_n_validation_protocol.json,layer3_portfolio,7.0,,,,unknown,phase|purpose|fixed_comparator_set|candidate_versions|holdout_weeks|rolling_origin|promotion_rule_reference,True,,
data/05_layer3_portfolio_construction/phase_nn_candidate_metrics_full.csv,layer3_portfolio,5.0,18.0,,,unknown,name|missing|ann_return|ann_vol|sharpe|max_drawdown|calmar|cvar_5|avg_turnover|avg_BIL|avg_SPY|avg_offense,True,,
data/05_layer3_portfolio_construction/phase_nn_protocol.json,layer3_portfolio,8.0,,,,unknown,phase|production_pin|shadow_pin|checkpoint_files|commands_executed|best_candidate|quick_verdict|layer5_6_quick_audits_ran,True,,
data/05_layer3_portfolio_construction/phase_nn_selection_table.csv,layer3_portfolio,3.0,11.0,,,unknown,name|ann_return_delta_pp_vs_prod|sharpe_delta_vs_prod|max_drawdown_delta_pp_vs_prod|cvar_delta_pp_vs_prod|turnover_ratio_vs_prod|avg_SPY_delta_pp_vs_prod|avg_lookthrough_drag_reduction_vs_prod|recovery_state_drag_reduction_vs_prod|passes_all_gates|fail_reasons,True,,
data/05_layer3_portfolio_construction/phase_nn_state_summary.csv,layer3_portfolio,30.0,15.0,,,unknown,name|state|n_weeks|ann_return|sharpe|avg_BIL|avg_SPY|avg_offense|avg_defense|mean_weekly_return|prod_ann_return|prod_sharpe,True,,
data/05_layer3_portfolio_construction/phase_o_allocator_state_summary.csv,layer3_portfolio,25.0,11.0,,,unknown,version_name|market_state|observations|ann_return_state|ann_vol_state|sharpe_state|avg_bil_state|avg_spy_state|avg_offense_state|avg_defense_state|avg_cash_state,True,,
data/05_layer3_portfolio_construction/phase_o_allocator_variant_summary.csv,layer3_portfolio,5.0,8.0,,,unknown,version_name|ann_return|ann_vol|sharpe|max_drawdown|turnover|avg_bil|avg_spy,True,,
