date,market_state,r2a,leadership_quality_composite,crowded_guard,offense_scale
2012-05-18,neutral_mixed,0.9650554352487296,0.2352195057411055,False,1.0772044348198984
2012-05-25,neutral_mixed,0.8756460096054829,-0.0782295991377702,False,1.0700516807684386
2012-06-01,neutral_mixed,0.474436294742858,-0.1112539456810231,False,1.0379549035794287
2012-06-08,neutral_mixed,0.218948509246379,-0.613415813105393,False,1.0175158807397102
2012-06-15,neutral_mixed,-0.2832311187031259,0.0541799172486972,False,0.97734151050375
2012-06-22,neutral_mixed,0.2119733092300019,-0.3311564124362456,False,1.0169578647384
2012-06-29,neutral_mixed,0.1629733397678495,-0.0396786125573747,False,1.013037867181428
2012-07-06,neutral_mixed,-0.1507452006382285,-0.7107634476260654,False,0.9879403839489417
2012-07-13,neutral_mixed,0.2053941151583289,-1.2270160232143796,False,1.0164315292126662
2012-07-20,neutral_mixed,0.3058090593639613,-1.5235621267635788,False,1.024464724749117
2012-07-27,calm_trend,0.4991155005348878,-1.105632298717306,False,1.039929240042791
2012-08-03,neutral_mixed,1.0,-0.9176440906802996,False,1.08
2012-08-10,neutral_mixed,0.0960205586884984,-0.329397204357695,False,1.0076816446950798
2012-08-17,neutral_mixed,-0.8774655145963478,0.1653183706992961,False,0.9298027588322921
2012-08-24,neutral_mixed,-1.0,1.4075455723526336,True,0.92
2012-08-31,calm_trend,-0.9063407275458712,0.2371004788483604,False,0.9274927417963303
2012-09-07,calm_trend,-0.8713118264117148,1.3467924340214128,True,0.9302950538870628
2012-09-14,calm_trend,-0.906369936508221,0.9663085446245664,True,0.9274904050793423
2012-09-21,calm_trend,-1.0,1.1857682938672764,True,0.92
2012-09-28,calm_trend,-1.0,1.2106612104873966,True,0.92
2012-10-05,calm_trend,-1.0,1.32172771775151,True,0.92
2012-10-12,calm_trend,-1.0,0.9164802088480158,True,0.92
2012-10-19,calm_trend,-0.6279239186792391,0.4807694095666315,False,0.9497660865056609
2012-10-26,calm_trend,-0.6405548652898907,-0.9439216061611706,False,0.9487556107768087
2012-11-02,calm_trend,0.2129123982777418,-1.5936740386966766,False,1.0170329918622194
2012-11-09,calm_trend,0.0077380529104919,-1.0989728538614008,False,1.0006190442328393
2012-11-16,neutral_mixed,0.9867469028041386,-1.86072911687994,False,1.0789397522243311
2012-11-23,calm_trend,1.0,-1.2874473482742212,False,1.08
2012-11-30,calm_trend,0.8218219383191355,-1.2070910754856368,False,1.065745755065531
2012-12-07,calm_trend,0.1998220854281508,-0.7474575126003187,False,1.015985766834252
2012-12-14,calm_trend,0.2367266307742823,-0.9857630813768968,False,1.0189381304619425
2012-12-21,calm_trend,0.5515962675697311,-1.473749079639478,False,1.0441277014055785
2012-12-28,calm_trend,0.4596538508755003,-0.9894638972915004,False,1.03677230807004
2013-01-04,neutral_mixed,0.647714814267174,-1.6143160021113636,False,1.051817185141374
2013-01-11,calm_trend,0.3184125165777172,-0.2583643863192529,False,1.0254730013262174
2013-01-18,calm_trend,0.0037048466866539,0.255716533496516,False,1.0002963877349322
2013-01-25,calm_trend,-0.4754514589371746,-0.1617649369665983,False,0.961963883285026
2013-02-01,calm_trend,-0.7678648140701664,0.0884369109527754,False,0.9385708148743866
2013-02-08,calm_trend,-1.0,-0.4303435038670026,False,0.92
2013-02-15,calm_trend,-1.0,-0.5254246715047537,False,0.92
2013-02-22,calm_trend,-1.0,-0.292853391449689,False,0.92
2013-03-01,calm_trend,-1.0,-0.2498580516138883,False,0.92
2013-03-08,neutral_mixed,-1.0,0.402283776771379,False,0.92
2013-03-15,calm_trend,-0.70579359559028,0.8404532023393232,True,0.9435365123527776
2013-03-22,calm_trend,-0.5775360529130323,0.891782843587935,True,0.9537971157669574
2013-03-29,calm_trend,-0.6536083964627749,0.8633675487266882,True,0.947711328282978
2013-04-05,calm_trend,-0.8544557876898442,0.9865084217834816,True,0.9316435369848125
2013-04-12,calm_trend,-0.4690930400994677,0.689675485792387,True,0.9624725567920426
2013-04-19,calm_trend,-1.0,1.3396736447848852,True,0.92
2013-04-26,neutral_mixed,-0.1117314971055886,-0.3716633522207915,False,0.9910614802315529
2013-05-03,neutral_mixed,-0.4663427978684556,0.7153082165382274,True,0.9626925761705235
2013-05-10,neutral_mixed,-0.8729469052100122,1.231201066656198,True,0.930164247583199
2013-05-17,calm_trend,-0.9765039804994072,1.1563872892647338,True,0.9218796815600474
2013-05-24,calm_trend,-0.7626623824413169,1.4756101459469897,True,0.9389870094046946
2013-05-31,neutral_mixed,-0.5655702201711412,0.9388004615959986,True,0.9547543823863087
2013-06-07,neutral_mixed,-0.4635022008791948,1.2207040070143853,True,0.9629198239296645
2013-06-14,neutral_mixed,-0.3850661812022896,0.9851224815080528,True,0.9691947055038168
2013-06-21,neutral_mixed,-0.4081374691008748,1.405255567227479,True,0.96734900247193
2013-06-28,neutral_mixed,0.4509205670969365,1.3177283139822624,True,1.0
2013-07-05,neutral_mixed,0.3207298842254298,1.3528786940219513,True,1.0
2013-07-12,neutral_mixed,-0.1804374215915958,1.2623317287006894,True,0.9855650062726723
2013-07-19,neutral_mixed,-0.4826218380945798,1.528184812197902,True,0.9613902529524336
2013-07-26,neutral_mixed,-0.5590353064511271,1.0987590410725845,True,0.9552771754839098
2013-08-02,neutral_mixed,-0.6455133991073354,1.2750286513564555,True,0.9483589280714132
2013-08-09,neutral_mixed,-0.8302709119593538,1.4794749855812888,True,0.9335783270432517
2013-08-16,neutral_mixed,-1.0,0.9760083949160576,True,0.92
2013-08-23,neutral_mixed,-0.8929004375462589,0.411592055269175,False,0.9285679649962992
2013-08-30,neutral_mixed,-1.0,0.8900886088528034,True,0.92
2013-09-06,neutral_mixed,-0.01552470530274,0.3330870323380339,False,0.9987580235757808
2013-09-13,neutral_mixed,-0.5171917951927841,0.5271110852845069,True,0.9586246563845773
2013-09-20,neutral_mixed,-0.8843726856084217,1.1204423774023105,True,0.9292501851513263
2013-09-27,neutral_mixed,-0.9356868419860038,0.4428978808481059,False,0.9251450526411197
2013-10-04,neutral_mixed,-0.4769429856574841,0.640372911852249,True,0.9618445611474012
2013-10-11,neutral_mixed,-0.8731167934173333,0.2449109525549667,False,0.9301506565266133
2013-10-18,neutral_mixed,-0.9090220516464018,0.4188316571649301,False,0.9272782358682878
2013-10-25,neutral_mixed,-1.0,1.258474926552596,True,0.92
2013-11-01,neutral_mixed,-1.0,1.4063989885130814,True,0.92
2013-11-08,neutral_mixed,-1.0,1.1167037829963429,True,0.92
2013-11-15,neutral_mixed,-1.0,0.9297993426022336,True,0.92
2013-11-22,neutral_mixed,-1.0,0.6922493859775242,True,0.92
2013-11-29,neutral_mixed,-1.0,0.0604438586034328,False,0.92
2013-12-06,neutral_mixed,-1.0,0.7878454599242009,True,0.92
2013-12-13,neutral_mixed,-1.0,1.2766785044408122,True,0.92
2013-12-20,neutral_mixed,-1.0,0.9881730784244462,True,0.92
2013-12-27,neutral_mixed,-1.0,1.4684052306917652,True,0.92
2014-01-03,neutral_mixed,-1.0,1.3097859963724134,True,0.92
2014-01-10,neutral_mixed,-1.0,1.6414963922757444,True,0.92
2014-01-17,neutral_mixed,-1.0,1.8726352221316216,True,0.92
2014-01-24,neutral_mixed,-1.0,1.563972472826552,True,0.92
2014-01-31,neutral_mixed,-0.4350589798093003,0.6765479052124793,True,0.965195281615256
2014-02-07,neutral_mixed,0.4413092392112572,0.2436335427716582,False,1.0353047391369006
2014-02-14,neutral_mixed,0.340132654853068,0.7548275807670236,True,1.0
2014-02-21,neutral_mixed,-0.13419636211955,1.1021754345680923,True,0.989264291030436
2014-02-28,neutral_mixed,-0.0016069908226588,0.6000784152781683,True,0.9998714407341873
2014-03-07,neutral_mixed,-0.293344190834746,0.7313712780366941,True,0.9765324647332203
2014-03-14,neutral_mixed,-0.6073775332165889,1.0051542208549376,True,0.9514097973426728
2014-03-21,stressed_panic,-1.0,0.7739616890945031,True,1.0
2014-03-28,neutral_mixed,0.9794184398989888,0.1591238192294761,False,1.078353475191919
2014-04-04,neutral_mixed,1.0,-2.0375476835426047,False,1.08
2014-04-11,recovery_fragile,-0.6146185140788604,-2.7616146491793887,False,0.9508305188736912
2014-04-18,stressed_panic,0.6905950400306836,-3.0,False,1.0
2014-04-25,recovery_fragile,-0.4803723066375006,-1.9894728458170248,False,0.961570215469
2014-05-02,neutral_mixed,0.9691603573627634,-0.8488031848986394,False,1.077532828589021
2014-05-09,neutral_mixed,0.7476695828944149,0.3296676571138802,False,1.0598135666315531
2014-05-16,neutral_mixed,0.7580214328003854,0.2424980308452032,False,1.0606417146240308
2014-05-23,neutral_mixed,0.7199915784858616,-0.366213580966845,False,1.057599326278869
2014-05-30,recovery_confirmed,-0.0287885837481558,0.1143988467159334,False,0.9976969133001475
2014-06-06,calm_trend,0.3476794709019136,0.3800267749454706,False,1.027814357672153
2014-06-13,calm_trend,-0.2826649414713814,0.6636322083141376,True,0.9773868046822894
2014-06-20,calm_trend,-0.4298705536546187,0.6823958003186107,True,0.9656103557076305
2014-06-27,calm_trend,-0.4861211036680723,0.2397195050042234,False,0.9611103117065543
2014-07-04,calm_trend,-0.6524468851930914,0.6605404290621362,True,0.9478042491845526
2014-07-11,calm_trend,-1.0,0.8286274753949121,True,0.92
2014-07-18,calm_trend,-0.960352600730811,0.2778482426645497,False,0.9231717919415351
2014-07-25,calm_trend,-0.863114879544321,0.3135788095116841,False,0.9309508096364543
2014-08-01,calm_trend,-0.7902878420338879,0.6027419849710102,True,0.936776972637289
2014-08-08,neutral_mixed,-0.1203292605516418,0.7623508896840239,True,0.9903736591558686
2014-08-15,calm_trend,0.8244457970815824,0.9236896369582716,True,1.0
2014-08-22,calm_trend,0.793629520828625,0.6737117966983573,True,1.0
2014-08-29,calm_trend,0.499070216363182,1.332438057012241,True,1.0
2014-09-05,calm_trend,0.3765935698846544,1.2447371565325864,True,1.0
2014-09-12,calm_trend,0.3477319724270459,0.9806792652496666,True,1.0
2014-09-19,calm_trend,0.4522261413702693,0.4491928205688437,False,1.0361780913096215
2014-09-26,neutral_mixed,0.3475658139984481,0.4827928273131359,False,1.027805265119876
2014-10-03,neutral_mixed,1.0,0.5973610815695327,True,1.0
2014-10-10,neutral_mixed,1.0,0.0164445076271551,False,1.08
2014-10-17,stressed_panic,-0.0099337623567656,-0.175208183945957,False,1.0
2014-10-24,stressed_panic,-0.0010271234105924,-0.8434865320464743,False,1.0
2014-10-31,recovery_fragile,-1.0,-0.4979707157974972,False,0.92
2014-11-07,recovery_fragile,-0.4859788297666824,0.71075563395087,True,0.9611216936186654
2014-11-14,recovery_fragile,-0.3899905577647463,0.926827416167026,True,0.9688007553788203
2014-11-21,recovery_fragile,-0.2747694918337843,1.1702902260927073,True,0.9780184406532972
2014-11-28,neutral_mixed,0.3622828163349232,0.5795763366928633,True,1.0
2014-12-05,neutral_mixed,0.6270654768455813,0.3738971389695932,False,1.0501652381476465
2014-12-12,neutral_mixed,0.2150703130192919,0.7179376546876771,True,1.0
2014-12-19,stressed_panic,-0.434627585740764,0.6260142069785927,True,1.0
2014-12-26,neutral_mixed,0.1085385712185806,0.2342887953667728,False,1.0086830856974864
2015-01-02,neutral_mixed,-0.0292763210671089,-0.172142033627859,False,0.9976578943146313
2015-01-09,neutral_mixed,-0.0986654532360022,0.2140361823784797,False,0.9921067637411198
2015-01-16,stressed_panic,0.3562566507419357,0.4698256160717549,False,1.0
2015-01-23,stressed_panic,0.6219988944451862,0.5174208545499456,True,1.0
2015-01-30,recovery_fragile,-0.4230015173918873,-0.0654455514229348,False,0.966159878608649
2015-02-06,stressed_panic,0.0671944318167784,-1.1499812101572755,False,1.0
2015-02-13,recovery_fragile,-0.9156945131617616,0.0574784019422809,False,0.926744438947059
2015-02-20,recovery_fragile,-0.660989535271918,0.5320747858599472,True,0.9471208371782466
2015-02-27,recovery_confirmed,0.011694737904279,0.9247727262271664,True,1.0
2015-03-06,neutral_mixed,0.7317983478535307,-0.0639848901532024,False,1.0585438678282824
2015-03-13,neutral_mixed,0.729911128229789,0.2549025861514052,False,1.058392890258383
2015-03-20,neutral_mixed,0.8672324839043194,-0.1931930871760381,False,1.0693785987123456
2015-03-27,neutral_mixed,0.2536699560553406,-0.4713294436083022,False,1.0202935964844273
2015-04-03,recovery_fragile,-0.376646639471783,-1.0263891377221726,False,0.9698682688422574
2015-04-10,recovery_fragile,-0.4996213383872567,-1.6078627163374308,False,0.9600302929290194
2015-04-17,recovery_fragile,0.7479813346394486,0.1193384407886024,False,1.059838506771156
2015-04-24,recovery_fragile,-0.1672208699721168,-0.3559148526192927,False,0.9866223304022307
2015-05-01,neutral_mixed,-0.0841021685401311,0.2304106746017607,False,0.9932718265167895
2015-05-08,neutral_mixed,0.5128927780833977,0.4035715273140142,False,1.041031422246672
2015-05-15,neutral_mixed,0.318010494488413,0.7597420928180446,True,1.0
2015-05-22,neutral_mixed,0.0322112260922243,0.0214217154999324,False,1.002576898087378
2015-05-29,neutral_mixed,-0.5573250372325768,-0.4911025636462767,False,0.9554139970213938
2015-06-05,neutral_mixed,-0.463596282188553,-0.0580294890301172,False,0.9629122974249158
2015-06-12,neutral_mixed,-0.2067445547619289,-0.3544789491774316,False,0.9834604356190457
2015-06-19,neutral_mixed,0.1228090394496423,-0.059448847120359,False,1.0098247231559714
2015-06-26,neutral_mixed,-0.2940549867045179,-0.3337055632989165,False,0.9764756010636386
2015-07-03,neutral_mixed,0.0024782952323166,-0.0118092631890981,False,1.0001982636185853
2015-07-10,neutral_mixed,0.6799406363237458,-0.2176799803393175,False,1.0543952509058996
2015-07-17,stressed_panic,-0.2931351932291254,-0.6852476072084996,False,1.0
2015-07-24,neutral_mixed,0.7995201264268446,0.0611780264188449,False,1.0639616101141476
2015-07-31,neutral_mixed,1.0,0.3663488047616797,False,1.08
2015-08-07,neutral_mixed,1.0,-0.0686045427345864,False,1.08
2015-08-14,neutral_mixed,1.0,-0.0778666880430114,False,1.08
2015-08-21,stressed_panic,-0.8180179948696172,0.1944876766273338,False,1.0
2015-08-28,stressed_panic,0.6097464013047432,-0.9350946458639348,False,1.0
2015-09-04,stressed_panic,0.9996415458497472,-0.4885010818687736,False,1.0
2015-09-11,stressed_panic,1.0,-0.8244812372313491,False,1.0
2015-09-18,stressed_panic,1.0,-0.6931256244572265,False,1.0
2015-09-25,stressed_panic,1.0,-0.9694250357426458,False,1.0
2015-10-02,stressed_panic,1.0,-0.6896783526061013,False,1.0
2015-10-09,stressed_panic,1.0,-0.4471907065312812,False,1.0
2015-10-16,neutral_mixed,0.0924028176296612,-0.2187140368365676,False,1.0073922254103729
2015-10-23,neutral_mixed,1.0,-1.1671890304349786,False,1.08
2015-10-30,neutral_mixed,0.9949226145583536,0.5264957300337767,True,1.0
2015-11-06,neutral_mixed,1.0,1.1521401890739886,True,1.0
2015-11-13,neutral_mixed,0.3390814371478872,0.7215810773795058,True,1.0
2015-11-20,stressed_panic,0.8786420070380706,0.3343659655515941,False,1.0
2015-11-27,neutral_mixed,-0.0028858685817663,0.9589385993654598,True,0.9997691305134587
2015-12-04,neutral_mixed,-0.1529192849025787,1.3010438105375282,True,0.9877664572077937
2015-12-11,neutral_mixed,-0.389900471092007,0.8175981297904852,True,0.9688079623126394
2015-12-18,stressed_panic,1.0,1.2778239481245954,True,1.0
2015-12-25,stressed_panic,0.7154813782563189,0.779160149654569,True,1.0
2016-01-01,neutral_mixed,0.9105261467633426,1.180777637767708,True,1.0
2016-01-08,stressed_panic,-0.0199180570165813,1.226936944395356,True,1.0
2016-01-15,stressed_panic,0.5882389900696186,-0.2414166387289415,False,1.0
2016-01-22,stressed_panic,1.0,-0.3564059704168688,False,1.0
2016-01-29,stressed_panic,1.0,-1.0890856645066676,False,1.0
2016-02-05,stressed_panic,1.0,-1.1859566438828657,False,1.0
2016-02-12,stressed_panic,1.0,-1.9049687840078455,False,1.0
2016-02-19,stressed_panic,1.0,-1.4525256386014682,False,1.0
2016-02-26,stressed_panic,1.0,-2.004925814969565,False,1.0
2016-03-04,stressed_panic,1.0,-0.9566163650615994,False,1.0
2016-03-11,stressed_panic,-0.2850687154918615,-1.4694375660242385,False,1.0
2016-03-18,stressed_panic,-1.0,-2.182236980437172,False,1.0
2016-03-25,neutral_mixed,0.3376320305829554,-1.269744540234337,False,1.0270105624466364
2016-04-01,recovery_fragile,-0.8113851787070633,-1.2117910215999492,False,0.9350891857034349
2016-04-08,neutral_mixed,0.3094493708886798,-0.8580769958822209,False,1.0247559496710943
2016-04-15,neutral_mixed,-0.0456810186039729,-0.4652284100187774,False,0.9963455185116822
2016-04-22,neutral_mixed,-0.6077972454068077,-0.0008513482593251,False,0.9513762203674554
2016-04-29,recovery_fragile,0.9855847614187428,-0.9275385925205536,False,1.0788467809134994
2016-05-06,neutral_mixed,0.1033787203919942,-1.901446978492657,False,1.0082702976313596
2016-05-13,neutral_mixed,0.3139553181363668,-0.6440011919725178,False,1.0251164254509093
2016-05-20,neutral_mixed,0.7758665247109798,-1.2810283305432395,False,1.0620693219768784
2016-05-27,recovery_confirmed,-0.4363957781882543,-0.9316573285491292,False,0.9650883377449396
2016-06-03,recovery_confirmed,0.1547269495724187,-0.3716044859690015,False,1.0123781559657934
2016-06-10,recovery_confirmed,-0.2132418563902544,-0.9211062904390184,False,0.9829406514887796
2016-06-17,recovery_confirmed,-0.2276163004012815,-0.8401785975811188,False,0.9817906959678975
2016-06-24,neutral_mixed,1.0,-1.418120200328635,False,1.08
2016-07-01,neutral_mixed,1.0,-2.252188099157612,False,1.08
2016-07-08,neutral_mixed,1.0,-2.2214232986034,False,1.08
2016-07-15,calm_trend,0.918973460789382,-1.675566742236273,False,1.0735178768631506
2016-07-22,calm_trend,0.5280846210939721,-1.1858131704985788,False,1.0422467696875177
2016-07-29,calm_trend,-0.2548987690060217,-0.99887244432769,False,0.9796080984795182
2016-08-05,calm_trend,-0.4706376454231013,-0.9669866881175808,False,0.9623489883661519
2016-08-12,calm_trend,-0.8202390897491392,-0.4867910747423145,False,0.9343808728200689
2016-08-19,calm_trend,-0.9187795173082904,-0.238803247499439,False,0.9264976386153367
2016-08-26,calm_trend,-0.9890938902552172,0.4977122915882898,False,0.9208724887795826
2016-09-02,calm_trend,-0.9137674650473716,-0.248568321175627,False,0.9268986027962103
2016-09-09,calm_trend,-1.0,0.4134739754922105,False,0.92
2016-09-16,calm_trend,-0.4823481118143072,-0.037065663691684,False,0.9614121510548554
2016-09-23,calm_trend,-0.3366820143243068,0.0532474456016159,False,0.9730654388540555
2016-09-30,calm_trend,-0.5786845291491827,-0.1737070518080284,False,0.9537052376680654
2016-10-07,calm_trend,-0.8298805612694411,0.5555325655827976,True,0.9336095550984447
2016-10-14,calm_trend,-0.3176764836343295,0.9641402371608716,True,0.9745858813092536
2016-10-21,calm_trend,0.1632443883252419,-0.1762934082446459,False,1.0130595510660194
2016-10-28,calm_trend,-0.201661149160124,-0.5030534355639295,False,0.9838671080671901
2016-11-04,neutral_mixed,0.2577179641669349,-1.0775292604063738,False,1.0206174371333547
2016-11-11,neutral_mixed,1.0,-1.2367154511830274,False,1.08
2016-11-18,neutral_mixed,0.7997279528344028,-1.1880952083651497,False,1.0639782362267522
2016-11-25,neutral_mixed,0.5816006011735754,-0.8995802920419611,False,1.046528048093886
2016-12-02,neutral_mixed,0.4101353385257646,-0.8532624408645659,False,1.032810827082061
2016-12-09,neutral_mixed,0.2947373294651452,-0.3441713854218903,False,1.0235789863572116
2016-12-16,calm_trend,-0.3657456844197992,0.639600821333101,True,0.9707403452464161
2016-12-23,neutral_mixed,-0.2087798907911537,0.9307644956334368,True,0.9832976087367077
2016-12-30,calm_trend,-0.2433616265369471,0.8134279628799617,True,0.9805310698770442
2017-01-06,calm_trend,-0.3938793762255422,0.6381236396495016,True,0.9684896499019566
2017-01-13,calm_trend,-0.7466337182995942,0.8571065262882409,True,0.9402693025360325
2017-01-20,calm_trend,-1.0,1.1565789692963762,True,0.92
2017-01-27,calm_trend,-1.0,1.3643721685761308,True,0.92
2017-02-03,calm_trend,-1.0,1.010831165052151,True,0.92
2017-02-10,calm_trend,-1.0,0.9990221414012072,True,0.92
2017-02-17,calm_trend,-1.0,-0.57033766433929,False,0.92
2017-02-24,calm_trend,-1.0,-0.4514191494271107,False,0.92
2017-03-03,calm_trend,-1.0,-0.4175109887968354,False,0.92
2017-03-10,neutral_mixed,-1.0,0.5480667370514122,True,0.92
2017-03-17,neutral_mixed,-0.753485299984174,0.8501400930723919,True,0.939721176001266
2017-03-24,neutral_mixed,-1.0,0.6141679091627564,True,0.92
2017-03-31,calm_trend,-0.566222099126108,0.4142101616304572,False,0.9547022320699113
2017-04-07,calm_trend,-0.5398417337292553,0.2992075622149194,False,0.9568126613016595
2017-04-14,calm_trend,-0.5829972995259499,0.3858984516957321,False,0.953360216037924
2017-04-21,neutral_mixed,0.2476905053453018,0.2496444528889335,False,1.0198152404276242
2017-04-28,calm_trend,0.1048212562826473,1.1587467882367175,True,1.0
2017-05-05,calm_trend,-0.1433151503242215,1.3727710384309095,True,0.9885347879740622
2017-05-12,calm_trend,0.0034340152921239,1.0546192614975476,True,1.0
2017-05-19,calm_trend,-0.0162231616685116,1.144768232011992,True,0.998702147066519
2017-05-26,calm_trend,0.2178488042803063,0.8280983277448556,True,1.0
2017-06-02,calm_trend,-0.416367732148342,1.1031725238422088,True,0.9666905814281327
2017-06-09,calm_trend,-0.6732044252953268,1.0301727484680132,True,0.9461436459763739
2017-06-16,calm_trend,-1.0,0.3741211723315921,False,0.92
2017-06-23,calm_trend,-1.0,0.9132136044561876,True,0.92
2017-06-30,calm_trend,-1.0,0.9998702833818012,True,0.92
2017-07-07,calm_trend,-1.0,0.3051904139823939,False,0.92
2017-07-14,calm_trend,-1.0,0.0384463065513974,False,0.92
2017-07-21,calm_trend,-1.0,0.926364312354741,True,0.92
2017-07-28,calm_trend,-1.0,0.7398699283054617,True,0.92
2017-08-04,calm_trend,-1.0,0.4005564269064296,False,0.92
2017-08-11,calm_trend,-1.0,0.1967218147077183,False,0.92
2017-08-18,neutral_mixed,-0.901429472017528,0.2035183863138566,False,0.9278856422385977
2017-08-25,neutral_mixed,0.961101998040173,0.079898399803807,False,1.0768881598432138
2017-09-01,calm_trend,1.0,-0.4784010798074865,False,1.08
2017-09-08,calm_trend,0.5340840490454242,0.0741383005969701,False,1.042726723923634
2017-09-15,calm_trend,0.8596147050776253,-0.2544440092078516,False,1.06876917640621
2017-09-22,calm_trend,0.1808559602954219,0.2545643015863154,False,1.0144684768236338
2017-09-29,calm_trend,-0.2188067087025591,0.0397635326853921,False,0.9824954633037952
2017-10-06,calm_trend,-0.6795500507826185,0.6035850095673527,True,0.9456359959373906
2017-10-13,calm_trend,-0.8137328255177041,0.4750817741411086,False,0.9349013739585836
2017-10-20,calm_trend,-0.6824022210343327,-0.0565513674615101,False,0.9454078223172534
2017-10-27,neutral_mixed,-1.0,0.2112511181709357,False,0.92
2017-11-03,neutral_mixed,-0.7943245718747052,0.3062143881092534,False,0.9364540342500236
2017-11-10,calm_trend,-0.833458626600245,0.3359447114493063,False,0.9333233098719804
2017-11-17,neutral_mixed,-0.913324526038632,0.4487048076548515,False,0.9269340379169094
2017-11-24,neutral_mixed,-0.7290574593744304,-0.0371852189578475,False,0.9416754032500456
2017-12-01,neutral_mixed,-0.8173769461895534,0.0012768536670504,False,0.9346098443048357
2017-12-08,neutral_mixed,-0.9151969646682412,0.3423905860799231,False,0.9267842428265407
2017-12-15,neutral_mixed,-1.0,0.3592837839592022,False,0.92
2017-12-22,neutral_mixed,-1.0,1.1385224526416695,True,0.92
2017-12-29,neutral_mixed,-1.0,0.2790650899079737,False,0.92
2018-01-05,neutral_mixed,-1.0,0.7214566795848067,True,0.92
2018-01-12,neutral_mixed,-1.0,0.8447362603719969,True,0.92
2018-01-19,neutral_mixed,-1.0,0.9830677461752252,True,0.92
2018-01-26,neutral_mixed,-1.0,0.9904496448878528,True,0.92
2018-02-02,neutral_mixed,-1.0,0.7304190426129274,True,0.92
2018-02-09,stressed_panic,0.6617315983890433,0.1700789804220763,False,1.0
2018-02-16,stressed_panic,1.0,-0.1855698367572908,False,1.0
2018-02-23,stressed_panic,-0.8892866809227095,0.1178591592271373,False,1.0
2018-03-02,stressed_panic,-1.0,0.1481056448577097,False,1.0
2018-03-09,stressed_panic,-0.275276434532557,0.4015665421706302,False,1.0
2018-03-16,stressed_panic,-1.0,0.640512071825404,True,1.0
2018-03-23,stressed_panic,-1.0,0.0270303600830381,False,1.0
2018-03-30,stressed_panic,0.2566818548789954,-1.1424795832368886,False,1.0
2018-04-06,stressed_panic,0.8409849502423783,0.0788848757132869,False,1.0
2018-04-13,stressed_panic,1.0,-1.7797235519151968,False,1.0
2018-04-20,stressed_panic,0.7163553873514772,-1.6541596023101672,False,1.0
2018-04-27,stressed_panic,0.1710380765718186,-1.2481104310322495,False,1.0
2018-05-04,stressed_panic,-0.3234004649729089,-2.1239601940497805,False,1.0
2018-05-11,stressed_panic,-1.0,-0.7873506934169678,False,1.0
2018-05-18,stressed_panic,-1.0,0.0489148205571593,False,1.0
2018-05-25,stressed_panic,-1.0,0.271601015690455,False,1.0
2018-06-01,stressed_panic,-1.0,0.3980340355300215,False,1.0
2018-06-08,neutral_mixed,-0.2267485716406677,0.9222452512142928,True,0.9818601142687465
2018-06-15,recovery_fragile,-0.2578725007990119,0.1578461306360475,False,0.9793701999360791
2018-06-22,neutral_mixed,-0.1479773476627001,0.5252605542894435,True,0.988161812186984
2018-06-29,neutral_mixed,0.0322879750649358,0.7937447434318602,True,1.0
2018-07-06,neutral_mixed,0.1037668856961909,0.4681869852360129,False,1.0083013508556953
2018-07-13,neutral_mixed,0.0611218978985828,0.2868214186937843,False,1.0048897518318867
2018-07-20,neutral_mixed,-0.0485156040200579,0.3297430627099575,False,0.9961187516783954
2018-07-27,neutral_mixed,-0.284218275095715,0.7220765914015295,True,0.9772625379923428
2018-08-03,neutral_mixed,-0.5743327465538629,1.248308775637032,True,0.954053380275691
2018-08-10,neutral_mixed,-0.6821306153711978,1.0206592760418522,True,0.9454295507703042
2018-08-17,recovery_fragile,1.0,0.40831917696384,False,1.08
2018-08-24,recovery_fragile,0.5995303832130807,0.7440872432217834,True,1.0
2018-08-31,recovery_fragile,0.7109140662419183,0.9687838784789922,True,1.0
2018-09-07,neutral_mixed,-0.3702234427550953,1.0115992962116556,True,0.9703821245795924
2018-09-14,neutral_mixed,-0.2514914171491854,0.978451108142214,True,0.9798806866280652
2018-09-21,neutral_mixed,-0.4459135007421014,0.6112250578063619,True,0.9643269199406319
2018-09-28,neutral_mixed,-0.5622311805587679,0.4089503493987183,False,0.9550215055552985
2018-10-05,neutral_mixed,-0.7322496571186086,1.1233149059724556,True,0.9414200274305113
2018-10-12,neutral_mixed,0.0884199603452406,0.0346114185643619,False,1.0070735968276192
2018-10-19,stressed_panic,0.5946749459269284,-0.9259437414205745,False,1.0
2018-10-26,stressed_panic,0.0821683928921567,-1.2359989036260717,False,1.0
2018-11-02,stressed_panic,0.5842772877390582,-1.5999837972475808,False,1.0
2018-11-09,stressed_panic,1.0,-1.8545568113154591,False,1.0
2018-11-16,stressed_panic,1.0,-1.5788545349577798,False,1.0
2018-11-23,stressed_panic,1.0,-3.0,False,1.0
2018-11-30,stressed_panic,1.0,-3.0,False,1.0
2018-12-07,stressed_panic,1.0,-3.0,False,1.0
2018-12-14,stressed_panic,1.0,-2.8931290493701045,False,1.0
2018-12-21,stressed_panic,1.0,-2.2421358112103484,False,1.0
2018-12-28,stressed_panic,1.0,-2.039741130440066,False,1.0
2019-01-04,stressed_panic,1.0,-2.0163039223243837,False,1.0
2019-01-11,stressed_panic,1.0,-2.0543296719791724,False,1.0
