task_id,model_name,feature,importance,importance_type,abs_importance
task_a_core_production_risk_filter,gradient_boosting,feature_cross_section_trailing_return_26w_std,0.005868770534777056,feature_importance,0.005868770534777056
task_a_core_production_risk_filter,gradient_boosting,feature_avg_relative_strength_vs_BIL_4w,0.0043079090513708776,feature_importance,0.0043079090513708776
task_a_core_production_risk_filter,gradient_boosting,feature_avg_stock_count_available,0.0040938884341187075,feature_importance,0.0040938884341187075
task_a_core_production_risk_filter,gradient_boosting,mlx5_sequence_drawdown_13w_trailing,0.00396537453254616,feature_importance,0.00396537453254616
task_a_core_production_risk_filter,gradient_boosting,feature_avg_trailing_return_4w,0.0032302992301022665,feature_importance,0.0032302992301022665
task_a_core_production_risk_filter,gradient_boosting,feature_avg_relative_strength_vs_BIL_13w,0.0025906227778112307,feature_importance,0.0025906227778112307
task_a_core_production_risk_filter,gradient_boosting,transformer_score_mean,0.0025410744414738106,feature_importance,0.0025410744414738106
task_a_core_production_risk_filter,gradient_boosting,production_return_4w_trailing,0.002387434268359474,feature_importance,0.002387434268359474
task_a_core_production_risk_filter,gradient_boosting,feature_cross_section_realized_vol_13w_std,0.002338903747154224,feature_importance,0.002338903747154224
task_a_core_production_risk_filter,gradient_boosting,feature_avg_transition_good_state_prob,0.0022996077343339126,feature_importance,0.0022996077343339126
task_a_core_production_risk_filter,gradient_boosting,seq_score_top1_minus_median,0.0017138409803963315,feature_importance,0.0017138409803963315
task_a_core_production_risk_filter,gradient_boosting,feature_avg_equal_weight_stock_return,0.0016353784667947366,feature_importance,0.0016353784667947366
task_a_core_production_risk_filter,gradient_boosting,feature_avg_momentum_12_1,0.0016097941937611331,feature_importance,0.0016097941937611331
task_a_core_production_risk_filter,gradient_boosting,feature_avg_deterioration_rank_neutral_mixed,0.0015973958757011383,feature_importance,0.0015973958757011383
task_a_core_production_risk_filter,gradient_boosting,feature_avg_p_regime_confidence_blend25,0.0014969333983166618,feature_importance,0.0014969333983166618
task_a_core_production_risk_filter,gradient_boosting,feature_avg_realized_vol_4w,0.0014274760376999994,feature_importance,0.0014274760376999994
task_a_core_production_risk_filter,gradient_boosting,feature_avg_macro_risk_score_tradable,0.0012515844182316171,feature_importance,0.0012515844182316171
task_a_core_production_risk_filter,gradient_boosting,production_vol_13w_trailing,0.0011889060655283189,feature_importance,0.0011889060655283189
task_a_core_production_risk_filter,gradient_boosting,feature_avg_market_drawdown_risk_off_z,0.0011552171050086101,feature_importance,0.0011552171050086101
task_a_core_production_risk_filter,gradient_boosting,feature_cross_section_realized_vol_13w_p75_minus_p25,0.0011364331638676335,feature_importance,0.0011364331638676335
task_a_core_production_risk_filter,gradient_boosting,seq_score_std,0.0010605973775849034,feature_importance,0.0010605973775849034
task_a_core_production_risk_filter,gradient_boosting,feature_avg_realized_vol_26w,0.0010043306506590307,feature_importance,0.0010043306506590307
task_a_core_production_risk_filter,gradient_boosting,feature_avg_z_inv_trans,0.0008656032617691125,feature_importance,0.0008656032617691125
task_a_core_production_risk_filter,gradient_boosting,transformer_score_top1,0.0008534356741674209,feature_importance,0.0008534356741674209
task_a_core_production_risk_filter,gradient_boosting,mlx5_sequence_turnover_4w_avg,0.0008443022328042399,feature_importance,0.0008443022328042399
task_a_core_production_risk_filter,gradient_boosting,feature_cross_section_trailing_return_4w_p75_minus_p25,0.000743447153878607,feature_importance,0.000743447153878607
task_a_core_production_risk_filter,gradient_boosting,transformer_score_std,0.0006614415634396579,feature_importance,0.0006614415634396579
task_a_core_production_risk_filter,gradient_boosting,feature_avg_breadth_change_4w,0.0006054818874705285,feature_importance,0.0006054818874705285
task_a_core_production_risk_filter,gradient_boosting,feature_avg_trailing_return_1w,0.0005609954520809465,feature_importance,0.0005609954520809465
task_a_core_production_risk_filter,gradient_boosting,feature_avg_relative_strength_vs_SPY_4w,0.0005167722716957873,feature_importance,0.0005167722716957873
task_a_core_production_risk_filter,gradient_boosting,feature_avg_corr_to_SPY_26w,0.00041202088636047035,feature_importance,0.00041202088636047035
task_a_core_production_risk_filter,gradient_boosting,mlx5_sequence_return_13w_trailing,0.0003486058459401752,feature_importance,0.0003486058459401752
task_a_core_production_risk_filter,gradient_boosting,feature_avg_beta_to_SPY_26w,4.460403561063968e-06,feature_importance,4.460403561063968e-06
task_a_core_production_risk_filter,gradient_boosting,feature_avg_trailing_return_13w,9.625607126420248e-16,feature_importance,9.625607126420248e-16
task_a_core_production_risk_filter,gradient_boosting,feature_avg_rolling_max_drawdown_26w,5.439014107300406e-16,feature_importance,5.439014107300406e-16
task_a_core_production_risk_filter,gradient_boosting,feature_avg_relative_strength_vs_SPY_13w,-7.17440078654349e-17,feature_importance,7.17440078654349e-17
task_a_core_production_risk_filter,gradient_boosting,feature_cross_section_trailing_return_13w_std,1.80291760025476e-17,feature_importance,1.80291760025476e-17
task_a_core_production_risk_filter,lightgbm,feature_avg_cross_sectional_vol_rank_13w,38.0,feature_importance,38.0
task_a_core_production_risk_filter,lightgbm,feature_avg_cross_sectional_return_rank_13w,29.0,feature_importance,29.0
task_a_core_production_risk_filter,lightgbm,mlx5_sequence_vol_13w_trailing,16.0,feature_importance,16.0
task_a_core_production_risk_filter,lightgbm,feature_avg_cross_sectional_return_rank_26w,15.0,feature_importance,15.0
task_a_core_production_risk_filter,lightgbm,feature_avg_realized_vol_13w,14.0,feature_importance,14.0
task_a_core_production_risk_filter,lightgbm,feature_avg_rolling_max_drawdown_26w,14.0,feature_importance,14.0
task_a_core_production_risk_filter,lightgbm,feature_avg_z_stress,14.0,feature_importance,14.0
task_a_core_production_risk_filter,lightgbm,feature_avg_market_drawdown,11.0,feature_importance,11.0
task_a_core_production_risk_filter,lightgbm,seq_score_median,11.0,feature_importance,11.0
task_a_core_production_risk_filter,lightgbm,feature_cross_section_momentum_12_1_std,9.0,feature_importance,9.0
task_a_core_production_risk_filter,lightgbm,feature_avg_risk_regime_score,8.0,feature_importance,8.0
task_a_core_production_risk_filter,lightgbm,feature_avg_z_corr,8.0,feature_importance,8.0
task_a_core_production_risk_filter,lightgbm,transformer_score_std,8.0,feature_importance,8.0
task_a_core_production_risk_filter,lightgbm,feature_avg_beta_to_SPY_26w,7.0,feature_importance,7.0
task_a_core_production_risk_filter,lightgbm,seq_score_mean,7.0,feature_importance,7.0
task_a_core_production_risk_filter,lightgbm,feature_avg_p_stress_forecast,6.0,feature_importance,6.0
task_a_core_production_risk_filter,lightgbm,feature_cross_section_trailing_return_26w_p75_minus_p25,6.0,feature_importance,6.0
task_a_core_production_risk_filter,lightgbm,feature_cross_section_momentum_12_1_p75_minus_p25,5.0,feature_importance,5.0
task_a_core_production_risk_filter,lightgbm,mlx5_sequence_drawdown_13w_trailing,5.0,feature_importance,5.0
task_a_core_production_risk_filter,lightgbm,feature_avg_momentum_12_1,4.0,feature_importance,4.0
task_a_core_production_risk_filter,lightgbm,feature_cross_section_trailing_return_26w_std,4.0,feature_importance,4.0
task_a_core_production_risk_filter,lightgbm,mlx5_sequence_turnover_4w_avg,4.0,feature_importance,4.0
task_a_core_production_risk_filter,lightgbm,feature_avg_trailing_return_4w,3.0,feature_importance,3.0
task_a_core_production_risk_filter,lightgbm,feature_avg_realized_vol_26w,3.0,feature_importance,3.0
task_a_core_production_risk_filter,lightgbm,feature_avg_transition_persistence_prob,3.0,feature_importance,3.0
task_a_core_production_risk_filter,lightgbm,feature_avg_pct_positive_26w_return,3.0,feature_importance,3.0
task_a_core_production_risk_filter,lightgbm,transformer_score_mean,3.0,feature_importance,3.0
task_a_core_production_risk_filter,lightgbm,transformer_score_top1,3.0,feature_importance,3.0
task_a_core_production_risk_filter,lightgbm,transformer_score_median,3.0,feature_importance,3.0
task_a_core_production_risk_filter,lightgbm,feature_avg_avg_corr_risk_off_z,2.0,feature_importance,2.0
task_a_core_production_risk_filter,lightgbm,feature_avg_z_breadth_decay,2.0,feature_importance,2.0
task_a_core_production_risk_filter,lightgbm,production_drawdown_13w_trailing,2.0,feature_importance,2.0
task_a_core_production_risk_filter,lightgbm,seq_score_top10_mean,2.0,feature_importance,2.0
task_a_core_production_risk_filter,lightgbm,feature_avg_rolling_sharpe_26w,1.0,feature_importance,1.0
task_a_core_production_risk_filter,lightgbm,feature_avg_z_dd_neg,1.0,feature_importance,1.0
task_a_core_production_risk_filter,lightgbm,feature_avg_market_vol_risk_off_z,1.0,feature_importance,1.0
task_a_core_production_risk_filter,lightgbm,feature_avg_target_vol_multiplier,1.0,feature_importance,1.0
task_a_core_production_risk_filter,lightgbm,feature_cross_section_trailing_return_13w_std,1.0,feature_importance,1.0
task_a_core_production_risk_filter,lightgbm,feature_cross_section_trailing_return_13w_p75_minus_p25,1.0,feature_importance,1.0
task_a_core_production_risk_filter,lightgbm,feature_cross_section_realized_vol_13w_p75_minus_p25,1.0,feature_importance,1.0
task_a_core_production_risk_filter,lightgbm,production_return_4w_trailing,1.0,feature_importance,1.0
task_a_core_production_risk_filter,lightgbm,production_return_13w_trailing,1.0,feature_importance,1.0
task_a_core_production_risk_filter,lightgbm,mlx5_sequence_return_13w_trailing,1.0,feature_importance,1.0
task_a_core_production_risk_filter,lightgbm,transformer_score_top10_mean,1.0,feature_importance,1.0
task_a_core_production_risk_filter,lightgbm,transformer_score_top1_minus_median,1.0,feature_importance,1.0
task_a_core_production_risk_filter,logistic_regression,feature_avg_stock_count_available,-1.6154362377912546,coefficient,1.6154362377912546
task_a_core_production_risk_filter,logistic_regression,feature_avg_cross_sectional_vol_rank_13w,-1.5280766265697714,coefficient,1.5280766265697714
task_a_core_production_risk_filter,logistic_regression,feature_avg_cross_sectional_return_rank_13w,-1.45160206901166,coefficient,1.45160206901166
task_a_core_production_risk_filter,logistic_regression,feature_cross_section_momentum_12_1_std,-1.2545124609408533,coefficient,1.2545124609408533
task_a_core_production_risk_filter,logistic_regression,feature_avg_pct_positive_13w_return,-1.1294798793670093,coefficient,1.1294798793670093
task_a_core_production_risk_filter,logistic_regression,feature_cross_section_momentum_12_1_p75_minus_p25,1.0744939408218672,coefficient,1.0744939408218672
task_a_core_production_risk_filter,logistic_regression,feature_avg_canary_breadth_default,1.0083351837661492,coefficient,1.0083351837661492
task_a_core_production_risk_filter,logistic_regression,feature_avg_cross_sectional_return_rank_26w,-0.9691282812780647,coefficient,0.9691282812780647
task_a_core_production_risk_filter,logistic_regression,feature_avg_market_drawdown,-0.9681038445510667,coefficient,0.9681038445510667
task_a_core_production_risk_filter,logistic_regression,feature_avg_deterioration_z,-0.9236683594085399,coefficient,0.9236683594085399
task_a_core_production_risk_filter,logistic_regression,feature_avg_rolling_sharpe_13w,0.8878533930825983,coefficient,0.8878533930825983
task_a_core_production_risk_filter,logistic_regression,seq_score_top10_mean,-0.8683082280737544,coefficient,0.8683082280737544
task_a_core_production_risk_filter,logistic_regression,transformer_score_mean,0.8682289740987128,coefficient,0.8682289740987128
task_a_core_production_risk_filter,logistic_regression,feature_avg_market_state_calm_trend,0.8002751401139756,coefficient,0.8002751401139756
task_a_core_production_risk_filter,logistic_regression,seq_score_mean,-0.7884768113985637,coefficient,0.7884768113985637
task_a_core_production_risk_filter,logistic_regression,feature_avg_beta_to_SPY_26w,0.7739044441919541,coefficient,0.7739044441919541
task_a_core_production_risk_filter,logistic_regression,seq_score_std,0.7411793862816564,coefficient,0.7411793862816564
task_a_core_production_risk_filter,logistic_regression,feature_avg_realized_vol_26w,-0.7227497139232415,coefficient,0.7227497139232415
task_a_core_production_risk_filter,logistic_regression,mlx5_sequence_drawdown_13w_trailing,-0.7192417251526082,coefficient,0.7192417251526082
task_a_core_production_risk_filter,logistic_regression,feature_avg_drawdown_from_52w_high,-0.7141459943481108,coefficient,0.7141459943481108
task_a_core_production_risk_filter,logistic_regression,feature_avg_market_trend_positive,0.7055669642422686,coefficient,0.7055669642422686
task_a_core_production_risk_filter,logistic_regression,feature_avg_rolling_max_drawdown_26w,0.6911829429774318,coefficient,0.6911829429774318
task_a_core_production_risk_filter,logistic_regression,feature_avg_relative_strength_vs_BIL_13w,-0.6831225322178774,coefficient,0.6831225322178774
task_a_core_production_risk_filter,logistic_regression,feature_avg_median_stock_13w_return,0.6603934369195679,coefficient,0.6603934369195679
task_a_core_production_risk_filter,logistic_regression,feature_avg_transition_persistence_prob,-0.6569798527212968,coefficient,0.6569798527212968
task_a_core_production_risk_filter,logistic_regression,feature_avg_z_corr,0.6468066577294872,coefficient,0.6468066577294872
task_a_core_production_risk_filter,logistic_regression,seq_score_median,0.6270952360377823,coefficient,0.6270952360377823
task_a_core_production_risk_filter,logistic_regression,production_vol_13w_trailing,-0.6108831402492767,coefficient,0.6108831402492767
task_a_core_production_risk_filter,logistic_regression,feature_avg_market_state_neutral_mixed,0.6047537468814183,coefficient,0.6047537468814183
task_a_core_production_risk_filter,logistic_regression,feature_avg_target_vol_multiplier,-0.5906999704214166,coefficient,0.5906999704214166
task_a_core_production_risk_filter,logistic_regression,feature_avg_pct_positive_26w_return,0.5650093653171547,coefficient,0.5650093653171547
task_a_core_production_risk_filter,logistic_regression,feature_avg_recent_stress_26w,0.5527657306444901,coefficient,0.5527657306444901
task_a_core_production_risk_filter,logistic_regression,transformer_score_median,-0.5421173695124728,coefficient,0.5421173695124728
task_a_core_production_risk_filter,logistic_regression,feature_avg_breadth_risk_off_z,0.5279902119062384,coefficient,0.5279902119062384
task_a_core_production_risk_filter,logistic_regression,seq_score_top1,0.4923253328818876,coefficient,0.4923253328818876
task_a_core_production_risk_filter,logistic_regression,feature_avg_transition_non_stress_prob,0.49141000962071635,coefficient,0.49141000962071635
task_a_core_production_risk_filter,logistic_regression,feature_avg_trailing_return_4w,-0.4802825394667319,coefficient,0.4802825394667319
task_a_core_production_risk_filter,logistic_regression,feature_avg_confidence_score_p2b,0.46206459278861833,coefficient,0.46206459278861833
task_a_core_production_risk_filter,logistic_regression,feature_avg_corr_to_SPY_26w,-0.4609380272900909,coefficient,0.4609380272900909
task_a_core_production_risk_filter,logistic_regression,feature_avg_z_inv_trans,0.44572805705333723,coefficient,0.44572805705333723
task_a_core_production_risk_filter,logistic_regression,feature_avg_defensive_overlay_hint,0.4379299905430582,coefficient,0.4379299905430582
task_a_core_production_risk_filter,logistic_regression,feature_avg_relative_strength_vs_BIL_4w,0.41738432807917075,coefficient,0.41738432807917075
task_a_core_production_risk_filter,logistic_regression,feature_avg_transition_good_state_prob,-0.4125899755012741,coefficient,0.4125899755012741
task_a_core_production_risk_filter,logistic_regression,feature_avg_breadth_13w_mom,0.3982450608589872,coefficient,0.3982450608589872
task_a_core_production_risk_filter,logistic_regression,feature_avg_pct_above_50d_ma,0.3898028917974965,coefficient,0.3898028917974965
task_a_core_production_risk_filter,logistic_regression,feature_cross_section_trailing_return_13w_std,-0.3784732794803371,coefficient,0.3784732794803371
task_a_core_production_risk_filter,logistic_regression,feature_avg_market_vol_risk_off_z,0.35869374739243304,coefficient,0.35869374739243304
task_a_core_production_risk_filter,logistic_regression,feature_avg_market_state_recovery_confirmed,0.35529737790404803,coefficient,0.35529737790404803
task_a_core_production_risk_filter,logistic_regression,feature_avg_z_breadth_decay,0.34251286242558815,coefficient,0.34251286242558815
task_a_core_production_risk_filter,logistic_regression,feature_avg_breadth_26w_mom,-0.3252338859009515,coefficient,0.3252338859009515
task_a_core_production_risk_filter,logistic_regression,production_return_4w_trailing,-0.3229882155691465,coefficient,0.3229882155691465
task_a_core_production_risk_filter,logistic_regression,feature_avg_market_state_stressed_panic,0.3153571478154817,coefficient,0.3153571478154817
task_a_core_production_risk_filter,logistic_regression,feature_avg_pct_above_200d_ma,-0.3129381823869829,coefficient,0.3129381823869829
task_a_core_production_risk_filter,logistic_regression,feature_avg_google_fear_z_tradable,0.31030087015815333,coefficient,0.31030087015815333
task_a_core_production_risk_filter,logistic_regression,feature_avg_trailing_return_26w,0.30834003327254095,coefficient,0.30834003327254095
task_a_core_production_risk_filter,logistic_regression,transformer_score_top1_minus_median,0.30496948533069523,coefficient,0.30496948533069523
task_a_core_production_risk_filter,logistic_regression,feature_avg_realized_vol_13w,-0.30360075511562634,coefficient,0.30360075511562634
task_a_core_production_risk_filter,logistic_regression,production_return_13w_trailing,-0.2906992066714646,coefficient,0.2906992066714646
task_a_core_production_risk_filter,logistic_regression,feature_avg_avg_corr_risk_off_z,-0.28369684330917805,coefficient,0.28369684330917805
task_a_core_production_risk_filter,logistic_regression,feature_avg_vix_level_z_tradable,0.26608181743954074,coefficient,0.26608181743954074
task_a_core_production_risk_filter,logistic_regression,feature_avg_trailing_return_52w,-0.2593682416849695,coefficient,0.2593682416849695
task_a_core_production_risk_filter,logistic_regression,transformer_score_top1,-0.25309763266595237,coefficient,0.25309763266595237
task_a_core_production_risk_filter,logistic_regression,feature_avg_rolling_sharpe_26w,-0.24760903313162058,coefficient,0.24760903313162058
task_a_core_production_risk_filter,logistic_regression,feature_avg_macro_risk_score_tradable,-0.24720993141104441,coefficient,0.24720993141104441
task_a_core_production_risk_filter,logistic_regression,feature_avg_market_drawdown_risk_off_z,0.24373844943036846,coefficient,0.24373844943036846
task_a_core_production_risk_filter,logistic_regression,feature_avg_vix_slope_risk_off_z_tradable,0.21649884301171948,coefficient,0.21649884301171948
task_a_core_production_risk_filter,logistic_regression,feature_avg_median_stock_26w_return,-0.2047162473796791,coefficient,0.2047162473796791
task_a_core_production_risk_filter,logistic_regression,feature_avg_relative_strength_vs_SPY_13w,-0.20470262946330703,coefficient,0.20470262946330703
task_a_core_production_risk_filter,logistic_regression,mlx5_sequence_vol_13w_trailing,0.20245249501316287,coefficient,0.20245249501316287
task_a_core_production_risk_filter,logistic_regression,feature_avg_canary_breadth_pair,0.1993279270435964,coefficient,0.1993279270435964
task_a_core_production_risk_filter,logistic_regression,feature_cross_section_realized_vol_13w_std,0.19094333646976813,coefficient,0.19094333646976813
task_a_core_production_risk_filter,logistic_regression,mlx5_sequence_return_13w_trailing,0.19082432291857093,coefficient,0.19082432291857093
task_a_core_production_risk_filter,logistic_regression,feature_avg_z_dd_neg,0.18704338871944545,coefficient,0.18704338871944545
task_a_core_production_risk_filter,logistic_regression,feature_avg_breadth_sma_43,0.1862065012738725,coefficient,0.1862065012738725
task_a_core_production_risk_filter,logistic_regression,feature_avg_defensive_weight,-0.18512182652052392,coefficient,0.18512182652052392
task_a_core_production_risk_filter,logistic_regression,feature_avg_overlay_multiplier,0.1851218265205224,coefficient,0.1851218265205224
task_a_core_production_risk_filter,logistic_regression,seq_score_top1_minus_median,-0.18350802887524686,coefficient,0.18350802887524686
task_a_core_production_risk_filter,logistic_regression,feature_cross_section_trailing_return_4w_std,0.18258471125564826,coefficient,0.18258471125564826
task_a_core_production_risk_filter,logistic_regression,feature_avg_realized_vol_4w,0.17317715720076127,coefficient,0.17317715720076127
task_a_core_production_risk_filter,logistic_regression,feature_avg_trailing_return_13w,-0.1611698106807624,coefficient,0.1611698106807624
task_a_core_production_risk_filter,logistic_regression,feature_cross_section_realized_vol_13w_p75_minus_p25,-0.15437672433682517,coefficient,0.15437672433682517
task_a_core_production_risk_filter,logistic_regression,feature_avg_z_stress,-0.14768182430581706,coefficient,0.14768182430581706
task_a_core_production_risk_filter,logistic_regression,feature_avg_momentum_12_1,-0.1450725466019046,coefficient,0.1450725466019046
task_a_core_production_risk_filter,logistic_regression,feature_avg_market_state_recovery_fragile,-0.1433233858957404,coefficient,0.1433233858957404
task_a_core_production_risk_filter,logistic_regression,feature_cross_section_trailing_return_4w_p75_minus_p25,-0.1410662519764606,coefficient,0.1410662519764606
task_a_core_production_risk_filter,logistic_regression,feature_avg_pct_near_52w_high,-0.12983103784228606,coefficient,0.12983103784228606
task_a_core_production_risk_filter,logistic_regression,transformer_score_top10_mean,0.12290573564545965,coefficient,0.12290573564545965
task_a_core_production_risk_filter,logistic_regression,feature_avg_trailing_return_1w,0.12074185678538064,coefficient,0.12074185678538064
task_a_core_production_risk_filter,logistic_regression,feature_avg_deterioration_rank_neutral_mixed,-0.1202262363414819,coefficient,0.1202262363414819
task_a_core_production_risk_filter,logistic_regression,feature_avg_p_regime_confidence_refreshed,0.11783617035839351,coefficient,0.11783617035839351
task_a_core_production_risk_filter,logistic_regression,feature_avg_p_stress_forecast,-0.11783617035839128,coefficient,0.11783617035839128
task_a_core_production_risk_filter,logistic_regression,feature_cross_section_trailing_return_13w_p75_minus_p25,0.10393464009589311,coefficient,0.10393464009589311
task_a_core_production_risk_filter,logistic_regression,production_drawdown_13w_trailing,-0.09739283524503983,coefficient,0.09739283524503983
task_a_core_production_risk_filter,logistic_regression,feature_cross_section_trailing_return_26w_std,-0.07780187266885417,coefficient,0.07780187266885417
task_a_core_production_risk_filter,logistic_regression,mlx5_sequence_return_4w_trailing,-0.0488162284077041,coefficient,0.0488162284077041
task_a_core_production_risk_filter,logistic_regression,transformer_score_std,-0.04600448346493634,coefficient,0.04600448346493634
task_a_core_production_risk_filter,logistic_regression,mlx5_sequence_turnover_4w_avg,-0.044272894552640885,coefficient,0.044272894552640885
task_a_core_production_risk_filter,logistic_regression,feature_avg_relative_strength_vs_SPY_4w,0.04044957813958644,coefficient,0.04044957813958644
task_a_core_production_risk_filter,logistic_regression,feature_avg_equal_weight_stock_return,-0.038659732227500375,coefficient,0.038659732227500375
task_a_core_production_risk_filter,logistic_regression,feature_avg_risk_regime_score,-0.02105572471670277,coefficient,0.02105572471670277
task_a_core_production_risk_filter,logistic_regression,feature_cross_section_trailing_return_26w_p75_minus_p25,0.020483459362154392,coefficient,0.020483459362154392
task_a_core_production_risk_filter,logistic_regression,feature_avg_breadth_change_4w,-0.007226575946287596,coefficient,0.007226575946287596
task_a_core_production_risk_filter,logistic_regression,feature_avg_pct_above_100d_ma,0.006438546043655789,coefficient,0.006438546043655789
task_a_core_production_risk_filter,logistic_regression,feature_avg_p_regime_confidence_blend25,-0.006157916627412616,coefficient,0.006157916627412616
task_a_core_production_risk_filter,random_forest,feature_avg_cross_sectional_vol_rank_13w,0.17636429169422477,feature_importance,0.17636429169422477
task_a_core_production_risk_filter,random_forest,feature_avg_cross_sectional_return_rank_13w,0.1296217284479797,feature_importance,0.1296217284479797
task_a_core_production_risk_filter,random_forest,feature_avg_cross_sectional_return_rank_26w,0.09879473676446467,feature_importance,0.09879473676446467
task_a_core_production_risk_filter,random_forest,seq_score_median,0.07393498824084317,feature_importance,0.07393498824084317
task_a_core_production_risk_filter,random_forest,production_drawdown_13w_trailing,0.03526362990486431,feature_importance,0.03526362990486431
task_a_core_production_risk_filter,random_forest,feature_avg_beta_to_SPY_26w,0.02675693649813849,feature_importance,0.02675693649813849
task_a_core_production_risk_filter,random_forest,feature_avg_market_drawdown_risk_off_z,0.02294568804688726,feature_importance,0.02294568804688726
task_a_core_production_risk_filter,random_forest,feature_avg_corr_to_SPY_26w,0.020353210693111214,feature_importance,0.020353210693111214
task_a_core_production_risk_filter,random_forest,feature_avg_z_breadth_decay,0.016498520482464876,feature_importance,0.016498520482464876
task_a_core_production_risk_filter,random_forest,mlx5_sequence_turnover_4w_avg,0.01588086215846908,feature_importance,0.01588086215846908
task_a_core_production_risk_filter,random_forest,feature_avg_breadth_risk_off_z,0.015804922860319835,feature_importance,0.015804922860319835
task_a_core_production_risk_filter,random_forest,feature_avg_z_corr,0.013732244296410727,feature_importance,0.013732244296410727
task_a_core_production_risk_filter,random_forest,feature_avg_p_regime_confidence_refreshed,0.012899462802631358,feature_importance,0.012899462802631358
task_a_core_production_risk_filter,random_forest,feature_avg_p_stress_forecast,0.012782017672085118,feature_importance,0.012782017672085118
task_a_core_production_risk_filter,random_forest,feature_avg_google_fear_z_tradable,0.012503706303594233,feature_importance,0.012503706303594233
task_a_core_production_risk_filter,random_forest,feature_avg_z_dd_neg,0.011894754545823442,feature_importance,0.011894754545823442
task_a_core_production_risk_filter,random_forest,feature_avg_stock_count_available,0.01168800533357966,feature_importance,0.01168800533357966
task_a_core_production_risk_filter,random_forest,mlx5_sequence_vol_13w_trailing,0.011380419996268801,feature_importance,0.011380419996268801
task_a_core_production_risk_filter,random_forest,feature_avg_macro_risk_score_tradable,0.011353096406419794,feature_importance,0.011353096406419794
task_a_core_production_risk_filter,random_forest,production_vol_13w_trailing,0.011341944689419667,feature_importance,0.011341944689419667
task_a_core_production_risk_filter,random_forest,feature_avg_risk_regime_score,0.011229474218023311,feature_importance,0.011229474218023311
task_a_core_production_risk_filter,random_forest,production_return_13w_trailing,0.010278442452578635,feature_importance,0.010278442452578635
task_a_core_production_risk_filter,random_forest,feature_avg_z_stress,0.009659635406172,feature_importance,0.009659635406172
