cik10,company_name_as_filed,sector,last_eligible_accession,last_eligible_available_at,recovered_symbols,recovery_status,primary_document,source_sha256,first_recent_decision,last_recent_decision,recent_decision_rows,symbol_count
0001415311,PROSHARES TRUST II,finance_insurance_real_estate,0001193125-26-077441,2026-02-27 00:00:00+00:00,SVXY|UCO|BOIL|ULE|UGL|AGQ|UVXY|YCL|SCO|KOLD|EUO|GLL|ZSL|YCS|VIXM|VIXY,xbrl_symbol_recovered,d785470d10k.htm,3e63b6281f786e74c0788163f17d41e965114344d20b5a545daa77e23a9ca164,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,16
0000866368,"PS BUSINESS PARKS, INC./MD",finance_insurance_real_estate,0000866368-23-000007,2023-03-01 00:00:00+00:00,,no_explicit_symbol_tag,pspprx-20221231.htm,15d5a33d569e18e123a65c580c0522ec8d3e45d8fac23ddebbdc377ec90bd4b9,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,0
0001411494,"APOLLO ASSET MANAGEMENT, INC.",finance_insurance_real_estate,0001411494-22-000041,2022-11-09 00:00:00+00:00,,no_explicit_symbol_tag,apo-20220930.htm,cbc538fa4e5179d144f36f361e9d2c2a7ef16a050de5fe02c32982f15b58476a,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,0
0001471824,TEUCRIUM COMMODITY TRUST,finance_insurance_real_estate,0001437749-23-030851,2023-11-09 00:00:00+00:00,,no_explicit_symbol_tag,tect20230930_10q.htm,a769771d234e0bf278ac4fc8d7aadb47b558d5fc33e37a8a1aaca536165c2ca2,2023-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,8,0
0001474464,NEW YORK REIT LIQUIDATING LLC,finance_insurance_real_estate,0000950170-24-095359,2024-08-13 00:00:00+00:00,,no_explicit_symbol_tag,ck0001474464-20240630.htm,5d7be0f9c8d1ab4da19edd05270e0b695a09add2103f54dfb0bff92e92febc1e,2023-01-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,12,0
0001498828,HOWARD HUGHES CORP,finance_insurance_real_estate,0001628280-24-045686,2024-11-07 00:00:00+00:00,,no_explicit_symbol_tag,hhc-20240930.htm,4c279baa3f64fc029ebff3442ef2fe08cde858f3174d07068252b22fdeb436ad,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,0
0001735184,RETAIL VALUE INC.,finance_insurance_real_estate,0000950170-22-020457,2022-10-29 00:00:00+00:00,,no_explicit_symbol_tag,rvic-20220930.htm,b4683f3af007138df7d9d4eb6c0c3c0d3702925a789d2e5b9d080c9257e44cca,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,0
0000067625,MONMOUTH REAL ESTATE INVESTMENT CORP,finance_insurance_real_estate,0001493152-22-003237,2022-02-05 00:00:00+00:00,MNR|MNR-PC,xbrl_symbol_recovered,form10-q.htm,952485ddec36b9a436b6e78045f7b8fc877baddab25ef6bc871cc05530f08366,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,2
0000077281,PENNSYLVANIA REAL ESTATE INVESTMENT TRUST,finance_insurance_real_estate,0000950170-22-022928,2022-11-09 00:00:00+00:00,PEI|PEIPRB|PEIPRC|PEIPRD,xbrl_symbol_recovered,pei-20220930.htm,6e4796d0bf644f7590657d4bdd696da0f3a036f972f1665b9a7e96ae95f883d0,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,4
0000315858,BLUEGREEN VACATIONS HOLDING CORP,finance_insurance_real_estate,0000315858-23-000046,2023-11-07 00:00:00+00:00,BVH,xbrl_symbol_recovered,bvh-20230930x10q.htm,b732d5e952f25e31f07d889853512e605a422f6f0a15d0a3aa0d8f8d712a491c,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1
0000701869,INDEPENDENCE HOLDING CO,finance_insurance_real_estate,0000701869-21-000062,2021-11-10 00:00:00+00:00,IHC,xbrl_symbol_recovered,ihc-20210930.htm,d7b72c01855e484b5a3057d730e3c51658a985eef5f21b70883d828ca7fb2545,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,1
0000702325,FIRST MIDWEST BANCORP INC,finance_insurance_real_estate,0001628280-21-020653,2021-10-28 00:00:00+00:00,FMBI|FMBIP|FMBIO,xbrl_symbol_recovered,fmbi-20210930.htm,3ec791a46af87414e95fb768e9122f36e29771e984cf65502cd3292cf5577571,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,3
0000711772,CAMBRIDGE BANCORP,finance_insurance_real_estate,0000950170-24-056243,2024-05-10 00:00:00+00:00,CATC,xbrl_symbol_recovered,catc-20240331.htm,e03d14465b3d41191f1b2b027054731bdc80f30c043e9f77dd4b5a641abdb4bd,2023-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,11,1
0000719739,SVB FINANCIAL GROUP,finance_insurance_real_estate,0000719739-23-000021,2023-02-25 00:00:00+00:00,SIVB|SIVBP,xbrl_symbol_recovered,sivb-20221231.htm,9f95bfaa99b189ea5b42abc4c050d2a45ebaef354646bf1b43a532ac2dd01400,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,2
0000741516,AMERICAN NATIONAL BANKSHARES INC.,finance_insurance_real_estate,0001437749-24-008036,2024-03-16 00:00:00+00:00,AMNB,xbrl_symbol_recovered,amcannb20231231_10k.htm,1528561692314d0183c9fcf4953aa945d44607297c168dbeb6b89aee1b2a2fae,2023-01-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,10,1
0000761648,"CEDAR REALTY TRUST, INC.",finance_insurance_real_estate,0000761648-23-000012,2023-11-08 00:00:00+00:00,CDRPB|CDRPC,xbrl_symbol_recovered,cdr-20230930.htm,1d6a42dd3a75e1f2b7c282cd0f6a1c0672c6f6d625e64bed44a189e1539816f7,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,2
0000775368,ALLEGHANY CORP /DE,finance_insurance_real_estate,0000950170-22-014825,2022-08-05 00:00:00+00:00,Y,xbrl_symbol_recovered,y-20220630.htm,8cecee23afc7e1894f861e07d6df6c7c7aa7a430e6c0ec7e496bd0cbed5dd221,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,1
0000783280,DUKE REALTY CORP,finance_insurance_real_estate,0000783280-22-000054,2022-08-09 00:00:00+00:00,DRE,xbrl_symbol_recovered,dre-20220630.htm,8f073970d1edd3895db15b0d622946fc3f1be93b4790ddb582c114730e475ef1,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,1
0000802681,BRYN MAWR BANK CORP,finance_insurance_real_estate,0000802681-21-000271,2021-11-05 00:00:00+00:00,BMTC,xbrl_symbol_recovered,bmtc-20210930.htm,838737545494925dacf1b179e15a43f9a85dc21aa3c798dbf5500e79f379a311,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,1
0000806279,CODORUS VALLEY BANCORP INC,finance_insurance_real_estate,0000806279-24-000058,2024-05-07 00:00:00+00:00,CVLY,xbrl_symbol_recovered,cvly-20240331x10q.htm,65bd08a3a46537c6ecf124fbc7b65cbc2207d5f58eac281493457659f2b09495,2024-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,5,1
0000811808,"SUMMIT FINANCIAL GROUP, INC.",finance_insurance_real_estate,0001437749-24-014354,2024-05-03 00:00:00+00:00,SMMF,xbrl_symbol_recovered,smmf20240331_10q.htm,65419686c20de8fb3513719d8833bc93ef071900a3f132c63a54b2554ce37077,2023-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,11,1
0000812348,CENTURY BANCORP INC,finance_insurance_real_estate,0001193125-21-321180,2021-11-06 00:00:00+00:00,CNBKA,xbrl_symbol_recovered,d231797d10q.htm,5e5e4ec6c6cc5eb465f6074cdf4b8282a4a11c5e642ba5171ff0d876391b3c2a,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,1
0000834285,REPUBLIC FIRST BANCORP INC,finance_insurance_real_estate,0001437749-23-006738,2023-03-16 00:00:00+00:00,FRBK,xbrl_symbol_recovered,frbk20221222_10q.htm,3a944a4d615ec1d2d50076cf08c00b549c56e063b7af8898086d0eade18f46b5,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,1
0000842183,RPT REALTY,finance_insurance_real_estate,0000842183-23-000063,2023-11-03 00:00:00+00:00,RPT|RPT.PRD,xbrl_symbol_recovered,rpt-20230930.htm,cb2971b7fd75c908f09d3746a72aef83e68a9609d75f578dd202bb247f63cbdb,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,2
0000846901,LAKELAND BANCORP INC,finance_insurance_real_estate,0000846901-24-000005,2024-04-27 00:00:00+00:00,LBAI,xbrl_symbol_recovered,lbai-20240331.htm,d9b012e91318f93258dd23a34a951c0b27af1dfad229fc705a5e05aa57324805,2023-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,11,1
0000874977,STATE AUTO FINANCIAL CORP,finance_insurance_real_estate,0000874977-21-000092,2021-11-05 00:00:00+00:00,STFC,xbrl_symbol_recovered,stfc-20210930.htm,3a70402a357da21e054d3d9e611776923a39f64ad48e62a507798c7bb9d31f1f,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,1
0000899749,HEALTHCARE REALTY TRUST INC,finance_insurance_real_estate,0000899749-22-000049,2022-05-06 00:00:00+00:00,HR,xbrl_symbol_recovered,hr-20220331.htm,b94551ce2552554708b40ee2f9e50926e0c4a929f6ffbd7a8a282a27032e49c2,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,1
0000920112,HEARTLAND FINANCIAL USA INC,finance_insurance_real_estate,0000920112-24-000200,2024-11-09 00:00:00+00:00,HTLF|HTLFP,xbrl_symbol_recovered,htlf-20240930.htm,6c0dfaffe308c91d7d113a7023dba4d804b03373cc539f4476a26ec6563be78d,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,2
0000944314,"LIFE STORAGE, INC.",finance_insurance_real_estate,0000950170-23-017254,2023-05-04 00:00:00+00:00,LSI,xbrl_symbol_recovered,lsi-20230331.htm,f733d016b48460703cb060c2cf6631077e44428015de2d21a4ea6147d5ce9fc3,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,1
0001029800,URSTADT BIDDLE PROPERTIES INC,finance_insurance_real_estate,0001029800-23-000052,2023-06-08 00:00:00+00:00,UBP|UBA|UBPPRH|UBPPRK,xbrl_symbol_recovered,form10q2q2023.htm,64fd9dd93a70451778ea2bfb54b885c4c946ad022023d5c0b4d33816ad18b81b,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,4
0001033012,FLAGSTAR BANCORP INC,finance_insurance_real_estate,0001033012-22-000090,2022-11-09 00:00:00+00:00,FBC,xbrl_symbol_recovered,fbc-20220930.htm,2bf3134ea2fe083f1e8eb785fbb0c408acd1f4ee4afe46bd56e5b9811786a0d9,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,1
0001060349,"GAMCO INVESTORS, INC. ET AL",finance_insurance_real_estate,0001060349-22-000032,2022-08-03 00:00:00+00:00,GBL,xbrl_symbol_recovered,form10q.htm,e477f135667086310042f6a24330c04556247fc05f1ceb9ebec8694b9a8edd07,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,1
0001063344,HERSHA HOSPITALITY TRUST,finance_insurance_real_estate,0001063344-23-000116,2023-11-10 00:00:00+00:00,HT|HT-PC|HT-PD|HT-PE,xbrl_symbol_recovered,ht-20230930.htm,50f03450da805c79a6c6c35e3ad9fa2ec0a3e0c65fc723f1ba1f45df12f020fd,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,4
0001068875,"AVANTAX, INC.",finance_insurance_real_estate,0001068875-23-000114,2023-11-07 00:00:00+00:00,AVTA,xbrl_symbol_recovered,avta-20230930.htm,cdc0b8eed533ce3a260a2688e69641325b929267c01829d08a383f361e6e70e0,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1
0001069996,FEDNAT HOLDING CO,finance_insurance_real_estate,0001069996-22-000058,2022-05-19 00:00:00+00:00,FNHC,xbrl_symbol_recovered,fnhc-20220331.htm,727ca87c370b1a937c52643276b9e320c4fe6236d7a383fe54d2d9ede06b02fe,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,1
0001070154,STERLING BANCORP,finance_insurance_real_estate,0001070154-21-000032,2021-10-30 00:00:00+00:00,STL|STLPRA,xbrl_symbol_recovered,stl-20210930.htm,75ffedfa4f4605db4b9fa17f11c2434bb1034c72ce3c9902c715202435fc1e56,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,2
0001077771,UMPQUA HOLDINGS CORP,finance_insurance_real_estate,0001077771-23-000012,2023-02-25 00:00:00+00:00,UMPQ,xbrl_symbol_recovered,umpq-20221231.htm,ca989e98092e8a254b5d11dff745a8e0d12248799ebc79b9be096d38f0fdd3cb,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,1
0001091748,"ARGO GROUP INTERNATIONAL HOLDINGS, LTD.",finance_insurance_real_estate,0001628280-23-038054,2023-11-10 00:00:00+00:00,ARGO|ARGD|ARGOPRA,xbrl_symbol_recovered,argo-20230930.htm,d97949fa0648e441ca586882d3a8925c977b90e8a6a07c4d9e5a1b97007375b2,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,3
0001102112,PACWEST BANCORP,finance_insurance_real_estate,0001628280-23-038297,2023-11-10 00:00:00+00:00,PACW|PACWP,xbrl_symbol_recovered,pacw-20230930.htm,18d929f5d570da49e4bced17ef9d4546606770c60ea27443c61cbf5c04b28538,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,2
0001171662,TRIPLE-S MANAGEMENT CORP,finance_insurance_real_estate,0001140361-21-036576,2021-11-05 00:00:00+00:00,GTS,xbrl_symbol_recovered,brhc10030271_10q.htm,3b41aae027e9a661774122e7837ff1570866c665b03ac1a03f142459592b515d,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,1
0001171825,CIT GROUP INC,finance_insurance_real_estate,0001564590-21-054887,2021-11-06 00:00:00+00:00,CIT|CITPRB,xbrl_symbol_recovered,cit-10q_20210930.htm,4928ec86c9698ed00aa6f1fc9d08bc180da71b98e8329604e2eae210965b4562,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,2
0001209028,ARLINGTON ASSET INVESTMENT CORP.,finance_insurance_real_estate,0001564590-21-055798,2021-11-10 00:00:00+00:00,AAIC|AAIN|AIC,xbrl_symbol_recovered,ai-10q_20210930.htm,7156523f1edf7cfc46b028d63ca032666ec4550e066fde2a0719fa519d32b136,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,3
0001232582,ASHFORD HOSPITALITY TRUST INC,finance_insurance_real_estate,0001232582-24-000148,2024-11-13 00:00:00+00:00,AHT|AHT-PD|AHT-PF|AHT-PG|AHT-PH|AHT-PI,xbrl_symbol_recovered,aht-20240930.htm,ef475dda9be414f2982c01f5a84b16a922532e88603928b0a8753a4e6d9c7aea,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,6
0001252849,"COLUMBIA PROPERTY TRUST, INC.",finance_insurance_real_estate,0001252849-21-000112,2021-10-28 00:00:00+00:00,CXP,xbrl_symbol_recovered,cxp-20210930.htm,4d3e066935a90762f1fd6e3164d66ed6cd1fd3c75c00178d651dca7c8b82f738,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,1
0001260968,MARLIN BUSINESS SERVICES CORP,finance_insurance_real_estate,0001562762-21-000381,2021-10-30 00:00:00+00:00,MRLN,xbrl_symbol_recovered,mrln-20210930.htm,9ffda7fb7a2d1e1472862ed965d8969559e4d915bca1fe5c2841282d6343ef4a,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,1
0001282977,GREENHILL & CO INC,finance_insurance_real_estate,0001282977-23-000052,2023-11-10 00:00:00+00:00,GHL,xbrl_symbol_recovered,ghl-20230930.htm,401fa3dd1427cb165743a1f416a55530aaad05d0a700d692dcf4d8d5b18fbc02,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1
0001283630,AMERICAN CAMPUS COMMUNITIES INC,finance_insurance_real_estate,0001283630-22-000096,2022-05-06 00:00:00+00:00,ACC,xbrl_symbol_recovered,acc-20220331.htm,304f595fbd936b43d11fd2212f9bcf8a394bcd7d6ff9a123c84a5b7f1cd83a90,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,1
0001308606,"SPIRIT REALTY CAPITAL, INC.",finance_insurance_real_estate,0000950170-23-057717,2023-11-03 00:00:00+00:00,SRC|SRC-A,xbrl_symbol_recovered,src-20230930.htm,aa9e18b549903359a328f9e51875ea0c364b00385563abcc6f83f72e88a79494,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,2
0001312109,SILVERGATE CAPITAL CORP,finance_insurance_real_estate,0001312109-22-000206,2022-11-08 00:00:00+00:00,SI,xbrl_symbol_recovered,si-20220930.htm,279d08c8a07f5839a9acecb8dfbadb72488df6a65c3bdbb29ba1a0591f5acee1,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,1
0001341141,"CATCHMARK TIMBER TRUST, INC.",finance_insurance_real_estate,0001341141-22-000038,2022-08-05 00:00:00+00:00,CTT,xbrl_symbol_recovered,ctt-20220630.htm,2272820dc3e0704ac6ba20e4a5f20891cccd589121c6bc9a3194c51e6086bd07,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,1
0001356115,NEXPOINT DIVERSIFIED REAL ESTATE TRUST,finance_insurance_real_estate,0001356115-24-000022,2024-11-09 00:00:00+00:00,NXDT|NXDT-PA,xbrl_symbol_recovered,nxdt-20240930.htm,165b59158e28a1b2ad59f86fb3f847031331ced65196bed71b0eee99f8d80314,2024-04-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,8,2
0001364742,BLACKROCK INC.,finance_insurance_real_estate,0000950170-24-091706,2024-08-07 00:00:00+00:00,BLK|BLK25,xbrl_symbol_recovered,blk-20240630.htm,9aadceca746629aee67a69645f2b85980bd9cd11ac4e552a9f7659bb2ea105e1,2023-01-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,12,2
0001378946,"PEOPLE'S UNITED FINANCIAL, INC.",finance_insurance_real_estate,0001628280-22-004389,2022-03-02 00:00:00+00:00,PBCT|PBCTP,xbrl_symbol_recovered,pbct-20211231.htm,7fb80d90f2b9a5f12904c34dea8f0d9ce2b6d908d710f0e5015bb1523344dc69,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,2
0001380846,"TRISTATE CAPITAL HOLDINGS, INC.",finance_insurance_real_estate,0001380846-22-000025,2022-05-10 00:00:00+00:00,TSC|TSCAP|TSCBP,xbrl_symbol_recovered,tsc-20220331.htm,8a85b2b0c921dc0d93d21d61d1e3d80196b154c6f4195401b3289185cadda626,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,3
0001390162,HOWARD BANCORP INC,finance_insurance_real_estate,0001410578-21-000045,2021-11-10 00:00:00+00:00,HBMD,xbrl_symbol_recovered,hbmd-20210930x10q.htm,9f6f162abbda027422c90678918f5a42b57abb55b6b0284868f361b6730bd5d2,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,1
0001399249,"PZENA INVESTMENT MANAGEMENT, INC.",finance_insurance_real_estate,0000950170-22-022228,2022-11-05 00:00:00+00:00,PZN,xbrl_symbol_recovered,pzn-20220930.htm,e2467a680b01cd26576c74de1fb5b8fd48d65d964944c821d9d228ed608a349c,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,1
0001403256,"SCULPTOR CAPITAL MANAGEMENT, INC.",finance_insurance_real_estate,0001403256-23-000116,2023-11-09 00:00:00+00:00,SCU,xbrl_symbol_recovered,scu-20230930.htm,dffa2456b4df48891c749aa8236035bacde366518740c456a1e59122f6864bd0,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1
0001407623,RETAIL OPPORTUNITY INVESTMENTS CORP,finance_insurance_real_estate,0001407623-24-000089,2024-10-24 00:00:00+00:00,ROIC,xbrl_symbol_recovered,roic-20240930.htm,89714ec944aa6bb729e2285adc21562ba81159c1f2c9a5899b4924c36027adc1,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,1
0001412707,LEVEL ONE BANCORP INC,finance_insurance_real_estate,0001412707-22-000013,2022-03-12 00:00:00+00:00,LEVL|LEVLP,xbrl_symbol_recovered,levl-20211231.htm,596595a0bda1d22585e212ac9f9ea9cea42c36ba9c8b96af047ceb6c0a8264bc,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,2
0001423689,AGNC INVESTMENT CORP.,finance_insurance_real_estate,0001423689-26-000043,2026-02-24 00:00:00+00:00,AGNC|AGNCN|AGNCM|AGNCO|AGNCP|AGNCL|AGNCZ,xbrl_symbol_recovered,agnc-20251231.htm,01c3de4ce70377d66be35d47e0af2b4294756369239af774047fe207de2a35e8,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,7
0001428205,"ARMOUR RESIDENTIAL REIT, INC.",finance_insurance_real_estate,0001428205-26-000029,2026-02-19 00:00:00+00:00,ARR-PRC|ARR,xbrl_symbol_recovered,arr-20251231.htm,2154291d7ac97877a22e3c7e7ba24ed8a18a68fc6b46d70ab8015369c1d47ab8,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0001435508,"FIRST SAVINGS FINANCIAL GROUP, INC.",finance_insurance_real_estate,0001104659-25-120690,2025-12-13 00:00:00+00:00,FSFG,xbrl_symbol_recovered,fsfg-20250930x10k.htm,e9a5f07e5446749f88d05d5eab2bf08abe7cd06dfcfdeca1b43e7ffc58dbad22,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0001437071,INVESCO MORTGAGE CAPITAL INC.,finance_insurance_real_estate,0001437071-26-000015,2026-02-24 00:00:00+00:00,IVR,xbrl_symbol_recovered,ivr-20251231.htm,0b914db0a34febec7fc5ed6c56e7cba105f49660bc517428d99b0419fadb0be0,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0001442626,"BLUEROCK RESIDENTIAL GROWTH REIT, INC.",finance_insurance_real_estate,0001410578-22-002130,2022-08-09 00:00:00+00:00,BRG,xbrl_symbol_recovered,brg-20220630x10q.htm,8e777838f0d357918911ca78f7240a281bf2b019605607d25ec8eca968fab9d0,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,1
0001458412,"CROSSFIRST BANKSHARES, INC.",finance_insurance_real_estate,0001558370-24-014105,2024-11-02 00:00:00+00:00,CFB,xbrl_symbol_recovered,cfb-20240930x10q.htm,7051a7416a4ce87385239531af0c0cfb396a47e3f1d9346fec3da351b1dce142,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,1
0001461755,"ATLANTIC CAPITAL BANCSHARES, INC.",finance_insurance_real_estate,0001558370-21-014769,2021-11-06 00:00:00+00:00,ACBI,xbrl_symbol_recovered,acbi-20210930x10q.htm,79cc0910928d03be079bf96f604e0af72191fe6cabfdd437ac2f855f9da40f9e,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,1
0001462120,"LIVE OAK BANCSHARES, INC.",finance_insurance_real_estate,0001462120-26-000020,2026-02-28 00:00:00+00:00,LOB,xbrl_symbol_recovered,lob-20251231.htm,aef240c477d7566b64fc9e5c3027e276c2b843acbd9d8a81b3de5e9dfe58908f,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0001464343,ATLANTICUS HOLDINGS CORP,finance_insurance_real_estate,0001437749-26-007972,2026-03-13 00:00:00+00:00,ATLC|ATLCP|ATLCL|ATLCZ,xbrl_symbol_recovered,atlc20251231_10k.htm,9fcc2384e16a45ea2d47c8cc02a79fe250c21ed7871ff8c75d2860e0d165231a,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,4
0001464423,PENNYMAC MORTGAGE INVESTMENT TRUST,finance_insurance_real_estate,0001193125-26-057041,2026-02-19 00:00:00+00:00,PMT|PMTU|PMTV|PMTW,xbrl_symbol_recovered,pmt-20251231.htm,09e3ab58100b136e6bdcf3d082ad7dacb00d7cd6c871819c5f071792e5795bd1,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,4
0001464790,"BRC GROUP HOLDINGS, INC.",finance_insurance_real_estate,0001464790-26-000024,2026-04-01 00:00:00+00:00,RILY|RILYP|RILYL|RILYG|RILYN|RILYZ|RILYT,xbrl_symbol_recovered,rily-20251231.htm,6d15525f4dd03339666f3b547c974ab90731678f9e2ac1a28cf41b78771b5442,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,7
0001465740,TWO HARBORS INVESTMENT CORP.,finance_insurance_real_estate,0001465740-26-000009,2026-02-18 00:00:00+00:00,TWO|TWOD,xbrl_symbol_recovered,two-20251231.htm,40dc00a75f0771c49480042c37bf775e41da3107a5f8c49c7774df6467479a7b,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0001465885,WESTERN ASSET MORTGAGE CAPITAL CORP,finance_insurance_real_estate,0001628280-23-037888,2023-11-09 00:00:00+00:00,WMC,xbrl_symbol_recovered,wmc-20230930.htm,2574fab40cefcf79298fa69b85abb8bf359ebfeb2bb276249f963b07e807c2ac,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1
0001466026,"MIDLAND STATES BANCORP, INC.",finance_insurance_real_estate,0001466026-26-000020,2026-03-03 00:00:00+00:00,MSBI|MSBIP,xbrl_symbol_recovered,msbi-20251231.htm,4970705587fa67dd469b672e7378acf5b6048c82e14c0a98bf3880db3771d592,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0001466538,COWEN INC.,finance_insurance_real_estate,0001466538-23-000018,2023-03-01 00:00:00+00:00,COWN|COWNL,xbrl_symbol_recovered,cown-20221231.htm,9eb3019de06b3cd1530c40531333caf372e4fd2c4a4600608233c00ac5a76608,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,2
0001473844,"STELLAR BANCORP, INC.",finance_insurance_real_estate,0001473844-26-000006,2026-02-27 00:00:00+00:00,STEL,xbrl_symbol_recovered,stel-20251231.htm,582a921ea3100e779f2e6626a37ff540345b4db01017984a1bbfa0ae4fac0acc,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1
0001474098,PEBBLEBROOK HOTEL TRUST,finance_insurance_real_estate,0001474098-26-000015,2026-02-26 00:00:00+00:00,PEB|PEB-PE|PEB-PF|PEB-PG|PEB-PH,xbrl_symbol_recovered,peb-20251231.htm,97e9421bbcdd4b9bbd9a98a00cf1172c3c693e658c6f604ae074cf3f53f4f3f4,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,5
0001475348,LUTHER BURBANK CORP,finance_insurance_real_estate,0001475348-23-000048,2023-11-04 00:00:00+00:00,LBC,xbrl_symbol_recovered,lbc-20230930.htm,9ba28963aff02d9e25871ee8873c77c0b8f27dffc235756fae4ab105aeb16fe3,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1
0001476045,CHATHAM LODGING TRUST,finance_insurance_real_estate,0001437749-26-006103,2026-02-28 00:00:00+00:00,CLDT|CLDT-PA,xbrl_symbol_recovered,cldt20251231_10k.htm,42d5c075aad91ce756f14d93eaf38114a75919b3fcbb75b3a8437f20b1eac096,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
