Date,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,cash::BIL
2009-09-04,0.1259453971513641,0.1605558928755861,0.162104233820076,0.1497762616771168,0.2399776472554252,0.1112865233701284,0.0503540438503031
2009-09-11,0.1259453971513641,0.1605558928755861,0.162104233820076,0.1497762616771168,0.2399776472554252,0.1112865233701284,0.0503540438503031
2009-09-18,0.1259453971513641,0.1605558928755861,0.162104233820076,0.1497762616771168,0.2399776472554252,0.1112865233701284,0.0503540438503031
2009-09-25,0.1178081616153503,0.1193746229579259,0.2754935986173523,0.1073117561487864,0.2649235668692136,0.1150882937913712,1.1102230246251563e-16
2009-10-02,0.1178081616153503,0.1193746229579259,0.2754935986173523,0.1073117561487864,0.2649235668692136,0.1150882937913712,1.1102230246251563e-16
2009-10-09,0.1178081616153503,0.1193746229579259,0.2754935986173523,0.1073117561487864,0.2649235668692136,0.1150882937913712,1.1102230246251563e-16
2009-10-16,0.1178081616153503,0.1193746229579259,0.2754935986173523,0.1073117561487864,0.2649235668692136,0.1150882937913712,1.1102230246251563e-16
2009-10-23,0.1178081616153503,0.1193746229579259,0.2754935986173523,0.1073117561487864,0.2649235668692136,0.1150882937913712,1.1102230246251563e-16
2009-10-30,0.1736876197969907,0.0964929641869361,0.2981798825487342,0.0936673033051904,0.2707105050950253,0.0672617250671231,0.0
2009-11-06,0.1736876197969907,0.0964929641869361,0.2981798825487342,0.0936673033051904,0.2707105050950253,0.0672617250671231,0.0
2009-11-13,0.1736876197969907,0.0964929641869361,0.2981798825487342,0.0936673033051904,0.2707105050950253,0.0672617250671231,0.0
2009-11-20,0.1736876197969907,0.0964929641869361,0.2981798825487342,0.0936673033051904,0.2707105050950253,0.0672617250671231,0.0
2009-11-27,0.1822258418410696,0.0909571964629515,0.3036331187031834,0.0910511368927707,0.2745720903898809,0.0575606157101437,0.0
2009-12-04,0.1822258418410696,0.0909571964629515,0.3036331187031834,0.0910511368927707,0.2745720903898809,0.0575606157101437,0.0
2009-12-11,0.1822258418410696,0.0909571964629515,0.3036331187031834,0.0910511368927707,0.2745720903898809,0.0575606157101437,0.0
2009-12-18,0.1822258418410696,0.0909571964629515,0.3036331187031834,0.0910511368927707,0.2745720903898809,0.0575606157101437,0.0
2009-12-25,0.1832928645726997,0.0895459583244652,0.3052394486595957,0.0896937688804838,0.2770163464548052,0.0552116131079502,0.0
2010-01-01,0.1832928645726997,0.0895459583244652,0.3052394486595957,0.0896937688804838,0.2770163464548052,0.0552116131079502,0.0
2010-01-08,0.1832928645726997,0.0895459583244652,0.3052394486595957,0.0896937688804838,0.2770163464548052,0.0552116131079502,0.0
2010-01-15,0.1832928645726997,0.0895459583244652,0.3052394486595957,0.0896937688804838,0.2770163464548052,0.0552116131079502,0.0
2010-01-22,0.1832928645726997,0.0895459583244652,0.3052394486595957,0.0896937688804838,0.2770163464548052,0.0552116131079502,0.0
2010-01-29,0.1851745481957496,0.0891349965863944,0.3065563158615648,0.0914478445374269,0.2720789946894359,0.0556073001294282,0.0
2010-02-05,0.1851745481957496,0.0891349965863944,0.3065563158615648,0.0914478445374269,0.2720789946894359,0.0556073001294282,0.0
2010-02-12,0.1851745481957496,0.0891349965863944,0.3065563158615648,0.0914478445374269,0.2720789946894359,0.0556073001294282,0.0
2010-02-19,0.1851745481957496,0.0891349965863944,0.3065563158615648,0.0914478445374269,0.2720789946894359,0.0556073001294282,0.0
2010-02-26,0.1930734361907663,0.0919243674141534,0.2972593974521347,0.0922180529845134,0.2689912069496737,0.0565335390087583,0.0
2010-03-05,0.1930734361907663,0.0919243674141534,0.2972593974521347,0.0922180529845134,0.2689912069496737,0.0565335390087583,0.0
2010-03-12,0.1930734361907663,0.0919243674141534,0.2972593974521347,0.0922180529845134,0.2689912069496737,0.0565335390087583,0.0
2010-03-19,0.1930734361907663,0.0919243674141534,0.2972593974521347,0.0922180529845134,0.2689912069496737,0.0565335390087583,0.0
2010-03-26,0.1972803595763827,0.0935638185915881,0.2942242947502982,0.0923248726771318,0.2660862753744408,0.0565203790301582,0.0
2010-04-02,0.1972803595763827,0.0935638185915881,0.2942242947502982,0.0923248726771318,0.2660862753744408,0.0565203790301582,0.0
2010-04-09,0.1972803595763827,0.0935638185915881,0.2942242947502982,0.0923248726771318,0.2660862753744408,0.0565203790301582,0.0
2010-04-16,0.1972803595763827,0.0935638185915881,0.2942242947502982,0.0923248726771318,0.2660862753744408,0.0565203790301582,0.0
2010-04-23,0.1972803595763827,0.0935638185915881,0.2942242947502982,0.0923248726771318,0.2660862753744408,0.0565203790301582,0.0
2010-04-30,0.1863876242929513,0.0908652709664306,0.2908161330284844,0.0926863485290337,0.2812981535448491,0.0579464696382509,0.0
2010-05-07,0.1863876242929513,0.0908652709664306,0.2908161330284844,0.0926863485290337,0.2812981535448491,0.0579464696382509,0.0
2010-05-14,0.1863876242929513,0.0908652709664306,0.2908161330284844,0.0926863485290337,0.2812981535448491,0.0579464696382509,0.0
2010-05-21,0.1863876242929513,0.0908652709664306,0.2908161330284844,0.0926863485290337,0.2812981535448491,0.0579464696382509,0.0
2010-05-28,0.1257841656348305,0.0754009716784097,0.2341804304242979,0.0750248458541629,0.2227553423377467,0.0668542440705522,0.1999999999999999
2010-06-04,0.1257841656348305,0.0754009716784097,0.2341804304242979,0.0750248458541629,0.2227553423377467,0.0668542440705522,0.1999999999999999
2010-06-11,0.1257841656348305,0.0754009716784097,0.2341804304242979,0.0750248458541629,0.2227553423377467,0.0668542440705522,0.1999999999999999
2010-06-18,0.1257841656348305,0.0754009716784097,0.2341804304242979,0.0750248458541629,0.2227553423377467,0.0668542440705522,0.1999999999999999
2010-06-25,0.111043203528507,0.0784743167465677,0.2330592053203819,0.0754650599179235,0.2213957299486377,0.080562484537982,0.1999999999999999
2010-07-02,0.111043203528507,0.0784743167465677,0.2330592053203819,0.0754650599179235,0.2213957299486377,0.080562484537982,0.1999999999999999
2010-07-09,0.111043203528507,0.0784743167465677,0.2330592053203819,0.0754650599179235,0.2213957299486377,0.080562484537982,0.1999999999999999
2010-07-16,0.111043203528507,0.0784743167465677,0.2330592053203819,0.0754650599179235,0.2213957299486377,0.080562484537982,0.1999999999999999
2010-07-23,0.111043203528507,0.0784743167465677,0.2330592053203819,0.0754650599179235,0.2213957299486377,0.080562484537982,0.1999999999999999
2010-07-30,0.1191723627292207,0.0732371906199663,0.2380732727329569,0.0724626622693509,0.2318726098392952,0.0651819018092098,0.2
2010-08-06,0.1191723627292207,0.0732371906199663,0.2380732727329569,0.0724626622693509,0.2318726098392952,0.0651819018092098,0.2
2010-08-13,0.1191723627292207,0.0732371906199663,0.2380732727329569,0.0724626622693509,0.2318726098392952,0.0651819018092098,0.2
2010-08-20,0.1191723627292207,0.0732371906199663,0.2380732727329569,0.0724626622693509,0.2318726098392952,0.0651819018092098,0.2
2010-08-27,0.1250581336640922,0.0712486334155243,0.2413711235981176,0.0695857514689542,0.236542105667231,0.0561942521860805,0.1999999999999999
2010-09-03,0.1250581336640922,0.0712486334155243,0.2413711235981176,0.0695857514689542,0.236542105667231,0.0561942521860805,0.1999999999999999
2010-09-10,0.1250581336640922,0.0712486334155243,0.2413711235981176,0.0695857514689542,0.236542105667231,0.0561942521860805,0.1999999999999999
2010-09-17,0.1250581336640922,0.0712486334155243,0.2413711235981176,0.0695857514689542,0.236542105667231,0.0561942521860805,0.1999999999999999
2010-09-24,0.1557787321919407,0.1017912779721206,0.2390230628832943,0.1116354946516567,0.2611566471001844,0.0796138595743186,0.0510009256264845
2010-10-01,0.1557787321919407,0.1017912779721206,0.2390230628832943,0.1116354946516567,0.2611566471001844,0.0796138595743186,0.0510009256264845
2010-10-08,0.1557787321919407,0.1017912779721206,0.2390230628832943,0.1116354946516567,0.2611566471001844,0.0796138595743186,0.0510009256264845
2010-10-15,0.1557787321919407,0.1017912779721206,0.2390230628832943,0.1116354946516567,0.2611566471001844,0.0796138595743186,0.0510009256264845
2010-10-22,0.1557787321919407,0.1017912779721206,0.2390230628832943,0.1116354946516567,0.2611566471001844,0.0796138595743186,0.0510009256264845
2010-10-29,0.1753709067917608,0.1120886293437833,0.2170976614740466,0.0884269037026087,0.2906694593699725,0.1163464393178279,0.0
2010-11-05,0.1753709067917608,0.1120886293437833,0.2170976614740466,0.0884269037026087,0.2906694593699725,0.1163464393178279,0.0
2010-11-12,0.1753709067917608,0.1120886293437833,0.2170976614740466,0.0884269037026087,0.2906694593699725,0.1163464393178279,0.0
2010-11-19,0.1753709067917608,0.1120886293437833,0.2170976614740466,0.0884269037026087,0.2906694593699725,0.1163464393178279,0.0
2010-11-26,0.1681395839664002,0.115466995415113,0.1908738342953454,0.1125280840757869,0.2584658700609205,0.1070863596427042,0.0474392725437297
2010-12-03,0.1681395839664002,0.115466995415113,0.1908738342953454,0.1125280840757869,0.2584658700609205,0.1070863596427042,0.0474392725437297
2010-12-10,0.1681395839664002,0.115466995415113,0.1908738342953454,0.1125280840757869,0.2584658700609205,0.1070863596427042,0.0474392725437297
2010-12-17,0.1681395839664002,0.115466995415113,0.1908738342953454,0.1125280840757869,0.2584658700609205,0.1070863596427042,0.0474392725437297
2010-12-24,0.1681395839664002,0.115466995415113,0.1908738342953454,0.1125280840757869,0.2584658700609205,0.1070863596427042,0.0474392725437297
2010-12-31,0.177763844707752,0.116926019216077,0.2092730407891059,0.0895324684683079,0.2812172725472755,0.1252873542714816,0.0
2011-01-07,0.177763844707752,0.116926019216077,0.2092730407891059,0.0895324684683079,0.2812172725472755,0.1252873542714816,0.0
2011-01-14,0.177763844707752,0.116926019216077,0.2092730407891059,0.0895324684683079,0.2812172725472755,0.1252873542714816,0.0
2011-01-21,0.177763844707752,0.116926019216077,0.2092730407891059,0.0895324684683079,0.2812172725472755,0.1252873542714816,0.0
2011-01-28,0.1711302097696281,0.1178458502970736,0.1844754649530541,0.1126457948506283,0.2509298249063873,0.1135832844572823,0.0493895707659459
2011-02-04,0.1711302097696281,0.1178458502970736,0.1844754649530541,0.1126457948506283,0.2509298249063873,0.1135832844572823,0.0493895707659459
2011-02-11,0.1711302097696281,0.1178458502970736,0.1844754649530541,0.1126457948506283,0.2509298249063873,0.1135832844572823,0.0493895707659459
2011-02-18,0.1711302097696281,0.1178458502970736,0.1844754649530541,0.1126457948506283,0.2509298249063873,0.1135832844572823,0.0493895707659459
2011-02-25,0.1727431391513312,0.1221024512264906,0.1765537136880518,0.1293101527800999,0.241297643382856,0.1109883489302776,0.0470045508408927
2011-03-04,0.1727431391513312,0.1221024512264906,0.1765537136880518,0.1293101527800999,0.241297643382856,0.1109883489302776,0.0470045508408927
2011-03-11,0.1727431391513312,0.1221024512264906,0.1765537136880518,0.1293101527800999,0.241297643382856,0.1109883489302776,0.0470045508408927
2011-03-18,0.1727431391513312,0.1221024512264906,0.1765537136880518,0.1293101527800999,0.241297643382856,0.1109883489302776,0.0470045508408927
2011-03-25,0.1727923788363421,0.1235483931061588,0.1715006423825979,0.1408914036892049,0.2348720763423541,0.1096410888999326,0.0467540167434094
2011-04-01,0.1727923788363421,0.1235483931061588,0.1715006423825979,0.1408914036892049,0.2348720763423541,0.1096410888999326,0.0467540167434094
2011-04-08,0.1727923788363421,0.1235483931061588,0.1715006423825979,0.1408914036892049,0.2348720763423541,0.1096410888999326,0.0467540167434094
2011-04-15,0.1727923788363421,0.1235483931061588,0.1715006423825979,0.1408914036892049,0.2348720763423541,0.1096410888999326,0.0467540167434094
2011-04-22,0.1727923788363421,0.1235483931061588,0.1715006423825979,0.1408914036892049,0.2348720763423541,0.1096410888999326,0.0467540167434094
2011-04-29,0.1821388289561919,0.1149094672536017,0.2058422783939093,0.1033623681367524,0.2678032377994951,0.1259438194600494,0.0
2011-05-06,0.1821388289561919,0.1149094672536017,0.2058422783939093,0.1033623681367524,0.2678032377994951,0.1259438194600494,0.0
2011-05-13,0.1821388289561919,0.1149094672536017,0.2058422783939093,0.1033623681367524,0.2678032377994951,0.1259438194600494,0.0
2011-05-20,0.1821388289561919,0.1149094672536017,0.2058422783939093,0.1033623681367524,0.2678032377994951,0.1259438194600494,0.0
2011-05-27,0.1816008163459971,0.1110823493477337,0.2106451677055814,0.0958803545547427,0.2730422495693869,0.1277490624765579,0.0
2011-06-03,0.1816008163459971,0.1110823493477337,0.2106451677055814,0.0958803545547427,0.2730422495693869,0.1277490624765579,0.0
2011-06-10,0.1816008163459971,0.1110823493477337,0.2106451677055814,0.0958803545547427,0.2730422495693869,0.1277490624765579,0.0
2011-06-17,0.1816008163459971,0.1110823493477337,0.2106451677055814,0.0958803545547427,0.2730422495693869,0.1277490624765579,0.0
2011-06-24,0.1778894220673678,0.1182079894821447,0.1968641462584174,0.1265636549645031,0.2593783237153751,0.1210964635121917,0.0
2011-07-01,0.1778894220673678,0.1182079894821447,0.1968641462584174,0.1265636549645031,0.2593783237153751,0.1210964635121917,0.0
2011-07-08,0.1778894220673678,0.1182079894821447,0.1968641462584174,0.1265636549645031,0.2593783237153751,0.1210964635121917,0.0
2011-07-15,0.1778894220673678,0.1182079894821447,0.1968641462584174,0.1265636549645031,0.2593783237153751,0.1210964635121917,0.0
2011-07-22,0.1778894220673678,0.1182079894821447,0.1968641462584174,0.1265636549645031,0.2593783237153751,0.1210964635121917,0.0
2011-07-29,0.1686215884937518,0.1103035679602937,0.202470815800561,0.1031043181243942,0.2828597127445666,0.1326399968764326,0.0
2011-08-05,0.1686215884937518,0.1103035679602937,0.202470815800561,0.1031043181243942,0.2828597127445666,0.1326399968764326,0.0
2011-08-12,0.1686215884937518,0.1103035679602937,0.202470815800561,0.1031043181243942,0.2828597127445666,0.1326399968764326,0.0
2011-08-19,0.1686215884937518,0.1103035679602937,0.202470815800561,0.1031043181243942,0.2828597127445666,0.1326399968764326,0.0
2011-08-26,0.0665448805523073,0.0429311511747809,0.0796203643411714,0.0408058612599832,0.1129432924295424,0.0571544502422145,0.6
2011-09-02,0.0665448805523073,0.0429311511747809,0.0796203643411714,0.0408058612599832,0.1129432924295424,0.0571544502422145,0.6
2011-09-09,0.0665448805523073,0.0429311511747809,0.0796203643411714,0.0408058612599832,0.1129432924295424,0.0571544502422145,0.6
2011-09-16,0.0665448805523073,0.0429311511747809,0.0796203643411714,0.0408058612599832,0.1129432924295424,0.0571544502422145,0.6
2011-09-23,0.0665448805523073,0.0429311511747809,0.0796203643411714,0.0408058612599832,0.1129432924295424,0.0571544502422145,0.6
2011-09-30,0.0552781285647395,0.0497399082314902,0.0782874654195583,0.0423009165111395,0.1131752851925254,0.0612182960805469,0.6
2011-10-07,0.0552781285647395,0.0497399082314902,0.0782874654195583,0.0423009165111395,0.1131752851925254,0.0612182960805469,0.6
2011-10-14,0.0552781285647395,0.0497399082314902,0.0782874654195583,0.0423009165111395,0.1131752851925254,0.0612182960805469,0.6
2011-10-21,0.0552781285647395,0.0497399082314902,0.0782874654195583,0.0423009165111395,0.1131752851925254,0.0612182960805469,0.6
2011-10-28,0.0477162585666651,0.0535700930709935,0.0762866341762166,0.0438872997942054,0.111623322335659,0.0669163920562602,0.6
2011-11-04,0.0477162585666651,0.0535700930709935,0.0762866341762166,0.0438872997942054,0.111623322335659,0.0669163920562602,0.6
2011-11-11,0.0477162585666651,0.0535700930709935,0.0762866341762166,0.0438872997942054,0.111623322335659,0.0669163920562602,0.6
2011-11-18,0.0477162585666651,0.0535700930709935,0.0762866341762166,0.0438872997942054,0.111623322335659,0.0669163920562602,0.6
2011-11-25,0.0861167211230399,0.1016048483733372,0.1474969179669759,0.0721530744639274,0.2470164463498299,0.1456119917228896,0.1999999999999998
2011-12-02,0.0861167211230399,0.1016048483733372,0.1474969179669759,0.0721530744639274,0.2470164463498299,0.1456119917228896,0.1999999999999998
2011-12-09,0.0861167211230399,0.1016048483733372,0.1474969179669759,0.0721530744639274,0.2470164463498299,0.1456119917228896,0.1999999999999998
2011-12-16,0.0861167211230399,0.1016048483733372,0.1474969179669759,0.0721530744639274,0.2470164463498299,0.1456119917228896,0.1999999999999998
2011-12-23,0.0861167211230399,0.1016048483733372,0.1474969179669759,0.0721530744639274,0.2470164463498299,0.1456119917228896,0.1999999999999998
2011-12-30,0.0863976506402984,0.0974002440957114,0.2026726891444702,0.0644766231332364,0.2699227499932037,0.1241300429930798,0.1549999999999998
2012-01-06,0.0863976506402984,0.0974002440957114,0.2026726891444702,0.0644766231332364,0.2699227499932037,0.1241300429930798,0.1549999999999998
2012-01-13,0.0863976506402984,0.0974002440957114,0.2026726891444702,0.0644766231332364,0.2699227499932037,0.1241300429930798,0.1549999999999998
2012-01-20,0.0863976506402984,0.0974002440957114,0.2026726891444702,0.0644766231332364,0.2699227499932037,0.1241300429930798,0.1549999999999998
2012-01-27,0.1010396253260959,0.1143674502766663,0.2285295781869559,0.1254061410449493,0.3102770768504649,0.1130958265400427,0.0072843017748247
2012-02-03,0.1010396253260959,0.1143674502766663,0.2285295781869559,0.1254061410449493,0.3102770768504649,0.1130958265400427,0.0072843017748247
2012-02-10,0.1010396253260959,0.1143674502766663,0.2285295781869559,0.1254061410449493,0.3102770768504649,0.1130958265400427,0.0072843017748247
2012-02-17,0.1010396253260959,0.1143674502766663,0.2285295781869559,0.1254061410449493,0.3102770768504649,0.1130958265400427,0.0072843017748247
2012-02-24,0.035367319533051,0.1777695964972413,0.1339840376149966,0.282029219380013,0.2358254979768657,0.0898628734047524,0.0451614555930798
2012-03-02,0.035367319533051,0.1777695964972413,0.1339840376149966,0.282029219380013,0.2358254979768657,0.0898628734047524,0.0451614555930798
2012-03-09,0.035367319533051,0.1777695964972413,0.1339840376149966,0.282029219380013,0.2358254979768657,0.0898628734047524,0.0451614555930798
2012-03-16,0.035367319533051,0.1777695964972413,0.1339840376149966,0.282029219380013,0.2358254979768657,0.0898628734047524,0.0451614555930798
2012-03-23,0.035367319533051,0.1777695964972413,0.1339840376149966,0.282029219380013,0.2358254979768657,0.0898628734047524,0.0451614555930798
2012-03-30,0.0683825714959865,0.1667008683831482,0.1528132761905614,0.2496157940602605,0.2453014310636002,0.0897868286094584,0.0273992301969845
2012-04-06,0.0683825714959865,0.1667008683831482,0.1528132761905614,0.2496157940602605,0.2453014310636002,0.0897868286094584,0.0273992301969845
2012-04-13,0.0683825714959865,0.1667008683831482,0.1528132761905614,0.2496157940602605,0.2453014310636002,0.0897868286094584,0.0273992301969845
2012-04-20,0.0683825714959865,0.1667008683831482,0.1528132761905614,0.2496157940602605,0.2453014310636002,0.0897868286094584,0.0273992301969845
2012-04-27,0.0882139915700034,0.1579901558713228,0.1632759960409328,0.2266682181519908,0.2483086374188745,0.0890895367571251,0.0264534641897505
2012-05-04,0.0882139915700034,0.1579901558713228,0.1632759960409328,0.2266682181519908,0.2483086374188745,0.0890895367571251,0.0264534641897505
2012-05-11,0.0882139915700034,0.1579901558713228,0.1632759960409328,0.2266682181519908,0.2483086374188745,0.0890895367571251,0.0264534641897505
2012-05-18,0.0882139915700034,0.1579901558713228,0.1632759960409328,0.2266682181519908,0.2483086374188745,0.0890895367571251,0.0264534641897505
2012-05-25,0.0719204364153137,0.1152364921451911,0.1461844903918199,0.1507462027202576,0.243757555435304,0.0852971069698148,0.1868577159222985
2012-06-01,0.0719204364153137,0.1152364921451911,0.1461844903918199,0.1507462027202576,0.243757555435304,0.0852971069698148,0.1868577159222985
2012-06-08,0.0719204364153137,0.1152364921451911,0.1461844903918199,0.1507462027202576,0.243757555435304,0.0852971069698148,0.1868577159222985
2012-06-15,0.0719204364153137,0.1152364921451911,0.1461844903918199,0.1507462027202576,0.243757555435304,0.0852971069698148,0.1868577159222985
2012-06-22,0.0719204364153137,0.1152364921451911,0.1461844903918199,0.1507462027202576,0.243757555435304,0.0852971069698148,0.1868577159222985
2012-06-29,0.0977571216056303,0.1355919216143129,0.1736220605798197,0.1790183738066165,0.2679833637668571,0.0949311963450163,0.051095962281747
2012-07-06,0.0977571216056303,0.1355919216143129,0.1736220605798197,0.1790183738066165,0.2679833637668571,0.0949311963450163,0.051095962281747
2012-07-13,0.0977571216056303,0.1355919216143129,0.1736220605798197,0.1790183738066165,0.2679833637668571,0.0949311963450163,0.051095962281747
2012-07-20,0.0977571216056303,0.1355919216143129,0.1736220605798197,0.1790183738066165,0.2679833637668571,0.0949311963450163,0.051095962281747
2012-07-27,0.0883204636729617,0.1151282026305431,0.1968063096047598,0.1240228085919215,0.3464394628737817,0.1292827526260321,0.0
2012-08-03,0.0883204636729617,0.1151282026305431,0.1968063096047598,0.1240228085919215,0.3464394628737817,0.1292827526260321,0.0
2012-08-10,0.0883204636729617,0.1151282026305431,0.1968063096047598,0.1240228085919215,0.3464394628737817,0.1292827526260321,0.0
2012-08-17,0.0883204636729617,0.1151282026305431,0.1968063096047598,0.1240228085919215,0.3464394628737817,0.1292827526260321,0.0
2012-08-24,0.0883204636729617,0.1151282026305431,0.1968063096047598,0.1240228085919215,0.3464394628737817,0.1292827526260321,0.0
2012-08-31,0.085222007585922,0.1100681388116375,0.1993679870288097,0.1108566851923998,0.3562407622495505,0.1382444191316803,0.0
2012-09-07,0.085222007585922,0.1100681388116375,0.1993679870288097,0.1108566851923998,0.3562407622495505,0.1382444191316803,0.0
2012-09-14,0.085222007585922,0.1100681388116375,0.1993679870288097,0.1108566851923998,0.3562407622495505,0.1382444191316803,0.0
2012-09-21,0.085222007585922,0.1100681388116375,0.1993679870288097,0.1108566851923998,0.3562407622495505,0.1382444191316803,0.0
2012-09-28,0.0833233283184167,0.1091504631805861,0.1970464640351099,0.1080686111124301,0.3554628236686014,0.1469483096848555,0.0
2012-10-05,0.0833233283184167,0.1091504631805861,0.1970464640351099,0.1080686111124301,0.3554628236686014,0.1469483096848555,0.0
2012-10-12,0.0833233283184167,0.1091504631805861,0.1970464640351099,0.1080686111124301,0.3554628236686014,0.1469483096848555,0.0
2012-10-19,0.0833233283184167,0.1091504631805861,0.1970464640351099,0.1080686111124301,0.3554628236686014,0.1469483096848555,0.0
2012-10-26,0.0698021056157864,0.1182283973122073,0.165740667724453,0.0711100069041807,0.3485005608695414,0.2266182615738309,0.0
2012-11-02,0.0698021056157864,0.1182283973122073,0.165740667724453,0.0711100069041807,0.3485005608695414,0.2266182615738309,0.0
2012-11-09,0.0698021056157864,0.1182283973122073,0.165740667724453,0.0711100069041807,0.3485005608695414,0.2266182615738309,0.0
2012-11-16,0.0698021056157864,0.1182283973122073,0.165740667724453,0.0711100069041807,0.3485005608695414,0.2266182615738309,0.0
2012-11-23,0.0698021056157864,0.1182283973122073,0.165740667724453,0.0711100069041807,0.3485005608695414,0.2266182615738309,0.0
2012-11-30,0.0818045529078333,0.1008452156444012,0.2810771137602873,0.0606162220334512,0.3255946066323327,0.1500622890216942,0.0
2012-12-07,0.0818045529078333,0.1008452156444012,0.2810771137602873,0.0606162220334512,0.3255946066323327,0.1500622890216942,0.0
2012-12-14,0.0818045529078333,0.1008452156444012,0.2810771137602873,0.0606162220334512,0.3255946066323327,0.1500622890216942,0.0
2012-12-21,0.0818045529078333,0.1008452156444012,0.2810771137602873,0.0606162220334512,0.3255946066323327,0.1500622890216942,0.0
2012-12-28,0.0834334932803077,0.0988114171875365,0.301152580559377,0.0578401750015639,0.3231279867543086,0.1356343472169061,0.0
2013-01-04,0.0834334932803077,0.0988114171875365,0.301152580559377,0.0578401750015639,0.3231279867543086,0.1356343472169061,0.0
2013-01-11,0.0834334932803077,0.0988114171875365,0.301152580559377,0.0578401750015639,0.3231279867543086,0.1356343472169061,0.0
2013-01-18,0.0834334932803077,0.0988114171875365,0.301152580559377,0.0578401750015639,0.3231279867543086,0.1356343472169061,0.0
2013-01-25,0.0833440808943678,0.0993777532877065,0.3035194497546062,0.0570796134043489,0.321517638843621,0.1351614638153493,0.0
2013-02-01,0.0833440808943678,0.0993777532877065,0.3035194497546062,0.0570796134043489,0.321517638843621,0.1351614638153493,0.0
2013-02-08,0.0833440808943678,0.0993777532877065,0.3035194497546062,0.0570796134043489,0.321517638843621,0.1351614638153493,0.0
2013-02-15,0.0833440808943678,0.0993777532877065,0.3035194497546062,0.0570796134043489,0.321517638843621,0.1351614638153493,0.0
2013-02-22,0.0832505720341419,0.1005731271593361,0.3089303970447237,0.0561442994074889,0.315363908969391,0.1357376953849182,0.0
2013-03-01,0.0832505720341419,0.1005731271593361,0.3089303970447237,0.0561442994074889,0.315363908969391,0.1357376953849182,0.0
2013-03-08,0.0832505720341419,0.1005731271593361,0.3089303970447237,0.0561442994074889,0.315363908969391,0.1357376953849182,0.0
2013-03-15,0.0832505720341419,0.1005731271593361,0.3089303970447237,0.0561442994074889,0.315363908969391,0.1357376953849182,0.0
2013-03-22,0.0832505720341419,0.1005731271593361,0.3089303970447237,0.0561442994074889,0.315363908969391,0.1357376953849182,0.0
2013-03-29,0.0737282744397959,0.125646662901924,0.1977873882856205,0.0867230998824577,0.3471675988344545,0.1689469756557471,0.0
2013-04-05,0.0737282744397959,0.125646662901924,0.1977873882856205,0.0867230998824577,0.3471675988344545,0.1689469756557471,0.0
2013-04-12,0.0737282744397959,0.125646662901924,0.1977873882856205,0.0867230998824577,0.3471675988344545,0.1689469756557471,0.0
2013-04-19,0.0737282744397959,0.125646662901924,0.1977873882856205,0.0867230998824577,0.3471675988344545,0.1689469756557471,0.0
2013-04-26,0.0876519974034576,0.1359026243420568,0.18030434362121,0.1192840844608359,0.2824187959139079,0.1446362023832733,0.0498019518752582
2013-05-03,0.0876519974034576,0.1359026243420568,0.18030434362121,0.1192840844608359,0.2824187959139079,0.1446362023832733,0.0498019518752582
2013-05-10,0.0876519974034576,0.1359026243420568,0.18030434362121,0.1192840844608359,0.2824187959139079,0.1446362023832733,0.0498019518752582
2013-05-17,0.0876519974034576,0.1359026243420568,0.18030434362121,0.1192840844608359,0.2824187959139079,0.1446362023832733,0.0498019518752582
2013-05-24,0.0876519974034576,0.1359026243420568,0.18030434362121,0.1192840844608359,0.2824187959139079,0.1446362023832733,0.0498019518752582
2013-05-31,0.1026337082669567,0.1543504736044235,0.1848738603605285,0.1484792285254917,0.2689317861453066,0.1407309430972929,0.0
2013-06-07,0.1026337082669567,0.1543504736044235,0.1848738603605285,0.1484792285254917,0.2689317861453066,0.1407309430972929,0.0
2013-06-14,0.1026337082669567,0.1543504736044235,0.1848738603605285,0.1484792285254917,0.2689317861453066,0.1407309430972929,0.0
2013-06-21,0.1026337082669567,0.1543504736044235,0.1848738603605285,0.1484792285254917,0.2689317861453066,0.1407309430972929,0.0
2013-06-28,0.0838432960234035,0.1136655924889539,0.1970257277939151,0.0952561501771954,0.230838157737925,0.1168851866682048,0.1624858891104019
2013-07-05,0.0838432960234035,0.1136655924889539,0.1970257277939151,0.0952561501771954,0.230838157737925,0.1168851866682048,0.1624858891104019
2013-07-12,0.0838432960234035,0.1136655924889539,0.1970257277939151,0.0952561501771954,0.230838157737925,0.1168851866682048,0.1624858891104019
2013-07-19,0.0838432960234035,0.1136655924889539,0.1970257277939151,0.0952561501771954,0.230838157737925,0.1168851866682048,0.1624858891104019
2013-07-26,0.1069635681571822,0.1389575896105046,0.2043597119423514,0.1421584076072541,0.2450705917085575,0.1321348116017205,0.0303553193724295
2013-08-02,0.1069635681571822,0.1389575896105046,0.2043597119423514,0.1421584076072541,0.2450705917085575,0.1321348116017205,0.0303553193724295
2013-08-09,0.1069635681571822,0.1389575896105046,0.2043597119423514,0.1421584076072541,0.2450705917085575,0.1321348116017205,0.0303553193724295
2013-08-16,0.1069635681571822,0.1389575896105046,0.2043597119423514,0.1421584076072541,0.2450705917085575,0.1321348116017205,0.0303553193724295
2013-08-23,0.1069635681571822,0.1389575896105046,0.2043597119423514,0.1421584076072541,0.2450705917085575,0.1321348116017205,0.0303553193724295
