Date,gross_return_diff,net_return_diff,turnover_diff,cost_diff,wealth_diff,drawdown_diff
2010-01-29,-8.500145032286355e-17,-4.336808689942018e-17,5.551115123125783e-17,5.833007687972014e-17,0.0,-8.326672684688674e-17
2010-02-05,7.979727989493313e-17,9.020562075079397e-17,1.3877787807814457e-17,0.0,0.0,-2.0816681711721685e-17
2010-02-12,7.632783294297951e-17,3.469446951953614e-18,6.418476861114186e-17,0.0,-2.220446049250313e-16,-6.938893903907228e-17
2010-02-19,-2.1819568721270777e-17,-7.752045533271357e-17,8.326672684688674e-17,0.0,0.0,-9.367506770274758e-17
2010-02-26,4.5102810375396984e-17,3.8163916471489756e-17,0.0,7.101524229780054e-18,2.220446049250313e-16,0.0
2010-03-05,1.3877787807814457e-17,6.765421556309548e-17,9.367506770274758e-17,0.0,0.0,0.0
2010-03-12,1.3010426069826053e-18,4.597017211338539e-17,1.0408340855860843e-17,0.0,0.0,0.0
2010-03-19,8.847089727481716e-17,1.474514954580286e-17,0.0,0.0,0.0,0.0
2010-03-26,7.892991815694472e-17,1.3010426069826053e-17,5.551115123125783e-17,6.60821224129915e-17,0.0,0.0
2010-04-02,9.71445146547012e-17,1.9081958235744878e-17,5.204170427930421e-17,0.0,0.0,0.0
2010-04-09,-6.418476861114186e-17,-1.9949319973733282e-17,9.540979117872439e-17,0.0,0.0,-5.637851296924623e-17
2010-04-16,8.326672684688674e-17,4.163336342344337e-17,8.673617379884035e-17,0.0,0.0,0.0
2010-04-23,-6.938893903907228e-17,-4.163336342344337e-17,5.0306980803327406e-17,0.0,0.0,-9.540979117872439e-17
2010-04-30,-1.3877787807814457e-17,-6.245004513516506e-17,5.551115123125783e-17,4.6349642873755315e-17,0.0,-4.163336342344337e-17
2010-05-07,3.122502256758253e-17,3.122502256758253e-17,6.938893903907228e-18,0.0,0.0,-8.673617379884035e-17
2010-05-14,-9.020562075079397e-17,-2.0816681711721685e-17,5.551115123125783e-17,0.0,0.0,0.0
2010-05-21,4.163336342344337e-17,6.245004513516506e-17,2.0816681711721685e-17,0.0,0.0,-8.326672684688674e-17
2010-05-28,-5.204170427930421e-17,-6.591949208711867e-17,5.551115123125783e-17,1.6263032587282567e-17,0.0,-2.0816681711721685e-17
2010-06-04,2.42861286636753e-17,7.979727989493313e-17,3.122502256758253e-17,0.0,-2.220446049250313e-16,-7.632783294297951e-17
2010-06-11,4.163336342344337e-17,5.204170427930421e-17,1.3877787807814457e-17,0.0,0.0,-7.632783294297951e-17
2010-06-18,-9.71445146547012e-17,-7.632783294297951e-17,6.245004513516506e-17,0.0,2.220446049250313e-16,-1.3877787807814457e-17
2010-06-25,-3.469446951953614e-18,-5.204170427930421e-17,0.0,4.7596475372113645e-17,0.0,-4.163336342344337e-17
2010-07-02,5.204170427930421e-17,0.0,1.9081958235744878e-17,0.0,0.0,-7.632783294297951e-17
2010-07-09,-5.551115123125783e-17,-2.6020852139652106e-17,2.0816681711721685e-17,0.0,0.0,0.0
2010-07-16,7.632783294297951e-17,2.42861286636753e-17,4.163336342344337e-17,0.0,0.0,-8.326672684688674e-17
2010-07-23,6.201636426617085e-17,5.551115123125783e-17,6.938893903907228e-17,0.0,0.0,-4.85722573273506e-17
2010-07-30,1.214306433183765e-17,3.0357660829594124e-17,8.326672684688674e-17,8.117963766485214e-17,0.0,-4.85722573273506e-17
2010-08-06,-4.336808689942018e-19,-8.066464163292153e-17,3.469446951953614e-18,0.0,0.0,-2.7755575615628914e-17
2010-08-13,2.7755575615628914e-17,2.2551405187698492e-17,8.326672684688674e-17,0.0,0.0,-2.0816681711721685e-17
2010-08-20,7.24247051220317e-17,8.066464163292153e-17,9.020562075079397e-17,0.0,0.0,-5.898059818321144e-17
2010-08-27,8.847089727481716e-17,4.336808689942018e-17,5.551115123125783e-17,4.618701254788249e-17,0.0,-3.8163916471489756e-17
2010-09-03,-9.540979117872439e-18,-4.7704895589362195e-17,2.0816681711721685e-17,0.0,0.0,-4.163336342344337e-17
2010-09-10,8.326672684688674e-17,4.85722573273506e-17,4.163336342344337e-17,0.0,0.0,-7.806255641895632e-17
2010-09-17,2.0816681711721685e-17,6.591949208711867e-17,2.42861286636753e-17,0.0,-2.220446049250313e-16,-6.852157730108388e-17
2010-09-24,7.45931094670027e-17,6.245004513516506e-17,5.551115123125783e-17,1.1655173354219173e-17,0.0,0.0
2010-10-01,3.9898639947466563e-17,2.2551405187698492e-17,2.0816681711721685e-17,0.0,0.0,0.0
2010-10-08,-9.237402509576498e-17,-5.811323644522304e-17,3.469446951953614e-17,0.0,0.0,-6.071532165918825e-18
2010-10-15,7.567731163948821e-17,7.697835424647081e-17,3.469446951953614e-18,0.0,0.0,-7.676151381197371e-17
2010-10-22,5.767955557622884e-17,8.53267109746092e-17,3.122502256758253e-17,0.0,0.0,-7.567731163948821e-17
2010-10-29,1.3877787807814457e-17,8.673617379884035e-17,0.0,2.7321894746634712e-17,0.0,0.0
2010-11-05,-7.28583859910259e-17,-9.020562075079397e-17,1.734723475976807e-17,0.0,0.0,-3.8163916471489756e-17
2010-11-12,-4.5102810375396984e-17,-5.117434254131581e-17,2.7755575615628914e-17,0.0,0.0,-6.245004513516506e-17
2010-11-19,2.0166160408230382e-17,4.597017211338539e-17,2.7755575615628914e-17,0.0,0.0,-1.734723475976807e-17
2010-11-26,1.734723475976807e-17,3.8163916471489756e-17,2.7755575615628914e-17,7.882149793969617e-17,-2.220446049250313e-16,-6.938893903907228e-17
2010-12-03,-8.673617379884035e-18,-1.214306433183765e-17,4.163336342344337e-17,0.0,0.0,-1.734723475976807e-17
2010-12-10,-9.269928574751063e-17,-2.6129272356900657e-17,5.377642775528102e-17,0.0,0.0,-1.734723475976807e-17
2010-12-17,5.0306980803327406e-17,3.9898639947466563e-17,6.245004513516506e-17,0.0,0.0,-6.591949208711867e-17
2010-12-24,1.0408340855860843e-17,8.326672684688674e-17,1.3877787807814457e-17,1.6940658945086007e-21,0.0,0.0
2010-12-31,-5.898059818321144e-17,-8.673617379884035e-17,5.551115123125783e-17,2.913793338554793e-17,0.0,-4.163336342344337e-17
2011-01-07,8.586881206085195e-17,7.28583859910259e-17,2.2551405187698492e-17,0.0,0.0,-3.469446951953614e-17
2011-01-14,-7.806255641895632e-18,-1.3877787807814457e-17,5.204170427930421e-17,0.0,2.220446049250313e-16,-9.367506770274758e-17
2011-01-21,9.8879238130678e-17,0.0,3.469446951953614e-18,0.0,0.0,-2.0816681711721685e-17
2011-01-28,6.765421556309548e-17,3.469446951953614e-18,0.0,6.510634045775454e-17,0.0,-8.239936510889834e-17
2011-02-04,6.331740687315346e-17,8.066464163292153e-17,9.020562075079397e-17,0.0,0.0,0.0
2011-02-11,9.540979117872439e-17,6.418476861114186e-17,6.938893903907228e-17,0.0,0.0,0.0
2011-02-18,-3.550762114890027e-17,-7.808966147326846e-17,0.0,0.0,0.0,-9.004299042492114e-17
2011-02-25,8.500145032286355e-17,8.239936510889834e-17,6.938893903907228e-17,0.0,2.220446049250313e-16,0.0
2011-03-04,-8.500145032286355e-17,-8.500145032286355e-17,9.71445146547012e-17,0.0,0.0,-9.020562075079397e-17
2011-03-11,-6.071532165918825e-18,-3.729655473350135e-17,6.938893903907228e-17,0.0,0.0,-3.122502256758253e-17
2011-03-18,6.938893903907228e-18,5.204170427930421e-17,4.163336342344337e-17,-6.776263578034403e-21,0.0,-6.245004513516506e-17
2011-03-25,1.5612511283791264e-17,4.85722573273506e-17,0.0,6.624475273886432e-17,0.0,0.0
2011-04-01,-6.662422349923425e-17,-7.079840186330344e-17,4.163336342344337e-17,0.0,0.0,-5.919743861770854e-17
2011-04-08,6.787105599759258e-17,9.345822726825048e-17,7.979727989493313e-17,0.0,0.0,0.0
2011-04-15,1.214306433183765e-17,5.898059818321144e-17,3.122502256758253e-17,0.0,2.220446049250313e-16,0.0
2011-04-22,4.336808689942018e-17,2.7755575615628914e-17,6.938893903907228e-17,0.0,0.0,0.0
2011-04-29,-3.469446951953614e-17,0.0,5.551115123125783e-17,6.413055850251759e-17,0.0,-9.367506770274758e-17
2011-05-06,-2.0816681711721685e-17,-9.497611030973019e-17,3.8163916471489756e-17,0.0,0.0,-9.020562075079397e-17
2011-05-13,7.112366251504909e-17,9.627715291671279e-17,5.204170427930421e-17,-3.3881317890172014e-21,0.0,-8.673617379884035e-17
2011-05-20,6.071532165918825e-17,8.326672684688674e-17,4.5102810375396984e-17,0.0,0.0,-2.7755575615628914e-17
2011-05-27,-1.8648277366750676e-17,-1.474514954580286e-17,5.551115123125783e-17,9.622294280808852e-17,0.0,-7.979727989493313e-17
2011-06-03,-6.591949208711867e-17,-5.898059818321144e-17,6.591949208711867e-17,0.0,0.0,-2.7755575615628914e-17
2011-06-10,-6.765421556309548e-17,-7.632783294297951e-17,2.0816681711721685e-17,0.0,0.0,-4.163336342344337e-17
2011-06-17,-5.681219383824043e-17,-4.7704895589362195e-17,8.326672684688674e-17,0.0,0.0,-5.551115123125783e-17
2011-06-24,6.938893903907228e-18,6.245004513516506e-17,0.0,4.700016417724662e-17,0.0,-9.540979117872439e-17
2011-07-01,8.413408858487514e-17,9.80118763926896e-17,9.367506770274758e-17,0.0,0.0,-8.716985466783456e-17
2011-07-08,-5.204170427930421e-17,-2.0816681711721685e-17,6.938893903907228e-18,0.0,0.0,-6.071532165918825e-17
2011-07-15,2.0816681711721685e-17,5.724587470723463e-17,4.85722573273506e-17,0.0,0.0,0.0
2011-07-22,-7.632783294297951e-17,-2.42861286636753e-17,7.632783294297951e-17,0.0,0.0,-7.632783294297951e-17
2011-07-29,-4.85722573273506e-17,-3.469446951953614e-17,0.0,8.440513912799652e-17,0.0,-3.469446951953614e-17
2011-08-05,9.020562075079397e-17,9.71445146547012e-17,6.245004513516506e-17,0.0,0.0,-9.020562075079397e-17
2011-08-12,9.454242944073599e-17,3.9898639947466563e-17,0.0,0.0,0.0,-2.42861286636753e-17
2011-08-19,9.020562075079397e-17,1.3877787807814457e-17,9.367506770274758e-17,0.0,0.0,-1.0408340855860843e-17
2011-08-26,2.2551405187698492e-17,4.5102810375396984e-17,0.0,7.697835424647081e-17,0.0,-3.469446951953614e-17
2011-09-02,-5.898059818321144e-17,-7.719519468096792e-17,5.551115123125783e-17,0.0,0.0,-2.42861286636753e-17
2011-09-09,7.936359902593892e-17,1.3010426069826053e-17,6.938893903907228e-17,0.0,0.0,-9.020562075079397e-17
2011-09-16,-1.0408340855860843e-17,-6.591949208711867e-17,3.122502256758253e-17,0.0,-2.220446049250313e-16,-7.632783294297951e-17
2011-09-23,-8.153200337090993e-17,-2.6020852139652106e-18,9.71445146547012e-17,0.0,-2.220446049250313e-16,-9.020562075079397e-17
2011-09-30,-7.735782500684074e-17,-2.8297676701871666e-17,2.7755575615628914e-17,5.103881726975512e-17,0.0,-1.3877787807814457e-17
2011-10-07,1.1275702593849246e-17,4.163336342344337e-17,5.2909066017292616e-17,0.0,0.0,-1.3877787807814457e-17
2011-10-14,-2.949029909160572e-17,-3.838075690598686e-17,4.5536491244391186e-17,0.0,0.0,-3.469446951953614e-17
2011-10-21,5.0306980803327406e-17,2.42861286636753e-17,1.3010426069826053e-17,0.0,0.0,-7.28583859910259e-17
2011-10-28,5.637851296924623e-17,2.862293735361732e-17,0.0,0.0,-2.220446049250313e-16,0.0
2011-11-04,-3.187554387107383e-17,-4.7704895589362195e-17,5.204170427930421e-18,0.0,0.0,-3.122502256758253e-17
2011-11-11,-6.938893903907228e-17,-1.431146867680866e-17,3.469446951953614e-18,0.0,-2.220446049250313e-16,-9.020562075079397e-17
2011-11-18,-5.984795992119984e-17,-4.7704895589362195e-17,3.122502256758253e-17,0.0,0.0,-5.551115123125783e-17
2011-11-25,1.0408340855860843e-17,2.0816681711721685e-17,0.0,8.895878825243564e-17,0.0,-6.938893903907228e-17
2011-12-02,-5.984795992119984e-17,-3.729655473350135e-17,9.71445146547012e-17,0.0,0.0,-1.3877787807814457e-17
2011-12-09,-9.020562075079397e-17,-7.546047120499111e-17,8.326672684688674e-17,0.0,2.220446049250313e-16,-6.938893903907228e-18
2011-12-16,-3.0357660829594124e-17,-1.734723475976807e-18,1.734723475976807e-17,0.0,0.0,-4.5102810375396984e-17
2011-12-23,7.979727989493313e-17,8.716985466783456e-17,7.632783294297951e-17,0.0,0.0,-1.3877787807814457e-17
2011-12-30,7.773729576721067e-17,2.2768245622195593e-18,0.0,7.540626109636683e-17,0.0,-3.469446951953614e-18
2012-01-06,4.336808689942018e-17,2.2551405187698492e-17,3.469446951953614e-17,0.0,-2.220446049250313e-16,-6.938893903907228e-18
2012-01-13,-6.483528991463317e-17,-4.553649124439119e-18,5.898059818321144e-17,3.3881317890172014e-21,2.220446049250313e-16,-2.42861286636753e-17
2012-01-20,7.806255641895632e-17,1.214306433183765e-17,7.632783294297951e-17,0.0,2.220446049250313e-16,-7.806255641895632e-17
2012-01-27,0.0,-7.218075963322246e-17,0.0,0.0,0.0,-2.862293735361732e-17
2012-02-03,-5.984795992119984e-17,-7.19910242530375e-17,1.3877787807814457e-17,0.0,0.0,-9.280770596475918e-17
2012-02-10,8.261620554339544e-17,2.6020852139652106e-18,9.367506770274758e-17,0.0,2.220446049250313e-16,-5.551115123125783e-17
2012-02-17,9.194034422677078e-17,6.418476861114186e-17,9.367506770274758e-17,0.0,0.0,0.0
2012-02-24,-9.540979117872439e-18,-5.4643789493269423e-17,5.551115123125783e-17,4.4994390158148434e-17,0.0,-9.80118763926896e-17
2012-03-02,-5.551115123125783e-17,-5.594483210025203e-17,6.245004513516506e-17,0.0,2.220446049250313e-16,-2.168404344971009e-17
2012-03-09,-8.847089727481716e-17,-3.8163916471489756e-17,7.632783294297951e-17,0.0,0.0,0.0
2012-03-16,0.0,9.150666335777657e-17,1.3877787807814457e-17,0.0,-2.220446049250313e-16,-5.551115123125783e-17
2012-03-23,9.8879238130678e-17,4.7921736023859296e-17,2.7755575615628914e-17,0.0,0.0,-6.591949208711867e-17
2012-03-30,-5.2909066017292616e-17,-2.3418766925686896e-17,0.0,7.031051088568496e-17,-2.220446049250313e-16,-7.28583859910259e-17
2012-04-06,9.540979117872439e-18,1.6479873021779667e-17,3.469446951953614e-17,-6.776263578034403e-21,-2.220446049250313e-16,-8.153200337090993e-17
2012-04-13,1.734723475976807e-17,4.9439619065339e-17,7.632783294297951e-17,0.0,0.0,-5.377642775528102e-17
2012-04-20,6.938893903907228e-17,9.194034422677078e-17,5.551115123125783e-17,0.0,2.220446049250313e-16,0.0
2012-04-27,-9.020562075079397e-17,-9.540979117872439e-17,5.551115123125783e-17,6.179952383167375e-18,0.0,-5.0306980803327406e-17
2012-05-04,-8.088148206741863e-17,-2.667137344314341e-17,9.020562075079397e-17,0.0,-2.220446049250313e-16,-8.673617379884035e-17
2012-05-11,-3.469446951953614e-18,-3.469446951953614e-18,4.163336342344337e-17,0.0,0.0,-5.551115123125783e-17
2012-05-18,5.0306980803327406e-17,5.204170427930421e-17,8.326672684688674e-17,0.0,0.0,0.0
2012-05-25,7.19910242530375e-17,3.729655473350135e-17,0.0,3.507394027990607e-17,0.0,-5.898059818321144e-17
2012-06-01,5.204170427930421e-18,2.862293735361732e-17,4.5102810375396984e-17,0.0,0.0,-1.0408340855860843e-17
2012-06-08,6.331740687315346e-17,2.0816681711721685e-17,6.938893903907228e-17,0.0,0.0,-5.377642775528102e-17
2012-06-15,-8.847089727481716e-17,-6.852157730108388e-17,2.0816681711721685e-17,0.0,0.0,-6.938893903907228e-17
2012-06-22,7.806255641895632e-17,3.122502256758253e-17,4.163336342344337e-17,0.0,0.0,-3.382710778154774e-17
2012-06-29,5.551115123125783e-17,8.326672684688674e-17,5.551115123125783e-17,7.19910242530375e-17,0.0,0.0
2012-07-06,7.112366251504909e-17,1.6479873021779667e-17,4.85722573273506e-17,0.0,-2.220446049250313e-16,0.0
2012-07-13,8.153200337090993e-17,7.37257477290143e-18,6.245004513516506e-17,0.0,0.0,0.0
2012-07-20,7.947201924318748e-17,9.410874857174178e-17,2.7755575615628914e-17,-1.6940658945086007e-21,0.0,0.0
2012-07-27,7.502679033599691e-17,7.025630077706069e-17,8.326672684688674e-17,4.662069341687669e-18,0.0,0.0
2012-08-03,-6.938893903907228e-18,-9.80118763926896e-17,9.020562075079397e-17,0.0,0.0,-5.2909066017292616e-17
2012-08-10,-4.7704895589362195e-17,-3.9898639947466563e-17,5.551115123125783e-17,0.0,0.0,-7.112366251504909e-17
2012-08-17,6.938893903907228e-18,5.898059818321144e-17,2.7755575615628914e-17,0.0,0.0,0.0
2012-08-24,8.153200337090993e-17,4.85722573273506e-17,9.71445146547012e-17,3.3881317890172014e-21,0.0,0.0
2012-08-31,1.1709383462843448e-17,8.023096076392733e-17,0.0,3.152317816501604e-17,0.0,0.0
2012-09-07,-6.158268339717665e-17,-6.385950795939621e-17,4.5102810375396984e-17,0.0,0.0,-2.7430314963883262e-17
2012-09-14,-9.6710833785707e-17,-2.5804011705155006e-17,9.367506770274758e-17,-1.6940658945086007e-21,0.0,-3.252606517456513e-17
2012-09-21,-1.0408340855860843e-17,-9.93129189996722e-17,7.632783294297951e-17,0.0,0.0,-4.0766001685454967e-17
2012-09-28,2.992397996059992e-17,2.211772431870429e-17,2.7755575615628914e-17,7.752045533271357e-18,0.0,-9.020562075079397e-17
2012-10-05,-9.627715291671279e-17,-6.179952383167375e-17,8.673617379884035e-19,0.0,0.0,-1.951563910473908e-17
2012-10-12,2.1250362580715887e-17,2.3852447794681098e-17,8.326672684688674e-17,0.0,0.0,1.3552527156068805e-20
2012-10-19,-3.8163916471489756e-17,-1.734723475976807e-17,0.0,0.0,0.0,-2.7755575615628914e-17
2012-10-26,2.0383000842727483e-17,8.348356728138384e-17,5.551115123125783e-17,-1.3552527156068805e-20,0.0,-5.984795992119984e-17
2012-11-02,-1.214306433183765e-17,-1.734723475976807e-17,1.3877787807814457e-17,0.0,-2.220446049250313e-16,-3.122502256758253e-17
2012-11-09,-1.9081958235744878e-17,-2.7755575615628914e-17,2.42861286636753e-17,0.0,0.0,-9.367506770274758e-17
2012-11-16,5.551115123125783e-17,9.71445146547012e-17,6.938893903907228e-18,0.0,0.0,-9.367506770274758e-17
2012-11-23,2.0816681711721685e-17,5.204170427930421e-18,5.551115123125783e-17,0.0,0.0,-5.2909066017292616e-17
2012-11-30,9.194034422677078e-17,1.1275702593849246e-17,4.163336342344337e-17,8.084082448595042e-17,-2.220446049250313e-16,0.0
2012-12-07,-6.635317295611287e-17,-2.3635607360183997e-17,5.898059818321144e-17,-1.6940658945086007e-21,0.0,-7.003946034256359e-17
2012-12-14,9.540979117872439e-18,7.112366251504909e-17,6.938893903907228e-18,0.0,-2.220446049250313e-16,0.0
2012-12-21,-8.326672684688674e-17,-4.466912950640278e-17,9.540979117872439e-17,-1.6940658945086007e-21,0.0,-9.93129189996722e-17
2012-12-28,3.9898639947466563e-17,5.377642775528102e-17,2.7755575615628914e-17,8.68445940160889e-17,0.0,0.0
2013-01-04,8.066464163292153e-17,9.107298248878237e-17,1.0408340855860843e-17,0.0,0.0,0.0
2013-01-11,7.45931094670027e-17,3.686287386450715e-17,6.418476861114186e-17,0.0,0.0,0.0
2013-01-18,8.933825901280557e-17,4.336808689942018e-17,3.122502256758253e-17,0.0,0.0,0.0
2013-01-25,-6.548581121812447e-17,-1.9949319973733282e-17,8.326672684688674e-17,5.458957938464515e-17,0.0,-8.196568423990414e-17
2013-02-01,-1.6046192152785466e-17,-8.673617379884035e-18,6.938893903907228e-18,0.0,0.0,-3.469446951953614e-18
2013-02-08,-7.288549104533804e-17,-1.7293024651143796e-17,3.469446951953614e-17,0.0,0.0,-6.158268339717665e-17
2013-02-15,6.483528991463317e-17,3.664603343001005e-17,2.6020852139652106e-17,0.0,0.0,-5.2909066017292616e-17
2013-02-22,4.662069341687669e-17,0.0,5.551115123125783e-17,2.3066401219629107e-17,0.0,-2.862293735361732e-17
2013-03-01,8.326672684688674e-17,3.469446951953614e-18,8.760353553682876e-17,0.0,0.0,0.0
2013-03-08,9.367506770274758e-17,3.469446951953614e-17,4.336808689942018e-17,0.0,0.0,0.0
2013-03-15,-5.898059818321144e-17,-7.41594285980085e-17,9.020562075079397e-17,0.0,-2.220446049250313e-16,-8.543513119185775e-17
2013-03-22,5.5185890579512176e-17,1.7564075194265172e-17,9.367506770274758e-17,3.3881317890172014e-21,0.0,-4.336808689942018e-17
2013-03-29,5.421010862427522e-18,6.711211447685272e-17,4.163336342344337e-17,1.3552527156068805e-20,0.0,-7.676151381197371e-17
2013-04-05,6.245004513516506e-17,5.898059818321144e-17,5.898059818321144e-17,0.0,0.0,0.0
2013-04-12,-3.122502256758253e-17,-5.204170427930421e-17,9.020562075079397e-17,0.0,-2.220446049250313e-16,-2.0816681711721685e-17
2013-04-19,8.500145032286355e-17,6.418476861114186e-17,9.71445146547012e-17,0.0,0.0,0.0
2013-04-26,5.204170427930421e-17,7.632783294297951e-17,5.551115123125783e-17,7.724940478959219e-17,0.0,0.0
2013-05-03,5.594483210025203e-17,2.4936649967166602e-17,0.0,0.0,0.0,0.0
2013-05-10,6.158268339717665e-17,2.688821387764051e-17,5.551115123125783e-17,0.0,-2.220446049250313e-16,0.0
2013-05-17,-1.214306433183765e-17,-6.591949208711867e-17,8.500145032286355e-17,1.6940658945086007e-21,0.0,-2.2551405187698492e-17
2013-05-24,-2.0816681711721685e-17,-6.938893903907228e-17,5.898059818321144e-17,0.0,0.0,-6.245004513516506e-17
2013-05-31,0.0,-9.2970336290632e-17,0.0,3.621235256101585e-17,0.0,-2.0816681711721685e-17
2013-06-07,-5.551115123125783e-17,-8.413408858487514e-17,8.847089727481716e-17,0.0,0.0,0.0
2013-06-14,-9.367506770274758e-17,-2.42861286636753e-17,6.245004513516506e-17,0.0,0.0,0.0
2013-06-21,9.367506770274758e-17,2.7755575615628914e-17,6.938893903907228e-17,0.0,0.0,-2.0816681711721685e-17
2013-06-28,3.122502256758253e-17,3.469446951953614e-18,0.0,2.867714746224159e-17,0.0,-4.163336342344337e-17
2013-07-05,0.0,2.7755575615628914e-17,9.71445146547012e-17,0.0,2.220446049250313e-16,-6.591949208711867e-17
2013-07-12,9.194034422677078e-17,1.9081958235744878e-17,9.020562075079397e-17,0.0,0.0,-4.85722573273506e-17
2013-07-19,-9.020562075079397e-17,-2.949029909160572e-17,5.898059818321144e-17,-3.3881317890172014e-21,0.0,-8.326672684688674e-17
2013-07-26,9.367506770274758e-17,6.071532165918825e-17,5.551115123125783e-17,3.393552799879629e-17,0.0,-7.28583859910259e-17
2013-08-02,-7.979727989493313e-17,-5.2909066017292616e-17,3.8163916471489756e-17,0.0,0.0,-6.245004513516506e-17
2013-08-09,-9.194034422677078e-17,-9.71445146547012e-17,2.7755575615628914e-17,-3.3881317890172014e-21,0.0,-8.326672684688674e-17
2013-08-16,2.949029909160572e-17,8.847089727481716e-17,3.469446951953614e-17,-3.3881317890172014e-21,0.0,-3.469446951953614e-17
2013-08-23,-6.591949208711867e-17,-7.28583859910259e-17,5.898059818321144e-17,0.0,0.0,-8.326672684688674e-17
2013-08-30,5.377642775528102e-17,2.42861286636753e-17,0.0,3.04118709382184e-17,0.0,-3.469446951953614e-17
2013-09-06,5.204170427930421e-17,7.632783294297951e-17,5.551115123125783e-17,0.0,0.0,-2.0816681711721685e-17
2013-09-13,5.377642775528102e-17,1.5612511283791264e-17,1.3877787807814457e-17,0.0,0.0,-5.724587470723463e-17
2013-09-20,-2.211772431870429e-17,-1.0408340855860843e-17,2.7755575615628914e-17,0.0,0.0,-3.122502256758253e-17
2013-09-27,4.4398078963281407e-17,0.0,5.551115123125783e-17,4.2500725161431774e-17,0.0,-5.204170427930421e-18
2013-10-04,3.165870343657673e-17,5.4643789493269423e-17,4.85722573273506e-17,0.0,0.0,-3.2959746043559335e-17
2013-10-11,7.806255641895632e-17,4.683753385137379e-17,7.979727989493313e-17,0.0,0.0,0.0
2013-10-18,3.599551212651875e-17,9.84455572616838e-17,2.2551405187698492e-17,0.0,-2.220446049250313e-16,0.0
2013-10-25,-3.122502256758253e-17,-8.413408858487514e-17,5.551115123125783e-17,5.2366964931049864e-17,2.220446049250313e-16,-5.811323644522304e-17
2013-11-01,-1.0408340855860843e-17,-9.150666335777657e-17,3.2959746043559335e-17,0.0,0.0,-3.642919299551295e-17
2013-11-08,8.847089727481716e-17,1.734723475976807e-17,8.153200337090993e-17,0.0,0.0,0.0
2013-11-15,-1.1926223897340549e-17,-2.2280354644577116e-17,6.938893903907228e-18,0.0,0.0,-7.979727989493313e-17
2013-11-22,9.107298248878237e-18,4.163336342344337e-17,2.688821387764051e-17,0.0,0.0,0.0
2013-11-29,-8.760353553682876e-17,-6.158268339717665e-17,6.245004513516506e-17,0.0,0.0,-7.37257477290143e-17
2013-12-06,-6.591949208711867e-17,-1.9081958235744878e-17,6.938893903907228e-17,0.0,0.0,-5.551115123125783e-17
2013-12-13,2.42861286636753e-17,1.5612511283791264e-17,9.71445146547012e-17,0.0,-2.220446049250313e-16,-8.581460195222768e-17
2013-12-20,3.8163916471489756e-17,8.153200337090993e-17,5.724587470723463e-17,-1.6940658945086007e-21,0.0,0.0
2013-12-27,-4.206704429243757e-17,-6.852157730108388e-17,5.551115123125783e-17,2.677979366039196e-17,0.0,-4.336808689942018e-17
2014-01-03,2.688821387764051e-17,9.194034422677078e-17,3.5561831257524545e-17,0.0,0.0,0.0
2014-01-10,1.3227266504323154e-17,8.673617379884035e-19,1.1275702593849246e-17,0.0,0.0,0.0
2014-01-17,-2.0816681711721685e-17,-6.591949208711867e-17,1.734723475976807e-17,0.0,2.220446049250313e-16,-4.85722573273506e-17
2014-01-24,-4.0766001685454967e-17,-4.85722573273506e-17,2.2551405187698492e-17,0.0,0.0,-2.0816681711721685e-17
2014-01-31,5.377642775528102e-17,9.367506770274758e-17,8.326672684688674e-17,0.0,0.0,-5.204170427930421e-18
2014-02-07,6.938893903907228e-18,0.0,2.7755575615628914e-17,0.0,2.220446049250313e-16,0.0
2014-02-14,9.020562075079397e-17,7.719519468096792e-17,6.938893903907228e-18,0.0,0.0,0.0
2014-02-21,1.9081958235744878e-17,6.765421556309548e-17,7.28583859910259e-17,0.0,0.0,0.0
2014-02-28,8.782037597132586e-18,1.6588293239028218e-17,8.326672684688674e-17,9.218428971558001e-17,2.220446049250313e-16,0.0
2014-03-07,-2.7755575615628914e-17,-3.469446951953614e-17,5.551115123125783e-17,0.0,-2.220446049250313e-16,-8.673617379884035e-18
2014-03-14,7.32920668600201e-17,3.165870343657673e-17,9.71445146547012e-17,0.0,2.220446049250313e-16,-2.949029909160572e-17
2014-03-21,-8.863352760068999e-17,-9.508453052697874e-17,8.326672684688674e-17,0.0,0.0,-6.938893903907228e-18
2014-03-28,4.85722573273506e-17,1.7780915628762273e-17,9.71445146547012e-17,0.0,0.0,-1.1275702593849246e-17
2014-04-04,-9.367506770274758e-17,-7.979727989493313e-17,3.469446951953614e-17,0.0,0.0,-3.469446951953614e-17
2014-04-11,4.336808689942018e-17,1.734723475976807e-18,1.3877787807814457e-17,4.231098978124681e-17,2.220446049250313e-16,-3.5561831257524545e-17
2014-04-18,5.355958732078392e-17,5.399326818977812e-17,3.469446951953614e-17,0.0,0.0,-5.724587470723463e-17
2014-04-25,6.158268339717665e-17,1.734723475976807e-17,5.551115123125783e-17,4.445228907190568e-17,0.0,-4.732542482899227e-17
2014-05-02,-4.5536491244391186e-17,-6.938893903907228e-18,8.326672684688674e-17,0.0,0.0,-4.7704895589362195e-17
2014-05-09,8.066464163292153e-17,6.765421556309548e-17,3.469446951953614e-18,0.0,0.0,0.0
2014-05-16,3.903127820947816e-18,9.540979117872439e-17,4.5102810375396984e-17,-3.3881317890172014e-21,2.220446049250313e-16,0.0
