Date,Top5_Smooth_Momentum,Top4_RiskAdjusted_Momentum,Top3_Strict_Leadership,DefensiveAware_Top5,SectorBlend_SPY_QQQ,SectorBalancedCarryForward
2011-08-12,0.2,0.0,0.0,0.0,0.0,0.0
2011-08-19,0.2,0.0,0.0,0.0,0.0,0.0
2011-08-26,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-02,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-09,0.2,0.0,0.0,0.0,0.0,0.0
2011-09-16,0.0,1.0,0.0,0.0,0.0,1.0
2011-09-23,0.2,1.0,0.0,0.0,0.0,1.0
2011-09-30,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-07,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-14,0.0,1.0,0.0,1.0,0.0,1.0
2011-10-21,0.0,1.0,0.0,1.0,0.0,1.0
2011-10-28,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-04,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-11,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-18,0.2,0.0,0.0,0.0,0.0,0.0
2011-11-25,0.2,0.0,0.0,0.0,0.0,0.0
2011-12-02,0.0,1.0,0.0,0.0,0.0,0.9999999999999999
2011-12-09,0.0,0.001177017256272228,0.0,0.0,0.0,2.7145326846750306e-06
2011-12-16,0.0,1.0,0.0,0.0,0.0,1.0
2011-12-23,0.2,1.0,0.0,0.9999999999999999,0.0,1.0
2011-12-30,0.2,1.0,0.0,0.9999999999999999,0.0,1.0
2012-01-06,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-13,0.0,1.0,0.0,0.9999999999999999,0.0,0.9999999999999999
2012-01-20,0.0,0.17006637604804198,0.0,0.0,0.0,0.0002568205609472102
2012-01-27,0.0,0.170066376048042,0.0,0.4,0.0,0.0028899682360876006
2012-02-03,0.4,0.3087943169085283,0.9999999999999999,0.2,0.9999999999999998,0.2500000000000001
2012-02-10,0.0,0.19835924383682874,0.9999999999999999,0.2,0.13999999999999999,0.0012076843754291328
2012-02-17,0.2,0.35000000000000003,0.0,0.0,0.9999999999999999,0.25
2012-02-24,0.0,0.0022247771905309216,1.0,0.2,0.9999999999999999,0.0030524844485457364
2012-03-02,0.0,0.0010222265093070143,0.3333333333333333,0.2,0.13999999999999999,0.0011929113119161228
2012-03-09,0.0,0.339891378603765,0.0,0.0,0.0,0.0012624906389629431
2012-03-16,0.0,0.601954199190616,0.3333333333333333,0.2,0.13999999999999999,0.008855628401916699
2012-03-23,0.0,0.35,0.3333333333333333,0.2,0.13999999999999999,0.011516700919417283
2012-03-30,0.0,0.003522787981042455,0.0,0.2,0.13999999999999999,0.004338534331747149
2012-04-06,0.0,0.20300166127755698,0.3333333333333333,0.0,0.0,0.0037865719292374117
2012-04-13,0.0,0.004113926465439038,0.0,0.0,0.0,0.015705934948583078
2012-04-20,0.0,0.0015544637357888386,1.0,0.2,0.13999999999999999,0.0031594830310702066
2012-04-27,0.0,0.013546237131998193,0.9999999999999999,0.2,0.13999999999999999,0.010614387598471872
2012-05-04,0.0,0.23892103508947138,0.9999999999999999,0.0,0.0,0.012630290298701302
2012-05-11,0.2,0.00458811180513527,0.0,0.2,0.9999999999999999,0.0036465755747684125
2012-05-18,0.0,0.019087246068739114,0.0,0.2,0.0,0.00216091847650475
2012-05-25,0.0,0.005452950093316117,0.0,0.2,0.0,0.00429217694214519
2012-06-01,0.2,0.29516110408760515,0.0,0.2,0.0,0.4083482242514186
2012-06-08,0.0,0.009132880985863068,0.0,0.0,0.0,0.0017325287854852156
2012-06-15,0.0,0.0017032004624709246,0.0,0.0,0.0,0.013504526017139154
2012-06-22,0.0,0.009182120561481738,0.0,0.2,0.0,0.012863575301602745
2012-06-29,0.0,0.009181830457992257,0.0,0.2,0.9999999999999998,0.00452879593689641
2012-07-06,0.0,0.019996064512906725,0.9999999999999999,0.0,0.0,0.004283272836396734
2012-07-13,0.0,0.0015902469316319834,0.0,0.0,0.0,0.0020626467423332517
2012-07-20,0.0,0.006012397043790835,0.9999999999999999,0.2,0.13999999999999999,0.0020911474853325257
2012-07-27,0.0,0.0049019299921887055,0.0,0.0,0.0,0.004321780200601616
2012-08-03,0.0,0.004291178568589474,0.0,0.0,0.0,0.004549703906843117
2012-08-10,0.0,0.18580157023336763,0.0,0.0,0.0,0.0036215825660650264
2012-08-17,0.0,0.0066537180479647046,0.0,0.2,0.9999999999999998,0.0008588914838032202
2012-08-24,0.0,0.005550096249977821,0.0,0.2,0.0,0.0007961646240050996
2012-08-31,0.2,0.2804229455139797,0.0,0.0,0.9999999999999999,0.001226522599581753
2012-09-07,0.0,0.003696770403271016,0.0,0.2,0.13999999999999999,0.002331143416221551
2012-09-14,0.2,0.20415465106869987,0.0,0.2,0.13999999999999999,0.004022935282841006
2012-09-21,0.0,0.002505133280191904,0.0,0.4,0.27999999999999997,0.005236809338031986
2012-09-28,0.2,0.01140196479316169,0.0,0.0,0.0,0.010046445419053154
2012-10-05,0.0,0.2868680821854463,0.0,0.2,0.13999999999999999,0.14975542137273287
2012-10-12,0.0,0.18432745168845463,0.0,0.0,0.0,0.009902212658571177
2012-10-19,0.2,0.14474616558926842,0.0,0.0,0.0,0.1842404932800305
2012-10-26,0.0,0.30727074831566803,0.9999999999999999,0.0,0.0,0.0029272150659673674
2012-11-02,0.0,0.004455477296193583,0.9999999999999999,0.2,0.13999999999999999,0.0015508556651292887
2012-11-09,0.2,0.32962004801697076,0.0,0.4,0.27999999999999997,0.19059123096389974
2012-11-16,0.2,0.30956056260326487,0.0,0.19999999999999998,0.9999999999999998,0.19059123096389974
2012-11-23,0.0,0.014288445761920426,0.9999999999999999,0.4,0.9999999999999999,0.14733222556615572
2012-11-30,0.0,0.007614520426206903,0.0,0.0,0.0,0.005746939638272525
2012-12-07,0.0,0.0041200727019718025,0.0,0.2,0.13999999999999999,0.004954706188636235
2012-12-14,0.0,0.2431013937672049,0.9999999999999999,0.2,0.13999999999999999,0.005328680458498006
2012-12-21,0.2,0.28758812023306024,1.0,0.4,0.27999999999999997,0.008258213215656257
2012-12-28,0.0,0.31061687807062993,0.3333333333333333,0.2,0.13999999999999999,0.010265438162049792
2013-01-04,0.0,0.01033068415105165,0.3333333333333333,0.2,0.13999999999999999,0.010078750021638175
2013-01-11,0.0,0.0018097449872966492,0.0,0.2,0.13999999999999999,0.24185617650566207
2013-01-18,0.0,0.30305500435997956,0.3333333333333333,0.0,0.0,0.006496524439315157
2013-01-25,0.0,0.005045893483525576,0.0,0.0,0.0,0.0036613834863252898
2013-02-01,0.0,0.003978324024085184,0.3333333333333333,0.2,0.13999999999999999,0.0014655826727478366
2013-02-08,0.0,0.0011935671263976627,0.3333333333333333,0.2,0.13999999999999999,0.0026286379268323085
2013-02-15,0.0,0.0016806265851744273,0.0,0.2,0.13999999999999999,0.0012069405736105238
2013-02-22,0.2,0.2828507809791882,0.3333333333333333,0.2,0.13999999999999999,0.003366294241290785
2013-03-01,0.0,0.0026117527051807282,0.0,0.0,0.0,0.0028246674842734576
2013-03-08,0.0,0.28300649395853794,0.3333333333333333,0.0,0.0,0.003383061536741047
2013-03-15,0.0,0.005699450033725684,0.3333333333333333,0.2,0.13999999999999999,0.008655277056971153
2013-03-22,0.0,0.2725261842900687,0.0,0.0,0.0,0.0025059940493632332
2013-03-29,0.0,0.00815243645390519,0.3333333333333333,0.0,0.0,0.008351412246532477
2013-04-05,0.2,0.47454617872321614,0.9999999999999999,0.4,0.27999999999999997,0.013113519206049348
2013-04-12,0.0,0.21762478729863183,0.0,0.0,0.0,0.00395649654745886
2013-04-19,0.0,0.218427531008871,0.0,0.0,0.0,0.011449784388801898
2013-04-26,0.0,0.016671361973385104,0.0,0.0,0.9999999999999998,0.0030285225285879847
2013-05-03,0.0,0.0031704044048495167,0.0,0.0,0.0,0.001520533086376008
2013-05-10,0.0,0.21606757254935038,0.0,0.2,0.9999999999999998,0.008409897853555198
2013-05-17,0.0,0.2004241419932199,0.9999999999999999,0.0,0.0,0.23293230732552161
2013-05-24,0.0,0.2996174971178081,0.0,0.2,0.13999999999999999,0.008852587845333576
2013-05-31,0.2,0.2911627580048376,0.0,0.2,0.13999999999999999,0.03617920558633585
2013-06-07,0.0,0.0008064927439489361,0.0,0.2,0.13999999999999999,0.0018857040607733605
2013-06-14,0.0,0.25959402084495187,0.0,0.0,0.0,0.008552477121726854
2013-06-21,0.0,0.01049660807316627,0.9999999999999999,0.0,0.9999999999999998,0.01016481858285248
2013-06-28,0.0,0.011684502941684771,0.0,0.0,0.0,0.010113225667013961
2013-07-05,0.0,0.2614068133262622,0.0,0.0,0.0,0.009258304926163918
2013-07-12,0.0,0.007212186831561954,0.9999999999999999,0.0,0.9999999999999998,0.00994134640255416
2013-07-19,0.0,0.0016162064432211354,0.3333333333333333,0.2,0.13999999999999999,0.0021624260812520696
2013-07-26,0.0,0.003957257784233156,0.3333333333333333,0.0,0.0,0.004538089517272956
2013-08-02,0.0,0.0051546891754687685,0.0,0.2,0.13999999999999999,0.004414027678692742
2013-08-09,0.0,0.002920556447321365,0.0,0.0,0.0,0.004138137577741036
2013-08-16,0.2,0.021344980661307703,0.9999999999999999,0.2,0.9999999999999998,0.018908233127446147
2013-08-23,0.0,0.003446222947498953,0.0,0.2,0.0,0.003434198896536275
2013-08-30,0.0,0.009472603139525096,0.0,0.2,0.0,0.00840994455045728
2013-09-06,0.0,0.00835534594437605,0.0,0.0,0.0,0.00759325153771688
2013-09-13,0.0,0.005301696452039845,0.0,0.2,0.0,0.004986113021275884
2013-09-20,0.0,0.2520677984907872,0.9999999999999999,0.0,0.9999999999999998,0.004484285387737957
2013-09-27,0.0,0.0018709950280177412,0.9999999999999999,0.0,0.9999999999999998,0.004082157970140249
2013-10-04,0.0,0.007471144328432294,0.9999999999999999,0.2,0.9999999999999999,0.004408422852979765
2013-10-11,0.0,0.0137309408330481,0.9999999999999999,0.2,0.13999999999999999,0.010684553232809063
2013-10-18,0.0,0.5199749882128533,0.0,0.2,0.13999999999999999,0.01967729788050264
2013-10-25,0.0,0.2529237280675959,0.9999999999999999,0.0,0.0,0.003947854807550749
2013-11-01,0.0,0.26709880120782203,0.9999999999999999,0.2,0.9999999999999999,0.005424534014023569
2013-11-08,0.0,0.2852731482186188,0.0,0.0,0.0,0.004341579188178166
2013-11-15,0.2,0.2852731482186188,0.9999999999999999,0.2,0.9999999999999999,0.012316324524729791
2013-11-22,0.0,0.0069801271021799755,0.0,0.0,0.0,0.005906261980226507
2013-11-29,0.0,0.28741376053118073,0.0,0.2,0.13999999999999999,0.019714496574268797
2013-12-06,0.0,0.0013820288416437343,0.0,0.0,0.0,0.002957215858972226
2013-12-13,0.0,0.012655796928056962,0.9999999999999999,0.0,0.9999999999999998,0.015757859668639476
2013-12-20,0.0,0.25295470771613887,0.9999999999999999,0.0,0.9999999999999998,0.011401948986539553
2013-12-27,0.0,0.0057336657474685165,0.3333333333333333,0.0,0.0,0.0045073050135535225
2014-01-03,0.0,0.006680570126319216,0.3333333333333333,0.0,0.0,0.007125162411249247
2014-01-10,0.0,0.23957481869181693,0.3333333333333333,0.0,0.0,0.012523068884061683
2014-01-17,0.0,0.007846461360071402,0.3333333333333333,0.0,0.0,0.008752949726700404
2014-01-24,0.0,0.027417573636361214,0.0,0.0,0.0,0.018277258540356126
2014-01-31,0.0,0.005135472757643922,0.9999999999999999,0.2,0.9999999999999998,0.2430934748010744
2014-02-07,0.0,0.0037923641978143963,0.0,0.2,0.0,0.004486018343239445
2014-02-14,0.0,0.016538210451220392,0.9999999999999999,0.2,0.9999999999999999,0.020424449455759136
2014-02-21,0.0,0.0013390842592174018,0.0,0.2,0.13999999999999999,0.0015776992477705698
2014-02-28,0.0,0.01221004630806033,0.3333333333333333,0.2,0.13999999999999999,0.016421273047901058
2014-03-07,0.0,0.001611585864614365,0.9999999999999999,0.2,0.13999999999999999,0.007290875302317021
2014-03-14,0.0,0.24724244670291906,0.0,0.4,0.27999999999999997,0.00836906565215699
2014-03-21,0.2,0.00856936929874931,0.0,0.2,0.9999999999999998,0.012215734276535509
2014-03-28,0.0,0.22811350093112306,0.0,0.2,0.0,0.209087890491021
2014-04-04,0.0,0.002576811586812333,0.0,0.2,0.0,0.0016800344554765423
2014-04-11,0.0,0.3105876898702441,0.0,0.2,0.0,0.20360484992258848
2014-04-18,0.2,0.24302574678320113,0.0,0.2,0.0,0.009861890980817425
2014-04-25,0.2,0.0037633242017997004,0.0,0.0,0.0,0.0031500171088385126
2014-05-02,0.0,0.006685061044431728,0.0,0.0,0.0,0.006357531814611642
2014-05-09,0.0,0.042563677371060954,0.0,0.2,0.9999999999999999,0.0010285010456666938
2014-05-16,0.0,0.0038098910634453143,0.0,0.2,0.13999999999999999,0.003566347593410832
2014-05-23,0.0,0.22768816663482166,0.9999999999999999,0.2,0.13999999999999999,0.005290557088537345
2014-05-30,0.0,0.2244272451036271,0.3333333333333333,0.0,0.0,0.0026526183343638793
2014-06-06,0.0,0.005548428893688992,0.0,0.0,0.0,0.0034127167625912364
2014-06-13,0.0,0.2914169902802041,0.0,0.0,0.0,0.013238203885271513
2014-06-20,0.0,0.2936672267270409,0.0,0.2,0.13999999999999999,0.01496665454581364
2014-06-27,0.0,0.29366722672704093,0.0,0.2,0.13999999999999999,0.005759015028875922
2014-07-04,0.2,0.22808206389447305,0.9999999999999999,0.0,0.0,0.013203192890011442
2014-07-11,0.0,0.010834076576171317,1.0,0.2,0.13999999999999999,0.008384340632627205
2014-07-18,0.0,0.28809056828388246,0.0,0.2,0.13999999999999999,0.18991168428684382
2014-07-25,0.0,0.2880905682838825,0.0,0.2,0.13999999999999999,0.023710592902253205
2014-08-01,0.2,0.24212671188389012,0.0,0.0,0.0,0.24881514744458222
2014-08-08,0.0,0.23923051777760782,1.0,0.0,0.9999999999999999,0.002288479169483451
2014-08-15,0.0,0.24128567783946764,0.0,0.0,0.9999999999999999,0.007879117999011254
2014-08-22,0.0,0.2772452063001145,0.0,0.2,0.13999999999999999,0.0044346591060114016
2014-08-29,0.0,0.2772452063001145,0.0,0.0,0.0,0.005185865584268132
2014-09-05,0.0,0.2810370580455379,0.0,0.2,0.13999999999999999,0.004347736273199135
2014-09-12,0.2,0.2782388998108102,0.9999999999999999,0.6,0.42,0.22061381127958035
2014-09-19,0.2,0.018084915752272654,0.9999999999999999,0.2,0.13999999999999999,0.23143266904674875
2014-09-26,0.0,0.23093781246884015,0.0,0.0,0.9999999999999999,0.007008920469682184
2014-10-03,0.2,0.2309378124688402,0.0,0.2,0.0,0.020898942869706102
2014-10-10,0.0,0.042136510855227835,0.0,0.0,0.0,0.20209702233643317
2014-10-17,0.0,0.456933755186982,0.0,0.2,0.0,0.02223501453437053
2014-10-24,0.0,0.26150103634332394,0.0,0.0,0.0,0.030758235110277463
2014-10-31,0.0,0.23752627595727102,0.0,0.2,0.0,0.00944420525261365
2014-11-07,0.0,0.007482215386223248,0.0,0.2,0.0,0.006464968972716659
2014-11-14,0.0,0.24749986866182158,0.0,0.0,0.0,0.009296591168166779
2014-11-21,0.0,0.2474998686618216,0.0,0.0,0.0,0.003234934728565092
2014-11-28,0.0,0.2503812192161643,0.9999999999999999,0.2,0.9999999999999998,0.004139724521265473
2014-12-05,0.0,0.004911352106432884,0.9999999999999999,0.2,0.9999999999999998,0.004480993102327788
2014-12-12,0.0,0.5019354153173409,0.0,0.2,0.0,0.014667520076092302
2014-12-19,0.0,0.003388606542110831,0.0,0.0,0.0,0.006462290694486492
2014-12-26,0.0,0.23783232445754848,0.0,0.2,0.0,0.009775655903589711
2015-01-02,0.2,0.014067434171607537,0.0,0.2,0.0,0.014395460439134769
2015-01-09,0.0,0.2392098380464942,0.0,0.2,0.0,0.004340406695515761
2015-01-16,0.0,0.006247823490720547,0.0,0.0,0.0,0.007569242772856283
2015-01-23,0.2,0.002075216806302918,0.0,0.0,0.0,0.005653292745804048
2015-01-30,0.0,0.00870633847367594,0.0,0.0,0.0,0.007968257535050677
2015-02-06,0.0,0.24611005895474372,0.0,0.0,0.0,0.02008052689473787
2015-02-13,0.2,0.005686483422564878,0.0,0.2,0.0,0.010000223188819324
2015-02-20,0.0,0.0037233222742038413,0.0,0.0,0.0,0.0031464019391827386
2015-02-27,0.0,0.004337264447025951,0.0,0.0,0.9999999999999998,0.20543009100304732
2015-03-06,0.0,0.015216651798860822,0.9999999999999999,0.0,0.0,0.20257897222004584
2015-03-13,0.0,0.02947545311231055,0.9999999999999999,0.2,0.9999999999999998,0.026944611158827472
2015-03-20,0.0,0.023146932827186245,0.9999999999999999,0.2,0.9999999999999998,0.021511864862359856
2015-03-27,0.0,0.009098595288490413,0.0,0.0,0.0,0.007846173603047832
2015-04-03,0.0,0.0025167302203244063,0.9999999999999999,0.0,0.9999999999999998,0.002181032919266912
2015-04-10,0.0,0.24576634607851172,0.0,0.2,0.0,0.021178840768276766
2015-04-17,0.2,0.22783714983390563,0.0,0.2,0.0,0.010808249702733516
2015-04-24,0.0,0.023980897013902464,0.0,0.2,0.0,0.02043096375933226
2015-05-01,0.0,0.29768670240684125,0.9999999999999999,0.0,0.9999999999999998,0.00684901589870314
2015-05-08,0.0,0.00043669869938228745,0.3333333333333333,0.0,0.0,0.005086605488355281
2015-05-15,0.0,0.3014034628300475,0.0,0.2,0.13999999999999999,0.002919306049557119
2015-05-22,0.0,0.3014034628300475,0.0,0.2,0.13999999999999999,0.0016873024495674405
2015-05-29,0.0,0.003672958548799052,0.0,0.2,0.13999999999999999,0.19179916212950915
2015-06-05,0.2,0.0018941726234049938,0.9999999999999999,0.0,0.9999999999999998,0.24366626148794662
2015-06-12,0.0,0.24597701719833012,0.0,0.0,0.0,0.022474808177599725
2015-06-19,0.0,0.2483342351995384,0.0,0.0,0.0,0.0237776184326126
2015-06-26,0.0,0.23913596187843955,0.0,0.0,0.0,0.007191960260237412
2015-07-03,0.0,0.2657872278093723,0.0,0.2,0.0,0.23784015892960425
2015-07-10,0.2,0.27631480944625275,0.0,0.0,0.0,0.009736339672621552
2015-07-17,0.0,0.2763148094462527,0.0,0.0,0.0,0.012284557319731229
2015-07-24,0.0,0.2742251583261256,0.0,0.0,0.0,0.008939820647546531
2015-07-31,0.0,0.02126687119525461,0.0,0.0,0.0,0.018455521538097985
2015-08-07,0.0,0.04100536852980792,0.0,0.0,0.0,0.03653267622180259
2015-08-14,0.0,0.008435538726090944,0.0,0.2,0.0,0.012490271019298269
2015-08-21,0.2,1.0,0.0,0.9999999999999999,0.0,1.0000000000000002
2015-08-28,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-04,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-11,0.2,0.0,0.0,0.0,0.0,0.0
2015-09-18,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-25,0.2,0.0,0.0,0.0,0.0,0.0
2015-10-02,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-09,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-16,0.0,1.0,0.0,0.0,0.0,1.0
2015-10-23,0.0,0.014239645525903885,0.0,1.0,0.0,0.19875984602165278
2015-10-30,0.0,0.2413111059340371,0.0,0.2,0.0,0.20225125080174527
2015-11-06,0.2,0.24201977702904007,0.0,0.4,0.0,0.374207022941923
2015-11-13,0.2,1.0,0.0,1.0,0.0,1.0
2015-11-20,0.0,1.0,0.0,1.0,0.0,1.0
2015-11-27,0.0,0.25271092267471407,0.0,0.0,0.0,0.0024504314495806534
2015-12-04,0.0,0.007941466621837617,0.0,0.0,0.0,0.007747078328540685
2015-12-11,0.4,0.2537964955711326,0.0,0.4,0.0,0.40038864322183504
2015-12-18,0.0,0.257280661913483,0.0,0.25000000000000006,0.0,0.2501348719983426
2015-12-25,0.0,0.25599770229122976,0.0,0.19999999999999998,0.0,0.19554545615331773
2016-01-01,0.0,0.2494182284545124,0.0,1.0,0.0,0.0007139257247777697
2016-01-08,0.2,0.4454459352936069,0.0,1.0,0.0,0.35830713671860964
2016-01-15,0.0,1.0,0.0,1.0,0.0,0.9999999999999999
2016-01-22,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-29,0.2,0.0,0.0,0.0,0.0,0.0
2016-02-05,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-12,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-19,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-26,0.0,1.0,0.0,1.0,0.0,0.9999999999999999
2016-03-04,0.0,0.19484062815607486,0.0,0.4,0.0,0.32013323437987096
2016-03-11,0.0,0.003881386235385531,0.0,0.0,0.0,0.0037886248399868344
2016-03-18,0.0,0.006298392250503326,0.0,0.2,0.0,0.0058405752610102
2016-03-25,0.0,0.0036036319747940054,0.0,0.0,0.0,0.0028873882260382483
2016-04-01,0.0,0.005402062017443435,0.0,0.2,0.0,0.003664343182818386
2016-04-08,0.0,0.207647396590325,0.0,0.0,0.0,0.013874995419433572
2016-04-15,0.0,0.41905927885691346,0.0,0.2,0.0,0.003957374916727527
2016-04-22,0.4,0.2979957605718288,0.0,0.4,0.0,0.016050870332063788
2016-04-29,0.0,0.0017078317985558256,0.0,0.2,0.0,0.16147023757900303
2016-05-06,0.0,0.28314448258236935,0.0,0.2,0.0,0.1544450219918726
2016-05-13,0.0,0.21282291122022096,0.9999999999999999,0.2,0.9999999999999999,0.006970645312229934
2016-05-20,0.0,0.00792136167141419,0.3333333333333333,0.0,0.9999999999999999,0.009268107661775063
2016-05-27,0.0,0.005500698938580448,0.3333333333333333,0.0,0.9999999999999999,0.005153901625968113
2016-06-03,0.0,0.0027290315926518788,0.3333333333333333,0.0,0.0,0.0025413011507983974
2016-06-10,0.0,0.17470502538921295,0.3333333333333333,0.0,0.0,0.00461989428846539
2016-06-17,0.0,0.005983327853102155,0.0,0.0,0.0,0.006290131226239129
2016-06-24,0.0,0.009601332147832625,0.3333333333333333,0.0,0.9999999999999999,0.004169197334537286
2016-07-01,0.0,0.00945468045631756,0.9999999999999999,0.0,0.0,0.008703247788242968
2016-07-08,0.0,0.26497452421354173,0.9999999999999999,0.2,0.9999999999999999,0.04129158639277272
2016-07-15,0.0,0.29979086158892027,0.3333333333333333,0.0,0.0,0.011327108240485995
2016-07-22,0.0,0.21084148709258485,0.3333333333333333,0.0,0.0,0.003494906756481897
2016-07-29,0.0,0.007273468368712663,0.0,0.4,0.27999999999999997,0.24713089799968985
2016-08-05,0.2,0.5096463518844346,0.9999999999999999,0.2,0.13999999999999999,0.2425381780289414
2016-08-12,0.0,0.23309882084374622,1.0,0.2,0.13999999999999999,0.013430664173862253
2016-08-19,0.0,0.481282281838481,0.3333333333333333,0.0,0.0,0.009128771058897325
2016-08-26,0.0,0.006901199755661946,0.3333333333333333,0.0,0.0,0.005799292439119447
2016-09-02,0.0,0.21416365106952978,1.0,0.0,0.0,0.008069372272343361
2016-09-09,0.0,0.46764213261479487,1.0,0.2,0.13999999999999999,0.01355052748148615
2016-09-16,0.0,0.2805735692795372,1.0,0.2,0.13999999999999999,0.013196608821150257
2016-09-23,0.0,0.27316710054864823,0.0,0.0,0.0,0.009065192494704374
2016-09-30,0.0,0.48298562608562673,1.0,0.4,0.27999999999999997,0.00568250406810035
2016-10-07,0.2,0.2516483083135551,0.0,0.0,0.0,0.1860177750708878
2016-10-14,0.0,0.014922905335168712,0.0,0.0,0.0,0.20313159692047453
2016-10-21,0.0,0.020266884771301244,0.0,0.2,0.13999999999999999,0.017023593579603924
2016-10-28,0.0,0.020924762138942468,0.0,0.2,0.13999999999999999,0.01820082701553477
2016-11-04,0.0,0.019069806388837596,1.0,0.2,0.9999999999999999,0.01819126816494332
2016-11-11,0.0,0.10685840313056937,0.0,0.0,0.0,0.0930625825388705
2016-11-18,0.0,0.0024783276435597773,0.0,0.2,0.0,0.00245344590784953
2016-11-25,0.0,0.015385179427316306,0.0,0.2,0.0,0.005581621104902665
2016-12-02,0.0,0.3328329479626312,1.0,0.0,0.0,0.007257040060711428
2016-12-09,0.0,0.2990486777712572,0.0,0.0,0.0,0.015776848845294317
2016-12-16,0.0,0.006526907588386477,0.0,0.0,1.0,0.006958255686735262
2016-12-23,0.0,0.007642887109471128,0.0,0.0,0.0,0.006934725058679148
2016-12-30,0.0,0.003974975583817625,0.0,0.0,0.0,0.006119634728657092
2017-01-06,0.0,0.004978738600538574,0.0,0.0,0.0,0.004876638826811497
2017-01-13,0.0,0.2884618532067305,0.3333333333333333,0.0,0.0,0.01415850615769279
2017-01-20,0.0,0.004287406717454714,0.3333333333333333,0.0,0.0,0.004537680687163315
2017-01-27,0.0,0.012190114961571533,0.3333333333333333,0.0,0.0,0.011472101482314506
2017-02-03,0.0,0.005353506132564537,0.0,0.0,0.0,0.004781179410411673
2017-02-10,0.0,0.0033085844959657718,0.3333333333333333,0.0,0.0,0.0036323924672979763
2017-02-17,0.2,0.0029191112625841092,0.0,0.2,0.13999999999999999,0.0038162795109213943
2017-02-24,0.0,0.0014534219867941706,0.0,0.2,0.13999999999999999,0.21269727691759446
2017-03-03,0.0,0.2817412191998221,0.0,0.2,0.13999999999999999,0.0007876856672818927
2017-03-10,0.0,0.33381339058685633,0.0,0.2,0.13999999999999999,0.01393188427205061
2017-03-17,0.0,0.33381339058685633,0.0,0.2,0.13999999999999999,0.002532019731926724
2017-03-24,0.0,0.27393160426524266,0.0,0.0,0.0,0.011223067187804595
2017-03-31,0.0,0.002400922854848428,0.3333333333333333,0.0,0.0,0.013598249841847043
2017-04-07,0.0,0.25161875441629816,0.3333333333333333,0.2,0.13999999999999999,0.02106758107822275
2017-04-14,0.0,0.2970852585338552,0.3333333333333333,0.2,0.13999999999999999,0.006638772045255613
2017-04-21,0.0,0.003826850495522491,0.3333333333333333,0.0,0.0,0.002129783471492848
2017-04-28,0.0,0.2997630303736251,0.6666666666666666,0.2,0.13999999999999999,0.004138624751238454
2017-05-05,0.0,0.2658328502489944,0.3333333333333333,0.0,0.0,0.01622652992577024
2017-05-12,0.2,0.561322166747164,0.3333333333333333,0.4,0.27999999999999997,0.07831451484534618
2017-05-19,0.0,0.002479405783143998,0.0,0.0,0.0,0.0028599840477861876
2017-05-26,0.0,0.008545485920863113,0.0,0.0,0.0,0.20355653600362222
2017-06-02,0.0,0.017647542536235267,0.0,0.0,0.0,0.02109983306519267
2017-06-09,0.0,0.23484778137366585,0.3333333333333333,0.0,0.0,0.012922034865812018
2017-06-16,0.0,0.30627122625843733,0.9999999999999999,0.2,0.13999999999999999,0.008831847243058397
2017-06-23,0.0,0.014534352195231234,0.9999999999999999,0.0,0.0,0.015746659677166958
2017-06-30,0.0,0.28549589560099575,0.0,0.2,0.13999999999999999,0.025247334498343835
2017-07-07,0.0,0.008415076214012149,0.9999999999999999,0.2,0.13999999999999999,0.00918120409516239
2017-07-14,0.0,0.2840415095708294,0.9999999999999999,0.0,0.0,0.01448660660135799
2017-07-21,0.0,0.2829339776899069,0.3333333333333333,0.2,0.13999999999999999,0.012974095484384468
2017-07-28,0.0,0.5594286852415459,0.3333333333333333,0.2,0.13999999999999999,0.020629921953382466
2017-08-04,0.0,0.35,0.0,0.0,0.0,0.006998307972116646
2017-08-11,0.0,0.0033751830617841233,0.0,0.0,0.0,0.009527702034108201
2017-08-18,0.2,0.2891046209308728,0.0,0.2,0.13999999999999999,0.007092010817281655
2017-08-25,0.0,0.027048269788961868,0.0,0.0,0.0,0.022378425991740475
2017-09-01,0.0,0.008947685962390414,0.0,0.2,0.13999999999999999,0.007662208425251435
2017-09-08,0.0,0.27092616335009806,0.9999999999999999,0.2,0.13999999999999999,0.008054010594785527
2017-09-15,0.0,0.2661733463843118,0.0,0.2,0.13999999999999999,0.013629171791449637
2017-09-22,0.0,0.28076927817749053,0.0,0.2,0.13999999999999999,0.018121998311319415
