,dual_momentum_topn,cta_trend_long_only,composite_trend_quality_refined,composite_regime_conditioned,taa_10m_sma,composite_confirmation_aware_momentum
2012-03-30,0.019544061763631482,0.01273286462221557,0.013434091337647036,0.0192933420361868,0.013434091337647036,0.013434091337647036
2012-04-06,0.02056726048188251,0.013434091337647036,0.01519566660438189,0.017061080671190748,0.013434091337647036,0.013434091337647036
2012-04-13,0.007614282818561158,0.008927688833547467,0.008817840798268027,0.008323674155069684,0.012191542688987738,0.01272345899329432
2012-04-20,0.005939552594613554,0.006630201897730354,0.007509976656366797,0.006026187219252572,0.007981002487714281,0.011415594851393096
2012-04-27,0.0058751970260307405,0.006374038555498032,0.0073155558365373494,0.005209009687553618,0.008328853823959741,0.006868205198696375
2012-05-04,0.0037767705258869282,0.005545814072309124,0.005435966037029684,0.0037767705258869282,0.006425588830945567,0.009341584232055982
2012-05-11,0.004941799393831342,0.004941799393831342,0.005435966037029684,0.004399527237756434,0.006425588830945567,0.005435966037029684
2012-05-18,0.00013507542949892928,0.00809575429663329,0.007190914607514385,0.00041080167669987715,0.01555746049109535,0.01698563405283641
2012-05-25,0.0054979107517763815,0.02715000446402338,0.021168816531567713,0.007277674395283283,0.02856773422689142,0.030435512290879683
2012-06-01,0.0049556385957014734,0.01778492567172927,0.010380256177332159,0.0054979107517763815,0.01425952448517359,0.015656276717814374
2012-06-08,-0.0006675123057325392,0.006784632343901916,0.0004975165622118759,0.0004975165622118759,0.005915785981638856,0.0071892723114324215
2012-06-15,0.009439878873485592,0.011190443563709249,0.008366781932984473,0.008817122161616084,0.010300911598730308,0.010411870902511054
2012-06-22,0.009439878873485592,0.01164078379234086,0.008817122161616084,0.009439878873485592,0.010300911598730308,0.012045423759871365
2012-06-29,0.008852100558787424,0.009419452620282381,0.006831461604148901,0.008852100558787424,0.008466145790747488,0.009887742507125399
2012-07-06,0.014421456741658149,0.017245118372382927,0.014915623384856492,0.014421456741658149,0.016376272010119874,0.017477737644634655
2012-07-13,0.017439020104271535,0.019240689805863336,0.017650632344802394,0.017650632344802394,0.017650632344802394,0.019240689805863336
2012-07-20,0.01644993848542034,0.019151839515338758,0.016999441145794342,0.017561782054277813,0.018425591972929894,0.018589498606855288
2012-07-27,0.016928647655277,0.018438104329948888,0.01714231631190748,0.01714231631190748,0.01714231631190748,0.018438104329948888
2012-08-03,0.013585202822109916,0.013938901776993242,0.013585202822109916,0.012180151719877278,0.013585202822109916,0.011344659118247748
2012-08-10,0.017807742834060836,0.017365264491840653,0.017011565536957332,0.017011565536957332,0.017011565536957332,0.014771021833095173
2012-08-17,0.02104572937552967,0.016611390742364826,0.01834965710262641,0.01834965710262641,0.017553479805522913,0.014813325380722856
2012-08-24,-0.01886070477531065,-0.020598971135572245,-0.01965688207241416,-0.01965688207241416,-0.01965688207241416,-0.023193213794317737
2012-08-31,-0.005520320362022321,-0.0064624094251804105,-0.006199243356341434,-0.006199243356341434,-0.005520320362022321,-0.009735575078244997
2012-09-07,-0.005496710447399978,-0.006959628433989678,-0.005803870714201115,-0.005496710447399978,-0.0060175393708315926,-0.009340202436104684
2012-09-14,-0.005113551058870355,-0.006712304055326736,-0.005113551058870355,-0.004592722135438741,-0.007714592343182174,-0.008649882780773938
2012-09-21,-0.018623940302926398,-0.019147061524972087,-0.017897812195012863,-0.018623940302926398,-0.018418641118444476,-0.02143414391691645
2012-09-28,-0.007305764917035073,-0.0076389801750640285,-0.006696891111905945,-0.007305764917035073,-0.007375814106225058,-0.01023322283380951
2012-10-05,-0.004424266125431516,-0.0031651267892534507,-0.0030192150231988743,-0.004424266125431516,-0.0030192150231988743,-0.005759369447998949
2012-10-12,-0.0037099215351054588,0.013144812398009676,0.002902547136475604,-0.003347109163844198,-0.0002475764821165381,-0.003217161597638978
2012-10-19,-0.002884638210360083,0.012586740562449517,0.0037278304612209812,-0.0025218258390988222,-0.002884638210360083,0.0007582453456985405
2012-10-26,0.0014057418539428074,0.00528370828210399,0.006462211294281189,0.0013355794863322936,0.0014057418539428074,0.006462211294281189
2012-11-02,0.0006411199845868494,0.01910685963039836,0.017723504470092827,0.0005709576169763349,0.0023441647667819202,0.004848993310881198
2012-11-09,0.007585235786652097,0.008763738798829298,0.018488126339448782,0.0047979245393212164,0.0014057418539428074,0.018488126339448782
2012-11-16,0.008937656118245605,0.007146574014900367,0.009929084465237364,0.00755430095794007,-0.0019241135351617963,0.011124109820393045
2012-11-23,0.0009727671150710329,-0.00038534024940243167,0.00031856677663337604,0.0009727671150710329,0.0005877610350107297,0.0021512701272482335
2012-11-30,-0.007673344012050377,-0.009464426115395615,-0.008327544350488032,-0.007673344012050377,-0.008058350092110679,-0.006494840999873178
2012-12-07,0.00011733628539815592,-0.001152156307227823,-0.000536864053039502,0.0005396580971525452,0.00011733628539815592,0.0012958392975753537
2012-12-14,-0.00030792274315769735,-0.002009478187048173,-0.0009946739641979376,0.00011733628539815592,0.00011733628539815592,-0.00034047362576027974
2012-12-21,0.01039942748502355,0.01049621515484753,0.008912300165075649,0.012188029559227901,0.012287297258192774,0.01039942748502355
2012-12-28,0.013476107893315872,0.0106057904767583,0.012063043114489169,0.01389574646510403,0.013575375592280744,0.01389574646510403
2013-01-04,0.010736028948503106,0.010997866204901533,0.01161667520843659,0.013967451320423978,0.011539414890328501,0.011193838859661541
2013-01-11,0.01349120450285364,0.014547431527753648,0.013982246177564828,0.01544640983179243,0.014813670146286031,0.01488122448160361
2013-01-18,0.014368327147377033,0.0152560979804217,0.015323652315739279,0.01615507628446049,0.014813670146286031,0.016222630619778067
2013-01-25,0.01349120450285364,0.0152560979804217,0.01346934884333825,0.014813670146286031,0.014813670146286031,0.013505779585436703
2013-02-01,0.013591459041437362,0.013966332540255453,0.014033886875573031,0.014865310844294235,0.014865310844294235,0.013591459041437362
2013-02-08,0.013591459041437362,0.013966332540255453,0.014033886875573031,0.014865310844294235,0.014865310844294235,0.014932865179611813
2013-02-15,0.004563779269149754,0.0035972466297933964,0.0036648009651109744,0.004496224933832176,0.004496224933832176,0.004563779269149754
2013-02-22,0.004937728435875223,0.003971195796518864,0.003971195796518864,0.004870174100557644,0.004966517269232501,0.004937728435875223
2013-03-01,0.004937728435875223,0.003971195796518864,0.003971195796518864,0.004870174100557644,0.006017381931423795,0.006198761608750259
2013-03-08,0.004049732420538957,0.003082343900307704,0.002763560236814113,0.003981322204346484,0.003981322204346484,0.004048876539664062
2013-03-15,0.004004522267114063,0.004165104798643854,0.003266126494605074,0.004645634384464537,0.004870174100557644,0.004937728435875223
2013-03-22,0.005353579947126011,0.00551056532790154,0.0039029205711947072,0.005286025611808433,0.00551056532790154,0.005578119663219119
2013-03-29,0.0031926731537701486,0.003417212869863256,0.002888580177125344,0.004271685217739068,0.004496224933832176,0.004563779269149754
2013-04-05,0.00397600065814338,0.004200540374236487,0.004200540374236487,0.0051232084890095305,0.004200540374236487,0.004296883542911344
2013-04-12,0.002583376714733296,0.003935564449760132,0.005202905005444805,0.00582062906012716,0.005202905005444805,0.005416569150857225
2013-04-19,0.002116848149941428,0.004306113217628819,0.004755317750060101,0.004541653604647681,0.004373134082396608,0.004306113217628819
2013-04-26,0.004268543061049948,0.004268543061049948,0.00471774759348123,0.005015106809171374,0.00450408344806881,0.004268543061049948
2013-05-03,0.0017762477998205177,0.0017762477998205177,0.0017762477998205177,0.0035757247981540747,0.0037893889435664948,0.0017762477998205177
2013-05-10,0.0037961922855549372,0.004216011013707445,0.0033401844111352105,0.004002346868295026,0.004216011013707445,0.004216011013707445
2013-05-17,0.0018396018116847892,0.0028927251002317748,0.002472906372079269,0.0028927251002317748,0.004001637259173602,0.002472906372079269
2013-05-24,0.0029760048772684007,0.006392653339766701,0.003395823605420908,0.005416569150857225,0.0055850886731082985,0.005416569150857225
2013-05-31,0.007357496264299408,0.007662336922978611,-0.007999025076168658,-0.005739303199717076,0.006686252734069135,0.007662336922978611
2013-06-07,0.01281109945554126,0.013433868941801312,0.005472468753834154,0.0061980999685492906,0.012139855925310987,0.012886261920233016
2013-06-14,0.017236365222031338,0.017859134708291386,0.012139855925310987,0.00665583922757688,0.016565121691801066,0.017541205880710536
2013-06-21,0.029167609551444977,0.029167609551444977,0.02247450725079631,0.022330786905600593,0.026005444220827408,0.026577783091837125
2013-06-28,0.017794396312403562,0.01706876509768843,0.014800928563529851,0.014800928563529851,0.014866027591637144,0.01706876509768843
2013-07-05,0.017794396312403562,0.01706876509768843,0.014632409041278778,0.014800928563529851,0.016966662306470755,0.01690024557543736
2013-07-12,0.013242832776595808,0.012192932254378477,0.010570730916319902,0.011770215832786762,0.013242832776595808,0.012195166129876886
2013-07-19,0.012195166129876886,0.011820105240278534,0.010570730916319902,0.010945791805918254,0.012195166129876886,0.011820105240278534
2013-07-26,0.012195166129876886,0.012195166129876886,0.010570730916319902,0.011770215832786762,0.012195166129876886,0.012195166129876886
2013-08-02,0.012195166129876886,0.012195166129876886,0.010570730916319902,0.011770215832786762,0.012531751742861481,0.012192932254378477
2013-08-09,0.015498613629272866,0.015498613629272866,0.013667530817712579,0.013667530817712579,0.015498613629272866,0.015498613629272866
2013-08-16,0.016855657443904874,0.016254710507411528,0.017611945147591557,0.015024574632344596,0.025823839064354055,0.017967630012474596
2013-08-23,0.014859415050234045,0.014859415050234045,0.01381582655009773,0.01381582655009773,0.017967630012474596,0.01381582655009773
2013-08-30,0.023992756252793762,0.027017849176459642,0.029934570209605754,0.023992756252793762,0.02503634475293008,0.027017849176459642
2013-09-06,0.014806075579758009,0.017058412162141177,0.017244959537071808,0.015520569761092095,0.018957879042134876,0.0165641582612284
2013-09-13,0.013398925638764795,0.013650990849850268,0.013837538224780899,0.014611117991305538,0.013650990849850268,0.013398925638764795
2013-09-20,0.010161914014673276,0.011304584919978374,0.011587693429579089,0.011802165345596062,0.011802165345596062,0.011989707552363449
2013-09-27,0.009285111014349928,0.009839220421940036,0.010487647809405327,0.009839220421940036,0.009952563415074217,0.009839220421940036
2013-10-04,0.011304584919978374,0.010716023422263384,0.01217625492729408,0.01154424599688921,0.011304584919978374,0.011304584919978374
2013-10-11,0.011949836260514626,0.012035742706653111,0.012035742706653111,0.01225207715483694,0.010907665571213775,0.012035742706653111
2013-10-18,0.002207425391231429,0.0033774498840222697,0.0032296748883202595,0.003593784332206099,0.0035319157826425745,0.0035319157826425745
2013-10-25,0.0006992837605711617,0.0032296478023339584,0.003220410739903461,0.0030659448412831566,0.0033681857356054707,0.003220410739903461
2013-11-01,0.002198161242814632,0.0035226516342257755,0.0034367451880872903,0.003282279289466986,0.004650728769665109,0.004650728769665109
2013-11-08,0.004232935679630064,0.005051345829790067,0.00398388882990166,0.00362102780002842,0.006685503206480543,0.005721361828573868
2013-11-15,0.0036159841713212793,0.005949932850488697,0.003583271769776705,0.003583271769776705,0.006284886146355586,0.0036159841713212793
2013-11-22,0.006215403038803914,0.005949932850488697,0.0023240652361037136,0.0036159841713212793,0.008243000394509719,0.005949932850488697
2013-11-29,0.0038323186195051086,0.003220410739903461,0.0024998533113148444,0.0037823963453744807,0.006284886146355586,0.003220410739903461
2013-12-06,0.006491614456242343,0.004641122631368037,0.0011463844152167083,0.004983361072840948,0.006793855350564658,0.004641122631368037
2013-12-13,0.017254463179641178,0.00806550976673314,0.006480560343341046,0.006675897068183471,0.010635745036003418,0.008936252210659919
2013-12-20,0.006491614456242343,0.005907037014972407,0.003540375934260415,0.005907037014972407,0.006793855350564658,0.005907037014972407
2013-12-27,0.006458902054697769,0.005907037014972407,0.0029111878522206295,0.003540375934260415,0.006793855350564658,0.005277848932932621
2014-01-03,0.006458902054697769,0.006242567606513939,0.005369343236244901,0.005907037014972407,0.006793855350564658,0.004983361072840948
2014-01-10,0.005500717690938659,0.005335437794547776,0.0031959134938730886,0.0059426981902088215,0.006380497278007841,0.0033701220586487106
2014-01-17,0.008121040110793423,0.008122402430258358,0.005792437571841088,0.008989681749129895,0.00795576021440254,0.006974471071282949
2014-01-24,0.009230896010836492,0.009230896010836492,0.01118900830491758,0.008989681749129895,0.009230896010836492,0.01118900830491758
2014-01-31,0.011783860834321874,0.009230896010836492,0.013367267959440241,0.008989681749129895,0.011783860834321874,0.012181182578761936
2014-02-07,0.009230896010836492,0.011783860834321874,0.013367267959440241,0.009230896010836492,0.009230896010836492,0.012181182578761936
2014-02-14,0.009191529597153456,0.009191529597153456,0.007026844635127071,0.009191529597153456,0.009191529597153456,0.009191529597153456
2014-02-21,0.0002723825051543328,0.0002723825051543328,-0.0018923024568720562,0.002482933239559118,0.0002723825051543328,0.0002723825051543328
2014-02-28,-0.002400371953450625,-0.0031074353345792328,-0.005272120296605621,0.0022135605281885327,-0.002400371953450625,-0.0031074353345792328
2014-03-07,-4.5473444616379985e-05,-0.0033092831826027937,-0.005473968144629182,0.002011712680164972,7.053465713077205e-05,-0.0033092831826027937
2014-03-14,0.002281085391535557,0.002281085391535557,0.0024463652879264408,0.002281085391535557,0.002281085391535557,0.002281085391535557
2014-03-21,-1.8745820599565662e-05,-1.8745820599565662e-05,0.00014653407579131783,-1.8745820599565662e-05,-1.8745820599565662e-05,-1.8745820599565662e-05
2014-03-28,0.002281085391535557,0.0025222996532421552,0.002687579549633039,0.002281085391535557,0.002281085391535557,0.0025222996532421552
2014-04-04,0.002281085391535557,0.005472586221167602,0.005637866117558486,0.002281085391535557,0.002281085391535557,0.005472586221167602
2014-04-11,0.0023552134362349046,0.008305241875717437,0.007799937882917269,0.0023552134362349046,0.0023552134362349046,0.007799937882917269
2014-04-18,-0.0021199464520113413,-0.001805196962544296,-0.001805196962544296,-0.0018211900590352958,-0.0021199464520113413,-0.001805196962544296
2014-04-25,0.002096371974094222,0.002096371974094222,0.002112365070585222,0.002096371974094222,0.001797615581118176,0.002112365070585222
2014-05-02,-5.344913783081422e-05,0.0002453072551452316,0.0002453072551452316,0.0002453072551452316,-0.0004334123855629707,0.0002453072551452316
2014-05-09,-0.0018987251682307863,-0.0013173434802020957,-0.0014994808292398021,-0.0006386238394938932,-0.0014994808292398021,-0.0009373802324699393
2014-05-16,0.0001369431060888656,0.0004516925955559099,0.0004356994990649107,0.0004356994990649107,-0.0008244018296719819,0.0004516925955559099
2014-05-23,-0.021741180289416618,-0.01736925481469439,-0.021923317638454322,-0.02003552945824816,-0.022322561977445306,-0.02003552945824816
2014-05-30,-0.02280482875931606,-0.018007607072196764,-0.022986966108353768,-0.02135943698584,-0.02280482875931606,-0.01986617280453333
2014-06-06,-0.022386094406424004,-0.02142474947066316,-0.02390868335467919,-0.02142474947066316,-0.022386094406424004,-0.021979090372719504
2014-06-13,-0.021804712718395316,-0.020099061887226863,-0.023296263178507443,-0.020351182418256192,-0.023044093488068636,-0.02089283022511734
2014-06-20,-0.03481141050474355,-0.03424930990797369,-0.03544318930731021,-0.028445325461071785,-0.031394535759412034,-0.03371739066242786
2014-06-27,-0.03424930990797369,-0.03201785174061362,-0.03521065484373454,-0.028445325461071785,-0.03029909194214427,-0.03342444428473647
2014-07-04,-0.03018548397920211,-0.02967051404886681,-0.03076686566723082,-0.025777737948895093,-0.031280557059142844,-0.0315242805299393
2014-07-11,-0.019112171330697803,-0.018811668941227606,-0.018938051200813075,-0.018153396452880916,-0.020030145391547436,-0.017979276322996188
2014-07-18,-0.018153396452880916,-0.018811668941227606,-0.017979276322996188,-0.018153396452880916,-0.01907137051373055,-0.017388130702944874
2014-07-25,-0.02650202396017101,-0.02325252754988385,-0.022894757451007355,-0.022894757451007355,-0.023771542570023837,-0.021828989311601116
2014-08-01,-0.01222932130939399,-0.018091570060986512,-0.002069954970771275,-0.019992597859787416,-0.020757722292000156,-0.002069954970771275
2014-08-08,0.01833578258401276,0.016208202859012533,0.0203052790506398,0.015104291966198759,0.013044765883846569,0.017004811530496804
2014-08-15,0.017389581190171702,0.01679843557012039,0.017601844073463966,0.016323813050765464,0.009978516721411427,0.01679843557012039
2014-08-22,0.01947829624901325,0.01947829624901325,0.019177793859543053,0.019003673729658326,0.012658377400304299,0.01947829624901325
2014-08-29,-0.013791539789901466,-0.015225938530700044,-0.014276169827709894,-0.01175008174074052,-0.0161452051527364,-0.011357193773864781
2014-09-05,-0.01671908450592034,-0.015067191706747153,-0.018935936463582412,-0.014845788308234655,-0.01712786148645186,-0.01671908450592034
2014-09-12,-0.008016583574662431,-0.008016583574662431,-0.008016583574662431,-0.0024037404856093467,-0.005484382596425844,-0.008016583574662431
2014-09-19,0.013930552496580035,0.01325470720341948,0.012457590297432354,0.016486025097703867,0.013080078839031891,0.012457590297432354
2014-09-26,0.022709938060385088,0.02212234832147163,0.02212234832147163,0.022709938060385088,0.02212234832147163,0.02212234832147163
2014-10-03,0.026029650184462478,0.02290315441671726,0.0291679572541842,0.02122006685575981,0.021807656594673267,0.026029650184462478
2014-10-10,0.008704718065845024,0.01363755253161024,0.02324007525917918,0.008704718065845024,0.01363755253161024,0.011269163803100954
2014-10-17,-0.003890108040166861,-0.0025740647771144037,0.00048423783670714193,-0.003890108040166861,-0.0025740647771144037,-0.0033100749072860628
2014-10-24,0.0007063317964934653,0.0020300170025019607,0.003195458099555903,0.0015846038861747182,0.0020983239294946514,0.0018480224435270887
2014-10-31,0.0011654623399727302,1.574190734594395e-05,0.001960794544452987,0.0032770398163040394,0.0037153513998752774,0.0023333835821404735
2014-11-07,0.0007329736474457386,1.574190734594395e-05,0.00040859124150489614,0.0037153513998752774,0.002608409272714809,0.0008636603743917316
2014-11-14,0.002878945344428926,-0.0002336833178606898,0.0004948037742374606,0.00614260496999905,0.0035475758880181563,-0.0004180068568422421
2014-11-21,0.003985887471589396,0.003063268883410478,0.0035167302849342945,0.00614260496999905,0.003985887471589396,0.0034109289552267693
2014-11-28,0.0029887529454403565,0.004136895607876507,0.0040858871155016125,0.0047566383507572415,0.0047566383507572415,0.0038670250351216092
2014-12-05,0.005330028157761659,0.006014401534102083,0.0048750398670751385,0.005580329643729221,0.005580329643729221,0.005119622263965931
2014-12-12,0.0026901942722391053,0.0047611975069794844,0.0047611975069794844,0.0047611975069794844,0.0047611975069794844,0.0047611975069794844
2014-12-19,0.00078143108896744,0.00247654105139212,0.0010845489183909341,0.00247654105139212,0.00247654105139212,0.00247654105139212
2014-12-26,0.005324336692480242,0.005580329643729221,0.005580329643729221,0.0060881619016670266,0.005580329643729221,0.005580329643729221
2015-01-02,0.0031980265301769103,0.0047611975069794844,0.0047611975069794844,0.004379416449281658,0.0047611975069794844,0.0047611975069794844
2015-01-09,0.006146046968863781,0.008249549694221566,0.007424780755876217,0.007984235340347423,0.0036114480447686304,0.007424780755876217
2015-01-16,0.0016093354422601655,0.0065053832936295955,0.0065053832936295955,0.005777621126356969,0.0029874941326685127,0.0065053832936295955
2015-01-23,0.0003496713409099421,0.003466634910380631,0.004098760351700982,0.004952852188011621,-0.0024986816157308144,0.005218166541885762
2015-01-30,0.003843624587732394,0.009900529458017544,0.008781123267832768,0.007733899833767765,0.0021862399891932273,0.009900529458017544
2015-02-06,-0.0015723483421559029,0.0063382961696446605,0.005218889979459888,0.006897750754115868,0.005218889979459888,0.0063382961696446605
2015-02-13,0.0024477299763062087,0.007793647813540101,0.007793647813540101,0.007793647813540101,0.009441605332859362,0.007793647813540101
2015-02-20,0.012751353110979148,0.006523655319912292,0.006523655319912292,0.0070789955667870455,0.025056470175414167,0.006523655319912292
2015-02-27,0.00473847576265117,0.005092711234350487,0.005092711234350487,0.0056480514812252405,0.012498239785291484,0.005092711234350487
2015-03-06,0.024191913976990925,0.01327947823056694,0.008722446793364404,0.01327947823056694,0.024191913976990925,0.008722446793364404
2015-03-13,0.015473252936526556,0.012413980328438547,0.012413980328438547,0.009652786789331194,0.01657996024262818,0.012413980328438547
2015-03-20,0.0038973742272942805,0.008351040253141859,0.008351040253141859,0.004814787997126591,0.008997109119920603,0.008351040253141859
2015-03-27,0.010263624415313402,0.009005774013160814,0.009005774013160814,0.009005774013160814,0.009651842879939558,0.009005774013160814
2015-04-03,0.00388633160479491,0.007171200571948908,0.007171200571948908,0.0028101793775882965,0.007817269438727651,0.007171200571948908
2015-04-10,0.006551546654526349,0.0076329165810219216,0.004099130787278757,0.006741155701828495,0.0074218118336725454,0.007448095245654981
2015-04-17,0.013138503915642225,0.013490401956362665,0.012953682580275284,0.00809476792954814,0.00946145928963297,0.013305580620995724
2015-04-24,0.008446665970268582,0.008116003328552225,0.006697387960875765,0.008257981564123214,0.008775424061392194,0.00826184463490164
2015-05-01,0.02409467540867898,0.00971864330561417,0.009978695854856433,0.010907253578664662,0.009244826102921147,0.013174063464201692
2015-05-08,0.012874581190185738,0.00824225873335965,0.009246047671043202,0.009430869006410143,0.008137487369884382,0.012495188127737688
2015-05-15,0.013382295947383039,0.00824225873335965,0.007266630806276662,0.009938583763607444,0.0074514521416436,0.008687132617968855
2015-05-22,0.02312600559362176,0.010134053554137844,0.012818081549568048,0.013002902884934988,0.009938583763607444,0.013002902884934988
2015-05-29,0.007830845204091653,0.00824225873335965,0.007266630806276662,0.0074514521416436,0.008137487369884382,0.0074514521416436
2015-06-05,0.022219055899285488,0.007949626672321344,0.013501077415612728,0.009841421493099538,0.013501077415612728,0.007949626672321344
2015-06-12,0.012692116405975682,0.00782670089092507,0.012692116405975682,0.008376346139009548,0.02141009488964844,0.008376346139009548
2015-06-19,0.012434447110244908,0.012784871280041611,0.013640206702782324,0.012098836051800834,0.01423554350396797,0.012098836051800834
2015-06-26,0.027329603855543366,0.0131834238930275,0.018734874636318864,0.013869459121268277,0.01441910436935275,0.0131834238930275
2015-07-03,0.01291196851785094,0.014123910942506503,0.01626061839467364,0.013598003746091717,0.013598003746091717,0.014123910942506503
2015-07-10,0.013330184203751068,0.014462489229053195,0.013746759360233158,0.01375082922850897,0.008558942221176528,0.01637586208290522
2015-07-17,0.007917943363003239,0.007759251235326206,0.008141618613969104,0.008119208390818035,0.004959425299254124,0.007917943363003239
2015-07-24,0.0051582335324496555,0.008040174865377746,0.005039083901490864,0.006891678622981353,0.002136627857501093,0.008013694773950867
2015-07-31,0.003465722583426025,0.0062113437659128395,0.007307574940266378,0.006412608793727638,0.002807116625371471,0.0062113437659128395
2015-08-07,0.004355479476666775,0.005887659539383675,0.006983890713737213,0.006088924567198473,0.002483432398842306,0.0068251985860601815
2015-08-14,0.0041616456380359716,0.006712327751923873,0.006517561773298256,0.005649075718186394,0.0035855238009760196,0.0063588696456212245
2015-08-21,-0.01932831277409469,-0.007919689275182003,-0.00829663639877545,-0.013998751650498416,-0.007287812158102696,-0.00829663639877545
2015-08-28,0.016904557273069318,0.021261333009565127,0.02133181259371754,0.016107684381589778,0.019912749209523736,0.020249615262470627
2015-09-04,0.019846097718010568,0.02194560576639701,0.0196998727042188,0.016039012687130694,0.018951880855113037,0.02137976847997959
2015-09-11,0.021480763420580196,0.023933729575269277,0.02005183476475766,0.012782138280777983,0.020883022826089864,0.0207229062998457
2015-09-18,-0.00235490599879488,0.0013754654130861159,0.0013754654130861159,-0.0019986148368556183,-0.0014060585742207779,0.0013754654130861159
2015-09-25,-0.013330157647128702,-0.010278374935834986,-0.0018475403711534256,-0.01355383289809457,-0.012961276635459727,-0.0018475403711534256
2015-10-02,-0.0013594852311139619,0.005042483559860361,1.1072008626005228e-05,-0.003061908437891852,-0.0027704519786808887,-8.577038174545621e-05
2015-10-09,-0.011800306846449345,-0.01028588547619365,-0.01421057009515943,-0.014855581552979901,-0.015931563520611418,-0.01415471709550976
2015-10-16,-0.006897271904816678,-0.005999150763484704,-0.008822892512507521,-0.010628344912286179,-0.01301565820973581,-0.010543780683739757
2015-10-23,-0.0001884321245874822,-0.0008776001528443856,-0.0015533984537833298,-0.002569634206180281,-0.002124799741457689,-0.0031215793781636933
2015-10-30,-0.005156093372418269,-0.005071529143871848,-0.008859344964827114,-0.00819487532357759,-0.014276235479129372,-0.008859344964827114
2015-11-06,-0.007284822971804509,-0.007038192439390785,-0.00894655146956806,-0.011925559469533498,-0.014906318124699747,-0.007654492668314503
2015-11-13,-0.00537446513856853,-0.013062641585021429,-0.013738439885960374,-0.018004039024133653,-0.012429594135909779,-0.014321086578851313
2015-11-20,0.0012272038090429178,0.0011738022274383384,0.0018212280117619129,-0.0019069167627790609,-0.003692798930105752,0.0013669940867054972
2015-11-27,0.002388255947445695,0.002388255947445695,0.0030356817317692695,0.0014554804053121687,-0.0009870283646704224,0.0030356817317692695
2015-12-04,0.0035388331738886543,0.0028175303207544676,0.0028175303207544676,0.0030147870046163014,-0.0028248494294404883,0.0028175303207544676
2015-12-11,0.0018100021986002517,0.0006344654204096491,0.0010886993454660666,0.0008317221042714831,-0.007283211238197248,0.0010886993454660666
2015-12-18,-0.004447233342790332,-0.0041426533211292,-0.006005171976599307,-0.005962655577814798,-0.01191208909668703,-0.006459405901655722
2015-12-25,-0.004287293850965105,-0.005205853387961126,-0.005205853387961126,-0.005462830629155706,-0.009385581225394873,-0.005205853387961126
2016-01-01,-0.0043723967329373815,-0.005290956269933399,-0.004569653416799215,-0.0050936995860715656,-0.006912502587694554,-0.005290956269933399
2016-01-08,-0.0019157345194506304,-0.002952733669630333,-0.0020435477509897783,-0.011235779479268475,-0.01273574646187421,-0.0020435477509897783
2016-01-15,0.012234771713830226,0.020561093599458277,0.020882504203503155,0.011596252754740119,0.00364743721796711,0.021192929160620988
2016-01-22,0.014331052951551702,0.01909664792289951,0.020882504203503155,0.011596252754740119,0.011695366104328208,0.021192929160620988
2016-01-29,0.008684193344444506,0.008052357783281793,0.007741932826163961,-0.00220252682908449,-0.004215655441746663,0.008052357783281793
2016-02-05,-0.0226975715646319,-0.017057233697097184,-0.016890533133951148,-0.02403472472075686,-0.024633645253997038,-0.021596500454448726
2016-02-12,0.010726874358200243,0.015890388910712157,0.016109404714200363,0.007543622467492169,-0.004446376972822996,0.010692524240771965
2016-02-19,0.006457054747225442,0.01074109087457104,0.012547940673489662,0.0034771066534534504,-0.003408265810040432,0.010990026649193184
2016-02-26,-0.005985235533486241,-0.005170405870630874,-0.005759695777818936,-0.007119084892675109,-0.007033452603981988,-0.005353399972323528
2016-03-04,-0.008424496099137663,-0.01248045095446362,-0.010608213869695345,-0.009558345458326538,-0.008711077601600236,-0.010608213869695345
2016-03-11,0.0009087340066195773,0.0008966653901610736,-0.00909317425304173,0.0001969209826092508,0.00035963601740225025,-0.00909317425304173
2016-03-18,-0.0008741628475234679,-0.004323907227755177,-0.008943032552006722,-0.00017477510349604052,-0.00017477510349604052,-0.0074486391546153725
2016-03-25,0.002303821195535767,-0.001415518418381026,0.0012002627818357922,0.002076594241106967,0.001913879206313968,0.0012002627818357922
2016-04-01,0.001891857750633662,0.0006168672985368264,-0.0036409745010461936,0.0029424294042960587,0.0022677537862102934,-0.003903490987800954
2016-04-08,0.0023218810746283825,0.017291628991889338,0.001583733209730074,0.0032192068571152174,0.0032192068571152174,-0.0009182230672802875
2016-04-15,0.002688528517859291,0.01061272620383693,0.004564961174305392,0.0035858543003461254,0.0022445253077301216,0.0020990891741773433
2016-04-22,0.008222001083033727,0.03102177072593409,0.004484609559500916,0.008973890731967782,0.004257392334475706,0.0033600665519888735
2016-04-29,0.0022591885742357367,0.009748424625913847,0.004242767106855574,0.003156514356722573,0.003156514356722573,0.0030110782231697946
2016-05-06,0.004215066428148697,0.010047156952400339,0.0050735360433997725,0.004360502561701476,0.005218972176952551,0.0050735360433997725
2016-05-13,0.005204565503825616,0.006764149663027587,0.005350001637378395,0.005350001637378395,0.005546093261595966,0.005350001637378395
2016-05-20,0.010259546389833703,0.014079533745645306,0.010259546389833703,0.011156872172320536,0.011352963796538107,0.011011436038767758
2016-05-27,0.009933125078857808,0.017046206060600734,0.009870145325591833,0.010758353434101616,0.010758353434101616,0.009870145325591833
