,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,phase4_top5_sector_momentum_sleeve,cash::BIL
2009-03-06,0.03817600863330548,0.04956023867659189,0.13800462499563565,0.020761394255552415,0.08760012739067183,0.03602004370058688,0.029877562347655914,0.6
2009-03-13,0.03817600863330548,0.04956023867659189,0.13800462499563565,0.020761394255552415,0.08760012739067183,0.03602004370058688,0.029877562347655914,0.6
2009-03-20,0.03817600863330548,0.04956023867659189,0.13800462499563565,0.020761394255552415,0.08760012739067183,0.03602004370058688,0.029877562347655914,0.6
2009-03-27,0.039811474866170586,0.05018929834858537,0.14090598610909605,0.019848509899854927,0.08557278119695755,0.03505807094485965,0.028613878634475877,0.6
2009-04-03,0.039811474866170586,0.05018929834858537,0.14090598610909605,0.019848509899854927,0.08557278119695755,0.03505807094485965,0.028613878634475877,0.6
2009-04-10,0.039811474866170586,0.05018929834858537,0.14090598610909605,0.019848509899854927,0.08557278119695755,0.03505807094485965,0.028613878634475877,0.6
2009-04-17,0.039811474866170586,0.05018929834858537,0.14090598610909605,0.019848509899854927,0.08557278119695755,0.03505807094485965,0.028613878634475877,0.6
2009-04-24,0.08092411865903805,0.09974446256957692,0.25875658108731,0.04002889596176653,0.17378618191173745,0.0890019646850509,0.057757795125520255,0.20000000000000007
2009-05-01,0.08092411865903805,0.09974446256957692,0.25875658108731,0.04002889596176653,0.17378618191173745,0.0890019646850509,0.057757795125520255,0.20000000000000007
2009-05-08,0.08092411865903805,0.09974446256957692,0.25875658108731,0.04002889596176653,0.17378618191173745,0.0890019646850509,0.057757795125520255,0.20000000000000007
2009-05-15,0.08092411865903805,0.09974446256957692,0.25875658108731,0.04002889596176653,0.17378618191173745,0.0890019646850509,0.057757795125520255,0.20000000000000007
2009-05-22,0.08092411865903805,0.09974446256957692,0.25875658108731,0.04002889596176653,0.17378618191173745,0.0890019646850509,0.057757795125520255,0.20000000000000007
2009-05-29,0.08602775754657271,0.09902814039965128,0.24795833493123204,0.04176367497772877,0.17139410237903457,0.09743502822909794,0.0563929615366827,0.19999999999999996
2009-06-05,0.08602775754657271,0.09902814039965128,0.24795833493123204,0.04176367497772877,0.17139410237903457,0.09743502822909794,0.0563929615366827,0.19999999999999996
2009-06-12,0.08602775754657271,0.09902814039965128,0.24795833493123204,0.04176367497772877,0.17139410237903457,0.09743502822909794,0.0563929615366827,0.19999999999999996
2009-06-19,0.08602775754657271,0.09902814039965128,0.24795833493123204,0.04176367497772877,0.17139410237903457,0.09743502822909794,0.0563929615366827,0.19999999999999996
2009-06-26,0.10567700475126414,0.11631238500366328,0.22875836390205098,0.10617934203056716,0.21544165268408622,0.13269944323647404,0.06293770581416652,0.03199410257772772
2009-07-03,0.10567700475126414,0.11631238500366328,0.22875836390205098,0.10617934203056716,0.21544165268408622,0.13269944323647404,0.06293770581416652,0.03199410257772772
2009-07-10,0.10567700475126414,0.11631238500366328,0.22875836390205098,0.10617934203056716,0.21544165268408622,0.13269944323647404,0.06293770581416652,0.03199410257772772
2009-07-17,0.10567700475126414,0.11631238500366328,0.22875836390205098,0.10617934203056716,0.21544165268408622,0.13269944323647404,0.06293770581416652,0.03199410257772772
2009-07-24,0.10567700475126414,0.11631238500366328,0.22875836390205098,0.10617934203056716,0.21544165268408622,0.13269944323647404,0.06293770581416652,0.03199410257772772
2009-07-31,0.10810898588748306,0.11580244875461439,0.19870903822258967,0.12896981000530086,0.22360966365375423,0.13475920077685702,0.058082740118963985,0.03195811258043679
2009-08-07,0.10810898588748306,0.11580244875461439,0.19870903822258967,0.12896981000530086,0.22360966365375423,0.13475920077685702,0.058082740118963985,0.03195811258043679
2009-08-14,0.10810898588748306,0.11580244875461439,0.19870903822258967,0.12896981000530086,0.22360966365375423,0.13475920077685702,0.058082740118963985,0.03195811258043679
2009-08-21,0.10810898588748306,0.11580244875461439,0.19870903822258967,0.12896981000530086,0.22360966365375423,0.13475920077685702,0.058082740118963985,0.03195811258043679
2009-08-28,0.1144590305311576,0.11785540727719199,0.1900783104185113,0.12283791276848564,0.203170061514765,0.12136064484569863,0.07941373294041344,0.05082489970377635
2009-09-04,0.1144590305311576,0.11785540727719199,0.1900783104185113,0.12283791276848564,0.203170061514765,0.12136064484569863,0.07941373294041344,0.05082489970377635
2009-09-11,0.1144590305311576,0.11785540727719199,0.1900783104185113,0.12283791276848564,0.203170061514765,0.12136064484569863,0.07941373294041344,0.05082489970377635
2009-09-18,0.1144590305311576,0.11785540727719199,0.1900783104185113,0.12283791276848564,0.203170061514765,0.12136064484569863,0.07941373294041344,0.05082489970377635
2009-09-25,0.12368149113085025,0.1181553516879536,0.29983976814358404,0.06234549391134486,0.207073663206325,0.0761710215953921,0.11273321032455014,0.0
2009-10-02,0.12368149113085025,0.1181553516879536,0.29983976814358404,0.06234549391134486,0.207073663206325,0.0761710215953921,0.11273321032455014,0.0
2009-10-09,0.12368149113085025,0.1181553516879536,0.29983976814358404,0.06234549391134486,0.207073663206325,0.0761710215953921,0.11273321032455014,0.0
2009-10-16,0.12368149113085025,0.1181553516879536,0.29983976814358404,0.06234549391134486,0.207073663206325,0.0761710215953921,0.11273321032455014,0.0
2009-10-23,0.12368149113085025,0.1181553516879536,0.29983976814358404,0.06234549391134486,0.207073663206325,0.0761710215953921,0.11273321032455014,0.0
2009-10-30,0.131581933409601,0.10744921021769646,0.3196430374773579,0.04520819823072192,0.2164227849048115,0.06114819369490119,0.11854664206491003,0.0
2009-11-06,0.131581933409601,0.10744921021769646,0.3196430374773579,0.04520819823072192,0.2164227849048115,0.06114819369490119,0.11854664206491003,0.0
2009-11-13,0.131581933409601,0.10744921021769646,0.3196430374773579,0.04520819823072192,0.2164227849048115,0.06114819369490119,0.11854664206491003,0.0
2009-11-20,0.131581933409601,0.10744921021769646,0.3196430374773579,0.04520819823072192,0.2164227849048115,0.06114819369490119,0.11854664206491003,0.0
2009-11-27,0.1311357587785304,0.10404499883804408,0.32509940172089824,0.04175139834538888,0.22032554432870585,0.05793356957545055,0.11970932841298201,0.0
2009-12-04,0.1311357587785304,0.10404499883804408,0.32509940172089824,0.04175139834538888,0.22032554432870585,0.05793356957545055,0.11970932841298201,0.0
2009-12-11,0.1311357587785304,0.10404499883804408,0.32509940172089824,0.04175139834538888,0.22032554432870585,0.05793356957545055,0.11970932841298201,0.0
2009-12-18,0.1311357587785304,0.10404499883804408,0.32509940172089824,0.04175139834538888,0.22032554432870585,0.05793356957545055,0.11970932841298201,0.0
2009-12-25,0.1312723677648677,0.1026576282742171,0.32576095999130195,0.040572047014267386,0.22315665557714032,0.05663847569560915,0.1199418656825964,0.0
2010-01-01,0.1312723677648677,0.1026576282742171,0.32576095999130195,0.040572047014267386,0.22315665557714032,0.05663847569560915,0.1199418656825964,0.0
2010-01-08,0.1312723677648677,0.1026576282742171,0.32576095999130195,0.040572047014267386,0.22315665557714032,0.05663847569560915,0.1199418656825964,0.0
2010-01-15,0.1312723677648677,0.1026576282742171,0.32576095999130195,0.040572047014267386,0.22315665557714032,0.05663847569560915,0.1199418656825964,0.0
2010-01-22,0.1312723677648677,0.1026576282742171,0.32576095999130195,0.040572047014267386,0.22315665557714032,0.05663847569560915,0.1199418656825964,0.0
2010-01-29,0.13033177499018112,0.10254244333796103,0.3306674271749486,0.04140187447617667,0.21751729097509098,0.05755081590912231,0.11998837313651929,0.0
2010-02-05,0.13033177499018112,0.10254244333796103,0.3306674271749486,0.04140187447617667,0.21751729097509098,0.05755081590912231,0.11998837313651929,0.0
2010-02-12,0.13033177499018112,0.10254244333796103,0.3306674271749486,0.04140187447617667,0.21751729097509098,0.05755081590912231,0.11998837313651929,0.0
2010-02-19,0.13033177499018112,0.10254244333796103,0.3306674271749486,0.04140187447617667,0.21751729097509098,0.05755081590912231,0.11998837313651929,0.0
2010-02-26,0.13458263779057772,0.1061488675702536,0.3245812279002668,0.042053488719890134,0.21386222821727038,0.05877387517443753,0.11999767462730382,0.0
2010-03-05,0.13458263779057772,0.1061488675702536,0.3245812279002668,0.042053488719890134,0.21386222821727038,0.05877387517443753,0.11999767462730382,0.0
2010-03-12,0.13458263779057772,0.1061488675702536,0.3245812279002668,0.042053488719890134,0.21386222821727038,0.05877387517443753,0.11999767462730382,0.0
2010-03-19,0.13458263779057772,0.1061488675702536,0.3245812279002668,0.042053488719890134,0.21386222821727038,0.05877387517443753,0.11999767462730382,0.0
2010-03-26,0.13727072044374214,0.1082704168894334,0.3220767334620335,0.04223961969176363,0.21127577961129312,0.05886719497627338,0.11999953492546075,0.0
2010-04-02,0.13727072044374214,0.1082704168894334,0.3220767334620335,0.04223961969176363,0.21127577961129312,0.05886719497627338,0.11999953492546075,0.0
2010-04-09,0.13727072044374214,0.1082704168894334,0.3220767334620335,0.04223961969176363,0.21127577961129312,0.05886719497627338,0.11999953492546075,0.0
2010-04-16,0.13727072044374214,0.1082704168894334,0.3220767334620335,0.04223961969176363,0.21127577961129312,0.05886719497627338,0.11999953492546075,0.0
2010-04-23,0.13727072044374214,0.1082704168894334,0.3220767334620335,0.04223961969176363,0.21127577961129312,0.05886719497627338,0.11999953492546075,0.0
2010-04-30,0.12127557778472255,0.10356507051080965,0.2304070963174047,0.042104056454434914,0.32305408348368647,0.0595942084638497,0.11999990698509218,0.0
2010-05-07,0.12127557778472255,0.10356507051080965,0.2304070963174047,0.042104056454434914,0.32305408348368647,0.0595942084638497,0.11999990698509218,0.0
2010-05-14,0.12127557778472255,0.10356507051080965,0.2304070963174047,0.042104056454434914,0.32305408348368647,0.0595942084638497,0.11999990698509218,0.0
2010-05-21,0.12127557778472255,0.10356507051080965,0.2304070963174047,0.042104056454434914,0.32305408348368647,0.0595942084638497,0.11999990698509218,0.0
2010-05-28,0.09659110379928931,0.08330042003218377,0.1840902494488067,0.03601008038970772,0.2754497342578249,0.050429263908360916,0.07412914816382675,0.19999999999999996
2010-06-04,0.09659110379928931,0.08330042003218377,0.1840902494488067,0.03601008038970772,0.2754497342578249,0.050429263908360916,0.07412914816382675,0.19999999999999996
2010-06-11,0.09659110379928931,0.08330042003218377,0.1840902494488067,0.03601008038970772,0.2754497342578249,0.050429263908360916,0.07412914816382675,0.19999999999999996
2010-06-18,0.09659110379928931,0.08330042003218377,0.1840902494488067,0.03601008038970772,0.2754497342578249,0.050429263908360916,0.07412914816382675,0.19999999999999996
2010-06-25,0.09510197493298644,0.08468506087330019,0.1828072156142322,0.0372560445975913,0.2863752057770382,0.05279839918117191,0.06097609902367978,0.20000000000000007
2010-07-02,0.09510197493298644,0.08468506087330019,0.1828072156142322,0.0372560445975913,0.2863752057770382,0.05279839918117191,0.06097609902367978,0.20000000000000007
2010-07-09,0.09510197493298644,0.08468506087330019,0.1828072156142322,0.0372560445975913,0.2863752057770382,0.05279839918117191,0.06097609902367978,0.20000000000000007
2010-07-16,0.09510197493298644,0.08468506087330019,0.1828072156142322,0.0372560445975913,0.2863752057770382,0.05279839918117191,0.06097609902367978,0.20000000000000007
2010-07-23,0.09510197493298644,0.08468506087330019,0.1828072156142322,0.0372560445975913,0.2863752057770382,0.05279839918117191,0.06097609902367978,0.20000000000000007
2010-07-30,0.09358865674288419,0.08608291087821232,0.18292478249134986,0.03728825192325579,0.2931240230927123,0.05439700783368817,0.0525943670378974,0.19999999999999996
2010-08-06,0.09358865674288419,0.08608291087821232,0.18292478249134986,0.03728825192325579,0.2931240230927123,0.05439700783368817,0.0525943670378974,0.19999999999999996
2010-08-13,0.09358865674288419,0.08608291087821232,0.18292478249134986,0.03728825192325579,0.2931240230927123,0.05439700783368817,0.0525943670378974,0.19999999999999996
2010-08-20,0.09358865674288419,0.08608291087821232,0.18292478249134986,0.03728825192325579,0.2931240230927123,0.05439700783368817,0.0525943670378974,0.19999999999999996
2010-08-27,0.09373653619996408,0.08806122779011585,0.18354554299482667,0.03666654748676928,0.2953812125910547,0.05542026484260348,0.04718866809466598,0.20000000000000007
2010-09-03,0.09373653619996408,0.08806122779011585,0.18354554299482667,0.03666654748676928,0.2953812125910547,0.05542026484260348,0.04718866809466598,0.20000000000000007
2010-09-10,0.09373653619996408,0.08806122779011585,0.18354554299482667,0.03666654748676928,0.2953812125910547,0.05542026484260348,0.04718866809466598,0.20000000000000007
2010-09-17,0.09373653619996408,0.08806122779011585,0.18354554299482667,0.03666654748676928,0.2953812125910547,0.05542026484260348,0.04718866809466598,0.20000000000000007
2010-09-24,0.1254256185865555,0.11600500529309793,0.19503473416163344,0.07181312480958056,0.30223621988835486,0.059256482915638564,0.0788383251125229,0.05139048923261624
2010-10-01,0.1254256185865555,0.11600500529309793,0.19503473416163344,0.07181312480958056,0.30223621988835486,0.059256482915638564,0.0788383251125229,0.05139048923261624
2010-10-08,0.1254256185865555,0.11600500529309793,0.19503473416163344,0.07181312480958056,0.30223621988835486,0.059256482915638564,0.0788383251125229,0.05139048923261624
2010-10-15,0.1254256185865555,0.11600500529309793,0.19503473416163344,0.07181312480958056,0.30223621988835486,0.059256482915638564,0.0788383251125229,0.05139048923261624
2010-10-22,0.1254256185865555,0.11600500529309793,0.19503473416163344,0.07181312480958056,0.30223621988835486,0.059256482915638564,0.0788383251125229,0.05139048923261624
2010-10-29,0.13519279186243824,0.11520312327875969,0.1907181632952684,0.045524136751088344,0.3323227362408766,0.068417177460716,0.1126218711108528,0.0
2010-11-05,0.13519279186243824,0.11520312327875969,0.1907181632952684,0.045524136751088344,0.3323227362408766,0.068417177460716,0.1126218711108528,0.0
2010-11-12,0.13519279186243824,0.11520312327875969,0.1907181632952684,0.045524136751088344,0.3323227362408766,0.068417177460716,0.1126218711108528,0.0
2010-11-19,0.13519279186243824,0.11520312327875969,0.1907181632952684,0.045524136751088344,0.3323227362408766,0.068417177460716,0.1126218711108528,0.0
2010-11-26,0.13721662788549802,0.11936858324164344,0.17275890902805127,0.07167538501718156,0.28234620246479586,0.05880275717772895,0.1096383858352868,0.04819314934981411
2010-12-03,0.13721662788549802,0.11936858324164344,0.17275890902805127,0.07167538501718156,0.28234620246479586,0.05880275717772895,0.1096383858352868,0.04819314934981411
2010-12-10,0.13721662788549802,0.11936858324164344,0.17275890902805127,0.07167538501718156,0.28234620246479586,0.05880275717772895,0.1096383858352868,0.04819314934981411
2010-12-17,0.13721662788549802,0.11936858324164344,0.17275890902805127,0.07167538501718156,0.28234620246479586,0.05880275717772895,0.1096383858352868,0.04819314934981411
2010-12-24,0.13721662788549802,0.11936858324164344,0.17275890902805127,0.07167538501718156,0.28234620246479586,0.05880275717772895,0.1096383858352868,0.04819314934981411
2010-12-31,0.1390523690387486,0.11733611772688354,0.1874259151156325,0.045703795521149566,0.32182841610259144,0.06961543803719714,0.1190379484577973,0.0
2011-01-07,0.1390523690387486,0.11733611772688354,0.1874259151156325,0.045703795521149566,0.32182841610259144,0.06961543803719714,0.1190379484577973,0.0
2011-01-14,0.1390523690387486,0.11733611772688354,0.1874259151156325,0.045703795521149566,0.32182841610259144,0.06961543803719714,0.1190379484577973,0.0
2011-01-21,0.1390523690387486,0.11733611772688354,0.1874259151156325,0.045703795521149566,0.32182841610259144,0.06961543803719714,0.1190379484577973,0.0
2011-01-28,0.14119099503196392,0.12012722784432485,0.16902858038096777,0.07132600049065707,0.27484216490377106,0.060226030682574774,0.11302116555494371,0.050237835110796936
2011-02-04,0.14119099503196392,0.12012722784432485,0.16902858038096777,0.07132600049065707,0.27484216490377106,0.060226030682574774,0.11302116555494371,0.050237835110796936
2011-02-11,0.14119099503196392,0.12012722784432485,0.16902858038096777,0.07132600049065707,0.27484216490377106,0.060226030682574774,0.11302116555494371,0.050237835110796936
2011-02-18,0.14119099503196392,0.12012722784432485,0.16902858038096777,0.07132600049065707,0.27484216490377106,0.060226030682574774,0.11302116555494371,0.050237835110796936
2011-02-25,0.14732393666188087,0.12549298989682003,0.16412198776727566,0.08812390228614793,0.25685053789910367,0.05702078670059902,0.11330528145060051,0.04776057733757222
2011-03-04,0.14732393666188087,0.12549298989682003,0.16412198776727566,0.08812390228614793,0.25685053789910367,0.05702078670059902,0.11330528145060051,0.04776057733757222
2011-03-11,0.14732393666188087,0.12549298989682003,0.16412198776727566,0.08812390228614793,0.25685053789910367,0.05702078670059902,0.11330528145060051,0.04776057733757222
2011-03-18,0.14732393666188087,0.12549298989682003,0.16412198776727566,0.08812390228614793,0.25685053789910367,0.05702078670059902,0.11330528145060051,0.04776057733757222
2011-03-25,0.1505417035425215,0.12768710935033678,0.1612107743790685,0.098957569279634,0.245833076940974,0.05496434037597627,0.11333130905584042,0.047474117075648414
2011-04-01,0.1505417035425215,0.12768710935033678,0.1612107743790685,0.098957569279634,0.245833076940974,0.05496434037597627,0.11333130905584042,0.047474117075648414
2011-04-08,0.1505417035425215,0.12768710935033678,0.1612107743790685,0.098957569279634,0.245833076940974,0.05496434037597627,0.11333130905584042,0.047474117075648414
2011-04-15,0.1505417035425215,0.12768710935033678,0.1612107743790685,0.098957569279634,0.245833076940974,0.05496434037597627,0.11333130905584042,0.047474117075648414
2011-04-22,0.1505417035425215,0.12768710935033678,0.1612107743790685,0.098957569279634,0.245833076940974,0.05496434037597627,0.11333130905584042,0.047474117075648414
2011-04-29,0.14630714672150866,0.11553749682760157,0.18589468862424327,0.05422923802006693,0.3094631597740409,0.06877231632933813,0.11979595370320051,0.0
2011-05-06,0.14630714672150866,0.11553749682760157,0.18589468862424327,0.05422923802006693,0.3094631597740409,0.06877231632933813,0.11979595370320051,0.0
2011-05-13,0.14630714672150866,0.11553749682760157,0.18589468862424327,0.05422923802006693,0.3094631597740409,0.06877231632933813,0.11979595370320051,0.0
2011-05-20,0.14630714672150866,0.11553749682760157,0.18589468862424327,0.05422923802006693,0.3094631597740409,0.06877231632933813,0.11979595370320051,0.0
2011-05-27,0.1431449974469461,0.11393762479374651,0.19829160860644898,0.08510033443910477,0.26743144861089674,0.07213479536221684,0.11995919074064011,0.0
2011-06-03,0.1431449974469461,0.11393762479374651,0.19829160860644898,0.08510033443910477,0.26743144861089674,0.07213479536221684,0.11995919074064011,0.0
2011-06-10,0.1431449974469461,0.11393762479374651,0.19829160860644898,0.08510033443910477,0.26743144861089674,0.07213479536221684,0.11995919074064011,0.0
2011-06-17,0.1431449974469461,0.11393762479374651,0.19829160860644898,0.08510033443910477,0.26743144861089674,0.07213479536221684,0.11995919074064011,0.0
2011-06-24,0.13961221697748769,0.11581333922116323,0.1784341863282958,0.11037343974361584,0.2483726496696016,0.06835028281580344,0.11737588496377967,0.02166800028025273
2011-07-01,0.13961221697748769,0.11581333922116323,0.1784341863282958,0.11037343974361584,0.2483726496696016,0.06835028281580344,0.11737588496377967,0.02166800028025273
2011-07-08,0.13961221697748769,0.11581333922116323,0.1784341863282958,0.11037343974361584,0.2483726496696016,0.06835028281580344,0.11737588496377967,0.02166800028025273
2011-07-15,0.13961221697748769,0.11581333922116323,0.1784341863282958,0.11037343974361584,0.2483726496696016,0.06835028281580344,0.11737588496377967,0.02166800028025273
2011-07-22,0.13961221697748769,0.11581333922116323,0.1784341863282958,0.11037343974361584,0.2483726496696016,0.06835028281580344,0.11737588496377967,0.02166800028025273
2011-07-29,0.12937013934194994,0.11072228225631231,0.18770640107945796,0.09830431460616099,0.2576337729113679,0.07424596826110591,0.11699223960598534,0.025024881937659615
2011-08-05,0.12937013934194994,0.11072228225631231,0.18770640107945796,0.09830431460616099,0.2576337729113679,0.07424596826110591,0.11699223960598534,0.025024881937659615
2011-08-12,0.12937013934194994,0.11072228225631231,0.18770640107945796,0.09830431460616099,0.2576337729113679,0.07424596826110591,0.11699223960598534,0.025024881937659615
2011-08-19,0.12937013934194994,0.11072228225631231,0.18770640107945796,0.09830431460616099,0.2576337729113679,0.07424596826110591,0.11699223960598534,0.025024881937659615
2011-08-26,0.05170978198340348,0.044409760805452315,0.07854541079244037,0.04149004375114407,0.10939202836861935,0.03412442467109705,0.04032854962784338,0.6
2011-09-02,0.05170978198340348,0.044409760805452315,0.07854541079244037,0.04149004375114407,0.10939202836861935,0.03412442467109705,0.04032854962784338,0.6
2011-09-09,0.05170978198340348,0.044409760805452315,0.07854541079244037,0.04149004375114407,0.10939202836861935,0.03412442467109705,0.04032854962784338,0.6
2011-09-16,0.05170978198340348,0.044409760805452315,0.07854541079244037,0.04149004375114407,0.10939202836861935,0.03412442467109705,0.04032854962784338,0.6
2011-09-23,0.05170978198340348,0.044409760805452315,0.07854541079244037,0.04149004375114407,0.10939202836861935,0.03412442467109705,0.04032854962784338,0.6
2011-09-30,0.046333087733863375,0.04423224863545525,0.07755506611257071,0.04291205213113449,0.11620432545914612,0.03501919350103647,0.03774402642679359,0.6
2011-10-07,0.046333087733863375,0.04423224863545525,0.07755506611257071,0.04291205213113449,0.11620432545914612,0.03501919350103647,0.03774402642679359,0.6
2011-10-14,0.046333087733863375,0.04423224863545525,0.07755506611257071,0.04291205213113449,0.11620432545914612,0.03501919350103647,0.03774402642679359,0.6
2011-10-21,0.046333087733863375,0.04423224863545525,0.07755506611257071,0.04291205213113449,0.11620432545914612,0.03501919350103647,0.03774402642679359,0.6
2011-10-28,0.04264979607099968,0.04383765415952283,0.07645276818014997,0.04462229939149248,0.11814058209187286,0.03750289704344292,0.036794003062519294,0.6000000000000001
2011-11-04,0.04264979607099968,0.04383765415952283,0.07645276818014997,0.04462229939149248,0.11814058209187286,0.03750289704344292,0.036794003062519294,0.6000000000000001
2011-11-11,0.04264979607099968,0.04383765415952283,0.07645276818014997,0.04462229939149248,0.11814058209187286,0.03750289704344292,0.036794003062519294,0.6000000000000001
2011-11-18,0.04264979607099968,0.04383765415952283,0.07645276818014997,0.04462229939149248,0.11814058209187286,0.03750289704344292,0.036794003062519294,0.6000000000000001
2011-11-25,0.08062093230027018,0.08888723708941651,0.14882856540413333,0.07235104548013911,0.26318144966827584,0.08260786318862932,0.06352290686913574,0.19999999999999996
2011-12-02,0.08062093230027018,0.08888723708941651,0.14882856540413333,0.07235104548013911,0.26318144966827584,0.08260786318862932,0.06352290686913574,0.19999999999999996
2011-12-09,0.08062093230027018,0.08888723708941651,0.14882856540413333,0.07235104548013911,0.26318144966827584,0.08260786318862932,0.06352290686913574,0.19999999999999996
2011-12-16,0.08062093230027018,0.08888723708941651,0.14882856540413333,0.07235104548013911,0.26318144966827584,0.08260786318862932,0.06352290686913574,0.19999999999999996
2011-12-23,0.08062093230027018,0.08888723708941651,0.14882856540413333,0.07235104548013911,0.26318144966827584,0.08260786318862932,0.06352290686913574,0.19999999999999996
2011-12-30,0.08194246811691368,0.09655478867577506,0.16271191115705771,0.06536296594299391,0.28766127883657255,0.09116203479418772,0.05960455247649945,0.15500000000000003
2012-01-06,0.08194246811691368,0.09655478867577506,0.16271191115705771,0.06536296594299391,0.28766127883657255,0.09116203479418772,0.05960455247649945,0.15500000000000003
2012-01-13,0.08194246811691368,0.09655478867577506,0.16271191115705771,0.06536296594299391,0.28766127883657255,0.09116203479418772,0.05960455247649945,0.15500000000000003
2012-01-20,0.08194246811691368,0.09655478867577506,0.16271191115705771,0.06536296594299391,0.28766127883657255,0.09116203479418772,0.05960455247649945,0.15500000000000003
2012-01-27,0.10211927550047196,0.12693653661841178,0.17426886894863552,0.126195781405182,0.30364276762405373,0.09987814255635007,0.05967518637127171,0.007283440975623279
2012-02-03,0.10211927550047196,0.12693653661841178,0.17426886894863552,0.126195781405182,0.30364276762405373,0.09987814255635007,0.05967518637127171,0.007283440975623279
2012-02-10,0.10211927550047196,0.12693653661841178,0.17426886894863552,0.126195781405182,0.30364276762405373,0.09987814255635007,0.05967518637127171,0.007283440975623279
2012-02-17,0.10211927550047196,0.12693653661841178,0.17426886894863552,0.126195781405182,0.30364276762405373,0.09987814255635007,0.05967518637127171,0.007283440975623279
2012-02-24,0.034734429508956326,0.18171115067857868,0.09624597727991398,0.25181291306101083,0.20951817248403837,0.07801836907378953,0.10267524945839755,0.04528373845531464
2012-03-02,0.034734429508956326,0.18171115067857868,0.09624597727991398,0.25181291306101083,0.20951817248403837,0.07801836907378953,0.10267524945839755,0.04528373845531464
2012-03-09,0.034734429508956326,0.18171115067857868,0.09624597727991398,0.25181291306101083,0.20951817248403837,0.07801836907378953,0.10267524945839755,0.04528373845531464
2012-03-16,0.034734429508956326,0.18171115067857868,0.09624597727991398,0.25181291306101083,0.20951817248403837,0.07801836907378953,0.10267524945839755,0.04528373845531464
2012-03-23,0.034734429508956326,0.18171115067857868,0.09624597727991398,0.25181291306101083,0.20951817248403837,0.07801836907378953,0.10267524945839755,0.04528373845531464
2012-03-30,0.06675971084033488,0.1732427467463879,0.12291621073228338,0.20827564770234724,0.21573691190105973,0.07638245575677419,0.10923964742720396,0.027446668893608805
2012-04-06,0.06675971084033488,0.1732427467463879,0.12291621073228338,0.20827564770234724,0.21573691190105973,0.07638245575677419,0.10923964742720396,0.027446668893608805
2012-04-13,0.06675971084033488,0.1732427467463879,0.12291621073228338,0.20827564770234724,0.21573691190105973,0.07638245575677419,0.10923964742720396,0.027446668893608805
2012-04-20,0.06675971084033488,0.1732427467463879,0.12291621073228338,0.20827564770234724,0.21573691190105973,0.07638245575677419,0.10923964742720396,0.027446668893608805
2012-04-27,0.08598280122703277,0.16590532641692196,0.13843211696950466,0.17911836428281105,0.2172715755648493,0.07465722057887296,0.1121318494058348,0.02650074555417259
2012-05-04,0.08598280122703277,0.16590532641692196,0.13843211696950466,0.17911836428281105,0.2172715755648493,0.07465722057887296,0.1121318494058348,0.02650074555417259
2012-05-11,0.08598280122703277,0.16590532641692196,0.13843211696950466,0.17911836428281105,0.2172715755648493,0.07465722057887296,0.1121318494058348,0.02650074555417259
2012-05-18,0.08598280122703277,0.16590532641692196,0.13843211696950466,0.17911836428281105,0.2172715755648493,0.07465722057887296,0.1121318494058348,0.02650074555417259
2012-05-25,0.07165367980505571,0.11592873519310125,0.13033474379089546,0.10672129227375543,0.2219002748701209,0.07137598399548604,0.0952275741492867,0.18685771592229838
2012-06-01,0.07165367980505571,0.11592873519310125,0.13033474379089546,0.10672129227375543,0.2219002748701209,0.07137598399548604,0.0952275741492867,0.18685771592229838
2012-06-08,0.07165367980505571,0.11592873519310125,0.13033474379089546,0.10672129227375543,0.2219002748701209,0.07137598399548604,0.0952275741492867,0.18685771592229838
2012-06-15,0.07165367980505571,0.11592873519310125,0.13033474379089546,0.10672129227375543,0.2219002748701209,0.07137598399548604,0.0952275741492867,0.18685771592229838
2012-06-22,0.07165367980505571,0.11592873519310125,0.13033474379089546,0.10672129227375543,0.2219002748701209,0.07137598399548604,0.0952275741492867,0.18685771592229838
2012-06-29,0.09881573680235825,0.1338536999711689,0.1603174365514957,0.1252817819108838,0.2412151257454141,0.07741704586918487,0.1118090121228679,0.051290161026626646
2012-07-06,0.09881573680235825,0.1338536999711689,0.1603174365514957,0.1252817819108838,0.2412151257454141,0.07741704586918487,0.1118090121228679,0.051290161026626646
2012-07-13,0.09881573680235825,0.1338536999711689,0.1603174365514957,0.1252817819108838,0.2412151257454141,0.07741704586918487,0.1118090121228679,0.051290161026626646
2012-07-20,0.09881573680235825,0.1338536999711689,0.1603174365514957,0.1252817819108838,0.2412151257454141,0.07741704586918487,0.1118090121228679,0.051290161026626646
2012-07-27,0.09025053626371742,0.10678039652570791,0.18547411146251896,0.06464009123030076,0.3253612064749255,0.10792290805590836,0.11957074998692109,0.0
2012-08-03,0.09025053626371742,0.10678039652570791,0.18547411146251896,0.06464009123030076,0.3253612064749255,0.10792290805590836,0.11957074998692109,0.0
2012-08-10,0.09025053626371742,0.10678039652570791,0.18547411146251896,0.06464009123030076,0.3253612064749255,0.10792290805590836,0.11957074998692109,0.0
2012-08-17,0.09025053626371742,0.10678039652570791,0.18547411146251896,0.06464009123030076,0.3253612064749255,0.10792290805590836,0.11957074998692109,0.0
