,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,phase4_balanced_sector_breadth_sleeve,cash::BIL
2009-03-27,0.02955146485648699,0.0300877104088704,0.08903418444487807,0.02161508979672406,0.060506812383517364,0.020222257037517215,0.14898248107200593,0.6
2009-04-03,0.02955146485648699,0.0300877104088704,0.08903418444487807,0.02161508979672406,0.060506812383517364,0.020222257037517215,0.14898248107200593,0.6
2009-04-10,0.02955146485648699,0.0300877104088704,0.08903418444487807,0.02161508979672406,0.060506812383517364,0.020222257037517215,0.14898248107200593,0.6
2009-04-17,0.02955146485648699,0.0300877104088704,0.08903418444487807,0.02161508979672406,0.060506812383517364,0.020222257037517215,0.14898248107200593,0.6
2009-04-24,0.057750737469447366,0.06370302016123075,0.1571050037892494,0.04530731669555815,0.11448014909562401,0.04882220189178504,0.31283157089710534,0.19999999999999996
2009-05-01,0.057750737469447366,0.06370302016123075,0.1571050037892494,0.04530731669555815,0.11448014909562401,0.04882220189178504,0.31283157089710534,0.19999999999999996
2009-05-08,0.057750737469447366,0.06370302016123075,0.1571050037892494,0.04530731669555815,0.11448014909562401,0.04882220189178504,0.31283157089710534,0.19999999999999996
2009-05-15,0.057750737469447366,0.06370302016123075,0.1571050037892494,0.04530731669555815,0.11448014909562401,0.04882220189178504,0.31283157089710534,0.19999999999999996
2009-05-22,0.057750737469447366,0.06370302016123075,0.1571050037892494,0.04530731669555815,0.11448014909562401,0.04882220189178504,0.31283157089710534,0.19999999999999996
2009-05-29,0.0643541022191889,0.06911348978051422,0.15785733785380002,0.05075200712374829,0.11469698682839183,0.05465963815209322,0.3685664380422635,0.1200000000000001
2009-06-05,0.0643541022191889,0.06911348978051422,0.15785733785380002,0.05075200712374829,0.11469698682839183,0.05465963815209322,0.3685664380422635,0.1200000000000001
2009-06-12,0.0643541022191889,0.06911348978051422,0.15785733785380002,0.05075200712374829,0.11469698682839183,0.05465963815209322,0.3685664380422635,0.1200000000000001
2009-06-19,0.0643541022191889,0.06911348978051422,0.15785733785380002,0.05075200712374829,0.11469698682839183,0.05465963815209322,0.3685664380422635,0.1200000000000001
2009-06-26,0.07720601001630202,0.08258077547152466,0.13856169389797496,0.10333425988825759,0.16372899150907513,0.08430304158701965,0.3337735892422592,0.016511638387586736
2009-07-03,0.07720601001630202,0.08258077547152466,0.13856169389797496,0.10333425988825759,0.16372899150907513,0.08430304158701965,0.3337735892422592,0.016511638387586736
2009-07-10,0.07720601001630202,0.08258077547152466,0.13856169389797496,0.10333425988825759,0.16372899150907513,0.08430304158701965,0.3337735892422592,0.016511638387586736
2009-07-17,0.07720601001630202,0.08258077547152466,0.13856169389797496,0.10333425988825759,0.16372899150907513,0.08430304158701965,0.3337735892422592,0.016511638387586736
2009-07-24,0.07720601001630202,0.08258077547152466,0.13856169389797496,0.10333425988825759,0.16372899150907513,0.08430304158701965,0.3337735892422592,0.016511638387586736
2009-07-31,0.08059136109690081,0.0852646968102723,0.12714166390081416,0.11942911291040136,0.17959639183017587,0.08933978671222428,0.3021748684947092,0.016462118244501944
2009-08-07,0.08059136109690081,0.0852646968102723,0.12714166390081416,0.11942911291040136,0.17959639183017587,0.08933978671222428,0.3021748684947092,0.016462118244501944
2009-08-14,0.08059136109690081,0.0852646968102723,0.12714166390081416,0.11942911291040136,0.17959639183017587,0.08933978671222428,0.3021748684947092,0.016462118244501944
2009-08-21,0.08059136109690081,0.0852646968102723,0.12714166390081416,0.11942911291040136,0.17959639183017587,0.08933978671222428,0.3021748684947092,0.016462118244501944
2009-08-28,0.08979947631159024,0.0910625022604167,0.13746184272187212,0.12159631931755183,0.17526769320578767,0.08543464268042547,0.29937752350235597,0.0
2009-09-04,0.08979947631159024,0.0910625022604167,0.13746184272187212,0.12159631931755183,0.17526769320578767,0.08543464268042547,0.29937752350235597,0.0
2009-09-11,0.08979947631159024,0.0910625022604167,0.13746184272187212,0.12159631931755183,0.17526769320578767,0.08543464268042547,0.29937752350235597,0.0
2009-09-18,0.08979947631159024,0.0910625022604167,0.13746184272187212,0.12159631931755183,0.17526769320578767,0.08543464268042547,0.29937752350235597,0.0
2009-09-25,0.07346178572086967,0.069545640331262,0.23762536690721753,0.06387307502586476,0.167138387127206,0.05462925553853118,0.3337264893490489,0.0
2009-10-02,0.07346178572086967,0.069545640331262,0.23762536690721753,0.06387307502586476,0.167138387127206,0.05462925553853118,0.3337264893490489,0.0
2009-10-09,0.07346178572086967,0.069545640331262,0.23762536690721753,0.06387307502586476,0.167138387127206,0.05462925553853118,0.3337264893490489,0.0
2009-10-16,0.07346178572086967,0.069545640331262,0.23762536690721753,0.06387307502586476,0.167138387127206,0.05462925553853118,0.3337264893490489,0.0
2009-10-23,0.07346178572086967,0.069545640331262,0.23762536690721753,0.06387307502586476,0.167138387127206,0.05462925553853118,0.3337264893490489,0.0
2009-10-30,0.09764428917608986,0.06500401667355686,0.266560852574608,0.05882634790781598,0.18122047134290437,0.04083077417834313,0.2899132481466819,0.0
2009-11-06,0.09764428917608986,0.06500401667355686,0.266560852574608,0.05882634790781598,0.18122047134290437,0.04083077417834313,0.2899132481466819,0.0
2009-11-13,0.09764428917608986,0.06500401667355686,0.266560852574608,0.05882634790781598,0.18122047134290437,0.04083077417834313,0.2899132481466819,0.0
2009-11-20,0.09764428917608986,0.06500401667355686,0.266560852574608,0.05882634790781598,0.18122047134290437,0.04083077417834313,0.2899132481466819,0.0
2009-11-27,0.09920742557695438,0.06441576517452706,0.27117850770447705,0.05924576438221774,0.18608788213667282,0.03973192349947728,0.2801327315256737,0.0
2009-12-04,0.09920742557695438,0.06441576517452706,0.27117850770447705,0.05924576438221774,0.18608788213667282,0.03973192349947728,0.2801327315256737,0.0
2009-12-11,0.09920742557695438,0.06441576517452706,0.27117850770447705,0.05924576438221774,0.18608788213667282,0.03973192349947728,0.2801327315256737,0.0
2009-12-18,0.09920742557695438,0.06441576517452706,0.27117850770447705,0.05924576438221774,0.18608788213667282,0.03973192349947728,0.2801327315256737,0.0
2009-12-25,0.09934450112254722,0.06390510946808685,0.27257737262388704,0.058633888898552596,0.1882401861346602,0.03916545649317442,0.27813348525909165,0.0
2010-01-01,0.09934450112254722,0.06390510946808685,0.27257737262388704,0.058633888898552596,0.1882401861346602,0.03916545649317442,0.27813348525909165,0.0
2010-01-08,0.09934450112254722,0.06390510946808685,0.27257737262388704,0.058633888898552596,0.1882401861346602,0.03916545649317442,0.27813348525909165,0.0
2010-01-15,0.09934450112254722,0.06390510946808685,0.27257737262388704,0.058633888898552596,0.1882401861346602,0.03916545649317442,0.27813348525909165,0.0
2010-01-22,0.09934450112254722,0.06390510946808685,0.27257737262388704,0.058633888898552596,0.1882401861346602,0.03916545649317442,0.27813348525909165,0.0
2010-01-29,0.10075144288024612,0.06542487493199503,0.2756556155830595,0.061684308702128314,0.18629499525251397,0.04085351120679852,0.26933525144325854,0.0
2010-02-05,0.10075144288024612,0.06542487493199503,0.2756556155830595,0.061684308702128314,0.18629499525251397,0.04085351120679852,0.26933525144325854,0.0
2010-02-12,0.10075144288024612,0.06542487493199503,0.2756556155830595,0.061684308702128314,0.18629499525251397,0.04085351120679852,0.26933525144325854,0.0
2010-02-19,0.10075144288024612,0.06542487493199503,0.2756556155830595,0.061684308702128314,0.18629499525251397,0.04085351120679852,0.26933525144325854,0.0
2010-02-26,0.10474676179281292,0.06856686088751013,0.26488947723569467,0.06300903863899399,0.18367691940174588,0.04209824976727063,0.27301269227597175,0.0
2010-03-05,0.10474676179281292,0.06856686088751013,0.26488947723569467,0.06300903863899399,0.18367691940174588,0.04209824976727063,0.27301269227597175,0.0
2010-03-12,0.10474676179281292,0.06856686088751013,0.26488947723569467,0.06300903863899399,0.18367691940174588,0.04209824976727063,0.27301269227597175,0.0
2010-03-19,0.10474676179281292,0.06856686088751013,0.26488947723569467,0.06300903863899399,0.18367691940174588,0.04209824976727063,0.27301269227597175,0.0
2010-03-26,0.10550578546111283,0.06899410937087994,0.2612455644410057,0.0623486601467889,0.17959762835200088,0.04158014220044197,0.28072811002776976,0.0
2010-04-02,0.10550578546111283,0.06899410937087994,0.2612455644410057,0.0623486601467889,0.17959762835200088,0.04158014220044197,0.28072811002776976,0.0
2010-04-09,0.10550578546111283,0.06899410937087994,0.2612455644410057,0.0623486601467889,0.17959762835200088,0.04158014220044197,0.28072811002776976,0.0
2010-04-16,0.10550578546111283,0.06899410937087994,0.2612455644410057,0.0623486601467889,0.17959762835200088,0.04158014220044197,0.28072811002776976,0.0
2010-04-23,0.10550578546111283,0.06899410937087994,0.2612455644410057,0.0623486601467889,0.17959762835200088,0.04158014220044197,0.28072811002776976,0.0
2010-04-30,0.08426560639639614,0.06917912771023578,0.1705339605100649,0.06622011174984224,0.2838378235081244,0.0444182239935334,0.28154514613180304,2.220446049250313e-16
2010-05-07,0.08426560639639614,0.06917912771023578,0.1705339605100649,0.06622011174984224,0.2838378235081244,0.0444182239935334,0.28154514613180304,2.220446049250313e-16
2010-05-14,0.08426560639639614,0.06917912771023578,0.1705339605100649,0.06622011174984224,0.2838378235081244,0.0444182239935334,0.28154514613180304,2.220446049250313e-16
2010-05-21,0.08426560639639614,0.06917912771023578,0.1705339605100649,0.06622011174984224,0.2838378235081244,0.0444182239935334,0.28154514613180304,2.220446049250313e-16
2010-05-28,0.07260129460624741,0.061529829891123516,0.1478537476986121,0.060022148504674896,0.2490855097414534,0.04116731517472824,0.24774015438316044,0.12
2010-06-04,0.07260129460624741,0.061529829891123516,0.1478537476986121,0.060022148504674896,0.2490855097414534,0.04116731517472824,0.24774015438316044,0.12
2010-06-11,0.07260129460624741,0.061529829891123516,0.1478537476986121,0.060022148504674896,0.2490855097414534,0.04116731517472824,0.24774015438316044,0.12
2010-06-18,0.07260129460624741,0.061529829891123516,0.1478537476986121,0.060022148504674896,0.2490855097414534,0.04116731517472824,0.24774015438316044,0.12
2010-06-25,0.07066278233753193,0.06286767670683728,0.14496487968650335,0.06074824530857699,0.24733258632067248,0.0427148052033131,0.25070902443656495,0.12
2010-07-02,0.07066278233753193,0.06286767670683728,0.14496487968650335,0.06074824530857699,0.24733258632067248,0.0427148052033131,0.25070902443656495,0.12
2010-07-09,0.07066278233753193,0.06286767670683728,0.14496487968650335,0.06074824530857699,0.24733258632067248,0.0427148052033131,0.25070902443656495,0.12
2010-07-16,0.07066278233753193,0.06286767670683728,0.14496487968650335,0.06074824530857699,0.24733258632067248,0.0427148052033131,0.25070902443656495,0.12
2010-07-23,0.07066278233753193,0.06286767670683728,0.14496487968650335,0.06074824530857699,0.24733258632067248,0.0427148052033131,0.25070902443656495,0.12
2010-07-30,0.06918979856987506,0.06327768337178591,0.14037120900854036,0.05910075237032339,0.24088721058123433,0.041867440010150477,0.2653059060880905,0.11999999999999988
2010-08-06,0.06918979856987506,0.06327768337178591,0.14037120900854036,0.05910075237032339,0.24088721058123433,0.041867440010150477,0.2653059060880905,0.11999999999999988
2010-08-13,0.06918979856987506,0.06327768337178591,0.14037120900854036,0.05910075237032339,0.24088721058123433,0.041867440010150477,0.2653059060880905,0.11999999999999988
2010-08-20,0.06918979856987506,0.06327768337178591,0.14037120900854036,0.05910075237032339,0.24088721058123433,0.041867440010150477,0.2653059060880905,0.11999999999999988
2010-08-27,0.06968407252134023,0.06501525987719599,0.1390792573105375,0.057358396321469815,0.23773261767290543,0.04181679150320137,0.2693136047933497,0.11999999999999988
2010-09-03,0.06968407252134023,0.06501525987719599,0.1390792573105375,0.057358396321469815,0.23773261767290543,0.04181679150320137,0.2693136047933497,0.11999999999999988
2010-09-10,0.06968407252134023,0.06501525987719599,0.1390792573105375,0.057358396321469815,0.23773261767290543,0.04181679150320137,0.2693136047933497,0.11999999999999988
2010-09-17,0.06968407252134023,0.06501525987719599,0.1390792573105375,0.057358396321469815,0.23773261767290543,0.04181679150320137,0.2693136047933497,0.11999999999999988
2010-09-24,0.0958658165846416,0.08975316534265773,0.1515674360168022,0.0995767640237024,0.24674947797066799,0.04595619593313129,0.27053114412839685,0.0
2010-10-01,0.0958658165846416,0.08975316534265773,0.1515674360168022,0.0995767640237024,0.24674947797066799,0.04595619593313129,0.27053114412839685,0.0
2010-10-08,0.0958658165846416,0.08975316534265773,0.1515674360168022,0.0995767640237024,0.24674947797066799,0.04595619593313129,0.27053114412839685,0.0
2010-10-15,0.0958658165846416,0.08975316534265773,0.1515674360168022,0.0995767640237024,0.24674947797066799,0.04595619593313129,0.27053114412839685,0.0
2010-10-22,0.0958658165846416,0.08975316534265773,0.1515674360168022,0.0995767640237024,0.24674947797066799,0.04595619593313129,0.27053114412839685,0.0
2010-10-29,0.09266840935985668,0.08132535793628297,0.14824344551381735,0.06686345612934544,0.264053988860474,0.052268648417396465,0.29457669378282714,0.0
2010-11-05,0.09266840935985668,0.08132535793628297,0.14824344551381735,0.06686345612934544,0.264053988860474,0.052268648417396465,0.29457669378282714,0.0
2010-11-12,0.09266840935985668,0.08132535793628297,0.14824344551381735,0.06686345612934544,0.264053988860474,0.052268648417396465,0.29457669378282714,0.0
2010-11-19,0.09266840935985668,0.08132535793628297,0.14824344551381735,0.06686345612934544,0.264053988860474,0.052268648417396465,0.29457669378282714,0.0
2010-11-26,0.10502415436297702,0.09445690740221409,0.1468716534069554,0.10090041495956734,0.24534832847383692,0.048883726290824284,0.258514815103625,0.0
2010-12-03,0.10502415436297702,0.09445690740221409,0.1468716534069554,0.10090041495956734,0.24534832847383692,0.048883726290824284,0.258514815103625,0.0
2010-12-10,0.10502415436297702,0.09445690740221409,0.1468716534069554,0.10090041495956734,0.24534832847383692,0.048883726290824284,0.258514815103625,0.0
2010-12-17,0.10502415436297702,0.09445690740221409,0.1468716534069554,0.10090041495956734,0.24534832847383692,0.048883726290824284,0.258514815103625,0.0
2010-12-24,0.10502415436297702,0.09445690740221409,0.1468716534069554,0.10090041495956734,0.24534832847383692,0.048883726290824284,0.258514815103625,0.0
2010-12-31,0.09621706970926966,0.08398021414252027,0.15075407811063912,0.06790377754229389,0.2612534909059461,0.054511775339357964,0.285379594249973,2.220446049250313e-16
2011-01-07,0.09621706970926966,0.08398021414252027,0.15075407811063912,0.06790377754229389,0.2612534909059461,0.054511775339357964,0.285379594249973,2.220446049250313e-16
2011-01-14,0.09621706970926966,0.08398021414252027,0.15075407811063912,0.06790377754229389,0.2612534909059461,0.054511775339357964,0.285379594249973,2.220446049250313e-16
2011-01-21,0.09621706970926966,0.08398021414252027,0.15075407811063912,0.06790377754229389,0.2612534909059461,0.054511775339357964,0.285379594249973,2.220446049250313e-16
2011-01-28,0.10908981722418207,0.09606864748374731,0.1471645933713123,0.10151468260605659,0.24398696349268323,0.05088576167078088,0.25128953415123767,0.0
2011-02-04,0.10908981722418207,0.09606864748374731,0.1471645933713123,0.10151468260605659,0.24398696349268323,0.05088576167078088,0.25128953415123767,0.0
2011-02-11,0.10908981722418207,0.09606864748374731,0.1471645933713123,0.10151468260605659,0.24398696349268323,0.05088576167078088,0.25128953415123767,0.0
2011-02-18,0.10908981722418207,0.09606864748374731,0.1471645933713123,0.10151468260605659,0.24398696349268323,0.05088576167078088,0.25128953415123767,0.0
2011-02-25,0.11582391652745937,0.10226059431798934,0.14589594716621912,0.11840658436003346,0.23559761005740873,0.04939853746304371,0.23261681010784635,0.0
2011-03-04,0.11582391652745937,0.10226059431798934,0.14589594716621912,0.11840658436003346,0.23559761005740873,0.04939853746304371,0.23261681010784635,0.0
2011-03-11,0.11582391652745937,0.10226059431798934,0.14589594716621912,0.11840658436003346,0.23559761005740873,0.04939853746304371,0.23261681010784635,0.0
2011-03-18,0.11582391652745937,0.10226059431798934,0.14589594716621912,0.11840658436003346,0.23559761005740873,0.04939853746304371,0.23261681010784635,0.0
2011-03-25,0.1196710079214432,0.10473428173233107,0.1457190733400106,0.1291123118528732,0.23212004506264067,0.049324342207251085,0.2193189378834502,0.0
2011-04-01,0.1196710079214432,0.10473428173233107,0.1457190733400106,0.1291123118528732,0.23212004506264067,0.049324342207251085,0.2193189378834502,0.0
2011-04-08,0.1196710079214432,0.10473428173233107,0.1457190733400106,0.1291123118528732,0.23212004506264067,0.049324342207251085,0.2193189378834502,0.0
2011-04-15,0.1196710079214432,0.10473428173233107,0.1457190733400106,0.1291123118528732,0.23212004506264067,0.049324342207251085,0.2193189378834502,0.0
2011-04-22,0.1196710079214432,0.10473428173233107,0.1457190733400106,0.1291123118528732,0.23212004506264067,0.049324342207251085,0.2193189378834502,0.0
2011-04-29,0.10589491685554205,0.08591676607959245,0.15857799798675942,0.07998660241024687,0.26200862575914696,0.05713797256940169,0.2504771183393106,0.0
2011-05-06,0.10589491685554205,0.08591676607959245,0.15857799798675942,0.07998660241024687,0.26200862575914696,0.05713797256940169,0.2504771183393106,0.0
2011-05-13,0.10589491685554205,0.08591676607959245,0.15857799798675942,0.07998660241024687,0.26200862575914696,0.05713797256940169,0.2504771183393106,0.0
2011-05-20,0.10589491685554205,0.08591676607959245,0.15857799798675942,0.07998660241024687,0.26200862575914696,0.05713797256940169,0.2504771183393106,0.0
2011-05-27,0.1045088984685823,0.08349898448716295,0.1599551726997506,0.07681686614494826,0.2671648547436752,0.057928514064399805,0.2501267093914809,0.0
2011-06-03,0.1045088984685823,0.08349898448716295,0.1599551726997506,0.07681686614494826,0.2671648547436752,0.057928514064399805,0.2501267093914809,0.0
2011-06-10,0.1045088984685823,0.08349898448716295,0.1599551726997506,0.07681686614494826,0.2671648547436752,0.057928514064399805,0.2501267093914809,0.0
2011-06-17,0.1045088984685823,0.08349898448716295,0.1599551726997506,0.07681686614494826,0.2671648547436752,0.057928514064399805,0.2501267093914809,0.0
2011-06-24,0.11303339008565172,0.09527017792724761,0.15338381386207695,0.11107707668821566,0.24848033994077878,0.053691846800288816,0.22506335469574046,0.0
2011-07-01,0.11303339008565172,0.09527017792724761,0.15338381386207695,0.11107707668821566,0.24848033994077878,0.053691846800288816,0.22506335469574046,0.0
2011-07-08,0.11303339008565172,0.09527017792724761,0.15338381386207695,0.11107707668821566,0.24848033994077878,0.053691846800288816,0.22506335469574046,0.0
2011-07-15,0.11303339008565172,0.09527017792724761,0.15338381386207695,0.11107707668821566,0.24848033994077878,0.053691846800288816,0.22506335469574046,0.0
2011-07-22,0.11303339008565172,0.09527017792724761,0.15338381386207695,0.11107707668821566,0.24848033994077878,0.053691846800288816,0.22506335469574046,0.0
2011-07-29,0.09912490990987277,0.08532312790617637,0.15798679958661044,0.08462744598715863,0.28535444491165857,0.06220916413020206,0.22537410756832107,0.0
2011-08-05,0.09912490990987277,0.08532312790617637,0.15798679958661044,0.08462744598715863,0.28535444491165857,0.06220916413020206,0.22537410756832107,0.0
2011-08-12,0.09912490990987277,0.08532312790617637,0.15798679958661044,0.08462744598715863,0.28535444491165857,0.06220916413020206,0.22537410756832107,0.0
2011-08-19,0.09912490990987277,0.08532312790617637,0.15798679958661044,0.08462744598715863,0.28535444491165857,0.06220916413020206,0.22537410756832107,0.0
2011-08-26,0.038339191128334664,0.03305329987801,0.06173939432043001,0.03377027780730255,0.11309777992441333,0.02721295253379957,0.09278710440770989,0.6000000000000001
2011-09-02,0.038339191128334664,0.03305329987801,0.06173939432043001,0.03377027780730255,0.11309777992441333,0.02721295253379957,0.09278710440770989,0.6000000000000001
2011-09-09,0.038339191128334664,0.03305329987801,0.06173939432043001,0.03377027780730255,0.11309777992441333,0.02721295253379957,0.09278710440770989,0.6000000000000001
2011-09-16,0.038339191128334664,0.03305329987801,0.06173939432043001,0.03377027780730255,0.11309777992441333,0.02721295253379957,0.09278710440770989,0.6000000000000001
2011-09-23,0.038339191128334664,0.03305329987801,0.06173939432043001,0.03377027780730255,0.11309777992441333,0.02721295253379957,0.09278710440770989,0.6000000000000001
2011-09-30,0.0343079086545495,0.033918987401741596,0.060961765095713785,0.035750489098160525,0.11615498571545535,0.027990525200473307,0.09091533883390597,0.6
2011-10-07,0.0343079086545495,0.033918987401741596,0.060961765095713785,0.035750489098160525,0.11615498571545535,0.027990525200473307,0.09091533883390597,0.6
2011-10-14,0.0343079086545495,0.033918987401741596,0.060961765095713785,0.035750489098160525,0.11615498571545535,0.027990525200473307,0.09091533883390597,0.6
2011-10-21,0.0343079086545495,0.033918987401741596,0.060961765095713785,0.035750489098160525,0.11615498571545535,0.027990525200473307,0.09091533883390597,0.6
2011-10-28,0.03195213550322758,0.03419750220238029,0.06029632025182155,0.03734440617751329,0.1161825877091673,0.030429159750935703,0.0895978884049543,0.6000000000000001
2011-11-04,0.03195213550322758,0.03419750220238029,0.06029632025182155,0.03734440617751329,0.1161825877091673,0.030429159750935703,0.0895978884049543,0.6000000000000001
2011-11-11,0.03195213550322758,0.03419750220238029,0.06029632025182155,0.03734440617751329,0.1161825877091673,0.030429159750935703,0.0895978884049543,0.6000000000000001
2011-11-18,0.03195213550322758,0.03419750220238029,0.06029632025182155,0.03734440617751329,0.1161825877091673,0.030429159750935703,0.0895978884049543,0.6000000000000001
2011-11-25,0.06176783328645468,0.06905451202329951,0.11810774436129481,0.0632868812252744,0.2641400933014447,0.06655656716007718,0.15708636864215478,0.19999999999999996
2011-12-02,0.06176783328645468,0.06905451202329951,0.11810774436129481,0.0632868812252744,0.2641400933014447,0.06655656716007718,0.15708636864215478,0.19999999999999996
2011-12-09,0.06176783328645468,0.06905451202329951,0.11810774436129481,0.0632868812252744,0.2641400933014447,0.06655656716007718,0.15708636864215478,0.19999999999999996
2011-12-16,0.06176783328645468,0.06905451202329951,0.11810774436129481,0.0632868812252744,0.2641400933014447,0.06655656716007718,0.15708636864215478,0.19999999999999996
2011-12-23,0.06176783328645468,0.06905451202329951,0.11810774436129481,0.0632868812252744,0.2641400933014447,0.06655656716007718,0.15708636864215478,0.19999999999999996
2011-12-30,0.0702261381877164,0.08492672828491596,0.14480400580106706,0.06539419289428917,0.317177695248073,0.08190138664918019,0.1605698529347582,0.07499999999999996
2012-01-06,0.0702261381877164,0.08492672828491596,0.14480400580106706,0.06539419289428917,0.317177695248073,0.08190138664918019,0.1605698529347582,0.07499999999999996
2012-01-13,0.0702261381877164,0.08492672828491596,0.14480400580106706,0.06539419289428917,0.317177695248073,0.08190138664918019,0.1605698529347582,0.07499999999999996
2012-01-20,0.0702261381877164,0.08492672828491596,0.14480400580106706,0.06539419289428917,0.317177695248073,0.08190138664918019,0.1605698529347582,0.07499999999999996
2012-01-27,0.08999688410929019,0.11368008022051768,0.14958284644549702,0.13196129230371179,0.2941616247439184,0.07975533932920434,0.14086193284786053,1.1102230246251565e-16
2012-02-03,0.08999688410929019,0.11368008022051768,0.14958284644549702,0.13196129230371179,0.2941616247439184,0.07975533932920434,0.14086193284786053,1.1102230246251565e-16
2012-02-10,0.08999688410929019,0.11368008022051768,0.14958284644549702,0.13196129230371179,0.2941616247439184,0.07975533932920434,0.14086193284786053,1.1102230246251565e-16
2012-02-17,0.08999688410929019,0.11368008022051768,0.14958284644549702,0.13196129230371179,0.2941616247439184,0.07975533932920434,0.14086193284786053,1.1102230246251565e-16
2012-02-24,0.025128840898020102,0.18156506325854183,0.0786039081292215,0.2597943783949005,0.19228735706621955,0.06853425896831043,0.19408619328478607,0.0
2012-03-02,0.025128840898020102,0.18156506325854183,0.0786039081292215,0.2597943783949005,0.19228735706621955,0.06853425896831043,0.19408619328478607,0.0
2012-03-09,0.025128840898020102,0.18156506325854183,0.0786039081292215,0.2597943783949005,0.19228735706621955,0.06853425896831043,0.19408619328478607,0.0
2012-03-16,0.025128840898020102,0.18156506325854183,0.0786039081292215,0.2597943783949005,0.19228735706621955,0.06853425896831043,0.19408619328478607,0.0
2012-03-23,0.025128840898020102,0.18156506325854183,0.0786039081292215,0.2597943783949005,0.19228735706621955,0.06853425896831043,0.19408619328478607,0.0
2012-03-30,0.07057646454775296,0.15376383810003594,0.12221159773456092,0.19199360179734595,0.19852003724018635,0.06589136393772477,0.19704309664239306,0.0
2012-04-06,0.07057646454775296,0.15376383810003594,0.12221159773456092,0.19199360179734595,0.19852003724018635,0.06589136393772477,0.19704309664239306,0.0
2012-04-13,0.07057646454775296,0.15376383810003594,0.12221159773456092,0.19199360179734595,0.19852003724018635,0.06589136393772477,0.19704309664239306,0.0
2012-04-20,0.07057646454775296,0.15376383810003594,0.12221159773456092,0.19199360179734595,0.19852003724018635,0.06589136393772477,0.19704309664239306,0.0
2012-04-27,0.09006252473714046,0.15387696916601673,0.13409782060469155,0.1577818944562389,0.20202007615968046,0.06363916655503526,0.1985215483211965,1.1102230246251565e-16
2012-05-04,0.09006252473714046,0.15387696916601673,0.13409782060469155,0.1577818944562389,0.20202007615968046,0.06363916655503526,0.1985215483211965,1.1102230246251565e-16
2012-05-11,0.09006252473714046,0.15387696916601673,0.13409782060469155,0.1577818944562389,0.20202007615968046,0.06363916655503526,0.1985215483211965,1.1102230246251565e-16
2012-05-18,0.09006252473714046,0.15387696916601673,0.13409782060469155,0.1577818944562389,0.20202007615968046,0.06363916655503526,0.1985215483211965,1.1102230246251565e-16
2012-05-25,0.07706629095491156,0.11128753307449185,0.13467426728152473,0.09291247279231613,0.22887265966995346,0.07036083734361603,0.1779682229608878,0.10685771592229842
2012-06-01,0.07706629095491156,0.11128753307449185,0.13467426728152473,0.09291247279231613,0.22887265966995346,0.07036083734361603,0.1779682229608878,0.10685771592229842
2012-06-08,0.07706629095491156,0.11128753307449185,0.13467426728152473,0.09291247279231613,0.22887265966995346,0.07036083734361603,0.1779682229608878,0.10685771592229842
2012-06-15,0.07706629095491156,0.11128753307449185,0.13467426728152473,0.09291247279231613,0.22887265966995346,0.07036083734361603,0.1779682229608878,0.10685771592229842
2012-06-22,0.07706629095491156,0.11128753307449185,0.13467426728152473,0.09291247279231613,0.22887265966995346,0.07036083734361603,0.1779682229608878,0.10685771592229842
2012-06-29,0.10307160111600458,0.12711708361207372,0.1562561586986218,0.1131951641354419,0.2297015277122427,0.07102807764531618,0.19963038708029912,0.0
2012-07-06,0.10307160111600458,0.12711708361207372,0.1562561586986218,0.1131951641354419,0.2297015277122427,0.07102807764531618,0.19963038708029912,0.0
2012-07-13,0.10307160111600458,0.12711708361207372,0.1562561586986218,0.1131951641354419,0.2297015277122427,0.07102807764531618,0.19963038708029912,0.0
2012-07-20,0.10307160111600458,0.12711708361207372,0.1562561586986218,0.1131951641354419,0.2297015277122427,0.07102807764531618,0.19963038708029912,0.0
2012-07-27,0.0842448104366413,0.09638304684471849,0.1679909060887076,0.05357724780235096,0.29872554263491014,0.09911540748464161,0.19996303870802992,0.0
2012-08-03,0.0842448104366413,0.09638304684471849,0.1679909060887076,0.05357724780235096,0.29872554263491014,0.09911540748464161,0.19996303870802992,0.0
2012-08-10,0.0842448104366413,0.09638304684471849,0.1679909060887076,0.05357724780235096,0.29872554263491014,0.09911540748464161,0.19996303870802992,0.0
2012-08-17,0.0842448104366413,0.09638304684471849,0.1679909060887076,0.05357724780235096,0.29872554263491014,0.09911540748464161,0.19996303870802992,0.0
2012-08-24,0.0842448104366413,0.09638304684471849,0.1679909060887076,0.05357724780235096,0.29872554263491014,0.09911540748464161,0.19996303870802992,0.0
2012-08-31,0.08209743491245049,0.09370373472107879,0.16916486597372132,0.047222477171690654,0.3031222970583447,0.10469288629191101,0.199996303870803,0.0
2012-09-07,0.08209743491245049,0.09370373472107879,0.16916486597372132,0.047222477171690654,0.3031222970583447,0.10469288629191101,0.199996303870803,0.0
2012-09-14,0.08209743491245049,0.09370373472107879,0.16916486597372132,0.047222477171690654,0.3031222970583447,0.10469288629191101,0.199996303870803,0.0
2012-09-21,0.08209743491245049,0.09370373472107879,0.16916486597372132,0.047222477171690654,0.3031222970583447,0.10469288629191101,0.199996303870803,0.0
