,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,phase4b_top3_strict_sector_sleeve,cash::BIL
2009-03-06,0.05179059190187381,0.05419163607315452,0.12710203779973903,0.0227360394262361,0.10799299540980363,0.03618669649486541,2.8943275379917664e-09,0.6
2009-03-13,0.05179059190187381,0.05419163607315452,0.12710203779973903,0.0227360394262361,0.10799299540980363,0.03618669649486541,2.8943275379917664e-09,0.6
2009-03-20,0.05179059190187381,0.05419163607315452,0.12710203779973903,0.0227360394262361,0.10799299540980363,0.03618669649486541,2.8943275379917664e-09,0.6
2009-03-27,0.05386550132853595,0.05403553056520064,0.12607794004573586,0.021973412974052448,0.1082719505468309,0.035775663237196824,1.3024473920962946e-09,0.6
2009-04-03,0.05386550132853595,0.05403553056520064,0.12607794004573586,0.021973412974052448,0.1082719505468309,0.035775663237196824,1.3024473920962946e-09,0.6
2009-04-10,0.05386550132853595,0.05403553056520064,0.12607794004573586,0.021973412974052448,0.1082719505468309,0.035775663237196824,1.3024473920962946e-09,0.6
2009-04-17,0.05386550132853595,0.05403553056520064,0.12607794004573586,0.021973412974052448,0.1082719505468309,0.035775663237196824,1.3024473920962946e-09,0.6
2009-04-24,0.1053200325802417,0.11639012799809834,0.2506800321035693,0.04332589555180988,0.20623844200869546,0.0780454685853827,1.172202652886665e-09,0.19999999999999984
2009-05-01,0.1053200325802417,0.11639012799809834,0.2506800321035693,0.04332589555180988,0.20623844200869546,0.0780454685853827,1.172202652886665e-09,0.19999999999999984
2009-05-08,0.1053200325802417,0.11639012799809834,0.2506800321035693,0.04332589555180988,0.20623844200869546,0.0780454685853827,1.172202652886665e-09,0.19999999999999984
2009-05-15,0.1053200325802417,0.11639012799809834,0.2506800321035693,0.04332589555180988,0.20623844200869546,0.0780454685853827,1.172202652886665e-09,0.19999999999999984
2009-05-22,0.1053200325802417,0.11639012799809834,0.2506800321035693,0.04332589555180988,0.20623844200869546,0.0780454685853827,1.172202652886665e-09,0.19999999999999984
2009-05-29,0.12220722849134992,0.1308811595808103,0.27770923142398224,0.04935378812198118,0.21331812289252736,0.0865304689091087,5.802403131788991e-10,0.11999999999999988
2009-06-05,0.12220722849134992,0.1308811595808103,0.27770923142398224,0.04935378812198118,0.21331812289252736,0.0865304689091087,5.802403131788991e-10,0.11999999999999988
2009-06-12,0.12220722849134992,0.1308811595808103,0.27770923142398224,0.04935378812198118,0.21331812289252736,0.0865304689091087,5.802403131788991e-10,0.11999999999999988
2009-06-19,0.12220722849134992,0.1308811595808103,0.27770923142398224,0.04935378812198118,0.21331812289252736,0.0865304689091087,5.802403131788991e-10,0.11999999999999988
2009-06-26,0.12449896841814112,0.13264869411745497,0.2196291982233603,0.12836470763585928,0.26673895203560766,0.11216619706292003,1.6193979649629275e-10,0.015953282344717046
2009-07-03,0.12449896841814112,0.13264869411745497,0.2196291982233603,0.12836470763585928,0.26673895203560766,0.11216619706292003,1.6193979649629275e-10,0.015953282344717046
2009-07-10,0.12449896841814112,0.13264869411745497,0.2196291982233603,0.12836470763585928,0.26673895203560766,0.11216619706292003,1.6193979649629275e-10,0.015953282344717046
2009-07-17,0.12449896841814112,0.13264869411745497,0.2196291982233603,0.12836470763585928,0.26673895203560766,0.11216619706292003,1.6193979649629275e-10,0.015953282344717046
2009-07-24,0.12449896841814112,0.13264869411745497,0.2196291982233603,0.12836470763585928,0.26673895203560766,0.11216619706292003,1.6193979649629275e-10,0.015953282344717046
2009-07-31,0.12273916631225111,0.1292175854517444,0.19419657234375837,0.14808234398617567,0.275563615194044,0.11423350663610099,4.0417201039251866e-11,0.015967210035508272
2009-08-07,0.12273916631225111,0.1292175854517444,0.19419657234375837,0.14808234398617567,0.275563615194044,0.11423350663610099,4.0417201039251866e-11,0.015967210035508272
2009-08-14,0.12273916631225111,0.1292175854517444,0.19419657234375837,0.14808234398617567,0.275563615194044,0.11423350663610099,4.0417201039251866e-11,0.015967210035508272
2009-08-21,0.12273916631225111,0.1292175854517444,0.19419657234375837,0.14808234398617567,0.275563615194044,0.11423350663610099,4.0417201039251866e-11,0.015967210035508272
2009-08-28,0.13544779143787777,0.1365461576104115,0.1671235819434837,0.11993927298588845,0.2146854782239393,0.08875771777991648,0.13750000001848287,0.0
2009-09-04,0.13544779143787777,0.1365461576104115,0.1671235819434837,0.11993927298588845,0.2146854782239393,0.08875771777991648,0.13750000001848287,0.0
2009-09-11,0.13544779143787777,0.1365461576104115,0.1671235819434837,0.11993927298588845,0.2146854782239393,0.08875771777991648,0.13750000001848287,0.0
2009-09-18,0.13544779143787777,0.1365461576104115,0.1671235819434837,0.11993927298588845,0.2146854782239393,0.08875771777991648,0.13750000001848287,0.0
2009-09-25,0.12049794526385735,0.11342326464956848,0.22910854868868216,0.04461566076144963,0.18871667558334218,0.05926290505217616,0.24437500000092413,0.0
2009-10-02,0.12049794526385735,0.11342326464956848,0.22910854868868216,0.04461566076144963,0.18871667558334218,0.05926290505217616,0.24437500000092413,0.0
2009-10-09,0.12049794526385735,0.11342326464956848,0.22910854868868216,0.04461566076144963,0.18871667558334218,0.05926290505217616,0.24437500000092413,0.0
2009-10-16,0.12049794526385735,0.11342326464956848,0.22910854868868216,0.04461566076144963,0.18871667558334218,0.05926290505217616,0.24437500000092413,0.0
2009-10-23,0.12049794526385735,0.11342326464956848,0.22910854868868216,0.04461566076144963,0.18871667558334218,0.05926290505217616,0.24437500000092413,0.0
2009-10-30,0.15300821515994584,0.10016152514712394,0.23003288737176705,0.03838990233400661,0.1874530410467648,0.04123567894034566,0.24971875000004615,0.0
2009-11-06,0.15300821515994584,0.10016152514712394,0.23003288737176705,0.03838990233400661,0.1874530410467648,0.04123567894034566,0.24971875000004615,0.0
2009-11-13,0.15300821515994584,0.10016152514712394,0.23003288737176705,0.03838990233400661,0.1874530410467648,0.04123567894034566,0.24971875000004615,0.0
2009-11-20,0.15300821515994584,0.10016152514712394,0.23003288737176705,0.03838990233400661,0.1874530410467648,0.04123567894034566,0.24971875000004615,0.0
2009-11-27,0.13530963011670574,0.08766888113132651,0.26440336873127457,0.05389621285685347,0.17213064510456597,0.036605324559271464,0.2499859375000023,0.0
2009-12-04,0.13530963011670574,0.08766888113132651,0.26440336873127457,0.05389621285685347,0.17213064510456597,0.036605324559271464,0.2499859375000023,0.0
2009-12-11,0.13530963011670574,0.08766888113132651,0.26440336873127457,0.05389621285685347,0.17213064510456597,0.036605324559271464,0.2499859375000023,0.0
2009-12-18,0.13530963011670574,0.08766888113132651,0.26440336873127457,0.05389621285685347,0.17213064510456597,0.036605324559271464,0.2499859375000023,0.0
2009-12-25,0.13432349174664554,0.0863519728035919,0.26624922718604255,0.05418034219543371,0.17296672057087203,0.03592894862241423,0.2499992968750001,0.0
2010-01-01,0.13432349174664554,0.0863519728035919,0.26624922718604255,0.05418034219543371,0.17296672057087203,0.03592894862241423,0.2499992968750001,0.0
2010-01-08,0.13432349174664554,0.0863519728035919,0.26624922718604255,0.05418034219543371,0.17296672057087203,0.03592894862241423,0.2499992968750001,0.0
2010-01-15,0.13432349174664554,0.0863519728035919,0.26624922718604255,0.05418034219543371,0.17296672057087203,0.03592894862241423,0.2499992968750001,0.0
2010-01-22,0.13432349174664554,0.0863519728035919,0.26624922718604255,0.05418034219543371,0.17296672057087203,0.03592894862241423,0.2499992968750001,0.0
2010-01-29,0.13473405312902884,0.08753389779411422,0.2651830989598633,0.05659708370397236,0.16882688710569238,0.03712501446357903,0.24999996484374998,0.0
2010-02-05,0.13473405312902884,0.08753389779411422,0.2651830989598633,0.05659708370397236,0.16882688710569238,0.03712501446357903,0.24999996484374998,0.0
2010-02-12,0.13473405312902884,0.08753389779411422,0.2651830989598633,0.05659708370397236,0.16882688710569238,0.03712501446357903,0.24999996484374998,0.0
2010-02-19,0.13473405312902884,0.08753389779411422,0.2651830989598633,0.05659708370397236,0.16882688710569238,0.03712501446357903,0.24999996484374998,0.0
2010-02-26,0.15808443533444322,0.10353258269871327,0.22404488678026474,0.0396358093470504,0.18270947102342447,0.041992816573916465,0.24999999824218755,0.0
2010-03-05,0.15808443533444322,0.10353258269871327,0.22404488678026474,0.0396358093470504,0.18270947102342447,0.041992816573916465,0.24999999824218755,0.0
2010-03-12,0.15808443533444322,0.10353258269871327,0.22404488678026474,0.0396358093470504,0.18270947102342447,0.041992816573916465,0.24999999824218755,0.0
2010-03-19,0.15808443533444322,0.10353258269871327,0.22404488678026474,0.0396358093470504,0.18270947102342447,0.041992816573916465,0.24999999824218755,0.0
2010-03-26,0.16148772851039694,0.10559935848962654,0.22142542671981275,0.038812608499866834,0.180788928157096,0.04188594971109163,0.2499999999121094,0.0
2010-04-02,0.16148772851039694,0.10559935848962654,0.22142542671981275,0.038812608499866834,0.180788928157096,0.04188594971109163,0.2499999999121094,0.0
2010-04-09,0.16148772851039694,0.10559935848962654,0.22142542671981275,0.038812608499866834,0.180788928157096,0.04188594971109163,0.2499999999121094,0.0
2010-04-16,0.16148772851039694,0.10559935848962654,0.22142542671981275,0.038812608499866834,0.180788928157096,0.04188594971109163,0.2499999999121094,0.0
2010-04-23,0.16148772851039694,0.10559935848962654,0.22142542671981275,0.038812608499866834,0.180788928157096,0.04188594971109163,0.2499999999121094,0.0
2010-04-30,0.11396049465630902,0.09474010954198109,0.15322241955011212,0.06209155747342595,0.2842604955516921,0.04172492323087433,0.24999999999560552,0.0
2010-05-07,0.11396049465630902,0.09474010954198109,0.15322241955011212,0.06209155747342595,0.2842604955516921,0.04172492323087433,0.24999999999560552,0.0
2010-05-14,0.11396049465630902,0.09474010954198109,0.15322241955011212,0.06209155747342595,0.2842604955516921,0.04172492323087433,0.24999999999560552,0.0
2010-05-21,0.11396049465630902,0.09474010954198109,0.15322241955011212,0.06209155747342595,0.2842604955516921,0.04172492323087433,0.24999999999560552,0.0
2010-05-28,0.09881306759144214,0.08450199519441502,0.17072025901374815,0.07203016127551146,0.3057342019150132,0.04920031501161028,0.09899999999825977,0.12
2010-06-04,0.09881306759144214,0.08450199519441502,0.17072025901374815,0.07203016127551146,0.3057342019150132,0.04920031501161028,0.09899999999825977,0.12
2010-06-11,0.09881306759144214,0.08450199519441502,0.17072025901374815,0.07203016127551146,0.3057342019150132,0.04920031501161028,0.09899999999825977,0.12
2010-06-18,0.09881306759144214,0.08450199519441502,0.17072025901374815,0.07203016127551146,0.3057342019150132,0.04920031501161028,0.09899999999825977,0.12
2010-06-25,0.0969487415975304,0.08705791483436075,0.18532371342996973,0.07988048279881342,0.3302970911535066,0.05594205618660228,0.04454999999921689,0.11999999999999988
2010-07-02,0.0969487415975304,0.08705791483436075,0.18532371342996973,0.07988048279881342,0.3302970911535066,0.05594205618660228,0.04454999999921689,0.11999999999999988
2010-07-09,0.0969487415975304,0.08705791483436075,0.18532371342996973,0.07988048279881342,0.3302970911535066,0.05594205618660228,0.04454999999921689,0.11999999999999988
2010-07-16,0.0969487415975304,0.08705791483436075,0.18532371342996973,0.07988048279881342,0.3302970911535066,0.05594205618660228,0.04454999999921689,0.11999999999999988
2010-07-23,0.0969487415975304,0.08705791483436075,0.18532371342996973,0.07988048279881342,0.3302970911535066,0.05594205618660228,0.04454999999921689,0.11999999999999988
2010-07-30,0.09779901480505267,0.0901249245086777,0.192014953235165,0.0823725369172084,0.3396519157443324,0.05798915478991628,0.0200474999996476,0.11999999999999988
2010-08-06,0.09779901480505267,0.0901249245086777,0.192014953235165,0.0823725369172084,0.3396519157443324,0.05798915478991628,0.0200474999996476,0.11999999999999988
2010-08-13,0.09779901480505267,0.0901249245086777,0.192014953235165,0.0823725369172084,0.3396519157443324,0.05798915478991628,0.0200474999996476,0.11999999999999988
2010-08-20,0.09779901480505267,0.0901249245086777,0.192014953235165,0.0823725369172084,0.3396519157443324,0.05798915478991628,0.0200474999996476,0.11999999999999988
2010-08-27,0.0995801717058107,0.0934143462089808,0.19551339365969359,0.08160408526492759,0.34169905281273677,0.0591675753480091,0.009021374999841418,0.1200000000000001
2010-09-03,0.0995801717058107,0.0934143462089808,0.19551339365969359,0.08160408526492759,0.34169905281273677,0.0591675753480091,0.009021374999841418,0.1200000000000001
2010-09-10,0.0995801717058107,0.0934143462089808,0.19551339365969359,0.08160408526492759,0.34169905281273677,0.0591675753480091,0.009021374999841418,0.1200000000000001
2010-09-17,0.0995801717058107,0.0934143462089808,0.19551339365969359,0.08160408526492759,0.34169905281273677,0.0591675753480091,0.009021374999841418,0.1200000000000001
2010-09-24,0.1317531528822378,0.12363361618092933,0.16773039891989827,0.10457953012293333,0.279444197028472,0.05074590174061039,0.14211320312491893,0.0
2010-10-01,0.1317531528822378,0.12363361618092933,0.16773039891989827,0.10457953012293333,0.279444197028472,0.05074590174061039,0.14211320312491893,0.0
2010-10-08,0.1317531528822378,0.12363361618092933,0.16773039891989827,0.10457953012293333,0.279444197028472,0.05074590174061039,0.14211320312491893,0.0
2010-10-15,0.1317531528822378,0.12363361618092933,0.16773039891989827,0.10457953012293333,0.279444197028472,0.05074590174061039,0.14211320312491893,0.0
2010-10-22,0.1317531528822378,0.12363361618092933,0.16773039891989827,0.10457953012293333,0.279444197028472,0.05074590174061039,0.14211320312491893,0.0
2010-10-29,0.1304353703459631,0.11403182553297966,0.20677507348253454,0.09124369042666274,0.3768062595936213,0.07360212046199256,0.007105660156245952,3.3306690738754696e-16
2010-11-05,0.1304353703459631,0.11403182553297966,0.20677507348253454,0.09124369042666274,0.3768062595936213,0.07360212046199256,0.007105660156245952,3.3306690738754696e-16
2010-11-12,0.1304353703459631,0.11403182553297966,0.20677507348253454,0.09124369042666274,0.3768062595936213,0.07360212046199256,0.007105660156245952,3.3306690738754696e-16
2010-11-19,0.1304353703459631,0.11403182553297966,0.20677507348253454,0.09124369042666274,0.3768062595936213,0.07360212046199256,0.007105660156245952,3.3306690738754696e-16
2010-11-26,0.14160091883083947,0.12730997235241878,0.1596554600584653,0.1032301475797593,0.27373094189605135,0.05377501221215511,0.14069754707031068,0.0
2010-12-03,0.14160091883083947,0.12730997235241878,0.1596554600584653,0.1032301475797593,0.27373094189605135,0.05377501221215511,0.14069754707031068,0.0
2010-12-10,0.14160091883083947,0.12730997235241878,0.1596554600584653,0.1032301475797593,0.27373094189605135,0.05377501221215511,0.14069754707031068,0.0
2010-12-17,0.14160091883083947,0.12730997235241878,0.1596554600584653,0.1032301475797593,0.27373094189605135,0.05377501221215511,0.14069754707031068,0.0
2010-12-24,0.14160091883083947,0.12730997235241878,0.1596554600584653,0.1032301475797593,0.27373094189605135,0.05377501221215511,0.14069754707031068,0.0
2010-12-31,0.13365895923864787,0.11643418005142847,0.14202046935351062,0.06302795090147112,0.24875146202038687,0.05157210108103953,0.24453487735351553,0.0
2011-01-07,0.13365895923864787,0.11643418005142847,0.14202046935351062,0.06302795090147112,0.24875146202038687,0.05157210108103953,0.24453487735351553,0.0
2011-01-14,0.13365895923864787,0.11643418005142847,0.14202046935351062,0.06302795090147112,0.24875146202038687,0.05157210108103953,0.24453487735351553,0.0
2011-01-21,0.13365895923864787,0.11643418005142847,0.14202046935351062,0.06302795090147112,0.24875146202038687,0.05157210108103953,0.24453487735351553,0.0
2011-01-28,0.1457045848774932,0.12827750624617873,0.12895993765984343,0.08999181444570091,0.214971166492417,0.044554295469284744,0.24754069480908197,0.0
2011-02-04,0.1457045848774932,0.12827750624617873,0.12895993765984343,0.08999181444570091,0.214971166492417,0.044554295469284744,0.24754069480908197,0.0
2011-02-11,0.1457045848774932,0.12827750624617873,0.12895993765984343,0.08999181444570091,0.214971166492417,0.044554295469284744,0.24754069480908197,0.0
2011-02-18,0.1457045848774932,0.12827750624617873,0.12895993765984343,0.08999181444570091,0.214971166492417,0.044554295469284744,0.24754069480908197,0.0
2011-02-25,0.15117907279220286,0.1334930350843965,0.12328608280188676,0.10197166093903043,0.19953076666691577,0.04164606905148082,0.24889331266408687,0.0
2011-03-04,0.15117907279220286,0.1334930350843965,0.12328608280188676,0.10197166093903043,0.19953076666691577,0.04164606905148082,0.24889331266408687,0.0
2011-03-11,0.15117907279220286,0.1334930350843965,0.12328608280188676,0.10197166093903043,0.19953076666691577,0.04164606905148082,0.24889331266408687,0.0
2011-03-18,0.15117907279220286,0.1334930350843965,0.12328608280188676,0.10197166093903043,0.19953076666691577,0.04164606905148082,0.24889331266408687,0.0
2011-03-25,0.15344540143631674,0.13421931059660738,0.12064942490914818,0.10894679563920528,0.19244010994806143,0.04079696677182192,0.2495019906988391,0.0
2011-04-01,0.15344540143631674,0.13421931059660738,0.12064942490914818,0.10894679563920528,0.19244010994806143,0.04079696677182192,0.2495019906988391,0.0
2011-04-08,0.15344540143631674,0.13421931059660738,0.12064942490914818,0.10894679563920528,0.19244010994806143,0.04079696677182192,0.2495019906988391,0.0
2011-04-15,0.15344540143631674,0.13421931059660738,0.12064942490914818,0.10894679563920528,0.19244010994806143,0.04079696677182192,0.2495019906988391,0.0
2011-04-22,0.15344540143631674,0.13421931059660738,0.12064942490914818,0.10894679563920528,0.19244010994806143,0.04079696677182192,0.2495019906988391,0.0
2011-04-29,0.14041563740013524,0.11333116746680404,0.1415321881705826,0.06970317908802634,0.23388109885885183,0.051161629480658,0.24997509953494196,0.0
2011-05-06,0.14041563740013524,0.11333116746680404,0.1415321881705826,0.06970317908802634,0.23388109885885183,0.051161629480658,0.24997509953494196,0.0
2011-05-13,0.14041563740013524,0.11333116746680404,0.1415321881705826,0.06970317908802634,0.23388109885885183,0.051161629480658,0.24997509953494196,0.0
2011-05-20,0.14041563740013524,0.11333116746680404,0.1415321881705826,0.06970317908802634,0.23388109885885183,0.051161629480658,0.24997509953494196,0.0
2011-05-27,0.1391234518303942,0.11102769415274287,0.14220048364321144,0.06915439192880872,0.2369740368031415,0.05152118666495417,0.2499987549767471,0.0
2011-06-03,0.1391234518303942,0.11102769415274287,0.14220048364321144,0.06915439192880872,0.2369740368031415,0.05152118666495417,0.2499987549767471,0.0
2011-06-10,0.1391234518303942,0.11102769415274287,0.14220048364321144,0.06915439192880872,0.2369740368031415,0.05152118666495417,0.2499987549767471,0.0
2011-06-17,0.1391234518303942,0.11102769415274287,0.14220048364321144,0.06915439192880872,0.2369740368031415,0.05152118666495417,0.2499987549767471,0.0
2011-06-24,0.14544271870157538,0.12291981862718343,0.12971612733242016,0.09674359642811463,0.20971295109522853,0.0454653480759417,0.2499994397395362,0.0
2011-07-01,0.14544271870157538,0.12291981862718343,0.12971612733242016,0.09674359642811463,0.20971295109522853,0.0454653480759417,0.2499994397395362,0.0
2011-07-08,0.14544271870157538,0.12291981862718343,0.12971612733242016,0.09674359642811463,0.20971295109522853,0.0454653480759417,0.2499994397395362,0.0
2011-07-15,0.14544271870157538,0.12291981862718343,0.12971612733242016,0.09674359642811463,0.20971295109522853,0.0454653480759417,0.2499994397395362,0.0
2011-07-22,0.14544271870157538,0.12291981862718343,0.12971612733242016,0.09674359642811463,0.20971295109522853,0.0454653480759417,0.2499994397395362,0.0
2011-07-29,0.1270736293924653,0.10954299347480627,0.1374910636423357,0.07497612510525874,0.246442327176352,0.0544738892218051,0.24999997198697682,0.0
2011-08-05,0.1270736293924653,0.10954299347480627,0.1374910636423357,0.07497612510525874,0.246442327176352,0.0544738892218051,0.24999997198697682,0.0
2011-08-12,0.1270736293924653,0.10954299347480627,0.1374910636423357,0.07497612510525874,0.246442327176352,0.0544738892218051,0.24999997198697682,0.0
2011-08-19,0.1270736293924653,0.10954299347480627,0.1374910636423357,0.07497612510525874,0.246442327176352,0.0544738892218051,0.24999997198697682,0.0
2011-08-26,0.04960880699291087,0.04280627892513869,0.06827517529549658,0.03874385737002985,0.12443026323637373,0.031135623222394482,0.04499999495765583,0.6
2011-09-02,0.04960880699291087,0.04280627892513869,0.06827517529549658,0.03874385737002985,0.12443026323637373,0.031135623222394482,0.04499999495765583,0.6
2011-09-09,0.04960880699291087,0.04280627892513869,0.06827517529549658,0.03874385737002985,0.12443026323637373,0.031135623222394482,0.04499999495765583,0.6
2011-09-16,0.04960880699291087,0.04280627892513869,0.06827517529549658,0.03874385737002985,0.12443026323637373,0.031135623222394482,0.04499999495765583,0.6
2011-09-23,0.04960880699291087,0.04280627892513869,0.06827517529549658,0.03874385737002985,0.12443026323637373,0.031135623222394482,0.04499999495765583,0.6
2011-09-30,0.04375774946670894,0.04388800287618036,0.07333009222305105,0.04518073016892189,0.13921654592114363,0.03437688161304903,0.020249997730945123,0.6000000000000001
2011-10-07,0.04375774946670894,0.04388800287618036,0.07333009222305105,0.04518073016892189,0.13921654592114363,0.03437688161304903,0.020249997730945123,0.6000000000000001
2011-10-14,0.04375774946670894,0.04388800287618036,0.07333009222305105,0.04518073016892189,0.13921654592114363,0.03437688161304903,0.020249997730945123,0.6000000000000001
2011-10-21,0.04375774946670894,0.04388800287618036,0.07333009222305105,0.04518073016892189,0.13921654592114363,0.03437688161304903,0.020249997730945123,0.6000000000000001
2011-10-28,0.04058186339689181,0.04408482845291254,0.07508956664962191,0.04888138631344746,0.14358021173732258,0.038669644470878464,0.009112498978925304,0.5999999999999999
2011-11-04,0.04058186339689181,0.04408482845291254,0.07508956664962191,0.04888138631344746,0.14358021173732258,0.038669644470878464,0.009112498978925304,0.5999999999999999
2011-11-11,0.04058186339689181,0.04408482845291254,0.07508956664962191,0.04888138631344746,0.14358021173732258,0.038669644470878464,0.009112498978925304,0.5999999999999999
2011-11-18,0.04058186339689181,0.04408482845291254,0.07508956664962191,0.04888138631344746,0.14358021173732258,0.038669644470878464,0.009112498978925304,0.5999999999999999
2011-11-25,0.07647554364413972,0.08638337276189884,0.14504565272874834,0.07920106636904235,0.32148112525425887,0.08321199016087913,0.008201249081032772,0.19999999999999996
2011-12-02,0.07647554364413972,0.08638337276189884,0.14504565272874834,0.07920106636904235,0.32148112525425887,0.08321199016087913,0.008201249081032772,0.19999999999999996
2011-12-09,0.07647554364413972,0.08638337276189884,0.14504565272874834,0.07920106636904235,0.32148112525425887,0.08321199016087913,0.008201249081032772,0.19999999999999996
2011-12-16,0.07647554364413972,0.08638337276189884,0.14504565272874834,0.07920106636904235,0.32148112525425887,0.08321199016087913,0.008201249081032772,0.19999999999999996
2011-12-23,0.07647554364413972,0.08638337276189884,0.14504565272874834,0.07920106636904235,0.32148112525425887,0.08321199016087913,0.008201249081032772,0.19999999999999996
2011-12-30,0.08507236206368333,0.10398635672256094,0.17585697517426918,0.07941894497935516,0.37613624775090304,0.10026190089675348,0.0042672124124748636,0.07499999999999996
2012-01-06,0.08507236206368333,0.10398635672256094,0.17585697517426918,0.07941894497935516,0.37613624775090304,0.10026190089675348,0.0042672124124748636,0.07499999999999996
2012-01-13,0.08507236206368333,0.10398635672256094,0.17585697517426918,0.07941894497935516,0.37613624775090304,0.10026190089675348,0.0042672124124748636,0.07499999999999996
2012-01-20,0.08507236206368333,0.10398635672256094,0.17585697517426918,0.07941894497935516,0.37613624775090304,0.10026190089675348,0.0042672124124748636,0.07499999999999996
2012-01-27,0.10539342292805863,0.13368910999859143,0.17326378112127025,0.1577441289088009,0.33469116912243857,0.09406508726882007,0.0011533006520202333,0.0
2012-02-03,0.10539342292805863,0.13368910999859143,0.17326378112127025,0.1577441289088009,0.33469116912243857,0.09406508726882007,0.0011533006520202333,0.0
2012-02-10,0.10539342292805863,0.13368910999859143,0.17326378112127025,0.1577441289088009,0.33469116912243857,0.09406508726882007,0.0011533006520202333,0.0
2012-02-17,0.10539342292805863,0.13368910999859143,0.17326378112127025,0.1577441289088009,0.33469116912243857,0.09406508726882007,0.0011533006520202333,0.0
2012-02-24,0.024649671146402936,0.211111523922565,0.06686868573178466,0.23379725600015414,0.16545890259413198,0.0605562955723603,0.237557665032601,0.0
2012-03-02,0.024649671146402936,0.211111523922565,0.06686868573178466,0.23379725600015414,0.16545890259413198,0.0605562955723603,0.237557665032601,0.0
2012-03-09,0.024649671146402936,0.211111523922565,0.06686868573178466,0.23379725600015414,0.16545890259413198,0.0605562955723603,0.237557665032601,0.0
2012-03-16,0.024649671146402936,0.211111523922565,0.06686868573178466,0.23379725600015414,0.16545890259413198,0.0605562955723603,0.237557665032601,0.0
2012-03-23,0.024649671146402936,0.211111523922565,0.06686868573178466,0.23379725600015414,0.16545890259413198,0.0605562955723603,0.237557665032601,0.0
2012-03-30,0.07859114270405872,0.19028564262579395,0.09766042738989399,0.16321159289047854,0.16947336878307054,0.056376876342033824,0.24440094926467043,0.0
2012-04-06,0.07859114270405872,0.19028564262579395,0.09766042738989399,0.16321159289047854,0.16947336878307054,0.056376876342033824,0.24440094926467043,0.0
2012-04-13,0.07859114270405872,0.19028564262579395,0.09766042738989399,0.16321159289047854,0.16947336878307054,0.056376876342033824,0.24440094926467043,0.0
2012-04-20,0.07859114270405872,0.19028564262579395,0.09766042738989399,0.16321159289047854,0.16947336878307054,0.056376876342033824,0.24440094926467043,0.0
2012-04-27,0.10324901863374975,0.1805565968494194,0.1119790198013354,0.13096365528452725,0.17118508712016617,0.054586195141700405,0.24748042716910168,0.0
2012-05-04,0.10324901863374975,0.1805565968494194,0.1119790198013354,0.13096365528452725,0.17118508712016617,0.054586195141700405,0.24748042716910168,0.0
2012-05-11,0.10324901863374975,0.1805565968494194,0.1119790198013354,0.13096365528452725,0.17118508712016617,0.054586195141700405,0.24748042716910168,0.0
2012-05-18,0.10324901863374975,0.1805565968494194,0.1119790198013354,0.13096365528452725,0.17118508712016617,0.054586195141700405,0.24748042716910168,0.0
2012-05-25,0.10241425559268062,0.12325641525073176,0.14048186158041068,0.08038460851557891,0.2680608403540294,0.07907844749041863,0.09946585529385152,0.10685771592229854
2012-06-01,0.10241425559268062,0.12325641525073176,0.14048186158041068,0.08038460851557891,0.2680608403540294,0.07907844749041863,0.09946585529385152,0.10685771592229854
2012-06-08,0.10241425559268062,0.12325641525073176,0.14048186158041068,0.08038460851557891,0.2680608403540294,0.07907844749041863,0.09946585529385152,0.10685771592229854
2012-06-15,0.10241425559268062,0.12325641525073176,0.14048186158041068,0.08038460851557891,0.2680608403540294,0.07907844749041863,0.09946585529385152,0.10685771592229854
2012-06-22,0.10241425559268062,0.12325641525073176,0.14048186158041068,0.08038460851557891,0.2680608403540294,0.07907844749041863,0.09946585529385152,0.10685771592229854
2012-06-29,0.13920205375439534,0.13994169994563893,0.13956855378638916,0.09509958916151706,0.23043734769944688,0.06813596915086956,0.18761478650174307,0.0
2012-07-06,0.13920205375439534,0.13994169994563893,0.13956855378638916,0.09509958916151706,0.23043734769944688,0.06813596915086956,0.18761478650174307,0.0
2012-07-13,0.13920205375439534,0.13994169994563893,0.13956855378638916,0.09509958916151706,0.23043734769944688,0.06813596915086956,0.18761478650174307,0.0
2012-07-20,0.13920205375439534,0.13994169994563893,0.13956855378638916,0.09509958916151706,0.23043734769944688,0.06813596915086956,0.18761478650174307,0.0
2012-07-27,0.12514936544890726,0.1029442581701577,0.1878065106788053,0.0548267486968655,0.3953463659506589,0.12454601172951812,0.009380739325087161,1.1102230246251565e-16
2012-08-03,0.12514936544890726,0.1029442581701577,0.1878065106788053,0.0548267486968655,0.3953463659506589,0.12454601172951812,0.009380739325087161,1.1102230246251565e-16
2012-08-10,0.12514936544890726,0.1029442581701577,0.1878065106788053,0.0548267486968655,0.3953463659506589,0.12454601172951812,0.009380739325087161,1.1102230246251565e-16
2012-08-17,0.12514936544890726,0.1029442581701577,0.1878065106788053,0.0548267486968655,0.3953463659506589,0.12454601172951812,0.009380739325087161,1.1102230246251565e-16
2012-08-24,0.12514936544890726,0.1029442581701577,0.1878065106788053,0.0548267486968655,0.3953463659506589,0.12454601172951812,0.009380739325087161,1.1102230246251565e-16
2012-08-31,0.1237048332886941,0.10119777243721262,0.13226496073060282,0.03663732034759489,0.27797225833001826,0.09025381789962304,0.23796903696625432,0.0
