method_name,risk_state,ann_return,ann_vol,sharpe,hit_rate,observations
improved_phase3_2_combo_dd_guard,stressed,0.02949252468065766,0.06805450990050238,0.43336620488159516,0.5607476635514018,214
improved_phase3_2_combo_tight_gate_dd_guard,calm,0.04643069937889033,0.09112641053519903,0.5095196782820248,0.5705329153605015,319
improved_phase3_2_combo_tight_gate_dd_guard,neutral,0.09738806185028581,0.07299289315726214,1.3342129300240866,0.5424610051993067,577
improved_phase3_2_combo_tight_gate_dd_guard,stressed,0.030200979025293284,0.0679614254509494,0.44438413151134676,0.5607476635514018,214
improved_phase3_4_combo_fragile_guard,calm,0.04646694330132495,0.09113161028552341,0.5098883159832236,0.5705329153605015,319
improved_phase3_4_combo_fragile_guard,neutral,0.09992120187835418,0.0729572640821995,1.3695853748815874,0.5493934142114385,577
improved_phase3_4_combo_fragile_guard,stressed,0.02949252468065766,0.06805450990050238,0.43336620488159516,0.5607476635514018,214
improved_phase3_4_combo_tilt_dampened,calm,0.04657230667084811,0.09125644191877062,0.5103454144344478,0.5705329153605015,319
improved_phase3_4_combo_tilt_dampened,neutral,0.10042939547831442,0.0730322431321959,1.3751377634194646,0.5493934142114385,577
improved_phase3_4_combo_tilt_dampened,stressed,0.029537414002480666,0.06806342644883903,0.43396895430592136,0.5607476635514018,214
improved_phase3_4_combo_fragile_guard_tilt_dampened,calm,0.04646221632497749,0.09124686670546525,0.5091924578073718,0.5705329153605015,319
improved_phase3_4_combo_fragile_guard_tilt_dampened,neutral,0.09989609990235393,0.07299082942059067,1.3686116556742853,0.5493934142114385,577
improved_phase3_4_combo_fragile_guard_tilt_dampened,stressed,0.029537414002480666,0.06806342644883903,0.43396895430592136,0.5607476635514018,214
