Date,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,cash::BIL
2009-07-31,0.1207947385105469,0.159767593502313,0.163497167565409,0.1526482093636934,0.2534586746975319,0.1182382228547899,0.03159539350571583
2009-08-07,0.1207947385105469,0.159767593502313,0.163497167565409,0.1526482093636934,0.2534586746975319,0.1182382228547899,0.03159539350571583
2009-08-14,0.1207947385105469,0.159767593502313,0.163497167565409,0.1526482093636934,0.2534586746975319,0.1182382228547899,0.03159539350571583
2009-08-21,0.1207947385105469,0.159767593502313,0.163497167565409,0.1526482093636934,0.2534586746975319,0.1182382228547899,0.03159539350571583
2009-08-28,0.11586976537925497,0.1605558928755861,0.14913589511446992,0.13779416074294745,0.2399776472554252,0.1112865233701284,0.08538011526218803
2009-09-04,0.11601791518641023,0.1605558928755861,0.14932657862909357,0.1379703428407913,0.2399776472554252,0.1112865233701284,0.0848650998425653
2009-09-11,0.11830089020550205,0.1605558928755861,0.15226499420179992,0.1406852929032447,0.2399776472554252,0.1112865233701284,0.07692875918831366
2009-09-18,0.11586976537925497,0.1605558928755861,0.14913589511446992,0.13779416074294745,0.2399776472554252,0.1112865233701284,0.08538011526218803
2009-09-25,0.10838350868612227,0.1193746229579259,0.2534541107279641,0.09872681565688349,0.2649235668692136,0.1150882937913712,0.04004908131051943
2009-10-02,0.10838350868612227,0.1193746229579259,0.2534541107279641,0.09872681565688349,0.2649235668692136,0.1150882937913712,0.04004908131051943
2009-10-09,0.10838350868612227,0.1193746229579259,0.2534541107279641,0.09872681565688349,0.2649235668692136,0.1150882937913712,0.04004908131051943
2009-10-16,0.10838350868612227,0.1193746229579259,0.2534541107279641,0.09872681565688349,0.2649235668692136,0.1150882937913712,0.04004908131051943
2009-10-23,0.10838350868612227,0.1193746229579259,0.2534541107279641,0.09872681565688349,0.2649235668692136,0.1150882937913712,0.04004908131051943
2009-10-30,0.15979261021323146,0.0964929641869361,0.27432549194483546,0.08617391904077516,0.2707105050950253,0.0672617250671231,0.045242784452073415
2009-11-06,0.1736876197969907,0.0964929641869361,0.2981798825487342,0.0936673033051904,0.2707105050950253,0.0672617250671231,3.3306690738754696e-16
2009-11-13,0.16017044811859654,0.0964929641869361,0.27497414878276033,0.08637768173683487,0.2707105050950253,0.0672617250671231,0.044012527012723734
2009-11-20,0.15979261021323146,0.0964929641869361,0.27432549194483546,0.08617391904077516,0.2707105050950253,0.0672617250671231,0.045242784452073415
2009-11-27,0.16764777449378404,0.0909571964629515,0.27934246920692873,0.08376704594134904,0.2745720903898809,0.0575606157101437,0.046152807794962114
2009-12-04,0.16784398935740458,0.0909571964629515,0.27966941148018204,0.08386508684612638,0.2745720903898809,0.0575606157101437,0.04553160975331083
2009-12-11,0.16764777449378404,0.0909571964629515,0.27934246920692873,0.08376704594134904,0.2745720903898809,0.0575606157101437,0.046152807794962114
2009-12-18,0.16764777449378404,0.0909571964629515,0.27934246920692873,0.08376704594134904,0.2745720903898809,0.0575606157101437,0.046152807794962114
2009-12-25,0.16862943540688372,0.0895459583244652,0.280820292766828,0.0825182673700451,0.2770163464548052,0.0552116131079502,0.04625808656902264
2010-01-01,0.16862943540688372,0.0895459583244652,0.280820292766828,0.0825182673700451,0.2770163464548052,0.0552116131079502,0.04625808656902264
2010-01-08,0.16862943540688372,0.0895459583244652,0.280820292766828,0.0825182673700451,0.2770163464548052,0.0552116131079502,0.04625808656902264
2010-01-15,0.16862943540688372,0.0895459583244652,0.280820292766828,0.0825182673700451,0.2770163464548052,0.0552116131079502,0.04625808656902264
2010-01-22,0.16862943540688372,0.0895459583244652,0.280820292766828,0.0825182673700451,0.2770163464548052,0.0552116131079502,0.04625808656902264
2010-01-29,0.1788734589796957,0.0891349965863944,0.2961248677235271,0.08833607225197745,0.2720789946894359,0.0556073001294282,0.019844309639541313
2010-02-05,0.18592534736435348,0.08862935532441865,0.30779926328237245,0.09181862424942454,0.2705355564048053,0.05529185337462572,0.0
2010-02-12,0.1893304206218744,0.08633613816189213,0.31343635932626773,0.09350020853261208,0.26353565463692874,0.0538612187204249,0.0
2010-02-19,0.1889442200083237,0.0865962329699015,0.3127970045206147,0.09330948462367125,0.26432957774903143,0.05402348012845743,0.0
2010-02-26,0.18825585140749654,0.0919243674141534,0.2898421557118759,0.0899170202916369,0.2689912069496737,0.0565335390087583,0.014535859216405322
2010-03-05,0.19102230513826993,0.0919243674141534,0.29410143852837056,0.09123836714160748,0.2689912069496737,0.0565335390087583,0.006188775819166548
2010-03-12,0.1864889475685139,0.0919243674141534,0.28712179821011735,0.08907309046339865,0.2689912069496737,0.0565335390087583,0.01986705038538472
2010-03-19,0.18395784108170085,0.0919243674141534,0.2832248603195324,0.08786415299009577,0.2689912069496737,0.0565335390087583,0.02750403223608544
2010-03-26,0.18680558105127984,0.0935638185915881,0.2786021905994757,0.08742280033841607,0.2660862753744408,0.0565203790301582,0.03099895501464134
2010-04-02,0.18628202702958488,0.0935638185915881,0.2778213611589392,0.08717778325462537,0.2660862753744408,0.0565203790301582,0.03254835556066349
2010-04-09,0.1814979308102721,0.0935638185915881,0.27068635117027434,0.08493888286296125,0.2660862753744408,0.0565203790301582,0.046706362160305326
2010-04-16,0.1814979308102721,0.0935638185915881,0.27068635117027434,0.08493888286296125,0.2660862753744408,0.0565203790301582,0.046706362160305326
2010-04-23,0.1814979308102721,0.0935638185915881,0.27068635117027434,0.08493888286296125,0.2660862753744408,0.0565203790301582,0.046706362160305326
2010-04-30,0.1714766143495152,0.0908652709664306,0.2675508423862057,0.08527144064671101,0.2812981535448491,0.0579464696382509,0.04559120846803755
2010-05-07,0.1714766143495152,0.0908652709664306,0.2675508423862057,0.08527144064671101,0.2812981535448491,0.0579464696382509,0.04559120846803755
2010-05-14,0.18360591907903212,0.0908652709664306,0.28647590520163213,0.09130306946240901,0.2812981535448491,0.0579464696382509,0.008505212107396187
2010-05-21,0.1863876242929513,0.0908652709664306,0.2908161330284844,0.0926863485290337,0.2812981535448491,0.0579464696382509,0.0
2010-05-28,0.13584689888561693,0.0754009716784097,0.2529148648582418,0.08102683352249594,0.2227553423377467,0.0668542440705522,0.16520084464693685
2010-06-04,0.13584689888561693,0.0754009716784097,0.2529148648582418,0.08102683352249594,0.2227553423377467,0.0668542440705522,0.16520084464693685
2010-06-11,0.13479754609643754,0.0754009716784097,0.250961217619762,0.08040093970782154,0.2227553423377467,0.0668542440705522,0.1688297384892703
2010-06-18,0.13508379510057425,0.0754009716784097,0.2514941457085953,0.0805716749295633,0.2227553423377467,0.0668542440705522,0.16783982617455862
2010-06-25,0.11662777608714447,0.0784743167465677,0.24478019319908564,0.07926034039760975,0.2213957299486377,0.080562484537982,0.17889915908297271
2010-07-02,0.11674416954771269,0.0784743167465677,0.2450244816072236,0.0793394414969722,0.2213957299486377,0.080562484537982,0.17845937611490403
2010-07-09,0.11603947717829256,0.0784743167465677,0.24354546228507093,0.07886053193571894,0.2213957299486377,0.080562484537982,0.18112199736773027
2010-07-16,0.11512925145864131,0.0784743167465677,0.24163506636579585,0.07824194172677669,0.2213957299486377,0.080562484537982,0.18456120921559882
2010-07-23,0.11623012689521864,0.0784743167465677,0.24394560088076575,0.07899009765297123,0.2213957299486377,0.080562484537982,0.18040164333785702
2010-07-30,0.1205713755266284,0.0732371906199663,0.24086811163391017,0.07331333091036289,0.2318726098392952,0.0651819018092098,0.19495547966062732
2010-08-06,0.12412811274370521,0.0732371906199663,0.24797348447479756,0.0754760022029299,0.2318726098392952,0.0651819018092098,0.18213069831009598
2010-08-13,0.11549423979023572,0.0732371906199663,0.2307254049426038,0.07022618248319097,0.2318726098392952,0.0651819018092098,0.2132624705154983
2010-08-20,0.12633784970395584,0.0732371906199663,0.2523879250208928,0.07681963103924466,0.2318726098392952,0.0651819018092098,0.1741628919674355
2010-08-27,0.13391251324007356,0.0712486334155243,0.25846070813293376,0.07451256940980863,0.236542105667231,0.0561942521860805,0.16912921794834823
2010-09-03,0.13405243051305069,0.0712486334155243,0.2587307584559298,0.07459042319107288,0.236542105667231,0.0561942521860805,0.16864139657111077
2010-09-10,0.12646358302509092,0.0712486334155243,0.24408374117432183,0.07036778177015272,0.236542105667231,0.0561942521860805,0.19509990276159872
2010-09-17,0.12393680763431981,0.0712486334155243,0.23920688432957896,0.06896181512721254,0.236542105667231,0.0561942521860805,0.20390950164005284
2010-09-24,0.1467204183347906,0.1017912779721206,0.2251242084490032,0.10514404788017487,0.2611566471001844,0.0796138595743186,0.08044954068940768
2010-10-01,0.14331643361658544,0.1017912779721206,0.21990121785263078,0.10270465507952417,0.2611566471001844,0.0796138595743186,0.091515908804636
2010-10-08,0.14331643361658544,0.1017912779721206,0.21990121785263078,0.10270465507952417,0.2611566471001844,0.0796138595743186,0.091515908804636
2010-10-15,0.1498844452958103,0.1017912779721206,0.22997901375282617,0.10741148008940225,0.2611566471001844,0.0796138595743186,0.07016327621533769
2010-10-22,0.14951379766530484,0.1017912779721206,0.22941030112660776,0.10714586339711873,0.2611566471001844,0.0796138595743186,0.07136825316434514
2010-10-29,0.16712191017120928,0.1120886293437833,0.20688594558233644,0.08426752947598856,0.2906694593699725,0.1163464393178279,0.02262008673888194
2010-11-05,0.1645391010531646,0.1120886293437833,0.2036885975739398,0.08296520506345215,0.2906694593699725,0.1163464393178279,0.029702568277859775
2010-11-12,0.16171922780331838,0.1120886293437833,0.20019777974449357,0.08154334630204538,0.2906694593699725,0.1163464393178279,0.03743511811855882
2010-11-19,0.16134123424841992,0.1120886293437833,0.19972984855612289,0.0813527514064,0.2906694593699725,0.1163464393178279,0.03847163775747342
2010-11-26,0.1546884172490882,0.115466995415113,0.17560392755171778,0.10352583734972395,0.2584658700609205,0.1070863596427042,0.08516259273073246
2010-12-03,0.1572163904175997,0.115466995415113,0.1784737094334546,0.10521769342868535,0.2584658700609205,0.1070863596427042,0.07807298160152265
2010-12-10,0.1553141593494901,0.115466995415113,0.17631427660317972,0.10394461773458477,0.2584658700609205,0.1070863596427042,0.08340772119400774
2010-12-17,0.1546884172490882,0.115466995415113,0.17560392755171778,0.10352583734972395,0.2584658700609205,0.1070863596427042,0.08516259273073246
2010-12-24,0.1546884172490882,0.115466995415113,0.17560392755171778,0.10352583734972395,0.2584658700609205,0.1070863596427042,0.08516259273073246
2010-12-31,0.16697513245070136,0.116926019216077,0.19657199562469949,0.08409862987443599,0.2812172725472755,0.1252873542714816,0.028923596015329123
2011-01-07,0.1681995910434836,0.116926019216077,0.198013493323251,0.0847153402101584,0.2812172725472755,0.1252873542714816,0.025640929388272893
2011-01-14,0.166868145767562,0.116926019216077,0.19644604521818507,0.08404474500346885,0.2812172725472755,0.1252873542714816,0.02921041797595003
2011-01-21,0.16354273713113185,0.116926019216077,0.19253119752597744,0.08236987099084327,0.2812172725472755,0.1252873542714816,0.038125548317213376
2011-01-28,0.15743979298805785,0.1178458502970736,0.16971742775680979,0.10363413126257803,0.2509298249063873,0.1135832844572823,0.08684968833181117
2011-02-04,0.16699852468924847,0.1178458502970736,0.180021578481059,0.10992612921953733,0.2509298249063873,0.1135832844572823,0.060694807949411955
2011-02-11,0.16013072348270477,0.1178458502970736,0.1726182052105662,0.10540542579242963,0.2509298249063873,0.1135832844572823,0.07948668585355623
2011-02-18,0.1613132245295705,0.1178458502970736,0.17389292129209086,0.10618380250636697,0.2509298249063873,0.1135832844572823,0.0762510920112286
2011-02-25,0.16287127409468005,0.1221024512264906,0.16646408323823006,0.12192038097803845,0.241297643382856,0.1109883489302776,0.07435581814942716
2011-03-04,0.16408728730383526,0.1221024512264906,0.1677069207195033,0.12283065072670109,0.241297643382856,0.1109883489302776,0.07098669771033617
2011-03-11,0.16192605403595636,0.1221024512264906,0.16549801238621253,0.12121281857755839,0.241297643382856,0.1109883489302776,0.07697467146064851
2011-03-18,0.1732556509660621,0.1221024512264906,0.1770775311006813,0.129693803218491,0.241297643382856,0.1109883489302776,0.045584571175141364
2011-03-25,0.18661576914324948,0.1235483931061588,0.18522069377320574,0.1521627159843413,0.2348720763423541,0.1096410888999326,0.007939262750757958
2011-04-01,0.17346925852029363,0.1235483931061588,0.17217246194660404,0.14144331766505774,0.2348720763423541,0.1096410888999326,0.04485340351959899
2011-04-08,0.1690933077305769,0.1235483931061588,0.16782922426144053,0.13787525607929757,0.2348720763423541,0.1096410888999326,0.057140653580239564
2011-04-15,0.17285036253464178,0.1235483931061588,0.17155819261469193,0.14093868242163252,0.2348720763423541,0.1096410888999326,0.046591204080588255
2011-04-22,0.17242513757285766,0.1235483931061588,0.17113614648861733,0.14059196260590384,0.2348720763423541,0.1096410888999326,0.04778519498417577
2011-04-29,0.18597345703768658,0.11257258358540216,0.210175942915701,0.10553848973420878,0.2623569936591109,0.12338253306789067,0.0
2011-05-06,0.18530431628297675,0.11298036866081906,0.20941972054233313,0.10515875756276577,0.2633073606404663,0.123829476310639,0.0
2011-05-13,0.1871070503412229,0.11188175370017846,0.21145706144330564,0.10618179511301772,0.2607469741850561,0.12262536521721912,0.0
2011-05-20,0.18927020100332187,0.11056349509812288,0.21390172337150354,0.10740936628140878,0.25767469537004445,0.12118051887559847,1.1102230246251565e-16
2011-05-27,0.1887578667435437,0.10690759626501037,0.21894688193574285,0.09965908497837417,0.2627806375329399,0.12294793254438918,0.0
2011-06-03,0.18760698696922815,0.10757891176773685,0.21761193604757145,0.09905145136178835,0.26443074212751816,0.12371997172615715,0.0
2011-06-10,0.1887578667435437,0.10690759626501037,0.21894688193574285,0.09965908497837417,0.2627806375329399,0.12294793254438918,0.0
2011-06-17,0.1887578667435437,0.10690759626501037,0.21894688193574285,0.09965908497837417,0.2627806375329399,0.12294793254438918,0.0
2011-06-24,0.18471260693550776,0.11365001277561843,0.20441513185508223,0.1314181719187672,0.24937696625339842,0.11642711026162608,0.0
2011-07-01,0.18471260693550776,0.11365001277561843,0.20441513185508223,0.1314181719187672,0.24937696625339842,0.11642711026162608,0.0
2011-07-08,0.18366448466556917,0.11435017215636138,0.20325521074539563,0.1306724604324323,0.25091329359731396,0.11714437840292768,0.0
2011-07-15,0.18209779053737735,0.115396744318856,0.20152140387588002,0.12955779867924336,0.2532097384852125,0.11821652410343086,0.0
2011-07-22,0.18471260693550776,0.11365001277561843,0.20441513185508223,0.1314181719187672,0.24937696625339842,0.11642711026162608,0.0
2011-07-29,0.1735089075093687,0.107420317755673,0.20833921899263635,0.10609268811344953,0.2754659779839349,0.12917288964493734,1.1102230246251565e-16
2011-08-05,0.17545528970839241,0.10627205899546667,0.21067631945062795,0.1072828109869939,0.27252141191889784,0.12779210893962117,0.0
2011-08-12,0.1686215884937518,0.1103035679602937,0.202470815800561,0.1031043181243942,0.2828597127445666,0.1326399968764326,1.1102230246251565e-16
2011-08-19,0.1686215884937518,0.1103035679602937,0.202470815800561,0.1031043181243942,0.2828597127445666,0.1326399968764326,1.1102230246251565e-16
2011-08-26,0.0665448805523073,0.0429311511747809,0.0796203643411714,0.0408058612599832,0.1129432924295424,0.0571544502422145,0.6000000000000003
2011-09-02,0.0665448805523073,0.0429311511747809,0.0796203643411714,0.0408058612599832,0.1129432924295424,0.0571544502422145,0.6000000000000003
2011-09-09,0.0665448805523073,0.0429311511747809,0.0796203643411714,0.0408058612599832,0.1129432924295424,0.0571544502422145,0.6000000000000003
2011-09-16,0.07186847099649189,0.0429311511747809,0.08598999348846512,0.04407033016078186,0.1129432924295424,0.0571544502422145,0.5850423115077233
2011-09-23,0.0665448805523073,0.0429311511747809,0.0796203643411714,0.0408058612599832,0.1129432924295424,0.0571544502422145,0.6000000000000003
2011-09-30,0.0552781285647395,0.0497399082314902,0.0782874654195583,0.0423009165111395,0.1131752851925254,0.0612182960805469,0.6000000000000002
2011-10-07,0.0552781285647395,0.0497399082314902,0.0782874654195583,0.0423009165111395,0.1131752851925254,0.0612182960805469,0.6000000000000002
2011-10-14,0.0552781285647395,0.0497399082314902,0.0782874654195583,0.0423009165111395,0.1131752851925254,0.0612182960805469,0.6000000000000002
2011-10-21,0.0552781285647395,0.0497399082314902,0.0782874654195583,0.0423009165111395,0.1131752851925254,0.0612182960805469,0.6000000000000002
2011-10-28,0.0477162585666651,0.0535700930709935,0.0762866341762166,0.0438872997942054,0.111623322335659,0.0669163920562602,0.6000000000000002
2011-11-04,0.0477162585666651,0.0535700930709935,0.0762866341762166,0.0438872997942054,0.111623322335659,0.0669163920562602,0.6000000000000002
2011-11-11,0.0477162585666651,0.0535700930709935,0.0762866341762166,0.0438872997942054,0.111623322335659,0.0669163920562602,0.6000000000000002
2011-11-18,0.04554630300856121,0.0535700930709935,0.07281740564044524,0.04189147084660349,0.111623322335659,0.0669163920562602,0.6076350130414774
2011-11-25,0.0861167211230399,0.1016048483733372,0.1474969179669759,0.0721530744639274,0.2470164463498299,0.1456119917228896,0.20000000000000007
2011-12-02,0.0861167211230399,0.1016048483733372,0.1474969179669759,0.0721530744639274,0.2470164463498299,0.1456119917228896,0.20000000000000007
2011-12-09,0.0861167211230399,0.1016048483733372,0.1474969179669759,0.0721530744639274,0.2470164463498299,0.1456119917228896,0.20000000000000007
2011-12-16,0.0861167211230399,0.1016048483733372,0.1474969179669759,0.0721530744639274,0.2470164463498299,0.1456119917228896,0.20000000000000007
2011-12-23,0.09281562515109262,0.1016048483733372,0.15897050503588703,0.07776576518019614,0.2470164463498299,0.1456119917228896,0.17621481818676743
2011-12-30,0.08974097222219322,0.0974002440957114,0.21051549471447856,0.06697166882083873,0.2699227499932037,0.1241300429930798,0.1413188271604946
2012-01-06,0.09060146942018099,0.0974002440957114,0.2125340598007393,0.06761383852256883,0.2699227499932037,0.1241300429930798,0.13779759517451584
2012-01-13,0.0863976506402984,0.0974002440957114,0.2026726891444702,0.0644766231332364,0.2699227499932037,0.1241300429930798,0.15500000000000003
2012-01-20,0.08857980125030024,0.0974002440957114,0.20779160532991836,0.06610511304538484,0.2699227499932037,0.1241300429930798,0.1460704432924016
2012-01-27,0.1010396253260959,0.1143674502766663,0.2285295781869559,0.1254061410449493,0.3102770768504649,0.1130958265400427,0.007284301774824975
2012-02-03,0.10232803604978412,0.1143674502766663,0.23144368201766333,0.1270052623443128,0.3102770768504649,0.1130958265400427,0.0014826659210658288
2012-02-10,0.1010396253260959,0.1143674502766663,0.2285295781869559,0.1254061410449493,0.3102770768504649,0.1130958265400427,0.007284301774824975
2012-02-17,0.1010396253260959,0.1143674502766663,0.2285295781869559,0.1254061410449493,0.3102770768504649,0.1130958265400427,0.007284301774824975
2012-02-24,0.035367319533051,0.1777695964972413,0.1339840376149966,0.282029219380013,0.2358254979768657,0.0898628734047524,0.045161455593079936
2012-03-02,0.03253793397040692,0.1777695964972413,0.12326531460579689,0.259466881829612,0.2358254979768657,0.0898628734047524,0.08127190171532483
2012-03-09,0.035367319533051,0.1777695964972413,0.1339840376149966,0.282029219380013,0.2358254979768657,0.0898628734047524,0.045161455593079936
2012-03-16,0.03253793397040692,0.1777695964972413,0.12326531460579689,0.259466881829612,0.2358254979768657,0.0898628734047524,0.08127190171532483
2012-03-23,0.03253793397040692,0.1777695964972413,0.12326531460579689,0.259466881829612,0.2358254979768657,0.0898628734047524,0.08127190171532483
2012-03-30,0.06291196577630759,0.1667008683831482,0.1405882140953165,0.22964653053543965,0.2453014310636002,0.0897868286094584,0.06506416153672945
2012-04-06,0.06291196577630759,0.1667008683831482,0.1405882140953165,0.22964653053543965,0.2453014310636002,0.0897868286094584,0.06506416153672945
2012-04-13,0.06314529046943011,0.1667008683831482,0.14110962050037254,0.2304982318867272,0.2453014310636002,0.0897868286094584,0.06345772908726344
2012-04-20,0.06535556696508851,0.1667008683831482,0.14604888477779704,0.23856636840874848,0.2453014310636002,0.0897868286094584,0.04824005179215918
2012-04-27,0.08621769469862334,0.1579901558713228,0.1595810338896133,0.22153867977962244,0.2483086374188745,0.0890895367571251,0.03727426158481861
2012-05-04,0.08226920641722531,0.1579901558713228,0.152272744744919,0.21139293320122088,0.2483086374188745,0.0890895367571251,0.05867678558931255
2012-05-11,0.0882139915700034,0.1579901558713228,0.1632759960409328,0.2266682181519908,0.2483086374188745,0.0890895367571251,0.026453464189750586
2012-05-18,0.09404060592904158,0.15635430368456363,0.17406052405158748,0.2416398600776815,0.24573761503287414,0.0881670912242515,2.220446049250313e-16
2012-05-25,0.07695858386780605,0.1152364921451911,0.15642495964604455,0.1613062275902714,0.243757555435304,0.0852971069698148,0.16101907434556817
2012-06-01,0.07465016964484737,0.1152364921451911,0.15173290862944935,0.15646776030947,0.243757555435304,0.0852971069698148,0.17285800686592334
2012-06-08,0.07318018620231224,0.1152364921451911,0.14874504049151835,0.1533866552290698,0.243757555435304,0.0852971069698148,0.1803969635267897
2012-06-15,0.0702908279622316,0.1152364921451911,0.1428721706517622,0.14733052146932107,0.243757555435304,0.0852971069698148,0.19521532536637531
2012-06-22,0.0731400534479713,0.1152364921451911,0.14866346720673634,0.15330253643581518,0.243757555435304,0.0852971069698148,0.1806027883591672
2012-06-29,0.09903166597316321,0.1355919216143129,0.1758857219454252,0.1813523915873424,0.2679833637668571,0.0949311963450163,0.04522373876788288
2012-07-06,0.09657820825280979,0.1355919216143129,0.17152824519123347,0.17685948095242388,0.2679833637668571,0.0949311963450163,0.056527583877346466
2012-07-13,0.09936342060503937,0.1355919216143129,0.1764749365402003,0.18195991944542392,0.2679833637668571,0.0949311963450163,0.04369524168314998
2012-07-20,0.100148722677978,0.1355919216143129,0.1778696765022795,0.1833980090468299,0.2679833637668571,0.0949311963450163,0.040077110046726316
2012-07-27,0.09037064456743096,0.11327758314479017,0.20137476994886244,0.12690174719889144,0.3408706482308098,0.127204606909215,2.220446049250313e-16
2012-08-03,0.09236288200266539,0.11147926699237785,0.20581411368846025,0.12969931949215582,0.3354592228138922,0.12518519501044853,0.0
2012-08-10,0.08872006809123492,0.11476749508271435,0.1976967563663769,0.12458394765549684,0.3453540352698667,0.12887769753431022,0.0
2012-08-17,0.08212061078446703,0.1151282026305431,0.1829910496261079,0.11531674958689792,0.3464394628737817,0.1292827526260321,0.02872117187217027
2012-08-24,0.08125482657912476,0.1151282026305431,0.18106180483637904,0.11410098390456778,0.3464394628737817,0.1292827526260321,0.032731966549571556
2012-08-31,0.07904279347725446,0.1100681388116375,0.18491236091576593,0.10281877089555154,0.3562407622495505,0.1382444191316803,0.028672754518559884
2012-09-07,0.07928161213950898,0.1100681388116375,0.18547105223632177,0.10312942592480473,0.3562407622495505,0.1382444191316803,0.027564589506496207
2012-09-14,0.07904259433754157,0.1100681388116375,0.18491189504920377,0.10281851185485202,0.3562407622495505,0.1382444191316803,0.028673678565534377
2012-09-21,0.07840424697904824,0.1100681388116375,0.18341854806650493,0.10198815037700783,0.3562407622495505,0.1382444191316803,0.03163573438457079
2012-09-28,0.07665746205294337,0.1091504631805861,0.18128274691230112,0.0994231222234357,0.3554628236686014,0.1469483096848555,0.031075072277276905
2012-10-05,0.07665746205294337,0.1091504631805861,0.18128274691230112,0.0994231222234357,0.3554628236686014,0.1469483096848555,0.031075072277276905
2012-10-12,0.07665746205294337,0.1091504631805861,0.18128274691230112,0.0994231222234357,0.3554628236686014,0.1469483096848555,0.031075072277276905
2012-10-19,0.07913767145160894,0.1091504631805861,0.18714804900640478,0.10263990185035492,0.3554628236686014,0.1469483096848555,0.019512781157588366
2012-10-26,0.06622513934701273,0.1182283973122073,0.15724738843746952,0.06746601803271905,0.3485005608695414,0.2266182615738309,0.015714234427219087
2012-11-02,0.07062216958589124,0.11761407379883329,0.16768785755179258,0.07194543663887967,0.34668972613073634,0.22544073629386693,0.0
2012-11-09,0.06983205987260029,0.11820595808190675,0.16581179220532252,0.07114052242215906,0.3484344169944403,0.22657525042357113,0.0
2012-11-16,0.0735322640732458,0.11543407378067176,0.17459769213658644,0.07491005836858292,0.3402637637875383,0.22126214785337492,0.0
2012-11-23,0.07358116456993004,0.11539744160803166,0.17471380326104327,0.07495987512734911,0.3401557835306696,0.2211919319029764,0.0
2012-11-30,0.08482116336935369,0.09811342505987135,0.2914420645084266,0.06285149529177424,0.3167745919683917,0.14599725980218237,0.0
2012-12-07,0.08255338010999073,0.10016709060095011,0.28365005354427153,0.06117109427878704,0.32340517349602454,0.14905320796997593,1.1102230246251565e-16
2012-12-14,0.08269057840813596,0.10004284618031062,0.2841214613117454,0.061272756621619615,0.3230040308834982,0.14886832659469007,1.1102230246251565e-16
2012-12-21,0.08384745944450012,0.09899519459822075,0.2880964574593512,0.062129992011018396,0.31962152331902327,0.14730937316788628,0.0
2012-12-28,0.0851167677822574,0.09722958572046644,0.3072283474980675,0.059007103149248445,0.31795516329030676,0.13346303255965342,1.1102230246251565e-16
2013-01-04,0.08579002153931363,0.09659690579987047,0.3096584519841353,0.059473835556074134,0.31588620613109464,0.1325945789895117,2.220446049250313e-16
2013-01-11,0.08460529943483096,0.09771023027691422,0.30538220625854845,0.058652528294956825,0.3195269422637287,0.13412279347102082,0.0
2013-01-18,0.08344727952651947,0.09879846177352337,0.3012023419137164,0.05784973230118246,0.32308562062935275,0.13561656385570542,1.1102230246251565e-16
2013-01-25,0.0801739957059674,0.0993777532877065,0.2919747485384753,0.05490852656685549,0.321517638843621,0.1351614638153493,0.01688587324202495
2013-02-01,0.07822432191998359,0.0993777532877065,0.2848744972864062,0.053573259265634714,0.321517638843621,0.1351614638153493,0.02727106558129866
2013-02-08,0.07667655442281839,0.0993777532877065,0.27923789377423774,0.05251324433200099,0.321517638843621,0.1351614638153493,0.03551545152426616
2013-02-15,0.07667655442281839,0.0993777532877065,0.27923789377423774,0.05251324433200099,0.321517638843621,0.1351614638153493,0.03551545152426616
2013-02-22,0.07659052627141055,0.1005731271593361,0.2842159652811458,0.05165275545488979,0.315363908969391,0.1357376953849182,0.035866021478908716
2013-03-01,0.07659052627141055,0.1005731271593361,0.2842159652811458,0.05165275545488979,0.315363908969391,0.1357376953849182,0.035866021478908716
2013-03-08,0.07659052627141055,0.1005731271593361,0.2842159652811458,0.05165275545488979,0.315363908969391,0.1357376953849182,0.035866021478908716
2013-03-15,0.07854995438846793,0.1005731271593361,0.2914871093873374,0.05297419645143219,0.315363908969391,0.1357376953849182,0.025314008259117116
2013-03-22,0.07940415549211387,0.1005731271593361,0.29465692167399843,0.0535502708416194,0.315363908969391,0.1357376953849182,0.02071392047862297
2013-03-29,0.06987312090135091,0.125646662901924,0.18744534846978653,0.08218846418242136,0.3471675988344545,0.1689469756557471,0.018731829054315585
2013-04-05,0.06868847037487841,0.125646662901924,0.18426734199340397,0.08079501551278007,0.3471675988344545,0.1689469756557471,0.024487934726811877
2013-04-12,0.07096144080793576,0.125646662901924,0.19036493330448165,0.08346860367680076,0.3471675988344545,0.1689469756557471,0.013443784818656157
2013-04-19,0.06783001248461223,0.125646662901924,0.18196439722277089,0.07978525189186109,0.3471675988344545,0.1689469756557471,0.028659101008630117
2013-04-26,0.08686851829192292,0.1359026243420568,0.17869268968141494,0.1182178613138216,0.2824187959139079,0.1446362023832733,0.05326330807360269
2013-05-03,0.08438192718682663,0.1359026243420568,0.17357765305543796,0.11483390256574443,0.2824187959139079,0.1446362023832733,0.06424889455275307
2013-05-10,0.08153075421395165,0.1359026243420568,0.16771265412040537,0.11095379067116419,0.2824187959139079,0.1446362023832733,0.07684517835524085
2013-05-17,0.08080459545440159,0.1359026243420568,0.16621891088141444,0.1099655737979372,0.2824187959139079,0.1446362023832733,0.08005329722700871
2013-05-24,0.0823040869102207,0.1359026243420568,0.16930343639955642,0.1120062057374573,0.2824187959139079,0.1446362023832733,0.07342864831352758
2013-05-31,0.09798998274843483,0.1543504736044235,0.17650912836788907,0.1417611941280514,0.2689317861453066,0.1407309430972929,0.01972649190860154
