,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,phase4_top3_sector_momentum_sleeve,cash::BIL
2009-04-17,0.041055587264717454,0.05028822294113897,0.143755123624534,0.019260553560940096,0.08278453457976545,0.03385894038753623,0.02899703764136784,0.6
2009-04-24,0.08227744698686178,0.0992925394565982,0.25173439695365135,0.039932762438725455,0.17152116203420725,0.09464489218787182,0.06059679994208425,0.19999999999999984
2009-05-01,0.08227744698686178,0.0992925394565982,0.25173439695365135,0.039932762438725455,0.17152116203420725,0.09464489218787182,0.06059679994208425,0.19999999999999984
2009-05-08,0.08227744698686178,0.0992925394565982,0.25173439695365135,0.039932762438725455,0.17152116203420725,0.09464489218787182,0.06059679994208425,0.19999999999999984
2009-05-15,0.08227744698686178,0.0992925394565982,0.25173439695365135,0.039932762438725455,0.17152116203420725,0.09464489218787182,0.06059679994208425,0.19999999999999984
2009-05-22,0.08227744698686178,0.0992925394565982,0.25173439695365135,0.039932762438725455,0.17152116203420725,0.09464489218787182,0.06059679994208425,0.19999999999999984
2009-05-29,0.09678430867249094,0.10776207183170217,0.2637522221807918,0.04703001163738486,0.18564964138601783,0.11272025997695123,0.0663014843146612,0.12
2009-06-05,0.09678430867249094,0.10776207183170217,0.2637522221807918,0.04703001163738486,0.18564964138601783,0.11272025997695123,0.0663014843146612,0.12
2009-06-12,0.09678430867249094,0.10776207183170217,0.2637522221807918,0.04703001163738486,0.18564964138601783,0.11272025997695123,0.0663014843146612,0.12
2009-06-19,0.09678430867249094,0.10776207183170217,0.2637522221807918,0.04703001163738486,0.18564964138601783,0.11272025997695123,0.0663014843146612,0.12
2009-06-26,0.10716880502334415,0.11554687244348673,0.20879445312250472,0.1248157856504486,0.22040049356055072,0.13909258173755235,0.06819425971920565,0.015986748742907064
2009-07-03,0.10716880502334415,0.11554687244348673,0.20879445312250472,0.1248157856504486,0.22040049356055072,0.13909258173755235,0.06819425971920565,0.015986748742907064
2009-07-10,0.10716880502334415,0.11554687244348673,0.20879445312250472,0.1248157856504486,0.22040049356055072,0.13909258173755235,0.06819425971920565,0.015986748742907064
2009-07-17,0.10716880502334415,0.11554687244348673,0.20879445312250472,0.1248157856504486,0.22040049356055072,0.13909258173755235,0.06819425971920565,0.015986748742907064
2009-07-24,0.10716880502334415,0.11554687244348673,0.20879445312250472,0.1248157856504486,0.22040049356055072,0.13909258173755235,0.06819425971920565,0.015986748742907064
2009-07-31,0.10931609123201737,0.11566117012509419,0.18735558727505658,0.14188522528875364,0.22980180705968775,0.1370605376236345,0.06293385613786708,0.015985725257888994
2009-08-07,0.10931609123201737,0.11566117012509419,0.18735558727505658,0.14188522528875364,0.22980180705968775,0.1370605376236345,0.06293385613786708,0.015985725257888994
2009-08-14,0.10931609123201737,0.11566117012509419,0.18735558727505658,0.14188522528875364,0.22980180705968775,0.1370605376236345,0.06293385613786708,0.015985725257888994
2009-08-21,0.10931609123201737,0.11566117012509419,0.18735558727505658,0.14188522528875364,0.22980180705968775,0.1370605376236345,0.06293385613786708,0.015985725257888994
2009-08-28,0.12196935841524727,0.12321782134563913,0.17051476350467176,0.11970274324338381,0.18836710008760665,0.10994790402281521,0.1662803093806361,2.220446049250313e-16
2009-09-04,0.12196935841524727,0.12321782134563913,0.17051476350467176,0.11970274324338381,0.18836710008760665,0.10994790402281521,0.1662803093806361,2.220446049250313e-16
2009-09-11,0.12196935841524727,0.12321782134563913,0.17051476350467176,0.11970274324338381,0.18836710008760665,0.10994790402281521,0.1662803093806361,2.220446049250313e-16
2009-09-18,0.12196935841524727,0.12321782134563913,0.17051476350467176,0.11970274324338381,0.18836710008760665,0.10994790402281521,0.1662803093806361,2.220446049250313e-16
2009-09-25,0.12244632864039696,0.1147700134315786,0.26042870853338507,0.03696240248435558,0.16466864614461427,0.05072390076566958,0.25,0.0
2009-10-02,0.12244632864039696,0.1147700134315786,0.26042870853338507,0.03696240248435558,0.16466864614461427,0.05072390076566958,0.25,0.0
2009-10-09,0.12244632864039696,0.1147700134315786,0.26042870853338507,0.03696240248435558,0.16466864614461427,0.05072390076566958,0.25,0.0
2009-10-16,0.12244632864039696,0.1147700134315786,0.26042870853338507,0.03696240248435558,0.16466864614461427,0.05072390076566958,0.25,0.0
2009-10-23,0.12244632864039696,0.1147700134315786,0.26042870853338507,0.03696240248435558,0.16466864614461427,0.05072390076566958,0.25,0.0
2009-10-30,0.13302673790009817,0.10367408480066714,0.25949891083941345,0.03332821688154917,0.17488932044396113,0.045582729134310856,0.25,1.1102230246251565e-16
2009-11-06,0.13302673790009817,0.10367408480066714,0.25949891083941345,0.03332821688154917,0.17488932044396113,0.045582729134310856,0.25,1.1102230246251565e-16
2009-11-13,0.13302673790009817,0.10367408480066714,0.25949891083941345,0.03332821688154917,0.17488932044396113,0.045582729134310856,0.25,1.1102230246251565e-16
2009-11-20,0.13302673790009817,0.10367408480066714,0.25949891083941345,0.03332821688154917,0.17488932044396113,0.045582729134310856,0.25,1.1102230246251565e-16
2009-11-27,0.13044061630139578,0.10213781511774715,0.261379352028031,0.03338500170670937,0.17718236333659276,0.04547485150952406,0.25000000000000006,0.0
2009-12-04,0.13044061630139578,0.10213781511774715,0.261379352028031,0.03338500170670937,0.17718236333659276,0.04547485150952406,0.25000000000000006,0.0
2009-12-11,0.13044061630139578,0.10213781511774715,0.261379352028031,0.03338500170670937,0.17718236333659276,0.04547485150952406,0.25000000000000006,0.0
2009-12-18,0.13044061630139578,0.10213781511774715,0.261379352028031,0.03338500170670937,0.17718236333659276,0.04547485150952406,0.25000000000000006,0.0
2009-12-25,0.13075587670766486,0.10125111023336884,0.2610173400868135,0.03287403706313515,0.1792812978219891,0.04482033808702854,0.25,0.0
2010-01-01,0.13075587670766486,0.10125111023336884,0.2610173400868135,0.03287403706313515,0.1792812978219891,0.04482033808702854,0.25,0.0
2010-01-08,0.13075587670766486,0.10125111023336884,0.2610173400868135,0.03287403706313515,0.1792812978219891,0.04482033808702854,0.25,0.0
2010-01-15,0.13075587670766486,0.10125111023336884,0.2610173400868135,0.03287403706313515,0.1792812978219891,0.04482033808702854,0.25,0.0
2010-01-22,0.13075587670766486,0.10125111023336884,0.2610173400868135,0.03287403706313515,0.1792812978219891,0.04482033808702854,0.25,0.0
2010-01-29,0.12955983674544214,0.10140774352381295,0.26593319839375684,0.03395491893760911,0.17315810986235813,0.045986192537020826,0.25,0.0
2010-02-05,0.12955983674544214,0.10140774352381295,0.26593319839375684,0.03395491893760911,0.17315810986235813,0.045986192537020826,0.25,0.0
2010-02-12,0.12955983674544214,0.10140774352381295,0.26593319839375684,0.03395491893760911,0.17315810986235813,0.045986192537020826,0.25,0.0
2010-02-19,0.12955983674544214,0.10140774352381295,0.26593319839375684,0.03395491893760911,0.17315810986235813,0.045986192537020826,0.25,0.0
2010-02-26,0.13502848731306252,0.10594668279466639,0.25784071145784976,0.03434577539472313,0.16995863862700666,0.04687970441269155,0.25000000000000006,0.0
2010-03-05,0.13502848731306252,0.10594668279466639,0.25784071145784976,0.03434577539472313,0.16995863862700666,0.04687970441269155,0.25000000000000006,0.0
2010-03-12,0.13502848731306252,0.10594668279466639,0.25784071145784976,0.03434577539472313,0.16995863862700666,0.04687970441269155,0.25000000000000006,0.0
2010-03-19,0.13502848731306252,0.10594668279466639,0.25784071145784976,0.03434577539472313,0.16995863862700666,0.04687970441269155,0.25000000000000006,0.0
2010-03-26,0.13735592305761168,0.10768246107157262,0.25614125357525586,0.034343106673443514,0.16783548495187256,0.04664177067024378,0.25,0.0
2010-04-02,0.13735592305761168,0.10768246107157262,0.25614125357525586,0.034343106673443514,0.16783548495187256,0.04664177067024378,0.25,0.0
2010-04-09,0.13735592305761168,0.10768246107157262,0.25614125357525586,0.034343106673443514,0.16783548495187256,0.04664177067024378,0.25,0.0
2010-04-16,0.13735592305761168,0.10768246107157262,0.25614125357525586,0.034343106673443514,0.16783548495187256,0.04664177067024378,0.25,0.0
2010-04-23,0.13735592305761168,0.10768246107157262,0.25614125357525586,0.034343106673443514,0.16783548495187256,0.04664177067024378,0.25,0.0
2010-04-30,0.11685014673267903,0.1013717140893366,0.1670139627994653,0.0344247590869684,0.28252814822316585,0.04781126906838484,0.25000000000000006,0.0
2010-05-07,0.11685014673267903,0.1013717140893366,0.1670139627994653,0.0344247590869684,0.28252814822316585,0.04781126906838484,0.25000000000000006,0.0
2010-05-14,0.11685014673267903,0.1013717140893366,0.1670139627994653,0.0344247590869684,0.28252814822316585,0.04781126906838484,0.25000000000000006,0.0
2010-05-21,0.11685014673267903,0.1013717140893366,0.1670139627994653,0.0344247590869684,0.28252814822316585,0.04781126906838484,0.25000000000000006,0.0
2010-05-28,0.10349912485724631,0.0902278580484356,0.17728921393266575,0.03763989406080203,0.29394642803246684,0.05193937744936579,0.12545810361901782,0.11999999999999988
2010-06-04,0.10349912485724631,0.0902278580484356,0.17728921393266575,0.03763989406080203,0.29394642803246684,0.05193937744936579,0.12545810361901782,0.11999999999999988
2010-06-11,0.10349912485724631,0.0902278580484356,0.17728921393266575,0.03763989406080203,0.29394642803246684,0.05193937744936579,0.12545810361901782,0.11999999999999988
2010-06-18,0.10349912485724631,0.0902278580484356,0.17728921393266575,0.03763989406080203,0.29394642803246684,0.05193937744936579,0.12545810361901782,0.11999999999999988
2010-06-25,0.10198257066495069,0.09236732552069432,0.18932914046245433,0.0406592601623282,0.3156402155798381,0.05750156304095586,0.08251992456877853,0.12
2010-07-02,0.10198257066495069,0.09236732552069432,0.18932914046245433,0.0406592601623282,0.3156402155798381,0.05750156304095586,0.08251992456877853,0.12
2010-07-09,0.10198257066495069,0.09236732552069432,0.18932914046245433,0.0406592601623282,0.3156402155798381,0.05750156304095586,0.08251992456877853,0.12
2010-07-16,0.10198257066495069,0.09236732552069432,0.18932914046245433,0.0406592601623282,0.3156402155798381,0.05750156304095586,0.08251992456877853,0.12
2010-07-23,0.10198257066495069,0.09236732552069432,0.18932914046245433,0.0406592601623282,0.3156402155798381,0.05750156304095586,0.08251992456877853,0.12
2010-07-30,0.10101416160597941,0.09444770823483291,0.19572206715317136,0.04105645783844521,0.32508494372315777,0.05993629632223183,0.06273836512218156,0.11999999999999988
2010-08-06,0.10101416160597941,0.09444770823483291,0.19572206715317136,0.04105645783844521,0.32508494372315777,0.05993629632223183,0.06273836512218156,0.11999999999999988
2010-08-13,0.10101416160597941,0.09444770823483291,0.19572206715317136,0.04105645783844521,0.32508494372315777,0.05993629632223183,0.06273836512218156,0.11999999999999988
2010-08-20,0.10101416160597941,0.09444770823483291,0.19572206715317136,0.04105645783844521,0.32508494372315777,0.05993629632223183,0.06273836512218156,0.11999999999999988
2010-08-27,0.10217309017713383,0.09712697335734018,0.1994318383538806,0.04025953090751188,0.3266349673878362,0.061149605942247734,0.05322399387404958,0.11999999999999988
2010-09-03,0.10217309017713383,0.09712697335734018,0.1994318383538806,0.04025953090751188,0.3266349673878362,0.061149605942247734,0.05322399387404958,0.11999999999999988
2010-09-10,0.10217309017713383,0.09712697335734018,0.1994318383538806,0.04025953090751188,0.3266349673878362,0.061149605942247734,0.05322399387404958,0.11999999999999988
2010-09-17,0.10217309017713383,0.09712697335734018,0.1994318383538806,0.04025953090751188,0.3266349673878362,0.061149605942247734,0.05322399387404958,0.11999999999999988
2010-09-24,0.13527713268294106,0.12466889037409186,0.17439901583705578,0.07231778356253672,0.27076053434901776,0.05289649227510504,0.1637380513302191,0.005942099589032579
2010-10-01,0.13527713268294106,0.12466889037409186,0.17439901583705578,0.07231778356253672,0.27076053434901776,0.05289649227510504,0.1637380513302191,0.005942099589032579
2010-10-08,0.13527713268294106,0.12466889037409186,0.17439901583705578,0.07231778356253672,0.27076053434901776,0.05289649227510504,0.1637380513302191,0.005942099589032579
2010-10-15,0.13527713268294106,0.12466889037409186,0.17439901583705578,0.07231778356253672,0.27076053434901776,0.05289649227510504,0.1637380513302191,0.005942099589032579
2010-10-22,0.13527713268294106,0.12466889037409186,0.17439901583705578,0.07231778356253672,0.27076053434901776,0.05289649227510504,0.1637380513302191,0.005942099589032579
2010-10-29,0.12996269680377356,0.10758842514143215,0.14145992131660237,0.029142172768756705,0.25601634000984197,0.05330370548061599,0.2391577538403409,0.043368984638636254
2010-11-05,0.12996269680377356,0.10758842514143215,0.14145992131660237,0.029142172768756705,0.25601634000984197,0.05330370548061599,0.2391577538403409,0.043368984638636254
2010-11-12,0.12996269680377356,0.10758842514143215,0.14145992131660237,0.029142172768756705,0.25601634000984197,0.05330370548061599,0.2391577538403409,0.043368984638636254
2010-11-19,0.12996269680377356,0.10758842514143215,0.14145992131660237,0.029142172768756705,0.25601634000984197,0.05330370548061599,0.2391577538403409,0.043368984638636254
2010-11-26,0.1343739631046123,0.11596927397210907,0.1272814710527723,0.060051105191872005,0.20687911686196345,0.0429373417956056,0.2291640906596449,0.08334363736142036
2010-12-03,0.1343739631046123,0.11596927397210907,0.1272814710527723,0.060051105191872005,0.20687911686196345,0.0429373417956056,0.2291640906596449,0.08334363736142036
2010-12-10,0.1343739631046123,0.11596927397210907,0.1272814710527723,0.060051105191872005,0.20687911686196345,0.0429373417956056,0.2291640906596449,0.08334363736142036
2010-12-17,0.1343739631046123,0.11596927397210907,0.1272814710527723,0.060051105191872005,0.20687911686196345,0.0429373417956056,0.2291640906596449,0.08334363736142036
2010-12-24,0.1343739631046123,0.11596927397210907,0.1272814710527723,0.060051105191872005,0.20687911686196345,0.0429373417956056,0.2291640906596449,0.08334363736142036
2010-12-31,0.12986199703149595,0.10772114751890059,0.14042238554692438,0.028835769569024856,0.24611394062771116,0.05368511199479791,0.23554678409628493,0.057812863614860266
2011-01-07,0.12986199703149595,0.10772114751890059,0.14042238554692438,0.028835769569024856,0.24611394062771116,0.05368511199479791,0.23554678409628493,0.057812863614860266
2011-01-14,0.12986199703149595,0.10772114751890059,0.14042238554692438,0.028835769569024856,0.24611394062771116,0.05368511199479791,0.23554678409628493,0.057812863614860266
2011-01-21,0.12986199703149595,0.10772114751890059,0.14042238554692438,0.028835769569024856,0.24611394062771116,0.05368511199479791,0.23554678409628493,0.057812863614860266
2011-01-28,0.13922565423632396,0.11749309578733623,0.12723456619015983,0.06023566640556761,0.20496797094299615,0.04468502163424639,0.2312806583988767,0.07487736640449316
2011-02-04,0.13922565423632396,0.11749309578733623,0.12723456619015983,0.06023566640556761,0.20496797094299615,0.04468502163424639,0.2312806583988767,0.07487736640449316
2011-02-11,0.13922565423632396,0.11749309578733623,0.12723456619015983,0.06023566640556761,0.20496797094299615,0.04468502163424639,0.2312806583988767,0.07487736640449316
2011-02-18,0.13922565423632396,0.11749309578733623,0.12723456619015983,0.06023566640556761,0.20496797094299615,0.04468502163424639,0.2312806583988767,0.07487736640449316
2011-02-25,0.14329379169443193,0.12124871732857616,0.12114965103155453,0.07365302686341521,0.1861428294385391,0.04086242405778158,0.2287834801380995,0.08486607944760194
2011-03-04,0.14329379169443193,0.12124871732857616,0.12114965103155453,0.07365302686341521,0.1861428294385391,0.04086242405778158,0.2287834801380995,0.08486607944760194
2011-03-11,0.14329379169443193,0.12124871732857616,0.12114965103155453,0.07365302686341521,0.1861428294385391,0.04086242405778158,0.2287834801380995,0.08486607944760194
2011-03-18,0.14329379169443193,0.12124871732857616,0.12114965103155453,0.07365302686341521,0.1861428294385391,0.04086242405778158,0.2287834801380995,0.08486607944760194
2011-03-25,0.1446664831516908,0.12174587322027872,0.11879442822665419,0.08065173671566818,0.17808368764063934,0.03916944102209881,0.22770388332567662,0.0891844666972933
2011-04-01,0.1446664831516908,0.12174587322027872,0.11879442822665419,0.08065173671566818,0.17808368764063934,0.03916944102209881,0.22770388332567662,0.0891844666972933
2011-04-08,0.1446664831516908,0.12174587322027872,0.11879442822665419,0.08065173671566818,0.17808368764063934,0.03916944102209881,0.22770388332567662,0.0891844666972933
2011-04-15,0.1446664831516908,0.12174587322027872,0.11879442822665419,0.08065173671566818,0.17808368764063934,0.03916944102209881,0.22770388332567662,0.0891844666972933
2011-04-22,0.1446664831516908,0.12174587322027872,0.11879442822665419,0.08065173671566818,0.17808368764063934,0.03916944102209881,0.22770388332567662,0.0891844666972933
2011-04-29,0.1351593027277996,0.10341499494973548,0.14097647295173146,0.031549487207155794,0.2417109796648188,0.053650213773153835,0.23548715042479837,0.058051398300806634
2011-05-06,0.1351593027277996,0.10341499494973548,0.14097647295173146,0.031549487207155794,0.2417109796648188,0.053650213773153835,0.23548715042479837,0.058051398300806634
2011-05-13,0.1351593027277996,0.10341499494973548,0.14097647295173146,0.031549487207155794,0.2417109796648188,0.053650213773153835,0.23548715042479837,0.058051398300806634
2011-05-20,0.1351593027277996,0.10341499494973548,0.14097647295173146,0.031549487207155794,0.2417109796648188,0.053650213773153835,0.23548715042479837,0.058051398300806634
2011-05-27,0.1355192536947742,0.10279858658724712,0.14135697317950668,0.0319160685559942,0.24459283040619023,0.05385633642451675,0.23668001628274304,0.05327993486902782
2011-06-03,0.1355192536947742,0.10279858658724712,0.14135697317950668,0.0319160685559942,0.24459283040619023,0.05385633642451675,0.23668001628274304,0.05327993486902782
2011-06-10,0.1355192536947742,0.10279858658724712,0.14135697317950668,0.0319160685559942,0.24459283040619023,0.05385633642451675,0.23668001628274304,0.05327993486902782
2011-06-17,0.1355192536947742,0.10279858658724712,0.14135697317950668,0.0319160685559942,0.24459283040619023,0.05385633642451675,0.23668001628274304,0.05327993486902782
2011-06-24,0.12854482394398298,0.10607675681222833,0.12281605092552102,0.07465468726761175,0.19685365281892642,0.04915836109626914,0.2260347776215132,0.09586088951394722
2011-07-01,0.12854482394398298,0.10607675681222833,0.12281605092552102,0.07465468726761175,0.19685365281892642,0.04915836109626914,0.2260347776215132,0.09586088951394722
2011-07-08,0.12854482394398298,0.10607675681222833,0.12281605092552102,0.07465468726761175,0.19685365281892642,0.04915836109626914,0.2260347776215132,0.09586088951394722
2011-07-15,0.12854482394398298,0.10607675681222833,0.12281605092552102,0.07465468726761175,0.19685365281892642,0.04915836109626914,0.2260347776215132,0.09586088951394722
2011-07-22,0.12854482394398298,0.10607675681222833,0.12281605092552102,0.07465468726761175,0.19685365281892642,0.04915836109626914,0.2260347776215132,0.09586088951394722
2011-07-29,0.11509287570603444,0.09933313866694335,0.13792609491111718,0.07008428555052532,0.18942871857503166,0.05495831288768123,0.22227447543244438,0.11090209827022235
2011-08-05,0.11509287570603444,0.09933313866694335,0.13792609491111718,0.07008428555052532,0.18942871857503166,0.05495831288768123,0.22227447543244438,0.11090209827022235
2011-08-12,0.11509287570603444,0.09933313866694335,0.13792609491111718,0.07008428555052532,0.18942871857503166,0.05495831288768123,0.22227447543244438,0.11090209827022235
2011-08-19,0.11509287570603444,0.09933313866694335,0.13792609491111718,0.07008428555052532,0.18942871857503166,0.05495831288768123,0.22227447543244438,0.11090209827022235
2011-08-26,0.05233999065721813,0.04197388105783387,0.06914107358086292,0.024691304501989288,0.12191108364469044,0.03429464435030808,0.05564802220709726,0.6
2011-09-02,0.05233999065721813,0.04197388105783387,0.06914107358086292,0.024691304501989288,0.12191108364469044,0.03429464435030808,0.05564802220709726,0.6
2011-09-09,0.05233999065721813,0.04197388105783387,0.06914107358086292,0.024691304501989288,0.12191108364469044,0.03429464435030808,0.05564802220709726,0.6
2011-09-16,0.05233999065721813,0.04197388105783387,0.06914107358086292,0.024691304501989288,0.12191108364469044,0.03429464435030808,0.05564802220709726,0.6
2011-09-23,0.05233999065721813,0.04197388105783387,0.06914107358086292,0.024691304501989288,0.12191108364469044,0.03429464435030808,0.05564802220709726,0.6
2011-09-30,0.04443293700792142,0.043741233362637154,0.07261880842039715,0.02375360679848666,0.14173043645832567,0.03598684727287348,0.037736130679358444,0.6000000000000001
2011-10-07,0.04443293700792142,0.043741233362637154,0.07261880842039715,0.02375360679848666,0.14173043645832567,0.03598684727287348,0.037736130679358444,0.6000000000000001
2011-10-14,0.04443293700792142,0.043741233362637154,0.07261880842039715,0.02375360679848666,0.14173043645832567,0.03598684727287348,0.037736130679358444,0.6000000000000001
2011-10-21,0.04443293700792142,0.043741233362637154,0.07261880842039715,0.02375360679848666,0.14173043645832567,0.03598684727287348,0.037736130679358444,0.6000000000000001
2011-10-28,0.040500443370037366,0.043570009522318986,0.0739932767110574,0.03706952958300272,0.12996901564313892,0.03896629052559375,0.035931434644850824,0.6000000000000001
2011-11-04,0.040500443370037366,0.043570009522318986,0.0739932767110574,0.03706952958300272,0.12996901564313892,0.03896629052559375,0.035931434644850824,0.6000000000000001
2011-11-11,0.040500443370037366,0.043570009522318986,0.0739932767110574,0.03706952958300272,0.12996901564313892,0.03896629052559375,0.035931434644850824,0.6000000000000001
2011-11-18,0.040500443370037366,0.043570009522318986,0.0739932767110574,0.03706952958300272,0.12996901564313892,0.03896629052559375,0.035931434644850824,0.6000000000000001
2011-11-25,0.07677570501074987,0.08942579842228914,0.14478307555885173,0.059306179497498585,0.2850021070574657,0.08711250523559408,0.05759462921755091,0.19999999999999996
2011-12-02,0.07677570501074987,0.08942579842228914,0.14478307555885173,0.059306179497498585,0.2850021070574657,0.08711250523559408,0.05759462921755091,0.19999999999999996
2011-12-09,0.07677570501074987,0.08942579842228914,0.14478307555885173,0.059306179497498585,0.2850021070574657,0.08711250523559408,0.05759462921755091,0.19999999999999996
2011-12-16,0.07677570501074987,0.08942579842228914,0.14478307555885173,0.059306179497498585,0.2850021070574657,0.08711250523559408,0.05759462921755091,0.19999999999999996
2011-12-23,0.07677570501074987,0.08942579842228914,0.14478307555885173,0.059306179497498585,0.2850021070574657,0.08711250523559408,0.05759462921755091,0.19999999999999996
2011-12-30,0.08752592678847677,0.1042816181182038,0.18081363621702481,0.059269665147569664,0.3357427366057636,0.10104888151943173,0.05631753560352959,0.07500000000000007
2012-01-06,0.08752592678847677,0.1042816181182038,0.18081363621702481,0.059269665147569664,0.3357427366057636,0.10104888151943173,0.05631753560352959,0.07500000000000007
2012-01-13,0.08752592678847677,0.1042816181182038,0.18081363621702481,0.059269665147569664,0.3357427366057636,0.10104888151943173,0.05631753560352959,0.07500000000000007
2012-01-20,0.08752592678847677,0.1042816181182038,0.18081363621702481,0.059269665147569664,0.3357427366057636,0.10104888151943173,0.05631753560352959,0.07500000000000007
2012-01-27,0.10571455630270213,0.12846718147197198,0.17514658618232257,0.13852373112790986,0.3075407438375337,0.0939042159172448,0.05070298516031485,0.0
2012-02-03,0.10571455630270213,0.12846718147197198,0.17514658618232257,0.13852373112790986,0.3075407438375337,0.0939042159172448,0.05070298516031485,0.0
2012-02-10,0.10571455630270213,0.12846718147197198,0.17514658618232257,0.13852373112790986,0.3075407438375337,0.0939042159172448,0.05070298516031485,0.0
2012-02-17,0.10571455630270213,0.12846718147197198,0.17514658618232257,0.13852373112790986,0.3075407438375337,0.0939042159172448,0.05070298516031485,0.0
2012-02-24,0.01725421850700069,0.183570653392748,0.05755243015964599,0.21437699724111486,0.14119384438301213,0.055428657238137245,0.22312560030721965,0.10749759877112142
2012-03-02,0.01725421850700069,0.183570653392748,0.05755243015964599,0.21437699724111486,0.14119384438301213,0.055428657238137245,0.22312560030721965,0.10749759877112142
2012-03-09,0.01725421850700069,0.183570653392748,0.05755243015964599,0.21437699724111486,0.14119384438301213,0.055428657238137245,0.22312560030721965,0.10749759877112142
2012-03-16,0.01725421850700069,0.183570653392748,0.05755243015964599,0.21437699724111486,0.14119384438301213,0.055428657238137245,0.22312560030721965,0.10749759877112142
2012-03-23,0.01725421850700069,0.183570653392748,0.05755243015964599,0.21437699724111486,0.14119384438301213,0.055428657238137245,0.22312560030721965,0.10749759877112142
2012-03-30,0.0732717372039102,0.15916751254429662,0.09904308031593502,0.15870524474222164,0.15924886189793336,0.055722261496470624,0.2350528994002558,0.05978840239897676
2012-04-06,0.0732717372039102,0.15916751254429662,0.09904308031593502,0.15870524474222164,0.15924886189793336,0.055722261496470624,0.2350528994002558,0.05978840239897676
2012-04-13,0.0732717372039102,0.15916751254429662,0.09904308031593502,0.15870524474222164,0.15924886189793336,0.055722261496470624,0.2350528994002558,0.05978840239897676
2012-04-20,0.0732717372039102,0.15916751254429662,0.09904308031593502,0.15870524474222164,0.15924886189793336,0.055722261496470624,0.2350528994002558,0.05978840239897676
2012-04-27,0.09541391876523159,0.15365107119074303,0.11402409403452096,0.12968505304769068,0.16470362669344651,0.055887411421168105,0.2377883917176003,0.0488464331295988
2012-05-04,0.09541391876523159,0.15365107119074303,0.11402409403452096,0.12968505304769068,0.16470362669344651,0.055887411421168105,0.2377883917176003,0.0488464331295988
2012-05-11,0.09541391876523159,0.15365107119074303,0.11402409403452096,0.12968505304769068,0.16470362669344651,0.055887411421168105,0.2377883917176003,0.0488464331295988
2012-05-18,0.09541391876523159,0.15365107119074303,0.11402409403452096,0.12968505304769068,0.16470362669344651,0.055887411421168105,0.2377883917176003,0.0488464331295988
2012-05-25,0.0838420504020809,0.11441328871038996,0.12297774035834078,0.07546450989293436,0.2082642638716704,0.06489485982285975,0.22328557101942537,0.10685771592229842
2012-06-01,0.0838420504020809,0.11441328871038996,0.12297774035834078,0.07546450989293436,0.2082642638716704,0.06489485982285975,0.22328557101942537,0.10685771592229842
2012-06-08,0.0838420504020809,0.11441328871038996,0.12297774035834078,0.07546450989293436,0.2082642638716704,0.06489485982285975,0.22328557101942537,0.10685771592229842
2012-06-15,0.0838420504020809,0.11441328871038996,0.12297774035834078,0.07546450989293436,0.2082642638716704,0.06489485982285975,0.22328557101942537,0.10685771592229842
2012-06-22,0.0838420504020809,0.11441328871038996,0.12297774035834078,0.07546450989293436,0.2082642638716704,0.06489485982285975,0.22328557101942537,0.10685771592229842
2012-06-29,0.11013908206583171,0.13027489225086183,0.13894149908424774,0.0943563593658616,0.20025937053740384,0.061974954293753125,0.2453153858659866,0.01873845653605355
2012-07-06,0.11013908206583171,0.13027489225086183,0.13894149908424774,0.0943563593658616,0.20025937053740384,0.061974954293753125,0.2453153858659866,0.01873845653605355
2012-07-13,0.11013908206583171,0.13027489225086183,0.13894149908424774,0.0943563593658616,0.20025937053740384,0.061974954293753125,0.2453153858659866,0.01873845653605355
2012-07-20,0.11013908206583171,0.13027489225086183,0.13894149908424774,0.0943563593658616,0.20025937053740384,0.061974954293753125,0.2453153858659866,0.01873845653605355
2012-07-27,0.08763150174676013,0.09827368081913083,0.15410829090362266,0.03885064578608466,0.27890992612764115,0.09222595461676063,0.25,0.0
2012-08-03,0.08763150174676013,0.09827368081913083,0.15410829090362266,0.03885064578608466,0.27890992612764115,0.09222595461676063,0.25,0.0
2012-08-10,0.08763150174676013,0.09827368081913083,0.15410829090362266,0.03885064578608466,0.27890992612764115,0.09222595461676063,0.25,0.0
2012-08-17,0.08763150174676013,0.09827368081913083,0.15410829090362266,0.03885064578608466,0.27890992612764115,0.09222595461676063,0.25,0.0
2012-08-24,0.08763150174676013,0.09827368081913083,0.15410829090362266,0.03885064578608466,0.27890992612764115,0.09222595461676063,0.25,0.0
2012-08-31,0.08735813631687332,0.09865991863394545,0.15412041993985903,0.03857433474068583,0.2763964873814865,0.09489070298714991,0.25,0.0
2012-09-07,0.08735813631687332,0.09865991863394545,0.15412041993985903,0.03857433474068583,0.2763964873814865,0.09489070298714991,0.25,0.0
2012-09-14,0.08735813631687332,0.09865991863394545,0.15412041993985903,0.03857433474068583,0.2763964873814865,0.09489070298714991,0.25,0.0
2012-09-21,0.08735813631687332,0.09865991863394545,0.15412041993985903,0.03857433474068583,0.2763964873814865,0.09489070298714991,0.25,0.0
2012-09-28,0.08555349156156884,0.09875904072379893,0.1517992155674614,0.03822273060125895,0.27449753299661045,0.10116798854930154,0.25,0.0
2012-10-05,0.08555349156156884,0.09875904072379893,0.1517992155674614,0.03822273060125895,0.27449753299661045,0.10116798854930154,0.25,0.0
