factor,sleeve_or_component,correlation,abs_correlation
pca_full_diag_f5,composite_breadth_filtered,0.08037688750419925,0.08037688750419925
pca_full_diag_f5,composite_anti_chop_clarity,0.07847400729474907,0.07847400729474907
pca_full_diag_f5,cta_trend_long_only,0.07507909513067754,0.07507909513067754
pca_full_diag_f5,composite_recovery_confirmed_offense_sleeve,0.07507766127803607,0.07507766127803607
pca_full_diag_f5,composite_ic_weighted,0.07154476182730521,0.07154476182730521
pca_full_diag_f5,dual_momentum_topn,0.0714796200905994,0.0714796200905994
pca_full_diag_f5,baseline_60_40_proxy,0.05813159126966173,0.05813159126966173
pca_full_diag_f5,sector_factor_rotation,0.056922370644487685,0.056922370644487685
pca_full_diag_f5,cta_trend_vol_managed,0.05465252521625304,0.05465252521625304
pca_full_diag_f5,baseline_market_proxy_buy_hold,0.050634527198728754,0.050634527198728754
pca_full_diag_f5,composite_trend_quality_module,0.05043280989586601,0.05043280989586601
pca_full_diag_f5,composite_confirmation_aware_momentum,0.04728935235177775,0.04728935235177775
pca_full_diag_f5,composite_trend_quality_refined,0.04672525091226613,0.04672525091226613
pca_full_diag_f5,dual_momentum_single_best,0.044799896106609165,0.044799896106609165
pca_full_diag_f5,composite_regime_conditioned,0.03820970792735599,0.03820970792735599
pca_full_diag_f5,component::composite_regime_offense_component,0.034816035135798666,0.034816035135798666
pca_full_diag_f5,composite_macro_trend_diversifier_sleeve,0.022460125085798175,0.022460125085798175
pca_full_diag_f5,component::composite_regime_cash_component,0.021833914327362137,0.021833914327362137
pca_full_diag_f5,sector_rotation_with_sma_filter,-0.010582460908225932,0.010582460908225932
pca_full_diag_f5,pairs_stat_arb_research,0.008480875379271235,0.008480875379271235
pca_full_diag_f5,cross_sectional_reversal_combo_ls,0.0037584960301743947,0.0037584960301743947
pca_full_diag_f5,cta_trend_long_short_research,0.0010433536488466061,0.0010433536488466061
