weeks,start,end,cagr,total_return,sharpe_zero_rf,max_drawdown,annual_volatility,peak_largest_stock_weight,average_growth_allocation,maximum_growth_allocation,annual_total_turnover,cap_event_weeks,scenario,variant,cap_schedule,cost_bps,window,exceptional_signal_share,control_cagr,control_sharpe,control_max_drawdown,control_peak_stock_weight,cagr_change_vs_control,sharpe_change_vs_control,drawdown_change_vs_control,peak_weight_change_vs_control
157,2023-08-11,2026-08-07,0.38448533757852155,1.6704359501203996,1.4387168307458238,-0.21799538695058862,0.248098703915671,0.19035055792078162,0.2528662420382165,0.6,3.3625417160551874,8,base,breadth4_vol_60,biweekly,50,since_incumbent_holdout_start,0.1910828025477707,0.38713656679470265,1.4783509829544967,-0.21241551098419553,0.14783525440271597,-0.0026512292161811057,-0.039634152208672946,-0.005579875966393089,0.04251530351806565
105,2024-08-09,2026-08-07,0.5664612484771683,1.4750715961222913,1.7742702841222735,-0.2159001275747886,0.2752101032045068,0.19035055792078162,0.3180952380952381,0.6,4.064206855055653,5,base,breadth4_vol_60,biweekly,50,trailing_2y,0.2761904761904762,0.5585821924961885,1.801110415111525,-0.2124155109841951,0.14783525440271597,0.007879055980979821,-0.02684013098925142,-0.0034846165905935145,0.04251530351806565
53,2025-08-08,2026-08-07,0.9587569391913635,0.9842462059596895,2.4096578866513982,-0.14604630846494393,0.29884330890960437,0.19035055792078162,0.47547169811320744,0.6,4.0692478714319735,5,base,breadth4_vol_60,biweekly,50,trailing_1y,0.49056603773584906,0.9231041941304312,2.4331384584154496,-0.1344188867847903,0.14783525440271597,0.0356527450609323,-0.023480571764051383,-0.011627421680153627,0.04251530351806565
32,2026-01-02,2026-08-07,0.9308522836251796,0.49915165767649317,2.1964697560346997,-0.14604630846494382,0.32445251860136093,0.19035055792078162,0.4937499999999999,0.6,2.95550836429699,5,base,breadth4_vol_60,biweekly,50,ytd,0.46875,0.8831130360956219,2.1465395766734385,-0.13441888678479008,0.14783525440271597,0.047739247529557716,0.04993017936126121,-0.011627421680153738,0.04251530351806565
188,2023-01-06,2026-08-07,0.383956583831061,2.2375165164490234,1.502773475862571,-0.21799538695058784,0.2352222390946836,0.19035055792078157,0.2276595744680851,0.6,2.877906940546637,13,base,breadth4_vol_60,weekly,50,full_recent,0.1595744680851064,0.3859439073786701,1.5388388960078916,-0.21241551098419553,0.14783525440271597,-0.00198732354760911,-0.03606542014532055,-0.005579875966392311,0.042515303518065595
157,2023-08-11,2026-08-07,0.3847551312393922,1.6720074244708676,1.4408290188936141,-0.21799538695058773,0.2478218679749975,0.19035055792078157,0.2528662420382165,0.6,3.358615486041741,13,base,breadth4_vol_60,weekly,50,since_incumbent_holdout_start,0.1910828025477707,0.38713656679470265,1.4783509829544967,-0.21241551098419553,0.14783525440271597,-0.0023814355553104516,-0.037521964060882596,-0.0055798759663922,0.042515303518065595
105,2024-08-09,2026-08-07,0.5670361619358526,1.4769061808038457,1.7776546045931025,-0.21590012757478894,0.274834394828471,0.19035055792078157,0.3180952380952381,0.6,4.057177909986687,8,base,breadth4_vol_60,weekly,50,trailing_2y,0.2761904761904762,0.5585821924961885,1.801110415111525,-0.2124155109841951,0.14783525440271597,0.008453969439664144,-0.023455810518422382,-0.0034846165905938475,0.042515303518065595
53,2025-08-08,2026-08-07,0.9601814146865384,0.9857169786434306,2.4170687921219103,-0.14549650837529804,0.2981430257150042,0.19035055792078157,0.47547169811320744,0.6,4.055322602899116,8,base,breadth4_vol_60,weekly,50,trailing_1y,0.49056603773584906,0.9231041941304312,2.4331384584154496,-0.1344188867847903,0.14783525440271597,0.03707722055610718,-0.016069666293539342,-0.011077621590507736,0.042515303518065595
32,2026-01-02,2026-08-07,0.9331785154234387,0.5002628662050901,2.2064937986986903,-0.14549650837529815,0.3233704160105641,0.19035055792078157,0.4937499999999999,0.6,2.932444638289444,8,base,breadth4_vol_60,weekly,50,ytd,0.46875,0.8831130360956219,2.1465395766734385,-0.13441888678479008,0.14783525440271597,0.0500654793278168,0.0599542220252518,-0.011077621590508069,0.042515303518065595
188,2023-01-06,2026-08-07,0.38380152002516454,2.2362052503350798,1.5006798979796983,-0.21799538695058773,0.23552365210258494,0.19061406742094847,0.2276595744680851,0.6,2.874922636119635,4,base,breadth4_vol_60,monthly_with_weekly_2x_emergency,50,full_recent,0.1595744680851064,0.3859439073786701,1.5388388960078916,-0.21241551098419553,0.14783525440271597,-0.0021423873535055815,-0.038158998028193336,-0.0055798759663922,0.0427788130182325
157,2023-08-11,2026-08-07,0.38456934465570547,1.6709252021025471,1.4386443124935542,-0.21799538695058773,0.2481648035432283,0.19061406742094847,0.2528662420382165,0.6,3.3550419240527205,4,base,breadth4_vol_60,monthly_with_weekly_2x_emergency,50,since_incumbent_holdout_start,0.1910828025477707,0.38713656679470265,1.4783509829544967,-0.21241551098419553,0.14783525440271597,-0.0025672221389971828,-0.03970667046094256,-0.0055798759663922,0.0427788130182325
105,2024-08-09,2026-08-07,0.5665107628312982,1.4752295725104365,1.7739479381040602,-0.2159001275747886,0.27529022915967316,0.19061406742094847,0.3180952380952381,0.6,4.05852847669767,3,base,breadth4_vol_60,monthly_with_weekly_2x_emergency,50,trailing_2y,0.2761904761904762,0.5585821924961885,1.801110415111525,-0.2124155109841951,0.14783525440271597,0.007928570335109741,-0.02716247700746477,-0.0034846165905935145,0.0427788130182325
53,2025-08-08,2026-08-07,0.9588796017937984,0.9843728544369656,2.408835591698625,-0.14624135529854587,0.298989264110821,0.19061406742094847,0.47547169811320744,0.6,4.057998253930306,3,base,breadth4_vol_60,monthly_with_weekly_2x_emergency,50,trailing_1y,0.49056603773584906,0.9231041941304312,2.4331384584154496,-0.1344188867847903,0.14783525440271597,0.035775407663367176,-0.024302866716824578,-0.011822468513755569,0.0427788130182325
32,2026-01-02,2026-08-07,0.9310525534378915,0.4992473440253369,2.195483763036218,-0.14624135529854598,0.3246780785753492,0.19061406742094847,0.4937499999999999,0.6,2.936876185309854,3,base,breadth4_vol_60,monthly_with_weekly_2x_emergency,50,ytd,0.46875,0.8831130360956219,2.1465395766734385,-0.13441888678479008,0.14783525440271597,0.047939517342269644,0.04894418636277953,-0.011822468513755902,0.0427788130182325
188,2023-01-06,2026-08-07,0.3992949828624046,2.369132997705423,1.5519083919113792,-0.21463021884169908,0.23480596578673238,0.18407356044426934,0.21595744680851062,0.5,2.1908322836984904,4,base,breadth3_concentration60_vol_50,monthly,50,full_recent,0.20212765957446807,0.3859439073786701,1.5388388960078916,-0.21241551098419553,0.14783525440271597,0.013351075483734487,0.013069495903487605,-0.0022147078575035506,0.03623830604155337
157,2023-08-11,2026-08-07,0.4031527782873767,1.7806339637681994,1.4964417876734752,-0.21463021884169986,0.24734344495602734,0.18407356044426934,0.2388535031847133,0.5,2.535876406503833,4,base,breadth3_concentration60_vol_50,monthly,50,since_incumbent_holdout_start,0.24203821656050956,0.38713656679470265,1.4783509829544967,-0.21241551098419553,0.14783525440271597,0.01601621149267407,0.018090804718978504,-0.0022147078575043277,0.03623830604155337
105,2024-08-09,2026-08-07,0.5917096722416781,1.556287567780363,1.837404328065666,-0.21252594302288486,0.27431808150092407,0.18407356044426934,0.2980952380952381,0.5,2.9330166941758513,3,base,breadth3_concentration60_vol_50,monthly,50,trailing_2y,0.3523809523809524,0.5585821924961885,1.801110415111525,-0.2124155109841951,0.14783525440271597,0.033127479745489685,0.03629391295414108,-0.00011043203868976725,0.03623830604155337
53,2025-08-08,2026-08-07,1.01329882078847,1.0405753137124543,2.506316351316777,-0.13849968497632426,0.2982365365353021,0.18407356044426934,0.441509433962264,0.5,2.2207815772182093,3,base,breadth3_concentration60_vol_50,monthly,50,trailing_1y,0.6415094339622641,0.9231041941304312,2.4331384584154496,-0.1344188867847903,0.14783525440271597,0.09019462665803868,0.07317789290132737,-0.004080798191533952,0.03623830604155337
32,2026-01-02,2026-08-07,0.9861137278743897,0.5254119580645356,2.2356483426969596,-0.13849968497632426,0.3325092847730434,0.18407356044426934,0.47812499999999997,0.5,2.188445545083553,3,base,breadth3_concentration60_vol_50,monthly,50,ytd,0.78125,0.8831130360956219,2.1465395766734385,-0.13441888678479008,0.14783525440271597,0.1030006917787678,0.08910876602352102,-0.004080798191534174,0.03623830604155337
188,2023-01-06,2026-08-07,0.3991620393287474,2.3679758823830506,1.5519524595726875,-0.2146302188416992,0.23472604741307898,0.18232530551086468,0.21595744680851062,0.5,2.201502714431915,8,base,breadth3_concentration60_vol_50,biweekly,50,full_recent,0.20212765957446807,0.3859439073786701,1.5388388960078916,-0.21241551098419553,0.14783525440271597,0.013218131950077261,0.013113563564795871,-0.0022147078575036616,0.034490051108148706
157,2023-08-11,2026-08-07,0.4029931473643322,1.7796789660974155,1.496441275878385,-0.21463021884169875,0.24725256108568952,0.18232530551086468,0.2388535031847133,0.5,2.548653737573157,8,base,breadth3_concentration60_vol_50,biweekly,50,since_incumbent_holdout_start,0.24203821656050956,0.38713656679470265,1.4783509829544967,-0.21241551098419553,0.14783525440271597,0.015856580569629575,0.018090292923888196,-0.0022147078575032175,0.034490051108148706
105,2024-08-09,2026-08-07,0.5915330010047946,1.55571467534044,1.837643775984659,-0.2125259430228844,0.27420523569190053,0.18232530551086468,0.2980952380952381,0.5,2.9465862499957076,5,base,breadth3_concentration60_vol_50,biweekly,50,trailing_2y,0.3523809523809524,0.5585821924961885,1.801110415111525,-0.2124155109841951,0.14783525440271597,0.0329508085086061,0.03653336087313397,-0.00011043203868932316,0.034490051108148706
53,2025-08-08,2026-08-07,1.0128561304795598,1.0401179981173438,2.5070827262564626,-0.13828755685630556,0.2980334085329286,0.18232530551086468,0.441509433962264,0.5,2.247664659502831,5,base,breadth3_concentration60_vol_50,biweekly,50,trailing_1y,0.6415094339622641,0.9231041941304312,2.4331384584154496,-0.1344188867847903,0.14783525440271597,0.08975193634912859,0.07394426784101293,-0.0038686700715152567,0.034490051108148706
32,2026-01-02,2026-08-07,0.9853904745404896,0.525070096300013,2.2363065965821045,-0.13828755685630534,0.3322035212018261,0.18232530551086468,0.47812499999999997,0.5,2.2329706501174575,5,base,breadth3_concentration60_vol_50,biweekly,50,ytd,0.78125,0.8831130360956219,2.1465395766734385,-0.13441888678479008,0.14783525440271597,0.1022774384448677,0.08976701990866598,-0.0038686700715152567,0.034490051108148706
188,2023-01-06,2026-08-07,0.39923306470115394,2.3685940379909454,1.5537572603407768,-0.21463021884169975,0.23444293195525626,0.17176723232759442,0.21595744680851062,0.5,2.2029950606906104,13,base,breadth3_concentration60_vol_50,weekly,50,full_recent,0.20212765957446807,0.3859439073786701,1.5388388960078916,-0.21241551098419553,0.14783525440271597,0.013289157322483813,0.014918364332885181,-0.0022147078575042167,0.023931977924878445
157,2023-08-11,2026-08-07,0.4030784301600594,1.7801891461583867,1.4983149508307079,-0.21463021884170053,0.2469303723207703,0.17176723232759442,0.2388535031847133,0.5,2.550440750927518,13,base,breadth3_concentration60_vol_50,weekly,50,since_incumbent_holdout_start,0.24203821656050956,0.38713656679470265,1.4783509829544967,-0.21241551098419553,0.14783525440271597,0.015941863365356745,0.01996396787621113,-0.002214707857504994,0.023931977924878445
105,2024-08-09,2026-08-07,0.5917979918321725,1.5565739863259922,1.840737825512344,-0.21252594302288585,0.27377000955406183,0.17176723232759442,0.2980952380952381,0.5,2.9480999640576533,8,base,breadth3_concentration60_vol_50,weekly,50,trailing_2y,0.3523809523809524,0.5585821924961885,1.801110415111525,-0.2124155109841951,0.14783525440271597,0.033215799335984064,0.039627410400819185,-0.00011043203869076645,0.023931977924878445
53,2025-08-08,2026-08-07,1.0135201438562706,1.0408039494187666,2.5141692627934105,-0.13680599508964886,0.2972306058835878,0.17176723232759442,0.441509433962264,0.5,2.250663526984043,8,base,breadth3_concentration60_vol_50,weekly,50,trailing_1y,0.6415094339622641,0.9231041941304312,2.4331384584154496,-0.1344188867847903,0.14783525440271597,0.09041594972583944,0.08103080437796084,-0.002387108304858554,0.023931977924878445
32,2026-01-02,2026-08-07,0.9864753575915561,0.5255828724327083,2.2449412308352477,-0.13680599508964864,0.3309948660160414,0.17176723232759442,0.47812499999999997,0.5,2.2379375243832147,8,base,breadth3_concentration60_vol_50,weekly,50,ytd,0.78125,0.8831130360956219,2.1465395766734385,-0.13441888678479008,0.14783525440271597,0.10336232149593427,0.09840165416180913,-0.002387108304858554,0.023931977924878445
188,2023-01-06,2026-08-07,0.3992949828624046,2.369132997705423,1.5519083919113792,-0.21463021884169908,0.23480596578673238,0.18407356044426934,0.21595744680851062,0.5,2.1908322836984904,4,base,breadth3_concentration60_vol_50,monthly_with_weekly_2x_emergency,50,full_recent,0.20212765957446807,0.3859439073786701,1.5388388960078916,-0.21241551098419553,0.14783525440271597,0.013351075483734487,0.013069495903487605,-0.0022147078575035506,0.03623830604155337
157,2023-08-11,2026-08-07,0.4031527782873767,1.7806339637681994,1.4964417876734752,-0.21463021884169986,0.24734344495602734,0.18407356044426934,0.2388535031847133,0.5,2.535876406503833,4,base,breadth3_concentration60_vol_50,monthly_with_weekly_2x_emergency,50,since_incumbent_holdout_start,0.24203821656050956,0.38713656679470265,1.4783509829544967,-0.21241551098419553,0.14783525440271597,0.01601621149267407,0.018090804718978504,-0.0022147078575043277,0.03623830604155337
105,2024-08-09,2026-08-07,0.5917096722416781,1.556287567780363,1.837404328065666,-0.21252594302288486,0.27431808150092407,0.18407356044426934,0.2980952380952381,0.5,2.9330166941758513,3,base,breadth3_concentration60_vol_50,monthly_with_weekly_2x_emergency,50,trailing_2y,0.3523809523809524,0.5585821924961885,1.801110415111525,-0.2124155109841951,0.14783525440271597,0.033127479745489685,0.03629391295414108,-0.00011043203868976725,0.03623830604155337
53,2025-08-08,2026-08-07,1.01329882078847,1.0405753137124543,2.506316351316777,-0.13849968497632426,0.2982365365353021,0.18407356044426934,0.441509433962264,0.5,2.2207815772182093,3,base,breadth3_concentration60_vol_50,monthly_with_weekly_2x_emergency,50,trailing_1y,0.6415094339622641,0.9231041941304312,2.4331384584154496,-0.1344188867847903,0.14783525440271597,0.09019462665803868,0.07317789290132737,-0.004080798191533952,0.03623830604155337
32,2026-01-02,2026-08-07,0.9861137278743897,0.5254119580645356,2.2356483426969596,-0.13849968497632426,0.3325092847730434,0.18407356044426934,0.47812499999999997,0.5,2.188445545083553,3,base,breadth3_concentration60_vol_50,monthly_with_weekly_2x_emergency,50,ytd,0.78125,0.8831130360956219,2.1465395766734385,-0.13441888678479008,0.14783525440271597,0.1030006917787678,0.08910876602352102,-0.004080798191534174,0.03623830604155337
188,2023-01-06,2026-08-07,0.41213496873043676,2.4822515084142536,1.5573251429214148,-0.21799538695058773,0.24075413229331027,0.2200303794559904,0.23617021276595743,0.6,2.6135179163860074,4,base,breadth3_concentration60_vol_60,monthly,50,full_recent,0.20212765957446807,0.3859439073786701,1.5388388960078916,-0.21241551098419553,0.14783525440271597,0.02619106135176663,0.018486246913523185,-0.0055798759663922,0.07219512505327444
157,2023-08-11,2026-08-07,0.4185843698786538,1.8739936420658787,1.5063041565345825,-0.21799538695058773,0.25409898915241036,0.2200303794559904,0.26305732484076433,0.6,3.042022259658313,4,base,breadth3_concentration60_vol_60,monthly,50,since_incumbent_holdout_start,0.24203821656050956,0.38713656679470265,1.4783509829544967,-0.21241551098419553,0.14783525440271597,0.03144780308395112,0.027953173580085755,-0.0055798759663922,0.07219512505327444
105,2024-08-09,2026-08-07,0.6244033571685879,1.6634194205245718,1.862018548108867,-0.2159001275747886,0.28293071201008757,0.2200303794559904,0.3333333333333333,0.6,3.5904895499365073,3,base,breadth3_concentration60_vol_60,monthly,50,trailing_2y,0.3523809523809524,0.5585821924961885,1.801110415111525,-0.2124155109841951,0.14783525440271597,0.0658211646723994,0.06090813299734199,-0.0034846165905935145,0.07219512505327444
53,2025-08-08,2026-08-07,1.1048995081050714,1.1352432343109071,2.5548826622150695,-0.14277563724848064,0.31172997099890914,0.2200303794559904,0.5056603773584906,0.6,3.1307513235544193,3,base,breadth3_concentration60_vol_60,monthly,50,trailing_1y,0.6415094339622641,0.9231041941304312,2.4331384584154496,-0.1344188867847903,0.14783525440271597,0.18179531397464022,0.12174420379961992,-0.008356750463690332,0.07219512505327444
32,2026-01-02,2026-08-07,1.0905876336176519,0.574302670189738,2.2970314916884313,-0.14277563724848064,0.34840905243606723,0.2200303794559904,0.5562499999999999,0.6,3.2770016239721906,3,base,breadth3_concentration60_vol_60,monthly,50,ytd,0.78125,0.8831130360956219,2.1465395766734385,-0.13441888678479008,0.14783525440271597,0.20747459752203,0.15049191501499282,-0.008356750463690554,0.07219512505327444
188,2023-01-06,2026-08-07,0.41195034080125303,2.4806057670753665,1.5573990946692962,-0.21799538695058907,0.24064149817628006,0.2174994571487864,0.23617021276595743,0.6,2.6271154461510644,8,base,breadth3_concentration60_vol_60,biweekly,50,full_recent,0.20212765957446807,0.3859439073786701,1.5388388960078916,-0.21241551098419553,0.14783525440271597,0.02600643342258291,0.01856019866140457,-0.005579875966393533,0.06966420274607044
157,2023-08-11,2026-08-07,0.41836227990516783,1.8726353685083779,1.5063191049348423,-0.21799538695058862,0.2539711733974907,0.2174994571487864,0.26305732484076433,0.6,3.0583046519884434,8,base,breadth3_concentration60_vol_60,biweekly,50,since_incumbent_holdout_start,0.24203821656050956,0.38713656679470265,1.4783509829544967,-0.21241551098419553,0.14783525440271597,0.03122571311046518,0.027968121980345595,-0.005579875966393089,0.06966420274607044
105,2024-08-09,2026-08-07,0.6241191227541139,1.6624784639717038,1.8623034337091018,-0.2159001275747886,0.2827691143594882,0.2174994571487864,0.3333333333333333,0.6,3.6093000068796655,5,base,breadth3_concentration60_vol_60,biweekly,50,trailing_2y,0.3523809523809524,0.5585821924961885,1.801110415111525,-0.2124155109841951,0.14783525440271597,0.0655369302579254,0.061193018597576865,-0.0034846165905935145,0.06966420274607044
53,2025-08-08,2026-08-07,1.104169898912386,1.1344888765489283,2.5558270982209277,-0.14250216251925463,0.3114439838990356,0.2174994571487864,0.5056603773584906,0.6,3.168017323158788,5,base,breadth3_concentration60_vol_60,biweekly,50,trailing_1y,0.6415094339622641,0.9231041941304312,2.4331384584154496,-0.1344188867847903,0.14783525440271597,0.18106570478195483,0.12268863980547806,-0.008083275734464324,0.06966420274607044
32,2026-01-02,2026-08-07,1.0893875712991838,0.5737464865101078,2.2977865171924408,-0.14250216251925463,0.34797992138600536,0.2174994571487864,0.5562499999999999,0.6,3.338723435816928,5,base,breadth3_concentration60_vol_60,biweekly,50,ytd,0.78125,0.8831130360956219,2.1465395766734385,-0.13441888678479008,0.14783525440271597,0.20627453520356198,0.15124694051900223,-0.008083275734464546,0.06966420274607044
188,2023-01-06,2026-08-07,0.4120245578825845,2.4812672576213277,1.5595685143326234,-0.21799538695058784,0.24028526877111145,0.20359029710453996,0.23617021276595743,0.6,2.629590262863705,13,base,breadth3_concentration60_vol_60,weekly,50,full_recent,0.20212765957446807,0.3859439073786701,1.5388388960078916,-0.21241551098419553,0.14783525440271597,0.026080650503914393,0.020729618324731858,-0.005579875966392311,0.05575504270182399
157,2023-08-11,2026-08-07,0.41845155536016554,1.8731813140320672,1.508564417882275,-0.21799538695058773,0.2535665678693199,0.20359029710453996,0.26305732484076433,0.6,3.0612681267781032,13,base,breadth3_concentration60_vol_60,weekly,50,since_incumbent_holdout_start,0.24203821656050956,0.38713656679470265,1.4783509829544967,-0.21241551098419553,0.14783525440271597,0.03131498856546289,0.030213434927778282,-0.0055798759663922,0.05575504270182399
105,2024-08-09,2026-08-07,0.6243947762144046,1.6633910108634646,1.8659536758455906,-0.21590012757478894,0.28222472831973006,0.20359029710453996,0.3333333333333333,0.6,3.6125728108972472,8,base,breadth3_concentration60_vol_60,weekly,50,trailing_2y,0.3523809523809524,0.5585821924961885,1.801110415111525,-0.2124155109841951,0.14783525440271597,0.06581258371821619,0.06484326073406566,-0.0034846165905938475,0.05575504270182399
53,2025-08-08,2026-08-07,1.1048774795822531,1.1352204585001604,2.564079340630476,-0.14073267965996372,0.3104542847910099,0.20359029710453996,0.5056603773584906,0.6,3.174501180174753,8,base,breadth3_concentration60_vol_60,weekly,50,trailing_1y,0.6415094339622641,0.9231041941304312,2.4331384584154496,-0.1344188867847903,0.14783525440271597,0.18177328545182192,0.1309408822150262,-0.0063137928751734185,0.05575504270182399
32,2026-01-02,2026-08-07,1.090551397072408,0.5742858777142485,2.30780046420341,-0.14073267965996372,0.3464932604660358,0.20359029710453996,0.5562499999999999,0.6,3.3494623239996195,8,base,breadth3_concentration60_vol_60,weekly,50,ytd,0.78125,0.8831130360956219,2.1465395766734385,-0.13441888678479008,0.14783525440271597,0.20743836097678603,0.16126088752997125,-0.0063137928751736405,0.05575504270182399
188,2023-01-06,2026-08-07,0.41213496873043676,2.4822515084142536,1.5573251429214148,-0.21799538695058773,0.24075413229331027,0.2200303794559904,0.23617021276595743,0.6,2.6135179163860074,4,base,breadth3_concentration60_vol_60,monthly_with_weekly_2x_emergency,50,full_recent,0.20212765957446807,0.3859439073786701,1.5388388960078916,-0.21241551098419553,0.14783525440271597,0.02619106135176663,0.018486246913523185,-0.0055798759663922,0.07219512505327444
157,2023-08-11,2026-08-07,0.4185843698786538,1.8739936420658787,1.5063041565345825,-0.21799538695058773,0.25409898915241036,0.2200303794559904,0.26305732484076433,0.6,3.042022259658313,4,base,breadth3_concentration60_vol_60,monthly_with_weekly_2x_emergency,50,since_incumbent_holdout_start,0.24203821656050956,0.38713656679470265,1.4783509829544967,-0.21241551098419553,0.14783525440271597,0.03144780308395112,0.027953173580085755,-0.0055798759663922,0.07219512505327444
105,2024-08-09,2026-08-07,0.6244033571685879,1.6634194205245718,1.862018548108867,-0.2159001275747886,0.28293071201008757,0.2200303794559904,0.3333333333333333,0.6,3.5904895499365073,3,base,breadth3_concentration60_vol_60,monthly_with_weekly_2x_emergency,50,trailing_2y,0.3523809523809524,0.5585821924961885,1.801110415111525,-0.2124155109841951,0.14783525440271597,0.0658211646723994,0.06090813299734199,-0.0034846165905935145,0.07219512505327444
53,2025-08-08,2026-08-07,1.1048995081050714,1.1352432343109071,2.5548826622150695,-0.14277563724848064,0.31172997099890914,0.2200303794559904,0.5056603773584906,0.6,3.1307513235544193,3,base,breadth3_concentration60_vol_60,monthly_with_weekly_2x_emergency,50,trailing_1y,0.6415094339622641,0.9231041941304312,2.4331384584154496,-0.1344188867847903,0.14783525440271597,0.18179531397464022,0.12174420379961992,-0.008356750463690332,0.07219512505327444
32,2026-01-02,2026-08-07,1.0905876336176519,0.574302670189738,2.2970314916884313,-0.14277563724848064,0.34840905243606723,0.2200303794559904,0.5562499999999999,0.6,3.2770016239721906,3,base,breadth3_concentration60_vol_60,monthly_with_weekly_2x_emergency,50,ytd,0.78125,0.8831130360956219,2.1465395766734385,-0.13441888678479008,0.14783525440271597,0.20747459752203,0.15049191501499282,-0.008356750463690554,0.07219512505327444
188,2023-01-06,2026-08-07,0.3859439073786701,2.254355970147362,1.5388388960078916,-0.21241551098419553,0.2298173614484247,0.14783525440271597,0.19574468085106378,0.4,1.8096236032905157,4,base,binary_10_40_control,monthly,50,full_recent,0.0,0.3859439073786701,1.5388388960078916,-0.21241551098419553,0.14783525440271597,0.0,0.0,0.0,0.0
157,2023-08-11,2026-08-07,0.38713656679470265,1.685905467948757,1.4783509829544967,-0.21241551098419553,0.24166649409433422,0.14783525440271597,0.21464968152866234,0.4,2.079397222321036,4,base,binary_10_40_control,monthly,50,since_incumbent_holdout_start,0.0,0.38713656679470265,1.4783509829544967,-0.21241551098419553,0.14783525440271597,0.0,0.0,0.0,0.0
105,2024-08-09,2026-08-07,0.5585821924961885,1.4499981725111275,1.801110415111525,-0.2124155109841951,0.2670307297566445,0.14783525440271597,0.2628571428571428,0.4,2.3325852230861415,3,base,binary_10_40_control,monthly,50,trailing_2y,0.0,0.5585821924961885,1.801110415111525,-0.2124155109841951,0.14783525440271597,0.0,0.0,0.0,0.0
53,2025-08-08,2026-08-07,0.9231041941304312,0.9474414418697306,2.4331384584154496,-0.1344188867847903,0.28684550654384444,0.14783525440271597,0.3773584905660376,0.4,1.423374408754208,3,base,binary_10_40_control,monthly,50,trailing_1y,0.0,0.9231041941304312,2.4331384584154496,-0.1344188867847903,0.14783525440271597,0.0,0.0,0.0,0.0
32,2026-01-02,2026-08-07,0.8831130360956219,0.47623229310385873,2.1465395766734385,-0.13441888678479008,0.3193675169064505,0.14783525440271597,0.4,0.4,1.2772824136550782,3,base,binary_10_40_control,monthly,50,ytd,0.0,0.8831130360956219,2.1465395766734385,-0.13441888678479008,0.14783525440271597,0.0,0.0,0.0,0.0
