,market_state,market_state_stable,market_state_reason,risk_state,signal_environment,risk_regime_score,market_drawdown,market_trend_positive,breadth_sma_43,breadth_26w_mom,breadth_13w_mom,breadth_change_4w,canary_breadth_default,canary_breadth_pair,recent_stress_26w,avg_corr_risk_off_z,google_fear_z_tradable,transition_persistence_prob,transition_good_state_prob,transition_non_stress_prob
2015-09-18,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.5907942323738364,-0.075366111689302,0.0,0.0,0.0,0.1428571428571428,-0.0714285714285714,0.2,0.5,1.0,1.030516999183169,1.1610451572919729,0.822429906542056,0.0467289719626168,0.1775700934579439
2015-09-25,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.4380759199622537,-0.0876661139058436,0.0,0.0,0.0,0.2142857142857142,-0.0714285714285714,0.2,0.5,1.0,-0.2803335973628395,1.1294268303420705,0.8240740740740741,0.0462962962962962,0.1759259259259259
2015-10-02,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.4876551019678184,-0.077495194486069,0.0,0.0714285714285714,0.0,0.2142857142857142,0.0714285714285714,0.2,0.5,1.0,-0.3482887425704165,1.0989378826835945,0.8256880733944955,0.0458715596330275,0.1743119266055046
2015-10-09,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.1979556557685656,-0.0475493726070155,0.0,0.0714285714285714,0.0,0.2142857142857142,0.0714285714285714,0.6,0.5,1.0,-0.4646751410900755,1.0989378826835945,0.8272727272727273,0.0454545454545454,0.1727272727272727
2015-10-16,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.6164727841465157,-0.0383715154117518,0.0,0.2857142857142857,0.0714285714285714,0.2857142857142857,0.2857142857142857,0.2,0.5,1.0,0.5030810129102496,0.3101156381850564,0.8141025641025641,0.1282051282051282,0.9423076923076924
2015-10-23,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.5586564591325193,-0.0183130158936348,1.0,0.3571428571428571,0.0714285714285714,0.4285714285714285,0.3571428571428571,0.2,0.5,1.0,0.6355281124755328,0.2995762777604432,0.8141025641025641,0.1282051282051282,0.9423076923076924
2015-10-30,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.5780034234776588,-0.0163261182323956,1.0,0.2142857142857142,0.2142857142857142,0.3571428571428571,0.1428571428571428,0.2,0.5,1.0,0.6269048010437379,0.2890519610023523,0.8141025641025641,0.1282051282051282,0.9423076923076924
2015-11-06,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.5045598793735706,-0.0063440344185967,1.0,0.1428571428571428,0.1428571428571428,0.2142857142857142,0.0714285714285714,0.2,0.5,1.0,0.4004655622010564,0.2890519610023523,0.8141025641025641,0.1282051282051282,0.9423076923076924
2015-11-13,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.4561082982052705,-0.041825196649345,0.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,-0.2142857142857142,0.2,0.5,1.0,0.2901814399707508,0.2890519610023523,0.8141025641025641,0.1282051282051282,0.9423076923076924
2015-11-20,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.9668691817482692,-0.0097974579187841,1.0,0.2857142857142857,0.2142857142857142,0.6428571428571429,-0.0714285714285714,0.2,0.5,1.0,0.3559462792455974,0.0997851041366181,0.8198198198198198,0.045045045045045,0.1801801801801801
2015-11-27,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.3789183874784989,-0.0086146150511428,1.0,0.2142857142857142,0.2142857142857142,0.5714285714285714,0.0,0.2,0.5,1.0,0.579926570780094,0.0914304285451177,0.8076923076923077,0.1282051282051282,0.935897435897436
2015-12-04,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.5057147621927096,-0.0083311039047732,1.0,0.2142857142857142,0.3571428571428571,0.7142857142857143,0.0714285714285714,0.2,0.5,1.0,0.505985007337071,0.0907969356513693,0.8076923076923077,0.1282051282051282,0.935897435897436
2015-12-11,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.2057702540352687,-0.0449469980207485,0.0,0.1428571428571428,0.2857142857142857,0.4285714285714285,0.0714285714285714,0.0,0.5,1.0,0.2410996522025601,0.0907969356513693,0.8076923076923077,0.1282051282051282,0.935897435897436
2015-12-18,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.3522110741199191,-0.0481149343877885,0.0,0.2142857142857142,0.2142857142857142,0.3571428571428571,-0.0714285714285714,0.4,0.5,1.0,0.6096617936039884,0.3395892651280303,0.8125,0.0446428571428571,0.1875
2015-12-25,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.875449527377644,-0.0211795713208371,1.0,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.0714285714285714,0.2,0.5,1.0,0.4635678321588863,0.3269006136543991,0.8141592920353983,0.0442477876106194,0.1858407079646017
2016-01-01,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.3504817879699031,-0.0297932413348254,0.0,0.1428571428571428,0.2857142857142857,0.5,-0.0714285714285714,0.2,0.5,1.0,0.7989765363200534,0.314219552374563,0.8012820512820513,0.1282051282051282,0.9294871794871796
2016-01-08,stressed_panic,neutral_mixed,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.7904625440639812,-0.0866623126227581,0.0,0.1428571428571428,0.2142857142857142,0.0714285714285714,0.0,0.0,0.5,1.0,0.9418297683481716,0.314219552374563,0.8070175438596491,0.043859649122807,0.1929824561403508
2016-01-15,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,2.0704670034528503,-0.106221746610796,0.0,0.0714285714285714,0.1428571428571428,0.0714285714285714,-0.1428571428571428,0.0,0.0,1.0,0.7943264196562683,2.744368860199608,0.808695652173913,0.0434782608695652,0.1913043478260869
2016-01-22,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.956414782051905,-0.0933248245624435,0.0,0.0714285714285714,0.1428571428571428,0.0714285714285714,-0.2142857142857142,0.0,0.0,1.0,1.0236783183430846,2.5753183256146683,0.8103448275862069,0.043103448275862,0.1896551724137931
2016-01-29,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.4510917751681431,-0.0780963240288411,0.0,0.1428571428571428,0.1428571428571428,0.0714285714285714,0.0,0.0,0.0,1.0,1.0570039835290004,2.430056351492673,0.811965811965812,0.0427350427350427,0.188034188034188
2016-02-05,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.3151245442404904,-0.1055554095043589,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0,0.5,1.0,1.2714802854647829,2.430056351492673,0.8135593220338984,0.0423728813559322,0.1864406779661017
2016-02-12,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.6126449802211684,-0.1118372432956916,0.0,0.1428571428571428,0.2142857142857142,0.1428571428571428,0.0714285714285714,0.0,0.5,1.0,1.1571244370269884,2.430056351492673,0.8151260504201681,0.042016806722689,0.1848739495798319
2016-02-19,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.4725058702945812,-0.0862816344744055,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0714285714285714,0.0,0.5,1.0,1.0061395080952875,1.2501359702044907,0.8166666666666667,0.0416666666666666,0.1833333333333333
2016-02-26,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.1019052240139682,-0.0715765126994951,0.0,0.2857142857142857,0.2857142857142857,0.2142857142857142,0.1428571428571428,0.0,0.5,1.0,1.325016264509399,1.2166848237746857,0.8181818181818182,0.0413223140495867,0.1818181818181818
2016-03-04,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.14248691972599,-0.0461638622259542,0.0,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.1428571428571428,0.0,0.5,1.0,1.6884682437456622,1.184533123004954,0.819672131147541,0.040983606557377,0.180327868852459
2016-03-11,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.0112174197750936,-0.035075655378971,1.0,0.4285714285714285,0.5,0.5714285714285714,0.2857142857142857,0.0,0.5,1.0,2.2758592884227,1.184533123004954,0.8211382113821138,0.040650406504065,0.1788617886178861
2016-03-18,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.7862776517520024,-0.022349527318189,1.0,0.5714285714285714,0.6428571428571429,0.7142857142857143,0.4285714285714285,0.0,0.5,1.0,2.393130295950937,0.3636674404214934,0.8225806451612904,0.0403225806451612,0.1774193548387097
2016-03-25,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.5621682756314026,-0.0283765447276634,1.0,0.4285714285714285,0.5,0.5,0.1428571428571428,0.0,0.5,1.0,2.4656437489308813,0.3571940734156789,0.7948717948717948,0.1282051282051282,0.9230769230769232
2016-04-01,recovery_fragile,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,reversal_friendly,0.6092839119788582,-0.010199614184286,1.0,0.5,0.6428571428571429,0.5,0.2142857142857143,0.0,0.5,1.0,2.5492254671673016,0.3507456350707803,0.5172413793103449,0.6206896551724138,0.896551724137931
2016-04-08,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.5154080079015232,-0.0217755461154934,1.0,0.5,0.4285714285714285,0.9285714285714286,0.0714285714285714,0.2,0.5,1.0,2.270368320613959,0.3507456350707803,0.7884615384615384,0.1346153846153846,0.9230769230769232
2016-04-15,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.3806782030936821,-0.0060857815379946,1.0,0.6428571428571429,0.4285714285714285,1.0,0.0714285714285715,0.2,0.5,1.0,1.9255874900461816,0.4222286474272763,0.7884615384615384,0.1346153846153846,0.9230769230769232
2016-04-22,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.1751822554857914,-0.0003932213687677,1.0,0.8571428571428571,0.4285714285714285,1.0,0.4285714285714285,0.2,0.5,1.0,1.8162761914351755,0.4198759055933622,0.7884615384615384,0.1346153846153846,0.9230769230769232
2016-04-29,recovery_fragile,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,reversal_friendly,0.1530227336823833,-0.0130214092153494,1.0,0.7857142857142857,0.5,0.9285714285714286,0.2857142857142857,0.2,0.5,1.0,1.7192843708533057,0.4175285461155689,0.5,0.6,0.9
2016-05-06,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.281428083683432,-0.0159394262112412,1.0,0.5,0.4285714285714285,1.0,0.0,0.2,0.5,1.0,1.2533061922357007,0.4175285461155689,0.782051282051282,0.141025641025641,0.9230769230769232
2016-05-13,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.0175726995680568,-0.0205317913076169,1.0,0.5714285714285714,0.5714285714285714,1.0,-0.0714285714285715,0.2,0.5,1.0,0.8694552781826572,0.4175285461155689,0.782051282051282,0.141025641025641,0.9230769230769232
2016-05-20,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,-0.0510084543099801,-0.0170398790214981,1.0,0.5714285714285714,0.5,0.9285714285714286,-0.2857142857142857,0.2,0.5,1.0,0.5410094891659709,-0.026794880478745,0.782051282051282,0.141025641025641,0.9230769230769232
2016-05-27,recovery_confirmed,recovery_confirmed,"recent stress plus confirmed breadth, 13w and 26w momentum, trend, low drawdown, and low risk score",neutral,reversal_friendly,-0.04760837792801,0.0,1.0,0.9285714285714286,0.5714285714285714,0.9285714285714286,0.1428571428571429,0.2,0.5,1.0,0.473365462565001,-0.02782731144239,,,
2016-06-03,recovery_confirmed,recovery_confirmed,"recent stress plus confirmed breadth, 13w and 26w momentum, trend, low drawdown, and low risk score",neutral,reversal_friendly,-0.1792709867757088,0.0,1.0,1.0,0.6428571428571429,0.9285714285714286,0.5,0.2,0.5,1.0,0.4418111499776925,-0.0276359810694742,0.3,0.7,1.0
2016-06-10,recovery_confirmed,recovery_confirmed,"recent stress plus confirmed breadth, 13w and 26w momentum, trend, low drawdown, and low risk score",neutral,reversal_friendly,-0.1555203742117141,-0.0009987087591702,1.0,0.8571428571428571,0.7857142857142857,0.9285714285714286,0.2857142857142857,0.2,0.5,1.0,0.7186090118522249,-0.0276359810694742,0.3636363636363636,0.7272727272727273,1.0
2016-06-17,recovery_confirmed,recovery_confirmed,"recent stress plus confirmed breadth, 13w and 26w momentum, trend, low drawdown, and low risk score",neutral,reversal_friendly,-0.0570881657467823,-0.0127736157083486,1.0,0.7142857142857143,0.7142857142857143,0.6428571428571429,0.1428571428571429,0.2,0.5,1.0,0.1270315501134702,-0.5609131126052184,0.4166666666666667,0.75,1.0
2016-06-24,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.0391208182340504,-0.0284529930429467,1.0,0.7142857142857143,0.5714285714285714,0.7142857142857143,-0.2142857142857143,0.2,0.5,1.0,0.1940475930393757,-0.5788590577878905,0.782051282051282,0.141025641025641,0.9230769230769232
2016-07-01,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.7302161973199621,0.0,1.0,0.8571428571428571,0.7142857142857143,0.9285714285714286,-0.1428571428571429,0.2,0.5,1.0,0.1201142194470878,-0.5973839088834157,0.782051282051282,0.141025641025641,0.9230769230769232
2016-07-08,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,-0.1410891290775238,0.0,1.0,0.7857142857142857,1.0,0.9285714285714286,-0.0714285714285714,0.2,0.5,1.0,1.0092550486118772,-0.5973839088834157,0.7884615384615384,0.1346153846153846,0.9230769230769232
2016-07-15,calm_trend,calm_trend,calm regime with strong trend breadth,calm,reversal_friendly,-0.5100928831534418,0.0,1.0,1.0,1.0,0.9285714285714286,0.2857142857142857,0.2,0.5,1.0,0.6178021379065151,-1.7217594898909518,0.8188976377952756,0.8267716535433071,1.0
2016-07-22,calm_trend,calm_trend,calm regime with strong trend breadth,calm,reversal_friendly,-0.6616492581270745,0.0,1.0,0.9285714285714286,1.0,0.7857142857142857,0.2142857142857143,0.4,0.5,1.0,-0.3255063003592474,-1.702686719826332,0.8203125,0.828125,1.0
2016-07-29,calm_trend,calm_trend,calm regime with strong trend breadth,calm,reversal_friendly,-0.9200653037626364,-0.000552533309295,1.0,0.9285714285714286,1.0,0.8571428571428571,0.0714285714285715,0.4,0.5,1.0,-0.3086453732244446,-1.6840716844058845,0.8217054263565892,0.8294573643410853,1.0
2016-08-05,calm_trend,calm_trend,calm regime with strong trend breadth,calm,reversal_friendly,-0.939807115752595,0.0,1.0,1.0,1.0,1.0,0.2142857142857143,0.4,0.5,1.0,-0.4791044039574251,-1.6840716844058845,0.823076923076923,0.8307692307692308,1.0
2016-08-12,calm_trend,calm_trend,calm regime with strong trend breadth,calm,reversal_friendly,-1.035407084252396,0.0,1.0,0.9285714285714286,1.0,0.9285714285714286,-0.0714285714285714,0.6,1.0,1.0,-0.6865249987998407,-1.6840716844058845,0.8244274809160306,0.8320610687022901,1.0
2016-08-19,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.1902003874976397,0.0,1.0,1.0,1.0,0.9285714285714286,0.0714285714285714,0.6,1.0,1.0,-0.6775762945336797,-1.6683248404747213,0.8257575757575758,0.8333333333333334,1.0
2016-08-26,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.1953853012004951,-0.0057197513167241,1.0,0.9285714285714286,1.0,0.9285714285714286,0.0,0.6,1.0,1.0,-0.7417474613358596,-1.6768192009404956,0.8270676691729323,0.8345864661654135,1.0
2016-09-02,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9176003029669066,-0.0007778403949015,1.0,0.9285714285714286,0.9285714285714286,0.8571428571428571,-0.0714285714285714,0.8,1.0,1.0,-0.4019543878114922,-1.6332667001472072,0.8283582089552238,0.835820895522388,1.0
2016-09-09,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.3483576864161788,-0.0240686579457083,1.0,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.0,0.8,1.0,1.0,-1.345060409359882,-1.6332667001472072,0.8296296296296296,0.837037037037037,1.0
2016-09-16,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6028255538917935,-0.0187252361788823,1.0,0.9285714285714286,0.9285714285714286,0.7857142857142857,-0.0714285714285714,0.8,1.0,0.0,-0.8131198799022519,-0.9561350164009564,0.8308823529411765,0.8382352941176471,1.0
2016-09-23,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.845933385791549,-0.0066760682285555,1.0,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.0,0.8,1.0,0.0,-0.961371140032015,-0.9561350164009564,0.8321167883211679,0.8394160583941606,1.0
2016-09-30,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.121442539645229,-0.0052501365145048,1.0,0.9285714285714286,0.9285714285714286,0.6428571428571429,0.0,0.8,1.0,0.0,-0.8503988958656993,-0.9561350164009564,0.8333333333333334,0.8405797101449275,1.0
2016-10-07,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.047121759554481,-0.0110448594143828,1.0,0.8571428571428571,0.9285714285714286,0.6428571428571429,-0.0714285714285715,0.6,1.0,0.0,-0.7205988606757308,-0.9561350164009564,0.8345323741007195,0.841726618705036,1.0
2016-10-14,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8859383841037612,-0.0198750729787452,1.0,0.8571428571428571,0.9285714285714286,0.5714285714285714,-0.0714285714285715,0.6,1.0,0.0,-0.3564240817512416,-0.9561350164009564,0.8357142857142857,0.8428571428571429,1.0
2016-10-21,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5265417831323849,-0.0159198109833124,1.0,0.9285714285714286,0.8571428571428571,0.6428571428571429,0.0,0.6,1.0,0.0,-0.5626195893288718,-0.4947199813560812,0.8368794326241135,0.8439716312056738,1.0
2016-10-28,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.7556829754864381,-0.0225421645661405,1.0,0.7857142857142857,0.7857142857142857,0.4285714285714285,-0.1428571428571429,0.6,1.0,0.0,-0.1960157154903882,-0.4875837378449584,0.8380281690140845,0.8450704225352113,1.0
2016-11-04,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.3315125039549255,-0.0408919705270927,1.0,0.7857142857142857,0.8571428571428571,0.2142857142857142,-0.0714285714285714,0.8,1.0,0.0,0.6647561707590415,-0.4834250929502516,0.7884615384615384,0.1346153846153846,0.9230769230769232
2016-11-11,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.2194496924865256,-0.0046985189882907,1.0,0.6428571428571429,0.5714285714285714,0.1428571428571428,-0.2142857142857142,1.0,1.0,0.0,1.086665356897414,-0.4834250929502516,0.7884615384615384,0.1346153846153846,0.9230769230769232
2016-11-18,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.3508736693141783,0.0,1.0,0.5,0.6428571428571429,0.2857142857142857,-0.4285714285714286,0.8,1.0,0.0,-0.5981034038430882,1.904454500376908,0.7884615384615384,0.1346153846153846,0.9230769230769232
2016-11-25,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.3758803757086203,0.0,1.0,0.6428571428571429,0.5,0.4285714285714285,-0.1428571428571428,0.8,1.0,0.0,-0.7216278315903151,1.8291683769278817,0.7884615384615384,0.1346153846153846,0.9230769230769232
2016-12-02,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.4628526432956213,-0.0083063458482396,1.0,0.6428571428571429,0.5,0.2142857142857142,-0.1428571428571428,0.8,1.0,0.0,-0.7749690007206046,1.7598481782141082,0.7884615384615384,0.1346153846153846,0.9230769230769232
2016-12-09,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.3608700439365658,0.0,1.0,0.6428571428571429,0.6428571428571429,0.5714285714285714,0.0,1.0,1.0,0.0,-1.0779481597375595,1.7598481782141082,0.7948717948717948,0.1282051282051282,0.9230769230769232
2016-12-16,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9261486837652224,-0.0006339175310728,1.0,0.6428571428571429,0.6428571428571429,0.5714285714285714,0.1428571428571429,0.8,1.0,0.0,-0.4809569547630586,-0.4729673021334684,0.8321678321678322,0.8391608391608392,1.0
2016-12-23,neutral_mixed,neutral_mixed,mixed inputs,calm,trend_friendly,-0.8195580815470298,0.0,1.0,0.5714285714285714,0.6428571428571429,0.3571428571428571,-0.0714285714285715,0.8,1.0,0.0,-0.4418767393318667,-0.4717952383103727,0.7884615384615384,0.1346153846153846,0.9230769230769232
2016-12-30,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9159194248377704,-0.0096587324599075,1.0,0.7142857142857143,0.6428571428571429,0.3571428571428571,0.0714285714285714,0.8,1.0,0.0,-0.5605736870843329,-0.4706247159782394,0.8263888888888888,0.8333333333333334,1.0
2017-01-06,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9109861144448136,0.0,1.0,0.7142857142857143,0.6428571428571429,0.7142857142857143,0.0714285714285714,1.0,0.5,0.0,-2.7105223768992204,-0.4706247159782394,0.8275862068965517,0.8344827586206897,1.0
2017-01-13,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.0706541086375574,-0.0007044896533673,1.0,0.7857142857142857,0.6428571428571429,0.7857142857142857,0.1428571428571428,1.0,0.5,0.0,-1.7572073024156385,-0.4706247159782394,0.8287671232876712,0.8356164383561644,1.0
2017-01-20,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.0299036336584466,-0.0020688987302929,1.0,0.7857142857142857,0.7142857142857143,0.7142857142857143,0.2142857142857143,1.0,0.5,0.0,-1.274171202481969,-0.4041400116859999,0.8299319727891157,0.8367346938775511,1.0
2017-01-27,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9532486141103824,0.0,1.0,0.6428571428571429,0.6428571428571429,0.7142857142857143,-0.0714285714285714,1.0,0.5,0.0,-1.1312221055471745,-0.4041400116859999,0.831081081081081,0.8378378378378378,1.0
2017-02-03,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9910938611676106,0.0,1.0,0.7142857142857143,0.6428571428571429,0.7857142857142857,0.0,1.0,0.5,0.0,-1.0306186602817735,-0.4009025358333151,0.8322147651006712,0.8389261744966443,1.0
2017-02-10,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9902828266222192,0.0,1.0,0.7142857142857143,0.6428571428571429,0.9285714285714286,-0.0714285714285714,1.0,0.5,0.0,-0.8694905960795452,-0.4009025358333151,0.8333333333333334,0.84,1.0
2017-02-17,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9767959334274244,0.0,1.0,0.7142857142857143,0.6428571428571429,1.0,-0.0714285714285714,1.0,0.5,0.0,-0.7998480664751224,0.0842523214059119,0.8344370860927153,0.8410596026490066,1.0
2017-02-24,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8266071588678141,0.0,1.0,0.7857142857142857,0.6428571428571429,0.9285714285714286,0.1428571428571428,1.0,0.5,0.0,-0.7660798110770399,0.0813522915452622,0.8355263157894737,0.8421052631578947,1.0
2017-03-03,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9715996847809264,0.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.0,1.0,0.5,0.0,-0.9556675334331776,0.0784525612917464,0.8366013071895425,0.8431372549019608,1.0
2017-03-10,neutral_mixed,neutral_mixed,mixed inputs,calm,trend_friendly,-0.975013415539905,-0.0030620290679275,1.0,0.5714285714285714,0.6428571428571429,0.7857142857142857,-0.1428571428571429,1.0,0.5,0.0,-0.7979651067126412,0.0784525612917464,0.7884615384615384,0.1346153846153846,0.9230769230769232
2017-03-17,neutral_mixed,neutral_mixed,mixed inputs,calm,trend_friendly,-0.8659280937330758,-0.0015046253999416,1.0,0.5714285714285714,0.6428571428571429,0.9285714285714286,-0.1428571428571429,1.0,0.5,0.0,-0.6621718293207592,0.4227820887744151,0.7884615384615384,0.1346153846153846,0.9230769230769232
2017-03-24,neutral_mixed,neutral_mixed,mixed inputs,calm,trend_friendly,-0.8027551849062726,-0.0148583426096821,1.0,0.5714285714285714,0.6428571428571429,0.8571428571428571,-0.2142857142857143,1.0,0.5,0.0,-0.201982762901943,0.4184501665683349,0.7884615384615384,0.1346153846153846,0.9230769230769232
2017-03-31,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6444008034048687,-0.0069390820925189,1.0,0.6428571428571429,0.6428571428571429,0.8571428571428571,-0.0714285714285714,1.0,0.5,0.0,-0.9946234918125424,0.4141345545735321,0.8311688311688312,0.8376623376623377,1.0
2017-04-07,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6430921261336571,-0.0092138847466431,1.0,0.7142857142857143,0.7142857142857143,0.7857142857142857,0.1428571428571429,1.0,0.5,0.0,-0.944027066547825,0.4141345545735321,0.832258064516129,0.8387096774193549,1.0
2017-04-14,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6406578358798043,-0.0205453492449926,1.0,0.8571428571428571,0.7857142857142857,0.7142857142857143,0.2857142857142857,1.0,0.5,0.0,-1.0622412310505425,0.4141345545735321,0.8333333333333334,0.8397435897435898,1.0
2017-04-21,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.3978022950396122,-0.0117834154818673,1.0,0.7857142857142857,0.7142857142857143,0.8571428571428571,0.2142857142857143,1.0,0.5,0.0,-1.3643749663059772,0.004865470622199,0.782051282051282,0.141025641025641,0.9230769230769232
2017-04-28,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5119567466754846,0.0,1.0,0.7857142857142857,0.7142857142857143,0.8571428571428571,0.1428571428571428,1.0,0.5,0.0,-1.749067527291201,0.0087628646123811,0.8269230769230769,0.8333333333333334,1.0
2017-05-05,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.910128105395287,0.0,1.0,0.6428571428571429,0.6428571428571429,0.8571428571428571,-0.0714285714285714,1.0,0.5,0.0,-2.183059172553796,0.0087026571334956,0.8269230769230769,0.8333333333333334,1.0
2017-05-12,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.0130567092188407,-0.0030035614160183,1.0,0.6428571428571429,0.8571428571428571,0.6428571428571429,-0.2142857142857142,1.0,0.5,0.0,-2.91550188220788,0.0087026571334956,0.8269230769230769,0.8333333333333334,1.0
2017-05-19,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9533571198015922,-0.0057985605310418,1.0,0.7857142857142857,1.0,0.7142857142857143,0.0,1.0,0.5,0.0,-1.8628483331264456,-0.2697157639556444,0.8333333333333334,0.8397435897435898,1.0
2017-05-26,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.7236970345277943,0.0,1.0,0.7857142857142857,0.8571428571428571,0.7142857142857143,0.0,1.0,0.5,0.0,-1.4439899632160549,-0.2686797999681467,0.8333333333333334,0.8397435897435898,1.0
